RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,26331,Charl Schwartzel,7.5
2,0,21209,Sergio Garcia,7.0
2,0,06527,Steve Stricker,7.0
4,0,29420,Billy Horschel,6.8
5,0,10809,Jim Furyk,6.7
5,0,30926,Chris Kirk,6.7
7,0,32102,Rickie Fowler,6.6
7,0,24024,Zach Johnson,6.6
9,0,34099,Harris English,6.5
9,0,24502,Adam Scott,6.5
9,0,34046,Jordan Spieth,6.5
12,0,34098,Russell Henley,6.4
12,0,27095,Nick Watney,6.4
14,0,28259,Sangmoon Bae,6.3
14,0,01810,Phil Mickelson,6.3
16,0,23108,Matt Kuchar,6.2
16,0,23320,Ryan Palmer,6.2
16,0,08793,Tiger Woods,6.2
19,0,23983,Luke Donald,6.1
19,0,27408,Martin Kaymer,6.1
19,0,25572,Graeme McDowell,6.1
22,0,28089,Jason Day,6.0
22,0,22792,Peter Hanson,6.0
22,0,27649,Brandt Snedeker,6.0
22,0,21528,Henrik Stenson,6.0
26,0,01320,Bob Estes,5.9
27,0,27436,Graham DeLaet,5.8
27,0,21961,Charles Howell III,5.8
27,0,29221,Webb Simpson,5.8
30,0,24924,Bill Haas,5.7
30,0,35139,Richard Lee,5.7
30,0,20396,Lee Westwood,5.7
33,0,20848,Ángel Cabrera,5.6
33,0,23409,James Driscoll,5.6
33,0,26758,David Hearn,5.6
33,0,12716,Charley Hoffman,5.6
33,0,26851,Marc Leishman,5.6
38,0,28237,Rory McIlroy,5.5
38,0,23800,Bryce Molder,5.5
38,0,25632,Jimmy Walker,5.5
41,0,33141,Keegan Bradley,5.4
41,0,23638,Brendon de Jonge,5.4
41,0,22405,Justin Rose,5.4
41,0,27214,Kevin Streelman,5.4
41,0,31323,Gary Woodland,5.4
46,0,20098,Stuart Appleby,5.3
46,0,20593,Greg Chalmers,5.3
46,0,21099,David Lynn,5.3
46,0,27556,Ted Potter Jr.,5.3
50,0,24494,Erik Compton,5.2
50,0,25686,Jason Dufner,5.2
50,0,21731,Freddie Jacobson,5.2
50,0,10860,Justin Leonard,5.2
50,0,27933,John Merrick,5.2
50,0,25804,Bubba Watson,5.2
56,0,24357,K.J. Choi,5.1
56,0,25345,Carl Pettersson,5.1
58,0,24507,Jason Bohn,5.0
58,0,21753,Brian Davis,5.0
58,0,28307,Matt Every,5.0
58,0,33461,Morgan Hoffmann,5.0
58,0,30925,Dustin Johnson,5.0
58,0,08075,Jerry Kelly,5.0
58,0,22806,Doug LaBelle II,5.0
58,0,24781,Hunter Mahan,5.0
58,0,26679,Kevin Stadler,5.0
58,0,27963,Chris Stroud,5.0
58,0,26289,Boo Weekley,5.0
58,0,20160,Charlie Wi,5.0
70,0,20229,Stewart Cink,4.9
70,0,28500,Martin Flores,4.9
70,0,06573,Brandt Jobe,4.9
70,0,36884,Ben Kohles,4.9
70,0,34261,Scott Langley,4.9
70,0,28475,Jeff Overton,4.9
70,0,25818,Scott Piercy,4.9
70,0,23621,Rory Sabbatini,4.9
78,0,06004,Stephen Ames,4.8
78,0,20766,Padraig Harrington,4.8
78,0,25240,D.A. Points,4.8
78,0,26476,Chez Reavie,4.8
78,0,34360,Patrick Reed,4.8
78,0,23788,D.J. Trahan,4.8
84,0,22371,Aaron Baddeley,4.7
84,0,29740,Brad Fritsch,4.7
84,0,19846,Brian Gay,4.7
84,0,30852,Ryo Ishikawa,4.7
84,0,26300,Matt Jones,4.7
84,0,24361,Pat Perez,4.7
84,0,24138,Ian Poulter,4.7
84,0,25834,Daniel Summerhays,4.7
84,0,32150,Michael Thompson,4.7
84,0,28780,Nicholas Thompson,4.7
84,0,27770,Camilo Villegas,4.7
95,0,32366,Kevin Chappell,4.6
95,0,23135,Tim Clark,4.6
95,0,20104,Ken Duke,4.6
95,0,25444,Justin Hicks,4.6
95,0,27936,Martin Laird,4.6
95,0,31202,William McGirt,4.6
95,0,30163,Henrik Norlander,4.6
102,0,27895,Jonas Blixt,4.5
102,0,22621,Ben Curtis,4.5
102,0,28679,Fabián Gómez,4.5
102,0,35539,Luke Guthrie,4.5
102,0,23353,J.J. Henry,4.5
102,0,01724,Jeff Maggert,4.5
102,0,24490,George McNeill,4.5
102,0,26596,Ryan Moore,4.5
102,0,22913,John Rollins,4.5
102,0,29518,Brendan Steele,4.5
102,0,34431,Robert Streb,4.5
102,0,31560,Brian Stuard,4.5
102,0,27330,Josh Teater,4.5
102,0,33419,Cameron Tringale,4.5
116,0,12510,Chad Campbell,4.4
116,0,30750,Tommy Gainey,4.4
116,0,30944,Jason Kokrak,4.4
116,0,20645,John Senden,4.4
116,0,33418,Shawn Stefani,4.4
116,0,23325,Vaughn Taylor,4.4
122,0,32200,Roberto Castro,4.3
122,0,06522,Ernie Els,4.3
122,0,12782,Tim Herron,4.3
122,0,34174,John Huh,4.3
122,0,34409,David Lingmerth,4.3
122,0,22961,David Mathis,4.3
122,0,22056,Cameron Percy,4.3
122,0,23497,Tag Ridings,4.3
130,0,23541,Ben Crane,4.2
130,0,08725,Tom Gillis,4.2
130,0,31557,Jim Herman,4.2
130,0,25562,Andres Romero,4.2
130,0,30110,Kyle Stanley,4.2
130,0,23623,Bo Van Pelt,4.2
130,0,24663,Y.E. Yang,4.2
137,0,25274,Steven Bowditch,4.1
137,0,23452,Nicolas Colsaerts,4.1
137,0,37273,Derek Ernst,4.1
137,0,27644,Brian Harman,4.1
137,0,30711,Colt Knost,4.1
137,0,10213,Dicky Pride,4.1
137,0,02206,David Toms,4.1
144,0,24846,Ricky Barnes,4.0
144,0,24399,Scott Gardiner,4.0
144,0,32448,James Hahn,4.0
144,0,28092,D.H. Lee,4.0
144,0,20691,Greg Owen,4.0
144,0,30692,Scott Stallings,4.0
150,0,29479,Scott Brown,3.9
150,0,25900,Lucas Glover,3.9
150,0,27120,Troy Matteson,3.9
150,0,21878,Mark Wilson,3.9
154,0,26951,Johnson Wagner,3.8
154,0,10423,Mike Weir,3.8
156,0,27503,Steve LeBrun,3.7
157,0,29289,S.Y. Noh,3.6
157,0,24140,Sean O'Hair,3.6
157,0,25336,Alistair Presnell,3.6
160,0,10885,Robert Allenby,3.5
160,0,22378,Trevor Immelman,3.5
160,0,22295,Darron Stiles,3.5
160,0,29425,Andrew Svoboda,3.5
160,0,26497,Casey Wittenberg,3.5
165,0,34021,Bud Cauley,3.4
165,0,22046,Geoff Ogilvy,3.4
167,0,32334,Charlie Beljan,3.3
167,0,24358,Robert Garrigus,3.3
167,0,27129,Luke List,3.3
170,0,24227,Justin Bolli,3.2
170,0,06567,Vijay Singh,3.2
170,0,28135,Aaron Watkins,3.2
173,0,28455,Will Claxton,3.1
173,0,28310,Lee Williams,3.1
175,0,19970,Robert Karlsson,3.0
176,0,32698,Bobby Gates,2.9
176,0,20443,Jin Park,2.9
178,0,01116,Michael Bradley,2.8
178,0,20572,Rod Pampling,2.8
180,0,33869,Eric Meierdierks,2.7
