RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,10860,Justin Leonard,19.00,19,1
2,0,01457,Jay Haas,22.00,22,1
3,0,01320,Bob Estes,24.00,24,1
4,0,01042,Paul Azinger,25.00,25,1
4,0,01378,David Frost,25.00,25,1
4,0,01761,Len Mattiace,25.00,25,1
4,0,01928,Corey Pavin,25.00,25,1
4,0,24361,Pat Perez,25.00,25,1
9,0,01024,Billy Andrade,26.00,26,1
9,0,24925,Jonathan Byrd,26.00,26,1
9,0,01157,Tom Byrum,26.00,26,1
12,0,01723,Andrew Magee,26.50,53,2
13,0,20498,Briny Baird,27.00,27,1
13,0,21739,Aaron Barber,27.00,27,1
13,0,01161,Mark Calcavecchia,27.00,27,1
13,0,01226,Fred Couples,27.00,27,1
13,0,01569,Peter Jacobsen,27.00,54,2
13,0,01706,Davis Love III,27.00,27,1
13,0,01724,Jeff Maggert,27.00,27,1
13,0,20127,Chris Riley,27.00,54,2
13,0,02170,Hal Sutton,27.00,27,1
13,0,10423,Mike Weir,27.00,27,1
13,0,12602,Dean Wilson,27.00,27,1
13,0,21878,Mark Wilson,27.00,27,1
25,0,01810,Phil Mickelson,27.50,55,2
25,0,01941,Tom Pernice Jr.,27.50,55,2
27,0,01132,Mark Brooks,28.00,28,1
27,0,20593,Greg Chalmers,28.00,28,1
27,0,08931,Glen Day,28.00,28,1
27,0,10201,Matt Gogel,28.00,56,2
27,0,12782,Tim Herron,28.00,56,2
27,0,01553,John Huston,28.00,28,1
27,0,26420,Richard Johnson,28.00,28,1
27,0,01619,Skip Kendall,28.00,56,2
27,0,10107,Deane Pappas,28.00,28,1
36,0,06004,Stephen Ames,28.50,57,2
36,0,12705,Cliff Kresge,28.50,57,2
38,0,20098,Stuart Appleby,29.00,29,1
38,0,07867,Woody Austin,29.00,29,1
38,0,07223,Brian Bateman,29.00,29,1
38,0,20472,Alex Cejka,29.00,29,1
38,0,01249,John Daly,29.00,29,1
38,0,01329,Brad Faxon,29.00,29,1
38,0,01361,Dan Forsman,29.00,58,2
38,0,21805,Harrison Frazar,29.00,29,1
38,0,10809,Jim Furyk,29.00,29,1
38,0,01388,Robert Gamez,29.00,58,2
38,0,23338,David Gossett,29.00,29,1
38,0,06643,Paul Goydos,29.00,29,1
38,0,06575,Dudley Hart,29.00,29,1
38,0,08075,Jerry Kelly,29.00,58,2
38,0,10585,Scott McCarron,29.00,58,2
38,0,22046,Geoff Ogilvy,29.00,29,1
38,0,20572,Rod Pampling,29.00,29,1
38,0,23621,Rory Sabbatini,29.00,29,1
38,0,06078,Esteban Toledo,29.00,29,1
38,0,02214,Kirk Triplett,29.00,58,2
38,0,26489,Cameron Yancey,29.00,29,1
59,0,08123,Jeff Brehaut,29.50,59,2
59,0,23541,Ben Crane,29.50,59,2
59,0,01707,Steve Lowery,29.50,59,2
59,0,02104,Jeff Sluman,29.50,59,2
59,0,08375,Paul Stankowski,29.50,59,2
59,0,02239,Scott Verplank,29.50,59,2
59,0,02246,Duffy Waldorf,29.50,59,2
66,0,19824,Craig Barlow,30.00,30,1
66,0,20099,Doug Barron,30.00,30,1
66,0,12652,Cameron Beckman,30.00,30,1
66,0,23614,Rich Beem,30.00,30,1
66,0,06251,Chris DiMarco,30.00,60,2
66,0,20121,Todd Fischer,30.00,60,2
66,0,07457,Steve Flesch,30.00,30,1
66,0,20094,Jonathan Kaye,30.00,30,1
66,0,11032,Frank Lickliter II,30.00,60,2
66,0,01945,Kenny Perry,30.00,30,1
66,0,01948,Tim Petrovic,30.00,60,2
66,0,22548,Patrick Sheehan,30.00,30,1
66,0,06581,David Sutherland,30.00,30,1
66,0,06595,Kevin Sutherland,30.00,30,1
80,0,06809,Bob Burns,30.50,61,2
80,0,12510,Chad Campbell,30.50,61,2
80,0,20229,Stewart Cink,30.50,61,2
83,0,10885,Robert Allenby,31.00,31,1
83,0,07721,Pat Bates,31.00,31,1
83,0,20029,Notah Begay III,31.00,31,1
83,0,01381,Fred Funk,31.00,31,1
83,0,08337,Mike Heinen,31.00,31,1
83,0,08545,Glen Hnatiuk,31.00,31,1
83,0,01685,J.L. Lewis,31.00,31,1
83,0,08547,John Maginnes,31.00,31,1
83,0,02206,David Toms,31.00,31,1
92,0,06621,Joe Durant,31.50,63,2
92,0,01677,Tom Lehman,31.50,63,2
92,0,08339,Spike McRoy,31.50,63,2
92,0,20645,John Senden,31.50,63,2
96,0,19825,Darren Clarke,32.00,32,1
96,0,21961,Charles Howell III,32.00,32,1
96,0,20940,Kenichi Kuboya,32.00,32,1
96,0,01766,Billy Mayfair,32.00,32,1
96,0,12660,Jesper Parnevik,32.00,32,1
96,0,01938,David Peoples,32.00,32,1
96,0,10213,Dicky Pride,32.00,32,1
96,0,02101,Joey Sindelar,32.00,32,1
104,0,01139,Olin Browne,33.00,33,1
104,0,01475,Donnie Hammond,33.00,66,2
104,0,12755,Vance Veazey,33.00,33,1
107,0,10733,Kent Jones,34.00,34,1
107,0,06515,Shaun Micheel,34.00,34,1
109,0,02002,John Riegger,35.00,35,1
