RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,01677,Tom Lehman,-36,3.96,3344
2,0,01331,Rick Fehr,-17,3.98,3084
3,0,12660,Jesper Parnevik,-15,3.98,2788
4,0,01226,Fred Couples,-12,3.98,2780
5,0,01887,Mark O'Meara,-9,3.99,3356
6,0,01219,John Cook,-7,3.99,3760
7,0,09011,David Duval,-4,3.99,3156
8,0,01797,Rocco Mediate,-1,4.00,2900
9,0,01810,Phil Mickelson,E,4.00,3264
10,0,02321,Fuzzy Zoeller,+1,4.00,2204
11,0,01864,Larry Nelson,+2,4.00,3184
12,0,01569,Peter Jacobsen,+3,4.00,2768
13,0,01968,Nick Price,+4,4.01,2180
14,0,01527,Scott Hoch,+5,4.00,4024
15,0,01014,Fulton Allem,+6,4.01,2252
16,0,01706,Davis Love III,+9,4.01,3396
17,0,01783,Mark McCumber,+10,4.02,2120
17,0,01837,Gil Morgan,+10,4.02,2572
19,0,10860,Justin Leonard,+11,4.01,4280
19,0,02133,Craig Stadler,+11,4.02,2364
21,0,01326,Nick Faldo,+12,4.02,2384
21,0,01876,Greg Norman,+12,4.02,2176
21,0,01891,David Ogrin,+12,4.01,4208
21,0,01945,Kenny Perry,+12,4.01,3432
21,0,01975,Tom Purtzer,+12,4.01,3512
21,0,02223,Bob Tway,+12,4.01,3376
27,0,01928,Corey Pavin,+13,4.02,3464
28,0,01132,Mark Brooks,+14,4.01,4296
28,0,01381,Fred Funk,+14,4.01,4564
30,0,01143,Brad Bryant,+15,4.02,3500
30,0,01201,Lennie Clements,+15,4.02,3436
32,0,06527,Steve Stricker,+16,4.02,3500
33,0,02104,Jeff Sluman,+17,4.02,4436
34,0,01093,Ronnie Black,+18,4.02,3560
34,0,01116,Michael Bradley,+18,4.02,3656
36,0,08547,John Maginnes,+19,4.02,3404
36,0,02214,Kirk Triplett,+19,4.02,3100
38,0,01329,Brad Faxon,+20,4.02,3492
38,0,01553,John Huston,+20,4.02,3504
38,0,01943,Chris Perry,+20,4.03,2836
38,0,02206,David Toms,+20,4.02,3704
38,0,02256,Tom Watson,+20,4.03,2352
43,0,02010,Loren Roberts,+21,4.02,3436
44,0,01042,Paul Azinger,+22,4.03,3188
45,0,01313,Steve Elkington,+24,4.04,2704
45,0,02146,Payne Stewart,+24,4.03,3596
47,0,01724,Jeff Maggert,+25,4.03,3852
47,0,02099,Scott Simpson,+25,4.03,2920
49,0,01035,Tommy Armour III,+26,4.05,2264
49,0,08931,Glen Day,+26,4.03,3732
49,0,01388,Robert Gamez,+26,4.03,3100
52,0,07867,Woody Austin,+27,4.02,4868
52,0,01203,Russ Cochran,+27,4.03,3464
52,0,01457,Jay Haas,+27,4.03,3680
52,0,01577,Lee Janzen,+27,4.03,3828
52,0,06567,Vijay Singh,+27,4.03,3772
57,0,01040,Emlyn Aubrey,+28,4.05,2412
57,0,01098,Jay Don Blake,+28,4.03,3792
57,0,01157,Tom Byrum,+28,4.04,3136
60,0,01161,Mark Calcavecchia,+30,4.03,4240
61,0,06012,Greg Kraft,+31,4.04,3372
61,0,06613,Tommy Tolles,+31,4.03,4020
63,0,01761,Len Mattiace,+34,4.04,3524
64,0,20098,Stuart Appleby,+35,4.04,3896
64,0,01905,Joe Ozaki,+35,4.05,2848
66,0,01823,Larry Mize,+36,4.05,3028
67,0,01006,John Adams,+37,4.05,3224
68,0,06036,Scott Dunlap,+38,4.05,3332
68,0,06522,Ernie Els,+38,4.05,2792
68,0,01633,Tom Kite,+38,4.05,2952
68,0,01748,Doug Martin,+38,4.04,3824
72,0,01156,Curt Byrum,+41,4.07,2372
72,0,01323,Brad Fabel,+41,4.05,3568
72,0,10809,Jim Furyk,+41,4.04,4216
72,0,01475,Donnie Hammond,+41,4.06,2536
76,0,02226,Tray Tyner,+42,4.08,2148
77,0,02159,Curtis Strange,+43,4.05,3340
78,0,01599,Steve Jones,+44,4.05,3604
78,0,20259,Hisayuki Sasaki,+44,4.07,2648
80,0,01958,Dan Pohl,+45,4.07,2424
81,0,01139,Olin Browne,+46,4.05,3944
81,0,06124,Patrick Burke,+46,4.06,2976
81,0,01306,David Edwards,+46,4.05,3440
84,0,07267,Allen Doyle,+47,4.05,3684
84,0,06044,Scott Gump,+47,4.05,4020
84,0,01960,Don Pooley,+47,4.07,2640
87,0,01408,Kelly Gibson,+48,4.04,4780
87,0,02023,Clarence Rose,+48,4.05,3532
89,0,01487,Jeff Hart,+49,4.07,2696
89,0,01771,Blaine McCallister,+49,4.05,3828
89,0,02267,D.A. Weibring,+49,4.09,2276
92,0,02167,Mike Sullivan,+50,4.06,3476
93,0,06315,Pete Jordan,+52,4.07,3072
93,0,01682,Wayne Levi,+52,4.07,2972
93,0,01766,Billy Mayfair,+52,4.05,3928
93,0,07235,John Morse,+52,4.05,3896
97,0,01996,Mike Reid,+53,4.07,3024
98,0,06617,Brian Henninger,+54,4.06,3524
98,0,01723,Andrew Magee,+54,4.07,3192
100,0,01060,Dave Barr,+56,4.09,2428
100,0,01249,John Daly,+56,4.07,3024
102,0,01444,Ken Green,+57,4.07,3380
102,0,02131,Mike Springer,+57,4.06,3528
104,0,01072,Chip Beck,+58,4.06,3816
104,0,01200,Keith Clearwater,+58,4.07,3272
104,0,01510,Nolan Henke,+58,4.07,3280
107,0,01361,Dan Forsman,+59,4.09,2772
107,0,01701,Bob Lohr,+59,4.06,3712
107,0,02135,Mike Standly,+59,4.07,3396
110,0,01334,Keith Fergus,+60,4.07,3472
110,0,08075,Jerry Kelly,+60,4.06,3764
110,0,02245,Grant Waite,+60,4.08,3116
113,0,01920,Craig Parry,+61,4.07,3408
113,0,19913,Ron Whittaker,+61,4.10,2396
115,0,01549,Mike Hulbert,+62,4.06,3892
116,0,01175,Jim Carter,+63,4.06,4480
116,0,02115,Taylor Smith,+63,4.08,3164
116,0,02241,Bobby Wadkins,+63,4.07,3828
119,0,01235,Ben Crenshaw,+65,4.11,2460
120,0,02303,Robert Wrenn,+66,4.09,3000
121,0,01096,Phil Blackmar,+67,4.07,3936
121,0,01185,Brandel Chamblee,+67,4.09,2968
121,0,01414,Bob Gilder,+67,4.07,3604
121,0,02279,Mark Wiebe,+67,4.09,3120
121,0,06577,John Wilson,+67,4.08,3376
126,0,01133,Billy Ray Brown,+68,4.08,3204
126,0,01435,Wayne Grady,+68,4.10,2696
126,0,02049,Gene Sauers,+68,4.08,3236
126,0,02170,Hal Sutton,+68,4.08,3620
126,0,02246,Duffy Waldorf,+68,4.10,2796
131,0,02101,Joey Sindelar,+69,4.08,3580
132,0,10585,Scott McCarron,+70,4.08,3616
132,0,06090,Jim McGovern,+70,4.08,3612
134,0,06034,Marco Dawson,+71,4.08,3580
134,0,01385,Jim Gallagher Jr.,+71,4.10,2984
134,0,11032,Frank Lickliter II,+71,4.08,3496
137,0,01196,Brian Claar,+72,4.07,4344
137,0,01378,David Frost,+72,4.10,2972
137,0,07101,Dave Stockton Jr.,+72,4.07,3848
140,0,02186,Brian Tennyson,+73,4.09,3112
141,0,01142,Bart Bryant,+74,4.09,3240
142,0,01261,Jay Delsing,+75,4.08,3592
142,0,01346,Ed Fiori,+75,4.12,2536
142,0,10425,Jay Williamson,+75,4.09,3208
145,0,06066,Gary Rusnak,+77,4.09,3268
146,0,01307,Joel Edwards,+78,4.08,3916
146,0,10213,Dicky Pride,+78,4.09,3412
148,0,12782,Tim Herron,+79,4.08,4124
148,0,01938,David Peoples,+79,4.13,2372
150,0,10569,Mike Brisky,+82,4.09,3492
