RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,22405,Justin Rose,12' 5",844.333,68,-0.38
2,0,32102,Rickie Fowler,13' 4",722.000,54,-0.31
2,0,25198,Francesco Molinari,13' 4",800.833,60,-0.25
2,0,29221,Webb Simpson,13' 4",985.750,74,-0.05
5,0,32200,Roberto Castro,13' 7",434.833,32,-0.28
6,0,20691,Greg Owen,13' 8",575.000,42,-0.14
7,0,20229,Stewart Cink,13' 11",1212.917,87,-0.22
8,0,10860,Justin Leonard,14' 1",1015.250,72,-0.01
9,0,20104,Ken Duke,14' 2",1589.417,112,-0.14
10,0,28486,Michael Putnam,14' 3",1080.000,76,-0.18
10,0,27649,Brandt Snedeker,14' 3",1396.667,98,-0.20
12,0,01810,Phil Mickelson,14' 4",1058.917,74,-0.18
12,0,31193,Jim Renner,14' 4",718.167,50,+0.08
14,0,30852,Ryo Ishikawa,14' 6",899.667,62,-0.18
14,0,25240,D.A. Points,14' 6",927.417,64,-0.16
16,0,35451,Scott Pinckney,14' 7",1208.667,83,-0.05
17,0,30946,Alex Prugh,14' 8",1233.667,84,-0.13
18,0,34262,Jon Curran,14' 9",1271.083,86,-0.15
19,0,06522,Ernie Els,14' 10",815.333,55,+0.05
19,0,26596,Ryan Moore,14' 10",1157.917,78,-0.23
21,0,12510,Chad Campbell,14' 11",1449.667,97,-0.10
21,0,34261,Scott Langley,14' 11",1420.583,95,-0.19
23,0,28089,Jason Day,15' 0",1367.583,91,-0.22
23,0,29223,Sam Saunders,15' 0",872.000,58,-0.17
25,0,25686,Jason Dufner,15' 1",769.333,51,-0.04
25,0,34098,Russell Henley,15' 1",1420.000,94,-0.17
25,0,29926,Danny Lee,15' 1",1972.417,131,-0.23
28,0,25493,Nick Taylor,15' 2",1681.750,111,-0.21
28,0,33448,Justin Thomas,15' 2",1864.667,123,-0.20
30,0,29289,S.Y. Noh,15' 3",1036.083,68,-0.18
31,0,31416,Derek Fathauer,15' 4",1223.667,80,-0.16
31,0,25900,Lucas Glover,15' 4",1026.500,67,-0.18
31,0,27141,J.B. Holmes,15' 4",1471.083,96,-0.26
31,0,28475,Jeff Overton,15' 4",1457.250,95,E
31,0,23320,Ryan Palmer,15' 4",1136.417,74,+0.03
36,0,40026,Daniel Berger,15' 5",1575.167,102,-0.09
