YEAR,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2024,0,48699,Callum Tarren,20.83%,48,10
2024,0,50497,Adrien Dumont de Chassart,20.51%,39,8
2024,0,32333,Kevin Tway,16.67%,18,3
2023,0,24024,Zach Johnson,69.44%,36,25
2023,0,35450,Patrick Cantlay,60.00%,50,30
2023,0,47993,Denny McCarthy,58.33%,48,28
2023,0,29221,Webb Simpson,57.14%,35,20
2023,0,32102,Rickie Fowler,55.93%,59,33
2023,0,52375,Doug Ghim,55.81%,43,24
2023,0,25493,Nick Taylor,55.26%,38,21
2023,0,25632,Jimmy Walker,54.90%,51,28
2023,0,35506,Mackenzie Hughes,54.29%,35,19
2023,0,47347,Adam Schenk,53.97%,63,34
2023,0,39977,Max Homa,53.45%,58,31
2023,0,24140,Sean O'Hair,52.63%,19,10
2023,0,29289,S.Y. Noh,52.17%,23,12
2023,0,35310,Lanto Griffin,52.00%,25,13
2023,0,52513,Carson Young,51.85%,54,28
2023,0,39335,Kevin Roy,51.72%,29,15
2023,0,46442,Maverick McNealy,51.43%,35,18
2023,0,22405,Justin Rose,51.22%,41,21
2023,0,46970,Jon Rahm,51.16%,43,22
2023,0,34099,Harris English,50.00%,48,24
2023,0,29725,Tony Finau,50.00%,44,22
2023,0,30911,Tommy Fleetwood,50.00%,38,19
2023,0,35879,Kelly Kraft,50.00%,52,26
2023,0,31202,William McGirt,50.00%,18,9
2023,0,22056,Cameron Percy,50.00%,38,19
2023,0,37275,Sam Ryder,50.00%,52,26
2023,0,49960,Sepp Straka,50.00%,40,20
2023,0,30927,Brendon Todd,50.00%,48,24
2023,0,58967,Trevor Werbylo,50.00%,32,16
2023,0,33122,Russell Knox,48.98%,49,24
2023,0,45522,Christiaan Bezuidenhout,48.84%,43,21
2023,0,33141,Keegan Bradley,48.72%,39,19
2023,0,58696,Peter Kuest,48.65%,37,18
2023,0,36699,Patrick Rodgers,48.28%,58,28
2023,0,31560,Brian Stuard,48.28%,29,14
2023,0,48119,Ben Taylor,48.28%,58,28
2023,0,47128,Richy Werenski,48.15%,54,26
2023,0,49947,Taylor Moore,48.08%,52,25
2023,0,34363,Tyrrell Hatton,47.83%,46,22
2023,0,29908,C.T. Pan,47.83%,23,11
2023,0,57975,Harry Hall,47.73%,44,21
2023,0,47995,Davis Riley,47.62%,42,20
2023,0,40115,Adam Svensson,47.62%,63,30
2023,0,46601,Trey Mullinax,47.22%,36,17
2023,0,54421,Garrick Higgo,47.17%,53,25
2023,0,29535,Brice Garnett,47.06%,34,16
2023,0,36799,Stephan Jaeger,47.06%,85,40
2023,0,40098,Matt Fitzpatrick,46.94%,49,23
2023,0,32640,Troy Merritt,46.94%,49,23
2023,0,47983,Chad Ramey,46.94%,49,23
2023,0,26596,Ryan Moore,46.34%,41,19
2023,0,35449,Adam Long,46.30%,54,25
2023,0,55789,Taylor Montgomery,46.30%,54,25
2023,0,50188,S.H. Kim,46.15%,65,30
2023,0,54591,Ben Griffin,45.95%,74,34
2023,0,57366,Cameron Young,45.83%,48,22
2023,0,35532,Tom Hoge,45.76%,59,27
2023,0,47591,Eric Cole,45.71%,70,32
2023,0,28237,Rory McIlroy,45.71%,35,16
2023,0,48117,Kurt Kitayama,45.65%,46,21
2023,0,49771,J.T. Poston,45.65%,46,21
2023,0,49453,Trevor Cone,45.45%,44,20
2023,0,35461,Beau Hossler,45.00%,60,27
2023,0,32139,Danny Willett,45.00%,40,18
2023,0,48081,Xander Schauffele,44.90%,49,22
2023,0,31646,Emiliano Grillo,44.83%,58,26
2023,0,36724,Augusto Núñez,44.74%,38,17
2023,0,47079,Harrison Endycott,44.68%,47,21
2023,0,29420,Billy Horschel,44.44%,36,16
2023,0,51070,Vincent Norrman,44.44%,36,16
2023,0,40250,Taylor Pendrith,44.19%,43,19
2023,0,48084,Wesley Bryan,44.00%,25,11
2023,0,35901,Paul Haley II,44.00%,50,22
2023,0,39324,J.J. Spaun,44.00%,50,22
2023,0,49298,Kramer Hickok,43.86%,57,25
2023,0,27095,Nick Watney,43.75%,32,14
2023,0,36871,Matt NeSmith,43.64%,55,24
2023,0,46435,Austin Cook,43.59%,39,17
2023,0,39975,Michael Kim,43.40%,53,23
2023,0,51766,Wyndham Clark,42.86%,63,27
2023,0,39067,MJ Daffue,42.86%,49,21
2023,0,54783,Dylan Wu,42.86%,49,21
2023,0,28252,Seamus Power,42.55%,47,20
2023,0,40058,Zac Blair,42.50%,40,17
2023,0,47988,Nick Hardy,42.42%,66,28
2023,0,51890,Greyson Sigg,42.37%,59,25
2023,0,30926,Chris Kirk,42.31%,52,22
2023,0,30163,Henrik Norlander,42.31%,52,22
2023,0,39971,Sungjae Im,42.11%,57,24
2023,0,32791,K.H. Lee,42.00%,50,21
2023,0,33413,Ben Martin,42.00%,50,21
2023,0,51414,Brent Grant,41.94%,31,13
2023,0,46340,Alex Smalley,41.79%,67,28
2023,0,22371,Aaron Baddeley,41.67%,36,15
2023,0,31577,Tano Goya,41.67%,48,20
2023,0,27644,Brian Harman,41.67%,48,20
2023,0,52453,Nicolai Hojgaard,41.67%,12,5
2023,0,34046,Jordan Spieth,41.67%,48,20
2023,0,39546,Keith Mitchell,41.51%,53,22
2023,0,51634,Sahith Theegala,41.51%,53,22
2023,0,51997,Andrew Novak,41.38%,58,24
2023,0,33408,Tyson Alexander,40.98%,61,25
2023,0,56630,Akshay Bhatia,40.91%,44,18
2023,0,32333,Kevin Tway,40.91%,44,18
2023,0,31557,Jim Herman,40.82%,49,20
2023,0,54628,Lee Hodges,40.68%,59,24
2023,0,33653,Thomas Detry,40.54%,37,15
2023,0,27554,Scott Harrington,40.54%,37,15
2023,0,32816,Satoshi Kodaira,40.54%,37,15
2023,0,32757,Patton Kizzire,40.48%,42,17
2023,0,29970,Dylan Frittelli,40.38%,52,21
2023,0,46441,Robby Shelton,40.38%,52,21
2023,0,34563,Chesson Hadley,40.35%,57,23
2023,0,37455,Si Woo Kim,40.32%,62,25
2023,0,32366,Kevin Chappell,40.00%,25,10
2023,0,57362,Austin Eckroat,40.00%,45,18
2023,0,34431,Robert Streb,40.00%,40,16
2023,0,48887,Matt Wallace,40.00%,35,14
2023,0,27214,Kevin Streelman,39.68%,63,25
2023,0,27936,Martin Laird,39.62%,53,21
2023,0,40162,Justin Lower,39.62%,53,21
2023,0,34466,Peter Malnati,39.53%,43,17
2023,0,48867,Matti Schmid,39.47%,38,15
2023,0,51349,Nico Echavarria,39.29%,28,11
2023,0,23108,Matt Kuchar,39.29%,56,22
2023,0,33399,Adam Hadwin,39.22%,51,20
2023,0,27129,Luke List,38.98%,59,23
2023,0,28420,Ryan Brehm,38.78%,49,19
2023,0,19803,Ryan Armour,38.30%,47,18
2023,0,55893,Sam Stevens,38.18%,55,21
2023,0,24925,Jonathan Byrd,38.10%,21,8
2023,0,36326,David Lipsky,37.88%,66,25
2023,0,25818,Scott Piercy,37.74%,53,20
2023,0,50493,Justin Suh,37.70%,61,23
2023,0,23320,Ryan Palmer,37.50%,40,15
2023,0,33448,Justin Thomas,37.21%,43,16
2023,0,52374,Brandon Wu,37.14%,70,26
2023,0,52955,Ludvig Åberg,37.04%,27,10
2023,0,55708,Hayden Buckley,36.96%,46,17
2023,0,20229,Stewart Cink,36.73%,49,18
2023,0,39058,Lucas Herbert,36.59%,41,15
2023,0,34256,Andrew Putnam,36.59%,41,15
2023,0,39997,Corey Conners,36.54%,52,19
2023,0,32839,Hideki Matsuyama,36.54%,52,19
2023,0,34076,Joel Dahmen,36.36%,55,20
2023,0,56762,Will Gordon,36.36%,44,16
2023,0,55182,Tom Kim,36.36%,55,20
2023,0,34255,Joseph Bramlett,36.17%,47,17
2023,0,33410,Andrew Landry,36.11%,36,13
2023,0,46717,Viktor Hovland,36.00%,50,18
2023,0,50095,Austin Smotherman,35.85%,53,19
2023,0,45609,Tyler Duncan,35.71%,56,20
2023,0,24502,Adam Scott,35.56%,45,16
2023,0,33948,Byeong Hun An,35.53%,76,27
2023,0,28089,Jason Day,35.48%,31,11
2023,0,52372,Cameron Champ,35.14%,37,13
2023,0,46414,Aaron Rai,35.09%,57,20
2023,0,51491,Brandon Matthews,35.00%,20,7
2023,0,37338,Zecheng Dou,34.78%,46,16
2023,0,45157,Cam Davis,34.69%,49,17
2023,0,58168,Davis Thompson,34.55%,55,19
2023,0,40006,Erik van Rooyen,34.29%,35,12
2023,0,28775,Nate Lashley,34.25%,73,25
2023,0,47504,Sam Burns,33.33%,45,15
2023,0,25686,Jason Dufner,33.33%,45,15
2023,0,49766,Hank Lebioda,33.33%,27,9
2023,0,27349,Alex Noren,33.33%,48,16
2023,0,27963,Chris Stroud,33.33%,27,9
2023,0,48699,Callum Tarren,33.33%,51,17
2023,0,35617,Martin Trainer,33.33%,24,8
2023,0,31323,Gary Woodland,33.33%,57,19
2023,0,30692,Scott Stallings,32.43%,37,12
2023,0,33204,Shane Lowry,31.82%,44,14
2023,0,52411,Kyle Westmoreland,31.82%,44,14
2023,0,25900,Lucas Glover,31.71%,41,13
2023,0,50525,Collin Morikawa,31.43%,35,11
2023,0,55454,Carl Yuan,31.37%,51,16
2023,0,32448,James Hahn,31.25%,32,10
2023,0,33597,Harry Higgs,30.77%,39,12
2023,0,12716,Charley Hoffman,30.36%,56,17
2023,0,34409,David Lingmerth,30.23%,43,13
2023,0,36801,Mark Hubbard,30.00%,60,18
2023,0,34610,Matthias Schwab,29.03%,62,18
2023,0,39954,Cody Gribble,28.13%,32,9
2023,0,34098,Russell Henley,27.45%,51,14
2023,0,51950,Max McGreevy,26.32%,38,10
2023,0,26476,Chez Reavie,26.32%,76,20
2023,0,59018,Ryan Gerard,25.93%,27,7
2023,0,45242,Kevin Yu,25.81%,31,8
2023,0,46046,Scottie Scheffler,25.00%,40,10
2023,0,32662,Michael Gligic,23.68%,38,9
2023,0,53165,Doc Redman,23.08%,52,12
2023,0,27974,Sung Kang,22.22%,18,4
2022,0,29926,Danny Lee,65.52,29,19
2022,0,39058,Lucas Herbert,64.71,17,11
2022,0,45526,Abraham Ancer,58.33,36,21
2022,0,19803,Ryan Armour,57.69,26,15
2022,0,32662,Michael Gligic,57.58,33,19
2022,0,57366,Cameron Young,57.14,49,28
2022,0,49766,Hank Lebioda,56.76,37,21
2022,0,36801,Mark Hubbard,55.56,27,15
2022,0,34363,Tyrrell Hatton,55.0,20,11
2022,0,29221,Webb Simpson,54.84,31,17
2022,0,24924,Bill Haas,54.76,42,23
2022,0,46601,Trey Mullinax,54.55,33,18
2022,0,35879,Kelly Kraft,54.29,35,19
2022,0,27139,David Skinns,54.29,35,19
2022,0,29908,C.T. Pan,54.17,48,26
2022,0,34563,Chesson Hadley,53.66,41,22
2022,0,35450,Patrick Cantlay,53.19,47,25
2022,0,26851,Marc Leishman,52.94,51,27
2022,0,46550,Brandon Hagy,52.5,40,21
2022,0,30911,Tommy Fleetwood,52.0,25,13
2022,0,47993,Denny McCarthy,51.79,56,29
2022,0,29478,Kevin Kisner,51.72,29,15
2022,0,52372,Cameron Champ,51.43,35,18
2022,0,47347,Adam Schenk,51.11,45,23
2022,0,46046,Scottie Scheffler,50.94,53,27
2022,0,45157,Cam Davis,50.82,61,31
2022,0,30978,Kiradech Aphibarnrat,50.0,26,13
2022,0,27895,Jonas Blixt,50.0,24,12
2022,0,25900,Lucas Glover,50.0,48,24
2022,0,36799,Stephan Jaeger,50.0,60,30
2022,0,36871,Matthew NeSmith,50.0,60,30
2022,0,24361,Pat Perez,50.0,34,17
2022,0,50095,Austin Smotherman,50.0,40,20
2022,0,52374,Brandon Wu,50.0,28,14
2022,0,47483,Will Zalatoris,50.0,42,21
2022,0,35532,Tom Hoge,49.02,51,25
2022,0,49947,Taylor Moore,48.94,47,23
2022,0,54628,Lee Hodges,48.89,45,22
2022,0,32448,James Hahn,48.72,39,19
2022,0,28775,Nate Lashley,48.65,37,18
2022,0,47988,Nick Hardy,48.39,31,15
2022,0,35891,Cameron Smith,48.39,31,15
2022,0,54421,Garrick Higgo,48.15,27,13
2022,0,39546,Keith Mitchell,47.62,42,20
2022,0,51766,Wyndham Clark,47.37,57,27
2022,0,27974,Sung Kang,47.37,38,18
2022,0,47983,Chad Ramey,47.37,38,18
2022,0,48699,Callum Tarren,47.37,38,18
2022,0,46970,Jon Rahm,47.22,36,17
2022,0,23320,Ryan Palmer,46.88,32,15
2022,0,46717,Viktor Hovland,46.67,30,14
2022,0,48822,Sebastián Muñoz,46.67,45,21
2022,0,24925,Jonathan Byrd,46.43,28,13
2022,0,26476,Chez Reavie,46.34,41,19
2022,0,51890,Greyson Sigg,46.3,54,25
2022,0,21961,Charles Howell III,46.15,26,12
2022,0,32791,K.H. Lee,46.15,52,24
2022,0,25493,Nick Taylor,45.83,48,22
2022,0,48084,Wesley Bryan,45.45,22,10
2022,0,46414,Aaron Rai,45.31,64,29
2022,0,49298,Kramer Hickok,45.28,53,24
2022,0,23108,Matt Kuchar,45.0,40,18
2022,0,34360,Patrick Reed,44.74,38,17
2022,0,30927,Brendon Todd,44.68,47,21
2022,0,22056,Cameron Percy,44.44,18,8
2022,0,32757,Patton Kizzire,44.23,52,23
2022,0,46442,Maverick McNealy,44.23,52,23
2022,0,39436,Joshua Creel,44.12,34,15
2022,0,51950,Max McGreevy,43.9,41,18
2022,0,24502,Adam Scott,43.9,41,18
2022,0,47504,Sam Burns,43.86,57,25
2022,0,49964,Aaron Wise,43.75,48,21
2022,0,45486,Joaquin Niemann,43.33,30,13
2022,0,34264,Hudson Swafford,43.33,30,13
2022,0,46402,Talor Gooch,43.24,37,16
2022,0,29535,Brice Garnett,43.18,44,19
2022,0,49960,Sepp Straka,43.14,51,22
2022,0,32150,Michael Thompson,43.1,58,25
2022,0,34076,Joel Dahmen,42.86,63,27
2022,0,37455,Si Woo Kim,42.86,56,24
2022,0,33204,Shane Lowry,42.5,40,17
2022,0,34431,Robert Streb,42.22,45,19
2022,0,31420,Anirban Lahiri,42.11,38,16
2022,0,33486,Roger Sloan,42.11,38,16
2022,0,28252,Seamus Power,42.0,50,21
2022,0,24980,Scott Gutschewski,41.94,31,13
2022,0,36852,Jim Knous,41.94,31,13
2022,0,29289,S.Y. Noh,41.94,31,13
2022,0,47128,Richy Werenski,41.94,31,13
2022,0,29420,Billy Horschel,41.67,48,20
2022,0,30926,Chris Kirk,41.46,41,17
2022,0,36699,Patrick Rodgers,41.46,41,17
2022,0,32139,Danny Willett,41.38,29,12
2022,0,31560,Brian Stuard,41.3,46,19
2022,0,34255,Joseph Bramlett,41.18,34,14
2022,0,46340,Alex Smalley,41.18,51,21
2022,0,48887,Matt Wallace,41.18,34,14
2022,0,40250,Taylor Pendrith,41.03,39,16
2022,0,51894,Vince Whaley,41.03,39,16
2022,0,27644,Brian Harman,40.82,49,20
2022,0,46435,Austin Cook,40.74,27,11
2022,0,30944,Jason Kokrak,40.74,27,11
2022,0,23621,Rory Sabbatini,40.63,32,13
2022,0,32640,Troy Merritt,40.43,47,19
2022,0,29725,Tony Finau,40.0,40,16
2022,0,29970,Dylan Frittelli,40.0,45,18
2022,0,35310,Lanto Griffin,40.0,45,18
2022,0,33490,Bo Hoag,40.0,25,10
2022,0,32816,Satoshi Kodaira,40.0,25,10
2022,0,36689,Brooks Koepka,40.0,20,8
2022,0,27349,Alex Noren,40.0,30,12
2022,0,10381,Curtis Thompson,40.0,35,14
2022,0,40006,Erik van Rooyen,40.0,25,10
2022,0,45540,Jared Wolfe,40.0,30,12
2022,0,35449,Adam Long,39.58,48,19
2022,0,28089,Jason Day,39.53,43,17
2022,0,36884,Ben Kohles,39.53,43,17
2022,0,33597,Harry Higgs,39.22,51,20
2022,0,39324,J.J. Spaun,39.13,46,18
2022,0,34256,Andrew Putnam,38.78,49,19
2022,0,33448,Justin Thomas,38.78,49,19
2022,0,27214,Kevin Streelman,38.46,39,15
2022,0,23325,Vaughn Taylor,38.46,26,10
2022,0,28114,Dawie van der Walt,38.46,26,10
2022,0,34046,Jordan Spieth,38.24,34,13
2022,0,36326,David Lipsky,38.1,42,16
2022,0,37275,Sam Ryder,38.0,50,19
2022,0,27649,Brandt Snedeker,37.93,29,11
2022,0,35110,Brett Drewitt,37.84,37,14
2022,0,31646,Emiliano Grillo,37.78,45,17
2022,0,55708,Hayden Buckley,37.74,53,20
2022,0,33141,Keegan Bradley,37.5,48,18
2022,0,32366,Kevin Chappell,37.5,24,9
2022,0,20229,Stewart Cink,37.5,48,18
2022,0,48117,Kurt Kitayama,37.5,32,12
2022,0,35461,Beau Hossler,37.04,54,20
2022,0,40162,Justin Lower,36.84,38,14
2022,0,31323,Gary Woodland,36.84,38,14
2022,0,35617,Martin Trainer,36.59,41,15
2022,0,50525,Collin Morikawa,36.36,33,12
2022,0,30163,Henrik Norlander,36.36,44,16
2022,0,32333,Kevin Tway,36.36,33,12
2022,0,53165,Doc Redman,36.11,36,13
2022,0,40115,Adam Svensson,36.07,61,22
2022,0,33122,Russell Knox,36.0,50,18
2022,0,45522,Christiaan Bezuidenhout,35.71,42,15
2022,0,51997,Andrew Novak,35.71,42,15
2022,0,47856,Seth Reeves,35.71,28,10
2022,0,40098,Matt Fitzpatrick,35.48,31,11
2022,0,27095,Nick Watney,35.48,31,11
2022,0,30692,Scott Stallings,35.19,54,19
2022,0,34098,Russell Henley,35.0,40,14
2022,0,27064,Jhonattan Vegas,34.88,43,15
2022,0,48081,Xander Schauffele,34.38,32,11
2022,0,39997,Corey Conners,33.93,56,19
2022,0,37212,Paul Barjon,33.33,45,15
2022,0,24024,Zach Johnson,33.33,42,14
2022,0,32839,Hideki Matsuyama,33.33,33,11
2022,0,47995,Davis Riley,33.33,48,16
2022,0,54783,Dylan Wu,33.33,36,12
2022,0,39977,Max Homa,32.76,58,19
2022,0,35506,Mackenzie Hughes,32.56,43,14
2022,0,34174,John Huh,32.5,40,13
2022,0,34466,Peter Malnati,32.14,56,18
2022,0,25818,Scott Piercy,32.14,28,9
2022,0,24138,Ian Poulter,32.14,28,9
2022,0,25198,Francesco Molinari,31.82,22,7
2022,0,27936,Martin Laird,31.71,41,13
2022,0,37189,Harold Varner III,31.71,41,13
2022,0,33667,Carlos Ortiz,31.43,35,11
2022,0,49771,J.T. Poston,31.37,51,16
2022,0,34610,Matthias Schwab,30.56,36,11
2022,0,12716,Charley Hoffman,29.79,47,14
2022,0,51634,Sahith Theegala,29.73,74,22
2022,0,23983,Luke Donald,29.63,27,8
2022,0,29974,Branden Grace,29.17,24,7
