YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
2024,1,0,27064,Jhonattan Vegas,100.0,1.0
2024,1,0,48887,Matt Wallace,100.0,1.0
2024,1,0,52513,Carson Young,100.0,1.0
2024,1,0,47483,Will Zalatoris,100.0,2.0
2024,58,0,46046,Scottie Scheffler,90.9,10.0
2024,59,0,50525,Collin Morikawa,83.3,5.0
2024,60,0,51977,Max Greyserman,80.0,4.0
2024,61,0,56630,Akshay Bhatia,75.0,3.0
2024,61,0,35506,Mackenzie Hughes,75.0,3.0
2024,61,0,33204,Shane Lowry,75.0,3.0
2024,61,0,48153,Matthieu Pavon,75.0,3.0
2024,65,0,48081,Xander Schauffele,72.7,8.0
2024,66,0,52955,Ludvig Åberg,71.4,5.0
2024,67,0,35450,Patrick Cantlay,66.7,2.0
2024,67,0,33653,Thomas Detry,66.7,2.0
2024,67,0,51349,Nico Echavarria,66.7,2.0
2024,67,0,51696,Rico Hoey,66.7,2.0
2024,67,0,47420,Jake Knapp,66.7,2.0
2024,67,0,52215,Robert MacIntyre,66.7,2.0
2024,67,0,46442,Maverick McNealy,66.7,2.0
2024,67,0,46414,Aaron Rai,66.7,2.0
2024,67,0,49960,Sepp Straka,66.7,2.0
2024,67,0,51634,Sahith Theegala,66.7,4.0
2024,67,0,33448,Justin Thomas,66.7,2.0
2024,67,0,58168,Davis Thompson,66.7,2.0
2024,79,0,54576,Patrick Fishburn,60.0,3.0
2024,80,0,48084,Wesley Bryan,50.0,1.0
2024,80,0,51766,Wyndham Clark,50.0,2.0
2024,80,0,28089,Jason Day,50.0,1.0
2024,80,0,25900,Lucas Glover,50.0,1.0
2024,80,0,54591,Ben Griffin,50.0,1.0
2024,80,0,30926,Chris Kirk,50.0,1.0
2024,80,0,36884,Ben Kohles,50.0,1.0
2024,80,0,23108,Matt Kuchar,50.0,1.0
2024,80,0,27129,Luke List,50.0,1.0
2024,80,0,39546,Keith Mitchell,50.0,1.0
2024,80,0,27349,Alex Noren,50.0,1.0
2024,80,0,51997,Andrew Novak,50.0,1.0
2024,80,0,29908,C.T. Pan,50.0,1.0
2024,80,0,49771,J.T. Poston,50.0,1.0
2024,80,0,48867,Matti Schmid,50.0,1.0
2024,80,0,27139,David Skinns,50.0,1.0
2024,80,0,25493,Nick Taylor,50.0,1.0
2024,80,0,30927,Brendon Todd,50.0,1.0
2024,80,0,38991,Alejandro Tosti,50.0,1.0
2024,80,0,40006,Erik van Rooyen,50.0,1.0
2024,80,0,51894,Vince Whaley,50.0,1.0
2024,101,0,33399,Adam Hadwin,33.3,1.0
2024,102,0,47504,Sam Burns,25.0,1.0
2024,102,0,60067,Joe Highsmith,25.0,1.0
2024,102,0,32839,Hideki Matsuyama,25.0,1.0
2024,102,0,40250,Taylor Pendrith,25.0,1.0
2024,102,0,57366,Cameron Young,25.0,1.0
2024,102,0,45242,Kevin Yu,25.0,1.0
2024,108,0,60004,Jacob Bridgeman,0.0,
2024,108,0,47591,Eric Cole,0.0,
2024,108,0,39997,Corey Conners,0.0,
2024,108,0,52514,Trace Crowe,0.0,
2024,108,0,34076,Joel Dahmen,0.0,
2024,108,0,34099,Harris English,0.0,
2024,108,0,30911,Tommy Fleetwood,0.0,
2024,108,0,29936,Ryan Fox,0.0,
2024,108,0,31646,Emiliano Grillo,0.0,
2024,108,0,34587,Chan Kim,0.0,
2024,108,0,39975,Michael Kim,0.0,
2024,108,0,37455,Si Woo Kim,0.0,
2024,108,0,48117,Kurt Kitayama,0.0,
2024,108,0,27936,Martin Laird,0.0,
2024,108,0,28775,Nate Lashley,0.0,
2024,108,0,32791,K.H. Lee,0.0,
2024,108,0,32640,Troy Merritt,0.0,
2024,108,0,55789,Taylor Montgomery,0.0,
2024,108,0,30163,Henrik Norlander,0.0,
2024,108,0,47679,Victor Perez,0.0,
2024,108,0,28252,Seamus Power,0.0,
2024,108,0,46441,Robby Shelton,0.0,
2024,108,0,39327,Ben Silverman,0.0,
2024,108,0,50484,Hayden Springer,0.0,
2024,108,0,55893,Sam Stevens,0.0,
2024,108,0,31323,Gary Woodland,0.0,
2023,1,0,52955,Ludvig Åberg,100.0,1.0
2023,1,0,33408,Tyson Alexander,100.0,1.0
2023,1,0,33948,Byeong Hun An,100.0,3.0
2023,1,0,56630,Akshay Bhatia,100.0,3.0
2023,1,0,55708,Hayden Buckley,100.0,2.0
2023,1,0,49453,Trevor Cone,100.0,1.0
2023,1,0,28089,Jason Day,100.0,2.0
2023,1,0,37338,Zecheng Dou,100.0,1.0
2023,1,0,45609,Tyler Duncan,100.0,2.0
2023,1,0,51349,Nico Echavarria,100.0,1.0
2023,1,0,57362,Austin Eckroat,100.0,1.0
2023,1,0,59018,Ryan Gerard,100.0,1.0
2023,1,0,25900,Lucas Glover,100.0,3.0
2023,1,0,54591,Ben Griffin,100.0,2.0
2023,1,0,47988,Nick Hardy,100.0,1.0
2023,1,0,34363,Tyrrell Hatton,100.0,2.0
2023,1,0,34098,Russell Henley,100.0,3.0
2023,1,0,54421,Garrick Higgo,100.0,1.0
2023,1,0,52453,Nicolai Hojgaard,100.0,1.0
2023,1,0,50188,S.H. Kim,100.0,2.0
2023,1,0,37455,Si Woo Kim,100.0,3.0
2023,1,0,28775,Nate Lashley,100.0,1.0
2023,1,0,27129,Luke List,100.0,1.0
2023,1,0,40162,Justin Lower,100.0,1.0
2023,1,0,34466,Peter Malnati,100.0,1.0
2023,1,0,32640,Troy Merritt,100.0,1.0
2023,1,0,55789,Taylor Montgomery,100.0,1.0
2023,1,0,26596,Ryan Moore,100.0,1.0
2023,1,0,36871,Matt NeSmith,100.0,2.0
2023,1,0,27349,Alex Noren,100.0,1.0
2023,1,0,30163,Henrik Norlander,100.0,1.0
2023,1,0,29908,C.T. Pan,100.0,1.0
2023,1,0,28252,Seamus Power,100.0,2.0
2023,1,0,26476,Chez Reavie,100.0,1.0
2023,1,0,47995,Davis Riley,100.0,1.0
2023,1,0,48081,Xander Schauffele,100.0,2.0
2023,1,0,47347,Adam Schenk,100.0,3.0
2023,1,0,48867,Matti Schmid,100.0,1.0
2023,1,0,46340,Alex Smalley,100.0,1.0
2023,1,0,39324,J.J. Spaun,100.0,1.0
2023,1,0,49960,Sepp Straka,100.0,2.0
2023,1,0,27214,Kevin Streelman,100.0,1.0
2023,1,0,48119,Ben Taylor,100.0,3.0
2023,1,0,25493,Nick Taylor,100.0,1.0
2023,1,0,51634,Sahith Theegala,100.0,3.0
2023,1,0,33448,Justin Thomas,100.0,1.0
2023,1,0,30927,Brendon Todd,100.0,1.0
2023,1,0,40006,Erik van Rooyen,100.0,1.0
2023,1,0,48887,Matt Wallace,100.0,1.0
2023,1,0,32139,Danny Willett,100.0,1.0
2023,1,0,52374,Brandon Wu,100.0,2.0
2023,1,0,52513,Carson Young,100.0,1.0
2023,1,0,45242,Kevin Yu,100.0,1.0
2023,54,0,35450,Patrick Cantlay,80.0,4.0
2023,54,0,47591,Eric Cole,80.0,4.0
2023,54,0,39977,Max Homa,80.0,4.0
2023,54,0,46970,Jon Rahm,80.0,8.0
2023,58,0,32102,Rickie Fowler,75.0,3.0
2023,58,0,27644,Brian Harman,75.0,3.0
2023,58,0,39546,Keith Mitchell,75.0,3.0
2023,58,0,50525,Collin Morikawa,75.0,3.0
2023,62,0,46046,Scottie Scheffler,72.7,8.0
2023,63,0,28237,Rory McIlroy,71.4,5.0
2023,64,0,33141,Keegan Bradley,66.7,2.0
2023,64,0,40098,Matt Fitzpatrick,66.7,2.0
2023,64,0,33399,Adam Hadwin,66.7,2.0
2023,64,0,35461,Beau Hossler,66.7,2.0
2023,64,0,35506,Mackenzie Hughes,66.7,2.0
2023,64,0,30926,Chris Kirk,66.7,2.0
2023,64,0,48117,Kurt Kitayama,66.7,2.0
2023,64,0,34256,Andrew Putnam,66.7,2.0
2023,64,0,36699,Patrick Rodgers,66.7,2.0
2023,64,0,55893,Sam Stevens,66.7,2.0
2023,74,0,55182,Tom Kim,60.0,3.0
2023,74,0,49947,Taylor Moore,60.0,3.0
2023,76,0,51766,Wyndham Clark,57.1,4.0
2023,77,0,46717,Viktor Hovland,55.6,5.0
2023,78,0,39997,Corey Conners,50.0,1.0
2023,78,0,45157,Cam Davis,50.0,1.0
2023,78,0,34099,Harris English,50.0,2.0
2023,78,0,29725,Tony Finau,50.0,2.0
2023,78,0,30911,Tommy Fleetwood,50.0,4.0
2023,78,0,31646,Emiliano Grillo,50.0,1.0
2023,78,0,57975,Harry Hall,50.0,1.0
2023,78,0,54628,Lee Hodges,50.0,1.0
2023,78,0,29420,Billy Horschel,50.0,1.0
2023,78,0,23108,Matt Kuchar,50.0,2.0
2023,78,0,58696,Peter Kuest,50.0,1.0
2023,78,0,32791,K.H. Lee,50.0,1.0
2023,78,0,36326,David Lipsky,50.0,1.0
2023,78,0,33204,Shane Lowry,50.0,1.0
2023,78,0,40250,Taylor Pendrith,50.0,1.0
2023,78,0,24502,Adam Scott,50.0,1.0
2023,78,0,34046,Jordan Spieth,50.0,2.0
2023,78,0,30692,Scott Stallings,50.0,1.0
2023,78,0,50493,Justin Suh,50.0,2.0
2023,78,0,40115,Adam Svensson,50.0,1.0
2023,78,0,58168,Davis Thompson,50.0,1.0
2023,99,0,56762,Will Gordon,33.3,1.0
2023,99,0,47993,Denny McCarthy,33.3,1.0
2023,99,0,51070,Vincent Norrman,33.3,1.0
2023,99,0,49771,J.T. Poston,33.3,1.0
2023,99,0,37275,Sam Ryder,33.3,1.0
2023,104,0,36801,Mark Hubbard,25.0,1.0
2023,104,0,39971,Sungjae Im,25.0,1.0
2023,104,0,22405,Justin Rose,25.0,1.0
2023,107,0,22371,Aaron Baddeley,0.0,
2023,107,0,45522,Christiaan Bezuidenhout,0.0,
2023,107,0,34255,Joseph Bramlett,0.0,
2023,107,0,47504,Sam Burns,0.0,
2023,107,0,52372,Cameron Champ,0.0,
2023,107,0,20229,Stewart Cink,0.0,
2023,107,0,34076,Joel Dahmen,0.0,
2023,107,0,33653,Thomas Detry,0.0,
2023,107,0,51414,Brent Grant,0.0,
2023,107,0,39954,Cody Gribble,0.0,
2023,107,0,35310,Lanto Griffin,0.0,
2023,107,0,35901,Paul Haley II,0.0,
2023,107,0,33597,Harry Higgs,0.0,
2023,107,0,36799,Stephan Jaeger,0.0,
2023,107,0,32757,Patton Kizzire,0.0,
2023,107,0,32816,Satoshi Kodaira,0.0,
2023,107,0,49766,Hank Lebioda,0.0,
2023,107,0,33413,Ben Martin,0.0,
2023,107,0,32839,Hideki Matsuyama,0.0,
2023,107,0,46442,Maverick McNealy,0.0,
2023,107,0,51997,Andrew Novak,0.0,
2023,107,0,23320,Ryan Palmer,0.0,
2023,107,0,46414,Aaron Rai,0.0,
2023,107,0,47983,Chad Ramey,0.0,
2023,107,0,34610,Matthias Schwab,0.0,
2023,107,0,29221,Webb Simpson,0.0,
2023,107,0,25632,Jimmy Walker,0.0,
2023,107,0,31323,Gary Woodland,0.0,
2023,107,0,57366,Cameron Young,0.0,
2023,107,0,55454,Carl Yuan,0.0,
2022,1,0,29725,Tony Finau,100.0,3.0
2022,1,0,40098,Matt Fitzpatrick,100.0,3.0
2022,1,0,32102,Rickie Fowler,100.0,1.0
2022,1,0,29974,Branden Grace,100.0,1.0
2022,1,0,35310,Lanto Griffin,100.0,1.0
2022,1,0,31646,Emiliano Grillo,100.0,2.0
2022,1,0,34098,Russell Henley,100.0,1.0
2022,1,0,39058,Lucas Herbert,100.0,1.0
2022,1,0,49298,Kramer Hickok,100.0,1.0
2022,1,0,54421,Garrick Higgo,100.0,1.0
2022,1,0,54628,Lee Hodges,100.0,1.0
2022,1,0,39977,Max Homa,100.0,2.0
2022,1,0,29420,Billy Horschel,100.0,3.0
2022,1,0,46717,Viktor Hovland,100.0,4.0
2022,1,0,36801,Mark Hubbard,100.0,1.0
2022,1,0,35506,Mackenzie Hughes,100.0,1.0
2022,1,0,36799,Stephan Jaeger,100.0,1.0
2022,1,0,26300,Matt Jones,100.0,1.0
2022,1,0,48117,Kurt Kitayama,100.0,2.0
2022,1,0,36689,Brooks Koepka,100.0,1.0
2022,1,0,29926,Danny Lee,100.0,1.0
2022,1,0,33204,Shane Lowry,100.0,3.0
2022,1,0,32839,Hideki Matsuyama,100.0,2.0
2022,1,0,51950,Max McGreevy,100.0,1.0
2022,1,0,28237,Rory McIlroy,100.0,4.0
2022,1,0,49947,Taylor Moore,100.0,1.0
2022,1,0,50525,Collin Morikawa,100.0,1.0
2022,1,0,46601,Trey Mullinax,100.0,2.0
2022,1,0,36871,Matthew NeSmith,100.0,1.0
2022,1,0,27349,Alex Noren,100.0,1.0
2022,1,0,33667,Carlos Ortiz,100.0,1.0
2022,1,0,40250,Taylor Pendrith,100.0,2.0
2022,1,0,22056,Cameron Percy,100.0,1.0
2022,1,0,47529,Mito Pereira,100.0,2.0
2022,1,0,25818,Scott Piercy,100.0,1.0
2022,1,0,49771,J.T. Poston,100.0,1.0
2022,1,0,26476,Chez Reavie,100.0,1.0
2022,1,0,47995,Davis Riley,100.0,2.0
2022,1,0,48081,Xander Schauffele,100.0,5.0
2022,1,0,47347,Adam Schenk,100.0,1.0
2022,1,0,24502,Adam Scott,100.0,2.0
2022,1,0,29518,Brendan Steele,100.0,1.0
2022,1,0,49960,Sepp Straka,100.0,3.0
2022,1,0,27214,Kevin Streelman,100.0,1.0
2022,1,0,30927,Brendon Todd,100.0,1.0
2022,1,0,32333,Kevin Tway,100.0,1.0
2022,1,0,48887,Matt Wallace,100.0,1.0
2022,1,0,31323,Gary Woodland,100.0,1.0
2022,1,0,47483,Will Zalatoris,100.0,4.0
2022,50,0,46046,Scottie Scheffler,88.9,8.0
2022,51,0,35450,Patrick Cantlay,87.5,7.0
2022,52,0,57366,Cameron Young,83.3,5.0
2022,53,0,35532,Tom Hoge,80.0,4.0
2022,54,0,48822,Sebastián Muñoz,75.0,3.0
2022,54,0,46970,Jon Rahm,75.0,3.0
2022,54,0,35891,Cameron Smith,75.0,3.0
2022,57,0,33448,Justin Thomas,71.4,5.0
2022,58,0,47504,Sam Burns,66.7,4.0
2022,58,0,35461,Beau Hossler,66.7,2.0
2022,58,0,28252,Seamus Power,66.7,2.0
2022,58,0,47983,Chad Ramey,66.7,2.0
2022,58,0,34046,Jordan Spieth,66.7,2.0
2022,58,0,51634,Sahith Theegala,66.7,2.0
2022,58,0,33419,Cameron Tringale,66.7,2.0
2022,65,0,33141,Keegan Bradley,50.0,1.0
2022,65,0,28089,Jason Day,50.0,1.0
2022,65,0,34174,John Huh,50.0,1.0
2022,65,0,23108,Matt Kuchar,50.0,1.0
2022,65,0,31420,Anirban Lahiri,50.0,1.0
2022,65,0,27936,Martin Laird,50.0,1.0
2022,65,0,36326,David Lipsky,50.0,1.0
2022,65,0,46442,Maverick McNealy,50.0,1.0
2022,65,0,45486,Joaquin Niemann,50.0,1.0
2022,65,0,46414,Aaron Rai,50.0,1.0
2022,65,0,36699,Patrick Rodgers,50.0,1.0
2022,65,0,30692,Scott Stallings,50.0,3.0
2022,65,0,34264,Hudson Swafford,50.0,1.0
2022,65,0,35617,Martin Trainer,50.0,1.0
2022,65,0,56278,Matthew Wolff,50.0,1.0
2022,80,0,39971,Sungjae Im,40.0,2.0
2022,81,0,39324,J.J. Spaun,33.3,1.0
2022,81,0,37189,Harold Varner III,33.3,1.0
2022,81,0,27064,Jhonattan Vegas,33.3,1.0
2022,81,0,49964,Aaron Wise,33.3,1.0
2022,85,0,46402,Talor Gooch,25.0,1.0
2022,86,0,45526,Abraham Ancer,0.0,
2022,86,0,30978,Kiradech Aphibarnrat,0.0,
2022,86,0,37212,Paul Barjon,0.0,
2022,86,0,52372,Cameron Champ,0.0,
2022,86,0,51766,Wyndham Clark,0.0,
2022,86,0,34076,Joel Dahmen,0.0,
2022,86,0,45157,Cam Davis,0.0,
2022,86,0,45609,Tyler Duncan,0.0,
2022,86,0,29970,Dylan Frittelli,0.0,
2022,86,0,52375,Doug Ghim,0.0,
2022,86,0,33399,Adam Hadwin,0.0,
2022,86,0,32448,James Hahn,0.0,
2022,86,0,33597,Harry Higgs,0.0,
2022,86,0,37455,Si Woo Kim,0.0,
2022,86,0,30926,Chris Kirk,0.0,
2022,86,0,29478,Kevin Kisner,0.0,
2022,86,0,36852,Jim Knous,0.0,
2022,86,0,28775,Nate Lashley,0.0,
2022,86,0,32791,K.H. Lee,0.0,
2022,86,0,27129,Luke List,0.0,
2022,86,0,47993,Denny McCarthy,0.0,
2022,86,0,32640,Troy Merritt,0.0,
2022,86,0,25198,Francesco Molinari,0.0,
2022,86,0,30163,Henrik Norlander,0.0,
2022,86,0,51997,Andrew Novak,0.0,
2022,86,0,23320,Ryan Palmer,0.0,
2022,86,0,34256,Andrew Putnam,0.0,
2022,86,0,34360,Patrick Reed,0.0,
2022,86,0,46340,Alex Smalley,0.0,
2022,86,0,27649,Brandt Snedeker,0.0,
2022,86,0,34431,Robert Streb,0.0,
2022,86,0,40115,Adam Svensson,0.0,
2022,86,0,48699,Callum Tarren,0.0,
2022,86,0,40006,Erik van Rooyen,0.0,
2022,86,0,51894,Vince Whaley,0.0,
2022,86,0,52374,Brandon Wu,0.0,
2021,1,0,29479,Scott Brown,100.0,1.0
2021,1,0,32070,Rafael Campos,100.0,2.0
2021,1,0,25364,Paul Casey,100.0,1.0
2021,1,0,46435,Austin Cook,100.0,1.0
2021,1,0,40098,Matt Fitzpatrick,100.0,1.0
2021,1,0,29970,Dylan Frittelli,100.0,1.0
2021,1,0,19846,Brian Gay,100.0,1.0
2021,1,0,32662,Michael Gligic,100.0,1.0
2021,1,0,34563,Chesson Hadley,100.0,1.0
2021,1,0,34363,Tyrrell Hatton,100.0,1.0
2021,1,0,33597,Harry Higgs,100.0,1.0
2021,1,0,37455,Si Woo Kim,100.0,1.0
2021,1,0,30926,Chris Kirk,100.0,1.0
2021,1,0,29478,Kevin Kisner,100.0,2.0
2021,1,0,36689,Brooks Koepka,100.0,2.0
2021,1,0,30944,Jason Kokrak,100.0,2.0
2021,1,0,31420,Anirban Lahiri,100.0,1.0
2021,1,0,27936,Martin Laird,100.0,1.0
2021,1,0,28775,Nate Lashley,100.0,2.0
2021,1,0,49766,Hank Lebioda,100.0,1.0
2021,1,0,32791,K.H. Lee,100.0,2.0
2021,1,0,26851,Marc Leishman,100.0,2.0
2021,1,0,32640,Troy Merritt,100.0,1.0
2021,1,0,1810,Phil Mickelson,100.0,1.0
2021,1,0,39546,Keith Mitchell,100.0,1.0
2021,1,0,34213,Grayson Murray,100.0,1.0
2021,1,0,25396,Kevin Na,100.0,4.0
2021,1,0,23320,Ryan Palmer,100.0,2.0
2021,1,0,29908,C.T. Pan,100.0,1.0
2021,1,0,49771,J.T. Poston,100.0,2.0
2021,1,0,28252,Seamus Power,100.0,1.0
2021,1,0,34256,Andrew Putnam,100.0,2.0
2021,1,0,53165,Doc Redman,100.0,1.0
2021,1,0,48081,Xander Schauffele,100.0,4.0
2021,1,0,47347,Adam Schenk,100.0,1.0
2021,1,0,26331,Charl Schwartzel,100.0,3.0
2021,1,0,29518,Brendan Steele,100.0,1.0
2021,1,0,49960,Sepp Straka,100.0,1.0
2021,1,0,34431,Robert Streb,100.0,1.0
2021,1,0,31560,Brian Stuard,100.0,1.0
2021,1,0,34264,Hudson Swafford,100.0,1.0
2021,1,0,23623,Bo Van Pelt,100.0,1.0
2021,1,0,27064,Jhonattan Vegas,100.0,1.0
2021,1,0,20396,Lee Westwood,100.0,2.0
2021,1,0,56278,Matthew Wolff,100.0,2.0
2021,1,0,47483,Will Zalatoris,100.0,1.0
2021,47,0,34046,Jordan Spieth,85.7,6.0
2021,48,0,26329,Louis Oosthuizen,83.3,5.0
2021,48,0,35891,Cameron Smith,83.3,5.0
2021,50,0,34099,Harris English,75.0,3.0
2021,50,0,29725,Tony Finau,75.0,3.0
2021,50,0,29974,Branden Grace,75.0,3.0
2021,50,0,39971,Sungjae Im,75.0,3.0
2021,54,0,35450,Patrick Cantlay,71.4,5.0
2021,54,0,33448,Justin Thomas,71.4,5.0
2021,56,0,47959,Bryson DeChambeau,66.7,4.0
2021,56,0,46717,Viktor Hovland,66.7,2.0
2021,56,0,26300,Matt Jones,66.7,2.0
2021,56,0,35449,Adam Long,66.7,2.0
2021,56,0,48822,Sebastián Muñoz,66.7,2.0
2021,56,0,45486,Joaquin Niemann,66.7,2.0
2021,62,0,50525,Collin Morikawa,60.0,3.0
2021,62,0,46970,Jon Rahm,60.0,3.0
2021,64,0,40026,Daniel Berger,50.0,1.0
2021,64,0,33141,Keegan Bradley,50.0,1.0
2021,64,0,20229,Stewart Cink,50.0,1.0
2021,64,0,51766,Wyndham Clark,50.0,1.0
2021,64,0,39997,Corey Conners,50.0,1.0
2021,64,0,34076,Joel Dahmen,50.0,1.0
2021,64,0,45157,Cam Davis,50.0,1.0
2021,64,0,46402,Talor Gooch,50.0,1.0
2021,64,0,32448,James Hahn,50.0,1.0
2021,64,0,49298,Kramer Hickok,50.0,1.0
2021,64,0,12716,Charley Hoffman,50.0,1.0
2021,64,0,35532,Tom Hoge,50.0,1.0
2021,64,0,29420,Billy Horschel,50.0,1.0
2021,64,0,35506,Mackenzie Hughes,50.0,1.0
2021,64,0,30925,Dustin Johnson,50.0,2.0
2021,64,0,27129,Luke List,50.0,1.0
2021,64,0,32839,Hideki Matsuyama,50.0,1.0
2021,64,0,28237,Rory McIlroy,50.0,2.0
2021,64,0,33667,Carlos Ortiz,50.0,1.0
2021,64,0,25818,Scott Piercy,50.0,1.0
2021,64,0,24138,Ian Poulter,50.0,1.0
2021,64,0,34360,Patrick Reed,50.0,1.0
2021,64,0,33486,Roger Sloan,50.0,1.0
2021,64,0,40006,Erik van Rooyen,50.0,1.0
2021,64,0,48887,Matt Wallace,50.0,1.0
2021,64,0,31323,Gary Woodland,50.0,1.0
2021,90,0,47504,Sam Burns,42.9,3.0
2021,91,0,45526,Abraham Ancer,40.0,2.0
2021,92,0,52372,Cameron Champ,33.3,1.0
2021,92,0,21209,Sergio Garcia,33.3,1.0
2021,92,0,27644,Brian Harman,33.3,1.0
2021,92,0,39977,Max Homa,33.3,1.0
2021,96,0,33419,Cameron Tringale,25.0,1.0
2021,97,0,31646,Emiliano Grillo,20.0,1.0
2021,97,0,34098,Russell Henley,20.0,1.0
2021,97,0,46046,Scottie Scheffler,20.0,1.0
2021,100,0,19803,Ryan Armour,0.0,0.0
2021,100,0,34255,Joseph Bramlett,0.0,0.0
2021,100,0,29268,Bronson Burgoon,0.0,0.0
2021,100,0,28089,Jason Day,0.0,0.0
2021,100,0,52375,Doug Ghim,0.0,0.0
2021,100,0,35310,Lanto Griffin,0.0,0.0
2021,100,0,46550,Brandon Hagy,0.0,0.0
2021,100,0,27141,J.B. Holmes,0.0,0.0
2021,100,0,24024,Zach Johnson,0.0,0.0
2021,100,0,33122,Russell Knox,0.0,0.0
2021,100,0,32816,Satoshi Kodaira,0.0,0.0
2021,100,0,23108,Matt Kuchar,0.0,0.0
2021,100,0,35230,Nelson Ledesma,0.0,0.0
2021,100,0,34466,Peter Malnati,0.0,0.0
2021,100,0,40042,Tyler McCumber,0.0,0.0
2021,100,0,46442,Maverick McNealy,0.0,0.0
2021,100,0,27349,Alex Noren,0.0,0.0
2021,100,0,24140,Sean O'Hair,0.0,0.0
2021,100,0,22056,Cameron Percy,0.0,0.0
2021,100,0,24361,Pat Perez,0.0,0.0
2021,100,0,27556,Ted Potter Jr.,0.0,0.0
2021,100,0,26476,Chez Reavie,0.0,0.0
2021,100,0,36699,Patrick Rodgers,0.0,0.0
2021,100,0,22405,Justin Rose,0.0,0.0
2021,100,0,37275,Sam Ryder,0.0,0.0
2021,100,0,23621,Rory Sabbatini,0.0,0.0
2021,100,0,24502,Adam Scott,0.0,0.0
2021,100,0,29221,Webb Simpson,0.0,0.0
2021,100,0,27649,Brandt Snedeker,0.0,0.0
2021,100,0,30692,Scott Stallings,0.0,0.0
2021,100,0,30110,Kyle Stanley,0.0,0.0
2021,100,0,27214,Kevin Streelman,0.0,0.0
2021,100,0,35658,Kris Ventura,0.0,0.0
2021,100,0,27770,Camilo Villegas,0.0,0.0
2021,100,0,25632,Jimmy Walker,0.0,0.0
2021,100,0,25804,Bubba Watson,0.0,0.0
2021,100,0,47128,Richy Werenski,0.0,0.0
2021,100,0,32139,Danny Willett,0.0,0.0
2021,100,0,49964,Aaron Wise,0.0,0.0
2021,100,0,32254,Xinjun Zhang,0.0,0.0
2020,1,0,45526,Abraham Ancer,100.0,1.0
2020,1,0,19803,Ryan Armour,100.0,1.0
2020,1,0,40026,Daniel Berger,100.0,3.0
2020,1,0,35450,Patrick Cantlay,100.0,1.0
2020,1,0,25364,Paul Casey,100.0,1.0
2020,1,0,28089,Jason Day,100.0,2.0
