YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,52372,Cameron Champ,-.595
2024,0,39324,J.J. Spaun,-.554
2024,0,32757,Patton Kizzire,-.536
2024,0,32333,Kevin Tway,-.528
2024,0,32366,Kevin Chappell,-.520
2024,0,56149,Wilson Furr,-.517
2024,0,50095,Austin Smotherman,-.500
2024,0,52375,Doug Ghim,-.472
2024,0,55454,Carl Yuan,-.471
2024,0,47995,Davis Riley,-.453
2024,0,39546,Keith Mitchell,-.450
2024,0,57975,Harry Hall,-.447
2024,0,48081,Xander Schauffele,-.442
2024,0,36699,Patrick Rodgers,-.439
2024,0,37212,Paul Barjon,-.433
2024,0,29908,C.T. Pan,-.431
2024,0,28237,Rory McIlroy,-.424
2024,0,51997,Andrew Novak,-.421
2024,0,48084,Wesley Bryan,-.417
2024,0,27349,Alex Noren,-.417
2024,0,34563,Chesson Hadley,-.409
2024,0,47347,Adam Schenk,-.408
2024,0,33204,Shane Lowry,-.404
2024,0,46441,Robby Shelton,-.400
2024,0,27330,Josh Teater,-.400
2024,0,48119,Ben Taylor,-.395
2024,0,60004,Jacob Bridgeman,-.394
2024,0,51287,Ryo Hisatsune,-.393
2024,0,32367,Jorge Campillo,-.389
2024,0,59836,Pierceson Coody,-.388
2024,0,27129,Luke List,-.386
2024,0,47988,Nick Hardy,-.383
2024,0,57900,Chandler Phillips,-.382
2024,0,47504,Sam Burns,-.380
2024,0,51349,Nico Echavarria,-.380
2024,0,27139,David Skinns,-.378
2024,0,47806,Raul Pereda,-.375
2024,0,35617,Martin Trainer,-.375
2024,0,35532,Tom Hoge,-.372
2024,0,48319,Tom Whitney,-.372
2024,0,48867,Matti Schmid,-.370
2024,0,50497,Adrien Dumont de Chassart,-.368
2024,0,46046,Scottie Scheffler,-.368
2024,0,35310,Lanto Griffin,-.367
2024,0,34255,Joseph Bramlett,-.365
2024,0,52955,Ludvig Åberg,-.364
2024,0,40026,Daniel Berger,-.362
2024,0,57362,Austin Eckroat,-.362
2024,0,60067,Joe Highsmith,-.361
2024,0,35450,Patrick Cantlay,-.360
2024,0,24024,Zach Johnson,-.357
2024,0,24502,Adam Scott,-.356
2024,0,37378,Min Woo Lee,-.351
2024,0,30163,Henrik Norlander,-.351
2024,0,36799,Stephan Jaeger,-.349
2024,0,46340,Alex Smalley,-.349
2024,0,39971,Sungjae Im,-.347
2024,0,33448,Justin Thomas,-.346
2024,0,47663,Kevin Dougherty,-.342
2024,0,51977,Max Greyserman,-.340
2024,0,40006,Erik van Rooyen,-.340
2024,0,45157,Cam Davis,-.339
2024,0,34587,Chan Kim,-.339
2024,0,34046,Jordan Spieth,-.339
2024,0,28252,Seamus Power,-.338
2024,0,48117,Kurt Kitayama,-.333
2024,0,59143,Mac Meissner,-.333
2024,0,33968,Thorbjørn Olesen,-.333
2024,0,50484,Hayden Springer,-.333
2024,0,47591,Eric Cole,-.329
2024,0,35506,Mackenzie Hughes,-.329
2024,0,59866,Nick Dunlap,-.327
2024,0,46717,Viktor Hovland,-.327
2024,0,37275,Sam Ryder,-.327
2024,0,50493,Justin Suh,-.327
2024,0,50188,S.H. Kim,-.325
2024,0,51766,Wyndham Clark,-.321
2024,0,28775,Nate Lashley,-.320
2024,0,30911,Tommy Fleetwood,-.319
2024,0,46442,Maverick McNealy,-.317
2024,0,52513,Carson Young,-.317
2024,0,34021,Bud Cauley,-.313
2024,0,54421,Garrick Higgo,-.310
2024,0,36326,David Lipsky,-.310
2024,0,52666,Sami Valimaki,-.298
