YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
2018,0,33418,Shawn Stefani,29.13,699,24
2018,0,29908,C.T. Pan,29.14,816,28
2018,0,35506,Mackenzie Hughes,29.15,758,26
2018,0,33413,Ben Martin,29.15,583,20
2018,0,27942,Rob Oppenheim,29.17,700,24
2018,0,36699,Patrick Rodgers,29.17,846,29
2018,0,25493,Nick Taylor,29.17,846,29
2018,0,28132,Tyrone Van Aswegen,29.17,846,29
2018,0,22405,Justin Rose,29.18,496,17
2018,0,32876,Martin Piller,29.19,788,27
2018,0,39327,Ben Silverman,29.19,759,26
2018,0,27064,Jhonattan Vegas,29.19,759,26
2018,0,29420,Billy Horschel,29.2,730,25
2018,0,26329,Louis Oosthuizen,29.2,438,15
2018,0,21528,Henrik Stenson,29.2,438,15
2018,0,10809,Jim Furyk,29.21,409,14
2018,0,25892,Steve Wheatcroft,29.21,555,19
2018,0,49964,Aaron Wise,29.21,818,28
2018,0,28679,Fabián Gómez,29.23,760,26
2018,0,33410,Andrew Landry,29.23,760,26
2018,0,30110,Kyle Stanley,29.24,731,25
2018,0,34256,Andrew Putnam,29.27,761,26
2018,0,24138,Ian Poulter,29.28,527,18
2018,0,29479,Scott Brown,29.29,908,31
2018,0,22056,Cameron Percy,29.29,410,14
2018,0,25240,D.A. Points,29.29,703,24
2018,0,27095,Nick Watney,29.32,733,25
2018,0,35879,Kelly Kraft,29.33,880,30
2018,0,29484,Peter Uihlein,29.33,704,24
2018,0,27958,Ryan Blaum,29.35,763,26
2018,0,39954,Cody Gribble,29.35,675,23
2018,0,12716,Charley Hoffman,29.35,675,23
2018,0,23320,Ryan Palmer,29.35,587,20
2018,0,24358,Robert Garrigus,29.36,734,25
2018,0,32757,Patton Kizzire,29.36,822,28
2018,0,24924,Bill Haas,29.38,705,24
2018,0,33399,Adam Hadwin,29.38,705,24
2018,0,25572,Graeme McDowell,29.39,529,18
2018,0,37275,Sam Ryder,29.4,735,25
2018,0,46601,Trey Mullinax,29.41,647,22
2018,0,29268,Bronson Burgoon,29.42,706,24
2018,0,27895,Jonas Blixt,29.43,618,21
2018,0,35376,Roberto Díaz,29.43,677,23
2018,0,24140,Sean O'Hair,29.43,618,21
2018,0,34264,Hudson Swafford,29.45,589,20
2018,0,25900,Lucas Glover,29.47,501,17
2018,0,30944,Jason Kokrak,29.48,855,29
2018,0,32366,Kevin Chappell,29.5,649,22
2018,0,25686,Jason Dufner,29.5,590,20
2018,0,39324,J.J. Spaun,29.5,708,24
2018,0,31560,Brian Stuard,29.5,885,30
2018,0,33141,Keegan Bradley,29.52,738,25
2018,0,37278,Nicholas Lindheim,29.52,679,23
2018,0,34431,Robert Streb,29.54,827,28
2018,0,20229,Stewart Cink,29.56,739,25
2018,0,45609,Tyler Duncan,29.57,887,30
2018,0,24361,Pat Perez,29.57,621,21
2018,0,50526,Tom Lovelady,29.58,769,26
2018,0,26331,Charl Schwartzel,29.61,533,18
2018,0,30692,Scott Stallings,29.61,829,28
2018,0,39997,Corey Conners,29.62,770,26
2018,0,36799,Stephan Jaeger,29.63,711,24
2018,0,33419,Cameron Tringale,29.63,711,24
2018,0,35450,Patrick Cantlay,29.67,623,21
2018,0,31202,William McGirt,29.67,712,24
2018,0,26499,Rafa Cabrera Bello,29.72,535,18
2018,0,32448,James Hahn,29.72,743,25
2018,0,21961,Charles Howell III,29.74,803,27
2018,0,47993,Denny McCarthy,29.75,595,20
2018,0,29974,Branden Grace,29.76,506,17
2018,0,37189,Harold Varner III,29.77,774,26
2018,0,28500,Martin Flores,29.78,804,27
2018,0,34046,Jordan Spieth,29.81,626,21
2018,0,29535,Brice Garnett,29.83,865,29
2018,0,33122,Russell Knox,29.85,776,26
2018,0,32839,Hideki Matsuyama,29.85,597,20
2018,0,27214,Kevin Streelman,29.85,776,26
2018,0,29485,Brett Stegmaier,29.89,568,19
2018,0,35310,Lanto Griffin,29.92,718,24
2018,0,25364,Paul Casey,29.95,569,19
2018,0,22582,Kyle Thompson,29.95,599,20
2018,0,47347,Adam Schenk,29.96,779,26
2018,0,34363,Tyrrell Hatton,30.0,450,15
2018,0,25818,Scott Piercy,30.0,750,25
2018,0,32254,Xinjun Zhang,30.0,780,26
2018,0,40026,Daniel Berger,30.05,631,21
2018,0,27129,Luke List,30.07,842,28
2018,0,37338,Zecheng Dou,30.14,633,21
2018,0,29518,Brendan Steele,30.15,603,20
2018,0,30911,Tommy Fleetwood,30.18,513,17
2018,0,34098,Russell Henley,30.18,664,22
2018,0,35544,Andrew Yun,30.2,604,20
2018,0,47287,Ethan Tracy,30.23,665,22
2018,0,23353,J.J. Henry,30.27,787,26
2018,0,31323,Gary Woodland,30.28,757,25
2018,0,12510,Chad Campbell,30.31,788,26
2018,0,35545,Blayne Barber,30.38,638,21
2018,0,32816,Satoshi Kodaira,30.53,519,17
2018,0,33204,Shane Lowry,30.53,519,17
2018,0,25198,Francesco Molinari,30.53,580,19
2018,0,25804,Bubba Watson,30.82,678,22
2018,0,24502,Adam Scott,30.95,650,21
2017,0,28252,Seamus Power,27.7,637,23
2017,0,20593,Greg Chalmers,27.88,725,26
2017,0,1810,Phil Mickelson,27.95,587,21
2017,0,23325,Vaughn Taylor,28.04,673,24
2017,0,33419,Cameron Tringale,28.04,729,26
2017,0,22371,Aaron Baddeley,28.05,533,19
2017,0,36689,Brooks Koepka,28.09,618,22
2017,0,46443,Brian Campbell,28.11,506,18
2017,0,25349,Tim Wilkinson,28.11,534,19
2017,0,25572,Graeme McDowell,28.12,478,17
2017,0,34409,David Lingmerth,28.18,620,22
2017,0,27895,Jonas Blixt,28.21,677,24
2017,0,32102,Rickie Fowler,28.25,565,20
2017,0,37454,Whee Kim,28.27,735,26
2017,0,33461,Morgan Hoffmann,28.29,792,28
2017,0,29222,Billy Hurley III,28.32,708,25
2017,0,26331,Charl Schwartzel,28.35,482,17
2017,0,48084,Wesley Bryan,28.41,767,27
2017,0,25720,Chad Collins,28.42,682,24
2017,0,24138,Ian Poulter,28.42,540,19
2017,0,40009,Dominic Bozzelli,28.43,654,23
2017,0,27649,Brandt Snedeker,28.43,398,14
2017,0,32150,Michael Thompson,28.47,541,19
2017,0,21961,Charles Howell III,28.5,627,22
2017,0,25892,Steve Wheatcroft,28.5,456,16
2017,0,39975,Michael Kim,28.52,770,27
2017,0,25834,Daniel Summerhays,28.52,770,27
2017,0,23983,Luke Donald,28.53,485,17
2017,0,40026,Daniel Berger,28.54,685,24
2017,0,27644,Brian Harman,28.55,828,29
2017,0,46970,Jon Rahm,28.55,628,22
2017,0,28089,Jason Day,28.56,514,18
2017,0,34466,Peter Malnati,28.56,771,27
2017,0,29221,Webb Simpson,28.56,771,27
2017,0,40058,Zac Blair,28.57,857,30
2017,0,29479,Scott Brown,28.57,800,28
2017,0,29223,Sam Saunders,28.59,629,22
2017,0,33948,Byeong Hun An,28.6,572,20
2017,0,25191,Gonzalo Fernandez-Castaño,28.6,572,20
2017,0,27095,Nick Watney,28.62,601,21
2017,0,25364,Paul Casey,28.65,659,23
2017,0,6522,Ernie Els,28.65,573,20
2017,0,24846,Ricky Barnes,28.66,831,29
2017,0,24361,Pat Perez,28.67,688,24
2017,0,31420,Anirban Lahiri,28.68,631,22
2017,0,26329,Louis Oosthuizen,28.69,459,16
2017,0,29461,Jamie Lovemark,28.7,775,27
2017,0,34360,Patrick Reed,28.7,775,27
2017,0,27958,Ryan Blaum,28.75,805,28
2017,0,25345,Carl Pettersson,28.75,690,24
2017,0,34358,Jonathan Randolph,28.75,575,20
2017,0,27770,Camilo Villegas,28.75,690,24
2017,0,26300,Matt Jones,28.78,518,18
2017,0,33418,Shawn Stefani,28.79,691,24
2017,0,35532,Tom Hoge,28.8,432,15
2017,0,36801,Mark Hubbard,28.8,720,25
2017,0,32757,Patton Kizzire,28.81,749,26
2017,0,20157,Retief Goosen,28.82,490,17
2017,0,24357,K.J. Choi,28.83,663,23
2017,0,19846,Brian Gay,28.83,692,24
2017,0,12716,Charley Hoffman,28.83,865,30
2017,0,34099,Harris English,28.84,721,25
2017,0,25632,Jimmy Walker,28.84,548,19
2017,0,26851,Marc Leishman,28.88,693,24
2017,0,48822,Sebastián Muñoz,28.88,462,16
2017,0,34174,John Huh,28.89,780,27
2017,0,33448,Justin Thomas,28.91,665,23
2017,0,31416,Derek Fathauer,28.92,723,25
2017,0,23800,Bryce Molder,28.92,752,26
2017,0,25396,Kevin Na,28.92,694,24
2017,0,23497,Tag Ridings,28.94,521,18
2017,0,26596,Ryan Moore,28.96,666,23
2017,0,35891,Cameron Smith,28.96,724,25
2017,0,27214,Kevin Streelman,28.96,724,25
2017,0,34098,Russell Henley,29.0,754,26
2017,0,25818,Scott Piercy,29.0,609,21
2017,0,22405,Justin Rose,29.0,493,17
2017,0,34431,Robert Streb,29.0,841,29
2017,0,29289,S.Y. Noh,29.03,842,29
2017,0,23541,Ben Crane,29.04,697,24
2017,0,26758,David Hearn,29.04,784,27
2017,0,48081,Xander Schauffele,29.04,784,27
2017,0,26476,Chez Reavie,29.07,785,27
2017,0,35450,Patrick Cantlay,29.08,349,12
2017,0,29720,Andres Gonzales,29.09,640,22
2017,0,25240,D.A. Points,29.09,640,22
2017,0,27141,J.B. Holmes,29.1,611,21
2017,0,33399,Adam Hadwin,29.11,815,28
2017,0,22046,Geoff Ogilvy,29.13,670,23
2017,0,12510,Chad Campbell,29.14,845,29
2017,0,37278,Nicholas Lindheim,29.15,583,20
2017,0,49771,J.T. Poston,29.15,758,26
2017,0,27974,Sung Kang,29.16,904,31
2017,0,26499,Rafa Cabrera Bello,29.17,525,18
2017,0,24358,Robert Garrigus,29.17,700,24
2017,0,46601,Trey Mullinax,29.19,759,26
2017,0,34046,Jordan Spieth,29.19,613,21
2017,0,34264,Hudson Swafford,29.19,788,27
2017,0,25274,Steven Bowditch,29.2,730,25
2017,0,35506,Mackenzie Hughes,29.2,876,30
2017,0,24781,Hunter Mahan,29.2,730,25
2017,0,27466,Spencer Levin,29.21,847,29
2017,0,25686,Jason Dufner,29.23,643,22
2017,0,32640,Troy Merritt,29.23,760,26
2017,0,20771,Steven Alker,29.24,614,21
2017,0,24140,Sean O'Hair,29.24,731,25
2017,0,28679,Fabián Gómez,29.25,585,20
2017,0,25198,Francesco Molinari,29.25,585,20
2017,0,34213,Grayson Murray,29.25,819,28
2017,0,27963,Chris Stroud,29.25,585,20
2017,0,47128,Richy Werenski,29.25,702,24
2017,0,35545,Blayne Barber,29.26,673,23
2017,0,47959,Bryson DeChambeau,29.27,878,30
2017,0,30926,Chris Kirk,29.27,761,26
2017,0,37189,Harold Varner III,29.3,879,30
2017,0,20472,Alex Cejka,29.31,762,26
2017,0,20229,Stewart Cink,29.31,762,26
2017,0,29485,Brett Stegmaier,29.31,762,26
2017,0,23108,Matt Kuchar,29.32,733,25
2017,0,32333,Kevin Tway,29.32,733,25
2017,0,32200,Roberto Castro,29.33,704,24
2017,0,28132,Tyrone Van Aswegen,29.33,880,30
2017,0,46501,Ollie Schniederjans,29.35,763,26
2017,0,33413,Ben Martin,29.36,734,25
2017,0,25493,Nick Taylor,29.36,822,28
2017,0,29974,Branden Grace,29.39,529,18
2017,0,30191,Julián Etulain,29.4,588,20
2017,0,30852,Ryo Ishikawa,29.4,588,20
2017,0,22986,Søren Kjeldsen,29.4,441,15
2017,0,10809,Jim Furyk,29.41,500,17
2017,0,31560,Brian Stuard,29.41,853,29
2017,0,28307,Matt Every,29.43,824,28
2017,0,35879,Kelly Kraft,29.44,736,25
2017,0,24507,Jason Bohn,29.46,766,26
2017,0,30110,Kyle Stanley,29.46,825,28
2017,0,30925,Dustin Johnson,29.47,560,19
2017,0,27436,Graham DeLaet,29.48,678,23
2017,0,29926,Danny Lee,29.48,855,29
2017,0,20104,Ken Duke,29.5,708,24
2017,0,24924,Bill Haas,29.5,708,24
2017,0,46550,Brandon Hagy,29.5,708,24
2017,0,24502,Adam Scott,29.5,472,16
2017,0,34021,Bud Cauley,29.52,797,27
2017,0,33120,Mark Anderson,29.53,561,19
2017,0,33141,Keegan Bradley,29.54,827,28
2017,0,32366,Kevin Chappell,29.56,739,25
2017,0,37455,Si Woo Kim,29.56,798,27
2017,0,39954,Cody Gribble,29.59,799,27
2017,0,20572,Rod Pampling,29.59,651,22
2017,0,25804,Bubba Watson,29.6,592,20
2017,0,29725,Tony Finau,29.61,829,28
2017,0,29518,Brendan Steele,29.65,682,23
2017,0,31557,Jim Herman,29.67,712,24
2017,0,21209,Sergio Garcia,29.69,475,16
2017,0,29476,Kyle Reifers,29.7,891,30
2017,0,23621,Rory Sabbatini,29.71,624,21
2017,0,33204,Shane Lowry,29.73,446,15
2017,0,31202,William McGirt,29.73,773,26
2017,0,32839,Hideki Matsuyama,29.75,595,20
2017,0,29908,C.T. Pan,29.75,833,28
2017,0,28237,Rory McIlroy,29.77,387,13
2017,0,32448,James Hahn,29.79,834,28
2017,0,28500,Martin Flores,29.8,745,25
2017,0,27936,Martin Laird,29.8,745,25
2017,0,35300,Andrew Loupe,29.8,596,20
2017,0,39324,J.J. Spaun,29.81,775,26
2017,0,24024,Zach Johnson,29.82,656,22
2017,0,46732,Rick Lamb,29.83,537,18
2017,0,26951,Johnson Wagner,29.83,716,24
2017,0,36699,Patrick Rodgers,29.85,776,26
2017,0,29478,Kevin Kisner,29.88,777,26
2017,0,28420,Ryan Brehm,29.91,688,23
2017,0,30944,Jason Kokrak,29.93,838,28
2017,0,27064,Jhonattan Vegas,29.96,809,27
2017,0,19803,Ryan Armour,30.05,571,19
2017,0,33122,Russell Knox,30.05,661,22
2017,0,27129,Luke List,30.07,902,30
2017,0,22056,Cameron Percy,30.1,602,20
2017,0,29740,Brad Fritsch,30.12,512,17
2017,0,25900,Lucas Glover,30.12,753,25
2017,0,31323,Gary Woodland,30.13,723,24
2017,0,46440,Smylie Kaufman,30.17,724,24
2017,0,29420,Billy Horschel,30.19,815,27
2017,0,30692,Scott Stallings,30.2,755,25
2017,0,31646,Emiliano Grillo,30.21,725,24
2017,0,26289,Boo Weekley,30.32,758,25
2017,0,23320,Ryan Palmer,30.39,547,18
2017,0,35110,Brett Drewitt,30.44,548,18
2017,0,23353,J.J. Henry,30.56,825,27
2017,0,28093,Miguel Angel Carballo,30.7,614,20
2016,0,30925,Dustin Johnson,27.43,576,21
2016,0,20157,Retief Goosen,27.69,443,16
2016,0,35300,Andrew Loupe,27.7,748,27
2016,0,20472,Alex Cejka,27.76,583,21
2016,0,23800,Bryce Molder,27.84,696,25
2016,0,23541,Ben Crane,27.92,698,25
2016,0,6527,Steve Stricker,27.93,419,15
2016,0,34099,Harris English,27.96,755,27
2016,0,21961,Charles Howell III,27.96,699,25
2016,0,34466,Peter Malnati,28.03,897,32
2016,0,39975,Michael Kim,28.04,785,28
2016,0,22371,Aaron Baddeley,28.07,758,27
2016,0,34046,Jordan Spieth,28.1,562,20
2016,0,27895,Jonas Blixt,28.12,703,25
2016,0,1810,Phil Mickelson,28.14,591,21
2016,0,25632,Jimmy Walker,28.21,677,24
2016,0,34360,Patrick Reed,28.22,762,27
2016,0,29478,Kevin Kisner,28.23,734,26
2016,0,32839,Hideki Matsuyama,28.23,621,22
2016,0,27644,Brian Harman,28.26,876,31
2016,0,29461,Jamie Lovemark,28.26,763,27
2016,0,23325,Vaughn Taylor,28.29,679,24
2016,0,30927,Brendon Todd,28.29,792,28
2016,0,31416,Derek Fathauer,28.33,850,30
2016,0,36801,Mark Hubbard,28.34,822,29
2016,0,24846,Ricky Barnes,28.36,794,28
2016,0,37455,Si Woo Kim,28.36,936,33
2016,0,23983,Luke Donald,28.39,653,23
2016,0,26851,Marc Leishman,28.42,682,24
2016,0,33399,Adam Hadwin,28.44,768,27
2016,0,27770,Camilo Villegas,28.46,740,26
2016,0,26758,David Hearn,28.48,826,29
2016,0,24024,Zach Johnson,28.52,656,23
2016,0,23320,Ryan Palmer,28.52,656,23
2016,0,29223,Sam Saunders,28.52,656,23
2016,0,34563,Chesson Hadley,28.54,742,26
2016,0,27649,Brandt Snedeker,28.54,742,26
2016,0,20098,Stuart Appleby,28.55,628,22
2016,0,29222,Billy Hurley III,28.55,571,20
2016,0,27936,Martin Laird,28.57,657,23
2016,0,28132,Tyrone Van Aswegen,28.57,857,30
2016,0,25349,Tim Wilkinson,28.57,600,21
2016,0,29926,Danny Lee,28.59,772,27
2016,0,34409,David Lingmerth,28.59,629,22
2016,0,25396,Kevin Na,28.6,715,25
2016,0,28089,Jason Day,28.63,544,19
2016,0,26596,Ryan Moore,28.64,630,22
2016,0,20572,Rod Pampling,28.65,487,17
2016,0,34262,Jon Curran,28.67,860,30
2016,0,20848,Ángel Cabrera,28.71,603,21
2016,0,40026,Daniel Berger,28.75,690,24
2016,0,27747,Hiroshi Iwata,28.75,805,28
2016,0,25834,Daniel Summerhays,28.75,805,28
2016,0,12716,Charley Hoffman,28.76,719,25
2016,0,25892,Steve Wheatcroft,28.76,719,25
2016,0,40058,Zac Blair,28.83,865,30
2016,0,30711,Colt Knost,28.84,721,25
2016,0,29745,Tyler Aldridge,28.85,779,27
2016,0,29479,Scott Brown,28.85,779,27
2016,0,32876,Martin Piller,28.86,606,21
2016,0,28158,Steve Marino,28.87,664,23
2016,0,25274,Steven Bowditch,28.88,751,26
2016,0,21731,Freddie Jacobson,28.88,751,26
2016,0,27064,Jhonattan Vegas,28.88,751,26
2016,0,29420,Billy Horschel,28.89,549,19
2016,0,25198,Francesco Molinari,28.89,520,18
2016,0,10213,Dicky Pride,28.9,578,20
2016,0,34264,Hudson Swafford,28.9,867,30
2016,0,8075,Jerry Kelly,28.91,665,23
2016,0,34265,Will Wilcox,28.91,636,22
2016,0,23108,Matt Kuchar,28.92,723,25
2016,0,22405,Justin Rose,28.94,492,17
2016,0,28092,D.H. Lee,28.95,608,21
2016,0,30163,Henrik Norlander,28.95,579,20
2016,0,29268,Bronson Burgoon,28.96,753,26
2016,0,25818,Scott Piercy,28.96,666,23
2016,0,25364,Paul Casey,29.0,609,21
2016,0,32200,Roberto Castro,29.0,783,27
2016,0,24494,Erik Compton,29.0,638,22
2016,0,35539,Luke Guthrie,29.0,522,18
2016,0,33461,Morgan Hoffmann,29.0,696,24
2016,0,33410,Andrew Landry,29.0,493,17
2016,0,31560,Brian Stuard,29.0,580,20
2016,0,28679,Fabián Gómez,29.04,726,25
2016,0,32757,Patton Kizzire,29.04,755,26
2016,0,32640,Troy Merritt,29.04,755,26
2016,0,33448,Justin Thomas,29.04,784,27
2016,0,31323,Gary Woodland,29.04,726,25
2016,0,27942,Rob Oppenheim,29.05,581,20
2016,0,27466,Spencer Levin,29.06,901,31
2016,0,33419,Cameron Tringale,29.08,698,24
2016,0,28114,Dawie van der Walt,29.08,698,24
2016,0,24490,George McNeill,29.09,640,22
2016,0,33413,Ben Martin,29.11,786,27
2016,0,35545,Blayne Barber,29.12,757,26
2016,0,25493,Nick Taylor,29.12,728,25
2016,0,21209,Sergio Garcia,29.14,408,14
2016,0,30926,Chris Kirk,29.15,787,27
2016,0,30692,Scott Stallings,29.15,758,26
2016,0,37273,Derek Ernst,29.16,554,19
2016,0,23638,Brendon de Jonge,29.17,846,29
2016,0,24924,Bill Haas,29.17,671,23
2016,0,32102,Rickie Fowler,29.18,642,22
2016,0,22892,Jason Gore,29.19,759,26
2016,0,29720,Andres Gonzales,29.22,789,27
2016,0,24140,Sean O'Hair,29.22,789,27
2016,0,25240,D.A. Points,29.24,497,17
2016,0,27974,Sung Kang,29.25,819,28
2016,0,25572,Graeme McDowell,29.25,585,20
2016,0,46440,Smylie Kaufman,29.26,790,27
2016,0,6567,Vijay Singh,29.27,644,22
2016,0,25804,Bubba Watson,29.28,527,18
2016,0,27963,Chris Stroud,29.31,762,26
2016,0,24781,Hunter Mahan,29.32,645,22
2016,0,31202,William McGirt,29.32,821,28
2016,0,32150,Michael Thompson,29.32,645,22
2016,0,28475,Jeff Overton,29.35,675,23
2016,0,26951,Johnson Wagner,29.35,763,26
2016,0,12510,Chad Campbell,29.36,822,28
2016,0,34098,Russell Henley,29.36,734,25
2016,0,32366,Kevin Chappell,29.37,793,27
2016,0,23621,Rory Sabbatini,29.37,558,19
2016,0,24507,Jason Bohn,29.38,617,21
2016,0,27129,Luke List,29.38,764,26
2016,0,22046,Geoff Ogilvy,29.38,617,21
2016,0,26289,Boo Weekley,29.38,764,26
2016,0,29221,Webb Simpson,29.4,588,20
2016,0,30110,Kyle Stanley,29.41,794,27
2016,0,34261,Scott Langley,29.43,618,21
2016,0,26329,Louis Oosthuizen,29.44,471,16
2016,0,32448,James Hahn,29.46,766,26
2016,0,26300,Matt Jones,29.46,766,26
2016,0,26476,Chez Reavie,29.46,766,26
2016,0,29974,Branden Grace,29.47,501,17
2016,0,6522,Ernie Els,29.48,619,21
2016,0,29476,Kyle Reifers,29.48,973,33
2016,0,24358,Robert Garrigus,29.5,590,20
2016,0,31646,Emiliano Grillo,29.5,708,24
2016,0,31420,Anirban Lahiri,29.5,590,20
2016,0,35532,Tom Hoge,29.52,738,25
2016,0,35891,Cameron Smith,29.52,679,23
2016,0,35879,Kelly Kraft,29.53,561,19
2016,0,27214,Kevin Streelman,29.54,768,26
2016,0,24357,K.J. Choi,29.55,650,22
2016,0,29518,Brendan Steele,29.58,710,24
2016,0,29725,Tony Finau,29.61,829,28
2016,0,25720,Chad Collins,29.62,770,26
2016,0,27141,J.B. Holmes,29.62,622,21
2016,0,20104,Ken Duke,29.63,563,19
2016,0,20766,Padraig Harrington,29.63,474,16
2016,0,33204,Shane Lowry,29.63,474,16
2016,0,20645,John Senden,29.63,800,27
2016,0,37454,Whee Kim,29.65,771,26
2016,0,29289,S.Y. Noh,29.67,801,27
2016,0,36689,Brooks Koepka,29.68,564,19
2016,0,37189,Harold Varner III,29.68,831,28
2016,0,31557,Jim Herman,29.69,861,29
2016,0,35451,Scott Pinckney,29.71,832,28
2016,0,33418,Shawn Stefani,29.71,832,28
2016,0,35732,Wes Roach,29.75,595,20
2016,0,21878,Mark Wilson,29.75,595,20
2016,0,24502,Adam Scott,29.79,566,19
2016,0,33667,Carlos Ortiz,29.82,835,28
2016,0,45526,Abraham Ancer,29.83,537,18
2016,0,24461,Thomas Aiken,29.86,657,22
2016,0,10809,Jim Furyk,29.86,418,14
2016,0,23353,J.J. Henry,29.87,687,23
2016,0,33122,Russell Knox,29.88,717,24
2016,0,25686,Jason Dufner,29.93,808,27
2016,0,29485,Brett Stegmaier,29.93,808,27
2016,0,32618,Rhein Gibson,29.95,569,19
2016,0,34174,John Huh,29.96,809,27
2016,0,33141,Keegan Bradley,30.0,780,26
2016,0,2206,David Toms,30.0,570,19
2016,0,26331,Charl Schwartzel,30.11,542,18
2016,0,34431,Robert Streb,30.12,783,26
2016,0,36699,Patrick Rodgers,30.22,816,27
2016,0,25900,Lucas Glover,30.39,699,23
2016,0,30944,Jason Kokrak,30.39,851,28
2016,0,27436,Graham DeLaet,30.4,608,20
2016,0,28237,Rory McIlroy,30.41,517,17
2016,0,20691,Greg Owen,30.46,853,28
2016,0,10885,Robert Allenby,30.52,702,23
2016,0,24912,Will MacKenzie,30.52,763,25
2016,0,20229,Stewart Cink,30.79,585,19
2015,0,22371,Aaron Baddeley,27.42,658,24
2015,0,1810,Phil Mickelson,27.79,528,19
2015,0,25396,Kevin Na,27.8,695,25
2015,0,27141,J.B. Holmes,28.0,672,24
2015,0,34360,Patrick Reed,28.0,700,25
2015,0,31560,Brian Stuard,28.07,842,30
2015,0,34563,Chesson Hadley,28.17,845,30
2015,0,23108,Matt Kuchar,28.17,676,24
2015,0,24357,K.J. Choi,28.22,508,18
2015,0,27649,Brandt Snedeker,28.23,734,26
2015,0,32150,Michael Thompson,28.27,735,26
2015,0,28089,Jason Day,28.37,539,19
2015,0,24925,Jonathan Byrd,28.38,596,21
2015,0,31416,Derek Fathauer,28.38,738,26
2015,0,24140,Sean O'Hair,28.38,738,26
2015,0,25345,Carl Pettersson,28.41,909,32
2015,0,34046,Jordan Spieth,28.42,682,24
2015,0,25493,Nick Taylor,28.43,796,28
2015,0,28307,Matt Every,28.44,711,25
2015,0,34409,David Lingmerth,28.46,797,28
2015,0,27895,Jonas Blixt,28.48,712,25
2015,0,26596,Ryan Moore,28.48,655,23
2015,0,25834,Daniel Summerhays,28.48,826,29
2015,0,25274,Steven Bowditch,28.5,912,32
2015,0,20157,Retief Goosen,28.5,684,24
2015,0,29926,Danny Lee,28.5,1026,36
2015,0,24494,Erik Compton,28.52,770,27
2015,0,30692,Scott Stallings,28.53,542,19
2015,0,34099,Harris English,28.54,799,28
2015,0,30927,Brendon Todd,28.54,742,26
2015,0,20472,Alex Cejka,28.55,828,29
2015,0,20593,Greg Chalmers,28.56,457,16
2015,0,33461,Morgan Hoffmann,28.58,743,26
2015,0,24361,Pat Perez,28.58,743,26
2015,0,27644,Brian Harman,28.62,830,29
2015,0,26758,David Hearn,28.63,859,30
2015,0,24024,Zach Johnson,28.63,687,24
2015,0,20766,Padraig Harrington,28.67,602,21
2015,0,35532,Tom Hoge,28.68,717,25
2015,0,23048,Eric Axley,28.7,574,20
2015,0,24507,Jason Bohn,28.7,775,27
2015,0,25562,Andres Romero,28.7,660,23
2015,0,6567,Vijay Singh,28.7,660,23
2015,0,29221,Webb Simpson,28.71,603,21
2015,0,32366,Kevin Chappell,28.73,747,26
2015,0,21528,Henrik Stenson,28.73,431,15
2015,0,33448,Justin Thomas,28.73,862,30
2015,0,29720,Andres Gonzales,28.74,776,27
2015,0,36699,Patrick Rodgers,28.75,460,16
2015,0,24846,Ricky Barnes,28.77,748,26
2015,0,26300,Matt Jones,28.78,662,23
2015,0,21209,Sergio Garcia,28.79,403,14
2015,0,24358,Robert Garrigus,28.79,691,24
2015,0,30736,Oscar Fraustro,28.8,576,20
2015,0,35539,Luke Guthrie,28.81,749,26
2015,0,28259,Sangmoon Bae,28.86,837,29
2015,0,23541,Ben Crane,28.86,606,21
2015,0,21753,Brian Davis,28.86,837,29
2015,0,25364,Paul Casey,28.87,664,23
2015,0,29478,Kevin Kisner,28.87,866,30
2015,0,25720,Chad Collins,28.88,693,24
2015,0,24138,Ian Poulter,28.89,520,18
2015,0,25240,D.A. Points,28.92,723,25
2015,0,31202,William McGirt,28.93,868,30
2015,0,40026,Daniel Berger,28.94,897,31
2015,0,6522,Ernie Els,28.94,521,18
2015,0,1706,Davis Love III,28.94,521,18
2015,0,25804,Bubba Watson,28.94,521,18
2015,0,30926,Chris Kirk,28.95,579,20
2015,0,27770,Camilo Villegas,28.96,753,26
2015,0,20104,Ken Duke,28.97,840,29
2015,0,27436,Graham DeLaet,29.0,580,20
2015,0,25191,Gonzalo Fernandez-Castaño,29.0,783,27
2015,0,28679,Fabián Gómez,29.0,754,26
2015,0,32448,James Hahn,29.0,812,28
2015,0,33419,Cameron Tringale,29.0,812,28
2015,0,25892,Steve Wheatcroft,29.0,783,27
2015,0,30852,Ryo Ishikawa,29.04,784,27
2015,0,8075,Jerry Kelly,29.04,697,24
2015,0,25818,Scott Piercy,29.04,813,28
2015,0,33418,Shawn Stefani,29.04,755,26
2015,0,37454,Whee Kim,29.05,639,22
2015,0,29222,Billy Hurley III,29.11,786,27
2015,0,30925,Dustin Johnson,29.11,553,19
2015,0,34130,Sung Joon Park,29.12,757,26
2015,0,23638,Brendon de Jonge,29.13,903,31
2015,0,10860,Justin Leonard,29.14,641,22
2015,0,22056,Cameron Percy,29.14,641,22
2015,0,29479,Scott Brown,29.17,875,30
2015,0,35541,John Peterson,29.17,700,24
2015,0,27064,Jhonattan Vegas,29.19,759,26
2015,0,33667,Carlos Ortiz,29.21,847,29
2015,0,36801,Mark Hubbard,29.22,672,23
