YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,46046,Scottie Scheffler,-.450
2024,0,28237,Rory McIlroy,-.409
2024,0,33486,Roger Sloan,-.393
2024,0,34021,Bud Cauley,-.385
2024,0,22405,Justin Rose,-.344
2024,0,33204,Shane Lowry,-.340
2024,0,30927,Brendon Todd,-.338
2024,0,32102,Rickie Fowler,-.326
2024,0,22371,Aaron Baddeley,-.319
2024,0,28089,Jason Day,-.316
2024,0,50095,Austin Smotherman,-.316
2024,0,57900,Chandler Phillips,-.311
2024,0,58168,Davis Thompson,-.311
2024,0,29725,Tony Finau,-.310
2024,0,40006,Erik van Rooyen,-.303
2024,0,51766,Wyndham Clark,-.302
2024,0,32366,Kevin Chappell,-.300
2024,0,30926,Chris Kirk,-.298
2024,0,34098,Russell Henley,-.297
2024,0,33141,Keegan Bradley,-.293
2024,0,39975,Michael Kim,-.293
2024,0,35461,Beau Hossler,-.284
2024,0,46442,Maverick McNealy,-.284
2024,0,48081,Xander Schauffele,-.276
2024,0,46717,Viktor Hovland,-.273
2024,0,36699,Patrick Rodgers,-.273
2024,0,32333,Kevin Tway,-.273
2024,0,32640,Troy Merritt,-.268
2024,0,33399,Adam Hadwin,-.267
2024,0,46441,Robby Shelton,-.265
2024,0,52955,Ludvig Åberg,-.261
2024,0,34466,Peter Malnati,-.255
2024,0,40026,Daniel Berger,-.250
2024,0,60767,Blaine Hale Jr.,-.250
2024,0,35532,Tom Hoge,-.250
2024,0,55789,Taylor Montgomery,-.250
2024,0,48319,Tom Whitney,-.250
2024,0,36801,Mark Hubbard,-.246
2024,0,59866,Nick Dunlap,-.244
2024,0,57366,Cameron Young,-.239
2024,0,52513,Carson Young,-.236
2024,0,49960,Sepp Straka,-.234
2024,0,57975,Harry Hall,-.231
2024,0,40250,Taylor Pendrith,-.229
2024,0,29535,Brice Garnett,-.227
2024,0,55182,Tom Kim,-.227
2024,0,36884,Ben Kohles,-.227
2024,0,48887,Matt Wallace,-.227
2024,0,31323,Gary Woodland,-.227
2024,0,38991,Alejandro Tosti,-.222
2024,0,47988,Nick Hardy,-.221
2024,0,47993,Denny McCarthy,-.217
2024,0,45157,Cam Davis,-.216
2024,0,49947,Taylor Moore,-.216
2024,0,24502,Adam Scott,-.214
2024,0,27214,Kevin Streelman,-.212
2024,0,29936,Ryan Fox,-.211
2024,0,27770,Camilo Villegas,-.211
2024,0,51696,Rico Hoey,-.209
2024,0,48867,Matti Schmid,-.209
2024,0,32367,Jorge Campillo,-.208
2024,0,33653,Thomas Detry,-.208
2024,0,57362,Austin Eckroat,-.208
2024,0,54783,Dylan Wu,-.207
2024,0,60004,Jacob Bridgeman,-.206
2024,0,33948,Byeong Hun An,-.205
2024,0,54576,Patrick Fishburn,-.205
2024,0,60067,Joe Highsmith,-.205
2024,0,34076,Joel Dahmen,-.203
2024,0,39546,Keith Mitchell,-.200
2024,0,30163,Henrik Norlander,-.200
2024,0,55454,Carl Yuan,-.200
2024,0,39327,Ben Silverman,-.197
2024,0,47995,Davis Riley,-.196
2024,0,33448,Justin Thomas,-.195
2024,0,34374,Erik Barnes,-.194
2024,0,12716,Charley Hoffman,-.194
2024,0,40115,Adam Svensson,-.194
2024,0,51997,Andrew Novak,-.190
2024,0,47806,Raul Pereda,-.185
2024,0,52374,Brandon Wu,-.184
2024,0,52375,Doug Ghim,-.183
2024,0,34255,Joseph Bramlett,-.182
2024,0,50497,Adrien Dumont de Chassart,-.182
2024,0,32839,Hideki Matsuyama,-.182
2024,0,29420,Billy Horschel,-.176
2024,0,50188,S.H. Kim,-.175
2024,0,32757,Patton Kizzire,-.175
2024,0,23108,Matt Kuchar,-.175
2024,0,55893,Sam Stevens,-.175
2024,0,39977,Max Homa,-.174
2024,0,50484,Hayden Springer,-.174
2024,0,34256,Andrew Putnam,-.173
2024,0,32070,Rafael Campos,-.172
2024,0,34563,Chesson Hadley,-.170
2024,0,27936,Martin Laird,-.167
2024,0,50525,Collin Morikawa,-.167
2024,0,56149,Wilson Furr,-.163
2024,0,35506,Mackenzie Hughes,-.163
