YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2024,33,0,47347,Adam Schenk,66.67%,72,48
2024,33,0,24502,Adam Scott,66.67%,57,38
2024,33,0,35617,Martin Trainer,66.67%,48,32
2024,39,0,57975,Harry Hall,66.15%,65,43
2024,40,0,32791,K.H. Lee,66.13%,62,41
2024,40,0,47483,Will Zalatoris,66.13%,62,41
2024,42,0,52372,Cameron Champ,66.00%,50,33
2024,42,0,46046,Scottie Scheffler,66.00%,50,33
2024,44,0,35532,Tom Hoge,65.88%,85,56
2024,45,0,25493,Nick Taylor,65.82%,79,52
2024,45,0,30927,Brendon Todd,65.82%,79,52
2024,47,0,33408,Tyson Alexander,65.63%,64,42
2024,48,0,34098,Russell Henley,65.57%,61,40
2024,49,0,28420,Ryan Brehm,65.52%,29,19
2024,49,0,39327,Ben Silverman,65.52%,58,38
2024,51,0,29420,Billy Horschel,65.45%,55,36
2024,52,0,57900,Chandler Phillips,65.38%,78,51
2024,53,0,30163,Henrik Norlander,65.22%,46,30
2024,54,0,54591,Ben Griffin,65.12%,86,56
2024,55,0,40026,Daniel Berger,65.00%,40,26
2024,56,0,36699,Patrick Rodgers,64.79%,71,46
2024,57,0,47591,Eric Cole,64.71%,85,55
2024,57,0,39971,Sungjae Im,64.71%,68,44
2024,57,0,34587,Chan Kim,64.71%,68,44
2024,57,0,39975,Michael Kim,64.71%,51,33
2024,57,0,47806,Raul Pereda,64.71%,34,22
2024,62,0,50525,Collin Morikawa,64.52%,62,40
2024,62,0,51890,Greyson Sigg,64.52%,62,40
2024,64,0,50493,Justin Suh,64.44%,45,29
2024,65,0,34256,Andrew Putnam,64.41%,59,38
2024,66,0,28252,Seamus Power,64.10%,78,50
2024,67,0,48081,Xander Schauffele,64.06%,64,41
2024,68,0,27936,Martin Laird,64.00%,50,32
2024,69,0,33141,Keegan Bradley,63.93%,61,39
2024,69,0,51766,Wyndham Clark,63.93%,61,39
2024,69,0,34563,Chesson Hadley,63.93%,61,39
2024,69,0,49771,J.T. Poston,63.93%,61,39
2024,73,0,48084,Wesley Bryan,63.89%,36,23
2024,74,0,34466,Peter Malnati,63.64%,77,49
2024,74,0,47679,Victor Perez,63.64%,55,35
2024,76,0,56149,Wilson Furr,63.41%,41,26
2024,76,0,46717,Viktor Hovland,63.41%,41,26
2024,78,0,40162,Justin Lower,63.33%,60,38
2024,78,0,32839,Hideki Matsuyama,63.33%,60,38
2024,80,0,27139,David Skinns,63.24%,68,43
2024,81,0,45609,Tyler Duncan,63.04%,46,29
2024,82,0,47983,Chad Ramey,62.86%,70,44
2024,82,0,51634,Sahith Theegala,62.86%,70,44
2024,84,0,54783,Dylan Wu,62.71%,59,37
2024,85,0,47993,Denny McCarthy,62.69%,67,42
2024,86,0,40115,Adam Svensson,62.65%,83,52
2024,87,0,51977,Max Greyserman,62.50%,48,30
2024,87,0,39977,Max Homa,62.50%,56,35
2024,87,0,23320,Ryan Palmer,62.50%,32,20
2024,90,0,60767,Blaine Hale Jr.,62.07%,29,18
2024,91,0,59866,Nick Dunlap,61.90%,63,39
2024,92,0,34255,Joseph Bramlett,61.82%,55,34
2024,93,0,29478,Kevin Kisner,61.70%,47,29
2024,94,0,37455,Si Woo Kim,61.54%,78,48
2024,95,0,57366,Cameron Young,61.43%,70,43
2024,96,0,47988,Nick Hardy,61.40%,57,35
2024,97,0,34374,Erik Barnes,61.36%,44,27
2024,98,0,51349,Nico Echavarria,61.22%,49,30
2024,98,0,54576,Patrick Fishburn,61.22%,49,30
2024,100,0,29908,C.T. Pan,61.11%,36,22
2024,101,0,52955,Ludvig Åberg,61.02%,59,36
2024,101,0,40058,Zac Blair,61.02%,59,36
2024,103,0,25900,Lucas Glover,60.87%,69,42
2024,104,0,40098,Matt Fitzpatrick,60.78%,51,31
2024,104,0,34046,Jordan Spieth,60.78%,51,31
2024,106,0,28089,Jason Day,60.71%,56,34
2024,106,0,29936,Ryan Fox,60.71%,56,34
2024,108,0,59095,Chris Gotterup,60.61%,66,40
2024,109,0,50095,Austin Smotherman,60.53%,38,23
2024,110,0,27649,Brandt Snedeker,60.38%,53,32
2024,111,0,51287,Ryo Hisatsune,60.34%,58,35
2024,112,0,36801,Mark Hubbard,60.26%,78,47
2024,113,0,24024,Zach Johnson,60.00%,20,12
2024,113,0,39546,Keith Mitchell,60.00%,70,42
2024,113,0,31323,Gary Woodland,60.00%,45,27
2024,116,0,55893,Sam Stevens,59.72%,72,43
2024,117,0,60067,Joe Highsmith,59.68%,62,37
2024,118,0,35310,Lanto Griffin,59.62%,52,31
2024,119,0,46340,Alex Smalley,59.57%,47,28
2024,120,0,35461,Beau Hossler,59.49%,79,47
2024,121,0,37212,Paul Barjon,59.38%,32,19
2024,121,0,48699,Callum Tarren,59.38%,64,38
2024,123,0,33653,Thomas Detry,59.32%,59,35
2024,124,0,46414,Aaron Rai,59.26%,54,32
2024,125,0,27330,Josh Teater,59.09%,44,26
2024,126,0,50484,Hayden Springer,58.97%,39,23
2024,127,0,59836,Pierceson Coody,58.93%,56,33
2024,128,0,55454,Carl Yuan,58.82%,51,30
2024,129,0,33948,Byeong Hun An,58.73%,63,37
2024,130,0,12716,Charley Hoffman,58.62%,58,34
2024,131,0,29535,Brice Garnett,58.49%,53,31
2024,132,0,54628,Lee Hodges,58.44%,77,45
2024,133,0,59442,Parker Coody,58.33%,48,28
2024,134,0,32333,Kevin Tway,58.06%,31,18
2024,135,0,28775,Nate Lashley,58.00%,50,29
2024,136,0,36871,Matt NeSmith,57.50%,40,23
2024,137,0,48319,Tom Whitney,57.45%,47,27
2024,138,0,51696,Rico Hoey,57.38%,61,35
2024,139,0,32757,Patton Kizzire,57.14%,42,24
2024,139,0,47420,Jake Knapp,57.14%,63,36
2024,139,0,33968,Thorbjørn Olesen,57.14%,42,24
2024,142,0,54421,Garrick Higgo,56.92%,65,37
2024,143,0,33204,Shane Lowry,56.72%,67,38
2024,144,0,48887,Matt Wallace,56.52%,46,26
2024,145,0,27349,Alex Noren,56.25%,48,27
2024,146,0,32366,Kevin Chappell,56.10%,41,23
2024,147,0,51997,Andrew Novak,56.06%,66,37
2024,148,0,46441,Robby Shelton,55.77%,52,29
2024,149,0,58168,Davis Thompson,55.71%,70,39
2024,150,0,52513,Carson Young,55.70%,79,44
2024,151,0,32640,Troy Merritt,55.56%,72,40
2024,151,0,38991,Alejandro Tosti,55.56%,54,30
2024,153,0,36884,Ben Kohles,55.38%,65,36
2024,154,0,46113,Ryan McCormick,55.17%,29,16
2024,155,0,55182,Tom Kim,55.10%,49,27
2024,156,0,48867,Matti Schmid,55.00%,60,33
2024,157,0,59143,Mac Meissner,54.93%,71,39
2024,158,0,27129,Luke List,54.69%,64,35
2024,159,0,48117,Kurt Kitayama,54.55%,77,42
2024,159,0,36326,David Lipsky,54.55%,55,30
2024,161,0,45242,Kevin Yu,54.41%,68,37
2024,162,0,27214,Kevin Streelman,54.17%,48,26
2024,163,0,29725,Tony Finau,54.10%,61,33
2024,164,0,51070,Vincent Norrman,53.85%,39,21
2024,165,0,37378,Min Woo Lee,53.70%,54,29
2024,165,0,22405,Justin Rose,53.70%,54,29
2024,167,0,35450,Patrick Cantlay,53.66%,41,22
2024,168,0,26596,Ryan Moore,53.45%,58,31
2024,169,0,33486,Roger Sloan,53.33%,45,24
2024,170,0,47663,Kevin Dougherty,53.19%,47,25
2024,171,0,57362,Austin Eckroat,52.94%,68,36
2024,172,0,47504,Sam Burns,52.63%,57,30
2024,173,0,55708,Hayden Buckley,52.54%,59,31
2024,173,0,33448,Justin Thomas,52.54%,59,31
2024,175,0,26476,Chez Reavie,52.08%,48,25
2024,176,0,37275,Sam Ryder,51.85%,54,28
2024,177,0,33399,Adam Hadwin,51.67%,60,31
2024,178,0,34076,Joel Dahmen,51.52%,66,34
2024,179,0,45157,Cam Davis,51.47%,68,35
2024,180,0,50188,S.H. Kim,51.32%,76,39
2024,181,0,27770,Camilo Villegas,50.00%,40,20
2024,182,0,34021,Bud Cauley,47.62%,42,20
2024,183,0,50497,Adrien Dumont de Chassart,45.10%,51,23
2024,184,0,32070,Rafael Campos,41.67%,36,15
2023,1,0,55789,Taylor Montgomery,81.48%,81,66
2023,2,0,47504,Sam Burns,78.87%,71,56
2023,3,0,26596,Ryan Moore,75.93%,54,41
2023,4,0,49947,Taylor Moore,74.24%,66,49
2023,5,0,46442,Maverick McNealy,73.81%,42,31
2023,6,0,34099,Harris English,73.75%,80,59
2023,7,0,55182,Tom Kim,73.33%,60,44
2023,8,0,29535,Brice Garnett,72.88%,59,43
2023,9,0,58168,Davis Thompson,72.73%,88,64
2023,10,0,33399,Adam Hadwin,72.31%,65,47
2023,11,0,49766,Hank Lebioda,72.22%,36,26
2023,12,0,40098,Matt Fitzpatrick,72.00%,50,36
2023,13,0,47128,Richy Werenski,71.88%,64,46
2023,14,0,39971,Sungjae Im,71.62%,74,53
2023,14,0,50095,Austin Smotherman,71.62%,74,53
2023,16,0,51349,Nico Echavarria,71.43%,49,35
2023,17,0,30927,Brendon Todd,71.08%,83,59
2023,18,0,35450,Patrick Cantlay,70.73%,41,29
2023,18,0,33410,Andrew Landry,70.73%,41,29
2023,20,0,47988,Nick Hardy,70.67%,75,53
2023,21,0,50493,Justin Suh,70.59%,85,60
2023,22,0,30692,Scott Stallings,70.37%,54,38
2023,23,0,40162,Justin Lower,70.31%,64,45
2023,24,0,39954,Cody Gribble,70.21%,47,33
2023,25,0,33204,Shane Lowry,70.18%,57,40
2023,26,0,33408,Tyson Alexander,70.00%,50,35
2023,27,0,47079,Harrison Endycott,69.86%,73,51
2023,28,0,28420,Ryan Brehm,69.84%,63,44
2023,29,0,31560,Brian Stuard,69.77%,43,30
2023,30,0,51766,Wyndham Clark,69.70%,99,69
2023,31,0,47591,Eric Cole,69.61%,102,71
2023,32,0,58696,Peter Kuest,69.44%,36,25
2023,33,0,40115,Adam Svensson,69.41%,85,59
2023,34,0,50188,S.H. Kim,69.33%,75,52
2023,35,0,36801,Mark Hubbard,69.23%,91,63
2023,35,0,47993,Denny McCarthy,69.23%,65,45
2023,37,0,57975,Harry Hall,69.12%,68,47
2023,38,0,48081,Xander Schauffele,68.97%,58,40
2023,39,0,26476,Chez Reavie,68.92%,74,51
2023,40,0,39546,Keith Mitchell,68.52%,54,37
2023,41,0,51070,Vincent Norrman,68.33%,60,41
2023,42,0,33597,Harry Higgs,68.29%,41,28
2023,43,0,51997,Andrew Novak,68.25%,63,43
2023,43,0,40250,Taylor Pendrith,68.25%,63,43
2023,45,0,49960,Sepp Straka,68.18%,66,45
2023,46,0,36724,Augusto Núñez,68.09%,47,32
2023,47,0,33948,Byeong Hun An,68.00%,75,51
2023,48,0,40058,Zac Blair,67.92%,53,36
2023,48,0,39975,Michael Kim,67.92%,53,36
2023,48,0,34046,Jordan Spieth,67.92%,53,36
2023,51,0,32102,Rickie Fowler,67.86%,56,38
2023,52,0,48084,Wesley Bryan,67.74%,31,21
2023,53,0,51890,Greyson Sigg,67.57%,74,50
2023,54,0,35617,Martin Trainer,67.50%,40,27
2023,55,0,48867,Matti Schmid,67.44%,43,29
2023,56,0,29420,Billy Horschel,67.31%,52,35
2023,57,0,23108,Matt Kuchar,67.21%,61,41
2023,58,0,27644,Brian Harman,66.67%,66,44
2023,58,0,27974,Sung Kang,66.67%,24,16
2023,58,0,24502,Adam Scott,66.67%,39,26
2023,61,0,31646,Emiliano Grillo,66.30%,92,61
2023,62,0,37275,Sam Ryder,66.27%,83,55
2023,63,0,51634,Sahith Theegala,66.22%,74,49
2023,64,0,52372,Cameron Champ,66.15%,65,43
2023,65,0,22405,Justin Rose,66.07%,56,37
2023,66,0,30911,Tommy Fleetwood,66.00%,50,33
2023,66,0,29970,Dylan Frittelli,66.00%,50,33
2023,68,0,36799,Stephan Jaeger,65.98%,97,64
2023,69,0,48119,Ben Taylor,65.79%,76,50
2023,70,0,46435,Austin Cook,65.45%,55,36
2023,71,0,54421,Garrick Higgo,65.33%,75,49
2023,72,0,35310,Lanto Griffin,65.00%,40,26
2023,73,0,36326,David Lipsky,64.62%,65,42
2023,74,0,29908,C.T. Pan,64.52%,31,20
2023,74,0,52374,Brandon Wu,64.52%,62,40
2023,76,0,34256,Andrew Putnam,64.38%,73,47
2023,77,0,35461,Beau Hossler,64.00%,75,48
2023,77,0,30163,Henrik Norlander,64.00%,50,32
2023,79,0,32448,James Hahn,63.79%,58,37
2023,80,0,46441,Robby Shelton,63.75%,80,51
2023,81,0,45522,Christiaan Bezuidenhout,63.64%,66,42
2023,81,0,27349,Alex Noren,63.64%,77,49
2023,81,0,29221,Webb Simpson,63.64%,44,28
2023,84,0,39977,Max Homa,63.51%,74,47
2023,85,0,34255,Joseph Bramlett,63.49%,63,40
2023,86,0,24925,Jonathan Byrd,63.41%,41,26
2023,86,0,55893,Sam Stevens,63.41%,82,52
2023,88,0,28089,Jason Day,63.33%,60,38
2023,88,0,36871,Matt NeSmith,63.33%,90,57
2023,90,0,54783,Dylan Wu,63.29%,79,50
2023,91,0,52411,Kyle Westmoreland,63.24%,68,43
2023,92,0,56630,Akshay Bhatia,63.16%,38,24
2023,93,0,32791,K.H. Lee,63.01%,73,46
2023,94,0,25493,Nick Taylor,62.67%,75,47
2023,95,0,34363,Tyrrell Hatton,62.30%,61,38
2023,96,0,47983,Chad Ramey,62.24%,98,61
2023,97,0,12716,Charley Hoffman,62.12%,66,41
2023,98,0,32139,Danny Willett,62.00%,50,31
2023,99,0,49453,Trevor Cone,61.97%,71,44
2023,99,0,54628,Lee Hodges,61.97%,71,44
2023,101,0,34466,Peter Malnati,61.90%,63,39
2023,102,0,28775,Nate Lashley,61.54%,65,40
2023,103,0,52955,Ludvig Åberg,61.11%,36,22
2023,104,0,45157,Cam Davis,61.04%,77,47
2023,105,0,46046,Scottie Scheffler,60.87%,69,42
2023,106,0,37455,Si Woo Kim,60.78%,102,62
2023,107,0,55708,Hayden Buckley,60.71%,56,34
2023,108,0,49771,J.T. Poston,60.66%,61,37
2023,109,0,52453,Nicolai Hojgaard,60.61%,33,20
2023,110,0,35532,Tom Hoge,60.53%,76,46
2023,111,0,46414,Aaron Rai,60.24%,83,50
2023,112,0,25900,Lucas Glover,60.00%,60,36
2023,112,0,31577,Tano Goya,60.00%,65,39
2023,112,0,32816,Satoshi Kodaira,60.00%,40,24
2023,112,0,36699,Patrick Rodgers,60.00%,60,36
2023,112,0,27963,Chris Stroud,60.00%,40,24
2023,117,0,56762,Will Gordon,59.76%,82,49
2023,118,0,34431,Robert Streb,59.57%,47,28
2023,119,0,54591,Ben Griffin,59.46%,74,44
2023,119,0,31202,William McGirt,59.46%,37,22
2023,121,0,34076,Joel Dahmen,59.38%,64,38
2023,121,0,34563,Chesson Hadley,59.38%,64,38
2023,121,0,57366,Cameron Young,59.38%,64,38
2023,124,0,35449,Adam Long,59.26%,81,48
2023,124,0,39324,J.J. Spaun,59.26%,81,48
2023,126,0,47995,Davis Riley,59.09%,66,39
2023,127,0,58967,Trevor Werbylo,59.02%,61,36
2023,128,0,35879,Kelly Kraft,58.97%,78,46
2023,129,0,32757,Patton Kizzire,58.90%,73,43
2023,129,0,33448,Justin Thomas,58.90%,73,43
2023,131,0,32366,Kevin Chappell,58.82%,34,20
2023,131,0,28252,Seamus Power,58.82%,68,40
2023,133,0,51491,Brandon Matthews,58.54%,41,24
2023,134,0,33141,Keegan Bradley,58.49%,53,31
2023,134,0,31557,Jim Herman,58.49%,53,31
2023,136,0,51950,Max McGreevy,58.23%,79,46
2023,137,0,33413,Ben Martin,58.21%,67,39
2023,138,0,25632,Jimmy Walker,58.11%,74,43
2023,139,0,45609,Tyler Duncan,58.06%,62,36
2023,140,0,33122,Russell Knox,57.89%,57,33
2023,141,0,39067,MJ Daffue,57.75%,71,41
2023,141,0,46717,Viktor Hovland,57.75%,71,41
2023,143,0,49298,Kramer Hickok,57.63%,59,34
2023,143,0,34409,David Lingmerth,57.63%,59,34
2023,143,0,52513,Carson Young,57.63%,59,34
2023,146,0,29289,S.Y. Noh,57.58%,33,19
2023,146,0,27214,Kevin Streelman,57.58%,66,38
2023,148,0,39997,Corey Conners,57.33%,75,43
2023,149,0,57362,Austin Eckroat,57.14%,56,32
2023,149,0,32839,Hideki Matsuyama,57.14%,56,32
2023,149,0,55454,Carl Yuan,57.14%,70,40
2023,152,0,20229,Stewart Cink,56.94%,72,41
2023,153,0,22371,Aaron Baddeley,56.86%,51,29
2023,154,0,37338,Zecheng Dou,56.82%,88,50
2023,155,0,30926,Chris Kirk,56.47%,85,48
2023,156,0,27554,Scott Harrington,56.45%,62,35
2023,157,0,48887,Matt Wallace,56.16%,73,41
2023,158,0,46340,Alex Smalley,56.00%,75,42
2023,159,0,25818,Scott Piercy,55.71%,70,39
2023,160,0,35506,Mackenzie Hughes,55.56%,63,35
2023,161,0,53165,Doc Redman,55.36%,56,31
2023,162,0,59018,Ryan Gerard,55.32%,47,26
2023,163,0,25686,Jason Dufner,54.90%,51,28
2023,164,0,32333,Kevin Tway,54.84%,62,34
2023,165,0,52375,Doug Ghim,54.39%,57,31
2023,166,0,27129,Luke List,54.35%,92,50
2023,167,0,34610,Matthias Schwab,54.29%,70,38
2023,168,0,22056,Cameron Percy,54.05%,37,20
2023,169,0,34098,Russell Henley,54.00%,50,27
2023,170,0,48699,Callum Tarren,53.93%,89,48
2023,171,0,32640,Troy Merritt,53.85%,65,35
2023,172,0,50525,Collin Morikawa,53.66%,41,22
2023,173,0,29725,Tony Finau,53.49%,43,23
2023,174,0,47347,Adam Schenk,52.75%,91,48
2023,175,0,24024,Zach Johnson,52.63%,38,20
2023,176,0,46970,Jon Rahm,52.00%,50,26
2023,177,0,27936,Martin Laird,51.52%,66,34
2023,178,0,32662,Michael Gligic,51.11%,45,23
2023,179,0,46601,Trey Mullinax,50.91%,55,28
2023,180,0,31323,Gary Woodland,50.79%,63,32
2023,181,0,40006,Erik van Rooyen,50.00%,50,25
2023,182,0,35901,Paul Haley II,49.28%,69,34
2023,183,0,51414,Brent Grant,49.02%,51,25
2023,184,0,39058,Lucas Herbert,48.89%,45,22
2023,185,0,33653,Thomas Detry,47.92%,48,23
2023,186,0,23320,Ryan Palmer,47.27%,55,26
2023,187,0,48117,Kurt Kitayama,47.06%,34,16
2023,188,0,19803,Ryan Armour,46.81%,47,22
2023,189,0,24140,Sean O'Hair,46.43%,28,13
2023,190,0,28237,Rory McIlroy,44.68%,47,21
2023,191,0,27095,Nick Watney,44.00%,50,22
2023,192,0,39335,Kevin Roy,43.75%,32,14
2023,193,0,45242,Kevin Yu,41.30%,46,19
2022,1,0,30944,Jason Kokrak,81.25,48,39
2022,2,0,31323,Gary Woodland,80.0,30,24
2022,3,0,45522,Christiaan Bezuidenhout,76.74,43,33
2022,4,0,40098,Matt Fitzpatrick,76.47,51,39
2022,5,0,35461,Beau Hossler,75.0,48,36
2022,5,0,48081,Xander Schauffele,75.0,32,24
2022,7,0,35506,Mackenzie Hughes,74.58,59,44
2022,8,0,27895,Jonas Blixt,74.19,31,23
2022,9,0,23621,Rory Sabbatini,73.77,61,45
2022,10,0,46414,Aaron Rai,73.58,53,39
2022,11,0,45540,Jared Wolfe,73.47,49,36
2022,12,0,33399,Adam Hadwin,73.13,67,49
2022,13,0,47995,Davis Riley,73.08,78,57
2022,14,0,47128,Richy Werenski,72.09,43,31
2022,15,0,35879,Kelly Kraft,71.67,60,43
2022,16,0,22405,Justin Rose,71.43,28,20
2022,17,0,24502,Adam Scott,71.15,52,37
2022,18,0,51766,Wyndham Clark,70.77,65,46
2022,19,0,34610,Matthias Schwab,70.73,41,29
2022,20,0,30978,Kiradech Aphibarnrat,70.59,34,24
2022,21,0,29970,Dylan Frittelli,69.57,46,32
2022,21,0,37189,Harold Varner III,69.57,46,32
2022,23,0,52375,Doug Ghim,69.35,62,43
2022,24,0,47504,Sam Burns,69.23,52,36
2022,24,0,39436,Joshua Creel,69.23,26,18
2022,24,0,24138,Ian Poulter,69.23,39,27
2022,27,0,51894,Vince Whaley,69.09,55,38
2022,28,0,48887,Matt Wallace,68.89,45,31
2022,29,0,24924,Bill Haas,68.66,67,46
2022,30,0,51634,Sahith Theegala,68.49,73,50
2022,31,0,35449,Adam Long,68.33,60,41
2022,32,0,27139,David Skinns,68.29,41,28
2022,33,0,45157,Cam Davis,68.25,63,43
2022,34,0,25818,Scott Piercy,68.12,69,47
2022,35,0,40162,Justin Lower,68.09,47,32
2022,36,0,22056,Cameron Percy,68.0,25,17
2022,37,0,28089,Jason Day,67.57,37,25
2022,38,0,33667,Carlos Ortiz,67.44,43,29
2022,39,0,28252,Seamus Power,67.35,49,33
2022,40,0,19803,Ryan Armour,66.67,27,18
2022,40,0,49766,Hank Lebioda,66.67,69,46
2022,40,0,49771,J.T. Poston,66.67,63,42
2022,40,0,37275,Sam Ryder,66.67,69,46
2022,40,0,35891,Cameron Smith,66.67,42,28
2022,45,0,33448,Justin Thomas,66.22,74,49
2022,46,0,35617,Martin Trainer,66.0,50,33
2022,47,0,34360,Patrick Reed,65.96,47,31
2022,48,0,34466,Peter Malnati,65.88,85,56
2022,49,0,47856,Seth Reeves,65.79,38,25
2022,50,0,45526,Abraham Ancer,65.71,35,23
2022,51,0,24980,Scott Gutschewski,65.63,32,21
2022,52,0,34563,Chesson Hadley,65.52,58,38
2022,53,0,39997,Corey Conners,65.38,52,34
2022,54,0,23108,Matt Kuchar,65.22,46,30
2022,55,0,34076,Joel Dahmen,65.15,66,43
2022,55,0,33597,Harry Higgs,65.15,66,43
2022,57,0,27936,Martin Laird,64.91,57,37
2022,58,0,36799,Stephan Jaeger,64.79,71,46
2022,59,0,28114,Dawie van der Walt,64.58,48,31
2022,60,0,56278,Matthew Wolff,64.52,31,20
2022,61,0,28775,Nate Lashley,64.44,45,29
2022,61,0,24361,Pat Perez,64.44,45,29
2022,61,0,46970,Jon Rahm,64.44,45,29
2022,64,0,34363,Tyrrell Hatton,64.41,59,38
2022,64,0,46340,Alex Smalley,64.41,59,38
2022,66,0,46442,Maverick McNealy,64.38,73,47
2022,67,0,47988,Nick Hardy,64.29,42,27
2022,68,0,39977,Max Homa,64.15,53,34
2022,69,0,36852,Jim Knous,64.0,25,16
2022,70,0,47993,Denny McCarthy,63.95,86,55
2022,71,0,27214,Kevin Streelman,63.77,69,44
2022,72,0,51890,Greyson Sigg,63.64,55,35
2022,73,0,31420,Anirban Lahiri,63.46,52,33
2022,73,0,30927,Brendon Todd,63.46,52,33
2022,75,0,27649,Brandt Snedeker,63.41,41,26
2022,76,0,35532,Tom Hoge,63.38,71,45
2022,77,0,54628,Lee Hodges,63.29,79,50
2022,78,0,46717,Viktor Hovland,63.27,49,31
2022,79,0,39971,Sungjae Im,63.16,57,36
2022,80,0,50525,Collin Morikawa,62.79,43,27
2022,80,0,27349,Alex Noren,62.79,43,27
2022,82,0,29535,Brice Garnett,62.75,51,32
2022,83,0,33141,Keegan Bradley,62.5,64,40
2022,83,0,48084,Wesley Bryan,62.5,48,30
2022,83,0,27644,Brian Harman,62.5,56,35
2022,86,0,33122,Russell Knox,62.3,61,38
2022,87,0,32102,Rickie Fowler,62.22,45,28
2022,88,0,54421,Garrick Higgo,62.16,37,23
2022,89,0,30926,Chris Kirk,62.12,66,41
2022,89,0,47347,Adam Schenk,62.12,66,41
2022,91,0,30692,Scott Stallings,62.03,79,49
2022,92,0,29478,Kevin Kisner,62.0,50,31
2022,92,0,29518,Brendan Steele,62.0,50,31
2022,94,0,37455,Si Woo Kim,61.97,71,44
2022,95,0,32640,Troy Merritt,61.9,63,39
2022,96,0,30911,Tommy Fleetwood,61.76,34,21
2022,96,0,29420,Billy Horschel,61.76,34,21
2022,98,0,40250,Taylor Pendrith,61.7,47,29
2022,98,0,33419,Cameron Tringale,61.7,47,29
2022,100,0,23983,Luke Donald,61.54,52,32
2022,100,0,40115,Adam Svensson,61.54,91,56
2022,102,0,34046,Jordan Spieth,61.4,57,35
2022,103,0,27974,Sung Kang,61.29,62,38
2022,104,0,35310,Lanto Griffin,61.19,67,41
2022,105,0,37212,Paul Barjon,61.11,54,33
2022,106,0,25900,Lucas Glover,61.04,77,47
2022,107,0,57366,Cameron Young,61.02,59,36
2022,108,0,36699,Patrick Rodgers,60.78,51,31
2022,109,0,36801,Mark Hubbard,60.71,56,34
2022,110,0,26476,Chez Reavie,60.56,71,43
2022,111,0,27095,Nick Watney,60.38,53,32
2022,112,0,53165,Doc Redman,60.32,63,38
2022,113,0,32662,Michael Gligic,60.0,45,27
2022,113,0,46601,Trey Mullinax,60.0,55,33
2022,113,0,31560,Brian Stuard,60.0,70,42
2022,113,0,10381,Curtis Thompson,60.0,40,24
2022,117,0,49960,Sepp Straka,59.72,72,43
2022,118,0,48699,Callum Tarren,59.65,57,34
2022,119,0,36871,Matthew NeSmith,59.62,52,31
2022,120,0,26300,Matt Jones,59.57,47,28
2022,121,0,39058,Lucas Herbert,59.46,37,22
2022,122,0,36326,David Lipsky,59.38,64,38
2022,123,0,34431,Robert Streb,59.21,76,45
2022,124,0,46550,Brandon Hagy,59.18,49,29
2022,124,0,32333,Kevin Tway,59.18,49,29
2022,126,0,29908,C.T. Pan,59.15,71,42
2022,127,0,32791,K.H. Lee,59.14,93,55
2022,128,0,52372,Cameron Champ,59.09,44,26
2022,128,0,34174,John Huh,59.09,66,39
2022,130,0,25686,Jason Dufner,58.97,39,23
2022,131,0,51950,Max McGreevy,58.82,51,30
2022,132,0,27064,Jhonattan Vegas,58.7,46,27
2022,133,0,26851,Marc Leishman,58.33,48,28
2022,134,0,31646,Emiliano Grillo,58.21,67,39
