YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2024,91,0,27139,David Skinns,38.68%,181,468
2024,92,0,37455,Si Woo Kim,38.66%,167,432
2024,93,0,60067,Joe Highsmith,38.65%,160,414
2024,94,0,22405,Justin Rose,38.60%,132,342
2024,95,0,48153,Matthieu Pavon,38.58%,125,324
2024,96,0,34255,Joseph Bramlett,38.46%,180,468
2024,96,0,27129,Luke List,38.46%,180,468
2024,98,0,56630,Akshay Bhatia,38.44%,173,450
2024,99,0,47995,Davis Riley,38.43%,166,432
2024,100,0,32070,Rafael Campos,38.41%,159,414
2024,101,0,39997,Corey Conners,38.38%,152,396
2024,102,0,40162,Justin Lower,38.31%,200,522
2024,103,0,52374,Brandon Wu,38.27%,186,486
2024,104,0,50493,Justin Suh,38.25%,179,468
2024,105,0,36326,David Lipsky,38.22%,172,450
2024,106,0,29478,Kevin Kisner,38.10%,144,378
2024,107,0,37275,Sam Ryder,38.03%,178,468
2024,108,0,48887,Matt Wallace,38.01%,130,342
2024,109,0,50497,Adrien Dumont de Chassart,38.00%,171,450
2024,109,0,55454,Carl Yuan,38.00%,171,450
2024,111,0,36799,Stephan Jaeger,37.96%,164,432
2024,112,0,46414,Aaron Rai,37.92%,157,414
2024,112,0,50484,Hayden Springer,37.92%,157,414
2024,112,0,40006,Erik van Rooyen,37.92%,157,414
2024,115,0,56149,Wilson Furr,37.88%,150,396
2024,115,0,46113,Ryan McCormick,37.88%,150,396
2024,115,0,59143,Mac Meissner,37.88%,150,396
2024,118,0,55893,Sam Stevens,37.86%,184,486
2024,119,0,47420,Jake Knapp,37.83%,143,378
2024,119,0,27064,Jhonattan Vegas,37.83%,143,378
2024,121,0,40058,Zac Blair,37.82%,177,468
2024,121,0,54421,Garrick Higgo,37.82%,177,468
2024,123,0,51634,Sahith Theegala,37.78%,170,450
2024,124,0,51997,Andrew Novak,37.73%,163,432
2024,125,0,33141,Keegan Bradley,37.63%,149,396
2024,126,0,48867,Matti Schmid,37.56%,169,450
2024,127,0,27770,Camilo Villegas,37.50%,162,432
2024,128,0,25900,Lucas Glover,37.45%,182,486
2024,129,0,46046,Scottie Scheffler,37.35%,121,324
2024,130,0,34587,Chan Kim,37.27%,161,432
2024,131,0,34076,Joel Dahmen,37.24%,181,486
2024,132,0,54591,Ben Griffin,37.21%,221,594
2024,133,0,31646,Emiliano Grillo,37.20%,154,414
2024,133,0,27649,Brandt Snedeker,37.20%,154,414
2024,135,0,40115,Adam Svensson,37.10%,207,558
2024,136,0,39975,Michael Kim,37.04%,180,486
2024,137,0,55708,Hayden Buckley,36.97%,173,468
2024,138,0,51894,Vince Whaley,36.87%,146,396
2024,139,0,24502,Adam Scott,36.84%,126,342
2024,140,0,26596,Ryan Moore,36.81%,159,432
2024,141,0,29725,Tony Finau,36.77%,139,378
2024,142,0,54628,Lee Hodges,36.71%,185,504
2024,143,0,45242,Kevin Yu,36.57%,158,432
2024,144,0,30163,Henrik Norlander,36.55%,125,342
2024,145,0,48699,Callum Tarren,36.54%,171,468
2024,146,0,47347,Adam Schenk,36.48%,197,540
2024,147,0,33399,Adam Hadwin,36.34%,157,432
2024,148,0,32757,Patton Kizzire,36.24%,137,378
2024,149,0,47663,Kevin Dougherty,36.23%,150,414
2024,149,0,34563,Chesson Hadley,36.23%,150,414
2024,151,0,58168,Davis Thompson,36.22%,163,450
2024,152,0,52513,Carson Young,36.21%,176,486
2024,153,0,28252,Seamus Power,36.11%,182,504
2024,154,0,31323,Gary Woodland,36.00%,162,450
2024,155,0,34021,Bud Cauley,35.62%,109,306
2024,156,0,46340,Alex Smalley,35.60%,173,486
2024,157,0,47679,Victor Perez,35.45%,134,378
2024,158,0,37212,Paul Barjon,35.42%,153,432
2024,158,0,45609,Tyler Duncan,35.42%,153,432
2024,158,0,34256,Andrew Putnam,35.42%,153,432
2024,161,0,48117,Kurt Kitayama,35.35%,140,396
2024,162,0,60767,Blaine Hale Jr.,35.19%,133,378
2024,163,0,27330,Josh Teater,35.10%,139,396
2024,164,0,47988,Nick Hardy,34.98%,170,486
2024,165,0,32366,Kevin Chappell,34.97%,107,306
2024,166,0,50095,Austin Smotherman,34.81%,94,270
2024,167,0,52372,Cameron Champ,34.78%,144,414
2024,168,0,52375,Doug Ghim,34.77%,169,486
2024,169,0,52453,Nicolai Højgaard,34.64%,106,306
2024,170,0,47483,Will Zalatoris,34.17%,123,360
2024,171,0,36884,Ben Kohles,34.16%,166,486
2024,172,0,29908,C.T. Pan,34.13%,129,378
2024,173,0,48319,Tom Whitney,34.03%,147,432
2024,174,0,54576,Patrick Fishburn,33.82%,140,414
2024,175,0,28420,Ryan Brehm,33.78%,152,450
2024,176,0,26476,Chez Reavie,33.33%,150,450
2024,176,0,39324,J.J. Spaun,33.33%,156,468
2024,178,0,51287,Ryo Hisatsune,33.12%,155,468
2024,179,0,37378,Min Woo Lee,32.72%,106,324
2024,180,0,29535,Brice Garnett,32.64%,94,288
2024,181,0,35310,Lanto Griffin,32.50%,117,360
2024,182,0,36871,Matt NeSmith,32.26%,151,468
2024,183,0,51890,Greyson Sigg,31.62%,148,468
2024,184,0,51070,Vincent Norrman,27.47%,89,324
2023,1,0,47504,Sam Burns,46.30%,200,432
2023,2,0,50493,Justin Suh,44.80%,250,558
2023,3,0,34466,Peter Malnati,44.78%,266,594
2023,4,0,24502,Adam Scott,44.75%,145,324
2023,5,0,39058,Lucas Herbert,44.74%,153,342
2023,5,0,24140,Sean O'Hair,44.74%,153,342
2023,7,0,48084,Wesley Bryan,44.12%,135,306
2023,7,0,37275,Sam Ryder,44.12%,270,612
2023,9,0,47993,Denny McCarthy,44.05%,222,504
2023,10,0,52453,Nicolai Hojgaard,44.02%,103,234
2023,11,0,57975,Harry Hall,43.92%,253,576
2023,11,0,34046,Jordan Spieth,43.92%,166,378
2023,13,0,46442,Maverick McNealy,43.89%,158,360
2023,14,0,47591,Eric Cole,43.83%,284,648
2023,15,0,33948,Byeong Hun An,43.70%,236,540
2023,15,0,55789,Taylor Montgomery,43.70%,236,540
2023,17,0,39971,Sungjae Im,43.68%,228,522
2023,18,0,34099,Harris English,43.45%,219,504
2023,19,0,40098,Matt Fitzpatrick,43.39%,164,378
2023,20,0,22405,Justin Rose,43.33%,156,360
2023,21,0,39977,Max Homa,43.24%,179,414
2023,22,0,46717,Viktor Hovland,43.18%,171,396
2023,23,0,30927,Brendon Todd,43.15%,233,540
2023,24,0,33653,Thomas Detry,42.86%,216,504
2023,25,0,40162,Justin Lower,42.54%,268,630
2023,26,0,33597,Harry Higgs,42.53%,222,522
2023,26,0,35461,Beau Hossler,42.53%,245,576
2023,28,0,33399,Adam Hadwin,42.52%,199,468
2023,29,0,28237,Rory McIlroy,42.48%,130,306
2023,30,0,25818,Scott Piercy,42.32%,259,612
2023,31,0,34409,David Lingmerth,42.29%,236,558
2023,32,0,31577,Tano Goya,42.26%,213,504
2023,33,0,47128,Richy Werenski,42.06%,265,630
2023,34,0,51766,Wyndham Clark,41.98%,204,486
2023,34,0,48887,Matt Wallace,41.98%,204,486
2023,36,0,37455,Si Woo Kim,41.87%,211,504
2023,37,0,29221,Webb Simpson,41.81%,143,342
2023,38,0,28089,Jason Day,41.79%,173,414
2023,39,0,32102,Rickie Fowler,41.78%,188,450
2023,40,0,40058,Zac Blair,41.77%,203,486
2023,41,0,50188,S.H. Kim,41.67%,255,612
2023,41,0,35879,Kelly Kraft,41.67%,225,540
2023,43,0,48081,Xander Schauffele,41.53%,157,378
2023,44,0,46970,Jon Rahm,41.52%,142,342
2023,45,0,49947,Taylor Moore,41.48%,224,540
2023,46,0,59018,Ryan Gerard,41.39%,149,360
2023,47,0,36801,Mark Hubbard,41.29%,275,666
2023,48,0,36799,Stephan Jaeger,40.97%,236,576
2023,49,0,51950,Max McGreevy,40.95%,258,630
2023,50,0,30911,Tommy Fleetwood,40.83%,147,360
2023,51,0,23108,Matt Kuchar,40.81%,191,468
2023,52,0,34563,Chesson Hadley,40.74%,220,540
2023,53,0,35449,Adam Long,40.69%,271,666
2023,54,0,34255,Joseph Bramlett,40.67%,183,450
2023,55,0,51634,Sahith Theegala,40.61%,212,522
2023,56,0,32816,Satoshi Kodaira,40.35%,138,342
2023,57,0,45522,Christiaan Bezuidenhout,40.33%,196,486
2023,58,0,50095,Austin Smotherman,40.24%,239,594
2023,59,0,35617,Martin Trainer,40.15%,159,396
2023,60,0,48117,Kurt Kitayama,40.10%,166,414
2023,60,0,50525,Collin Morikawa,40.10%,166,414
2023,60,0,36699,Patrick Rodgers,40.10%,231,576
2023,63,0,47983,Chad Ramey,40.07%,238,594
2023,64,0,58967,Trevor Werbylo,40.04%,209,522
2023,65,0,29289,S.Y. Noh,40.00%,144,360
2023,66,0,32757,Patton Kizzire,39.93%,230,576
2023,66,0,32640,Troy Merritt,39.93%,230,576
2023,68,0,33410,Andrew Landry,39.88%,201,504
2023,68,0,27349,Alex Noren,39.88%,201,504
2023,70,0,33141,Keegan Bradley,39.86%,165,414
2023,71,0,27554,Scott Harrington,39.85%,208,522
2023,72,0,34098,Russell Henley,39.81%,172,432
2023,73,0,46435,Austin Cook,39.78%,222,558
2023,73,0,55182,Tom Kim,39.78%,179,450
2023,75,0,29970,Dylan Frittelli,39.76%,229,576
2023,76,0,27644,Brian Harman,39.71%,193,486
2023,76,0,39546,Keith Mitchell,39.71%,193,486
2023,78,0,32139,Danny Willett,39.65%,157,396
2023,79,0,54591,Ben Griffin,39.52%,249,630
2023,80,0,30926,Chris Kirk,39.48%,199,504
2023,81,0,34363,Tyrrell Hatton,39.44%,142,360
2023,82,0,35532,Tom Hoge,39.43%,220,558
2023,83,0,46601,Trey Mullinax,39.32%,184,468
2023,84,0,20229,Stewart Cink,39.30%,191,486
2023,84,0,51070,Vincent Norrman,39.30%,191,486
2023,86,0,39324,J.J. Spaun,39.27%,205,522
2023,87,0,51349,Nico Echavarria,39.26%,212,540
2023,88,0,57366,Cameron Young,39.13%,162,414
2023,89,0,31560,Brian Stuard,39.09%,190,486
2023,90,0,25900,Lucas Glover,39.07%,211,540
2023,90,0,25632,Jimmy Walker,39.07%,211,540
2023,92,0,22371,Aaron Baddeley,38.89%,168,432
2023,92,0,35450,Patrick Cantlay,38.89%,133,342
2023,92,0,39067,MJ Daffue,38.89%,231,594
2023,92,0,25686,Jason Dufner,38.89%,224,576
2023,92,0,27936,Martin Laird,38.89%,210,540
2023,92,0,47995,Davis Riley,38.89%,231,594
2023,98,0,56762,Will Gordon,38.73%,237,612
2023,98,0,46441,Robby Shelton,38.73%,237,612
2023,100,0,25493,Nick Taylor,38.69%,195,504
2023,101,0,32333,Kevin Tway,38.58%,250,648
2023,102,0,47079,Harrison Endycott,38.53%,215,558
2023,103,0,49771,J.T. Poston,38.52%,208,540
2023,104,0,33408,Tyson Alexander,38.38%,228,594
2023,105,0,28775,Nate Lashley,38.37%,221,576
2023,106,0,29420,Billy Horschel,38.36%,145,378
2023,107,0,37338,Zecheng Dou,38.35%,214,558
2023,108,0,51997,Andrew Novak,38.29%,193,504
2023,109,0,47347,Adam Schenk,38.27%,248,648
2023,110,0,34610,Matthias Schwab,38.25%,241,630
2023,111,0,36326,David Lipsky,38.22%,227,594
2023,112,0,49298,Kramer Hickok,38.19%,220,576
2023,113,0,33448,Justin Thomas,38.10%,144,378
2023,114,0,45609,Tyler Duncan,38.05%,226,594
2023,114,0,33413,Ben Martin,38.05%,226,594
2023,116,0,57362,Austin Eckroat,37.99%,212,558
2023,116,0,46414,Aaron Rai,37.99%,212,558
2023,118,0,32662,Michael Gligic,37.96%,205,540
2023,118,0,28252,Seamus Power,37.96%,164,432
2023,118,0,52411,Kyle Westmoreland,37.96%,205,540
2023,121,0,12716,Charley Hoffman,37.93%,198,522
2023,122,0,24925,Jonathan Byrd,37.92%,157,414
2023,123,0,55454,Carl Yuan,37.90%,191,504
2023,124,0,28420,Ryan Brehm,37.88%,225,594
2023,125,0,29908,C.T. Pan,37.84%,126,333
2023,126,0,34256,Andrew Putnam,37.81%,211,558
2023,127,0,31646,Emiliano Grillo,37.71%,224,594
2023,127,0,52513,Carson Young,37.71%,224,594
2023,129,0,47988,Nick Hardy,37.62%,237,630
2023,130,0,52955,Ludvig Åberg,37.61%,88,234
2023,131,0,39997,Corey Conners,37.50%,162,432
2023,131,0,32791,K.H. Lee,37.50%,216,576
2023,133,0,27214,Kevin Streelman,37.46%,209,558
2023,134,0,40115,Adam Svensson,37.42%,229,612
2023,135,0,52375,Doug Ghim,37.41%,202,540
2023,136,0,46046,Scottie Scheffler,37.37%,148,396
2023,137,0,39954,Cody Gribble,37.30%,141,378
2023,138,0,40006,Erik van Rooyen,37.24%,181,486
2023,139,0,35901,Paul Haley II,37.21%,221,594
2023,139,0,54628,Lee Hodges,37.21%,221,594
2023,141,0,29725,Tony Finau,37.20%,154,414
2023,142,0,32366,Kevin Chappell,37.13%,127,342
2023,143,0,27129,Luke List,37.10%,207,558
2023,144,0,23320,Ryan Palmer,37.04%,180,486
2023,144,0,46340,Alex Smalley,37.04%,220,594
2023,146,0,39975,Michael Kim,36.92%,206,558
2023,147,0,48867,Matti Schmid,36.90%,186,504
2023,148,0,22056,Cameron Percy,36.87%,146,396
2023,149,0,27095,Nick Watney,36.85%,199,540
2023,150,0,35310,Lanto Griffin,36.84%,126,342
2023,151,0,58168,Davis Thompson,36.71%,185,504
2023,152,0,36724,Augusto Núñez,36.67%,198,540
2023,153,0,55708,Hayden Buckley,36.63%,178,486
2023,154,0,27974,Sung Kang,36.60%,112,306
2023,155,0,55893,Sam Stevens,36.53%,217,594
2023,156,0,32839,Hideki Matsuyama,36.44%,164,450
2023,156,0,48699,Callum Tarren,36.44%,223,612
2023,158,0,36871,Matt NeSmith,36.38%,203,558
2023,159,0,26476,Chez Reavie,36.20%,202,558
2023,160,0,52372,Cameron Champ,36.11%,182,504
2023,160,0,51890,Greyson Sigg,36.11%,208,576
2023,160,0,48119,Ben Taylor,36.11%,221,612
2023,163,0,34431,Robert Streb,36.02%,201,558
2023,164,0,33204,Shane Lowry,35.95%,110,306
2023,164,0,31202,William McGirt,35.95%,110,306
2023,166,0,54421,Garrick Higgo,35.86%,213,594
2023,167,0,27963,Chris Stroud,35.83%,129,360
2023,168,0,26596,Ryan Moore,35.82%,187,522
2023,169,0,30163,Henrik Norlander,35.56%,192,540
2023,170,0,45157,Cam Davis,35.52%,179,504
2023,171,0,29535,Brice Garnett,35.47%,166,468
2023,172,0,31323,Gary Woodland,35.42%,153,432
2023,172,0,54783,Dylan Wu,35.42%,204,576
2023,174,0,35506,Mackenzie Hughes,35.25%,184,522
2023,175,0,52374,Brandon Wu,35.13%,215,612
2023,176,0,34076,Joel Dahmen,35.06%,183,522
2023,176,0,39335,Kevin Roy,35.06%,183,522
2023,178,0,30692,Scott Stallings,34.98%,170,486
2023,179,0,56630,Akshay Bhatia,34.95%,151,432
2023,180,0,24024,Zach Johnson,34.92%,132,378
2023,180,0,58696,Peter Kuest,34.92%,88,252
2023,182,0,33122,Russell Knox,34.60%,218,630
2023,183,0,31557,Jim Herman,34.57%,168,486
2023,184,0,51491,Brandon Matthews,34.49%,149,432
2023,185,0,40250,Taylor Pendrith,34.44%,186,540
2023,186,0,49766,Hank Lebioda,34.30%,142,414
2023,187,0,32448,James Hahn,34.19%,160,468
2023,188,0,49960,Sepp Straka,33.95%,165,486
2023,189,0,51414,Brent Grant,33.69%,188,558
2023,190,0,19803,Ryan Armour,32.99%,190,576
2023,191,0,53165,Doc Redman,31.80%,166,522
2023,192,0,45242,Kevin Yu,31.16%,129,414
2023,193,0,49453,Trevor Cone,31.15%,157,504
2022,1,0,56278,Matthew Wolff,47.78,129,270
2022,2,0,51766,Wyndham Clark,46.43,234,504
2022,3,0,28237,Rory McIlroy,46.18,133,288
2022,4,0,23108,Matt Kuchar,46.11,166,360
2022,5,0,48084,Wesley Bryan,45.75,140,306
2022,6,0,57366,Cameron Young,45.14,195,432
2022,7,0,23621,Rory Sabbatini,45.1,138,306
2022,8,0,32150,Michael Thompson,44.89,202,450
2022,9,0,22405,Justin Rose,44.79,129,288
2022,10,0,33448,Justin Thomas,44.72,161,360
2022,11,0,30978,Kiradech Aphibarnrat,44.44,136,306
2022,12,0,35450,Patrick Cantlay,44.14,143,324
2022,13,0,40098,Matt Fitzpatrick,43.86,150,342
2022,14,0,24361,Pat Perez,43.57,149,342
2022,15,0,49771,J.T. Poston,43.3,226,522
2022,16,0,39058,Lucas Herbert,43.21,140,324
2022,17,0,23983,Luke Donald,43.18,171,396
2022,18,0,24925,Jonathan Byrd,42.9,139,324
2022,18,0,30944,Jason Kokrak,42.9,139,324
2022,20,0,47993,Denny McCarthy,42.86,216,504
2022,21,0,45157,Cam Davis,42.82,185,432
2022,21,0,28252,Seamus Power,42.82,185,432
2022,23,0,27895,Jonas Blixt,42.78,154,360
2022,24,0,24502,Adam Scott,42.69,146,342
2022,25,0,35879,Kelly Kraft,42.67,192,450
2022,25,0,32640,Troy Merritt,42.67,192,450
2022,27,0,45486,Joaquin Niemann,42.42,168,396
2022,28,0,32333,Kevin Tway,42.26,213,504
2022,29,0,32102,Rickie Fowler,42.17,167,396
2022,30,0,45526,Abraham Ancer,42.16,129,306
2022,31,0,24138,Ian Poulter,42.06,106,252
2022,32,0,35532,Tom Hoge,42.04,227,540
2022,33,0,36799,Stephan Jaeger,41.95,219,522
2022,34,0,34466,Peter Malnati,41.94,234,558
2022,35,0,24024,Zach Johnson,41.92,166,396
2022,36,0,36852,Jim Knous,41.83,128,306
2022,36,0,39953,Chase Seiffert,41.83,128,306
2022,38,0,26851,Marc Leishman,41.8,158,378
2022,39,0,12716,Charley Hoffman,41.79,173,414
2022,40,0,33597,Harry Higgs,41.67,210,504
2022,40,0,35461,Beau Hossler,41.67,165,396
2022,40,0,36801,Mark Hubbard,41.67,150,360
2022,40,0,26300,Matt Jones,41.67,150,360
2022,44,0,34363,Tyrrell Hatton,41.5,127,306
2022,45,0,34174,John Huh,41.44,179,432
2022,46,0,40162,Justin Lower,41.41,164,396
2022,47,0,35617,Martin Trainer,41.38,216,522
2022,48,0,28775,Nate Lashley,41.33,186,450
2022,49,0,46046,Scottie Scheffler,41.3,171,414
2022,49,0,31323,Gary Woodland,41.3,171,414
2022,51,0,32791,K.H. Lee,41.27,208,504
2022,51,0,25493,Nick Taylor,41.27,208,504
2022,53,0,27349,Alex Noren,41.23,141,342
2022,54,0,45522,Christiaan Bezuidenhout,41.16,163,396
2022,54,0,27064,Jhonattan Vegas,41.16,163,396
2022,56,0,46402,Talor Gooch,41.11,148,360
2022,56,0,22056,Cameron Percy,41.11,111,270
2022,58,0,47504,Sam Burns,41.06,170,414
2022,58,0,46435,Austin Cook,41.06,170,414
2022,60,0,32662,Michael Gligic,41.01,155,378
2022,60,0,37189,Harold Varner III,41.01,155,378
2022,62,0,39977,Max Homa,40.91,162,396
2022,63,0,35891,Cameron Smith,40.85,125,306
2022,64,0,29420,Billy Horschel,40.83,147,360
2022,64,0,48887,Matt Wallace,40.83,147,360
2022,66,0,45609,Tyler Duncan,40.81,191,468
2022,67,0,34563,Chesson Hadley,40.74,198,486
2022,67,0,30692,Scott Stallings,40.74,220,540
2022,69,0,29221,Webb Simpson,40.64,139,342
2022,70,0,34256,Andrew Putnam,40.61,212,522
2022,71,0,33667,Carlos Ortiz,40.56,146,360
2022,72,0,30926,Chris Kirk,40.51,175,432
2022,73,0,24924,Bill Haas,40.42,211,522
2022,73,0,37275,Sam Ryder,40.42,211,522
2022,75,0,48117,Kurt Kitayama,40.34,167,414
2022,76,0,39436,Joshua Creel,40.28,145,360
2022,77,0,54421,Garrick Higgo,40.21,152,378
2022,78,0,32816,Satoshi Kodaira,40.2,123,306
2022,79,0,36699,Patrick Rodgers,40.17,188,468
2022,80,0,47128,Richy Werenski,40.05,173,432
2022,81,0,27974,Sung Kang,40.04,209,522
2022,82,0,50095,Austin Smotherman,39.86,165,414
2022,83,0,49964,Aaron Wise,39.81,172,432
2022,84,0,33399,Adam Hadwin,39.78,179,450
2022,85,0,46717,Viktor Hovland,39.77,136,342
2022,86,0,35506,Mackenzie Hughes,39.74,186,468
2022,86,0,25818,Scott Piercy,39.74,186,468
2022,86,0,26476,Chez Reavie,39.74,186,468
2022,89,0,32839,Hideki Matsuyama,39.72,143,360
2022,90,0,29970,Dylan Frittelli,39.68,200,504
2022,90,0,27649,Brandt Snedeker,39.68,150,378
2022,92,0,23325,Vaughn Taylor,39.54,121,306
2022,93,0,34431,Robert Streb,39.48,199,504
2022,94,0,27139,David Skinns,39.39,156,396
2022,95,0,31420,Anirban Lahiri,39.35,170,432
2022,96,0,51950,Max McGreevy,39.32,184,468
2022,96,0,47529,Mito Pereira,39.32,184,468
2022,98,0,33204,Shane Lowry,39.24,113,288
2022,99,0,28089,Jason Day,39.2,127,324
2022,100,0,34360,Patrick Reed,39.17,141,360
2022,101,0,20229,Stewart Cink,39.11,176,450
2022,101,0,51997,Andrew Novak,39.11,176,450
2022,103,0,51894,Vince Whaley,39.09,190,486
2022,104,0,46550,Brandon Hagy,39.08,204,522
2022,105,0,32366,Kevin Chappell,38.89,126,324
2022,105,0,46442,Maverick McNealy,38.89,168,432
2022,105,0,39546,Keith Mitchell,38.89,168,432
2022,105,0,48822,Sebastián Muñoz,38.89,168,432
2022,105,0,29289,S.Y. Noh,38.89,140,360
2022,105,0,48081,Xander Schauffele,38.89,133,342
2022,111,0,54628,Lee Hodges,38.69,195,504
2022,111,0,37455,Si Woo Kim,38.69,195,504
2022,111,0,32757,Patton Kizzire,38.69,195,504
2022,114,0,49766,Hank Lebioda,38.68,188,486
2022,114,0,47983,Chad Ramey,38.68,181,468
2022,116,0,30927,Brendon Todd,38.66,167,432
2022,117,0,34264,Hudson Swafford,38.62,146,378
2022,118,0,40250,Taylor Pendrith,38.61,139,360
2022,119,0,46340,Alex Smalley,38.51,201,522
2022,120,0,37212,Paul Barjon,38.43,166,432
2022,120,0,32448,James Hahn,38.43,166,432
2022,122,0,28114,Dawie van der Walt,38.41,159,414
2022,123,0,36884,Ben Kohles,38.38,152,396
2022,124,0,49298,Kramer Hickok,38.35,214,558
2022,125,0,40115,Adam Svensson,38.33,207,540
2022,126,0,33486,Roger Sloan,38.29,193,504
2022,127,0,35449,Adam Long,38.27,186,486
2022,128,0,49947,Taylor Moore,38.25,179,468
2022,129,0,30163,Henrik Norlander,38.22,172,450
2022,130,0,35110,Brett Drewitt,38.1,144,378
2022,130,0,47995,Davis Riley,38.1,192,504
2022,130,0,34046,Jordan Spieth,38.1,144,378
2022,133,0,47483,Will Zalatoris,37.88,150,396
