YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2019,75,0,47856,Seth Reeves,29.1,39,134,-0.28
2019,76,0,33141,Keegan Bradley,29.05,43,148,-0.09
2019,76,0,37455,Si Woo Kim,29.05,43,148,-0.16
2019,78,0,29970,Dylan Frittelli,29.01,47,162,-0.30
2019,79,0,47128,Richy Werenski,28.92,48,166,-0.19
2019,80,0,46601,Trey Mullinax,28.77,42,146,-0.45
2019,81,0,25804,Bubba Watson,28.45,33,116,-0.12
2019,82,0,40009,Dominic Bozzelli,28.36,38,134,-0.53
2019,82,0,27330,Josh Teater,28.36,38,134,-0.32
2019,84,0,35449,Adam Long,28.29,43,152,-0.12
2019,85,0,25818,Scott Piercy,28.21,44,156,-0.41
2019,86,0,39977,Max Homa,28.13,45,160,-0.20
2019,87,0,31646,Emiliano Grillo,28.03,37,132,-0.16
2019,88,0,29926,Danny Lee,27.92,43,154,-0.21
2019,89,0,12716,Charley Hoffman,27.42,34,124,+0.06
2019,90,0,33486,Roger Sloan,27.38,46,168,-0.20
2019,91,0,25686,Jason Dufner,27.34,35,128,-0.23
2019,92,0,25364,Paul Casey,26.98,34,126,-0.24
2019,93,0,52372,Cameron Champ,26.97,41,152,E
2019,94,0,31420,Anirban Lahiri,26.92,35,130,-0.09
2019,95,0,28089,Jason Day,26.79,30,112,-0.13
2019,96,0,25900,Lucas Glover,26.67,48,180,-0.27
2019,97,0,34046,Jordan Spieth,26.58,42,158,-0.10
2019,98,0,49771,J.T. Poston,26.56,51,192,-0.39
2019,99,0,29268,Bronson Burgoon,26.47,27,102,-0.11
2019,100,0,32139,Danny Willett,26.27,31,118,-0.39
2019,101,0,26300,Matt Jones,26.19,44,168,-0.32
2019,102,0,23353,J.J. Henry,25.96,27,104,-0.19
2019,103,0,28259,Sangmoon Bae,25.93,28,108,+0.04
2019,103,0,27214,Kevin Streelman,25.93,42,162,-0.43
2019,105,0,34431,Robert Streb,25.69,37,144,-0.43
2019,106,0,46523,Joey Garber,25.44,29,114,-0.17
2019,107,0,37380,Curtis Luck,25.42,30,118,-0.03
2019,108,0,29974,Branden Grace,25.0,28,112,-0.07
2019,109,0,36799,Stephan Jaeger,24.65,35,142,-0.40
2019,110,0,34076,Joel Dahmen,24.43,43,176,-0.19
2019,111,0,45526,Abraham Ancer,24.38,39,160,-0.49
2019,112,0,27895,Jonas Blixt,24.34,37,152,-0.32
2019,113,0,32757,Patton Kizzire,24.24,32,132,-0.09
2019,114,0,35891,Cameron Smith,24.19,30,124,-0.40
2019,115,0,47993,Denny McCarthy,24.07,39,162,-0.26
2019,116,0,34363,Tyrrell Hatton,24.0,24,100,-0.08
2019,116,0,25198,Francesco Molinari,24.0,24,100,+0.08
2019,118,0,27958,Ryan Blaum,23.78,39,164,-0.26
2019,119,0,39324,J.J. Spaun,23.65,35,148,-0.31
2019,120,0,21731,Freddie Jacobson,23.53,24,102,-0.17
2019,121,0,24924,Bill Haas,23.19,32,138,-0.59
2019,122,0,29420,Billy Horschel,23.13,37,160,-0.05
2019,123,0,31557,Jim Herman,22.92,22,96,-0.09
2019,124,0,45609,Tyler Duncan,22.89,38,166,-0.29
2019,124,0,34466,Peter Malnati,22.89,38,166,-0.16
2019,126,0,27644,Brian Harman,22.84,37,162,-0.27
2019,127,0,25493,Nick Taylor,22.58,42,186,-0.55
2019,128,0,26329,Louis Oosthuizen,22.32,25,112,-0.36
2019,129,0,30191,Julián Etulain,22.31,29,130,-0.45
2019,130,0,32640,Troy Merritt,21.93,25,114,-0.28
2019,131,0,30110,Kyle Stanley,21.88,28,128,-0.18
2019,132,0,33399,Adam Hadwin,21.62,32,148,-0.44
2019,133,0,32058,José de Jesús Rodríguez,21.54,28,130,-0.46
2019,134,0,46435,Austin Cook,21.43,24,112,-0.42
2019,135,0,29479,Scott Brown,21.34,35,164,-0.31
2019,136,0,32791,K.H. Lee,21.25,34,160,-0.24
2019,137,0,24138,Ian Poulter,21.0,21,100,-0.10
2019,138,0,27963,Chris Stroud,20.97,26,124,-0.23
2019,139,0,35376,Roberto Díaz,20.77,27,130,-0.11
2019,140,0,39327,Ben Silverman,20.59,28,136,-0.36
2019,141,0,26499,Rafa Cabrera Bello,20.54,23,112,-0.26
2019,142,0,29221,Webb Simpson,20.51,32,156,-0.22
2019,143,0,30978,Kiradech Aphibarnrat,20.37,22,108,-0.32
2019,144,0,35532,Tom Hoge,20.35,35,172,-0.37
2019,145,0,24024,Zach Johnson,20.31,26,128,-0.23
2019,146,0,28679,Fabián Gómez,20.16,25,124,-0.20
2019,147,0,40115,Adam Svensson,20.15,27,134,-0.44
2019,148,0,49298,Kramer Hickok,20.13,31,154,-0.42
2019,149,0,29478,Kevin Kisner,19.77,34,172,-0.18
2019,150,0,29535,Brice Garnett,19.48,30,154,-0.30
2019,151,0,32200,Roberto Castro,19.44,28,144,-0.11
2019,152,0,33122,Russell Knox,19.12,26,136,-0.27
2019,152,0,28775,Nate Lashley,19.12,26,136,-0.23
2019,154,0,23621,Rory Sabbatini,18.82,35,186,-0.23
2019,155,0,23108,Matt Kuchar,18.75,30,160,-0.23
2019,155,0,25396,Kevin Na,18.75,18,96,-0.11
2019,157,0,30786,Brady Schnell,18.63,19,102,-0.16
2019,158,0,32150,Michael Thompson,18.31,26,142,+0.08
2019,159,0,21528,Henrik Stenson,18.0,18,100,-0.22
2019,160,0,34098,Russell Henley,17.86,25,140,-0.20
2019,161,0,33410,Andrew Landry,17.57,26,148,-0.42
2019,162,0,26476,Chez Reavie,17.5,28,160,-0.11
2019,163,0,27649,Brandt Snedeker,17.24,30,174,-0.47
2019,164,0,39975,Michael Kim,16.67,17,102,-0.24
2019,165,0,25572,Graeme McDowell,16.42,22,134,-0.32
2019,166,0,22371,Aaron Baddeley,16.36,18,110,-0.50
2019,167,0,27556,Ted Potter Jr.,15.87,20,126,-0.20
2019,168,0,6522,Ernie Els,15.85,13,82,-0.08
2019,169,0,20572,Rod Pampling,15.63,15,96,-0.13
2019,170,0,35879,Kelly Kraft,15.58,24,154,-0.25
2019,171,0,24925,Jonathan Byrd,15.31,15,98,E
2019,172,0,24361,Pat Perez,15.0,15,100,+0.07
2019,173,0,40098,Matt Fitzpatrick,13.83,13,94,-0.31
2019,174,0,26951,Johnson Wagner,13.79,16,116,-0.25
2019,175,0,29908,C.T. Pan,13.57,19,140,-0.53
2019,176,0,32816,Satoshi Kodaira,13.39,15,112,-0.47
2019,177,0,47990,Kyle Jones,12.88,17,132,-0.35
2019,178,0,26758,David Hearn,12.77,12,94,-0.83
2019,179,0,31560,Brian Stuard,11.63,20,172,E
2019,180,0,19803,Ryan Armour,11.31,19,168,-0.21
2019,181,0,20472,Alex Cejka,11.0,11,100,-0.27
2019,182,0,23325,Vaughn Taylor,10.99,20,182,-0.20
2019,183,0,37454,Whee Kim,10.66,13,122,+0.08
2019,184,0,26596,Ryan Moore,10.61,14,132,-0.29
2019,185,0,34256,Andrew Putnam,9.38,12,128,+0.08
2019,186,0,19846,Brian Gay,6.79,11,162,-0.64
2019,187,0,10809,Jim Furyk,6.62,9,136,E
2019,188,0,34261,Scott Langley,2.7,4,148,+0.50
2018,1,0,25900,Lucas Glover,42.86,42,98,-0.29
2018,2,0,28089,Jason Day,42.5,51,120,-0.10
2018,3,0,25364,Paul Casey,41.53,49,118,-0.12
2018,4,0,27129,Luke List,41.38,72,174,-0.14
2018,5,0,12716,Charley Hoffman,41.25,66,160,-0.14
2018,6,0,32366,Kevin Chappell,39.86,59,148,-0.08
2018,7,0,27095,Nick Watney,38.89,70,180,-0.14
2018,8,0,24358,Robert Garrigus,38.16,58,152,-0.22
2018,9,0,30944,Jason Kokrak,37.88,75,198,-0.28
2018,10,0,39997,Corey Conners,37.1,69,186,-0.16
2018,11,0,36699,Patrick Rodgers,37.06,63,170,-0.25
2018,12,0,29461,Jamie Lovemark,36.88,59,160,-0.27
2018,13,0,35450,Patrick Cantlay,36.84,56,152,-0.29
2018,13,0,35421,Brandon Harkins,36.84,70,190,-0.16
2018,15,0,47125,Matt Atkins,36.54,38,104,-0.18
2018,15,0,29974,Branden Grace,36.54,38,104,-0.13
2018,17,0,29518,Brendan Steele,36.51,46,126,-0.11
2018,18,0,33141,Keegan Bradley,36.47,62,170,-0.27
2018,19,0,33948,Byeong Hun An,36.25,58,160,-0.14
2018,20,0,1810,Phil Mickelson,36.14,60,166,-0.18
2018,21,0,35461,Beau Hossler,36.06,75,208,-0.20
2018,22,0,32839,Hideki Matsuyama,35.94,46,128,E
2018,22,0,34213,Grayson Murray,35.94,46,128,-0.04
2018,24,0,33204,Shane Lowry,35.71,40,112,-0.10
2018,24,0,27349,Alex Noren,35.71,40,112,+0.03
2018,26,0,39546,Keith Mitchell,35.57,69,194,-0.29
2018,27,0,26300,Matt Jones,35.48,44,124,-0.14
2018,28,0,49964,Aaron Wise,35.23,62,176,-0.11
2018,29,0,27064,Jhonattan Vegas,35.06,54,154,-0.19
2018,30,0,28307,Matt Every,34.67,52,150,-0.44
2018,31,0,36689,Brooks Koepka,34.48,40,116,-0.10
2018,32,0,39954,Cody Gribble,34.21,39,114,-0.15
2018,33,0,24781,Hunter Mahan,34.13,43,126,-0.02
2018,34,0,28252,Seamus Power,33.97,53,156,-0.25
2018,35,0,31323,Gary Woodland,33.73,56,166,-0.18
2018,36,0,24502,Adam Scott,33.57,47,140,-0.13
2018,37,0,29268,Bronson Burgoon,33.33,46,138,-0.20
2018,37,0,29725,Tony Finau,33.33,60,180,-0.28
2018,37,0,34563,Chesson Hadley,33.33,66,198,-0.20
2018,40,0,47287,Ethan Tracy,33.09,45,136,-0.24
2018,41,0,28237,Rory McIlroy,32.79,40,122,-0.15
2018,41,0,29485,Brett Stegmaier,32.79,40,122,-0.28
2018,43,0,47993,Denny McCarthy,32.54,41,126,-0.20
2018,44,0,29223,Sam Saunders,32.43,48,148,-0.31
2018,45,0,21961,Charles Howell III,32.39,57,176,-0.19
2018,46,0,28500,Martin Flores,32.32,53,164,-0.19
2018,47,0,46501,Ollie Schniederjans,32.28,51,158,-0.14
2018,48,0,46970,Jon Rahm,32.26,40,124,-0.25
2018,49,0,29535,Brice Garnett,32.11,61,190,-0.20
2018,50,0,47347,Adam Schenk,31.88,51,160,-0.29
2018,51,0,25572,Graeme McDowell,31.82,35,110,-0.26
2018,51,0,25198,Francesco Molinari,31.82,42,132,-0.24
2018,53,0,32333,Kevin Tway,31.77,61,192,-0.13
2018,54,0,32448,James Hahn,31.76,47,148,-0.26
2018,55,0,25804,Bubba Watson,31.65,50,158,-0.08
2018,56,0,8793,Tiger Woods,31.62,43,136,-0.09
2018,57,0,32757,Patton Kizzire,31.46,56,178,-0.25
2018,58,0,30925,Dustin Johnson,31.43,44,140,-0.02
2018,58,0,29484,Peter Uihlein,31.43,44,140,-0.11
2018,60,0,22371,Aaron Baddeley,31.41,49,156,-0.20
2018,61,0,27895,Jonas Blixt,31.13,33,106,-0.33
2018,62,0,33448,Justin Thomas,31.08,46,148,-0.11
2018,63,0,23320,Ryan Palmer,30.95,39,126,-0.10
2018,64,0,30692,Scott Stallings,30.81,53,172,-0.13
2018,65,0,34360,Patrick Reed,30.77,48,156,-0.27
2018,66,0,46402,Talor Gooch,30.56,44,144,-0.23
2018,67,0,34099,Harris English,30.13,47,156,-0.36
2018,68,0,36799,Stephan Jaeger,30.0,45,150,-0.18
2018,68,0,34264,Hudson Swafford,30.0,33,110,-0.30
2018,70,0,22405,Justin Rose,29.84,37,124,-0.05
2018,71,0,20229,Stewart Cink,29.75,47,158,-0.32
2018,72,0,32102,Rickie Fowler,29.73,44,148,-0.30
2018,72,0,35310,Lanto Griffin,29.73,44,148,-0.45
2018,72,0,31420,Anirban Lahiri,29.73,44,148,-0.25
2018,75,0,26329,Louis Oosthuizen,29.63,32,108,+0.09
2018,75,0,37189,Harold Varner III,29.63,48,162,-0.21
2018,77,0,35506,Mackenzie Hughes,29.61,45,152,-0.16
2018,78,0,27141,J.B. Holmes,29.58,42,142,-0.19
2018,79,0,32640,Troy Merritt,29.41,50,170,-0.34
2018,80,0,26331,Charl Schwartzel,29.35,27,92,-0.19
2018,81,0,23353,J.J. Henry,29.33,44,150,-0.14
2018,82,0,25632,Jimmy Walker,29.22,45,154,-0.16
2018,83,0,33418,Shawn Stefani,29.05,43,148,-0.28
2018,84,0,47959,Bryson DeChambeau,29.03,54,186,-0.15
2018,84,0,45609,Tyler Duncan,29.03,54,186,-0.35
2018,86,0,34363,Tyrrell Hatton,29.0,29,100,E
2018,86,0,22056,Cameron Percy,29.0,29,100,-0.17
2018,88,0,20157,Retief Goosen,28.85,30,104,-0.23
2018,89,0,37275,Sam Ryder,28.75,46,160,-0.20
2018,90,0,40026,Daniel Berger,28.68,39,136,-0.21
2018,91,0,35891,Cameron Smith,28.57,40,140,-0.15
2018,92,0,39324,J.J. Spaun,28.48,45,158,-0.20
2018,93,0,50526,Tom Lovelady,28.4,46,162,-0.26
2018,94,0,34046,Jordan Spieth,28.29,43,152,-0.19
2018,95,0,45526,Abraham Ancer,28.13,54,192,-0.19
2018,96,0,29420,Billy Horschel,28.05,46,164,-0.09
2018,97,0,31646,Emiliano Grillo,27.98,47,168,-0.36
2018,98,0,24846,Ricky Barnes,27.97,33,118,-0.42
2018,99,0,48081,Xander Schauffele,27.78,45,162,-0.04
2018,100,0,39328,Conrad Shindler,27.68,31,112,+0.10
2018,101,0,32150,Michael Thompson,27.59,32,116,-0.25
2018,102,0,29478,Kevin Kisner,27.56,43,156,-0.33
2018,103,0,27974,Sung Kang,27.27,42,154,-0.24
2018,104,0,29221,Webb Simpson,27.17,50,184,-0.28
2018,104,0,27214,Kevin Streelman,27.17,50,184,-0.18
2018,106,0,34466,Peter Malnati,27.11,45,166,-0.36
2018,107,0,32816,Satoshi Kodaira,27.08,26,96,+0.08
2018,108,0,26851,Marc Leishman,26.83,44,164,-0.20
2018,108,0,25493,Nick Taylor,26.83,44,164,-0.34
2018,110,0,49771,J.T. Poston,26.76,38,142,-0.21
2018,110,0,32254,Xinjun Zhang,26.76,38,142,-0.26
2018,112,0,25686,Jason Dufner,26.67,32,120,-0.22
2018,113,0,30911,Tommy Fleetwood,26.61,33,124,-0.03
2018,114,0,28775,Nate Lashley,26.6,25,94,-0.24
2018,115,0,34076,Joel Dahmen,26.47,45,170,-0.31
2018,116,0,24140,Sean O'Hair,26.19,33,126,-0.03
2018,117,0,37455,Si Woo Kim,26.09,48,184,-0.29
2018,117,0,46601,Trey Mullinax,26.09,36,138,-0.14
2018,119,0,33399,Adam Hadwin,25.97,40,154,-0.23
2018,120,0,21528,Henrik Stenson,25.96,27,104,-0.19
2018,121,0,26499,Rafa Cabrera Bello,25.86,30,116,-0.03
2018,122,0,24925,Jonathan Byrd,25.81,32,124,-0.25
2018,123,0,33413,Ben Martin,25.78,33,128,-0.21
2018,124,0,34431,Robert Streb,25.76,34,132,-0.06
2018,125,0,46435,Austin Cook,25.7,55,214,-0.25
2018,126,0,29479,Scott Brown,25.56,46,180,-0.28
2018,127,0,40009,Dominic Bozzelli,25.38,33,130,-0.15
2018,127,0,27936,Martin Laird,25.38,33,130,-0.21
2018,127,0,27963,Chris Stroud,25.38,33,130,-0.06
2018,130,0,30978,Kiradech Aphibarnrat,25.0,21,84,-0.10
2018,130,0,25818,Scott Piercy,25.0,38,152,-0.16
2018,130,0,27649,Brandt Snedeker,25.0,41,164,-0.37
2018,130,0,30110,Kyle Stanley,25.0,38,152,-0.26
2018,134,0,28132,Tyrone Van Aswegen,24.73,46,186,-0.24
2018,135,0,34256,Andrew Putnam,24.72,44,178,-0.36
2018,136,0,37278,Nicholas Lindheim,24.64,34,138,E
2018,137,0,24924,Bill Haas,24.29,34,140,-0.12
2018,138,0,34098,Russell Henley,24.24,32,132,-0.06
2018,139,0,24138,Ian Poulter,24.11,27,112,-0.19
2018,140,0,35545,Blayne Barber,23.88,32,134,-0.34
2018,141,0,26596,Ryan Moore,23.72,37,156,-0.14
2018,142,0,23621,Rory Sabbatini,23.6,42,178,-0.29
2018,143,0,27644,Brian Harman,23.17,38,164,-0.29
2018,144,0,33410,Andrew Landry,23.13,37,160,-0.27
2018,145,0,34358,Jonathan Randolph,23.08,30,130,-0.30
2018,146,0,33419,Cameron Tringale,23.02,29,126,-0.21
2018,147,0,32876,Martin Piller,22.73,35,154,-0.11
2018,148,0,29222,Billy Hurley III,22.66,29,128,-0.34
2018,149,0,27958,Ryan Blaum,22.44,35,156,E
2018,150,0,37338,Zecheng Dou,22.22,20,90,+0.05
2018,150,0,29908,C.T. Pan,22.22,40,180,-0.20
2018,152,0,47128,Richy Werenski,22.16,39,176,-0.38
2018,153,0,35532,Tom Hoge,22.04,41,186,-0.24
2018,154,0,23108,Matt Kuchar,21.71,33,152,-0.24
2018,155,0,25892,Steve Wheatcroft,21.55,25,116,-0.28
2018,156,0,33122,Russell Knox,21.51,37,172,-0.24
2018,157,0,28679,Fabián Gómez,21.43,36,168,-0.25
2018,158,0,12510,Chad Campbell,21.13,30,142,-0.13
2018,159,0,34021,Bud Cauley,21.11,19,90,-0.11
2018,159,0,35544,Andrew Yun,21.11,19,90,-0.26
2018,161,0,30926,Chris Kirk,21.08,43,204,-0.14
2018,162,0,34174,John Huh,20.56,37,180,-0.19
2018,163,0,31202,William McGirt,20.51,32,156,-0.28
2018,164,0,35879,Kelly Kraft,20.24,34,168,-0.21
2018,164,0,39327,Ben Silverman,20.24,34,168,-0.21
2018,166,0,31416,Derek Fathauer,20.0,32,160,-0.06
2018,166,0,20572,Rod Pampling,20.0,20,100,-0.30
2018,168,0,24024,Zach Johnson,19.54,34,174,-0.47
2018,168,0,27556,Ted Potter Jr.,19.54,34,174,-0.12
2018,170,0,25396,Kevin Na,19.23,30,156,-0.33
2018,171,0,48084,Wesley Bryan,19.09,21,110,-0.29
2018,172,0,29926,Danny Lee,18.59,29,156,-0.31
2018,173,0,27942,Rob Oppenheim,17.65,24,136,+0.25
2018,174,0,24361,Pat Perez,17.46,22,126,-0.18
2018,175,0,39975,Michael Kim,17.42,23,132,-0.30
2018,176,0,20593,Greg Chalmers,17.31,18,104,-0.11
2018,176,0,34409,David Lingmerth,17.31,27,156,-0.44
2018,178,0,35376,Roberto Díaz,16.91,23,136,-0.30
2018,179,0,19846,Brian Gay,16.83,34,202,-0.21
2018,180,0,19803,Ryan Armour,16.82,36,214,-0.17
2018,181,0,20472,Alex Cejka,16.67,23,138,-0.22
2018,182,0,26476,Chez Reavie,16.22,24,148,-0.54
2018,183,0,10809,Jim Furyk,15.63,15,96,E
2018,184,0,26758,David Hearn,15.0,18,120,-0.06
2018,185,0,37454,Whee Kim,14.81,24,162,-0.17
2018,186,0,23541,Ben Crane,14.55,16,110,-0.56
2018,187,0,26951,Johnson Wagner,14.49,20,138,-0.30
2018,188,0,23325,Vaughn Taylor,13.92,22,158,-0.05
2018,189,0,25834,Daniel Summerhays,13.33,12,90,-0.50
2018,190,0,22582,Kyle Thompson,11.96,11,92,-0.18
2018,191,0,25240,D.A. Points,11.4,13,114,-0.62
2018,192,0,31560,Brian Stuard,10.82,21,194,-0.24
2018,193,0,40058,Zac Blair,8.62,10,116,-0.20
2017,1,0,33948,Byeong Hun An,44.53,57,128,-0.18
2017,2,0,34264,Hudson Swafford,44.19,76,172,-0.28
2017,3,0,26300,Matt Jones,41.07,46,112,-0.17
2017,4,0,28420,Ryan Brehm,40.91,63,154,-0.19
2017,5,0,32366,Kevin Chappell,40.24,66,164,-0.17
2017,6,0,29420,Billy Horschel,39.53,68,172,-0.34
2017,7,0,32333,Kevin Tway,38.07,67,176,-0.30
2017,8,0,30944,Jason Kokrak,37.91,69,182,-0.01
2017,9,0,27095,Nick Watney,37.68,52,138,-0.15
2017,10,0,36699,Patrick Rodgers,37.14,52,140,-0.13
2017,11,0,35300,Andrew Loupe,36.54,38,104,-0.29
2017,12,0,21961,Charles Howell III,35.9,56,156,-0.41
2017,13,0,46440,Smylie Kaufman,35.82,48,134,-0.15
2017,14,0,31323,Gary Woodland,35.8,58,162,-0.26
2017,15,0,30692,Scott Stallings,35.71,55,154,-0.24
2017,16,0,29289,S.Y. Noh,35.63,62,174,-0.32
2017,17,0,23497,Tag Ridings,35.59,42,118,-0.19
2017,18,0,23320,Ryan Palmer,34.91,37,106,+0.08
2017,19,0,34099,Harris English,34.87,53,152,-0.21
2017,20,0,47959,Bryson DeChambeau,34.83,62,178,-0.34
2017,21,0,29461,Jamie Lovemark,34.78,64,184,-0.22
2017,22,0,28252,Seamus Power,34.38,55,160,-0.33
2017,23,0,27129,Luke List,34.18,67,196,-0.42
2017,24,0,28089,Jason Day,34.09,45,132,-0.20
2017,25,0,24358,Robert Garrigus,34.03,49,144,-0.24
2017,26,0,31420,Anirban Lahiri,33.82,46,136,-0.17
2017,26,0,32839,Hideki Matsuyama,33.82,46,136,-0.22
2017,28,0,46970,Jon Rahm,33.73,56,166,-0.23
2017,29,0,27436,Graham DeLaet,33.55,51,152,-0.43
2017,30,0,24502,Adam Scott,33.0,33,100,-0.27
2017,31,0,28237,Rory McIlroy,32.95,29,88,-0.21
2017,32,0,46601,Trey Mullinax,32.93,54,164,-0.20
2017,33,0,33141,Keegan Bradley,32.65,64,196,-0.22
2017,33,0,27974,Sung Kang,32.65,64,196,-0.28
2017,35,0,46550,Brandon Hagy,32.47,50,154,-0.10
2017,36,0,26331,Charl Schwartzel,32.14,36,112,-0.31
2017,37,0,28500,Martin Flores,32.1,52,162,-0.17
2017,38,0,24781,Hunter Mahan,31.69,45,142,-0.27
2017,39,0,25900,Lucas Glover,31.67,57,180,-0.19
2017,40,0,12716,Charley Hoffman,31.48,68,216,-0.15
2017,41,0,23353,J.J. Henry,31.4,54,172,-0.30
2017,42,0,22371,Aaron Baddeley,31.13,33,106,-0.12
2017,43,0,33204,Shane Lowry,31.11,28,90,-0.39
2017,44,0,27064,Jhonattan Vegas,31.1,51,164,-0.24
2017,45,0,37189,Harold Varner III,31.05,59,190,-0.14
2017,46,0,46732,Rick Lamb,31.0,31,100,+0.06
2017,47,0,36689,Brooks Koepka,30.92,47,152,E
2017,48,0,34021,Bud Cauley,30.68,54,176,-0.22
2017,49,0,34213,Grayson Murray,30.56,55,180,-0.40
2017,50,0,29725,Tony Finau,30.5,61,200,-0.23
2017,51,0,35450,Patrick Cantlay,30.21,29,96,-0.34
2017,52,0,28307,Matt Every,30.0,42,140,-0.12
2017,53,0,34098,Russell Henley,29.9,58,194,-0.19
2017,54,0,32448,James Hahn,29.89,55,184,-0.25
2017,55,0,33448,Justin Thomas,29.58,42,142,-0.07
2017,56,0,33461,Morgan Hoffmann,29.55,52,176,-0.17
2017,57,0,34046,Jordan Spieth,29.49,46,156,-0.17
2017,58,0,26329,Louis Oosthuizen,29.31,34,116,-0.06
2017,59,0,39954,Cody Gribble,29.22,45,154,-0.20
2017,60,0,40026,Daniel Berger,28.85,45,156,-0.29
2017,61,0,48081,Xander Schauffele,28.8,53,184,-0.17
2017,62,0,30925,Dustin Johnson,28.79,38,132,-0.08
2017,63,0,46501,Ollie Schniederjans,28.74,50,174,-0.28
2017,64,0,25632,Jimmy Walker,28.69,35,122,-0.20
2017,65,0,33418,Shawn Stefani,28.68,39,136,-0.46
2017,66,0,39324,J.J. Spaun,28.49,49,172,-0.35
2017,67,0,27936,Martin Laird,28.31,47,166,-0.21
2017,68,0,25274,Steven Bowditch,28.18,31,110,+0.03
2017,69,0,35545,Blayne Barber,28.17,40,142,-0.18
2017,70,0,29518,Brendan Steele,28.13,45,160,-0.42
2017,71,0,25804,Bubba Watson,27.97,33,118,-0.30
2017,72,0,32757,Patton Kizzire,27.63,42,152,-0.17
2017,73,0,48822,Sebastián Muñoz,27.55,27,98,-0.07
2017,74,0,22405,Justin Rose,27.34,35,128,-0.14
2017,75,0,27214,Kevin Streelman,27.27,48,176,-0.15
2017,76,0,31646,Emiliano Grillo,27.22,43,158,E
2017,77,0,25198,Francesco Molinari,27.21,37,136,-0.24
2017,78,0,20157,Retief Goosen,27.17,25,92,-0.28
2017,78,0,34360,Patrick Reed,27.17,50,184,-0.22
2017,80,0,47128,Richy Werenski,27.03,40,148,-0.28
2017,81,0,30110,Kyle Stanley,27.0,54,200,-0.26
2017,82,0,24140,Sean O'Hair,26.25,42,160,-0.26
2017,83,0,30191,Julián Etulain,26.19,33,126,-0.36
2017,84,0,40009,Dominic Bozzelli,26.15,34,130,-0.32
2017,85,0,26289,Boo Weekley,26.03,38,146,-0.32
2017,86,0,21209,Sergio Garcia,25.93,28,108,E
2017,86,0,24924,Bill Haas,25.93,42,162,-0.19
2017,88,0,29223,Sam Saunders,25.71,36,140,-0.19
2017,89,0,32102,Rickie Fowler,25.69,37,144,-0.46
2017,89,0,27141,J.B. Holmes,25.69,37,144,-0.16
2017,91,0,25364,Paul Casey,25.61,42,164,-0.19
2017,92,0,26851,Marc Leishman,25.58,44,172,-0.32
2017,93,0,46443,Brian Campbell,25.49,26,102,-0.27
2017,94,0,25818,Scott Piercy,25.42,30,118,-0.17
2017,95,0,22056,Cameron Percy,25.38,33,130,-0.21
2017,96,0,25493,Nick Taylor,25.26,48,190,-0.25
2017,97,0,30852,Ryo Ishikawa,25.0,26,104,-0.23
2017,98,0,33413,Ben Martin,24.68,39,158,-0.26
2017,99,0,35879,Kelly Kraft,24.65,35,142,-0.03
2017,100,0,35506,Mackenzie Hughes,24.52,51,208,-0.10
2017,101,0,29478,Kevin Kisner,24.44,44,180,+0.02
2017,101,0,34431,Robert Streb,24.44,44,180,-0.11
2017,103,0,24361,Pat Perez,24.42,42,172,-0.10
2017,104,0,22046,Geoff Ogilvy,24.31,35,144,-0.09
2017,104,0,29485,Brett Stegmaier,24.31,35,144,-0.20
2017,106,0,27895,Jonas Blixt,24.29,34,140,-0.38
2017,107,0,29926,Danny Lee,24.12,41,170,-0.10
2017,108,0,29740,Brad Fritsch,24.04,25,104,-0.20
2017,109,0,29720,Andres Gonzales,23.91,33,138,-0.21
2017,110,0,1810,Phil Mickelson,23.75,38,160,-0.18
2017,111,0,32640,Troy Merritt,23.68,36,152,-0.19
2017,112,0,29974,Branden Grace,23.64,26,110,-0.15
2017,113,0,29479,Scott Brown,23.63,43,182,-0.37
2017,114,0,37454,Whee Kim,23.61,34,144,-0.44
2017,115,0,25834,Daniel Summerhays,23.33,42,180,-0.24
2017,116,0,25191,Gonzalo Fernandez-Castaño,23.21,26,112,-0.23
2017,117,0,20229,Stewart Cink,23.12,43,186,-0.14
2017,117,0,28132,Tyrone Van Aswegen,23.12,43,186,-0.14
2017,119,0,49771,J.T. Poston,22.99,40,174,-0.23
2017,120,0,39975,Michael Kim,22.78,41,180,-0.29
2017,121,0,34409,David Lingmerth,22.54,32,142,-0.38
2017,122,0,34358,Jonathan Randolph,22.22,28,126,-0.29
2017,123,0,26596,Ryan Moore,21.83,31,142,-0.26
2017,124,0,35110,Brett Drewitt,21.7,23,106,-0.17
2017,125,0,25686,Jason Dufner,21.34,35,164,E
2017,125,0,35891,Cameron Smith,21.34,35,164,-0.23
2017,127,0,26499,Rafa Cabrera Bello,21.15,22,104,+0.09
2017,128,0,30926,Chris Kirk,21.08,35,166,-0.34
2017,129,0,28093,Miguel Angel Carballo,21.05,24,114,-0.33
2017,130,0,25396,Kevin Na,20.95,31,148,-0.19
2017,131,0,23621,Rory Sabbatini,20.77,27,130,-0.37
2017,132,0,36801,Mark Hubbard,20.71,29,140,-0.14
2017,133,0,35532,Tom Hoge,20.65,19,92,-0.26
2017,134,0,31557,Jim Herman,20.42,29,142,-0.34
2017,135,0,27644,Brian Harman,20.31,39,192,-0.28
