YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
2024,0,28252,Seamus Power,"8' 5""",1181.5,141,20
2024,0,24502,Adam Scott,"8' 5""",1083.667,129,49
2024,0,46441,Robby Shelton,"8' 5""",827.333,98,88
2024,0,48887,Matt Wallace,"8' 5""",742.667,88,71
2024,0,34021,Bud Cauley,"8' 6""",732.833,86,8
2024,0,24024,Zach Johnson,"8' 6""",554.583,65,55
2024,0,32791,K.H. Lee,"8' 6""",989.917,117,87
2024,0,34256,Andrew Putnam,"8' 6""",962.667,113,42
2024,0,39327,Ben Silverman,"8' 6""",775.5,91,18
2024,0,29420,Billy Horschel,"8' 7""",1046.25,122,28
2024,0,34587,Chan Kim,"8' 7""",919.75,107,19
2024,0,39975,Michael Kim,"8' 7""",687.333,80,132
2024,0,30926,Chris Kirk,"8' 7""",1177.75,137,92
2024,0,34046,Jordan Spieth,"8' 7""",827.5,96,173
2024,0,55893,Sam Stevens,"8' 7""",1016.333,118,33
2024,0,45522,Christiaan Bezuidenhout,"8' 8""",994.583,115,12
2024,0,47591,Eric Cole,"8' 8""",1184.667,137,56
2024,0,35506,Mackenzie Hughes,"8' 8""",1285.75,148,15
2024,0,36326,David Lipsky,"8' 8""",848.667,98,133
2024,0,33204,Shane Lowry,"8' 8""",891.833,103,106
2024,0,28237,Rory McIlroy,"8' 8""",764.083,88,17
2024,0,47504,Sam Burns,"8' 9""",962.75,110,70
2024,0,47663,Kevin Dougherty,"8' 9""",647.917,74,161
2024,0,32102,Rickie Fowler,"8' 9""",909.583,104,117
2024,0,34563,Chesson Hadley,"8' 9""",689.083,79,139
2024,0,52453,Nicolai Højgaard,"8' 9""",507.083,58,155
2024,0,36799,Stephan Jaeger,"8' 9""",1044.5,119,88
2024,0,50525,Collin Morikawa,"8' 9""",856.167,98,9
2024,0,22405,Justin Rose,"8' 9""",833.583,95,39
2024,0,39324,J.J. Spaun,"8' 9""",861.417,98,131
2024,0,52666,Sami Valimaki,"8' 9""",744.5,85,143
2024,0,56149,Wilson Furr,"8' 10""",582.333,66,121
2024,0,37455,Si Woo Kim,"8' 10""",1023.75,116,27
2024,0,40115,Adam Svensson,"8' 10""",1390.583,157,58
2024,0,35450,Patrick Cantlay,"8' 11""",776.917,87,22
2024,0,54576,Patrick Fishburn,"8' 11""",742.583,83,61
2024,0,25900,Lucas Glover,"8' 11""",927.667,104,101
2024,0,57900,Chandler Phillips,"8' 11""",939.917,105,29
2024,0,25493,Nick Taylor,"8' 11""",1034.25,116,74
2024,0,27330,Josh Teater,"8' 11""",489.5,55,171
2024,0,27064,Jhonattan Vegas,"8' 11""",845.667,95,144
2024,0,27770,Camilo Villegas,"8' 11""",693.417,78,182
2024,0,28089,Jason Day,"9' 0""",920.667,102,32
2024,0,54628,Lee Hodges,"9' 0""",1093.667,122,77
2024,0,59143,Mac Meissner,"9' 0""",910.667,101,38
2024,0,26596,Ryan Moore,"9' 0""",831.583,92,47
2024,0,48081,Xander Schauffele,"9' 0""",954.417,106,1
2024,0,45157,Cam Davis,"9' 1""",924.75,102,136
2024,0,52215,Robert MacIntyre,"9' 1""",793.333,87,14
2024,0,29221,Webb Simpson,"9' 1""",752.167,83,66
2024,0,35617,Martin Trainer,"9' 1""",771.917,85,130
2024,0,32070,Rafael Campos,"9' 2""",621.25,68,103
2024,0,30911,Tommy Fleetwood,"9' 2""",1001.0,109,7
2024,0,52375,Doug Ghim,"9' 2""",1022.083,112,41
2024,0,51696,Rico Hoey,"9' 2""",925.667,101,86
2024,0,46717,Viktor Hovland,"9' 2""",639.333,70,167
2024,0,32640,Troy Merritt,"9' 2""",798.25,87,120
2024,0,27349,Alex Noren,"9' 2""",1043.917,114,3
2024,0,33968,Thorbjørn Olesen,"9' 2""",549.833,60,149
2024,0,40006,Erik van Rooyen,"9' 2""",1084.75,118,141
2024,0,40058,Zac Blair,"9' 3""",1184.417,128,31
2024,0,39997,Corey Conners,"9' 3""",1080.0,117,148
2024,0,55182,Tom Kim,"9' 3""",1088.583,118,124
2024,0,27139,David Skinns,"9' 3""",995.083,108,129
2024,0,50095,Austin Smotherman,"9' 3""",425.917,46,94
2024,0,56630,Akshay Bhatia,"9' 4""",1087.25,117,52
2024,0,59836,Pierceson Coody,"9' 4""",1145.583,123,168
2024,0,50497,Adrien Dumont de Chassart,"9' 4""",800.0,86,162
2024,0,45609,Tyler Duncan,"9' 4""",859.167,92,81
2024,0,29725,Tony Finau,"9' 4""",976.833,105,122
2024,0,51287,Ryo Hisatsune,"9' 4""",948.833,102,108
2024,0,12716,Charley Hoffman,"9' 4""",894.667,96,115
2024,0,35461,Beau Hossler,"9' 4""",1054.667,113,34
2024,0,36801,Mark Hubbard,"9' 4""",1256.583,135,98
2024,0,47420,Jake Knapp,"9' 4""",983.583,105,170
2024,0,47806,Raul Pereda,"9' 4""",636.333,68,62
2024,0,47995,Davis Riley,"9' 4""",953.0,102,137
2024,0,51894,Vince Whaley,"9' 4""",934.75,100,44
2024,0,47483,Will Zalatoris,"9' 4""",840.667,90,64
2024,0,34374,Erik Barnes,"9' 5""",752.0,80,147
2024,0,33141,Keegan Bradley,"9' 5""",825.5,88,151
2024,0,32366,Kevin Chappell,"9' 5""",405.0,43,114
2024,0,33653,Thomas Detry,"9' 5""",1028.333,109,75
2024,0,39546,Keith Mitchell,"9' 5""",989.5,105,78
2024,0,49947,Taylor Moore,"9' 5""",1475.0,157,73
2024,0,37275,Sam Ryder,"9' 5""",887.75,94,163
2024,0,40162,Justin Lower,"9' 6""",960.5,101,112
2024,0,51070,Vincent Norrman,"9' 6""",760.75,80,181
2024,0,57366,Cameron Young,"9' 6""",1154.25,121,99
2024,0,23108,Matt Kuchar,"9' 7""",890.417,93,78
2024,0,46113,Ryan McCormick,"9' 7""",653.5,68,152
2024,0,26476,Chez Reavie,"9' 7""",622.667,65,81
2024,0,51634,Sahith Theegala,"9' 7""",1437.167,150,66
2024,0,54421,Garrick Higgo,"9' 8""",897.25,93,160
2024,0,29478,Kevin Kisner,"9' 8""",733.25,76,153
2024,0,48117,Kurt Kitayama,"9' 8""",857.833,89,37
2024,0,32757,Patton Kizzire,"9' 8""",647.5,67,80
2024,0,47679,Victor Perez,"9' 8""",992.0,103,90
2024,0,32333,Kevin Tway,"9' 8""",837.833,87,91
2024,0,54783,Dylan Wu,"9' 8""",1013.833,105,96
2024,0,52513,Carson Young,"9' 8""",968.667,100,109
2024,0,52955,Ludvig Åberg,"9' 9""",962.75,99,21
2024,0,28420,Ryan Brehm,"9' 9""",870.417,89,178
2024,0,51766,Wyndham Clark,"9' 9""",1033.833,106,85
2024,0,40250,Taylor Pendrith,"9' 9""",1092.0,112,104
2024,0,48699,Callum Tarren,"9' 9""",941.75,97,179
2024,0,34099,Harris English,"9' 10""",1341.5,137,24
2024,0,27644,Brian Harman,"9' 10""",996.583,101,57
2024,0,32839,Hideki Matsuyama,"9' 10""",964.417,98,2
2024,0,47347,Adam Schenk,"9' 10""",1279.917,130,93
2024,0,55708,Hayden Buckley,"9' 11""",890.333,90,126
2024,0,31646,Emiliano Grillo,"9' 11""",1195.083,121,127
2024,0,36699,Patrick Rodgers,"9' 11""",1354.0,136,75
2024,0,34076,Joel Dahmen,"10' 0""",1020.0,102,115
2024,0,33399,Adam Hadwin,"10' 0""",1057.667,106,164
2024,0,60067,Joe Highsmith,"10' 0""",837.667,84,140
2024,0,33408,Tyson Alexander,"10' 1""",917.583,91,134
2024,0,27129,Luke List,"10' 1""",985.917,98,156
2024,0,48119,Ben Taylor,"10' 1""",946.917,94,172
2024,0,59866,Nick Dunlap,"10' 2""",1026.0,101,169
2024,0,30163,Henrik Norlander,"10' 2""",816.083,80,4
2024,0,35532,Tom Hoge,"10' 3""",1420.083,139,128
2024,0,51349,Nico Echavarria,"10' 4""",1116.417,108,123
2024,0,59095,Chris Gotterup,"10' 4""",1234.417,119,109
2024,0,36884,Ben Kohles,"10' 4""",1029.917,100,175
2024,0,36871,Matt NeSmith,"10' 4""",878.917,85,150
2024,0,23320,Ryan Palmer,"10' 4""",691.333,67,107
2024,0,38991,Alejandro Tosti,"10' 6""",987.5,94,180
2024,0,52514,Trace Crowe,"10' 7""",826.083,78,142
2024,0,45242,Kevin Yu,"10' 7""",896.083,85,84
2024,0,50493,Justin Suh,"10' 8""",787.25,74,176
2024,0,35310,Lanto Griffin,"10' 9""",894.417,83,174
2024,0,57362,Austin Eckroat,"10' 10""",1133.75,105,146
2024,0,29535,Brice Garnett,"10' 10""",477.583,44,69
2024,0,48867,Matti Schmid,"11' 0""",1043.417,95,117
2024,0,27649,Brandt Snedeker,"11' 0""",1099.5,100,154
2024,0,55454,Carl Yuan,"11' 0""",1019.667,93,111
2024,0,47988,Nick Hardy,"11' 1""",1256.667,113,137
2024,0,48319,Tom Whitney,"11' 3""",706.167,63,165
2024,0,51977,Max Greyserman,"11' 4""",1226.833,108,46
2024,0,52372,Cameron Champ,"11' 5""",1007.083,88,135
2024,0,60767,Blaine Hale Jr.,"11' 6""",691.25,60,184
2024,0,48153,Matthieu Pavon,"11' 6""",861.083,75,113
2024,0,31323,Gary Woodland,"11' 6""",1329.417,116,177
2024,0,29936,Ryan Fox,"11' 7""",1290.167,111,156
2024,0,37212,Paul Barjon,"12' 5""",971.0,78,183
2023,0,24925,Jonathan Byrd,"7' 3""",393.5,54,4
2023,0,51766,Wyndham Clark,"7' 6""",917.833,123,51
2023,0,33948,Byeong Hun An,"7' 8""",1117.5,146,12
2023,0,35901,Paul Haley II,"7' 8""",789.25,103,140
2023,0,35506,Mackenzie Hughes,"7' 9""",988.75,127,67
2023,0,29420,Billy Horschel,"7' 10""",732.333,93,170
2023,0,30911,Tommy Fleetwood,"7' 11""",874.333,110,5
2023,0,32791,K.H. Lee,"7' 11""",926.75,117,104
2023,0,47079,Harrison Endycott,"8' 0""",1017.833,127,75
2023,0,35449,Adam Long,"8' 0""",1044.0,130,79
2023,0,45242,Kevin Yu,"8' 0""",619.0,77,183
2023,0,46046,Scottie Scheffler,"8' 1""",853.667,106,10
2023,0,27963,Chris Stroud,"8' 1""",435.417,54,46
2023,0,24024,Zach Johnson,"8' 2""",623.5,76,97
2023,0,27214,Kevin Streelman,"8' 2""",1123.167,138,111
2023,0,39971,Sungjae Im,"8' 3""",834.25,101,40
2023,0,32816,Satoshi Kodaira,"8' 3""",484.75,59,6
2023,0,23108,Matt Kuchar,"8' 3""",1004.167,122,2
2023,0,27936,Martin Laird,"8' 3""",868.5,105,118
2023,0,46340,Alex Smalley,"8' 3""",1138.0,138,57
2023,0,33408,Tyson Alexander,"8' 4""",1127.667,136,157
2023,0,39975,Michael Kim,"8' 4""",790.083,95,78
2023,0,28237,Rory McIlroy,"8' 4""",698.333,84,66
2023,0,24140,Sean O'Hair,"8' 4""",357.667,43,25
2023,0,45522,Christiaan Bezuidenhout,"8' 5""",954.75,114,32
2023,0,34098,Russell Henley,"8' 5""",800.083,95,18
2023,0,22056,Cameron Percy,"8' 5""",582.167,69,33
2023,0,34256,Andrew Putnam,"8' 5""",1115.167,133,16
2023,0,48081,Xander Schauffele,"8' 5""",876.5,104,34
2023,0,46435,Austin Cook,"8' 6""",892.5,105,11
2023,0,29970,Dylan Frittelli,"8' 6""",894.083,105,152
2023,0,35461,Beau Hossler,"8' 6""",1393.417,164,44
2023,0,31202,William McGirt,"8' 6""",516.333,61,31
2023,0,49771,J.T. Poston,"8' 6""",1078.917,127,117
2023,0,36699,Patrick Rodgers,"8' 6""",1185.167,139,53
2023,0,52375,Doug Ghim,"8' 7""",928.417,108,26
2023,0,36724,Augusto Núñez,"8' 7""",834.167,97,70
2023,0,32366,Kevin Chappell,"8' 8""",500.25,58,130
2023,0,54591,Ben Griffin,"8' 8""",1193.667,138,49
2023,0,46717,Viktor Hovland,"8' 8""",910.917,105,48
2023,0,34466,Peter Malnati,"8' 8""",1141.417,132,88
2023,0,46441,Robby Shelton,"8' 8""",1213.75,140,80
2023,0,32333,Kevin Tway,"8' 8""",1131.25,131,92
2023,0,39067,MJ Daffue,"8' 9""",920.167,105,137
2023,0,25686,Jason Dufner,"8' 9""",837.167,96,143
2023,0,31577,Tano Goya,"8' 9""",1026.333,117,67
2023,0,34363,Tyrrell Hatton,"8' 9""",840.333,96,19
2023,0,39058,Lucas Herbert,"8' 9""",828.583,95,94
2023,0,55182,Tom Kim,"8' 9""",857.167,98,62
2023,0,32757,Patton Kizzire,"8' 9""",1261.75,144,105
2023,0,48887,Matt Wallace,"8' 9""",1105.0,126,90
2023,0,29725,Tony Finau,"8' 10""",754.167,85,69
2023,0,32102,Rickie Fowler,"8' 10""",1134.0,128,64
2023,0,59018,Ryan Gerard,"8' 10""",678.167,77,158
2023,0,27349,Alex Noren,"8' 10""",1216.917,138,39
2023,0,29221,Webb Simpson,"8' 10""",928.083,105,165
2023,0,52955,Ludvig Åberg,"8' 11""",453.75,51,74
2023,0,49298,Kramer Hickok,"8' 11""",1000.167,112,24
2023,0,33204,Shane Lowry,"8' 11""",796.5,89,160
2023,0,46414,Aaron Rai,"8' 11""",1301.667,146,85
2023,0,35617,Martin Trainer,"8' 11""",590.25,66,136
2023,0,57366,Cameron Young,"8' 11""",657.583,74,148
2023,0,47504,Sam Burns,"9' 0""",1177.5,131,55
2023,0,34099,Harris English,"9' 0""",1297.083,144,20
2023,0,29535,Brice Garnett,"9' 0""",893.667,99,107
2023,0,36799,Stephan Jaeger,"9' 0""",1521.25,169,44
2023,0,35879,Kelly Kraft,"9' 0""",943.667,105,114
2023,0,50525,Collin Morikawa,"9' 0""",726.25,81,94
2023,0,48867,Matti Schmid,"9' 0""",605.0,67,179
2023,0,27644,Brian Harman,"9' 1""",985.333,108,1
2023,0,39977,Max Homa,"9' 1""",1117.083,123,15
2023,0,50188,S.H. Kim,"9' 1""",1619.167,179,17
2023,0,55789,Taylor Montgomery,"9' 1""",1401.833,154,76
2023,0,34610,Matthias Schwab,"9' 1""",1312.5,145,111
2023,0,31560,Brian Stuard,"9' 1""",716.583,79,84
2023,0,51634,Sahith Theegala,"9' 1""",1280.5,141,108
2023,0,30927,Brendon Todd,"9' 1""",1108.75,122,7
2023,0,22371,Aaron Baddeley,"9' 2""",879.167,96,8
2023,0,39997,Corey Conners,"9' 2""",1080.417,118,146
2023,0,30926,Chris Kirk,"9' 2""",861.25,94,41
2023,0,51890,Greyson Sigg,"9' 2""",1167.917,127,58
2023,0,40058,Zac Blair,"9' 3""",858.667,93,119
2023,0,48084,Wesley Bryan,"9' 3""",481.417,52,50
2023,0,20229,Stewart Cink,"9' 3""",1105.5,120,121
2023,0,47591,Eric Cole,"9' 3""",1625.417,176,28
2023,0,28089,Jason Day,"9' 3""",1117.417,121,22
2023,0,48117,Kurt Kitayama,"9' 3""",817.083,88,109
2023,0,32839,Hideki Matsuyama,"9' 3""",850.917,92,23
2023,0,51950,Max McGreevy,"9' 3""",907.5,98,173
2023,0,34046,Jordan Spieth,"9' 3""",953.917,103,35
2023,0,49960,Sepp Straka,"9' 3""",897.583,97,176
2023,0,49453,Trevor Cone,"9' 4""",908.25,97,171
2023,0,36801,Mark Hubbard,"9' 4""",1370.5,147,71
2023,0,37455,Si Woo Kim,"9' 4""",1101.833,118,26
2023,0,33413,Ben Martin,"9' 4""",1235.333,132,113
2023,0,36871,Matt NeSmith,"9' 4""",1416.333,152,151
2023,0,47347,Adam Schenk,"9' 4""",1440.25,155,61
2023,0,34255,Joseph Bramlett,"9' 5""",1194.75,127,98
2023,0,57975,Harry Hall,"9' 5""",1305.417,139,101
2023,0,46601,Trey Mullinax,"9' 5""",1034.333,110,159
2023,0,47983,Chad Ramey,"9' 5""",1266.333,135,102
2023,0,30692,Scott Stallings,"9' 5""",1023.417,109,86
2023,0,55893,Sam Stevens,"9' 5""",1247.5,133,138
2023,0,33448,Justin Thomas,"9' 5""",912.167,97,115
2023,0,33653,Thomas Detry,"9' 6""",966.667,102,37
2023,0,12716,Charley Hoffman,"9' 6""",675.25,71,91
2023,0,35532,Tom Hoge,"9' 6""",1227.167,129,128
2023,0,46442,Maverick McNealy,"9' 6""",854.167,90,14
2023,0,51997,Andrew Novak,"9' 6""",901.083,95,30
2023,0,40250,Taylor Pendrith,"9' 6""",1065.167,112,132
2023,0,25818,Scott Piercy,"9' 6""",1101.667,116,56
2023,0,40115,Adam Svensson,"9' 6""",1558.333,164,41
2023,0,58168,Davis Thompson,"9' 6""",1182.25,124,119
2023,0,55708,Hayden Buckley,"9' 7""",989.083,103,164
2023,0,25900,Lucas Glover,"9' 7""",889.917,93,38
2023,0,39954,Cody Gribble,"9' 7""",677.917,71,77
2023,0,33122,Russell Knox,"9' 7""",975.25,102,133
2023,0,40162,Justin Lower,"9' 7""",990.0,103,88
2023,0,47993,Denny McCarthy,"9' 7""",1268.25,132,9
2023,0,26596,Ryan Moore,"9' 7""",736.083,77,21
2023,0,46970,Jon Rahm,"9' 7""",806.333,84,62
2023,0,25632,Jimmy Walker,"9' 7""",1206.417,126,96
2023,0,35450,Patrick Cantlay,"9' 8""",774.083,80,29
2023,0,28775,Nate Lashley,"9' 8""",1132.5,117,121
2023,0,22405,Justin Rose,"9' 8""",727.75,75,54
2023,0,52374,Brandon Wu,"9' 8""",1236.167,128,140
2023,0,31646,Emiliano Grillo,"9' 9""",1378.917,141,125
2023,0,27554,Scott Harrington,"9' 9""",1049.833,108,175
2023,0,28252,Seamus Power,"9' 9""",1050.25,108,131
2023,0,50095,Austin Smotherman,"9' 9""",973.0,100,127
2023,0,31323,Gary Woodland,"9' 9""",1042.417,107,162
2023,0,52513,Carson Young,"9' 9""",1022.667,105,145
2023,0,37338,Zecheng Dou,"9' 10""",1157.25,118,163
2023,0,32662,Michael Gligic,"9' 10""",789.5,80,180
2023,0,35310,Lanto Griffin,"9' 10""",714.917,73,83
2023,0,34563,Chesson Hadley,"9' 10""",1065.583,108,86
2023,0,27974,Sung Kang,"9' 10""",500.0,51,184
2023,0,27129,Luke List,"9' 10""",1260.667,128,174
2023,0,55454,Carl Yuan,"9' 10""",916.667,93,172
2023,0,54421,Garrick Higgo,"9' 11""",1471.333,148,123
2023,0,25493,Nick Taylor,"9' 11""",1050.083,106,81
2023,0,58967,Trevor Werbylo,"9' 11""",1077.25,109,138
2023,0,56630,Akshay Bhatia,"10' 0""",860.833,86,110
2023,0,28420,Ryan Brehm,"10' 0""",1049.417,105,181
2023,0,45609,Tyler Duncan,"10' 0""",980.25,98,154
2023,0,33597,Harry Higgs,"10' 0""",943.333,94,153
2023,0,36326,David Lipsky,"10' 0""",1374.417,138,167
2023,0,32640,Troy Merritt,"10' 0""",1092.25,109,72
2023,0,49947,Taylor Moore,"10' 0""",1182.75,118,60
2023,0,47995,Davis Riley,"10' 0""",1102.75,110,177
2023,0,39324,J.J. Spaun,"10' 0""",1223.917,122,3
2023,0,47128,Richy Werenski,"10' 0""",1195.583,120,155
2023,0,56762,Will Gordon,"10' 1""",1557.167,155,191
2023,0,32448,James Hahn,"10' 1""",968.0,96,186
2023,0,52453,Nicolai Hojgaard,"10' 1""",474.667,47,188
2023,0,29289,S.Y. Noh,"10' 1""",714.833,71,142
2023,0,51070,Vincent Norrman,"10' 1""",1004.333,100,143
2023,0,34431,Robert Streb,"10' 1""",954.5,95,93
2023,0,54628,Lee Hodges,"10' 2""",1303.667,128,73
2023,0,39546,Keith Mitchell,"10' 2""",1253.0,123,124
2023,0,37275,Sam Ryder,"10' 2""",1380.917,136,82
2023,0,47988,Nick Hardy,"10' 3""",1269.417,124,147
2023,0,31557,Jim Herman,"10' 3""",935.667,91,181
2023,0,48119,Ben Taylor,"10' 3""",1443.083,141,166
2023,0,33141,Keegan Bradley,"10' 4""",1055.833,102,156
2023,0,34409,David Lingmerth,"10' 4""",837.0,81,106
2023,0,26476,Chez Reavie,"10' 4""",1041.75,101,129
2023,0,52372,Cameron Champ,"10' 5""",893.833,86,190
2023,0,40098,Matt Fitzpatrick,"10' 5""",998.583,96,13
2023,0,33410,Andrew Landry,"10' 5""",1020.0,98,98
2023,0,24502,Adam Scott,"10' 5""",961.25,92,149
2023,0,19803,Ryan Armour,"10' 6""",1053.667,100,161
2023,0,30163,Henrik Norlander,"10' 6""",1195.75,114,36
2023,0,54783,Dylan Wu,"10' 6""",1184.667,113,98
2023,0,48699,Callum Tarren,"10' 7""",1285.083,121,168
2023,0,27095,Nick Watney,"10' 8""",1047.417,98,185
2023,0,58696,Peter Kuest,"10' 9""",536.583,50,59
2023,0,51491,Brandon Matthews,"10' 9""",818.333,76,193
2023,0,32139,Danny Willett,"10' 9""",998.167,93,43
2023,0,34076,Joel Dahmen,"10' 10""",1198.667,111,126
2023,0,57362,Austin Eckroat,"10' 11""",1139.083,104,47
2023,0,33399,Adam Hadwin,"10' 11""",1496.667,137,51
2023,0,23320,Ryan Palmer,"11' 0""",1134.5,103,150
2023,0,51349,Nico Echavarria,"11' 1""",1209.667,109,133
2023,0,51414,Brent Grant,"11' 1""",1029.917,93,192
2023,0,40006,Erik van Rooyen,"11' 2""",948.833,85,189
2023,0,52411,Kyle Westmoreland,"11' 2""",1084.333,97,178
2023,0,45157,Cam Davis,"11' 3""",1179.833,105,65
2023,0,39335,Kevin Roy,"11' 3""",740.417,66,133
2023,0,49766,Hank Lebioda,"11' 4""",851.0,75,116
2023,0,50493,Justin Suh,"11' 5""",1425.417,125,169
2023,0,29908,C.T. Pan,"11' 6""",691.667,60,103
2023,0,53165,Doc Redman,"11' 7""",1096.667,95,187
2022,0,32139,Danny Willett,"7' 0""",459.667,66,67
2022,0,35110,Brett Drewitt,"7' 2""",415.0,58,164
2022,0,32150,Michael Thompson,"7' 3""",854.583,118,35
2022,0,56278,Matthew Wolff,"7' 4""",365.917,50,172
2022,0,46046,Scottie Scheffler,"7' 5""",603.583,81,85
2022,0,33399,Adam Hadwin,"7' 6""",790.667,106,46
2022,0,51997,Andrew Novak,"7' 6""",623.167,83,37
2022,0,24924,Bill Haas,"7' 7""",788.5,104,23
2022,0,29420,Billy Horschel,"7' 7""",658.25,87,32
2022,0,36326,David Lipsky,"7' 7""",813.917,107,155
2022,0,23621,Rory Sabbatini,"7' 8""",573.333,75,106
2022,0,27770,Camilo Villegas,"7' 8""",611.833,80,176
2022,0,29725,Tony Finau,"7' 9""",833.25,108,22
2022,0,32102,Rickie Fowler,"7' 9""",571.5,74,152
2022,0,21961,Charles Howell III,"7' 9""",542.417,70,73
2022,0,22056,Cameron Percy,"7' 9""",308.667,40,59
2022,0,30911,Tommy Fleetwood,"7' 10""",533.917,68,13
2022,0,33204,Shane Lowry,"7' 10""",382.917,49,3
2022,0,29974,Branden Grace,"7' 11""",508.0,64,86
2022,0,34098,Russell Henley,"7' 11""",779.167,98,153
2022,0,29478,Kevin Kisner,"7' 11""",547.75,69,90
2022,0,34255,Joseph Bramlett,"8' 0""",743.333,93,188
2022,0,23108,Matt Kuchar,"8' 0""",768.667,96,2
2022,0,50525,Collin Morikawa,"8' 0""",360.833,45,94
2022,0,36852,Jim Knous,"8' 1""",340.333,42,50
2022,0,36799,Stephan Jaeger,"8' 2""",962.833,118,78
2022,0,34046,Jordan Spieth,"8' 2""",742.917,91,40
2022,0,30927,Brendon Todd,"8' 2""",693.167,85,14
2022,0,49771,J.T. Poston,"8' 3""",1067.167,129,10
2022,0,29221,Webb Simpson,"8' 3""",468.917,57,119
2022,0,46435,Austin Cook,"8' 4""",650.583,78,36
2022,0,51950,Max McGreevy,"8' 4""",618.583,74,136
2022,0,30163,Henrik Norlander,"8' 4""",713.5,86,136
2022,0,35617,Martin Trainer,"8' 4""",909.833,109,160
2022,0,27895,Jonas Blixt,"8' 5""",487.5,58,183
2022,0,52372,Cameron Champ,"8' 5""",565.417,67,167
2022,0,51890,Greyson Sigg,"8' 5""",820.333,97,53
2022,0,48084,Wesley Bryan,"8' 6""",567.5,67,76
2022,0,48117,Kurt Kitayama,"8' 6""",560.667,66,115
2022,0,27129,Luke List,"8' 6""",902.417,106,140
2022,0,25818,Scott Piercy,"8' 6""",946.417,111,88
2022,0,33486,Roger Sloan,"8' 6""",781.917,92,168
2022,0,27214,Kevin Streelman,"8' 6""",860.333,101,15
2022,0,29535,Brice Garnett,"8' 7""",845.917,99,25
2022,0,52375,Doug Ghim,"8' 7""",736.833,86,57
2022,0,24024,Zach Johnson,"8' 7""",688.75,80,170
2022,0,27974,Sung Kang,"8' 7""",907.917,106,149
2022,0,30926,Chris Kirk,"8' 7""",773.0,90,28
2022,0,30944,Jason Kokrak,"8' 7""",734.667,86,65
2022,0,23320,Ryan Palmer,"8' 7""",555.417,65,153
2022,0,34431,Robert Streb,"8' 7""",1025.5,120,48
2022,0,33448,Justin Thomas,"8' 7""",732.25,85,11
2022,0,37455,Si Woo Kim,"8' 8""",1102.0,127,47
2022,0,24138,Ian Poulter,"8' 8""",607.417,70,52
2022,0,27649,Brandt Snedeker,"8' 8""",658.0,76,148
2022,0,33122,Russell Knox,"8' 9""",786.75,90,122
2022,0,32816,Satoshi Kodaira,"8' 9""",463.0,53,133
2022,0,32791,K.H. Lee,"8' 9""",1361.75,155,87
2022,0,27349,Alex Noren,"8' 9""",714.75,82,12
