YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2003,0,1928,Corey Pavin,61.11,11,18
2003,0,1024,Billy Andrade,55.56,10,18
2003,0,20498,Briny Baird,55.56,10,18
2003,0,1157,Tom Byrum,55.56,10,18
2003,0,1320,Bob Estes,55.56,10,18
2003,0,1569,Peter Jacobsen,55.56,20,36
2003,0,24361,Pat Perez,55.56,10,18
2003,0,23614,Rich Beem,50.0,9,18
2003,0,1132,Mark Brooks,50.0,9,18
2003,0,24925,Jonathan Byrd,50.0,9,18
2003,0,1226,Fred Couples,50.0,9,18
2003,0,21805,Harrison Frazar,50.0,9,18
2003,0,1706,Davis Love III,50.0,9,18
2003,0,10107,Deane Pappas,50.0,9,18
2003,0,12602,Dean Wilson,50.0,9,18
2003,0,21878,Mark Wilson,50.0,9,18
2003,0,6809,Bob Burns,47.22,17,36
2003,0,12782,Tim Herron,47.22,17,36
2003,0,1810,Phil Mickelson,47.22,17,36
2003,0,1941,Tom Pernice Jr.,47.22,17,36
2003,0,20098,Stuart Appleby,44.44,8,18
2003,0,12652,Cameron Beckman,44.44,8,18
2003,0,1249,John Daly,44.44,8,18
2003,0,8931,Glen Day,44.44,8,18
2003,0,1329,Brad Faxon,44.44,8,18
2003,0,1388,Robert Gamez,44.44,16,36
2003,0,23338,David Gossett,44.44,8,18
2003,0,1553,John Huston,44.44,8,18
2003,0,26420,Richard Johnson,44.44,8,18
2003,0,1619,Skip Kendall,44.44,16,36
2003,0,22046,Geoff Ogilvy,44.44,8,18
2003,0,23621,Rory Sabbatini,44.44,8,18
2003,0,2170,Hal Sutton,44.44,8,18
2003,0,10423,Mike Weir,44.44,8,18
2003,0,6004,Stephen Ames,41.67,15,36
2003,0,8075,Jerry Kelly,41.67,15,36
2003,0,12705,Cliff Kresge,41.67,15,36
2003,0,1723,Andrew Magee,41.67,15,36
2003,0,2246,Duffy Waldorf,41.67,15,36
2003,0,7867,Woody Austin,38.89,7,18
2003,0,19824,Craig Barlow,38.89,7,18
2003,0,7223,Brian Bateman,38.89,7,18
2003,0,20029,Notah Begay III,38.89,7,18
2003,0,1161,Mark Calcavecchia,38.89,7,18
2003,0,12510,Chad Campbell,38.89,14,36
2003,0,20472,Alex Cejka,38.89,7,18
2003,0,20593,Greg Chalmers,38.89,7,18
2003,0,7457,Steve Flesch,38.89,7,18
2003,0,1381,Fred Funk,38.89,7,18
2003,0,10809,Jim Furyk,38.89,7,18
2003,0,10201,Matt Gogel,38.89,14,36
2003,0,6643,Paul Goydos,38.89,7,18
2003,0,6575,Dudley Hart,38.89,7,18
2003,0,1707,Steve Lowery,38.89,14,36
2003,0,10585,Scott McCarron,38.89,14,36
2003,0,1945,Kenny Perry,38.89,7,18
2003,0,20127,Chris Riley,38.89,14,36
2003,0,22548,Patrick Sheehan,38.89,7,18
2003,0,2104,Jeff Sluman,38.89,14,36
2003,0,8375,Paul Stankowski,38.89,14,36
2003,0,6581,David Sutherland,38.89,7,18
2003,0,2214,Kirk Triplett,38.89,14,36
2003,0,2239,Scott Verplank,38.89,14,36
2003,0,26489,Cameron Yancey,38.89,7,18
2003,0,8123,Jeff Brehaut,36.11,13,36
2003,0,23541,Ben Crane,36.11,13,36
2003,0,20645,John Senden,36.11,13,36
2003,0,21739,Aaron Barber,33.33,6,18
2003,0,20099,Doug Barron,33.33,6,18
2003,0,20229,Stewart Cink,33.33,12,36
2003,0,6621,Joe Durant,33.33,12,36
2003,0,20121,Todd Fischer,33.33,12,36
2003,0,8545,Glen Hnatiuk,33.33,6,18
2003,0,20094,Jonathan Kaye,33.33,6,18
2003,0,1685,J.L. Lewis,33.33,6,18
2003,0,11032,Frank Lickliter II,33.33,12,36
2003,0,20572,Rod Pampling,33.33,6,18
2003,0,1948,Tim Petrovic,33.33,12,36
2003,0,6595,Kevin Sutherland,33.33,6,18
2003,0,6078,Esteban Toledo,33.33,6,18
2003,0,2206,David Toms,33.33,6,18
2003,0,6251,Chris DiMarco,30.56,11,36
2003,0,1677,Tom Lehman,30.56,11,36
2003,0,8339,Spike McRoy,30.56,11,36
2003,0,1361,Dan Forsman,27.78,10,36
2003,0,1475,Donnie Hammond,27.78,10,36
2003,0,8337,Mike Heinen,27.78,5,18
2003,0,21961,Charles Howell III,27.78,5,18
2003,0,8547,John Maginnes,27.78,5,18
2003,0,1938,David Peoples,27.78,5,18
2003,0,2101,Joey Sindelar,27.78,5,18
2003,0,10885,Robert Allenby,22.22,4,18
2003,0,7721,Pat Bates,22.22,4,18
2003,0,19825,Darren Clarke,22.22,4,18
2003,0,20940,Kenichi Kuboya,22.22,4,18
2003,0,1766,Billy Mayfair,22.22,4,18
2003,0,12660,Jesper Parnevik,22.22,4,18
2003,0,10213,Dicky Pride,22.22,4,18
2003,0,1139,Olin Browne,16.67,3,18
2003,0,10733,Kent Jones,16.67,3,18
2003,0,6515,Shaun Micheel,16.67,3,18
2003,0,12755,Vance Veazey,16.67,3,18
2003,0,2002,John Riegger,11.11,2,18
2002,0,1941,Tom Pernice Jr.,66.67,12,18
2002,0,20043,Edward Fryatt,61.11,11,18
2002,0,2104,Jeff Sluman,58.33,21,36
2002,0,1226,Fred Couples,55.56,10,18
2002,0,8931,Glen Day,55.56,20,36
2002,0,19846,Brian Gay,55.56,10,18
2002,0,1619,Skip Kendall,55.56,10,18
2002,0,10860,Justin Leonard,55.56,20,36
2002,0,22046,Geoff Ogilvy,55.56,10,18
2002,0,1945,Kenny Perry,55.56,10,18
2002,0,1024,Billy Andrade,50.0,9,18
2002,0,20498,Briny Baird,50.0,9,18
2002,0,23614,Rich Beem,50.0,9,18
2002,0,1139,Olin Browne,50.0,18,36
2002,0,6809,Bob Burns,50.0,9,18
2002,0,1185,Brandel Chamblee,50.0,9,18
2002,0,1388,Robert Gamez,50.0,9,18
2002,0,8545,Glen Hnatiuk,50.0,9,18
2002,0,6315,Pete Jordan,50.0,9,18
2002,0,20094,Jonathan Kaye,50.0,9,18
2002,0,8075,Jerry Kelly,50.0,9,18
2002,0,11032,Frank Lickliter II,50.0,9,18
2002,0,1887,Mark O'Meara,50.0,9,18
2002,0,20572,Rod Pampling,50.0,9,18
2002,0,10649,Tom Scherrer,50.0,9,18
2002,0,6527,Steve Stricker,50.0,9,18
2002,0,12663,Phil Tataurangi,50.0,9,18
2002,0,2206,David Toms,50.0,9,18
2002,0,2245,Grant Waite,50.0,9,18
2002,0,20098,Stuart Appleby,47.22,17,36
2002,0,1098,Jay Don Blake,47.22,17,36
2002,0,8537,J.P. Hayes,47.22,17,36
2002,0,21961,Charles Howell III,47.22,17,36
2002,0,6004,Stephen Ames,44.44,8,18
2002,0,20029,Notah Begay III,44.44,8,18
2002,0,12388,Michael Clark II,44.44,8,18
2002,0,1249,John Daly,44.44,8,18
2002,0,1307,Joel Edwards,44.44,8,18
2002,0,23125,Brad Elder,44.44,8,18
2002,0,1381,Fred Funk,44.44,8,18
2002,0,23338,David Gossett,44.44,8,18
2002,0,6575,Dudley Hart,44.44,8,18
2002,0,10565,Ian Leggatt,44.44,8,18
2002,0,1766,Billy Mayfair,44.44,8,18
2002,0,10585,Scott McCarron,44.44,16,36
2002,0,1797,Rocco Mediate,44.44,8,18
2002,0,6515,Shaun Micheel,44.44,8,18
2002,0,1810,Phil Mickelson,44.44,8,18
2002,0,10107,Deane Pappas,44.44,8,18
2002,0,1926,Steve Pate,44.44,8,18
2002,0,23621,Rory Sabbatini,44.44,8,18
2002,0,2101,Joey Sindelar,44.44,8,18
2002,0,22293,Heath Slocum,44.44,16,36
2002,0,6078,Esteban Toledo,44.44,16,36
2002,0,1553,John Huston,41.67,15,36
2002,0,1707,Steve Lowery,41.67,15,36
2002,0,1938,David Peoples,41.67,15,36
2002,0,2214,Kirk Triplett,41.67,15,36
2002,0,21633,Steve Allan,38.89,7,18
2002,0,12652,Cameron Beckman,38.89,7,18
2002,0,24925,Jonathan Byrd,38.89,14,36
2002,0,12510,Chad Campbell,38.89,7,18
2002,0,20229,Stewart Cink,38.89,7,18
2002,0,1219,John Cook,38.89,7,18
2002,0,6251,Chris DiMarco,38.89,14,36
2002,0,9011,David Duval,38.89,14,36
2002,0,1361,Dan Forsman,38.89,7,18
2002,0,1378,David Frost,38.89,7,18
2002,0,10809,Jim Furyk,38.89,7,18
2002,0,20105,Jeff Gove,38.89,7,18
2002,0,8633,Per-Ulrik Johansson,38.89,7,18
2002,0,1685,J.L. Lewis,38.89,14,36
2002,0,1723,Andrew Magee,38.89,7,18
2002,0,1948,Tim Petrovic,38.89,14,36
2002,0,2106,Chris Smith,38.89,7,18
2002,0,2133,Craig Stadler,38.89,7,18
2002,0,2239,Scott Verplank,38.89,14,36
2002,0,23322,Brett Wetterich,38.89,7,18
2002,0,7003,David Berganio Jr.,36.11,13,36
2002,0,10423,Mike Weir,36.11,13,36
2002,0,10885,Robert Allenby,33.33,6,18
2002,0,8123,Jeff Brehaut,33.33,6,18
2002,0,1142,Bart Bryant,33.33,6,18
2002,0,23541,Ben Crane,33.33,12,36
2002,0,12823,Carlos Franco,33.33,12,36
2002,0,21805,Harrison Frazar,33.33,6,18
2002,0,10201,Matt Gogel,33.33,6,18
2002,0,1457,Jay Haas,33.33,6,18
2002,0,19958,Miguel Angel Jiménez,33.33,6,18
2002,0,6573,Brandt Jobe,33.33,6,18
2002,0,1599,Steve Jones,33.33,12,36
2002,0,6012,Greg Kraft,33.33,6,18
2002,0,12660,Jesper Parnevik,33.33,6,18
2002,0,1920,Craig Parry,33.33,6,18
2002,0,20127,Chris Riley,33.33,6,18
2002,0,23353,J.J. Henry,30.56,11,36
2002,0,6621,Joe Durant,27.78,5,18
2002,0,12645,Brent Geiberger,27.78,5,18
2002,0,1577,Lee Janzen,27.78,5,18
2002,0,6332,Neal Lancaster,27.78,5,18
2002,0,6350,Bob May,27.78,5,18
2002,0,20645,John Senden,27.78,5,18
2002,0,22913,John Rollins,25.0,9,36
2002,0,1569,Peter Jacobsen,22.22,4,18
2002,0,2010,Loren Roberts,22.22,4,18
2002,0,8375,Paul Stankowski,22.22,4,18
2002,0,20548,Hidemichi Tanaka,22.22,4,18
2002,0,2246,Duffy Waldorf,22.22,4,18
2002,0,23177,Kenneth Staton,16.67,3,18
2002,0,2223,Bob Tway,16.67,3,18
2002,0,6595,Kevin Sutherland,11.11,2,18
2001,0,1943,Chris Perry,72.22,13,18
2001,0,1706,Davis Love III,66.67,12,18
2001,0,23621,Rory Sabbatini,63.89,23,36
2001,0,23125,Brad Elder,61.11,11,18
2001,0,2206,David Toms,61.11,11,18
2001,0,1320,Bob Estes,58.33,21,36
2001,0,2218,Ted Tryba,58.33,21,36
2001,0,21805,Harrison Frazar,55.56,10,18
2001,0,10809,Jim Furyk,55.56,10,18
2001,0,6012,Greg Kraft,55.56,10,18
2001,0,1685,J.L. Lewis,55.56,10,18
2001,0,2101,Joey Sindelar,55.56,10,18
2001,0,2279,Mark Wiebe,55.56,10,18
2001,0,21949,Joe Ogilvie,52.78,19,36
2001,0,21633,Steve Allan,50.0,9,18
2001,0,12652,Cameron Beckman,50.0,18,36
2001,0,6251,Chris DiMarco,50.0,9,18
2001,0,6621,Joe Durant,50.0,9,18
2001,0,1374,Robin Freeman,50.0,18,36
2001,0,1381,Fred Funk,50.0,18,36
2001,0,12645,Brent Geiberger,50.0,9,18
2001,0,10201,Matt Gogel,50.0,9,18
2001,0,20574,Mathew Goggin,50.0,9,18
2001,0,1457,Jay Haas,50.0,9,18
2001,0,21961,Charles Howell III,50.0,9,18
2001,0,6573,Brandt Jobe,50.0,9,18
2001,0,7547,Craig Kanada,50.0,9,18
2001,0,11032,Frank Lickliter II,50.0,9,18
2001,0,6515,Shaun Micheel,50.0,9,18
2001,0,1945,Kenny Perry,50.0,9,18
2001,0,2010,Loren Roberts,50.0,9,18
2001,0,6527,Steve Stricker,50.0,9,18
2001,0,2245,Grant Waite,50.0,9,18
2001,0,1203,Russ Cochran,47.22,17,36
2001,0,1619,Skip Kendall,47.22,17,36
2001,0,10860,Justin Leonard,47.22,17,36
2001,0,1724,Jeff Maggert,47.22,17,36
2001,0,1766,Billy Mayfair,47.22,17,36
2001,0,10585,Scott McCarron,47.22,17,36
2001,0,12753,David Morland IV,47.22,17,36
2001,0,8057,Brian Wilson,47.22,17,36
2001,0,10885,Robert Allenby,44.44,16,36
2001,0,20098,Stuart Appleby,44.44,16,36
2001,0,23614,Rich Beem,44.44,8,18
2001,0,1098,Jay Don Blake,44.44,16,36
2001,0,1132,Mark Brooks,44.44,8,18
2001,0,1219,John Cook,44.44,16,36
2001,0,1226,Fred Couples,44.44,16,36
2001,0,8931,Glen Day,44.44,16,36
2001,0,19846,Brian Gay,44.44,8,18
2001,0,22892,Jason Gore,44.44,16,36
2001,0,6514,Kevin Johnson,44.44,8,18
2001,0,12680,Shigeki Maruyama,44.44,8,18
2001,0,6373,José María Olazábal,44.44,8,18
2001,0,20127,Chris Riley,44.44,8,18
2001,0,2104,Jeff Sluman,44.44,8,18
2001,0,2214,Kirk Triplett,44.44,16,36
2001,0,2223,Bob Tway,44.44,16,36
2001,0,8375,Paul Stankowski,41.67,15,36
2001,0,7867,Woody Austin,38.89,7,18
2001,0,1161,Mark Calcavecchia,38.89,7,18
2001,0,9011,David Duval,38.89,7,18
2001,0,1329,Brad Faxon,38.89,7,18
2001,0,1388,Robert Gamez,38.89,7,18
2001,0,6643,Paul Goydos,38.89,7,18
2001,0,6617,Brian Henninger,38.89,7,18
2001,0,23353,J.J. Henry,38.89,7,18
2001,0,6332,Neal Lancaster,38.89,7,18
2001,0,1677,Tom Lehman,38.89,7,18
2001,0,8339,Spike McRoy,38.89,7,18
2001,0,2170,Hal Sutton,38.89,7,18
2001,0,20566,Kaname Yokoo,38.89,7,18
2001,0,20593,Greg Chalmers,36.11,13,36
2001,0,20094,Jonathan Kaye,36.11,13,36
2001,0,1941,Tom Pernice Jr.,36.11,13,36
2001,0,2239,Scott Verplank,36.11,13,36
2001,0,1139,Olin Browne,33.33,12,36
2001,0,6809,Bob Burns,33.33,6,18
2001,0,20229,Stewart Cink,33.33,6,18
2001,0,1249,John Daly,33.33,6,18
2001,0,19881,Robert Damron,33.33,12,36
2001,0,1307,Joel Edwards,33.33,6,18
2001,0,7457,Steve Flesch,33.33,6,18
2001,0,1378,David Frost,33.33,6,18
2001,0,1475,Donnie Hammond,33.33,6,18
2001,0,1577,Lee Janzen,33.33,12,36
2001,0,6315,Pete Jordan,33.33,6,18
2001,0,8075,Jerry Kelly,33.33,6,18
2001,0,10565,Ian Leggatt,33.33,6,18
2001,0,1771,Blaine McCallister,33.33,6,18
2001,0,22122,Andrew McLardy,33.33,12,36
2001,0,19817,Michael Muehr,33.33,6,18
2001,0,1920,Craig Parry,33.33,6,18
2001,0,20095,Carl Paulson,33.33,6,18
2001,0,2099,Scott Simpson,33.33,6,18
2001,0,6595,Kevin Sutherland,33.33,12,36
2001,0,20436,Garrett Willis,33.33,6,18
2001,0,6004,Stephen Ames,27.78,10,36
2001,0,1042,Paul Azinger,27.78,5,18
2001,0,1175,Jim Carter,27.78,5,18
2001,0,19972,José Coceres,27.78,5,18
2001,0,1487,Jeff Hart,27.78,5,18
2001,0,8881,Tripp Isenhour,22.22,4,18
2001,0,1723,Andrew Magee,22.22,4,18
2001,0,12660,Jesper Parnevik,22.22,4,18
2001,0,2106,Chris Smith,22.22,4,18
2001,0,1024,Billy Andrade,16.67,3,18
2001,0,6350,Bob May,16.67,3,18
2001,0,1938,David Peoples,16.67,3,18
2001,0,1014,Fulton Allem,11.11,2,18
2001,0,1157,Tom Byrum,11.11,2,18
2000,0,12782,Tim Herron,61.11,11,18
2000,0,20094,Jonathan Kaye,61.11,22,36
2000,0,6062,Charles Raulerson,61.11,11,18
2000,0,8375,Paul Stankowski,58.33,21,36
2000,0,7763,Doug Dunakey,55.56,10,18
2000,0,23125,Brad Elder,55.56,10,18
2000,0,1329,Brad Faxon,55.56,10,18
2000,0,6012,Greg Kraft,55.56,10,18
2000,0,6527,Steve Stricker,55.56,10,18
2000,0,1191,Barry Cheesman,50.0,9,18
2000,0,20229,Stewart Cink,50.0,9,18
2000,0,1313,Steve Elkington,50.0,9,18
2000,0,6617,Brian Henninger,50.0,9,18
2000,0,8545,Glen Hnatiuk,50.0,9,18
2000,0,8075,Jerry Kelly,50.0,9,18
2000,0,1766,Billy Mayfair,50.0,9,18
2000,0,6140,Sean Murphy,50.0,9,18
2000,0,2170,Hal Sutton,50.0,9,18
2000,0,6078,Esteban Toledo,50.0,9,18
2000,0,12645,Brent Geiberger,47.22,17,36
2000,0,8537,J.P. Hayes,47.22,17,36
2000,0,1927,Dennis Paulson,47.22,17,36
2000,0,10885,Robert Allenby,44.44,16,36
2000,0,1024,Billy Andrade,44.44,8,18
2000,0,1185,Brandel Chamblee,44.44,16,36
2000,0,1282,Trevor Dodds,44.44,8,18
2000,0,1361,Dan Forsman,44.44,8,18
2000,0,1381,Fred Funk,44.44,16,36
2000,0,1418,Bill Glasson,44.44,8,18
2000,0,10117,Bob Heintz,44.44,8,18
2000,0,1619,Skip Kendall,44.44,16,36
2000,0,6332,Neal Lancaster,44.44,8,18
2000,0,1723,Andrew Magee,44.44,8,18
2000,0,1810,Phil Mickelson,44.44,16,36
2000,0,12660,Jesper Parnevik,44.44,8,18
2000,0,1941,Tom Pernice Jr.,44.44,8,18
2000,0,2131,Mike Springer,44.44,8,18
2000,0,20574,Mathew Goggin,41.67,15,36
2000,0,1569,Peter Jacobsen,41.67,15,36
2000,0,1685,J.L. Lewis,41.67,15,36
2000,0,1161,Mark Calcavecchia,38.89,7,18
2000,0,20593,Greg Chalmers,38.89,14,36
2000,0,1261,Jay Delsing,38.89,7,18
2000,0,6251,Chris DiMarco,38.89,7,18
2000,0,6621,Joe Durant,38.89,7,18
2000,0,6575,Dudley Hart,38.89,7,18
2000,0,10962,Bradley Hughes,38.89,7,18
2000,0,1553,John Huston,38.89,7,18
2000,0,1577,Lee Janzen,38.89,7,18
2000,0,8547,John Maginnes,38.89,14,36
2000,0,10585,Scott McCarron,38.89,14,36
2000,0,6515,Shaun Micheel,38.89,7,18
2000,0,1945,Kenny Perry,38.89,7,18
2000,0,6595,Kevin Sutherland,38.89,14,36
2000,0,2206,David Toms,38.89,7,18
2000,0,2239,Scott Verplank,38.89,7,18
2000,0,10425,Jay Williamson,38.89,7,18
2000,0,1226,Fred Couples,36.11,13,36
2000,0,7457,Steve Flesch,36.11,13,36
2000,0,10860,Justin Leonard,36.11,13,36
2000,0,23621,Rory Sabbatini,36.11,13,36
2000,0,2104,Jeff Sluman,36.11,13,36
2000,0,2214,Kirk Triplett,36.11,13,36
2000,0,19824,Craig Barlow,33.33,6,18
2000,0,23614,Rich Beem,33.33,12,36
2000,0,1098,Jay Don Blake,33.33,6,18
2000,0,1132,Mark Brooks,33.33,6,18
2000,0,12388,Michael Clark II,33.33,6,18
2000,0,1219,John Cook,33.33,6,18
2000,0,8931,Glen Day,33.33,6,18
2000,0,9011,David Duval,33.33,6,18
2000,0,1323,Brad Fabel,33.33,6,18
2000,0,20043,Edward Fryatt,33.33,12,36
2000,0,1510,Nolan Henke,33.33,6,18
2000,0,11032,Frank Lickliter II,33.33,6,18
2000,0,1707,Steve Lowery,33.33,6,18
2000,0,6350,Bob May,33.33,6,18
2000,0,1771,Blaine McCallister,33.33,6,18
2000,0,1797,Rocco Mediate,33.33,12,36
2000,0,1920,Craig Parry,33.33,6,18
2000,0,1938,David Peoples,33.33,12,36
2000,0,1943,Chris Perry,33.33,6,18
2000,0,10423,Mike Weir,33.33,6,18
2000,0,1139,Olin Browne,30.56,11,36
2000,0,10201,Matt Gogel,30.56,11,36
2000,0,1706,Davis Love III,30.56,11,36
2000,0,2223,Bob Tway,30.56,11,36
2000,0,1014,Fulton Allem,27.78,5,18
2000,0,19881,Robert Damron,27.78,5,18
2000,0,1374,Robin Freeman,27.78,5,18
2000,0,10809,Jim Furyk,27.78,5,18
2000,0,1388,Robert Gamez,27.78,10,36
2000,0,6643,Paul Goydos,27.78,5,18
2000,0,20445,Casey Martin,27.78,5,18
2000,0,2110,Jerry Smith,27.78,5,18
2000,0,2246,Duffy Waldorf,27.78,5,18
2000,0,2279,Mark Wiebe,27.78,5,18
2000,0,7867,Woody Austin,22.22,4,18
2000,0,6809,Bob Burns,22.22,4,18
2000,0,1157,Tom Byrum,22.22,4,18
2000,0,1408,Kelly Gibson,22.22,4,18
2000,0,6044,Scott Gump,22.22,4,18
2000,0,1724,Jeff Maggert,22.22,4,18
2000,0,1035,Tommy Armour III,16.67,3,18
1999,0,9011,David Duval,72.22,13,18
1999,0,1139,Olin Browne,66.67,12,18
1999,0,1191,Barry Cheesman,55.56,10,18
1999,0,1510,Nolan Henke,55.56,10,18
1999,0,8547,John Maginnes,55.56,10,18
1999,0,10585,Scott McCarron,55.56,10,18
1999,0,1996,Mike Reid,55.56,10,18
1999,0,1927,Dennis Paulson,52.78,19,36
1999,0,20098,Stuart Appleby,50.0,9,18
1999,0,1063,Ben Bates,50.0,9,18
1999,0,1096,Phil Blackmar,50.0,9,18
1999,0,1175,Jim Carter,50.0,9,18
1999,0,20229,Stewart Cink,50.0,18,36
1999,0,1226,Fred Couples,50.0,9,18
1999,0,1320,Bob Estes,50.0,18,36
1999,0,1376,Bob Friend,50.0,9,18
1999,0,1724,Jeff Maggert,50.0,9,18
1999,0,6062,Charles Raulerson,50.0,9,18
1999,0,2146,Payne Stewart,50.0,9,18
1999,0,7101,Dave Stockton Jr.,50.0,9,18
1999,0,6527,Steve Stricker,50.0,9,18
1999,0,6613,Tommy Tolles,50.0,9,18
1999,0,8931,Glen Day,47.22,17,36
1999,0,8537,J.P. Hayes,47.22,17,36
1999,0,1926,Steve Pate,47.22,17,36
1999,0,2104,Jeff Sluman,47.22,17,36
1999,0,6595,Kevin Sutherland,47.22,17,36
1999,0,1014,Fulton Allem,44.44,8,18
1999,0,10885,Robert Allenby,44.44,8,18
1999,0,1098,Jay Don Blake,44.44,8,18
1999,0,1457,Jay Haas,44.44,8,18
1999,0,1527,Scott Hoch,44.44,8,18
1999,0,20094,Jonathan Kaye,44.44,16,36
1999,0,1797,Rocco Mediate,44.44,8,18
1999,0,1810,Phil Mickelson,44.44,8,18
1999,0,10107,Deane Pappas,44.44,8,18
1999,0,1941,Tom Pernice Jr.,44.44,8,18
1999,0,1945,Kenny Perry,44.44,8,18
1999,0,2010,Loren Roberts,44.44,8,18
1999,0,2218,Ted Tryba,44.44,8,18
1999,0,2257,Brian Watts,44.44,8,18
1999,0,20593,Greg Chalmers,41.67,15,36
1999,0,1388,Robert Gamez,41.67,15,36
1999,0,1766,Billy Mayfair,41.67,15,36
1999,0,6004,Stephen Ames,38.89,7,18
1999,0,1035,Tommy Armour III,38.89,7,18
1999,0,1132,Mark Brooks,38.89,14,36
1999,0,1249,John Daly,38.89,14,36
1999,0,19881,Robert Damron,38.89,7,18
1999,0,6643,Paul Goydos,38.89,7,18
1999,0,1553,John Huston,38.89,7,18
1999,0,8075,Jerry Kelly,38.89,14,36
1999,0,11032,Frank Lickliter II,38.89,14,36
1999,0,1748,Doug Martin,38.89,7,18
1999,0,1761,Len Mattiace,38.89,7,18
1999,0,8045,Perry Moss,38.89,7,18
1999,0,6140,Sean Murphy,38.89,7,18
1999,0,2007,Larry Rinker,38.89,7,18
1999,0,6078,Esteban Toledo,38.89,7,18
1999,0,10423,Mike Weir,38.89,14,36
1999,0,1203,Russ Cochran,36.11,13,36
1999,0,1569,Peter Jacobsen,36.11,13,36
1999,0,1619,Skip Kendall,36.11,13,36
1999,0,2214,Kirk Triplett,36.11,13,36
1999,0,1042,Paul Azinger,33.33,6,18
1999,0,19824,Craig Barlow,33.33,6,18
1999,0,6251,Chris DiMarco,33.33,6,18
1999,0,1282,Trevor Dodds,33.33,6,18
1999,0,7457,Steve Flesch,33.33,6,18
1999,0,10809,Jim Furyk,33.33,6,18
1999,0,1418,Bill Glasson,33.33,6,18
1999,0,6575,Dudley Hart,33.33,6,18
1999,0,6617,Brian Henninger,33.33,12,36
1999,0,1599,Steve Jones,33.33,6,18
1999,0,10860,Justin Leonard,33.33,6,18
1999,0,1723,Andrew Magee,33.33,6,18
1999,0,21949,Joe Ogilvie,33.33,6,18
1999,0,12660,Jesper Parnevik,33.33,6,18
1999,0,1943,Chris Perry,33.33,12,36
1999,0,8553,Lee Porter,33.33,12,36
1999,0,20127,Chris Riley,33.33,6,18
1999,0,2106,Chris Smith,33.33,6,18
1999,0,8385,Omar Uresti,33.33,6,18
1999,0,23623,Bo Van Pelt,33.33,6,18
1999,0,2245,Grant Waite,33.33,6,18
1999,0,21007,Gabriel Hjertstedt,30.56,11,36
1999,0,7867,Woody Austin,27.78,5,18
1999,0,21805,Harrison Frazar,27.78,5,18
1999,0,1381,Fred Funk,27.78,5,18
1999,0,19846,Brian Gay,27.78,5,18
1999,0,1771,Blaine McCallister,27.78,5,18
1999,0,1928,Corey Pavin,27.78,5,18
1999,0,2101,Joey Sindelar,27.78,5,18
1999,0,6581,David Sutherland,27.78,5,18
1999,0,2206,David Toms,27.78,5,18
1999,0,2239,Scott Verplank,27.78,10,36
1999,0,1185,Brandel Chamblee,22.22,4,18
1999,0,1374,Robin Freeman,22.22,4,18
1999,0,12645,Brent Geiberger,22.22,4,18
1999,0,1577,Lee Janzen,22.22,4,18
1999,0,1685,J.L. Lewis,22.22,4,18
1999,0,6567,Vijay Singh,22.22,4,18
1999,0,2223,Bob Tway,22.22,8,36
1999,0,2246,Duffy Waldorf,22.22,4,18
1999,0,1261,Jay Delsing,16.67,3,18
1999,0,10962,Bradley Hughes,16.67,3,18
1999,0,6012,Greg Kraft,16.67,3,18
1999,0,1707,Steve Lowery,16.67,3,18
1999,0,2008,Lee Rinker,16.67,3,18
1998,0,6581,David Sutherland,61.11,11,18
1998,0,7753,Kevin Wentworth,61.11,11,18
1998,0,1723,Andrew Magee,58.33,21,36
1998,0,20098,Stuart Appleby,55.56,10,18
1998,0,1553,John Huston,55.56,10,18
1998,0,6315,Pete Jordan,55.56,10,18
1998,0,11032,Frank Lickliter II,55.56,10,18
1998,0,1823,Larry Mize,55.56,10,18
1998,0,1887,Mark O'Meara,55.56,10,18
1998,0,1226,Fred Couples,52.78,19,36
1998,0,1771,Blaine McCallister,52.78,19,36
1998,0,1072,Chip Beck,50.0,9,18
1998,0,1132,Mark Brooks,50.0,9,18
1998,0,1323,Brad Fabel,50.0,9,18
1998,0,1361,Dan Forsman,50.0,9,18
1998,0,6332,Neal Lancaster,50.0,9,18
1998,0,1685,J.L. Lewis,50.0,9,18
1998,0,1706,Davis Love III,50.0,9,18
1998,0,1707,Steve Lowery,50.0,9,18
1998,0,1761,Len Mattiace,50.0,9,18
1998,0,1926,Steve Pate,50.0,18,36
1998,0,1960,Don Pooley,50.0,9,18
1998,0,2007,Larry Rinker,50.0,18,36
1998,0,2101,Joey Sindelar,50.0,9,18
1998,0,7101,Dave Stockton Jr.,50.0,9,18
1998,0,2214,Kirk Triplett,50.0,18,36
1998,0,20229,Stewart Cink,47.22,17,36
1998,0,19881,Robert Damron,47.22,17,36
1998,0,1619,Skip Kendall,47.22,17,36
1998,0,1042,Paul Azinger,44.44,16,36
1998,0,1185,Brandel Chamblee,44.44,8,18
1998,0,1203,Russ Cochran,44.44,8,18
1998,0,1385,Jim Gallagher Jr.,44.44,8,18
1998,0,12645,Brent Geiberger,44.44,16,36
1998,0,1705,Tim Loustalot,44.44,8,18
1998,0,1905,Joe Ozaki,44.44,8,18
1998,0,1943,Chris Perry,44.44,16,36
1998,0,6527,Steve Stricker,44.44,8,18
1998,0,6078,Esteban Toledo,44.44,8,18
