YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2011,0,19846,Brian Gay,31.0,31,1
2011,0,23320,Ryan Palmer,31.0,31,1
2011,0,20070,Matt Bettencourt,32.0,32,1
2011,0,21753,Brian Davis,32.0,32,1
2011,0,23638,Brendon de Jonge,32.0,32,1
2011,0,25686,Jason Dufner,32.0,32,1
2011,0,31401,Zack Miller,32.0,32,1
2011,0,1948,Tim Petrovic,32.0,32,1
2011,0,27064,Jhonattan Vegas,32.0,32,1
2011,0,6004,Stephen Ames,33.0,33,1
2011,0,12510,Chad Campbell,33.0,33,1
2011,0,28679,Fabián Gómez,33.0,33,1
2011,0,24924,Bill Haas,33.0,33,1
2011,0,21731,Freddie Jacobson,33.0,33,1
2011,0,23108,Matt Kuchar,33.0,33,1
2011,0,23548,Bill Lunde,33.0,33,1
2011,0,23800,Bryce Molder,33.0,33,1
2011,0,25396,Kevin Na,33.0,33,1
2011,0,29910,Blake Adams,34.0,34,1
2011,0,28087,Kris Blanks,34.0,34,1
2011,0,1116,Michael Bradley,34.0,34,1
2011,0,32366,Kevin Chappell,34.0,34,1
2011,0,11123,Chris Couch,34.0,34,1
2011,0,9011,David Duval,34.0,34,1
2011,0,21805,Harrison Frazar,34.0,34,1
2011,0,23353,J.J. Henry,34.0,34,1
2011,0,27797,Derek Lamely,34.0,34,1
2011,0,10860,Justin Leonard,34.0,34,1
2011,0,27466,Spencer Levin,34.0,34,1
2011,0,24361,Pat Perez,34.0,34,1
2011,0,25240,D.A. Points,34.0,34,1
2011,0,29221,Webb Simpson,34.0,34,1
2011,0,30110,Kyle Stanley,34.0,34,1
2011,0,23325,Vaughn Taylor,34.0,34,1
2011,0,2206,David Toms,34.0,34,1
2011,0,26289,Boo Weekley,34.0,34,1
2011,0,31323,Gary Woodland,34.0,34,1
2011,0,33141,Keegan Bradley,35.0,35,1
2011,0,20472,Alex Cejka,35.0,35,1
2011,0,1313,Steve Elkington,35.0,35,1
2011,0,21961,Charles Howell III,35.0,35,1
2011,0,26300,Matt Jones,35.0,35,1
2011,0,8075,Jerry Kelly,35.0,35,1
2011,0,30711,Colt Knost,35.0,35,1
2011,0,26881,Jarrod Lyle,35.0,35,1
2011,0,28158,Steve Marino,35.0,35,1
2011,0,6515,Shaun Micheel,35.0,35,1
2011,0,28486,Michael Putnam,35.0,35,1
2011,0,27214,Kevin Streelman,35.0,35,1
2011,0,25834,Daniel Summerhays,35.0,35,1
2011,0,33419,Cameron Tringale,35.0,35,1
2011,0,21878,Mark Wilson,35.0,35,1
2011,0,20593,Greg Chalmers,36.0,36,1
2011,0,6643,Paul Goydos,36.0,36,1
2011,0,21350,Ryuji Imada,36.0,36,1
2011,0,27963,Chris Stroud,36.0,36,1
2011,0,23788,D.J. Trahan,36.0,36,1
2011,0,12602,Dean Wilson,36.0,36,1
2011,0,24604,Hunter Haas,37.0,37,1
2011,0,6573,Brandt Jobe,37.0,37,1
2011,0,30926,Chris Kirk,37.0,37,1
2011,0,27936,Martin Laird,37.0,37,1
2011,0,10585,Scott McCarron,37.0,37,1
2011,0,28475,Jeff Overton,37.0,37,1
2011,0,22913,John Rollins,38.0,38,1
2011,0,26679,Kevin Stadler,40.0,40,1
2010,0,22946,Henrik Bjornstad,30.0,30,1
2010,0,23108,Matt Kuchar,30.0,30,1
2010,0,27436,Graham DeLaet,31.0,31,1
2010,0,24924,Bill Haas,31.0,31,1
2010,0,23623,Bo Van Pelt,31.0,31,1
2010,0,11123,Chris Couch,32.0,32,1
2010,0,25686,Jason Dufner,32.0,32,1
2010,0,19846,Brian Gay,32.0,32,1
2010,0,20572,Rod Pampling,32.0,32,1
2010,0,24361,Pat Perez,32.0,32,1
2010,0,23325,Vaughn Taylor,32.0,32,1
2010,0,10423,Mike Weir,32.0,32,1
2010,0,24846,Ricky Barnes,33.0,33,1
2010,0,24507,Jason Bohn,33.0,33,1
2010,0,23638,Brendon de Jonge,33.0,33,1
2010,0,6621,Joe Durant,33.0,33,1
2010,0,1313,Steve Elkington,33.0,33,1
2010,0,1320,Bob Estes,33.0,33,1
2010,0,8725,Tom Gillis,33.0,33,1
2010,0,21350,Ryuji Imada,33.0,33,1
2010,0,25190,Jeff Quinney,33.0,33,1
2010,0,22293,Heath Slocum,33.0,33,1
2010,0,26679,Kevin Stadler,33.0,33,1
2010,0,23788,D.J. Trahan,33.0,33,1
2010,0,1116,Michael Bradley,34.0,34,1
2010,0,23135,Tim Clark,34.0,34,1
2010,0,8537,J.P. Hayes,34.0,34,1
2010,0,21961,Charles Howell III,34.0,34,1
2010,0,1577,Lee Janzen,34.0,34,1
2010,0,26300,Matt Jones,34.0,34,1
2010,0,27797,Derek Lamely,34.0,34,1
2010,0,1766,Billy Mayfair,34.0,34,1
2010,0,26596,Ryan Moore,34.0,34,1
2010,0,25396,Kevin Na,34.0,34,1
2010,0,25345,Carl Pettersson,34.0,34,1
2010,0,7749,Brett Quigley,34.0,34,1
2010,0,26882,Michael Sim,34.0,34,1
2010,0,27649,Brandt Snedeker,34.0,34,1
2010,0,27214,Kevin Streelman,34.0,34,1
2010,0,6595,Kevin Sutherland,34.0,34,1
2010,0,27330,Josh Teater,34.0,34,1
2010,0,2206,David Toms,34.0,34,1
2010,0,32617,Jerod Turner,34.0,34,1
2010,0,8385,Omar Uresti,34.0,34,1
2010,0,25804,Bubba Watson,34.0,34,1
2010,0,20436,Garrett Willis,34.0,34,1
2010,0,26392,Chris Wilson,34.0,34,1
2010,0,21753,Brian Davis,35.0,35,1
2010,0,26420,Richard Johnson,35.0,35,1
2010,0,23548,Bill Lunde,35.0,35,1
