YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2011,0,19846,Brian Gay,31.0,31,1
2011,0,11123,Chris Couch,32.0,32,1
2011,0,31401,Zack Miller,32.0,32,1
2011,0,27214,Kevin Streelman,32.0,32,1
2011,0,20472,Alex Cejka,33.0,33,1
2011,0,24924,Bill Haas,33.0,33,1
2011,0,21731,Freddie Jacobson,33.0,33,1
2011,0,26300,Matt Jones,33.0,33,1
2011,0,30926,Chris Kirk,33.0,33,1
2011,0,27797,Derek Lamely,33.0,33,1
2011,0,10860,Justin Leonard,33.0,33,1
2011,0,27466,Spencer Levin,33.0,33,1
2011,0,23548,Bill Lunde,33.0,33,1
2011,0,23320,Ryan Palmer,33.0,33,1
2011,0,29221,Webb Simpson,33.0,33,1
2011,0,30110,Kyle Stanley,33.0,33,1
2011,0,23325,Vaughn Taylor,33.0,33,1
2011,0,12510,Chad Campbell,34.0,34,1
2011,0,20593,Greg Chalmers,34.0,34,1
2011,0,23638,Brendon de Jonge,34.0,34,1
2011,0,8075,Jerry Kelly,34.0,34,1
2011,0,30711,Colt Knost,34.0,34,1
2011,0,23800,Bryce Molder,34.0,34,1
2011,0,25396,Kevin Na,34.0,34,1
2011,0,2206,David Toms,34.0,34,1
2011,0,12602,Dean Wilson,34.0,34,1
2011,0,20070,Matt Bettencourt,35.0,35,1
2011,0,28087,Kris Blanks,35.0,35,1
2011,0,33141,Keegan Bradley,35.0,35,1
2011,0,1116,Michael Bradley,35.0,35,1
2011,0,21753,Brian Davis,35.0,35,1
2011,0,25686,Jason Dufner,35.0,35,1
2011,0,9011,David Duval,35.0,35,1
2011,0,1313,Steve Elkington,35.0,35,1
2011,0,6643,Paul Goydos,35.0,35,1
2011,0,23353,J.J. Henry,35.0,35,1
2011,0,21961,Charles Howell III,35.0,35,1
2011,0,6573,Brandt Jobe,35.0,35,1
2011,0,23108,Matt Kuchar,35.0,35,1
2011,0,26881,Jarrod Lyle,35.0,35,1
2011,0,24361,Pat Perez,35.0,35,1
2011,0,25240,D.A. Points,35.0,35,1
2011,0,26679,Kevin Stadler,35.0,35,1
2011,0,31323,Gary Woodland,35.0,35,1
2011,0,21350,Ryuji Imada,36.0,36,1
2011,0,6515,Shaun Micheel,36.0,36,1
2011,0,28475,Jeff Overton,36.0,36,1
2011,0,27963,Chris Stroud,36.0,36,1
2011,0,25834,Daniel Summerhays,36.0,36,1
2011,0,26289,Boo Weekley,36.0,36,1
2011,0,21878,Mark Wilson,36.0,36,1
2011,0,29910,Blake Adams,37.0,37,1
2011,0,6004,Stephen Ames,37.0,37,1
2011,0,32366,Kevin Chappell,37.0,37,1
2011,0,28679,Fabián Gómez,37.0,37,1
2011,0,24604,Hunter Haas,37.0,37,1
2011,0,27936,Martin Laird,37.0,37,1
2011,0,28158,Steve Marino,37.0,37,1
2011,0,28486,Michael Putnam,37.0,37,1
2011,0,22913,John Rollins,37.0,37,1
2011,0,27064,Jhonattan Vegas,37.0,37,1
2011,0,21805,Harrison Frazar,38.0,38,1
2011,0,1948,Tim Petrovic,38.0,38,1
2011,0,23788,D.J. Trahan,38.0,38,1
2011,0,33419,Cameron Tringale,39.0,39,1
2011,0,10585,Scott McCarron,41.0,41,1
2010,0,23135,Tim Clark,31.0,31,1
2010,0,30946,Alex Prugh,31.0,31,1
2010,0,25720,Chad Collins,32.0,32,1
2010,0,26300,Matt Jones,32.0,32,1
2010,0,27797,Derek Lamely,32.0,32,1
