YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
2024,10,0,46046,Scottie Scheffler,"2' 0""",630,1269.667
2024,10,0,24502,Adam Scott,"2' 0""",628,1277.083
2024,10,0,34046,Jordan Spieth,"2' 0""",661,1320.917
2024,10,0,45242,Kevin Yu,"2' 0""",750,1526.333
2024,10,0,47483,Will Zalatoris,"2' 0""",643,1277.583
2024,35,0,40026,Daniel Berger,"2' 1""",691,1445.5
2024,35,0,33141,Keegan Bradley,"2' 1""",759,1596.333
2024,35,0,47504,Sam Burns,"2' 1""",636,1322.5
2024,35,0,39997,Corey Conners,"2' 1""",865,1787.583
2024,35,0,50497,Adrien Dumont de Chassart,"2' 1""",666,1394.75
2024,35,0,57362,Austin Eckroat,"2' 1""",833,1707.833
2024,35,0,32102,Rickie Fowler,"2' 1""",701,1467.5
2024,35,0,31646,Emiliano Grillo,"2' 1""",831,1747.0
2024,35,0,35532,Tom Hoge,"2' 1""",925,1913.5
2024,35,0,29420,Billy Horschel,"2' 1""",701,1479.5
2024,35,0,46717,Viktor Hovland,"2' 1""",528,1089.667
2024,35,0,36801,Mark Hubbard,"2' 1""",945,1995.917
2024,35,0,30926,Chris Kirk,"2' 1""",702,1482.667
2024,35,0,23108,Matt Kuchar,"2' 1""",712,1500.083
2024,35,0,37378,Min Woo Lee,"2' 1""",650,1362.5
2024,35,0,52215,Robert MacIntyre,"2' 1""",654,1372.083
2024,35,0,40250,Taylor Pendrith,"2' 1""",732,1506.583
2024,35,0,46414,Aaron Rai,"2' 1""",826,1691.167
2024,35,0,26476,Chez Reavie,"2' 1""",620,1309.417
2024,35,0,29221,Webb Simpson,"2' 1""",503,1036.917
2024,35,0,39324,J.J. Spaun,"2' 1""",808,1697.417
2024,35,0,27214,Kevin Streelman,"2' 1""",634,1338.25
2024,35,0,48119,Ben Taylor,"2' 1""",598,1251.75
2024,35,0,33448,Justin Thomas,"2' 1""",621,1291.25
2024,35,0,51894,Vince Whaley,"2' 1""",562,1192.75
2024,60,0,56630,Akshay Bhatia,"2' 2""",811,1753.833
2024,60,0,55708,Hayden Buckley,"2' 2""",651,1399.25
2024,60,0,51766,Wyndham Clark,"2' 2""",606,1306.417
2024,60,0,59836,Pierceson Coody,"2' 2""",667,1428.5
2024,60,0,33653,Thomas Detry,"2' 2""",641,1406.5
2024,60,0,45609,Tyler Duncan,"2' 2""",653,1401.417
2024,60,0,51349,Nico Echavarria,"2' 2""",751,1656.25
2024,60,0,29936,Ryan Fox,"2' 2""",745,1585.0
2024,60,0,52375,Doug Ghim,"2' 2""",910,1954.167
2024,60,0,57975,Harry Hall,"2' 2""",697,1506.083
2024,60,0,54421,Garrick Higgo,"2' 2""",703,1514.333
2024,60,0,54628,Lee Hodges,"2' 2""",964,2081.167
2024,60,0,12716,Charley Hoffman,"2' 2""",653,1392.083
2024,60,0,35461,Beau Hossler,"2' 2""",829,1821.25
2024,60,0,35506,Mackenzie Hughes,"2' 2""",829,1811.75
2024,60,0,39971,Sungjae Im,"2' 2""",801,1717.75
2024,60,0,24024,Zach Johnson,"2' 2""",452,994.25
2024,60,0,39975,Michael Kim,"2' 2""",691,1509.5
2024,60,0,29478,Kevin Kisner,"2' 2""",513,1104.583
2024,60,0,47420,Jake Knapp,"2' 2""",732,1603.75
2024,60,0,28775,Nate Lashley,"2' 2""",680,1499.25
2024,60,0,36326,David Lipsky,"2' 2""",645,1416.667
2024,60,0,27129,Luke List,"2' 2""",721,1559.167
2024,60,0,33204,Shane Lowry,"2' 2""",645,1371.5
2024,60,0,47993,Denny McCarthy,"2' 2""",766,1654.75
2024,60,0,46113,Ryan McCormick,"2' 2""",500,1091.0
2024,60,0,28237,Rory McIlroy,"2' 2""",629,1344.0
2024,60,0,46442,Maverick McNealy,"2' 2""",807,1729.25
2024,60,0,59143,Mac Meissner,"2' 2""",715,1529.917
2024,60,0,26596,Ryan Moore,"2' 2""",705,1506.583
2024,60,0,50525,Collin Morikawa,"2' 2""",663,1416.833
2024,60,0,36871,Matt NeSmith,"2' 2""",739,1594.75
2024,60,0,33968,Thorbjørn Olesen,"2' 2""",427,914.917
2024,60,0,29908,C.T. Pan,"2' 2""",618,1340.917
2024,60,0,36699,Patrick Rodgers,"2' 2""",968,2060.167
2024,60,0,46441,Robby Shelton,"2' 2""",682,1454.5
2024,60,0,39327,Ben Silverman,"2' 2""",764,1646.5
2024,60,0,27139,David Skinns,"2' 2""",754,1633.0
2024,60,0,50095,Austin Smotherman,"2' 2""",438,933.833
2024,60,0,49960,Sepp Straka,"2' 2""",702,1496.0
2024,60,0,58168,Davis Thompson,"2' 2""",842,1822.75
2024,60,0,52666,Sami Valimaki,"2' 2""",602,1320.667
2024,60,0,40006,Erik van Rooyen,"2' 2""",736,1584.25
2024,103,0,47591,Eric Cole,"2' 3""",938,2129.333
2024,103,0,52514,Trace Crowe,"2' 3""",558,1235.25
2024,103,0,34076,Joel Dahmen,"2' 3""",835,1848.25
2024,103,0,45157,Cam Davis,"2' 3""",755,1710.417
2024,103,0,47663,Kevin Dougherty,"2' 3""",575,1287.75
2024,103,0,34099,Harris English,"2' 3""",803,1823.917
2024,103,0,40098,Matt Fitzpatrick,"2' 3""",619,1406.833
2024,103,0,29535,Brice Garnett,"2' 3""",473,1061.167
2024,103,0,51977,Max Greyserman,"2' 3""",651,1464.417
2024,103,0,33399,Adam Hadwin,"2' 3""",740,1636.833
2024,103,0,60067,Joe Highsmith,"2' 3""",631,1419.75
2024,103,0,39977,Max Homa,"2' 3""",699,1546.833
2024,103,0,48117,Kurt Kitayama,"2' 3""",752,1687.0
2024,103,0,36884,Ben Kohles,"2' 3""",828,1850.417
2024,103,0,32640,Troy Merritt,"2' 3""",619,1410.75
2024,103,0,51070,Vincent Norrman,"2' 3""",562,1283.75
2024,103,0,57900,Chandler Phillips,"2' 3""",740,1694.833
2024,103,0,28252,Seamus Power,"2' 3""",947,2096.167
2024,103,0,34256,Andrew Putnam,"2' 3""",805,1829.75
2024,103,0,47995,Davis Riley,"2' 3""",733,1647.583
2024,103,0,22405,Justin Rose,"2' 3""",545,1214.167
2024,103,0,37275,Sam Ryder,"2' 3""",634,1436.333
2024,103,0,50484,Hayden Springer,"2' 3""",589,1336.083
2024,103,0,40115,Adam Svensson,"2' 3""",1090,2463.833
2024,103,0,51634,Sahith Theegala,"2' 3""",887,2012.167
2024,103,0,48887,Matt Wallace,"2' 3""",624,1402.083
2024,103,0,31323,Gary Woodland,"2' 3""",804,1791.917
2024,103,0,54783,Dylan Wu,"2' 3""",741,1651.5
2024,103,0,55454,Carl Yuan,"2' 3""",567,1293.25
2024,132,0,37212,Paul Barjon,"2' 4""",492,1138.167
2024,132,0,34374,Erik Barnes,"2' 4""",466,1102.333
2024,132,0,40058,Zac Blair,"2' 4""",788,1845.5
2024,132,0,34255,Joseph Bramlett,"2' 4""",804,1896.083
2024,132,0,48084,Wesley Bryan,"2' 4""",381,885.75
2024,132,0,32070,Rafael Campos,"2' 4""",489,1130.667
2024,132,0,54576,Patrick Fishburn,"2' 4""",654,1547.417
2024,132,0,59095,Chris Gotterup,"2' 4""",717,1674.667
2024,132,0,60767,Blaine Hale Jr.,"2' 4""",425,989.5
2024,132,0,51287,Ryo Hisatsune,"2' 4""",773,1803.417
2024,132,0,51696,Rico Hoey,"2' 4""",735,1690.083
2024,132,0,50188,S.H. Kim,"2' 4""",896,2060.167
2024,132,0,32757,Patton Kizzire,"2' 4""",577,1340.5
2024,132,0,32791,K.H. Lee,"2' 4""",723,1657.083
2024,132,0,34466,Peter Malnati,"2' 4""",707,1622.5
2024,132,0,48153,Matthieu Pavon,"2' 4""",569,1310.083
2024,132,0,47983,Chad Ramey,"2' 4""",723,1687.417
2024,132,0,48867,Matti Schmid,"2' 4""",681,1581.75
2024,132,0,33486,Roger Sloan,"2' 4""",567,1313.333
2024,132,0,46340,Alex Smalley,"2' 4""",660,1534.417
2024,132,0,27649,Brandt Snedeker,"2' 4""",547,1285.75
2024,132,0,55893,Sam Stevens,"2' 4""",850,2018.583
2024,132,0,50493,Justin Suh,"2' 4""",674,1571.417
2024,132,0,48699,Callum Tarren,"2' 4""",663,1549.667
2024,132,0,25493,Nick Taylor,"2' 4""",796,1841.833
2024,132,0,38991,Alejandro Tosti,"2' 4""",663,1536.083
2024,132,0,27770,Camilo Villegas,"2' 4""",519,1220.167
2024,132,0,48319,Tom Whitney,"2' 4""",567,1327.333
2024,132,0,52374,Brandon Wu,"2' 4""",686,1607.667
2024,161,0,33408,Tyson Alexander,"2' 5""",639,1527.667
2024,161,0,32367,Jorge Campillo,"2' 5""",453,1090.167
2024,161,0,52372,Cameron Champ,"2' 5""",551,1346.75
2024,161,0,32366,Kevin Chappell,"2' 5""",450,1098.5
2024,161,0,59866,Nick Dunlap,"2' 5""",649,1584.25
2024,161,0,35310,Lanto Griffin,"2' 5""",673,1650.417
2024,161,0,47988,Nick Hardy,"2' 5""",870,2103.583
2024,161,0,52453,Nicolai Højgaard,"2' 5""",503,1207.25
2024,161,0,27936,Martin Laird,"2' 5""",620,1520.25
2024,161,0,39546,Keith Mitchell,"2' 5""",825,1985.167
2024,161,0,55789,Taylor Montgomery,"2' 5""",451,1098.333
2024,161,0,47806,Raul Pereda,"2' 5""",373,896.083
2024,161,0,30927,Brendon Todd,"2' 5""",883,2098.417
2024,161,0,57366,Cameron Young,"2' 5""",737,1786.083
2024,161,0,52513,Carson Young,"2' 5""",798,1950.583
2024,176,0,28420,Ryan Brehm,"2' 6""",522,1285.667
2024,176,0,60004,Jacob Bridgeman,"2' 6""",629,1546.417
2024,176,0,27330,Josh Teater,"2' 6""",425,1074.917
2024,179,0,56149,Wilson Furr,"2' 7""",500,1296.667
2024,179,0,34563,Chesson Hadley,"2' 7""",674,1726.667
2024,179,0,34587,Chan Kim,"2' 7""",780,2008.833
2024,179,0,40162,Justin Lower,"2' 7""",904,2300.833
2024,179,0,35617,Martin Trainer,"2' 7""",427,1104.25
2024,184,0,47347,Adam Schenk,"2' 8""",841,2229.25
2023,1,0,31202,William McGirt,"1' 10""",390,716.583
2023,2,0,19803,Ryan Armour,"1' 11""",760,1483.75
2023,3,0,28089,Jason Day,"2' 0""",663,1350.083
2023,3,0,54591,Ben Griffin,"2' 0""",923,1844.333
2023,3,0,30926,Chris Kirk,"2' 0""",798,1625.5
2023,3,0,27349,Alex Noren,"2' 0""",764,1556.083
2023,3,0,46046,Scottie Scheffler,"2' 0""",801,1583.5
2023,3,0,34046,Jordan Spieth,"2' 0""",624,1261.583
2023,9,0,33948,Byeong Hun An,"2' 1""",889,1835.417
2023,9,0,22371,Aaron Baddeley,"2' 1""",601,1241.5
2023,9,0,45522,Christiaan Bezuidenhout,"2' 1""",828,1718.917
2023,9,0,33141,Keegan Bradley,"2' 1""",716,1498.417
2023,9,0,47504,Sam Burns,"2' 1""",722,1530.333
2023,9,0,35450,Patrick Cantlay,"2' 1""",629,1291.25
2023,9,0,20229,Stewart Cink,"2' 1""",716,1505.667
2023,9,0,47591,Eric Cole,"2' 1""",1065,2227.25
2023,9,0,29725,Tony Finau,"2' 1""",785,1632.083
2023,9,0,25900,Lucas Glover,"2' 1""",861,1789.583
2023,9,0,34363,Tyrrell Hatton,"2' 1""",651,1348.917
2023,9,0,34098,Russell Henley,"2' 1""",787,1624.75
2023,9,0,39977,Max Homa,"2' 1""",763,1606.333
2023,9,0,39971,Sungjae Im,"2' 1""",885,1879.083
2023,9,0,24024,Zach Johnson,"2' 1""",618,1280.583
2023,9,0,33122,Russell Knox,"2' 1""",978,2057.75
2023,9,0,27129,Luke List,"2' 1""",956,1989.0
2023,9,0,33204,Shane Lowry,"2' 1""",607,1276.0
2023,9,0,26596,Ryan Moore,"2' 1""",695,1421.083
2023,9,0,51997,Andrew Novak,"2' 1""",717,1468.917
2023,9,0,36724,Augusto Núñez,"2' 1""",653,1365.083
2023,9,0,46970,Jon Rahm,"2' 1""",621,1315.75
2023,9,0,36699,Patrick Rodgers,"2' 1""",893,1867.333
2023,9,0,22405,Justin Rose,"2' 1""",550,1133.25
2023,9,0,39335,Kevin Roy,"2' 1""",621,1309.833
2023,9,0,51890,Greyson Sigg,"2' 1""",969,2007.25
2023,9,0,32333,Kevin Tway,"2' 1""",887,1875.0
2023,36,0,33408,Tyson Alexander,"2' 2""",767,1636.0
2023,36,0,56630,Akshay Bhatia,"2' 2""",638,1374.833
2023,36,0,39997,Corey Conners,"2' 2""",843,1829.083
2023,36,0,30911,Tommy Fleetwood,"2' 2""",603,1326.25
2023,36,0,29535,Brice Garnett,"2' 2""",691,1514.25
2023,36,0,32662,Michael Gligic,"2' 2""",589,1292.333
2023,36,0,39954,Cody Gribble,"2' 2""",551,1188.167
2023,36,0,27644,Brian Harman,"2' 2""",821,1797.417
2023,36,0,35461,Beau Hossler,"2' 2""",912,1997.917
2023,36,0,46717,Viktor Hovland,"2' 2""",699,1514.417
2023,36,0,35506,Mackenzie Hughes,"2' 2""",744,1630.083
2023,36,0,36799,Stephan Jaeger,"2' 2""",1163,2556.417
2023,36,0,32757,Patton Kizzire,"2' 2""",881,1931.917
2023,36,0,23108,Matt Kuchar,"2' 2""",838,1783.333
2023,36,0,33413,Ben Martin,"2' 2""",844,1831.083
2023,36,0,32839,Hideki Matsuyama,"2' 2""",721,1554.583
2023,36,0,51950,Max McGreevy,"2' 2""",690,1519.417
2023,36,0,46442,Maverick McNealy,"2' 2""",479,1055.417
2023,36,0,50525,Collin Morikawa,"2' 2""",669,1430.083
2023,36,0,29289,S.Y. Noh,"2' 2""",508,1117.583
2023,36,0,40250,Taylor Pendrith,"2' 2""",911,2009.833
2023,36,0,49771,J.T. Poston,"2' 2""",899,1961.25
2023,36,0,34256,Andrew Putnam,"2' 2""",988,2162.583
2023,36,0,46414,Aaron Rai,"2' 2""",951,2072.417
2023,36,0,34610,Matthias Schwab,"2' 2""",886,1931.917
2023,36,0,24502,Adam Scott,"2' 2""",524,1125.667
2023,36,0,39324,J.J. Spaun,"2' 2""",898,1967.083
2023,36,0,27963,Chris Stroud,"2' 2""",446,981.333
2023,36,0,31560,Brian Stuard,"2' 2""",516,1123.917
2023,36,0,48119,Ben Taylor,"2' 2""",906,1995.167
2023,36,0,25493,Nick Taylor,"2' 2""",763,1680.417
2023,36,0,47128,Richy Werenski,"2' 2""",725,1578.167
2023,36,0,52374,Brandon Wu,"2' 2""",912,1973.0
2023,69,0,32366,Kevin Chappell,"2' 3""",398,908.083
2023,69,0,25686,Jason Dufner,"2' 3""",764,1729.75
2023,69,0,45609,Tyler Duncan,"2' 3""",894,2020.833
2023,69,0,51349,Nico Echavarria,"2' 3""",613,1379.667
2023,69,0,57362,Austin Eckroat,"2' 3""",782,1789.167
2023,69,0,47079,Harrison Endycott,"2' 3""",716,1640.417
2023,69,0,40098,Matt Fitzpatrick,"2' 3""",637,1446.417
2023,69,0,32102,Rickie Fowler,"2' 3""",837,1882.417
2023,69,0,29970,Dylan Frittelli,"2' 3""",614,1369.167
2023,69,0,59018,Ryan Gerard,"2' 3""",510,1135.0
2023,69,0,52375,Doug Ghim,"2' 3""",830,1846.25
2023,69,0,56762,Will Gordon,"2' 3""",1011,2311.417
2023,69,0,32448,James Hahn,"2' 3""",785,1772.083
2023,69,0,57975,Harry Hall,"2' 3""",744,1647.333
2023,69,0,27554,Scott Harrington,"2' 3""",631,1411.25
2023,69,0,33597,Harry Higgs,"2' 3""",615,1359.5
2023,69,0,54628,Lee Hodges,"2' 3""",951,2125.917
2023,69,0,52453,Nicolai Hojgaard,"2' 3""",357,788.417
2023,69,0,27974,Sung Kang,"2' 3""",341,779.167
2023,69,0,39975,Michael Kim,"2' 3""",745,1686.333
2023,69,0,50188,S.H. Kim,"2' 3""",963,2181.333
2023,69,0,37455,Si Woo Kim,"2' 3""",881,1982.5
2023,69,0,48117,Kurt Kitayama,"2' 3""",566,1271.417
2023,69,0,33410,Andrew Landry,"2' 3""",663,1467.0
2023,69,0,28775,Nate Lashley,"2' 3""",937,2086.0
2023,69,0,32791,K.H. Lee,"2' 3""",880,1961.667
2023,69,0,35449,Adam Long,"2' 3""",883,1954.583
2023,69,0,34466,Peter Malnati,"2' 3""",748,1676.167
2023,69,0,47993,Denny McCarthy,"2' 3""",889,2010.917
2023,69,0,28237,Rory McIlroy,"2' 3""",596,1353.75
2023,69,0,46601,Trey Mullinax,"2' 3""",719,1643.75
2023,69,0,30163,Henrik Norlander,"2' 3""",772,1745.0
2023,69,0,23320,Ryan Palmer,"2' 3""",727,1626.25
2023,69,0,22056,Cameron Percy,"2' 3""",498,1134.667
2023,69,0,28252,Seamus Power,"2' 3""",692,1567.75
2023,69,0,26476,Chez Reavie,"2' 3""",946,2141.167
2023,69,0,48081,Xander Schauffele,"2' 3""",618,1366.5
2023,69,0,46441,Robby Shelton,"2' 3""",881,1974.0
2023,69,0,29221,Webb Simpson,"2' 3""",553,1226.583
2023,69,0,55893,Sam Stevens,"2' 3""",907,2030.5
2023,69,0,49960,Sepp Straka,"2' 3""",830,1868.75
2023,69,0,34431,Robert Streb,"2' 3""",695,1541.583
2023,69,0,27214,Kevin Streelman,"2' 3""",933,2082.5
2023,69,0,50493,Justin Suh,"2' 3""",1029,2322.167
2023,69,0,40115,Adam Svensson,"2' 3""",1089,2408.0
2023,69,0,48699,Callum Tarren,"2' 3""",915,2042.583
2023,69,0,40006,Erik van Rooyen,"2' 3""",617,1400.083
2023,69,0,32139,Danny Willett,"2' 3""",547,1212.833
2023,69,0,31323,Gary Woodland,"2' 3""",836,1906.917
2023,69,0,52513,Carson Young,"2' 3""",827,1867.417
2023,69,0,45242,Kevin Yu,"2' 3""",551,1247.333
2023,120,0,40058,Zac Blair,"2' 4""",674,1546.667
2023,120,0,34255,Joseph Bramlett,"2' 4""",747,1714.417
2023,120,0,55708,Hayden Buckley,"2' 4""",714,1682.417
2023,120,0,24925,Jonathan Byrd,"2' 4""",394,932.917
2023,120,0,51766,Wyndham Clark,"2' 4""",869,2018.0
2023,120,0,49453,Trevor Cone,"2' 4""",706,1666.333
2023,120,0,34076,Joel Dahmen,"2' 4""",805,1869.25
2023,120,0,33653,Thomas Detry,"2' 4""",692,1627.417
2023,120,0,34099,Harris English,"2' 4""",850,1999.167
2023,120,0,31646,Emiliano Grillo,"2' 4""",944,2186.667
2023,120,0,39058,Lucas Herbert,"2' 4""",477,1093.833
2023,120,0,49298,Kramer Hickok,"2' 4""",847,1975.0
2023,120,0,35532,Tom Hoge,"2' 4""",871,2035.583
2023,120,0,29420,Billy Horschel,"2' 4""",570,1309.583
2023,120,0,36801,Mark Hubbard,"2' 4""",948,2179.833
2023,120,0,55182,Tom Kim,"2' 4""",798,1835.083
2023,120,0,34409,David Lingmerth,"2' 4""",610,1432.917
2023,120,0,36326,David Lipsky,"2' 4""",896,2069.167
2023,120,0,49947,Taylor Moore,"2' 4""",848,1964.417
2023,120,0,36871,Matt NeSmith,"2' 4""",938,2165.167
2023,120,0,51070,Vincent Norrman,"2' 4""",726,1664.667
2023,120,0,47347,Adam Schenk,"2' 4""",1066,2506.167
2023,120,0,46340,Alex Smalley,"2' 4""",1020,2395.0
2023,120,0,51634,Sahith Theegala,"2' 4""",859,2026.667
2023,120,0,33448,Justin Thomas,"2' 4""",698,1629.25
2023,120,0,58168,Davis Thompson,"2' 4""",958,2215.833
2023,120,0,30927,Brendon Todd,"2' 4""",854,1988.167
2023,120,0,48887,Matt Wallace,"2' 4""",705,1650.583
2023,120,0,27095,Nick Watney,"2' 4""",625,1467.167
2023,120,0,54783,Dylan Wu,"2' 4""",870,2005.833
2023,150,0,48084,Wesley Bryan,"2' 5""",323,775.5
2023,150,0,46435,Austin Cook,"2' 5""",586,1412.75
2023,150,0,39067,MJ Daffue,"2' 5""",788,1875.833
2023,150,0,45157,Cam Davis,"2' 5""",849,2046.833
2023,150,0,37338,Zecheng Dou,"2' 5""",820,1953.333
2023,150,0,51414,Brent Grant,"2' 5""",680,1640.417
2023,150,0,33399,Adam Hadwin,"2' 5""",855,2031.167
2023,150,0,47988,Nick Hardy,"2' 5""",983,2400.417
2023,150,0,31557,Jim Herman,"2' 5""",721,1767.5
2023,150,0,54421,Garrick Higgo,"2' 5""",951,2272.75
2023,150,0,12716,Charley Hoffman,"2' 5""",666,1610.583
2023,150,0,32816,Satoshi Kodaira,"2' 5""",447,1087.0
2023,150,0,35879,Kelly Kraft,"2' 5""",764,1875.417
2023,150,0,27936,Martin Laird,"2' 5""",750,1807.5
2023,150,0,51491,Brandon Matthews,"2' 5""",481,1159.083
2023,150,0,32640,Troy Merritt,"2' 5""",738,1753.167
2023,150,0,39546,Keith Mitchell,"2' 5""",771,1893.333
2023,150,0,55789,Taylor Montgomery,"2' 5""",790,1907.583
2023,150,0,29908,C.T. Pan,"2' 5""",433,1047.0
2023,150,0,25818,Scott Piercy,"2' 5""",714,1696.333
2023,150,0,47995,Davis Riley,"2' 5""",802,1942.167
2023,150,0,37275,Sam Ryder,"2' 5""",892,2143.5
2023,150,0,50095,Austin Smotherman,"2' 5""",858,2086.5
2023,150,0,30692,Scott Stallings,"2' 5""",741,1777.417
2023,150,0,25632,Jimmy Walker,"2' 5""",791,1885.583
2023,150,0,58967,Trevor Werbylo,"2' 5""",620,1489.583
2023,150,0,57366,Cameron Young,"2' 5""",718,1749.417
2023,150,0,55454,Carl Yuan,"2' 5""",727,1779.417
2023,178,0,52955,Ludvig Åberg,"2' 6""",472,1173.833
2023,178,0,28420,Ryan Brehm,"2' 6""",739,1844.583
2023,178,0,34563,Chesson Hadley,"2' 6""",835,2085.667
2023,178,0,58696,Peter Kuest,"2' 6""",422,1061.167
2023,178,0,49766,Hank Lebioda,"2' 6""",477,1182.5
2023,178,0,40162,Justin Lower,"2' 6""",827,2080.333
2023,178,0,24140,Sean O'Hair,"2' 6""",323,797.667
2023,178,0,47983,Chad Ramey,"2' 6""",925,2310.167
2023,178,0,53165,Doc Redman,"2' 6""",759,1878.417
2023,178,0,52411,Kyle Westmoreland,"2' 6""",665,1655.0
2023,188,0,52372,Cameron Champ,"2' 7""",688,1754.667
2023,188,0,31577,Tano Goya,"2' 7""",694,1767.25
2023,188,0,35310,Lanto Griffin,"2' 7""",492,1263.917
2023,188,0,35901,Paul Haley II,"2' 7""",745,1929.417
2023,188,0,48867,Matti Schmid,"2' 7""",568,1473.333
2023,188,0,35617,Martin Trainer,"2' 7""",408,1061.0
2022,1,0,35450,Patrick Cantlay,"1' 11""",519,977.75
2022,2,0,45526,Abraham Ancer,"2' 0""",487,993.833
2022,2,0,19803,Ryan Armour,"2' 0""",384,764.083
2022,2,0,29725,Tony Finau,"2' 0""",757,1538.75
2022,2,0,24980,Scott Gutschewski,"2' 0""",423,855.083
2022,2,0,36801,Mark Hubbard,"2' 0""",578,1141.5
2022,2,0,46601,Trey Mullinax,"2' 0""",680,1359.5
2022,2,0,51890,Greyson Sigg,"2' 0""",794,1604.667
2022,2,0,34431,Robert Streb,"2' 0""",779,1588.5
2022,2,0,47483,Will Zalatoris,"2' 0""",609,1207.333
2022,11,0,23983,Luke Donald,"2' 1""",547,1125.0
2022,11,0,45609,Tyler Duncan,"2' 1""",699,1435.917
2022,11,0,29970,Dylan Frittelli,"2' 1""",751,1579.25
2022,11,0,46402,Talor Gooch,"2' 1""",572,1188.667
2022,11,0,29974,Branden Grace,"2' 1""",485,1007.583
2022,11,0,32448,James Hahn,"2' 1""",655,1388.833
2022,11,0,27644,Brian Harman,"2' 1""",812,1725.333
2022,11,0,12716,Charley Hoffman,"2' 1""",625,1285.5
2022,11,0,24024,Zach Johnson,"2' 1""",602,1244.25
2022,11,0,26300,Matt Jones,"2' 1""",543,1110.0
2022,11,0,30926,Chris Kirk,"2' 1""",674,1407.5
2022,11,0,33122,Russell Knox,"2' 1""",870,1830.417
2022,11,0,32816,Satoshi Kodaira,"2' 1""",436,922.083
2022,11,0,23108,Matt Kuchar,"2' 1""",591,1233.667
2022,11,0,27129,Luke List,"2' 1""",717,1515.583
2022,11,0,33204,Shane Lowry,"2' 1""",498,1025.333
2022,11,0,34466,Peter Malnati,"2' 1""",878,1860.25
2022,11,0,32839,Hideki Matsuyama,"2' 1""",584,1217.083
2022,11,0,32640,Troy Merritt,"2' 1""",758,1605.417
2022,11,0,25198,Francesco Molinari,"2' 1""",413,876.5
2022,11,0,27349,Alex Noren,"2' 1""",509,1067.083
2022,11,0,22056,Cameron Percy,"2' 1""",336,707.083
2022,11,0,34046,Jordan Spieth,"2' 1""",636,1302.583
2022,11,0,27214,Kevin Streelman,"2' 1""",848,1757.417
2022,11,0,33448,Justin Thomas,"2' 1""",608,1265.333
2022,11,0,10381,Curtis Thompson,"2' 1""",471,985.583
2022,11,0,32333,Kevin Tway,"2' 1""",722,1507.167
2022,11,0,27064,Jhonattan Vegas,"2' 1""",664,1377.0
2022,11,0,51894,Vince Whaley,"2' 1""",695,1471.667
2022,40,0,30978,Kiradech Aphibarnrat,"2' 2""",381,841.0
2022,40,0,45522,Christiaan Bezuidenhout,"2' 2""",572,1217.333
2022,40,0,33141,Keegan Bradley,"2' 2""",693,1502.667
2022,40,0,47504,Sam Burns,"2' 2""",708,1541.583
2022,40,0,20229,Stewart Cink,"2' 2""",734,1606.333
2022,40,0,39997,Corey Conners,"2' 2""",807,1757.75
2022,40,0,28089,Jason Day,"2' 2""",545,1188.417
2022,40,0,35110,Brett Drewitt,"2' 2""",471,1007.917
2022,40,0,30911,Tommy Fleetwood,"2' 2""",410,902.0
2022,40,0,32102,Rickie Fowler,"2' 2""",598,1283.583
2022,40,0,32662,Michael Gligic,"2' 2""",617,1329.667
2022,40,0,25900,Lucas Glover,"2' 2""",920,1971.833
