YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2018,0,27936,Martin Laird,40.51,474,1170
2018,0,27963,Chris Stroud,40.49,532,1314
2018,0,22405,Justin Rose,40.4,480,1188
2018,0,10809,Jim Furyk,40.28,348,864
2018,0,45526,Abraham Ancer,40.1,693,1728
2018,0,31646,Emiliano Grillo,40.1,664,1656
2018,0,26951,Johnson Wagner,40.1,498,1242
2018,0,25240,D.A. Points,40.07,440,1098
2018,0,27649,Brandt Snedeker,40.04,591,1476
2018,0,34099,Harris English,39.96,561,1404
2018,0,46435,Austin Cook,39.93,769,1926
2018,0,32640,Troy Merritt,39.93,611,1530
2018,0,23541,Ben Crane,39.92,424,1062
2018,0,39954,Cody Gribble,39.91,467,1170
2018,0,24024,Zach Johnson,39.91,625,1566
2018,0,26851,Marc Leishman,39.88,646,1620
2018,0,32102,Rickie Fowler,39.86,531,1332
2018,0,36699,Patrick Rodgers,39.78,666,1674
2018,0,35461,Beau Hossler,39.74,744,1872
2018,0,26300,Matt Jones,39.7,443,1116
2018,0,34174,John Huh,39.69,643,1620
2018,0,23320,Ryan Palmer,39.68,450,1134
2018,0,29223,Sam Saunders,39.64,528,1332
2018,0,27349,Alex Noren,39.63,428,1080
2018,0,34046,Jordan Spieth,39.55,541,1368
2018,0,23325,Vaughn Taylor,39.52,562,1422
2018,0,31420,Anirban Lahiri,39.5,583,1476
2018,0,32839,Hideki Matsuyama,39.43,511,1296
2018,0,26476,Chez Reavie,39.41,610,1548
2018,0,37278,Nicholas Lindheim,39.37,489,1242
2018,0,24140,Sean O'Hair,39.33,446,1134
2018,0,47125,Matt Atkins,39.32,368,936
2018,0,20157,Retief Goosen,39.32,368,936
2018,0,47959,Bryson DeChambeau,39.31,658,1674
2018,0,49771,J.T. Poston,39.28,502,1278
2018,0,35879,Kelly Kraft,39.19,649,1656
2018,0,49964,Aaron Wise,39.14,620,1584
2018,0,27141,J.B. Holmes,39.11,528,1350
2018,0,26329,Louis Oosthuizen,39.09,380,972
2018,0,24781,Hunter Mahan,39.07,443,1134
2018,0,48081,Xander Schauffele,39.07,654,1674
2018,0,29222,Billy Hurley III,39.06,450,1152
2018,0,46402,Talor Gooch,39.04,506,1296
2018,0,28132,Tyrone Van Aswegen,39.01,653,1674
2018,0,30926,Chris Kirk,38.99,744,1908
2018,0,27644,Brian Harman,38.95,631,1620
2018,0,37455,Si Woo Kim,38.94,729,1872
2018,0,30978,Kiradech Aphibarnrat,38.89,322,828
2018,0,22371,Aaron Baddeley,38.89,546,1404
2018,0,25572,Graeme McDowell,38.89,413,1062
2018,0,46970,Jon Rahm,38.89,462,1188
2018,0,31560,Brian Stuard,38.83,678,1746
2018,0,39327,Ben Silverman,38.82,587,1512
2018,0,25364,Paul Casey,38.81,496,1278
2018,0,27974,Sung Kang,38.76,593,1530
2018,0,12716,Charley Hoffman,38.75,558,1440
2018,0,23621,Rory Sabbatini,38.7,620,1602
2018,0,25892,Steve Wheatcroft,38.7,404,1044
2018,0,34076,Joel Dahmen,38.69,592,1530
2018,0,29478,Kevin Kisner,38.68,543,1404
2018,0,29725,Tony Finau,38.66,682,1764
2018,0,27895,Jonas Blixt,38.62,424,1098
2018,0,26596,Ryan Moore,38.6,542,1404
2018,0,35376,Roberto Díaz,38.56,472,1224
2018,0,34563,Chesson Hadley,38.55,687,1782
2018,0,33418,Shawn Stefani,38.44,512,1332
2018,0,29535,Brice Garnett,38.42,657,1710
2018,0,39328,Conrad Shindler,38.39,387,1008
2018,0,29484,Peter Uihlein,38.25,537,1404
2018,0,28307,Matt Every,38.22,516,1350
2018,0,30692,Scott Stallings,38.21,619,1620
2018,0,28500,Martin Flores,38.18,591,1548
2018,0,30911,Tommy Fleetwood,38.13,453,1188
2018,0,40058,Zac Blair,38.12,398,1044
2018,0,47993,Denny McCarthy,38.1,432,1134
2018,0,24358,Robert Garrigus,38.08,521,1368
2018,0,46601,Trey Mullinax,38.08,473,1242
2018,0,29974,Branden Grace,38.02,438,1152
2018,0,24138,Ian Poulter,38.02,438,1152
2018,0,32333,Kevin Tway,37.98,711,1872
2018,0,33410,Andrew Landry,37.92,546,1440
2018,0,26499,Rafa Cabrera Bello,37.86,477,1260
2018,0,25686,Jason Dufner,37.85,436,1152
2018,0,32816,Satoshi Kodaira,37.85,327,864
2018,0,20572,Rod Pampling,37.84,395,1044
2018,0,34256,Andrew Putnam,37.83,606,1602
2018,0,27064,Jhonattan Vegas,37.83,606,1602
2018,0,29479,Scott Brown,37.81,667,1764
2018,0,19803,Ryan Armour,37.8,728,1926
2018,0,26758,David Hearn,37.78,408,1080
2018,0,25493,Nick Taylor,37.78,612,1620
2018,0,12510,Chad Campbell,37.76,537,1422
2018,0,29420,Billy Horschel,37.74,557,1476
2018,0,35310,Lanto Griffin,37.69,502,1332
2018,0,27958,Ryan Blaum,37.61,528,1404
2018,0,31202,William McGirt,37.61,528,1404
2018,0,27095,Nick Watney,37.59,609,1620
2018,0,32366,Kevin Chappell,37.54,500,1332
2018,0,33948,Byeong Hun An,37.5,567,1512
2018,0,47287,Ethan Tracy,37.5,459,1224
2018,0,24361,Pat Perez,37.48,506,1350
2018,0,22582,Kyle Thompson,37.44,310,828
2018,0,47128,Richy Werenski,37.38,619,1656
2018,0,40026,Daniel Berger,37.35,511,1368
2018,0,34363,Tyrrell Hatton,37.35,363,972
2018,0,33399,Adam Hadwin,37.33,598,1602
2018,0,32448,James Hahn,37.33,551,1476
2018,0,22056,Cameron Percy,37.33,336,900
2018,0,25804,Bubba Watson,37.27,530,1422
2018,0,28679,Fabián Gómez,37.24,563,1512
2018,0,25900,Lucas Glover,37.16,408,1098
2018,0,35506,Mackenzie Hughes,37.13,508,1368
2018,0,24924,Bill Haas,37.09,494,1332
2018,0,33419,Cameron Tringale,37.04,420,1134
2018,0,37189,Harold Varner III,36.95,592,1602
2018,0,29485,Brett Stegmaier,36.89,405,1098
2018,0,28775,Nate Lashley,36.88,312,846
2018,0,39546,Keith Mitchell,36.71,641,1746
2018,0,32757,Patton Kizzire,36.7,588,1602
2018,0,36799,Stephan Jaeger,36.67,495,1350
2018,0,32254,Xinjun Zhang,36.67,495,1350
2018,0,24925,Jonathan Byrd,36.65,409,1116
2018,0,50526,Tom Lovelady,36.63,534,1458
2018,0,35545,Blayne Barber,36.57,441,1206
2018,0,30944,Jason Kokrak,36.53,651,1782
2018,0,39324,J.J. Spaun,36.5,519,1422
2018,0,35450,Patrick Cantlay,36.46,525,1440
2018,0,27129,Luke List,36.43,623,1710
2018,0,25198,Francesco Molinari,36.43,459,1260
2018,0,34431,Robert Streb,36.41,485,1332
2018,0,37338,Zecheng Dou,36.39,321,882
2018,0,21961,Charles Howell III,36.39,655,1800
2018,0,32150,Michael Thompson,36.3,379,1044
2018,0,33122,Russell Knox,36.23,587,1620
2018,0,20229,Stewart Cink,36.21,567,1566
2018,0,39997,Corey Conners,35.78,599,1674
2018,0,25818,Scott Piercy,35.76,515,1440
2018,0,37275,Sam Ryder,35.76,515,1440
2018,0,29268,Bronson Burgoon,35.67,443,1242
2018,0,34264,Hudson Swafford,35.57,429,1206
2018,0,33141,Keegan Bradley,35.48,594,1674
2018,0,24502,Adam Scott,35.47,498,1404
2018,0,30110,Kyle Stanley,35.42,561,1584
2018,0,47347,Adam Schenk,35.35,509,1440
2018,0,33204,Shane Lowry,35.32,356,1008
2018,0,34098,Russell Henley,35.21,469,1332
2018,0,29908,C.T. Pan,35.2,621,1764
2018,0,31323,Gary Woodland,34.92,572,1638
2018,0,27214,Kevin Streelman,34.84,577,1656
2018,0,45609,Tyler Duncan,34.59,579,1674
2018,0,35544,Andrew Yun,33.95,275,810
2018,0,29518,Brendan Steele,33.91,409,1206
2018,0,21528,Henrik Stenson,33.63,339,1008
2018,0,23353,J.J. Henry,33.11,447,1350
2017,0,27895,Jonas Blixt,43.81,552,1260
2017,0,33448,Justin Thomas,43.67,621,1422
2017,0,32102,Rickie Fowler,43.64,597,1368
2017,0,27770,Camilo Villegas,43.29,561,1296
2017,0,28089,Jason Day,43.27,514,1188
2017,0,34409,David Lingmerth,43.19,583,1350
2017,0,25191,Gonzalo Fernandez-Castaño,43.06,434,1008
2017,0,48084,Wesley Bryan,42.98,704,1638
2017,0,25572,Graeme McDowell,42.96,433,1008
2017,0,37454,Whee Kim,42.67,553,1296
2017,0,33399,Adam Hadwin,42.52,750,1764
2017,0,25892,Steve Wheatcroft,42.43,359,846
2017,0,25720,Chad Collins,42.29,472,1116
2017,0,36689,Brooks Koepka,42.29,609,1440
2017,0,28252,Seamus Power,42.29,609,1440
2017,0,20593,Greg Chalmers,42.25,540,1278
2017,0,27644,Brian Harman,42.22,760,1800
2017,0,29223,Sam Saunders,42.22,532,1260
2017,0,34466,Peter Malnati,42.03,643,1530
2017,0,19846,Brian Gay,42.02,590,1404
2017,0,34360,Patrick Reed,42.0,756,1800
2017,0,26331,Charl Schwartzel,41.94,453,1080
2017,0,35891,Cameron Smith,41.8,617,1476
2017,0,24024,Zach Johnson,41.77,579,1386
2017,0,31420,Anirban Lahiri,41.74,541,1296
2017,0,23983,Luke Donald,41.55,359,864
2017,0,35532,Tom Hoge,41.55,344,828
2017,0,6522,Ernie Els,41.45,388,936
2017,0,34046,Jordan Spieth,41.45,582,1404
2017,0,25345,Carl Pettersson,41.34,439,1062
2017,0,1810,Phil Mickelson,41.18,593,1440
2017,0,27649,Brandt Snedeker,41.11,370,900
2017,0,29479,Scott Brown,41.09,673,1638
2017,0,24138,Ian Poulter,41.09,503,1224
2017,0,46443,Brian Campbell,41.07,377,918
2017,0,24361,Pat Perez,40.99,664,1620
2017,0,37278,Nicholas Lindheim,40.97,413,1008
2017,0,22371,Aaron Baddeley,40.94,420,1026
2017,0,25349,Tim Wilkinson,40.9,427,1044
2017,0,24846,Ricky Barnes,40.88,677,1656
2017,0,28237,Rory McIlroy,40.74,352,864
2017,0,29289,S.Y. Noh,40.74,638,1566
2017,0,29221,Webb Simpson,40.74,726,1782
2017,0,27958,Ryan Blaum,40.57,701,1728
2017,0,27141,J.B. Holmes,40.57,555,1368
2017,0,32839,Hideki Matsuyama,40.57,555,1368
2017,0,39975,Michael Kim,40.56,657,1620
2017,0,33461,Morgan Hoffmann,40.53,642,1584
2017,0,29222,Billy Hurley III,40.49,583,1440
2017,0,39954,Cody Gribble,40.48,561,1386
2017,0,23325,Vaughn Taylor,40.48,612,1512
2017,0,40009,Dominic Bozzelli,40.43,473,1170
2017,0,23800,Bryce Molder,40.39,538,1332
2017,0,28307,Matt Every,40.32,508,1260
2017,0,25396,Kevin Na,40.31,595,1476
2017,0,30852,Ryo Ishikawa,40.28,406,1008
2017,0,49771,J.T. Poston,40.23,630,1566
2017,0,46970,Jon Rahm,40.23,601,1494
2017,0,33419,Cameron Tringale,40.23,601,1494
2017,0,29926,Danny Lee,40.2,644,1602
2017,0,40026,Daniel Berger,40.18,622,1548
2017,0,30925,Dustin Johnson,40.16,506,1260
2017,0,48822,Sebastián Muñoz,40.14,354,882
2017,0,40058,Zac Blair,40.12,715,1782
2017,0,26300,Matt Jones,40.08,404,1008
2017,0,31416,Derek Fathauer,40.0,540,1350
2017,0,23108,Matt Kuchar,39.98,662,1656
2017,0,32150,Michael Thompson,39.98,403,1008
2017,0,25686,Jason Dufner,39.97,590,1476
2017,0,34213,Grayson Murray,39.94,647,1620
2017,0,35545,Blayne Barber,39.91,510,1278
2017,0,32333,Kevin Tway,39.9,632,1584
2017,0,29720,Andres Gonzales,39.86,495,1242
2017,0,48081,Xander Schauffele,39.86,660,1656
2017,0,34431,Robert Streb,39.83,674,1692
2017,0,26329,Louis Oosthuizen,39.78,444,1116
2017,0,27963,Chris Stroud,39.74,422,1062
2017,0,26499,Rafa Cabrera Bello,39.72,429,1080
2017,0,31560,Brian Stuard,39.66,621,1566
2017,0,24357,K.J. Choi,39.56,470,1188
2017,0,32757,Patton Kizzire,39.55,541,1368
2017,0,46550,Brandon Hagy,39.54,548,1386
2017,0,29461,Jamie Lovemark,39.53,683,1728
2017,0,26476,Chez Reavie,39.53,676,1710
2017,0,26596,Ryan Moore,39.52,562,1422
2017,0,33948,Byeong Hun An,39.51,512,1296
2017,0,23497,Tag Ridings,39.45,419,1062
2017,0,46601,Trey Mullinax,39.43,582,1476
2017,0,37455,Si Woo Kim,39.41,532,1350
2017,0,29478,Kevin Kisner,39.4,695,1764
2017,0,34174,John Huh,39.33,623,1584
2017,0,34358,Jonathan Randolph,39.24,445,1134
2017,0,46440,Smylie Kaufman,39.2,501,1278
2017,0,35506,Mackenzie Hughes,39.16,733,1872
2017,0,22986,Søren Kjeldsen,39.12,345,882
2017,0,34099,Harris English,39.11,535,1368
2017,0,32640,Troy Merritt,39.11,535,1368
2017,0,35110,Brett Drewitt,39.1,373,954
2017,0,26851,Marc Leishman,39.01,632,1620
2017,0,25804,Bubba Watson,38.98,442,1134
2017,0,24781,Hunter Mahan,38.89,497,1278
2017,0,25198,Francesco Molinari,38.89,504,1296
2017,0,30191,Julián Etulain,38.8,440,1134
2017,0,27974,Sung Kang,38.78,712,1836
2017,0,32366,Kevin Chappell,38.77,628,1620
2017,0,20229,Stewart Cink,38.77,649,1674
2017,0,25274,Steven Bowditch,38.69,383,990
2017,0,27936,Martin Laird,38.69,578,1494
2017,0,24140,Sean O'Hair,38.69,585,1512
2017,0,12716,Charley Hoffman,38.63,751,1944
2017,0,25632,Jimmy Walker,38.63,452,1170
2017,0,32200,Roberto Castro,38.56,472,1224
2017,0,26758,David Hearn,38.56,590,1530
2017,0,27466,Spencer Levin,38.56,590,1530
2017,0,28679,Fabián Gómez,38.51,409,1062
2017,0,33120,Mark Anderson,38.46,360,936
2017,0,47128,Richy Werenski,38.44,512,1332
2017,0,35879,Kelly Kraft,38.42,491,1278
2017,0,25834,Daniel Summerhays,38.42,650,1692
2017,0,29725,Tony Finau,38.41,719,1872
2017,0,21961,Charles Howell III,38.41,567,1476
2017,0,24502,Adam Scott,38.41,401,1044
2017,0,47959,Bryson DeChambeau,38.39,615,1602
2017,0,30926,Chris Kirk,38.35,573,1494
2017,0,20771,Steven Alker,38.27,434,1134
2017,0,25364,Paul Casey,38.27,620,1620
2017,0,34098,Russell Henley,38.26,668,1746
2017,0,27214,Kevin Streelman,38.26,606,1584
2017,0,46501,Ollie Schniederjans,38.25,599,1566
2017,0,23621,Rory Sabbatini,38.21,447,1170
2017,0,23541,Ben Crane,38.19,543,1422
2017,0,20157,Retief Goosen,38.16,316,828
2017,0,25493,Nick Taylor,38.13,652,1710
2017,0,31646,Emiliano Grillo,38.12,597,1566
2017,0,33413,Ben Martin,38.05,541,1422
2017,0,10809,Jim Furyk,38.02,349,918
2017,0,46732,Rick Lamb,38.0,342,900
2017,0,21209,Sergio Garcia,37.99,424,1116
2017,0,28132,Tyrone Van Aswegen,37.97,663,1746
2017,0,33141,Keegan Bradley,37.96,697,1836
2017,0,20104,Ken Duke,37.95,485,1278
2017,0,29518,Brendan Steele,37.9,573,1512
2017,0,34021,Bud Cauley,37.88,600,1584
2017,0,33122,Russell Knox,37.86,477,1260
2017,0,35450,Patrick Cantlay,37.85,327,864
2017,0,24924,Bill Haas,37.84,579,1530
2017,0,29908,C.T. Pan,37.79,585,1548
2017,0,24358,Robert Garrigus,37.73,489,1296
2017,0,22046,Geoff Ogilvy,37.73,489,1296
2017,0,29740,Brad Fritsch,37.71,353,936
2017,0,39324,J.J. Spaun,37.66,583,1548
2017,0,32448,James Hahn,37.62,650,1728
2017,0,33418,Shawn Stefani,37.58,460,1224
2017,0,29974,Branden Grace,37.48,425,1134
2017,0,22405,Justin Rose,37.41,431,1152
2017,0,35300,Andrew Loupe,37.39,350,936
2017,0,25900,Lucas Glover,37.35,605,1620
2017,0,28093,Miguel Angel Carballo,37.33,383,1026
2017,0,20472,Alex Cejka,37.23,516,1386
2017,0,22056,Cameron Percy,37.09,434,1170
2017,0,30110,Kyle Stanley,37.06,667,1800
2017,0,33204,Shane Lowry,36.96,326,882
2017,0,26951,Johnson Wagner,36.95,419,1134
2017,0,24507,Jason Bohn,36.93,472,1278
2017,0,27129,Luke List,36.9,651,1764
2017,0,28420,Ryan Brehm,36.87,511,1386
2017,0,27064,Jhonattan Vegas,36.85,597,1620
2017,0,31202,William McGirt,36.81,550,1494
2017,0,34264,Hudson Swafford,36.79,596,1620
2017,0,25818,Scott Piercy,36.73,443,1206
2017,0,36801,Mark Hubbard,36.71,489,1332
2017,0,36699,Patrick Rodgers,36.64,488,1332
2017,0,30944,Jason Kokrak,36.61,626,1710
2017,0,27095,Nick Watney,36.55,454,1242
2017,0,27436,Graham DeLaet,36.4,498,1368
2017,0,12510,Chad Campbell,36.37,635,1746
2017,0,37189,Harold Varner III,36.36,648,1782
2017,0,31323,Gary Woodland,36.33,582,1602
2017,0,25240,D.A. Points,36.19,443,1224
2017,0,31557,Jim Herman,35.56,480,1350
2017,0,20572,Rod Pampling,35.52,454,1278
2017,0,29476,Kyle Reifers,35.48,562,1584
2017,0,30692,Scott Stallings,35.43,491,1386
2017,0,29485,Brett Stegmaier,35.31,483,1368
2017,0,28500,Martin Flores,34.98,510,1458
2017,0,19803,Ryan Armour,34.56,367,1062
2017,0,29420,Billy Horschel,34.43,533,1548
2017,0,26289,Boo Weekley,33.94,446,1314
2017,0,23320,Ryan Palmer,33.75,322,954
2017,0,23353,J.J. Henry,32.95,510,1548
2016,0,30927,Brendon Todd,44.8,508,1134
2016,0,34046,Jordan Spieth,44.3,606,1368
2016,0,22371,Aaron Baddeley,43.88,703,1602
2016,0,27895,Jonas Blixt,43.86,600,1368
2016,0,20098,Stuart Appleby,43.8,544,1242
2016,0,28089,Jason Day,43.64,542,1242
2016,0,1810,Phil Mickelson,43.52,564,1296
2016,0,6527,Steve Stricker,43.5,415,954
2016,0,35539,Luke Guthrie,42.93,425,990
2016,0,23800,Bryce Molder,42.74,600,1404
2016,0,34262,Jon Curran,42.54,758,1782
2016,0,34466,Peter Malnati,42.35,648,1530
2016,0,29222,Billy Hurley III,42.34,503,1188
2016,0,31416,Derek Fathauer,42.14,713,1692
2016,0,27747,Hiroshi Iwata,41.97,627,1494
2016,0,25892,Steve Wheatcroft,41.91,611,1458
2016,0,30925,Dustin Johnson,41.8,617,1476
2016,0,23541,Ben Crane,41.74,571,1368
2016,0,27644,Brian Harman,41.61,779,1872
2016,0,25349,Tim Wilkinson,41.58,509,1224
2016,0,21731,Freddie Jacobson,41.54,643,1548
2016,0,25274,Steven Bowditch,41.47,530,1278
2016,0,39975,Michael Kim,41.44,716,1728
2016,0,35300,Andrew Loupe,41.41,559,1350
2016,0,33399,Adam Hadwin,41.4,693,1674
2016,0,10213,Dicky Pride,41.3,394,954
2016,0,25632,Jimmy Walker,41.26,609,1476
2016,0,32839,Hideki Matsuyama,41.25,542,1314
2016,0,24024,Zach Johnson,41.21,638,1548
2016,0,27141,J.B. Holmes,41.07,547,1332
2016,0,31420,Anirban Lahiri,41.06,510,1242
2016,0,20157,Retief Goosen,41.01,406,990
2016,0,25834,Daniel Summerhays,40.97,730,1782
2016,0,30926,Chris Kirk,40.92,626,1530
2016,0,33461,Morgan Hoffmann,40.88,493,1206
2016,0,24846,Ricky Barnes,40.86,684,1674
2016,0,27649,Brandt Snedeker,40.7,652,1602
2016,0,29478,Kevin Kisner,40.66,688,1692
2016,0,40058,Zac Blair,40.64,695,1710
2016,0,32640,Troy Merritt,40.62,563,1386
2016,0,36689,Brooks Koepka,40.56,511,1260
2016,0,36801,Mark Hubbard,40.55,708,1746
2016,0,37455,Si Woo Kim,40.47,794,1962
2016,0,20472,Alex Cejka,40.46,488,1206
2016,0,24140,Sean O'Hair,40.45,648,1602
2016,0,30711,Colt Knost,40.44,626,1548
2016,0,34360,Patrick Reed,40.43,735,1818
2016,0,34265,Will Wilcox,40.43,473,1170
2016,0,31560,Brian Stuard,40.4,480,1188
2016,0,24494,Erik Compton,40.39,458,1134
2016,0,24357,K.J. Choi,40.33,530,1314
2016,0,20104,Ken Duke,40.33,392,972
2016,0,27129,Luke List,40.33,559,1386
2016,0,29289,S.Y. Noh,40.33,588,1458
2016,0,35732,Wes Roach,40.3,399,990
2016,0,29461,Jamie Lovemark,40.23,659,1638
2016,0,27770,Camilo Villegas,40.23,572,1422
2016,0,26596,Ryan Moore,40.19,586,1458
2016,0,6522,Ernie Els,40.15,477,1188
2016,0,28679,Fabián Gómez,40.08,570,1422
2016,0,27974,Sung Kang,40.04,627,1566
2016,0,35891,Cameron Smith,40.02,497,1242
2016,0,34099,Harris English,39.92,697,1746
2016,0,35532,Tom Hoge,39.9,553,1386
2016,0,24781,Hunter Mahan,39.89,438,1098
2016,0,33419,Cameron Tringale,39.83,552,1386
2016,0,23108,Matt Kuchar,39.81,688,1728
2016,0,23320,Ryan Palmer,39.79,616,1548
2016,0,32757,Patton Kizzire,39.76,637,1602
2016,0,25396,Kevin Na,39.73,665,1674
2016,0,24507,Jason Bohn,39.72,479,1206
2016,0,20766,Padraig Harrington,39.71,386,972
2016,0,28132,Tyrone Van Aswegen,39.71,729,1836
2016,0,28237,Rory McIlroy,39.7,443,1116
2016,0,29926,Danny Lee,39.69,643,1620
2016,0,28475,Jeff Overton,39.66,464,1170
2016,0,27942,Rob Oppenheim,39.59,449,1134
2016,0,6567,Vijay Singh,39.51,512,1296
2016,0,25720,Chad Collins,39.35,517,1314
2016,0,25493,Nick Taylor,39.24,558,1422
2016,0,29223,Sam Saunders,39.23,459,1170
2016,0,26476,Chez Reavie,39.21,607,1548
2016,0,28092,D.H. Lee,39.18,402,1026
2016,0,34409,David Lingmerth,39.16,571,1458
2016,0,33410,Andrew Landry,39.12,345,882
2016,0,23325,Vaughn Taylor,39.04,506,1296
2016,0,26851,Marc Leishman,39.02,604,1548
2016,0,24490,George McNeill,39.0,358,918
2016,0,32876,Martin Piller,38.99,400,1026
2016,0,23621,Rory Sabbatini,38.99,379,972
2016,0,22892,Jason Gore,38.96,519,1332
2016,0,29479,Scott Brown,38.89,616,1584
2016,0,30692,Scott Stallings,38.81,489,1260
2016,0,27963,Chris Stroud,38.75,558,1440
2016,0,12716,Charley Hoffman,38.7,613,1584
2016,0,29725,Tony Finau,38.65,661,1710
2016,0,21961,Charles Howell III,38.64,633,1638
2016,0,29974,Branden Grace,38.61,417,1080
2016,0,27466,Spencer Levin,38.61,695,1800
2016,0,25572,Graeme McDowell,38.61,417,1080
2016,0,31202,William McGirt,38.61,681,1764
2016,0,26758,David Hearn,38.6,660,1710
2016,0,26331,Charl Schwartzel,38.57,486,1260
2016,0,20572,Rod Pampling,38.56,347,900
2016,0,32150,Michael Thompson,38.48,471,1224
2016,0,26300,Matt Jones,38.47,554,1440
2016,0,23983,Luke Donald,38.41,560,1458
2016,0,27936,Martin Laird,38.39,539,1404
2016,0,34261,Scott Langley,38.36,435,1134
2016,0,25240,D.A. Points,38.34,352,918
2016,0,46440,Smylie Kaufman,38.26,606,1584
2016,0,45526,Abraham Ancer,38.19,330,864
2016,0,2206,David Toms,38.17,426,1116
2016,0,34264,Hudson Swafford,38.14,714,1872
2016,0,33413,Ben Martin,38.13,604,1584
2016,0,8075,Jerry Kelly,38.08,521,1368
2016,0,33122,Russell Knox,38.08,610,1602
2016,0,29221,Webb Simpson,38.02,479,1260
2016,0,34563,Chesson Hadley,37.97,540,1422
2016,0,35879,Kelly Kraft,37.95,403,1062
2016,0,25198,Francesco Molinari,37.93,437,1152
2016,0,29720,Andres Gonzales,37.89,532,1404
2016,0,26289,Boo Weekley,37.88,566,1494
2016,0,33448,Justin Thomas,37.85,654,1728
2016,0,32102,Rickie Fowler,37.81,524,1386
2016,0,29420,Billy Horschel,37.78,476,1260
2016,0,31557,Jim Herman,37.75,632,1674
2016,0,35545,Blayne Barber,37.71,543,1440
2016,0,34174,John Huh,37.71,577,1530
2016,0,33667,Carlos Ortiz,37.7,509,1350
2016,0,12510,Chad Campbell,37.65,610,1620
2016,0,24502,Adam Scott,37.65,515,1368
2016,0,29476,Kyle Reifers,37.64,752,1998
2016,0,32366,Kevin Chappell,37.63,630,1674
2016,0,21878,Mark Wilson,37.63,420,1116
2016,0,22046,Geoff Ogilvy,37.57,399,1062
2016,0,30163,Henrik Norlander,37.56,453,1206
2016,0,31323,Gary Woodland,37.48,614,1638
2016,0,20848,Ángel Cabrera,37.37,417,1116
2016,0,22405,Justin Rose,37.37,417,1116
2016,0,29268,Bronson Burgoon,37.34,531,1422
2016,0,28158,Steve Marino,37.34,457,1224
2016,0,30110,Kyle Stanley,37.33,598,1602
2016,0,23638,Brendon de Jonge,37.31,544,1458
2016,0,24358,Robert Garrigus,37.26,436,1170
2016,0,25364,Paul Casey,37.24,496,1332
2016,0,37273,Derek Ernst,37.23,382,1026
2016,0,24912,Will MacKenzie,37.22,536,1440
2016,0,24924,Bill Haas,37.2,549,1476
2016,0,40026,Daniel Berger,37.14,595,1602
2016,0,20645,John Senden,37.14,575,1548
2016,0,34098,Russell Henley,37.13,508,1368
2016,0,25686,Jason Dufner,37.04,680,1836
2016,0,27064,Jhonattan Vegas,37.04,620,1674
2016,0,29745,Tyler Aldridge,36.99,526,1422
2016,0,33204,Shane Lowry,36.93,359,972
2016,0,37189,Harold Varner III,36.84,610,1656
2016,0,37454,Whee Kim,36.82,517,1404
2016,0,32448,James Hahn,36.8,563,1530
2016,0,27436,Graham DeLaet,36.7,436,1188
2016,0,33418,Shawn Stefani,36.65,574,1566
2016,0,21209,Sergio Garcia,36.6,336,918
2016,0,26951,Johnson Wagner,36.56,566,1548
2016,0,32200,Roberto Castro,36.54,638,1746
2016,0,31646,Emiliano Grillo,36.54,592,1620
2016,0,32618,Rhein Gibson,36.52,355,972
2016,0,25900,Lucas Glover,36.52,493,1350
2016,0,25818,Scott Piercy,36.51,552,1512
2016,0,28114,Dawie van der Walt,36.43,459,1260
2016,0,29485,Brett Stegmaier,36.21,554,1530
2016,0,27214,Kevin Streelman,36.04,532,1476
2016,0,26329,Louis Oosthuizen,36.01,363,1008
2016,0,36699,Patrick Rodgers,36.01,551,1530
2016,0,25804,Bubba Watson,35.75,444,1242
2016,0,30944,Jason Kokrak,35.64,571,1602
2016,0,35451,Scott Pinckney,35.49,543,1530
2016,0,34431,Robert Streb,35.32,534,1512
2016,0,10809,Jim Furyk,35.26,330,936
2016,0,29518,Brendan Steele,35.19,532,1512
2016,0,20691,Greg Owen,34.43,502,1458
2016,0,33141,Keegan Bradley,34.28,506,1476
2016,0,10885,Robert Allenby,34.2,314,918
2016,0,24461,Thomas Aiken,33.92,403,1188
2016,0,20229,Stewart Cink,33.52,368,1098
2016,0,23353,J.J. Henry,31.73,377,1188
2015,0,34046,Jordan Spieth,44.26,701,1584
2015,0,34256,Andrew Putnam,43.58,502,1152
2015,0,1810,Phil Mickelson,43.41,547,1260
2015,0,8075,Jerry Kelly,43.04,612,1422
2015,0,30927,Brendon Todd,43.01,720,1674
2015,0,27649,Brandt Snedeker,42.81,732,1710
2015,0,27141,J.B. Holmes,42.75,654,1530
2015,0,22371,Aaron Baddeley,42.72,569,1332
2015,0,29926,Danny Lee,42.64,921,2160
2015,0,25274,Steven Bowditch,42.61,790,1854
2015,0,23108,Matt Kuchar,42.61,721,1692
2015,0,25396,Kevin Na,42.51,727,1710
2015,0,26300,Matt Jones,42.38,656,1548
2015,0,25345,Carl Pettersson,42.3,807,1908
2015,0,34360,Patrick Reed,42.11,758,1800
2015,0,28089,Jason Day,42.05,545,1296
2015,0,33448,Justin Thomas,41.93,800,1908
2015,0,34563,Chesson Hadley,41.91,762,1818
2015,0,28679,Fabián Gómez,41.9,626,1494
2015,0,28259,Sangmoon Bae,41.78,737,1764
