YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,24024,Zach Johnson,-.500
2024,0,37275,Sam Ryder,-.417
2024,0,34046,Jordan Spieth,-.286
2024,0,55182,Tom Kim,-.273
2024,0,29478,Kevin Kisner,-.273
2024,0,54591,Ben Griffin,-.250
2024,0,34098,Russell Henley,-.250
2024,0,52375,Doug Ghim,-.238
2024,0,59143,Mac Meissner,-.235
2024,0,52955,Ludvig Åberg,-.222
2024,0,35310,Lanto Griffin,-.222
2024,0,33399,Adam Hadwin,-.214
2024,0,50493,Justin Suh,-.214
2024,0,28420,Ryan Brehm,-.200
2024,0,29535,Brice Garnett,-.200
2024,0,28775,Nate Lashley,-.200
2024,0,49960,Sepp Straka,-.200
2024,0,40026,Daniel Berger,-.182
2024,0,35450,Patrick Cantlay,-.182
2024,0,51696,Rico Hoey,-.182
2024,0,30926,Chris Kirk,-.182
2024,0,27644,Brian Harman,-.176
2024,0,35506,Mackenzie Hughes,-.172
2024,0,46717,Viktor Hovland,-.167
2024,0,26476,Chez Reavie,-.167
2024,0,46441,Robby Shelton,-.167
2024,0,39327,Ben Silverman,-.167
2024,0,51997,Andrew Novak,-.158
2024,0,48153,Matthieu Pavon,-.154
2024,0,33653,Thomas Detry,-.143
2024,0,57900,Chandler Phillips,-.143
2024,0,30927,Brendon Todd,-.136
2024,0,47983,Chad Ramey,-.130
2024,0,33948,Byeong Hun An,-.125
2024,0,32367,Jorge Campillo,-.125
2024,0,34587,Chan Kim,-.118
2024,0,28237,Rory McIlroy,-.118
2024,0,49947,Taylor Moore,-.114
2024,0,56630,Akshay Bhatia,-.111
2024,0,35461,Beau Hossler,-.095
2024,0,51634,Sahith Theegala,-.095
2024,0,35617,Martin Trainer,-.095
2024,0,40006,Erik van Rooyen,-.095
2024,0,59095,Chris Gotterup,-.094
2024,0,54421,Garrick Higgo,-.091
2024,0,33448,Justin Thomas,-.091
2024,0,33141,Keegan Bradley,-.077
2024,0,59442,Parker Coody,-.077
2024,0,48117,Kurt Kitayama,-.077
2024,0,25493,Nick Taylor,-.077
2024,0,45242,Kevin Yu,-.074
2024,0,40162,Justin Lower,-.071
2024,0,45609,Tyler Duncan,-.067
2024,0,35532,Tom Hoge,-.067
2024,0,22405,Justin Rose,-.067
2024,0,48119,Ben Taylor,-.067
2024,0,48887,Matt Wallace,-.067
2024,0,40058,Zac Blair,-.063
2024,0,48319,Tom Whitney,-.063
2024,0,34563,Chesson Hadley,-.056
2024,0,34256,Andrew Putnam,-.053
2024,0,24502,Adam Scott,-.053
2024,0,46340,Alex Smalley,-.053
2024,0,57975,Harry Hall,-.048
2024,0,39975,Michael Kim,-.048
2024,0,23108,Matt Kuchar,-.048
2024,0,46442,Maverick McNealy,-.043
2024,0,54576,Patrick Fishburn,-.036
2024,0,39997,Corey Conners,-.034
2024,0,34255,Joseph Bramlett,-.033
2024,0,34099,Harris English,E
2024,0,56149,Wilson Furr,E
2024,0,51977,Max Greyserman,E
2024,0,60767,Blaine Hale Jr.,E
2024,0,54628,Lee Hodges,E
2024,0,36799,Stephan Jaeger,E
2024,0,32757,Patton Kizzire,E
2024,0,36884,Ben Kohles,E
2024,0,27129,Luke List,E
2024,0,47993,Denny McCarthy,E
2024,0,26596,Ryan Moore,E
2024,0,27349,Alex Noren,E
2024,0,51070,Vincent Norrman,E
2024,0,29908,C.T. Pan,E
2024,0,40250,Taylor Pendrith,E
2024,0,49771,J.T. Poston,E
2024,0,28252,Seamus Power,E
2024,0,55893,Sam Stevens,E
2024,0,27064,Jhonattan Vegas,E
2024,0,52374,Brandon Wu,E
2024,0,57366,Cameron Young,E
2024,0,59836,Pierceson Coody,+.037
2024,0,51894,Vince Whaley,+.045
2024,0,36699,Patrick Rodgers,+.048
2024,0,46113,Ryan McCormick,+.050
2024,0,27139,David Skinns,+.050
2024,0,33486,Roger Sloan,+.050
2024,0,29420,Billy Horschel,+.056
2024,0,27214,Kevin Streelman,+.056
2024,0,40098,Matt Fitzpatrick,+.063
2024,0,34076,Joel Dahmen,+.067
2024,0,48084,Wesley Bryan,+.071
2024,0,25900,Lucas Glover,+.071
2024,0,46046,Scottie Scheffler,+.071
2024,0,29221,Webb Simpson,+.071
2024,0,50095,Austin Smotherman,+.071
2024,0,51766,Wyndham Clark,+.077
2024,0,54783,Dylan Wu,+.077
2024,0,51287,Ryo Hisatsune,+.083
2024,0,33204,Shane Lowry,+.083
2024,0,57362,Austin Eckroat,+.087
2024,0,50484,Hayden Springer,+.087
2024,0,34021,Bud Cauley,+.091
2024,0,47663,Kevin Dougherty,+.091
2024,0,29725,Tony Finau,+.091
2024,0,47995,Davis Riley,+.091
2024,0,31323,Gary Woodland,+.091
2024,0,52514,Trace Crowe,+.097
2024,0,50188,S.H. Kim,+.103
2024,0,39546,Keith Mitchell,+.103
2024,0,47806,Raul Pereda,+.105
2024,0,33968,Thorbjørn Olesen,+.111
2024,0,51890,Greyson Sigg,+.111
2024,0,45522,Christiaan Bezuidenhout,+.118
2024,0,48867,Matti Schmid,+.118
2024,0,47591,Eric Cole,+.120
2024,0,52372,Cameron Champ,+.125
2024,0,30911,Tommy Fleetwood,+.125
2024,0,40115,Adam Svensson,+.125
2024,0,27330,Josh Teater,+.125
2024,0,32640,Troy Merritt,+.133
2024,0,32102,Rickie Fowler,+.136
2024,0,32366,Kevin Chappell,+.143
2024,0,47988,Nick Hardy,+.143
2024,0,46414,Aaron Rai,+.143
2024,0,48699,Callum Tarren,+.143
2024,0,47504,Sam Burns,+.150
2024,0,50497,Adrien Dumont de Chassart,+.150
2024,0,51349,Nico Echavarria,+.150
2024,0,39971,Sungjae Im,+.150
2024,0,37378,Min Woo Lee,+.150
2024,0,55708,Hayden Buckley,+.154
2024,0,32791,K.H. Lee,+.154
2024,0,55789,Taylor Montgomery,+.154
2024,0,60067,Joe Highsmith,+.158
2024,0,34466,Peter Malnati,+.158
2024,0,33408,Tyson Alexander,+.167
2024,0,59866,Nick Dunlap,+.167
2024,0,29936,Ryan Fox,+.167
2024,0,37455,Si Woo Kim,+.167
2024,0,36801,Mark Hubbard,+.176
2024,0,32333,Kevin Tway,+.176
2024,0,48081,Xander Schauffele,+.182
2024,0,27936,Martin Laird,+.190
2024,0,60004,Jacob Bridgeman,+.200
2024,0,45157,Cam Davis,+.200
2024,0,31646,Emiliano Grillo,+.200
2024,0,39324,J.J. Spaun,+.200
2024,0,58168,Davis Thompson,+.200
