YEAR,MOVEMENT,PLAYER_ID,PLAYER,RATING
2018,5,33204,Shane Lowry,8.2
2018,-20,32839,Hideki Matsuyama,8.2
2018,5,32640,Troy Merritt,8.2
2018,5,39546,Keith Mitchell,8.2
2018,5,27349,Alex Noren,8.2
2018,5,29908,C.T. Pan,8.2
2018,5,24138,Ian Poulter,8.2
2018,5,28252,Seamus Power,8.2
2018,5,46970,Jon Rahm,8.2
2018,5,24502,Adam Scott,8.2
2018,5,25493,Nick Taylor,8.2
2018,5,47128,Richy Werenski,8.2
2018,4,30978,Kiradech Aphibarnrat,8.1
2018,4,24846,Ricky Barnes,8.1
2018,4,27895,Jonas Blixt,8.1
2018,-43,33141,Keegan Bradley,8.1
2018,4,46435,Austin Cook,8.1
2018,4,23541,Ben Crane,8.1
2018,4,54926,George Cunningham,8.1
2018,4,1320,Bob Estes,8.1
2018,4,28307,Matt Every,8.1
2018,4,31416,Derek Fathauer,8.1
2018,4,55413,Luis Gagne,8.1
2018,4,24358,Robert Garrigus,8.1
2018,4,28679,Fabián Gómez,8.1
2018,4,20157,Retief Goosen,8.1
2018,4,29974,Branden Grace,8.1
2018,4,33399,Adam Hadwin,8.1
2018,4,47988,Nick Hardy,8.1
2018,4,34363,Tyrrell Hatton,8.1
2018,4,23353,J.J. Henry,8.1
2018,4,32775,Shugo Imahira,8.1
2018,4,39975,Michael Kim,8.1
2018,4,23108,Matt Kuchar,8.1
2018,4,31420,Anirban Lahiri,8.1
2018,4,27120,Troy Matteson,8.1
2018,4,51394,A.J. McInerney,8.1
2018,4,52330,Dylan Meyer,8.1
2018,-43,1810,Phil Mickelson,8.1
2018,4,24140,Sean O'Hair,8.1
2018,4,35947,John Oda,8.1
2018,4,22046,Geoff Ogilvy,8.1
2018,-43,34360,Patrick Reed,8.1
2018,4,36699,Patrick Rodgers,8.1
2018,4,23621,Rory Sabbatini,8.1
2018,4,29223,Sam Saunders,8.1
2018,4,27649,Brandt Snedeker,8.1
2018,4,34046,Jordan Spieth,8.1
2018,4,30692,Scott Stallings,8.1
2018,4,33418,Shawn Stefani,8.1
2018,4,27214,Kevin Streelman,8.1
2018,4,6527,Steve Stricker,8.1
2018,4,23788,D.J. Trahan,8.1
2018,4,32333,Kevin Tway,8.1
2018,4,29484,Peter Uihlein,8.1
2018,4,27095,Nick Watney,8.1
2018,4,50092,Zach Wright,8.1
2018,2,33948,Byeong Hun An,8.0
2018,2,20098,Stuart Appleby,8.0
2018,2,19803,Ryan Armour,8.0
2018,2,22371,Aaron Baddeley,8.0
2018,2,40026,Daniel Berger,8.0
2018,2,40058,Zac Blair,8.0
2018,2,48084,Wesley Bryan,8.0
2018,2,47504,Sam Burns,8.0
2018,2,24925,Jonathan Byrd,8.0
2018,2,20472,Alex Cejka,8.0
2018,2,32366,Kevin Chappell,8.0
2018,2,20229,Stewart Cink,8.0
2018,2,52308,Chris Crisologo,8.0
2018,2,37338,Zecheng Dou,8.0
2018,2,45609,Tyler Duncan,8.0
2018,2,40098,Matt Fitzpatrick,8.0
2018,2,29970,Dylan Frittelli,8.0
2018,2,32698,Bobby Gates,8.0
2018,2,34563,Chesson Hadley,8.0
2018,2,35421,Brandon Harkins,8.0
2018,2,12782,Tim Herron,8.0
2018,2,48126,Calum Hill,8.0
2018,2,21961,Charles Howell III,8.0
2018,2,35506,Mackenzie Hughes,8.0
2018,2,29222,Billy Hurley III,8.0
2018,2,39971,Sungjae Im,8.0
2018,2,30926,Chris Kirk,8.0
2018,2,36852,Jim Knous,8.0
2018,2,33122,Russell Knox,8.0
2018,2,35879,Kelly Kraft,8.0
2018,2,27936,Martin Laird,8.0
2018,2,27129,Luke List,8.0
2018,2,39004,Dru Love,8.0
2018,2,31202,William McGirt,8.0
2018,2,46442,Maverick McNealy,8.0
2018,2,46601,Trey Mullinax,8.0
2018,2,34213,Grayson Murray,8.0
2018,2,26329,Louis Oosthuizen,8.0
2018,2,33293,Thomas Pieters,8.0
2018,2,34256,Andrew Putnam,8.0
2018,2,48081,Xander Schauffele,8.0
2018,2,33486,Roger Sloan,8.0
2018,2,39324,J.J. Spaun,8.0
2018,2,34431,Robert Streb,8.0
2018,2,27963,Chris Stroud,8.0
2018,2,23325,Vaughn Taylor,8.0
2018,2,32150,Michael Thompson,8.0
2018,2,52144,Braden Thornberry,8.0
2018,2,26951,Johnson Wagner,8.0
2018,2,25632,Jimmy Walker,8.0
2018,-63,25804,Bubba Watson,8.0
2018,2,48319,Tom Whitney,8.0
2018,2,20160,Charlie Wi,8.0
2018,2,25349,Tim Wilkinson,8.0
2018,2,21407,Arjun Atwal,7.9
2018,2,23048,Eric Axley,7.9
2018,2,29479,Scott Brown,7.9
2018,2,12510,Chad Campbell,7.9
2018,2,32367,Jorge Campillo,7.9
2018,2,24357,K.J. Choi,7.9
2018,2,35376,Roberto Díaz,7.9
2018,2,25686,Jason Dufner,7.9
2018,2,10809,Jim Furyk,7.9
2018,2,19846,Brian Gay,7.9
2018,2,32448,James Hahn,7.9
2018,2,35532,Tom Hoge,7.9
2018,2,34174,John Huh,7.9
2018,2,36799,Stephan Jaeger,7.9
2018,2,27974,Sung Kang,7.9
2018,2,55752,Ben Kern,7.9
2018,-52,26851,Marc Leishman,7.9
2018,2,1706,Davis Love III,7.9
2018,2,29461,Jamie Lovemark,7.9
2018,2,24781,Hunter Mahan,7.9
2018,2,34466,Peter Malnati,7.9
2018,2,47993,Denny McCarthy,7.9
2018,2,25572,Graeme McDowell,7.9
2018,2,24449,Parker McLachlin,7.9
2018,2,27942,Rob Oppenheim,7.9
2018,2,23320,Ryan Palmer,7.9
2018,2,34709,Eddie Pepperell,7.9
2018,2,22056,Cameron Percy,7.9
2018,2,25818,Scott Piercy,7.9
2018,2,10213,Dicky Pride,7.9
2018,2,26331,Charl Schwartzel,7.9
2018,2,39328,Conrad Shindler,7.9
2018,-95,35891,Cameron Smith,7.9
2018,2,29485,Brett Stegmaier,7.9
2018,2,31560,Brian Stuard,7.9
2018,2,27330,Josh Teater,7.9
2018,2,27064,Jhonattan Vegas,7.9
2018,2,25892,Steve Wheatcroft,7.9
2018,2,29454,Bernd Wiesberger,7.9
2018,0,45526,Abraham Ancer,7.8
2018,0,40009,Dominic Bozzelli,7.8
2018,0,33974,Dean Burmester,7.8
2018,0,39997,Corey Conners,7.8
2018,0,45157,Cam Davis,7.8
2018,0,23409,James Driscoll,7.8
2018,0,28500,Martin Flores,7.8
2018,0,29535,Brice Garnett,7.8
2018,0,12716,Charley Hoffman,7.8
2018,0,37455,Si Woo Kim,7.8
2018,0,29478,Kevin Kisner,7.8
2018,0,33410,Andrew Landry,7.8
2018,0,50526,Tom Lovelady,7.8
2018,0,28158,Steve Marino,7.8
2018,0,35541,John Peterson,7.8
2018,0,32876,Martin Piller,7.8
2018,0,27556,Ted Potter Jr.,7.8
2018,0,25562,Andres Romero,7.8
2018,0,46501,Ollie Schniederjans,7.8
2018,0,51890,Greyson Sigg,7.8
2018,0,39327,Ben Silverman,7.8
2018,0,39480,T.J. Vogel,7.8
2018,0,47125,Matt Atkins,7.7
2018,0,20848,Ángel Cabrera,7.7
2018,0,20593,Greg Chalmers,7.7
2018,0,23983,Luke Donald,7.7
2018,0,6522,Ernie Els,7.7
2018,0,37273,Derek Ernst,7.7
2018,0,52375,Doug Ghim,7.7
2018,0,25900,Lucas Glover,7.7
2018,0,35310,Lanto Griffin,7.7
2018,0,24924,Bill Haas,7.7
2018,0,27324,Seungsu Han,7.7
2018,0,37454,Whee Kim,7.7
2018,0,32816,Satoshi Kodaira,7.7
2018,0,29772,Michael Lorenzo-Vera,7.7
2018,0,33413,Ben Martin,7.7
2018,0,54318,Matt Parziale,7.7
2018,0,47347,Adam Schenk,7.7
2018,0,33419,Cameron Tringale,7.7
2018,0,26392,Chris Wilson,7.7
2018,0,28259,Sangmoon Bae,7.6
2018,0,23638,Brendon de Jonge,7.6
2018,0,27896,Ross Fisher,7.6
2018,0,27408,Martin Kaymer,7.6
2018,0,46732,Rick Lamb,7.6
2018,0,37278,Nicholas Lindheim,7.6
2018,0,28300,Joost Luiten,7.6
2018,0,24490,George McNeill,7.6
2018,0,28593,Jesse Mueller,7.6
2018,0,30163,Henrik Norlander,7.6
2018,0,34575,Adrian Otaegui,7.6
2018,0,34358,Jonathan Randolph,7.6
2018,0,51600,Jimmy Stanger,7.6
2018,0,45478,Julian Suri,7.6
2018,0,34264,Hudson Swafford,7.6
2018,0,22582,Kyle Thompson,7.6
2018,0,37249,Ryuko Tokimatsu,7.6
2018,0,28132,Tyrone Van Aswegen,7.6
2018,0,28114,Dawie van der Walt,7.6
2018,1,10885,Robert Allenby,7.5
2018,1,49403,Grady Brame,7.5
2018,1,20104,Ken Duke,7.5
2018,1,27644,Brian Harman,7.5
2018,1,24155,Ryan Hogue,7.5
2018,-19,32757,Patton Kizzire,7.5
2018,1,37380,Curtis Luck,7.5
2018,1,49947,Taylor Moore,7.5
2018,1,24361,Pat Perez,7.5
2018,1,53165,Doc Redman,7.5
2018,1,6567,Vijay Singh,7.5
2018,1,27139,David Skinns,7.5
2018,1,32254,Xinjun Zhang,7.5
2018,0,21633,Steve Allan,7.4
2018,0,34310,Alexander Björk,7.4
2018,0,39436,Joshua Creel,7.4
2018,0,1249,John Daly,7.4
2018,0,30750,Tommy Gainey,7.4
2018,0,39537,Chris Naegel,7.4
2018,0,20572,Rod Pampling,7.4
2018,0,48153,Matthieu Pavon,7.4
2018,0,39113,Shubhankar Sharma,7.4
2018,0,28780,Nicholas Thompson,7.4
2018,0,47287,Ethan Tracy,7.4
2018,0,35544,Andrew Yun,7.4
2018,0,24507,Jason Bohn,7.3
2018,0,51567,Will Cannon,7.3
2018,0,46439,Will Grimmer,7.3
2018,0,26908,Yuta Ikeda,7.3
2018,0,30711,Colt Knost,7.3
2018,0,27466,Spencer Levin,7.3
2018,0,35296,Haotong Li,7.3
2018,0,55421,Chip McDaniel,7.3
2018,0,55420,Cooper Musselman,7.3
2018,0,26341,Wade Ormsby,7.3
2018,0,34414,Chris Paisley,7.3
2018,0,35225,Brandon Stone,7.3
2018,0,25834,Daniel Summerhays,7.3
2018,0,1098,Jay Don Blake,7.2
2018,0,1116,Michael Bradley,7.2
2018,0,1139,Olin Browne,7.2
2018,0,11123,Chris Couch,7.2
2018,0,21753,Brian Davis,7.2
2018,0,55412,Mickey DeMorat,7.2
2018,0,20766,Padraig Harrington,7.2
2018,0,51997,Andrew Novak,7.2
2018,0,20645,John Senden,7.2
2018,0,29518,Brendan Steele,7.2
2018,0,46458,Andrew Dorn,7.1
2018,0,46567,Paul Dunne,7.1
2018,0,54781,Grant Hirschman,7.0
2018,0,6332,Neal Lancaster,7.0
2018,0,36326,David Lipsky,7.0
2018,0,50525,Collin Morikawa,7.0
2018,0,8385,Omar Uresti,7.0
2018,0,21878,Mark Wilson,7.0
2018,0,32334,Charlie Beljan,6.9
2018,0,34242,Andrew Johnston,6.9
2018,0,28087,Kris Blanks,6.8
2018,0,6643,Paul Goydos,6.8
2018,0,26497,Casey Wittenberg,6.8
2018,0,23821,Yusaku Miyazato,6.7
2018,0,27770,Camilo Villegas,6.7
2018,0,22913,John Rollins,6.4
2018,0,6515,Shaun Micheel,6.3
2018,0,36685,Cameron Wilson,6.2
2018,0,24321,Kodai Ichihara,5.9
2018,0,23797,Brett Rumford,5.9
2018,0,47483,Will Zalatoris,5.4
2018,0,31273,Gavin Kyle Green,5.3
2018,0,29334,Jaco Ahlers,5.0
2017,0,47504,Sam Burns,9.2
2017,0,33293,Thomas Pieters,8.8
2017,0,52144,Braden Thornberry,8.8
2017,0,32070,Rafael Campos,8.7
2017,0,39546,Keith Mitchell,8.7
2017,0,45486,Joaquin Niemann,8.7
2017,0,34709,Eddie Pepperell,8.7
2017,0,49298,Kramer Hickok,8.6
2017,0,46440,Smylie Kaufman,8.6
2017,0,46970,Jon Rahm,8.6
2017,0,46046,Scottie Scheffler,8.6
2017,0,46464,Jordan L Smith,8.6
2017,0,34046,Jordan Spieth,8.6
2017,0,21528,Henrik Stenson,8.6
2017,0,33448,Justin Thomas,8.6
2017,0,20098,Stuart Appleby,8.5
2017,0,22371,Aaron Baddeley,8.5
2017,0,46443,Brian Campbell,8.5
2017,0,25364,Paul Casey,8.5
2017,0,28089,Jason Day,8.5
2017,0,32102,Rickie Fowler,8.5
2017,0,24358,Robert Garrigus,8.5
2017,0,30925,Dustin Johnson,8.5
2017,0,36689,Brooks Koepka,8.5
2017,0,29926,Danny Lee,8.5
2017,0,23621,Rory Sabbatini,8.5
2017,0,6567,Vijay Singh,8.5
2017,0,25720,Chad Collins,8.4
2017,0,30911,Tommy Fleetwood,8.4
2017,0,34363,Tyrrell Hatton,8.4
2017,0,34643,Michael Johnson,8.4
2017,0,8075,Jerry Kelly,8.4
2017,0,33204,Shane Lowry,8.4
2017,0,33413,Ben Martin,8.4
2017,0,30163,Henrik Norlander,8.4
2017,0,51316,Kenny Pigman,8.4
2017,0,27556,Ted Potter Jr.,8.4
2017,0,24502,Adam Scott,8.4
2017,0,27649,Brandt Snedeker,8.4
2017,0,29484,Peter Uihlein,8.4
2017,0,47128,Richy Werenski,8.4
2017,0,32366,Kevin Chappell,8.3
2017,0,45988,Brett Coletta,8.3
2017,0,23638,Brendon de Jonge,8.3
2017,0,28307,Matt Every,8.3
2017,0,24924,Bill Haas,8.3
2017,0,46550,Brandon Hagy,8.3
2017,0,27747,Hiroshi Iwata,8.3
2017,0,37454,Whee Kim,8.3
2017,0,23108,Matt Kuchar,8.3
2017,0,29461,Jamie Lovemark,8.3
2017,0,28237,Rory McIlroy,8.3
2017,0,46442,Maverick McNealy,8.3
2017,0,25198,Francesco Molinari,8.3
2017,0,29289,S.Y. Noh,8.3
2017,0,34360,Patrick Reed,8.3
2017,0,22405,Justin Rose,8.3
2017,0,48081,Xander Schauffele,8.3
2017,0,29221,Webb Simpson,8.3
2017,0,35891,Cameron Smith,8.3
2017,0,27963,Chris Stroud,8.3
2017,0,25632,Jimmy Walker,8.3
2017,0,40026,Daniel Berger,8.2
2017,0,24925,Jonathan Byrd,8.2
2017,0,12510,Chad Campbell,8.2
2017,0,35450,Patrick Cantlay,8.2
2017,0,34021,Bud Cauley,8.2
2017,0,20472,Alex Cejka,8.2
2017,0,47959,Bryson DeChambeau,8.2
2017,0,34099,Harris English,8.2
2017,0,29725,Tony Finau,8.2
2017,0,28679,Fabián Gómez,8.2
2017,0,29720,Andres Gonzales,8.2
2017,0,12716,Charley Hoffman,8.2
2017,0,46732,Rick Lamb,8.2
2017,0,26851,Marc Leishman,8.2
2017,0,34409,David Lingmerth,8.2
2017,0,28300,Joost Luiten,8.2
2017,0,32640,Troy Merritt,8.2
2017,0,24140,Sean O'Hair,8.2
2017,0,35541,John Peterson,8.2
2017,0,24138,Ian Poulter,8.2
2017,0,26331,Charl Schwartzel,8.2
2017,0,33948,Byeong Hun An,8.1
2017,0,33120,Mark Anderson,8.1
2017,0,35545,Blayne Barber,8.1
2017,0,27895,Jonas Blixt,8.1
2017,0,40009,Dominic Bozzelli,8.1
2017,0,34255,Joseph Bramlett,8.1
2017,0,29479,Scott Brown,8.1
2017,0,26499,Rafa Cabrera Bello,8.1
2017,0,32200,Roberto Castro,8.1
2017,0,20229,Stewart Cink,8.1
2017,0,34076,Joel Dahmen,8.1
2017,0,27436,Graham DeLaet,8.1
2017,0,21209,Sergio Garcia,8.1
2017,0,25900,Lucas Glover,8.1
2017,0,20157,Retief Goosen,8.1
2017,0,34563,Chesson Hadley,8.1
2017,0,47988,Nick Hardy,8.1
2017,0,20766,Padraig Harrington,8.1
2017,0,31557,Jim Herman,8.1
2017,0,27141,J.B. Holmes,8.1
2017,0,47989,Sam Horsfield,8.1
2017,0,29222,Billy Hurley III,8.1
2017,0,24024,Zach Johnson,8.1
2017,0,27408,Martin Kaymer,8.1
2017,0,33904,Grant Leaver,8.1
2017,0,24781,Hunter Mahan,8.1
2017,0,34466,Peter Malnati,8.1
2017,0,32839,Hideki Matsuyama,8.1
2017,0,27120,Troy Matteson,8.1
2017,0,25572,Graeme McDowell,8.1
2017,0,1810,Phil Mickelson,8.1
2017,0,46601,Trey Mullinax,8.1
2017,0,48822,Sebastián Muñoz,8.1
2017,0,34213,Grayson Murray,8.1
2017,0,25396,Kevin Na,8.1
2017,0,24361,Pat Perez,8.1
2017,0,49771,J.T. Poston,8.1
2017,0,28486,Michael Putnam,8.1
2017,0,34358,Jonathan Randolph,8.1
2017,0,26476,Chez Reavie,8.1
2017,0,23497,Tag Ridings,8.1
2017,0,29223,Sam Saunders,8.1
2017,0,6527,Steve Stricker,8.1
2017,0,25493,Nick Taylor,8.1
2017,0,32150,Michael Thompson,8.1
2017,0,26951,Johnson Wagner,8.1
2017,0,25892,Steve Wheatcroft,8.1
2017,0,29454,Bernd Wiesberger,8.1
2017,0,34265,Will Wilcox,8.1
2017,0,24663,Y.E. Yang,8.1
2017,0,19803,Ryan Armour,8.0
2017,0,33141,Keegan Bradley,8.0
2017,0,28420,Ryan Brehm,8.0
2017,0,20848,Ángel Cabrera,8.0
2017,0,31416,Derek Fathauer,8.0
2017,0,25191,Gonzalo Fernandez-Castaño,8.0
2017,0,27896,Ross Fisher,8.0
2017,0,29974,Branden Grace,8.0
2017,0,32448,James Hahn,8.0
2017,0,27644,Brian Harman,8.0
2017,0,33461,Morgan Hoffmann,8.0
2017,0,35532,Tom Hoge,8.0
2017,0,27936,Martin Laird,8.0
2017,0,27466,Spencer Levin,8.0
2017,0,35300,Andrew Loupe,8.0
2017,0,26329,Louis Oosthuizen,8.0
2017,0,23320,Ryan Palmer,8.0
2017,0,22056,Cameron Percy,8.0
2017,0,28252,Seamus Power,8.0
2017,0,10213,Dicky Pride,8.0
2017,0,29476,Kyle Reifers,8.0
2017,0,39251,Ryan Ruffels,8.0
2017,0,39953,Chase Seiffert,8.0
2017,0,30110,Kyle Stanley,8.0
2017,0,25834,Daniel Summerhays,8.0
2017,0,33419,Cameron Tringale,8.0
2017,0,32333,Kevin Tway,8.0
2017,0,28132,Tyrone Van Aswegen,8.0
2017,0,37189,Harold Varner III,8.0
2017,0,27770,Camilo Villegas,8.0
2017,0,25804,Bubba Watson,8.0
2017,0,26289,Boo Weekley,8.0
2017,0,21878,Mark Wilson,8.0
2017,0,10885,Robert Allenby,7.9
2017,0,24846,Ricky Barnes,7.9
2017,0,40058,Zac Blair,7.9
2017,0,27958,Ryan Blaum,7.9
2017,0,24507,Jason Bohn,7.9
2017,0,24357,K.J. Choi,7.9
2017,0,23541,Ben Crane,7.9
2017,0,25686,Jason Dufner,7.9
2017,0,30191,Julián Etulain,7.9
2017,0,28500,Martin Flores,7.9
2017,0,10809,Jim Furyk,7.9
2017,0,19846,Brian Gay,7.9
2017,0,31646,Emiliano Grillo,7.9
2017,0,35506,Mackenzie Hughes,7.9
2017,0,34174,John Huh,7.9
2017,0,26300,Matt Jones,7.9
2017,0,32757,Patton Kizzire,7.9
2017,0,33122,Russell Knox,7.9
2017,0,30944,Jason Kokrak,7.9
2017,0,37380,Curtis Luck,7.9
2017,0,26596,Ryan Moore,7.9
2017,0,25562,Andres Romero,7.9
2017,0,46501,Ollie Schniederjans,7.9
2017,0,30692,Scott Stallings,7.9
2017,0,33418,Shawn Stefani,7.9
2017,0,34431,Robert Streb,7.9
2017,0,27214,Kevin Streelman,7.9
2017,0,34264,Hudson Swafford,7.9
2017,0,23325,Vaughn Taylor,7.9
2017,0,2206,David Toms,7.9
2017,0,23788,D.J. Trahan,7.9
2017,0,27095,Nick Watney,7.9
2017,0,25349,Tim Wilkinson,7.9
2017,0,49964,Aaron Wise,7.9
2017,0,31323,Gary Woodland,7.9
2017,0,20593,Greg Chalmers,7.8
2017,0,1320,Bob Estes,7.8
2017,0,30750,Tommy Gainey,7.8
2017,0,50666,Matt Gilchrest,7.8
2017,0,26758,David Hearn,7.8
2017,0,34098,Russell Henley,7.8
2017,0,23353,J.J. Henry,7.8
2017,0,21961,Charles Howell III,7.8
2017,0,26908,Yuta Ikeda,7.8
2017,0,27974,Sung Kang,7.8
2017,0,37455,Si Woo Kim,7.8
2017,0,29478,Kevin Kisner,7.8
2017,0,31420,Anirban Lahiri,7.8
2017,0,34261,Scott Langley,7.8
2017,0,27129,Luke List,7.8
2017,0,46048,Jordan Niebrugge,7.8
2017,0,27349,Alex Noren,7.8
2017,0,22046,Geoff Ogilvy,7.8
2017,0,33968,Thorbjørn Olesen,7.8
2017,0,29908,C.T. Pan,7.8
2017,0,29518,Brendan Steele,7.8
2017,0,33449,Zack Sucher,7.8
2017,0,35314,Andy Sullivan,7.8
2017,0,27064,Jhonattan Vegas,7.8
2017,0,20160,Charlie Wi,7.8
2017,0,21407,Arjun Atwal,7.7
2017,0,23048,Eric Axley,7.7
2017,0,25274,Steven Bowditch,7.7
2017,0,1116,Michael Bradley,7.7
2017,0,52372,Cameron Champ,7.7
2017,0,34262,Jon Curran,7.7
2017,0,23983,Luke Donald,7.7
2017,0,35110,Brett Drewitt,7.7
2017,0,6522,Ernie Els,7.7
2017,0,40098,Matt Fitzpatrick,7.7
2017,0,29970,Dylan Frittelli,7.7
2017,0,33399,Adam Hadwin,7.7
2017,0,12782,Tim Herron,7.7
2017,0,29420,Billy Horschel,7.7
2017,0,36801,Mark Hubbard,7.7
2017,0,22986,Søren Kjeldsen,7.7
2017,0,35879,Kelly Kraft,7.7
2017,0,37278,Nicholas Lindheim,7.7
2017,0,1706,Davis Love III,7.7
2017,0,23548,Bill Lunde,7.7
2017,0,24490,George McNeill,7.7
2017,0,27933,John Merrick,7.7
2017,0,23800,Bryce Molder,7.7
2017,0,20691,Greg Owen,7.7
2017,0,37157,Renato Paratore,7.7
2017,0,1948,Tim Petrovic,7.7
2017,0,36699,Patrick Rodgers,7.7
2017,0,20645,John Senden,7.7
2017,0,46441,Robby Shelton,7.7
2017,0,39324,J.J. Spaun,7.7
2017,0,31560,Brian Stuard,7.7
2017,0,35261,Miguel Tabuena,7.7
2017,0,21498,Hideto Tanihara,7.7
2017,0,20771,Steven Alker,7.6
2017,0,48084,Wesley Bryan,7.6
2017,0,39954,Cody Gribble,7.6
2017,0,34242,Andrew Johnston,7.6
2017,0,39975,Michael Kim,7.6
2017,0,30926,Chris Kirk,7.6
2017,0,30711,Colt Knost,7.6
2017,0,32816,Satoshi Kodaira,7.6
2017,0,47996,Jack Maguire,7.6
2017,0,31202,William McGirt,7.6
2017,0,25345,Carl Pettersson,7.6
2017,0,25240,D.A. Points,7.6
2017,0,29485,Brett Stegmaier,7.6
2017,0,29939,Fabrizio Zanotti,7.6
2017,0,47125,Matt Atkins,7.5
2017,0,35461,Beau Hossler,7.5
2017,0,30852,Ryo Ishikawa,7.5
2017,0,40162,Justin Lower,7.5
2017,0,24912,Will MacKenzie,7.5
2017,0,47994,Lee McCoy,7.5
2017,0,40055,Daniel Obremski,7.5
2017,0,25818,Scott Piercy,7.5
2017,0,29745,Tyler Aldridge,7.4
2017,0,28783,Sam Brazel,7.4
2017,0,49633,Charlie Danielson,7.4
2017,0,29936,Ryan Fox,7.4
2017,0,29740,Brad Fritsch,7.4
2017,0,27942,Rob Oppenheim,7.4
2017,0,22913,John Rollins,7.4
2017,0,51634,Sahith Theegala,7.4
2017,0,24461,Thomas Aiken,7.3
2017,0,10505,Shane Bertsch,7.3
2017,0,28093,Miguel Angel Carballo,7.3
2017,0,51766,Wyndham Clark,7.3
2017,0,21409,Chris Evans,7.3
2017,0,22892,Jason Gore,7.3
2017,0,23063,Scott Hend,7.3
2017,0,29930,Mike Hendry,7.3
2017,0,10860,Justin Leonard,7.3
2017,0,47741,Wesley McClain,7.3
2017,0,24459,Richard Sterne,7.3
2017,0,27330,Josh Teater,7.3
2017,0,39958,Jeunghun Wang,7.3
2017,0,20104,Ken Duke,7.2
2017,0,46402,Talor Gooch,7.2
2017,0,21731,Freddie Jacobson,7.2
2017,0,20572,Rod Pampling,7.2
2017,0,8385,Omar Uresti,7.2
2017,0,20396,Lee Westwood,7.2
2017,0,22000,Chris Wood,7.2
2017,0,46507,Bobby Wyatt,7.2
2017,0,24083,Marcus Fraser,7.1
2017,0,39977,Max Homa,7.1
2017,0,35225,Brandon Stone,7.1
2017,0,32334,Charlie Beljan,7.0
2017,0,28158,Steve Marino,7.0
2017,0,45582,Jared Sawada,7.0
2017,0,30927,Brendon Todd,7.0
2017,0,47663,Kevin Dougherty,6.9
2017,0,49932,Jonathan Garrick,6.9
2017,0,19904,Paul Lawrie,6.8
