YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,33486,Roger Sloan,+.063
2024,0,40058,Zac Blair,+.065
2024,0,57366,Cameron Young,+.067
2024,0,59836,Pierceson Coody,+.068
2024,0,48081,Xander Schauffele,+.069
2024,0,34076,Joel Dahmen,+.074
2024,0,48117,Kurt Kitayama,+.074
2024,0,28252,Seamus Power,+.077
2024,0,46442,Maverick McNealy,+.079
2024,0,27214,Kevin Streelman,+.080
2024,0,54783,Dylan Wu,+.080
2024,0,45242,Kevin Yu,+.080
2024,0,55708,Hayden Buckley,+.083
2024,0,59866,Nick Dunlap,+.083
2024,0,51070,Vincent Norrman,+.083
2024,0,36799,Stephan Jaeger,+.085
2024,0,40115,Adam Svensson,+.086
2024,0,34255,Joseph Bramlett,+.087
2024,0,49960,Sepp Straka,+.087
2024,0,36699,Patrick Rodgers,+.089
2024,0,47995,Davis Riley,+.093
2024,0,27936,Martin Laird,+.094
2024,0,49771,J.T. Poston,+.095
2024,0,50188,S.H. Kim,+.096
2024,0,47806,Raul Pereda,+.107
2024,0,32102,Rickie Fowler,+.108
2024,0,30911,Tommy Fleetwood,+.111
2024,0,31646,Emiliano Grillo,+.115
2024,0,40250,Taylor Pendrith,+.116
2024,0,52514,Trace Crowe,+.119
2024,0,29936,Ryan Fox,+.121
2024,0,34256,Andrew Putnam,+.121
2024,0,37212,Paul Barjon,+.125
2024,0,48153,Matthieu Pavon,+.125
2024,0,48887,Matt Wallace,+.125
2024,0,22405,Justin Rose,+.129
2024,0,25493,Nick Taylor,+.129
2024,0,28420,Ryan Brehm,+.133
2024,0,39546,Keith Mitchell,+.136
2024,0,37378,Min Woo Lee,+.139
2024,0,48084,Wesley Bryan,+.143
2024,0,34466,Peter Malnati,+.143
2024,0,48119,Ben Taylor,+.143
2024,0,52513,Carson Young,+.143
2024,0,45157,Cam Davis,+.146
2024,0,29420,Billy Horschel,+.148
2024,0,33968,Thorbjørn Olesen,+.148
2024,0,28775,Nate Lashley,+.150
2024,0,39971,Sungjae Im,+.152
2024,0,32366,Kevin Chappell,+.154
2024,0,48699,Callum Tarren,+.156
2024,0,47420,Jake Knapp,+.161
2024,0,38991,Alejandro Tosti,+.162
2024,0,39977,Max Homa,+.163
2024,0,45522,Christiaan Bezuidenhout,+.167
2024,0,33141,Keegan Bradley,+.167
2024,0,52666,Sami Valimaki,+.167
2024,0,52372,Cameron Champ,+.172
2024,0,47591,Eric Cole,+.173
2024,0,57362,Austin Eckroat,+.179
2024,0,60067,Joe Highsmith,+.182
2024,0,58168,Davis Thompson,+.184
2024,0,47483,Will Zalatoris,+.190
2024,0,60004,Jacob Bridgeman,+.200
2024,0,28089,Jason Day,+.200
2024,0,55454,Carl Yuan,+.200
2024,0,34099,Harris English,+.207
2024,0,52215,Robert MacIntyre,+.207
2024,0,50497,Adrien Dumont de Chassart,+.211
2024,0,48867,Matti Schmid,+.214
2024,0,36801,Mark Hubbard,+.219
2024,0,31323,Gary Woodland,+.220
2024,0,47679,Victor Perez,+.222
2024,0,51349,Nico Echavarria,+.226
2024,0,36884,Ben Kohles,+.240
2024,0,22371,Aaron Baddeley,+.241
2024,0,45609,Tyler Duncan,+.241
2024,0,36326,David Lipsky,+.241
2024,0,26596,Ryan Moore,+.250
2024,0,39324,J.J. Spaun,+.250
2024,0,46340,Alex Smalley,+.257
2024,0,47504,Sam Burns,+.258
2024,0,12716,Charley Hoffman,+.258
2024,0,32839,Hideki Matsuyama,+.270
2024,0,47663,Kevin Dougherty,+.275
2024,0,55789,Taylor Montgomery,+.280
2024,0,34374,Erik Barnes,+.281
2024,0,23320,Ryan Palmer,+.304
2024,0,52453,Nicolai Højgaard,+.321
2024,0,27330,Josh Teater,+.333
2024,0,27770,Camilo Villegas,+.333
2024,0,47347,Adam Schenk,+.347
2024,0,30163,Henrik Norlander,+.375
2024,0,32640,Troy Merritt,+.379
2024,0,27649,Brandt Snedeker,+.391
2024,0,36871,Matt NeSmith,+.484
2024,0,32070,Rafael Campos,+.579
2023,0,36326,David Lipsky,-.219
2023,0,58696,Peter Kuest,-.206
2023,0,35532,Tom Hoge,-.200
2023,0,39335,Kevin Roy,-.182
2023,0,22056,Cameron Percy,-.174
2023,0,40098,Matt Fitzpatrick,-.167
2023,0,46717,Viktor Hovland,-.162
2023,0,32366,Kevin Chappell,-.143
2023,0,29289,S.Y. Noh,-.136
2023,0,35450,Patrick Cantlay,-.133
2023,0,36724,Augusto Núñez,-.133
2023,0,24502,Adam Scott,-.130
2023,0,33448,Justin Thomas,-.128
2023,0,33413,Ben Martin,-.125
2023,0,30163,Henrik Norlander,-.125
2023,0,25900,Lucas Glover,-.083
2023,0,32839,Hideki Matsuyama,-.081
2023,0,49960,Sepp Straka,-.074
2023,0,25493,Nick Taylor,-.074
2023,0,24024,Zach Johnson,-.071
2023,0,39971,Sungjae Im,-.065
2023,0,49453,Trevor Cone,-.062
2023,0,39067,MJ Daffue,-.059
2023,0,35449,Adam Long,-.053
2023,0,52375,Doug Ghim,-.051
2023,0,32333,Kevin Tway,-.045
2023,0,47079,Harrison Endycott,-.043
2023,0,27974,Sung Kang,-.042
2023,0,34099,Harris English,-.040
2023,0,34563,Chesson Hadley,-.037
2023,0,48699,Callum Tarren,-.036
2023,0,23320,Ryan Palmer,-.030
2023,0,55893,Sam Stevens,-.030
2023,0,32448,James Hahn,-.029
2023,0,47591,Eric Cole,-.028
2023,0,31577,Tano Goya,-.027
2023,0,39997,Corey Conners,-.026
2023,0,27644,Brian Harman,-.026
2023,0,27554,Scott Harrington,-.026
2023,0,40115,Adam Svensson,-.023
2023,0,54421,Garrick Higgo,-.021
2023,0,25818,Scott Piercy,-.018
2023,0,35461,Beau Hossler,-.014
2023,0,24925,Jonathan Byrd,E
2023,0,46435,Austin Cook,E
2023,0,25686,Jason Dufner,E
2023,0,30911,Tommy Fleetwood,E
2023,0,36801,Mark Hubbard,E
2023,0,33122,Russell Knox,E
2023,0,51491,Brandon Matthews,E
2023,0,31202,William McGirt,E
2023,0,28237,Rory McIlroy,E
2023,0,46442,Maverick McNealy,E
2023,0,46601,Trey Mullinax,E
2023,0,28252,Seamus Power,E
2023,0,47347,Adam Schenk,E
2023,0,46441,Robby Shelton,E
2023,0,34046,Jordan Spieth,E
2023,0,51634,Sahith Theegala,E
2023,0,25632,Jimmy Walker,E
2023,0,46340,Alex Smalley,+.021
2023,0,32791,K.H. Lee,+.022
2023,0,34256,Andrew Putnam,+.024
2023,0,46046,Scottie Scheffler,+.025
2023,0,31323,Gary Woodland,+.026
2023,0,57366,Cameron Young,+.028
2023,0,45609,Tyler Duncan,+.029
2023,0,29725,Tony Finau,+.029
2023,0,37455,Si Woo Kim,+.030
2023,0,57975,Harry Hall,+.036
2023,0,34098,Russell Henley,+.038
2023,0,37275,Sam Ryder,+.039
2023,0,48887,Matt Wallace,+.042
2023,0,32816,Satoshi Kodaira,+.043
2023,0,51070,Vincent Norrman,+.043
2023,0,48119,Ben Taylor,+.045
2023,0,46414,Aaron Rai,+.048
2023,0,34363,Tyrrell Hatton,+.049
2023,0,36871,Matt NeSmith,+.049
2023,0,32662,Michael Gligic,+.050
2023,0,49771,J.T. Poston,+.056
2023,0,47995,Davis Riley,+.056
2023,0,32102,Rickie Fowler,+.059
2023,0,39975,Michael Kim,+.061
2023,0,52374,Brandon Wu,+.062
2023,0,35617,Martin Trainer,+.063
2023,0,33410,Andrew Landry,+.069
2023,0,45242,Kevin Yu,+.070
2023,0,33948,Byeong Hun An,+.071
2023,0,49298,Kramer Hickok,+.073
2023,0,55454,Carl Yuan,+.075
2023,0,24140,Sean O'Hair,+.077
2023,0,34076,Joel Dahmen,+.079
2023,0,32757,Patton Kizzire,+.083
2023,0,45157,Cam Davis,+.086
2023,0,55708,Hayden Buckley,+.087
2023,0,51997,Andrew Novak,+.088
2023,0,32139,Danny Willett,+.088
2023,0,45522,Christiaan Bezuidenhout,+.091
2023,0,35879,Kelly Kraft,+.091
2023,0,50525,Collin Morikawa,+.091
2023,0,47983,Chad Ramey,+.091
2023,0,52513,Carson Young,+.097
2023,0,39954,Cody Gribble,+.100
2023,0,55182,Tom Kim,+.100
2023,0,26596,Ryan Moore,+.100
2023,0,36799,Stephan Jaeger,+.108
2023,0,20229,Stewart Cink,+.121
2023,0,54591,Ben Griffin,+.121
2023,0,34431,Robert Streb,+.122
2023,0,52453,Nicolai Hojgaard,+.125
2023,0,26476,Chez Reavie,+.125
2023,0,29970,Dylan Frittelli,+.128
2023,0,33597,Harry Higgs,+.128
2023,0,52955,Ludvig Åberg,+.129
2023,0,48081,Xander Schauffele,+.130
2023,0,47988,Nick Hardy,+.132
2023,0,30927,Brendon Todd,+.132
2023,0,40058,Zac Blair,+.133
2023,0,22371,Aaron Baddeley,+.136
2023,0,33653,Thomas Detry,+.136
2023,0,30692,Scott Stallings,+.139
2023,0,27349,Alex Noren,+.146
2023,0,31646,Emiliano Grillo,+.150
2023,0,54628,Lee Hodges,+.150
2023,0,12716,Charley Hoffman,+.150
2023,0,23108,Matt Kuchar,+.150
2023,0,34610,Matthias Schwab,+.150
2023,0,27963,Chris Stroud,+.150
2023,0,49947,Taylor Moore,+.152
2023,0,39324,J.J. Spaun,+.152
2023,0,27095,Nick Watney,+.154
2023,0,58967,Trevor Werbylo,+.161
2023,0,51890,Greyson Sigg,+.162
2023,0,36699,Patrick Rodgers,+.164
2023,0,49766,Hank Lebioda,+.167
2023,0,34466,Peter Malnati,+.167
2023,0,46970,Jon Rahm,+.167
2023,0,28420,Ryan Brehm,+.170
2023,0,57362,Austin Eckroat,+.171
2023,0,37338,Zecheng Dou,+.172
2023,0,55789,Taylor Montgomery,+.173
2023,0,35310,Lanto Griffin,+.174
2023,0,31557,Jim Herman,+.174
2023,0,54783,Dylan Wu,+.175
2023,0,47128,Richy Werenski,+.176
2023,0,39058,Lucas Herbert,+.179
2023,0,47993,Denny McCarthy,+.179
2023,0,33408,Tyson Alexander,+.182
2023,0,40006,Erik van Rooyen,+.182
2023,0,40250,Taylor Pendrith,+.185
2023,0,29420,Billy Horschel,+.188
2023,0,30926,Chris Kirk,+.188
2023,0,27129,Luke List,+.188
2023,0,39546,Keith Mitchell,+.189
2023,0,51414,Brent Grant,+.190
2023,0,39977,Max Homa,+.190
2023,0,40162,Justin Lower,+.190
2023,0,34255,Joseph Bramlett,+.191
2023,0,35506,Mackenzie Hughes,+.200
2023,0,29908,C.T. Pan,+.200
2023,0,51766,Wyndham Clark,+.203
2023,0,56762,Will Gordon,+.205
2023,0,56630,Akshay Bhatia,+.208
2023,0,47504,Sam Burns,+.209
2023,0,50493,Justin Suh,+.211
2023,0,27214,Kevin Streelman,+.220
2023,0,52411,Kyle Westmoreland,+.220
2023,0,53165,Doc Redman,+.222
2023,0,34409,David Lingmerth,+.227
2023,0,50188,S.H. Kim,+.233
2023,0,48084,Wesley Bryan,+.238
2023,0,33204,Shane Lowry,+.240
2023,0,32640,Troy Merritt,+.242
2023,0,50095,Austin Smotherman,+.244
2023,0,29535,Brice Garnett,+.250
2023,0,48117,Kurt Kitayama,+.250
2023,0,28775,Nate Lashley,+.250
2023,0,58168,Davis Thompson,+.260
2023,0,51349,Nico Echavarria,+.261
2023,0,31560,Brian Stuard,+.269
2023,0,35901,Paul Haley II,+.282
2023,0,33399,Adam Hadwin,+.286
2023,0,27936,Martin Laird,+.286
2023,0,48867,Matti Schmid,+.290
2023,0,33141,Keegan Bradley,+.321
2023,0,52372,Cameron Champ,+.333
2023,0,59018,Ryan Gerard,+.333
2023,0,29221,Webb Simpson,+.368
2023,0,28089,Jason Day,+.385
2023,0,51950,Max McGreevy,+.457
2023,0,22405,Justin Rose,+.625
2023,0,19803,Ryan Armour,+.900
2022,0,45540,Jared Wolfe,-.417
2022,0,28775,Nate Lashley,-.318
2022,0,36801,Mark Hubbard,-.235
2022,0,54783,Dylan Wu,-.227
2022,0,28252,Seamus Power,-.217
2022,0,24502,Adam Scott,-.192
2022,0,26300,Matt Jones,-.182
2022,0,46970,Jon Rahm,-.182
2022,0,29478,Kevin Kisner,-.176
2022,0,23108,Matt Kuchar,-.176
2022,0,24980,Scott Gutschewski,-.174
2022,0,33141,Keegan Bradley,-.167
2022,0,46046,Scottie Scheffler,-.143
2022,0,27064,Jhonattan Vegas,-.143
2022,0,47128,Richy Werenski,-.143
2022,0,46340,Alex Smalley,-.138
2022,0,52375,Doug Ghim,-.136
2022,0,35110,Brett Drewitt,-.133
2022,0,30163,Henrik Norlander,-.125
2022,0,47529,Mito Pereira,-.111
2022,0,32366,Kevin Chappell,-.100
2022,0,50525,Collin Morikawa,-.091
2022,0,35449,Adam Long,-.087
2022,0,53165,Doc Redman,-.083
2022,0,49947,Taylor Moore,-.080
2022,0,51634,Sahith Theegala,-.077
2022,0,51894,Vince Whaley,-.068
2022,0,29974,Branden Grace,-.053
2022,0,36699,Patrick Rodgers,-.051
2022,0,24925,Jonathan Byrd,-.050
2022,0,39997,Corey Conners,-.050
2022,0,27349,Alex Noren,-.045
2022,0,36689,Brooks Koepka,-.042
2022,0,31646,Emiliano Grillo,-.040
2022,0,33486,Roger Sloan,-.038
2022,0,47995,Davis Riley,-.031
2022,0,39546,Keith Mitchell,-.029
2022,0,47993,Denny McCarthy,-.025
2022,0,45609,Tyler Duncan,E
2022,0,40098,Matt Fitzpatrick,E
2022,0,34363,Tyrrell Hatton,E
2022,0,34098,Russell Henley,E
2022,0,30926,Chris Kirk,E
2022,0,32816,Satoshi Kodaira,E
2022,0,36884,Ben Kohles,E
2022,0,36326,David Lipsky,E
2022,0,23320,Ryan Palmer,E
2022,0,40250,Taylor Pendrith,E
2022,0,24138,Ian Poulter,E
2022,0,46414,Aaron Rai,E
2022,0,37275,Sam Ryder,E
2022,0,48081,Xander Schauffele,E
2022,0,47483,Will Zalatoris,E
2022,0,35617,Martin Trainer,+.024
2022,0,20229,Stewart Cink,+.028
2022,0,28237,Rory McIlroy,+.030
2022,0,36871,Matthew NeSmith,+.030
2022,0,33448,Justin Thomas,+.034
2022,0,29221,Webb Simpson,+.036
2022,0,35450,Patrick Cantlay,+.038
2022,0,52372,Cameron Champ,+.040
2022,0,27139,David Skinns,+.040
2022,0,23983,Luke Donald,+.042
2022,0,29970,Dylan Frittelli,+.043
2022,0,30692,Scott Stallings,+.044
2022,0,29725,Tony Finau,+.048
2022,0,29535,Brice Garnett,+.048
2022,0,30944,Jason Kokrak,+.048
2022,0,34431,Robert Streb,+.049
2022,0,27649,Brandt Snedeker,+.053
2022,0,31560,Brian Stuard,+.053
2022,0,46402,Talor Gooch,+.056
2022,0,49960,Sepp Straka,+.057
2022,0,22056,Cameron Percy,+.059
2022,0,27770,Camilo Villegas,+.059
2022,0,25818,Scott Piercy,+.063
2022,0,57366,Cameron Young,+.063
2022,0,35310,Lanto Griffin,+.065
2022,0,39953,Chase Seiffert,+.067
2022,0,34076,Joel Dahmen,+.069
2022,0,35532,Tom Hoge,+.071
2022,0,33204,Shane Lowry,+.071
2022,0,55708,Hayden Buckley,+.077
2022,0,27974,Sung Kang,+.077
2022,0,47856,Seth Reeves,+.079
2022,0,29289,S.Y. Noh,+.080
2022,0,24924,Bill Haas,+.083
2022,0,37455,Si Woo Kim,+.085
2022,0,27644,Brian Harman,+.086
2022,0,32662,Michael Gligic,+.087
2022,0,51766,Wyndham Clark,+.088
2022,0,35461,Beau Hossler,+.095
2022,0,32839,Hideki Matsuyama,+.095
2022,0,46601,Trey Mullinax,+.104
2022,0,32757,Patton Kizzire,+.111
2022,0,33122,Russell Knox,+.111
2022,0,29926,Danny Lee,+.111
2022,0,27214,Kevin Streelman,+.114
2022,0,34563,Chesson Hadley,+.118
2022,0,49964,Aaron Wise,+.118
2022,0,49298,Kramer Hickok,+.120
2022,0,47347,Adam Schenk,+.121
2022,0,45157,Cam Davis,+.122
2022,0,54628,Lee Hodges,+.125
2022,0,34466,Peter Malnati,+.130
2022,0,33399,Adam Hadwin,+.132
2022,0,30978,Kiradech Aphibarnrat,+.133
2022,0,49771,J.T. Poston,+.133
2022,0,27095,Nick Watney,+.138
2022,0,37212,Paul Barjon,+.143
2022,0,21961,Charles Howell III,+.143
2022,0,52374,Brandon Wu,+.143
2022,0,34255,Joseph Bramlett,+.146
2022,0,45522,Christiaan Bezuidenhout,+.150
2022,0,40162,Justin Lower,+.150
2022,0,32640,Troy Merritt,+.154
2022,0,29908,C.T. Pan,+.154
2022,0,23325,Vaughn Taylor,+.154
2022,0,46550,Brandon Hagy,+.156
2022,0,27129,Luke List,+.158
2022,0,39058,Lucas Herbert,+.161
2022,0,48699,Callum Tarren,+.163
2022,0,39977,Max Homa,+.167
2022,0,32791,K.H. Lee,+.167
2022,0,26851,Marc Leishman,+.167
2022,0,34360,Patrick Reed,+.167
2022,0,37189,Harold Varner III,+.167
2022,0,31323,Gary Woodland,+.167
2022,0,34174,John Huh,+.172
2022,0,51950,Max McGreevy,+.172
2022,0,46435,Austin Cook,+.174
2022,0,36852,Jim Knous,+.174
2022,0,30911,Tommy Fleetwood,+.176
2022,0,34256,Andrew Putnam,+.182
2022,0,12716,Charley Hoffman,+.188
2022,0,39324,J.J. Spaun,+.188
2022,0,34264,Hudson Swafford,+.188
2022,0,35891,Cameron Smith,+.190
2022,0,47504,Sam Burns,+.194
2022,0,48117,Kurt Kitayama,+.194
2022,0,50095,Austin Smotherman,+.194
2022,0,33597,Harry Higgs,+.196
2022,0,45526,Abraham Ancer,+.200
2022,0,31420,Anirban Lahiri,+.200
2022,0,34046,Jordan Spieth,+.200
2022,0,10381,Curtis Thompson,+.200
2022,0,56278,Matthew Wolff,+.200
2022,0,35506,Mackenzie Hughes,+.207
2022,0,48887,Matt Wallace,+.207
2022,0,29420,Billy Horschel,+.208
2022,0,33667,Carlos Ortiz,+.211
2022,0,47983,Chad Ramey,+.217
2022,0,23621,Rory Sabbatini,+.217
2022,0,30927,Brendon Todd,+.222
2022,0,40006,Erik van Rooyen,+.222
2022,0,25900,Lucas Glover,+.231
2022,0,46717,Viktor Hovland,+.231
2022,0,31557,Jim Herman,+.235
2022,0,49766,Hank Lebioda,+.235
2022,0,39971,Sungjae Im,+.237
2022,0,28089,Jason Day,+.238
2022,0,33419,Cameron Tringale,+.257
2022,0,29518,Brendan Steele,+.265
2022,0,51997,Andrew Novak,+.267
2022,0,32150,Michael Thompson,+.267
2022,0,27895,Jonas Blixt,+.273
2022,0,25686,Jason Dufner,+.278
2022,0,32333,Kevin Tway,+.279
2022,0,19803,Ryan Armour,+.286
2022,0,40115,Adam Svensson,+.286
2022,0,34610,Matthias Schwab,+.294
2022,0,25493,Nick Taylor,+.300
2022,0,45486,Joaquin Niemann,+.306
2022,0,39436,Joshua Creel,+.316
2022,0,27936,Martin Laird,+.316
2022,0,54421,Garrick Higgo,+.318
2022,0,24024,Zach Johnson,+.318
2022,0,47988,Nick Hardy,+.320
2022,0,32102,Rickie Fowler,+.333
2022,0,33490,Bo Hoag,+.333
2022,0,35879,Kelly Kraft,+.333
2022,0,25198,Francesco Molinari,+.333
2022,0,51890,Greyson Sigg,+.333
2022,0,48822,Sebastián Muñoz,+.343
2022,0,32448,James Hahn,+.355
2022,0,32139,Danny Willett,+.360
2022,0,46442,Maverick McNealy,+.370
2022,0,24361,Pat Perez,+.400
2022,0,36799,Stephan Jaeger,+.462
2022,0,48084,Wesley Bryan,+.467
2022,0,26476,Chez Reavie,+.500
2022,0,22405,Justin Rose,+.500
2022,0,28114,Dawie van der Walt,+.522
2021,0,22371,Aaron Baddeley,-.583
2021,0,34363,Tyrrell Hatton,-.333
2021,0,29268,Bronson Burgoon,-.320
2021,0,24924,Bill Haas,-.286
2021,0,27330,Josh Teater,-.250
2021,0,33404,Chris Baker,-.231
2021,0,35230,Nelson Ledesma,-.214
2021,0,28679,Fabián Gómez,-.200
2021,0,37455,Si Woo Kim,-.194
2021,0,48045,Michael Gellerman,-.167
2021,0,33490,Bo Hoag,-.154
2021,0,26329,Louis Oosthuizen,-.154
2021,0,33413,Ben Martin,-.150
2021,0,30692,Scott Stallings,-.150
2021,0,30927,Brendon Todd,-.136
2021,0,31420,Anirban Lahiri,-.130
2021,0,29908,C.T. Pan,-.130
2021,0,49766,Hank Lebioda,-.125
2021,0,26851,Marc Leishman,-.120
2021,0,40026,Daniel Berger,-.111
2021,0,32757,Patton Kizzire,-.100
2021,0,34256,Andrew Putnam,-.094
2021,0,29535,Brice Garnett,-.091
2021,0,32662,Michael Gligic,-.091
2021,0,24361,Pat Perez,-.080
2021,0,39324,J.J. Spaun,-.080
2021,0,29725,Tony Finau,-.071
2021,0,31560,Brian Stuard,-.071
2021,0,39971,Sungjae Im,-.070
2021,0,27554,Scott Harrington,-.065
2021,0,25818,Scott Piercy,-.065
2021,0,24140,Sean O'Hair,-.056
2021,0,46717,Viktor Hovland,-.054
2021,0,45157,Cam Davis,-.053
2021,0,34431,Robert Streb,-.049
2021,0,47347,Adam Schenk,-.048
2021,0,36689,Brooks Koepka,-.045
2021,0,33448,Justin Thomas,-.045
2021,0,34046,Jordan Spieth,-.043
2021,0,34098,Russell Henley,-.042
2021,0,48887,Matt Wallace,-.042
2021,0,23325,Vaughn Taylor,-.040
2021,0,25804,Bubba Watson,-.040
2021,0,35450,Patrick Cantlay,-.038
2021,0,22056,Cameron Percy,-.036
2021,0,39997,Corey Conners,-.033
2021,0,34360,Patrick Reed,-.028
2021,0,27644,Brian Harman,-.025
2021,0,26300,Matt Jones,-.020
2021,0,34099,Harris English,E
2021,0,40098,Matt Fitzpatrick,E
2021,0,32102,Rickie Fowler,E
2021,0,26758,David Hearn,E
2021,0,21961,Charles Howell III,E
2021,0,27129,Luke List,E
2021,0,39546,Keith Mitchell,E
2021,0,45486,Joaquin Niemann,E
2021,0,23320,Ryan Palmer,E
2021,0,28252,Seamus Power,E
2021,0,46046,Scottie Scheffler,E
2021,0,39953,Chase Seiffert,E
2021,0,33486,Roger Sloan,E
2021,0,35891,Cameron Smith,E
2021,0,30110,Kyle Stanley,E
2021,0,33419,Cameron Tringale,E
2021,0,27064,Jhonattan Vegas,E
2021,0,49960,Sepp Straka,+.025
2021,0,34466,Peter Malnati,+.026
2021,0,27349,Alex Noren,+.026
2021,0,36801,Mark Hubbard,+.032
2021,0,33204,Shane Lowry,+.034
2021,0,32333,Kevin Tway,+.034
2021,0,31323,Gary Woodland,+.036
2021,0,35658,Kris Ventura,+.038
2021,0,37189,Harold Varner III,+.040
2021,0,25686,Jason Dufner,+.042
2021,0,29926,Danny Lee,+.042
2021,0,36871,Matthew NeSmith,+.042
2021,0,47483,Will Zalatoris,+.042
2021,0,34076,Joel Dahmen,+.043
2021,0,27942,Rob Oppenheim,+.056
2021,0,46970,Jon Rahm,+.056
2021,0,49964,Aaron Wise,+.056
2021,0,52375,Doug Ghim,+.059
2021,0,29974,Branden Grace,+.059
2021,0,37275,Sam Ryder,+.059
2021,0,33120,Mark Anderson,+.063
2021,0,35532,Tom Hoge,+.069
2021,0,35461,Beau Hossler,+.070
2021,0,12716,Charley Hoffman,+.071
2021,0,27095,Nick Watney,+.071
2021,0,1810,Phil Mickelson,+.074
2021,0,35104,Tom Lewis,+.075
2021,0,52372,Cameron Champ,+.077
2021,0,24024,Zach Johnson,+.077
2021,0,25396,Kevin Na,+.077
2021,0,30926,Chris Kirk,+.081
2021,0,25364,Paul Casey,+.087
2021,0,24781,Hunter Mahan,+.087
2021,0,27649,Brandt Snedeker,+.091
2021,0,46442,Maverick McNealy,+.094
2021,0,46550,Brandon Hagy,+.095
2021,0,22405,Justin Rose,+.095
2021,0,26331,Charl Schwartzel,+.095
2021,0,28237,Rory McIlroy,+.097
2021,0,34255,Joseph Bramlett,+.100
2021,0,47959,Bryson DeChambeau,+.100
2021,0,35310,Lanto Griffin,+.100
2021,0,28775,Nate Lashley,+.103
2021,0,26476,Chez Reavie,+.105
2021,0,27214,Kevin Streelman,+.107
2021,0,46441,Robby Shelton,+.114
2021,0,30911,Tommy Fleetwood,+.118
2021,0,51894,Vince Whaley,+.118
2021,0,47504,Sam Burns,+.125
2021,0,32448,James Hahn,+.125
2021,0,32791,K.H. Lee,+.129
2021,0,32640,Troy Merritt,+.129
