YEAR,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2024,0,47983,Chad Ramey,92.79%,111,103
2024,0,32791,K.H. Lee,92.75%,138,128
2024,0,49960,Sepp Straka,92.74%,124,115
2024,0,31323,Gary Woodland,92.62%,149,138
2024,0,59442,Parker Coody,92.59%,81,75
2024,0,25900,Lucas Glover,92.59%,135,125
2024,0,27770,Camilo Villegas,92.55%,94,87
2024,0,12716,Charley Hoffman,92.52%,107,99
2024,0,54591,Ben Griffin,92.50%,160,148
2024,0,28237,Rory McIlroy,92.50%,120,111
2024,0,37378,Min Woo Lee,92.45%,106,98
2024,0,33968,Thorbjørn Olesen,92.42%,66,61
2024,0,46414,Aaron Rai,92.41%,145,134
2024,0,26476,Chez Reavie,92.38%,105,97
2024,0,51070,Vincent Norrman,92.31%,91,84
2024,0,55454,Carl Yuan,92.31%,104,96
2024,0,23108,Matt Kuchar,92.25%,129,119
2024,0,60067,Joe Highsmith,92.24%,116,107
2024,0,51634,Sahith Theegala,92.19%,192,177
2024,0,47988,Nick Hardy,92.17%,166,153
2024,0,29908,C.T. Pan,92.17%,115,106
2024,0,52453,Nicolai Højgaard,92.13%,89,82
2024,0,32367,Jorge Campillo,92.11%,76,70
2024,0,51894,Vince Whaley,92.11%,114,105
2024,0,36871,Matt NeSmith,91.96%,112,103
2024,0,35532,Tom Hoge,91.95%,174,160
2024,0,46113,Ryan McCormick,91.84%,98,90
2024,0,24024,Zach Johnson,91.76%,85,78
2024,0,35310,Lanto Griffin,91.73%,133,122
2024,0,47420,Jake Knapp,91.73%,133,122
2024,0,52666,Sami Valimaki,91.67%,108,99
2024,0,40162,Justin Lower,91.62%,179,164
2024,0,55893,Sam Stevens,91.62%,179,164
2024,0,47679,Victor Perez,91.59%,107,98
2024,0,39997,Corey Conners,91.56%,154,141
2024,0,52514,Trace Crowe,91.38%,116,106
2024,0,34374,Erik Barnes,91.36%,81,74
2024,0,22405,Justin Rose,91.26%,103,94
2024,0,51997,Andrew Novak,91.20%,125,114
2024,0,39977,Max Homa,91.10%,146,133
2024,0,51890,Greyson Sigg,91.06%,123,112
2024,0,54576,Patrick Fishburn,90.99%,111,101
2024,0,27214,Kevin Streelman,90.98%,122,111
2024,0,37275,Sam Ryder,90.97%,144,131
2024,0,30927,Brendon Todd,90.96%,188,171
2024,0,55182,Tom Kim,90.91%,132,120
2024,0,48887,Matt Wallace,90.91%,121,110
2024,0,34076,Joel Dahmen,90.85%,153,139
2024,0,32640,Troy Merritt,90.83%,120,109
2024,0,46717,Viktor Hovland,90.82%,98,89
2024,0,51696,Rico Hoey,90.77%,130,118
2024,0,49771,J.T. Poston,90.77%,130,118
2024,0,30163,Henrik Norlander,90.74%,108,98
2024,0,47663,Kevin Dougherty,90.70%,86,78
2024,0,50484,Hayden Springer,90.70%,129,117
2024,0,51977,Max Greyserman,90.63%,128,116
2024,0,46046,Scottie Scheffler,90.52%,116,105
2024,0,48117,Kurt Kitayama,90.48%,126,114
2024,0,50095,Austin Smotherman,90.48%,63,57
2024,0,27349,Alex Noren,90.43%,94,85
2024,0,37212,Paul Barjon,90.32%,93,84
2024,0,34046,Jordan Spieth,90.29%,103,93
2024,0,37455,Si Woo Kim,90.24%,164,148
2024,0,52374,Brandon Wu,90.23%,133,120
2024,0,29478,Kevin Kisner,90.00%,90,81
2024,0,32333,Kevin Tway,90.00%,70,63
2024,0,34255,Joseph Bramlett,89.93%,149,134
2024,0,51349,Nico Echavarria,89.93%,139,125
2024,0,40026,Daniel Berger,89.92%,119,107
2024,0,33141,Keegan Bradley,89.76%,127,114
2024,0,34587,Chan Kim,89.70%,165,148
2024,0,47504,Sam Burns,89.60%,125,112
2024,0,32070,Rafael Campos,89.58%,96,86
2024,0,48153,Matthieu Pavon,89.57%,115,103
2024,0,32102,Rickie Fowler,89.44%,142,127
2024,0,36326,David Lipsky,89.42%,104,93
2024,0,52955,Ludvig Åberg,89.29%,112,100
2024,0,45242,Kevin Yu,89.29%,112,100
2024,0,33948,Byeong Hun An,88.99%,109,97
2024,0,34021,Bud Cauley,88.89%,108,96
2024,0,46441,Robby Shelton,88.89%,126,112
2024,0,33408,Tyson Alexander,88.70%,115,102
2024,0,55789,Taylor Montgomery,88.66%,97,86
2024,0,28420,Ryan Brehm,88.64%,88,78
2024,0,32839,Hideki Matsuyama,88.52%,122,108
2024,0,60767,Blaine Hale Jr.,88.46%,52,46
2024,0,46340,Alex Smalley,88.33%,120,106
2024,0,32757,Patton Kizzire,88.24%,102,90
2024,0,36884,Ben Kohles,88.19%,127,112
2024,0,48084,Wesley Bryan,88.10%,84,74
2024,0,29725,Tony Finau,88.07%,109,96
2024,0,47806,Raul Pereda,88.06%,67,59
2024,0,48699,Callum Tarren,88.03%,117,103
2024,0,36799,Stephan Jaeger,87.90%,124,109
2024,0,33204,Shane Lowry,87.50%,88,77
2024,0,40006,Erik van Rooyen,87.31%,134,117
2024,0,29221,Webb Simpson,86.67%,120,104
2024,0,57366,Cameron Young,86.55%,119,103
2024,0,26596,Ryan Moore,86.41%,103,89
2024,0,48319,Tom Whitney,86.27%,102,88
2024,0,27330,Josh Teater,86.02%,93,80
2024,0,23320,Ryan Palmer,85.53%,76,65
2024,0,28775,Nate Lashley,85.48%,124,106
2024,0,30926,Chris Kirk,85.00%,120,102
2024,0,27064,Jhonattan Vegas,84.68%,111,94
2024,0,38991,Alejandro Tosti,81.58%,114,93
2023,0,52453,Nicolai Hojgaard,98.46%,65,64
2023,0,28775,Nate Lashley,98.18%,165,162
2023,0,47993,Denny McCarthy,97.38%,191,186
2023,0,33141,Keegan Bradley,97.22%,108,105
2023,0,47347,Adam Schenk,97.12%,208,202
2023,0,47591,Eric Cole,97.06%,204,198
2023,0,47504,Sam Burns,97.04%,135,131
2023,0,50095,Austin Smotherman,97.02%,168,163
2023,0,28420,Ryan Brehm,97.01%,167,162
2023,0,35461,Beau Hossler,96.97%,198,192
2023,0,46717,Viktor Hovland,96.97%,132,128
2023,0,25632,Jimmy Walker,96.95%,164,159
2023,0,31646,Emiliano Grillo,96.79%,156,151
2023,0,25493,Nick Taylor,96.69%,151,146
2023,0,46442,Maverick McNealy,96.59%,88,85
2023,0,33653,Thomas Detry,96.50%,143,138
2023,0,33399,Adam Hadwin,96.43%,168,162
2023,0,28252,Seamus Power,96.35%,137,132
2023,0,55182,Tom Kim,96.25%,160,154
2023,0,24024,Zach Johnson,96.23%,106,102
2023,0,32791,K.H. Lee,96.20%,158,152
2023,0,35879,Kelly Kraft,96.15%,156,150
2023,0,51634,Sahith Theegala,96.13%,181,174
2023,0,39977,Max Homa,96.12%,129,124
2023,0,35506,Mackenzie Hughes,96.05%,152,146
2023,0,58168,Davis Thompson,96.02%,176,169
2023,0,52374,Brandon Wu,95.95%,173,166
2023,0,33597,Harry Higgs,95.90%,122,117
2023,0,52513,Carson Young,95.86%,145,139
2023,0,49771,J.T. Poston,95.81%,167,160
2023,0,22405,Justin Rose,95.74%,94,90
2023,0,22371,Aaron Baddeley,95.73%,117,112
2023,0,51766,Wyndham Clark,95.68%,162,155
2023,0,40098,Matt Fitzpatrick,95.65%,138,132
2023,0,22056,Cameron Percy,95.60%,91,87
2023,0,51349,Nico Echavarria,95.58%,113,108
2023,0,29970,Dylan Frittelli,95.58%,113,108
2023,0,36871,Matt NeSmith,95.57%,158,151
2023,0,30692,Scott Stallings,95.52%,134,128
2023,0,27349,Alex Noren,95.45%,132,126
2023,0,47983,Chad Ramey,95.43%,197,188
2023,0,35532,Tom Hoge,95.42%,153,146
2023,0,34466,Peter Malnati,95.39%,152,145
2023,0,30926,Chris Kirk,95.35%,129,123
2023,0,24502,Adam Scott,95.35%,86,82
2023,0,50493,Justin Suh,95.14%,185,176
2023,0,46441,Robby Shelton,95.08%,183,174
2023,0,32139,Danny Willett,95.08%,122,116
2023,0,53165,Doc Redman,95.07%,142,135
2023,0,34256,Andrew Putnam,94.94%,178,169
2023,0,54783,Dylan Wu,94.87%,156,148
2023,0,34255,Joseph Bramlett,94.74%,133,126
2023,0,28089,Jason Day,94.74%,114,108
2023,0,54628,Lee Hodges,94.74%,171,162
2023,0,49947,Taylor Moore,94.74%,171,162
2023,0,23108,Matt Kuchar,94.67%,169,160
2023,0,25818,Scott Piercy,94.67%,150,142
2023,0,51890,Greyson Sigg,94.64%,168,159
2023,0,32366,Kevin Chappell,94.52%,73,69
2023,0,45609,Tyler Duncan,94.52%,146,138
2023,0,59018,Ryan Gerard,94.50%,109,103
2023,0,48119,Ben Taylor,94.38%,160,151
2023,0,33948,Byeong Hun An,94.27%,157,148
2023,0,54591,Ben Griffin,94.27%,157,148
2023,0,40162,Justin Lower,94.25%,174,164
2023,0,35901,Paul Haley II,94.19%,172,162
2023,0,55789,Taylor Montgomery,94.18%,189,178
2023,0,27644,Brian Harman,94.16%,154,145
2023,0,49960,Sepp Straka,94.16%,137,129
2023,0,48117,Kurt Kitayama,94.07%,118,111
2023,0,58967,Trevor Werbylo,94.07%,135,127
2023,0,58696,Peter Kuest,94.06%,101,95
2023,0,39058,Lucas Herbert,94.05%,84,79
2023,0,34563,Chesson Hadley,93.99%,183,172
2023,0,26476,Chez Reavie,93.99%,183,172
2023,0,57362,Austin Eckroat,93.98%,133,125
2023,0,27974,Sung Kang,93.94%,66,62
2023,0,54421,Garrick Higgo,93.92%,181,170
2023,0,34099,Harris English,93.71%,159,149
2023,0,30163,Henrik Norlander,93.70%,127,119
2023,0,52411,Kyle Westmoreland,93.65%,126,118
2023,0,34098,Russell Henley,93.63%,157,147
2023,0,32757,Patton Kizzire,93.63%,157,147
2023,0,19803,Ryan Armour,93.60%,125,117
2023,0,46601,Trey Mullinax,93.57%,140,131
2023,0,47988,Nick Hardy,93.56%,202,189
2023,0,57975,Harry Hall,93.55%,124,116
2023,0,33408,Tyson Alexander,93.51%,154,144
2023,0,52372,Cameron Champ,93.50%,123,115
2023,0,29420,Billy Horschel,93.50%,123,115
2023,0,55454,Carl Yuan,93.46%,153,143
2023,0,35449,Adam Long,93.45%,168,157
2023,0,51997,Andrew Novak,93.28%,119,111
2023,0,39546,Keith Mitchell,93.25%,163,152
2023,0,40250,Taylor Pendrith,93.13%,160,149
2023,0,29535,Brice Garnett,93.10%,116,108
2023,0,49766,Hank Lebioda,93.10%,87,81
2023,0,46340,Alex Smalley,93.07%,202,188
2023,0,52375,Doug Ghim,92.96%,142,132
2023,0,47995,Davis Riley,92.86%,154,143
2023,0,34363,Tyrrell Hatton,92.81%,139,129
2023,0,52955,Ludvig Åberg,92.79%,111,103
2023,0,35310,Lanto Griffin,92.79%,111,103
2023,0,34046,Jordan Spieth,92.66%,109,101
2023,0,37455,Si Woo Kim,92.64%,163,151
2023,0,39997,Corey Conners,92.62%,149,138
2023,0,27936,Martin Laird,92.59%,162,150
2023,0,51950,Max McGreevy,92.59%,135,125
2023,0,40006,Erik van Rooyen,92.56%,121,112
2023,0,33122,Russell Knox,92.53%,174,161
2023,0,35450,Patrick Cantlay,92.52%,107,99
2023,0,35617,Martin Trainer,92.39%,92,85
2023,0,57366,Cameron Young,92.37%,118,109
2023,0,45157,Cam Davis,92.35%,170,157
2023,0,46414,Aaron Rai,92.31%,182,168
2023,0,37275,Sam Ryder,92.31%,182,168
2023,0,55893,Sam Stevens,92.31%,182,168
2023,0,49453,Trevor Cone,92.23%,103,95
2023,0,27963,Chris Stroud,92.21%,77,71
2023,0,55708,Hayden Buckley,92.13%,127,117
2023,0,31557,Jim Herman,92.11%,114,105
2023,0,28237,Rory McIlroy,92.08%,101,93
2023,0,29908,C.T. Pan,92.00%,75,69
2023,0,32333,Kevin Tway,91.97%,137,126
2023,0,30911,Tommy Fleetwood,91.96%,112,103
2023,0,45242,Kevin Yu,91.92%,99,91
2023,0,32102,Rickie Fowler,91.86%,172,158
2023,0,51414,Brent Grant,91.60%,131,120
2023,0,56762,Will Gordon,91.57%,166,152
2023,0,23320,Ryan Palmer,91.54%,130,119
2023,0,30927,Brendon Todd,91.40%,186,170
2023,0,34409,David Lingmerth,91.38%,116,106
2023,0,27095,Nick Watney,91.38%,116,106
2023,0,46970,Jon Rahm,91.35%,104,95
2023,0,48084,Wesley Bryan,91.30%,69,63
2023,0,40115,Adam Svensson,91.28%,195,178
2023,0,36799,Stephan Jaeger,91.26%,206,188
2023,0,45522,Christiaan Bezuidenhout,91.25%,160,146
2023,0,32448,James Hahn,91.24%,137,125
2023,0,48081,Xander Schauffele,91.23%,114,104
2023,0,39324,J.J. Spaun,91.19%,159,145
2023,0,24925,Jonathan Byrd,91.14%,79,72
2023,0,46046,Scottie Scheffler,91.10%,146,133
2023,0,46435,Austin Cook,91.09%,101,92
2023,0,33410,Andrew Landry,90.83%,120,109
2023,0,32662,Michael Gligic,90.82%,98,89
2023,0,47128,Richy Werenski,90.71%,140,127
2023,0,48867,Matti Schmid,90.70%,129,117
2023,0,31323,Gary Woodland,90.65%,139,126
2023,0,27129,Luke List,90.58%,138,125
2023,0,39971,Sungjae Im,90.57%,159,144
2023,0,50188,S.H. Kim,90.45%,178,161
2023,0,40058,Zac Blair,90.43%,115,104
2023,0,39067,MJ Daffue,90.38%,156,141
2023,0,34076,Joel Dahmen,90.32%,155,140
2023,0,48887,Matt Wallace,90.30%,134,121
2023,0,34431,Robert Streb,90.29%,103,93
2023,0,56630,Akshay Bhatia,90.24%,123,111
2023,0,51070,Vincent Norrman,90.24%,123,111
2023,0,29221,Webb Simpson,90.23%,133,120
2023,0,24140,Sean O'Hair,90.14%,71,64
2023,0,36801,Mark Hubbard,90.11%,182,164
2023,0,32839,Hideki Matsuyama,90.00%,140,126
2023,0,50525,Collin Morikawa,90.00%,120,108
2023,0,49298,Kramer Hickok,89.94%,169,152
2023,0,31560,Brian Stuard,89.81%,108,97
2023,0,47079,Harrison Endycott,89.71%,136,122
2023,0,20229,Stewart Cink,89.57%,115,103
2023,0,36326,David Lipsky,89.47%,171,153
2023,0,33413,Ben Martin,89.44%,161,144
2023,0,25900,Lucas Glover,89.40%,151,135
2023,0,36699,Patrick Rodgers,89.40%,151,135
2023,0,39975,Michael Kim,89.04%,146,130
2023,0,26596,Ryan Moore,88.99%,109,97
2023,0,48699,Callum Tarren,88.75%,160,142
2023,0,33448,Justin Thomas,88.57%,140,124
2023,0,31202,William McGirt,88.52%,61,54
2023,0,37338,Zecheng Dou,88.48%,165,146
2023,0,32816,Satoshi Kodaira,88.30%,94,83
2023,0,34610,Matthias Schwab,88.11%,143,126
2023,0,31577,Tano Goya,87.94%,141,124
2023,0,33204,Shane Lowry,87.88%,99,87
2023,0,39954,Cody Gribble,87.76%,98,86
2023,0,29289,S.Y. Noh,87.50%,88,77
2023,0,27214,Kevin Streelman,87.43%,167,146
2023,0,39335,Kevin Roy,87.00%,100,87
2023,0,29725,Tony Finau,86.78%,121,105
2023,0,27554,Scott Harrington,86.61%,112,97
2023,0,36724,Augusto Núñez,86.61%,112,97
2023,0,51491,Brandon Matthews,86.52%,89,77
2023,0,25686,Jason Dufner,86.30%,146,126
2023,0,12716,Charley Hoffman,86.09%,115,99
2023,0,32640,Troy Merritt,85.63%,160,137
2022,0,48081,Xander Schauffele,99.19,124,123
2022,0,34563,Chesson Hadley,99.07,108,107
2022,0,34363,Tyrrell Hatton,98.08,104,102
2022,0,28252,Seamus Power,97.37,114,111
2022,0,26851,Marc Leishman,97.35,113,110
2022,0,35879,Kelly Kraft,97.12,104,101
2022,0,45526,Abraham Ancer,97.06,68,66
2022,0,29420,Billy Horschel,97.06,102,99
2022,0,27649,Brandt Snedeker,97.06,102,99
2022,0,53165,Doc Redman,96.69,121,117
2022,0,51634,Sahith Theegala,96.68,211,204
2022,0,34360,Patrick Reed,96.59,88,85
2022,0,35891,Cameron Smith,96.34,82,79
2022,0,46402,Talor Gooch,96.33,109,105
2022,0,46717,Viktor Hovland,96.26,107,103
2022,0,22405,Justin Rose,96.25,80,77
2022,0,45486,Joaquin Niemann,96.0,125,120
2022,0,39977,Max Homa,95.92,147,141
2022,0,39971,Sungjae Im,95.89,146,140
2022,0,24502,Adam Scott,95.69,116,111
2022,0,31323,Gary Woodland,95.65,115,110
2022,0,35461,Beau Hossler,95.61,114,109
2022,0,48084,Wesley Bryan,95.6,91,87
2022,0,26476,Chez Reavie,95.59,136,130
2022,0,27214,Kevin Streelman,95.54,157,150
2022,0,39058,Lucas Herbert,95.51,89,85
2022,0,52372,Cameron Champ,95.45,88,84
2022,0,35532,Tom Hoge,95.39,152,145
2022,0,47504,Sam Burns,95.38,130,124
2022,0,33667,Carlos Ortiz,95.33,107,102
2022,0,47983,Chad Ramey,95.33,107,102
2022,0,47993,Denny McCarthy,95.27,169,161
2022,0,49766,Hank Lebioda,95.21,146,139
2022,0,46442,Maverick McNealy,95.14,144,137
2022,0,47347,Adam Schenk,95.12,164,156
2022,0,54783,Dylan Wu,95.05,101,96
2022,0,24024,Zach Johnson,95.0,100,95
2022,0,49964,Aaron Wise,95.0,160,152
2022,0,32662,Michael Gligic,94.96,119,113
2022,0,27139,David Skinns,94.95,99,94
2022,0,28237,Rory McIlroy,94.92,118,112
2022,0,34256,Andrew Putnam,94.9,157,149
2022,0,33597,Harry Higgs,94.81,135,128
2022,0,36699,Patrick Rodgers,94.78,115,109
2022,0,50095,Austin Smotherman,94.78,115,109
2022,0,39546,Keith Mitchell,94.77,153,145
2022,0,37275,Sam Ryder,94.7,151,143
2022,0,23108,Matt Kuchar,94.69,113,107
2022,0,33399,Adam Hadwin,94.67,150,142
2022,0,45540,Jared Wolfe,94.44,90,85
2022,0,46970,Jon Rahm,94.39,107,101
2022,0,29289,S.Y. Noh,94.38,89,84
2022,0,47988,Nick Hardy,94.32,88,83
2022,0,32757,Patton Kizzire,94.25,174,164
2022,0,30927,Brendon Todd,94.23,156,147
2022,0,35506,Mackenzie Hughes,94.2,138,130
2022,0,40162,Justin Lower,94.17,120,113
2022,0,51997,Andrew Novak,94.17,103,97
2022,0,29518,Brendan Steele,94.17,103,97
2022,0,34431,Robert Streb,94.12,119,112
2022,0,51890,Greyson Sigg,94.07,118,111
2022,0,24361,Pat Perez,94.0,100,94
2022,0,33486,Roger Sloan,93.98,133,125
2022,0,39436,Joshua Creel,93.94,66,62
2022,0,35617,Martin Trainer,93.94,132,124
2022,0,34466,Peter Malnati,93.92,148,139
2022,0,31560,Brian Stuard,93.91,115,108
2022,0,51950,Max McGreevy,93.86,114,107
2022,0,35449,Adam Long,93.83,162,152
2022,0,32102,Rickie Fowler,93.81,113,106
2022,0,27644,Brian Harman,93.71,159,149
2022,0,46435,Austin Cook,93.7,127,119
2022,0,47995,Davis Riley,93.63,157,147
2022,0,31646,Emiliano Grillo,93.62,141,132
2022,0,23320,Ryan Palmer,93.58,109,102
2022,0,33419,Cameron Tringale,93.57,171,160
2022,0,36852,Jim Knous,93.55,93,87
2022,0,33141,Keegan Bradley,93.52,108,101
2022,0,52375,Doug Ghim,93.48,138,129
2022,0,27974,Sung Kang,93.43,137,128
2022,0,48117,Kurt Kitayama,93.33,90,84
2022,0,31420,Anirban Lahiri,93.33,120,112
2022,0,28089,Jason Day,93.26,89,83
2022,0,35310,Lanto Griffin,93.23,133,124
2022,0,36801,Mark Hubbard,93.18,88,82
2022,0,39324,J.J. Spaun,93.18,132,123
2022,0,32139,Danny Willett,93.18,88,82
2022,0,29535,Brice Garnett,93.16,117,109
2022,0,29478,Kevin Kisner,93.16,117,109
2022,0,34076,Joel Dahmen,93.15,146,136
2022,0,32839,Hideki Matsuyama,93.14,102,95
2022,0,40098,Matt Fitzpatrick,93.07,101,94
2022,0,24138,Ian Poulter,93.06,72,67
2022,0,51894,Vince Whaley,93.04,115,107
2022,0,27349,Alex Noren,93.02,86,80
2022,0,39953,Chase Seiffert,93.02,86,80
2022,0,30944,Jason Kokrak,92.93,99,92
2022,0,51766,Wyndham Clark,92.76,152,141
2022,0,32448,James Hahn,92.74,124,115
2022,0,35450,Patrick Cantlay,92.71,96,89
2022,0,34174,John Huh,92.71,96,89
2022,0,33490,Bo Hoag,92.68,82,76
2022,0,33448,Justin Thomas,92.66,109,101
2022,0,54421,Garrick Higgo,92.65,68,63
2022,0,32333,Kevin Tway,92.56,121,112
2022,0,56278,Matthew Wolff,92.5,80,74
2022,0,45609,Tyler Duncan,92.48,133,123
2022,0,30926,Chris Kirk,92.48,133,123
2022,0,46046,Scottie Scheffler,92.48,133,123
2022,0,20229,Stewart Cink,92.44,119,110
2022,0,27895,Jonas Blixt,92.39,92,85
2022,0,48699,Callum Tarren,92.38,105,97
2022,0,24924,Bill Haas,92.37,118,109
2022,0,49960,Sepp Straka,92.31,143,132
2022,0,24980,Scott Gutschewski,92.21,77,71
2022,0,31557,Jim Herman,92.21,77,71
2022,0,30692,Scott Stallings,92.17,166,153
2022,0,37189,Harold Varner III,92.16,102,94
2022,0,30911,Tommy Fleetwood,92.11,76,70
2022,0,45522,Christiaan Bezuidenhout,92.08,101,93
2022,0,19803,Ryan Armour,92.06,63,58
2022,0,33204,Shane Lowry,91.95,87,80
2022,0,25198,Francesco Molinari,91.95,87,80
2022,0,36689,Brooks Koepka,91.86,86,79
2022,0,25818,Scott Piercy,91.82,159,146
2022,0,55708,Hayden Buckley,91.72,169,155
2022,0,32791,K.H. Lee,91.72,157,144
2022,0,32150,Michael Thompson,91.72,145,133
2022,0,46340,Alex Smalley,91.61,155,142
2022,0,25493,Nick Taylor,91.6,131,120
2022,0,52374,Brandon Wu,91.58,95,87
2022,0,48822,Sebastián Muñoz,91.57,166,152
2022,0,39997,Corey Conners,91.54,130,119
2022,0,50525,Collin Morikawa,91.49,94,86
2022,0,57366,Cameron Young,91.49,141,129
2022,0,47128,Richy Werenski,91.4,93,85
2022,0,37455,Si Woo Kim,91.38,174,159
2022,0,46414,Aaron Rai,91.27,126,115
2022,0,29908,C.T. Pan,91.24,137,125
2022,0,47529,Mito Pereira,91.15,113,103
2022,0,29970,Dylan Frittelli,91.08,157,143
2022,0,34255,Joseph Bramlett,91.03,145,132
2022,0,36871,Matthew NeSmith,91.02,167,152
2022,0,46550,Brandon Hagy,90.91,110,100
2022,0,34046,Jordan Spieth,90.91,110,100
2022,0,40006,Erik van Rooyen,90.91,77,70
2022,0,12716,Charley Hoffman,90.74,108,98
2022,0,34610,Matthias Schwab,90.72,97,88
2022,0,36326,David Lipsky,90.6,149,135
2022,0,54628,Lee Hodges,90.57,159,144
2022,0,48887,Matt Wallace,90.57,106,96
2022,0,45157,Cam Davis,90.53,169,153
2022,0,22056,Cameron Percy,90.48,63,57
2022,0,49771,J.T. Poston,90.3,134,121
2022,0,35110,Brett Drewitt,90.28,72,65
2022,0,37212,Paul Barjon,90.2,153,138
2022,0,27095,Nick Watney,90.0,110,99
2022,0,29221,Webb Simpson,89.91,109,98
2022,0,34264,Hudson Swafford,89.9,99,89
2022,0,21961,Charles Howell III,89.86,69,62
2022,0,24925,Jonathan Byrd,89.77,88,79
2022,0,49298,Kramer Hickok,89.74,156,140
2022,0,32366,Kevin Chappell,89.69,97,87
2022,0,28775,Nate Lashley,89.58,96,86
2022,0,32640,Troy Merritt,89.29,168,150
2022,0,26300,Matt Jones,89.16,83,74
2022,0,33122,Russell Knox,89.15,129,115
2022,0,47483,Will Zalatoris,89.09,110,98
2022,0,29926,Danny Lee,89.02,82,73
2022,0,30978,Kiradech Aphibarnrat,88.89,63,56
2022,0,25900,Lucas Glover,88.82,152,135
2022,0,27936,Martin Laird,88.78,98,87
2022,0,30163,Henrik Norlander,88.66,97,86
2022,0,29725,Tony Finau,88.57,140,124
2022,0,40250,Taylor Pendrith,88.57,105,93
2022,0,34098,Russell Henley,88.46,130,115
