YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2008,0,20634,Peter Lonard,"77' 9""",77.75,1
2008,0,25345,Carl Pettersson,"69' 0""",69.0,1
2008,0,24227,Justin Bolli,"61' 6""",61.5,1
2008,0,24024,Zach Johnson,"60' 0""",60.0,1
2008,0,22378,Trevor Immelman,"59' 2""",59.167,1
2008,0,27770,Camilo Villegas,"59' 2""",59.167,1
2008,0,25842,Jon Mills,"58' 5""",58.417,1
2008,0,6621,Joe Durant,"58' 2""",174.417,3
2008,0,12826,Paul Claxton,"57' 3""",57.25,1
2008,0,26289,Boo Weekley,"55' 4""",55.333,1
2008,0,8931,Glen Day,"55' 3""",110.5,2
2008,0,8845,Scott Sterling,"53' 10""",107.583,2
2008,0,22293,Heath Slocum,"53' 1""",53.083,1
2008,0,7457,Steve Flesch,"52' 3""",156.833,3
2008,0,20572,Rod Pampling,"52' 0""",52.0,1
2008,0,10885,Robert Allenby,"51' 1""",102.083,2
2008,0,12680,Shigeki Maruyama,"50' 5""",100.833,2
2008,0,1941,Tom Pernice Jr.,"49' 8""",49.667,1
2008,0,24912,Will MacKenzie,"49' 4""",98.667,2
2008,0,20229,Stewart Cink,"48' 11""",48.917,1
2008,0,12602,Dean Wilson,"48' 0""",96.0,2
2008,0,10809,Jim Furyk,"47' 5""",47.417,1
2008,0,1724,Jeff Maggert,"46' 10""",140.5,3
2008,0,23541,Ben Crane,"46' 8""",46.667,1
2008,0,12652,Cameron Beckman,"46' 5""",46.417,1
2008,0,27963,Chris Stroud,"45' 8""",91.333,2
2008,0,12823,Carlos Franco,"45' 4""",45.333,1
2008,0,21878,Mark Wilson,"44' 3""",44.25,1
2008,0,23718,Nathan Green,"43' 8""",43.667,1
2008,0,23497,Tag Ridings,"43' 6""",43.5,1
2008,0,30750,Tommy Gainey,"43' 5""",86.75,2
2008,0,25396,Kevin Na,"43' 3""",86.5,2
2008,0,25900,Lucas Glover,"42' 8""",42.667,1
2008,0,20160,Charlie Wi,"41' 8""",83.333,2
2008,0,6522,Ernie Els,"41' 3""",41.25,1
2008,0,20098,Stuart Appleby,"41' 1""",41.083,1
2008,0,24490,George McNeill,"40' 7""",40.583,1
2008,0,1766,Billy Mayfair,"40' 3""",80.417,2
2008,0,19803,Ryan Armour,"40' 2""",80.25,2
2008,0,20378,Mathias Grönberg,"40' 1""",120.333,3
2008,0,26679,Kevin Stadler,"39' 1""",195.583,5
2008,0,23621,Rory Sabbatini,"38' 9""",77.5,2
2008,0,24924,Bill Haas,"38' 8""",38.667,1
2008,0,25349,Tim Wilkinson,"38' 5""",38.417,1
2008,0,27933,John Merrick,"37' 6""",74.917,2
2008,0,12705,Cliff Kresge,"37' 2""",74.25,2
2008,0,24781,Hunter Mahan,"37' 1""",74.167,2
2008,0,23778,Brad Adamonis,"36' 7""",36.583,1
2008,0,8537,J.P. Hayes,"36' 7""",36.583,1
2008,0,21805,Harrison Frazar,"36' 6""",145.833,4
2008,0,6573,Brandt Jobe,"36' 3""",36.25,1
2008,0,21753,Brian Davis,"36' 2""",72.25,2
2008,0,23048,Eric Axley,"36' 1""",36.083,1
2008,0,24358,Robert Garrigus,"35' 5""",141.667,4
2008,0,20443,Jin Park,"34' 9""",34.75,1
2008,0,20472,Alex Cejka,"34' 5""",34.417,1
2008,0,22046,Geoff Ogilvy,"34' 5""",34.417,1
2008,0,25190,Jeff Quinney,"34' 1""",34.083,1
2008,0,8075,Jerry Kelly,"33' 1""",66.167,2
2008,0,29718,Anthony Kim,"32' 6""",32.5,1
2008,0,26596,Ryan Moore,"31' 5""",31.417,1
2008,0,25364,Paul Casey,"31' 2""",31.167,1
2008,0,1948,Tim Petrovic,"31' 1""",31.083,1
2008,0,1313,Steve Elkington,"30' 4""",60.667,2
2008,0,9011,David Duval,"29' 10""",29.833,1
2008,0,2239,Scott Verplank,"29' 4""",29.333,1
2008,0,20848,Ángel Cabrera,"29' 1""",29.083,1
2008,0,6251,Chris DiMarco,"28' 11""",28.917,1
2008,0,20104,Ken Duke,"28' 11""",57.75,2
2008,0,26476,Chez Reavie,"28' 4""",85.0,3
2008,0,1810,Phil Mickelson,"27' 10""",27.833,1
2008,0,6197,Michael Allen,"27' 7""",27.583,1
2008,0,10505,Shane Bertsch,"24' 0""",72.083,3
2008,0,7867,Woody Austin,"23' 3""",23.25,1
2008,0,2002,John Riegger,"21' 8""",21.667,1
2008,0,10875,Todd Demsey,"21' 5""",42.833,2
2008,0,27613,David Lutterus,"19' 5""",19.417,1
2008,0,1024,Billy Andrade,"15' 0""",15.0,1
2008,0,22913,John Rollins,"13' 6""",26.917,2
2008,0,20433,Mark Hensby,"13' 1""",13.083,1
2008,0,1473,Todd Hamilton,"10' 1""",10.083,1
2008,0,20850,Daniel Chopra,"9' 5""",9.417,1
2008,0,23788,D.J. Trahan,"8' 2""",8.167,1
2008,0,12782,Tim Herron,"5' 11""",5.917,1
2008,0,1161,Mark Calcavecchia,"3' 11""",3.917,1
2007,0,12195,Tom Johnson,"102' 8""",102.667,1
2007,0,25273,Andrew Buckle,"87' 10""",87.833,1
2007,0,20628,Arron Oberholser,"79' 3""",79.25,1
2007,0,29476,Kyle Reifers,"77' 4""",77.333,1
2007,0,10733,Kent Jones,"70' 6""",70.5,1
2007,0,1797,Rocco Mediate,"70' 5""",70.417,1
2007,0,19824,Craig Barlow,"68' 1""",68.083,1
2007,0,1473,Todd Hamilton,"66' 10""",66.833,1
2007,0,20433,Mark Hensby,"66' 7""",133.083,2
2007,0,10860,Justin Leonard,"66' 0""",66.0,1
2007,0,21528,Henrik Stenson,"65' 8""",65.667,1
2007,0,24358,Robert Garrigus,"63' 2""",63.167,1
2007,0,21961,Charles Howell III,"61' 7""",61.583,1
2007,0,22892,Jason Gore,"61' 0""",61.0,1
2007,0,21646,David Branshaw,"59' 4""",118.667,2
2007,0,25900,Lucas Glover,"58' 2""",58.167,1
2007,0,25190,Jeff Quinney,"57' 4""",114.583,2
2007,0,19803,Ryan Armour,"56' 3""",56.25,1
2007,0,20634,Peter Lonard,"56' 2""",56.167,1
2007,0,27963,Chris Stroud,"56' 2""",56.167,1
2007,0,26596,Ryan Moore,"55' 6""",166.417,3
2007,0,20498,Briny Baird,"54' 8""",109.25,2
2007,0,11123,Chris Couch,"53' 9""",53.75,1
2007,0,1313,Steve Elkington,"53' 5""",53.417,1
2007,0,22378,Trevor Immelman,"53' 5""",53.417,1
2007,0,12510,Chad Campbell,"52' 2""",52.167,1
2007,0,23349,Charles Warren,"51' 7""",103.167,2
2007,0,23108,Matt Kuchar,"50' 3""",50.25,1
2007,0,27141,J.B. Holmes,"50' 0""",150.083,3
2007,0,27060,John Mallinger,"49' 11""",49.917,1
2007,0,24781,Hunter Mahan,"49' 4""",49.333,1
2007,0,1941,Tom Pernice Jr.,"49' 1""",49.083,1
2007,0,20645,John Senden,"49' 0""",196.083,4
2007,0,29718,Anthony Kim,"48' 8""",48.667,1
2007,0,1381,Fred Funk,"47' 3""",47.25,1
2007,0,23320,Ryan Palmer,"46' 2""",46.167,1
2007,0,2104,Jeff Sluman,"45' 2""",45.167,1
2007,0,23322,Brett Wetterich,"44' 11""",89.75,2
2007,0,27095,Nick Watney,"42' 0""",210.167,5
2007,0,6643,Paul Goydos,"41' 5""",41.417,1
2007,0,7867,Woody Austin,"41' 0""",122.917,3
2007,0,21959,Ted Purdy,"40' 6""",40.5,1
2007,0,24024,Zach Johnson,"40' 5""",40.417,1
2007,0,23325,Vaughn Taylor,"40' 0""",40.0,1
2007,0,25396,Kevin Na,"39' 9""",198.75,5
2007,0,21805,Harrison Frazar,"39' 7""",39.583,1
2007,0,27770,Camilo Villegas,"39' 0""",78.0,2
2007,0,2101,Joey Sindelar,"38' 2""",76.25,2
2007,0,6621,Joe Durant,"37' 6""",75.0,2
2007,0,20098,Stuart Appleby,"37' 4""",74.667,2
2007,0,24925,Jonathan Byrd,"37' 2""",74.333,2
2007,0,23788,D.J. Trahan,"36' 0""",107.917,3
2007,0,20574,Mathew Goggin,"35' 11""",71.75,2
2007,0,24361,Pat Perez,"35' 5""",35.417,1
2007,0,23983,Luke Donald,"34' 5""",34.417,1
2007,0,23718,Nathan Green,"34' 2""",68.333,2
2007,0,12660,Jesper Parnevik,"34' 1""",34.083,1
2007,0,26679,Kevin Stadler,"33' 0""",33.0,1
2007,0,24912,Will MacKenzie,"32' 1""",32.083,1
2007,0,21949,Joe Ogilvie,"32' 0""",63.917,2
2007,0,8075,Jerry Kelly,"31' 9""",31.75,1
2007,0,6567,Vijay Singh,"30' 3""",60.5,2
2007,0,20850,Daniel Chopra,"30' 2""",30.167,1
2007,0,2214,Kirk Triplett,"30' 0""",150.167,5
2007,0,28158,Steve Marino,"29' 10""",29.833,1
2007,0,23614,Rich Beem,"29' 8""",59.333,2
2007,0,1706,Davis Love III,"29' 2""",29.167,1
2007,0,22371,Aaron Baddeley,"29' 1""",29.083,1
2007,0,25686,Jason Dufner,"29' 0""",57.917,2
2007,0,20623,Gavin Coles,"28' 9""",28.75,1
2007,0,26881,Jarrod Lyle,"28' 0""",28.0,1
2007,0,1161,Mark Calcavecchia,"27' 3""",54.417,2
2007,0,7363,Craig Bowden,"27' 2""",27.167,1
2007,0,23623,Bo Van Pelt,"26' 9""",53.5,2
2007,0,8537,J.P. Hayes,"26' 4""",78.917,3
2007,0,24140,Sean O'Hair,"25' 4""",25.333,1
2007,0,22806,Doug LaBelle II,"24' 10""",24.833,1
2007,0,7457,Steve Flesch,"24' 7""",24.583,1
2007,0,1948,Tim Petrovic,"24' 7""",49.167,2
2007,0,10885,Robert Allenby,"22' 4""",22.333,1
2007,0,20229,Stewart Cink,"19' 11""",19.917,1
2007,0,10213,Dicky Pride,"19' 11""",39.75,2
2007,0,20378,Mathias Grönberg,"19' 4""",38.667,2
2007,0,1724,Jeff Maggert,"17' 8""",17.667,1
2007,0,10423,Mike Weir,"17' 3""",17.25,1
2007,0,1249,John Daly,"17' 1""",68.417,4
2007,0,23048,Eric Axley,"15' 3""",15.25,1
2007,0,20572,Rod Pampling,"15' 0""",45.0,3
2007,0,21633,Steve Allan,"14' 0""",14.0,1
2007,0,20691,Greg Owen,"12' 3""",12.25,1
2007,0,25345,Carl Pettersson,"11' 0""",11.0,1
2007,0,1928,Corey Pavin,"9' 9""",9.75,1
2007,0,22046,Geoff Ogilvy,"5' 5""",5.417,1
2007,0,24138,Ian Poulter,"4' 10""",4.833,1
2006,0,23541,Ben Crane,"109' 3""",109.25,1
2006,0,25345,Carl Pettersson,"103' 2""",103.167,1
2006,0,25900,Lucas Glover,"101' 3""",101.25,1
2006,0,21959,Ted Purdy,"98' 4""",98.333,1
2006,0,25804,Bubba Watson,"90' 7""",90.583,1
2006,0,1132,Mark Brooks,"77' 0""",77.0,1
2006,0,23497,Tag Ridings,"75' 2""",75.167,1
2006,0,20572,Rod Pampling,"73' 1""",73.083,1
2006,0,23048,Eric Axley,"71' 5""",71.417,1
2006,0,23623,Bo Van Pelt,"68' 6""",68.5,1
2006,0,22946,Henrik Bjornstad,"68' 1""",136.167,2
2006,0,20691,Greg Owen,"68' 0""",204.083,3
2006,0,8537,J.P. Hayes,"61' 8""",61.667,1
2006,0,6621,Joe Durant,"61' 2""",61.167,1
2006,0,20157,Retief Goosen,"59' 8""",59.667,1
2006,0,10423,Mike Weir,"59' 4""",59.333,1
2006,0,19846,Brian Gay,"58' 3""",58.25,1
2006,0,21753,Brian Davis,"56' 8""",56.667,1
2006,0,20127,Chris Riley,"55' 2""",55.167,1
2006,0,21646,David Branshaw,"53' 10""",53.833,1
2006,0,1707,Steve Lowery,"53' 0""",105.917,2
2006,0,1941,Tom Pernice Jr.,"52' 2""",52.167,1
2006,0,12782,Tim Herron,"51' 5""",51.417,1
2006,0,6573,Brandt Jobe,"51' 5""",51.417,1
2006,0,2101,Joey Sindelar,"51' 4""",51.333,1
2006,0,1724,Jeff Maggert,"50' 8""",101.333,2
2006,0,24507,Jason Bohn,"50' 4""",50.333,1
2006,0,21470,Daisuke Maruyama,"49' 6""",49.5,1
2006,0,8123,Jeff Brehaut,"49' 2""",98.25,2
2006,0,24912,Will MacKenzie,"46' 3""",46.25,1
2006,0,6527,Steve Stricker,"44' 1""",44.083,1
2006,0,19824,Craig Barlow,"44' 0""",88.0,2
2006,0,6373,José María Olazábal,"43' 10""",43.833,1
2006,0,1329,Brad Faxon,"43' 3""",86.417,2
2006,0,1766,Billy Mayfair,"41' 9""",41.75,1
2006,0,24140,Sean O'Hair,"41' 6""",41.5,1
2006,0,2104,Jeff Sluman,"41' 0""",41.0,1
2006,0,23409,James Driscoll,"40' 11""",204.583,5
2006,0,23325,Vaughn Taylor,"40' 5""",80.75,2
2006,0,11123,Chris Couch,"39' 11""",39.917,1
2006,0,27943,Matt Hansen,"39' 7""",79.167,2
2006,0,25936,Alex Aragon,"39' 4""",78.583,2
2006,0,8835,Kris Cox,"39' 3""",117.833,3
2006,0,1161,Mark Calcavecchia,"38' 8""",154.583,4
2006,0,1388,Robert Gamez,"37' 3""",37.25,1
2006,0,11011,Mike Sposa,"36' 10""",110.5,3
2006,0,1313,Steve Elkington,"36' 8""",110.083,3
2006,0,28475,Jeff Overton,"36' 7""",73.167,2
2006,0,8075,Jerry Kelly,"36' 3""",36.25,1
2006,0,23621,Rory Sabbatini,"36' 1""",72.167,2
2006,0,20121,Todd Fischer,"35' 10""",35.833,1
2006,0,1553,John Huston,"35' 6""",106.417,3
2006,0,25842,Jon Mills,"35' 5""",35.417,1
2006,0,21878,Mark Wilson,"35' 5""",70.833,2
2006,0,20498,Briny Baird,"34' 5""",34.417,1
2006,0,27095,Nick Watney,"34' 0""",101.917,3
2006,0,6515,Shaun Micheel,"33' 7""",33.583,1
2006,0,12662,Thomas Levet,"33' 0""",66.0,2
2006,0,1249,John Daly,"31' 6""",62.917,2
2006,0,7457,Steve Flesch,"30' 9""",30.75,1
2006,0,23788,D.J. Trahan,"29' 7""",59.167,2
2006,0,20094,Jonathan Kaye,"29' 4""",58.667,2
2006,0,21407,Arjun Atwal,"29' 0""",87.083,3
2006,0,20574,Mathew Goggin,"28' 10""",57.667,2
2006,0,24024,Zach Johnson,"28' 8""",57.333,2
2006,0,1042,Paul Azinger,"28' 0""",28.0,1
2006,0,12716,Charley Hoffman,"26' 1""",26.083,1
2006,0,21949,Joe Ogilvie,"25' 7""",102.417,4
2006,0,9011,David Duval,"24' 9""",24.75,1
2006,0,24925,Jonathan Byrd,"22' 10""",22.833,1
2006,0,23353,J.J. Henry,"21' 6""",21.5,1
2006,0,19881,Robert Damron,"21' 3""",21.25,1
2006,0,12823,Carlos Franco,"20' 11""",20.917,1
2006,0,20645,John Senden,"20' 6""",40.917,2
2006,0,1948,Tim Petrovic,"20' 5""",20.417,1
2006,0,26420,Richard Johnson,"20' 4""",20.333,1
2006,0,20631,David McKenzie,"18' 5""",18.417,1
2006,0,23614,Rich Beem,"17' 3""",17.25,1
2006,0,24138,Ian Poulter,"16' 11""",33.833,2
2006,0,7749,Brett Quigley,"16' 8""",16.667,1
2006,0,20634,Peter Lonard,"16' 6""",16.5,1
2006,0,20472,Alex Cejka,"16' 3""",16.25,1
2006,0,10505,Shane Bertsch,"15' 11""",15.917,1
2006,0,2246,Duffy Waldorf,"15' 11""",15.917,1
2006,0,19913,Ron Whittaker,"14' 2""",14.167,1
2006,0,27120,Troy Matteson,"10' 9""",10.75,1
2006,0,23135,Tim Clark,"9' 2""",9.167,1
2006,0,20382,Stephen Leaney,"8' 10""",8.833,1
2006,0,2214,Kirk Triplett,"6' 3""",12.5,2
2006,0,24924,Bill Haas,"5' 2""",5.167,1
2005,0,24912,Will MacKenzie,"74' 0""",148.0,2
2005,0,21753,Brian Davis,"70' 7""",141.167,2
2005,0,1249,John Daly,"69' 1""",138.083,2
2005,0,21961,Charles Howell III,"68' 7""",68.583,1
2005,0,19881,Robert Damron,"66' 9""",66.75,1
2005,0,6595,Kevin Sutherland,"65' 4""",65.333,1
2005,0,1766,Billy Mayfair,"64' 9""",64.75,1
2005,0,20572,Rod Pampling,"61' 3""",61.25,1
2005,0,20663,Brenden Pappas,"60' 4""",60.333,1
2005,0,25396,Kevin Na,"60' 0""",60.0,1
2005,0,22548,Patrick Sheehan,"56' 5""",56.417,1
2005,0,2214,Kirk Triplett,"56' 5""",112.75,2
2005,0,25345,Carl Pettersson,"54' 3""",54.25,1
2005,0,8725,Tom Gillis,"54' 2""",54.167,1
2005,0,1706,Davis Love III,"52' 4""",52.333,1
2005,0,2104,Jeff Sluman,"51' 6""",103.0,2
2005,0,1487,Jeff Hart,"50' 7""",50.583,1
2005,0,23623,Bo Van Pelt,"50' 4""",201.25,4
2005,0,1157,Tom Byrum,"49' 11""",49.917,1
2005,0,6575,Dudley Hart,"49' 8""",49.667,1
2005,0,1042,Paul Azinger,"48' 1""",48.083,1
2005,0,23409,James Driscoll,"47' 3""",47.25,1
2005,0,24502,Adam Scott,"46' 11""",46.917,1
2005,0,6527,Steve Stricker,"46' 11""",46.917,1
2005,0,22293,Heath Slocum,"46' 3""",46.25,1
2005,0,20502,Michael Long,"45' 10""",45.833,1
2005,0,21806,Paul Gow,"45' 5""",136.333,3
2005,0,20812,Tjaart van der Walt,"45' 5""",45.417,1
2005,0,20094,Jonathan Kaye,"45' 1""",45.083,1
2005,0,1361,Dan Forsman,"44' 4""",44.333,1
2005,0,20548,Hidemichi Tanaka,"44' 2""",132.417,3
2005,0,1948,Tim Petrovic,"42' 7""",85.083,2
2005,0,1945,Kenny Perry,"41' 10""",83.667,2
2005,0,21959,Ted Purdy,"41' 8""",83.333,2
2005,0,2101,Joey Sindelar,"40' 7""",40.583,1
2005,0,24138,Ian Poulter,"40' 4""",121.0,3
2005,0,6332,Neal Lancaster,"40' 0""",120.0,3
2005,0,23497,Tag Ridings,"39' 10""",79.667,2
2005,0,7867,Woody Austin,"38' 11""",155.75,4
2005,0,20382,Stephen Leaney,"38' 2""",38.167,1
2005,0,22913,John Rollins,"38' 2""",38.167,1
2005,0,1927,Dennis Paulson,"37' 11""",37.917,1
2005,0,8537,J.P. Hayes,"37' 7""",37.583,1
2005,0,1823,Larry Mize,"37' 4""",37.333,1
2005,0,23621,Rory Sabbatini,"36' 8""",109.917,3
2005,0,6621,Joe Durant,"35' 10""",35.833,1
2005,0,21633,Steve Allan,"35' 4""",35.333,1
2005,0,1761,Len Mattiace,"34' 9""",104.25,3
2005,0,28088,Matt Davidson,"34' 8""",34.667,1
2005,0,20623,Gavin Coles,"34' 4""",68.667,2
2005,0,7223,Brian Bateman,"33' 9""",33.75,1
2005,0,24140,Sean O'Hair,"33' 7""",67.083,2
2005,0,19824,Craig Barlow,"33' 3""",66.417,2
2005,0,12652,Cameron Beckman,"33' 3""",33.25,1
2005,0,12662,Thomas Levet,"32' 9""",32.75,1
2005,0,19972,José Coceres,"32' 8""",97.917,3
2005,0,1619,Skip Kendall,"32' 6""",32.5,1
2005,0,1035,Tommy Armour III,"32' 1""",64.083,2
2005,0,26679,Kevin Stadler,"32' 0""",95.917,3
2005,0,12782,Tim Herron,"31' 10""",31.833,1
2005,0,23320,Ryan Palmer,"31' 4""",31.333,1
2005,0,7749,Brett Quigley,"31' 1""",31.083,1
2005,0,1457,Jay Haas,"30' 4""",30.333,1
2005,0,21209,Sergio Garcia,"29' 10""",29.833,1
2005,0,20378,Mathias Grönberg,"29' 7""",29.583,1
2005,0,20634,Peter Lonard,"29' 4""",58.583,2
2005,0,20229,Stewart Cink,"29' 2""",29.167,1
2005,0,23063,Scott Hend,"28' 6""",85.417,3
2005,0,20691,Greg Owen,"28' 6""",113.833,4
2005,0,12510,Chad Campbell,"27' 6""",27.5,1
2005,0,12823,Carlos Franco,"27' 1""",27.083,1
2005,0,1132,Mark Brooks,"26' 11""",80.833,3
2005,0,20160,Charlie Wi,"26' 9""",26.75,1
2005,0,2246,Duffy Waldorf,"25' 5""",25.417,1
2005,0,8123,Jeff Brehaut,"24' 8""",24.667,1
2005,0,1553,John Huston,"24' 7""",73.667,3
2005,0,24361,Pat Perez,"24' 7""",49.167,2
2005,0,8075,Jerry Kelly,"23' 5""",23.417,1
2005,0,1161,Mark Calcavecchia,"23' 2""",23.167,1
2005,0,1707,Steve Lowery,"23' 0""",23.0,1
2005,0,1226,Fred Couples,"21' 9""",87.0,4
2005,0,1724,Jeff Maggert,"21' 1""",42.167,2
2005,0,12660,Jesper Parnevik,"20' 9""",41.5,2
2005,0,1313,Steve Elkington,"17' 8""",17.667,1
2005,0,24290,D.J. Brigman,"16' 5""",16.417,1
2005,0,20396,Lee Westwood,"15' 4""",15.333,1
2005,0,10885,Robert Allenby,"14' 1""",14.083,1
2005,0,22405,Justin Rose,"12' 8""",12.667,1
2005,0,6251,Chris DiMarco,"12' 2""",12.167,1
2005,0,23614,Rich Beem,"11' 10""",23.667,2
2005,0,21731,Freddie Jacobson,"11' 9""",11.75,1
2005,0,20121,Todd Fischer,"11' 1""",11.083,1
2005,0,24781,Hunter Mahan,"9' 8""",19.333,2
2005,0,20850,Daniel Chopra,"5' 9""",5.75,1
2005,0,20645,John Senden,"4' 8""",4.667,1
2005,0,10117,Bob Heintz,"4' 7""",4.583,1
2005,0,1928,Corey Pavin,"4' 5""",4.417,1
2004,0,12652,Cameron Beckman,"101' 5""",101.417,1
2004,0,20121,Todd Fischer,"73' 4""",73.333,1
2004,0,6373,José María Olazábal,"72' 8""",72.667,1
2004,0,24502,Adam Scott,"72' 7""",72.583,1
2004,0,19881,Robert Damron,"67' 5""",134.833,2
2004,0,21878,Mark Wilson,"66' 5""",132.75,2
2004,0,23108,Matt Kuchar,"66' 3""",198.667,3
2004,0,2106,Chris Smith,"65' 6""",65.5,1
2004,0,21805,Harrison Frazar,"62' 6""",62.5,1
2004,0,8385,Omar Uresti,"60' 8""",121.333,2
2004,0,20850,Daniel Chopra,"60' 4""",241.333,4
2004,0,20572,Rod Pampling,"60' 1""",60.083,1
2004,0,1577,Lee Janzen,"58' 0""",115.917,2
2004,0,8537,J.P. Hayes,"57' 1""",114.083,2
2004,0,11032,Frank Lickliter II,"56' 8""",56.667,1
2004,0,7867,Woody Austin,"56' 6""",56.5,1
2004,0,7749,Brett Quigley,"55' 9""",55.75,1
2004,0,7363,Craig Bowden,"54' 11""",54.917,1
2004,0,1553,John Huston,"54' 8""",109.333,2
2004,0,1139,Olin Browne,"54' 2""",54.167,1
2004,0,1619,Skip Kendall,"52' 0""",52.0,1
2004,0,23613,Rich Barcelo,"51' 8""",51.667,1
2004,0,1766,Billy Mayfair,"49' 1""",147.167,3
2004,0,2101,Joey Sindelar,"49' 0""",49.0,1
2004,0,25396,Kevin Na,"48' 7""",97.083,2
2004,0,6567,Vijay Singh,"48' 2""",48.167,1
2004,0,20498,Briny Baird,"47' 10""",47.833,1
2004,0,26420,Richard Johnson,"47' 1""",94.167,2
2004,0,8931,Glen Day,"46' 0""",46.0,1
2004,0,19824,Craig Barlow,"45' 11""",91.75,2
2004,0,21893,Brian Kortan,"45' 9""",91.5,2
2004,0,12760,Danny Ellis,"44' 6""",44.5,1
2004,0,6332,Neal Lancaster,"43' 5""",43.417,1
2004,0,12753,David Morland IV,"43' 5""",86.75,2
2004,0,25345,Carl Pettersson,"43' 3""",86.5,2
2004,0,1677,Tom Lehman,"42' 7""",42.583,1
2004,0,20098,Stuart Appleby,"42' 2""",42.167,1
2004,0,20628,Arron Oberholser,"42' 2""",42.167,1
2004,0,8123,Jeff Brehaut,"42' 0""",167.833,4
2004,0,20104,Ken Duke,"41' 1""",82.167,2
2004,0,23623,Bo Van Pelt,"41' 1""",41.083,1
2004,0,1042,Paul Azinger,"40' 3""",80.417,2
2004,0,7721,Pat Bates,"40' 0""",79.917,2
2004,0,12645,Brent Geiberger,"39' 10""",39.833,1
2004,0,1329,Brad Faxon,"39' 4""",78.583,2
2004,0,12660,Jesper Parnevik,"39' 0""",39.0,1
2004,0,23338,David Gossett,"38' 10""",77.667,2
2004,0,19972,José Coceres,"38' 5""",38.417,1
2004,0,26287,Roland Thatcher,"38' 4""",38.333,1
2004,0,12823,Carlos Franco,"37' 9""",75.5,2
2004,0,23621,Rory Sabbatini,"37' 8""",150.583,4
2004,0,24361,Pat Perez,"37' 1""",37.083,1
2004,0,22293,Heath Slocum,"36' 10""",36.833,1
2004,0,8075,Jerry Kelly,"36' 9""",73.5,2
2004,0,2223,Bob Tway,"36' 9""",36.75,1
2004,0,1945,Kenny Perry,"36' 8""",73.25,2
2004,0,1035,Tommy Armour III,"36' 7""",36.583,1
2004,0,20378,Mathias Grönberg,"36' 6""",73.0,2
2004,0,6595,Kevin Sutherland,"35' 8""",71.25,2
2004,0,20663,Brenden Pappas,"33' 9""",33.75,1
2004,0,23325,Vaughn Taylor,"33' 9""",134.917,4
2004,0,2214,Kirk Triplett,"33' 7""",33.583,1
2004,0,21949,Joe Ogilvie,"32' 1""",64.083,2
2004,0,1685,J.L. Lewis,"30' 4""",30.333,1
2004,0,1313,Steve Elkington,"29' 10""",29.833,1
2004,0,23307,Roger Tambellini,"29' 9""",29.75,1
2004,0,1132,Mark Brooks,"29' 3""",58.5,2
2004,0,24507,Jason Bohn,"27' 10""",27.833,1
2004,0,2002,John Riegger,"27' 9""",27.75,1
2004,0,1527,Scott Hoch,"27' 8""",27.667,1
2004,0,20029,Notah Begay III,"27' 4""",54.583,2
2004,0,1381,Fred Funk,"27' 4""",27.333,1
2004,0,25900,Lucas Glover,"27' 0""",81.083,3
2004,0,6809,Bob Burns,"26' 5""",52.833,2
2004,0,23614,Rich Beem,"26' 4""",26.333,1
2004,0,6004,Stephen Ames,"25' 8""",25.667,1
2004,0,1724,Jeff Maggert,"25' 8""",51.25,2
2004,0,23320,Ryan Palmer,"25' 8""",51.25,2
2004,0,8339,Spike McRoy,"24' 6""",24.5,1
2004,0,23063,Scott Hend,"23' 11""",47.833,2
2004,0,24357,K.J. Choi,"23' 0""",46.0,2
2004,0,12602,Dean Wilson,"22' 7""",22.583,1
2004,0,24925,Jonathan Byrd,"21' 3""",21.25,1
2004,0,20585,Niclas Fasth,"20' 8""",20.667,1
2004,0,20433,Mark Hensby,"20' 3""",20.25,1
2004,0,22046,Geoff Ogilvy,"20' 3""",40.417,2
2004,0,22371,Aaron Baddeley,"20' 2""",40.333,2
2004,0,24290,D.J. Brigman,"20' 2""",20.167,1
2004,0,1161,Mark Calcavecchia,"16' 8""",33.333,2
2004,0,7457,Steve Flesch,"16' 2""",16.167,1
2004,0,1761,Len Mattiace,"14' 11""",14.917,1
2004,0,10107,Deane Pappas,"12' 11""",12.917,1
2004,0,1261,Jay Delsing,"8' 0""",8.0,1
2004,0,6515,Shaun Micheel,"3' 10""",3.833,1
2004,0,1707,Steve Lowery,"3' 8""",3.667,1
2003,0,6573,Brandt Jobe,"80' 7""",80.583,1
2003,0,23034,Brent Schwarzrock,"80' 7""",80.583,1
2003,0,6595,Kevin Sutherland,"80' 1""",80.083,1
2003,0,1810,Phil Mickelson,"69' 6""",69.5,1
2003,0,12782,Tim Herron,"69' 2""",69.167,1
2003,0,10425,Jay Williamson,"67' 6""",134.917,2
2003,0,10809,Jim Furyk,"67' 0""",67.0,1
2003,0,1569,Peter Jacobsen,"66' 5""",66.417,1
2003,0,23036,Chris Anderson,"64' 9""",64.75,1
2003,0,7867,Woody Austin,"63' 11""",63.917,1
2003,0,24361,Pat Perez,"61' 9""",123.417,2
2003,0,8075,Jerry Kelly,"61' 7""",61.583,1
2003,0,1941,Tom Pernice Jr.,"61' 7""",61.583,1
2003,0,1677,Tom Lehman,"60' 0""",60.0,1
2003,0,1945,Kenny Perry,"59' 7""",59.583,1
