YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
2021,0,31646,Emiliano Grillo,3.93,1875,477
2021,0,40026,Daniel Berger,3.95,1729,438
2021,0,47504,Sam Burns,3.95,1734,439
2021,0,21209,Sergio Garcia,3.95,1473,373
2021,0,29535,Brice Garnett,3.95,2048,518
2021,0,25396,Kevin Na,3.95,1728,437
2021,0,29221,Webb Simpson,3.95,1397,354
2021,0,33448,Justin Thomas,3.95,1264,320
2021,0,45526,Abraham Ancer,3.96,2014,508
2021,0,35450,Patrick Cantlay,3.96,1278,323
2021,0,39997,Corey Conners,3.96,2131,538
2021,0,52375,Doug Ghim,3.96,1788,451
2021,0,34098,Russell Henley,3.96,1855,469
2021,0,26329,Louis Oosthuizen,3.96,1318,333
2021,0,47483,Will Zalatoris,3.96,1582,399
2021,0,19803,Ryan Armour,3.97,1541,388
2021,0,47959,Bryson DeChambeau,3.97,1190,300
2021,0,29725,Tony Finau,3.97,1318,332
2021,0,32448,James Hahn,3.97,1420,358
2021,0,12716,Charley Hoffman,3.97,1887,475
2021,0,21961,Charles Howell III,3.97,1650,416
2021,0,26300,Matt Jones,3.97,2569,647
2021,0,30926,Chris Kirk,3.97,1922,484
2021,0,32757,Patton Kizzire,3.97,2309,581
2021,0,33122,Russell Knox,3.97,1934,487
2021,0,33667,Carlos Ortiz,3.97,2012,507
2021,0,22371,Aaron Baddeley,3.98,1133,285
2021,0,25364,Paul Casey,3.98,1402,352
2021,0,46402,Talor Gooch,3.98,2042,513
2021,0,34363,Tyrrell Hatton,3.98,1131,284
2021,0,37455,Si Woo Kim,3.98,2295,576
2021,0,46970,Jon Rahm,3.98,1242,312
2021,0,34360,Patrick Reed,3.98,1525,383
2021,0,47347,Adam Schenk,3.98,2271,570
2021,0,33486,Roger Sloan,3.98,1709,429
2021,0,35891,Cameron Smith,3.98,1439,362
2021,0,34046,Jordan Spieth,3.98,1441,362
2021,0,27214,Kevin Streelman,3.98,2045,514
2021,0,32150,Michael Thompson,3.98,1801,453
2021,0,46435,Austin Cook,3.99,1496,375
2021,0,46717,Viktor Hovland,3.99,1445,362
2021,0,30925,Dustin Johnson,3.99,1274,319
2021,0,30944,Jason Kokrak,3.99,1563,392
2021,0,23108,Matt Kuchar,3.99,1492,374
2021,0,28237,Rory McIlroy,3.99,1519,381
2021,0,29908,C.T. Pan,3.99,1894,475
2021,0,28252,Seamus Power,3.99,1069,268
2021,0,53165,Doc Redman,3.99,1757,440
2021,0,30110,Kyle Stanley,3.99,2030,509
2021,0,31560,Brian Stuard,3.99,2182,547
2021,0,33419,Cameron Tringale,3.99,1714,430
2021,0,45157,Cam Davis,4.0,2398,599
2021,0,29974,Branden Grace,4.0,1700,425
2021,0,35310,Lanto Griffin,4.0,1722,430
2021,0,34563,Chesson Hadley,4.0,1606,402
2021,0,27644,Brian Harman,4.0,2194,549
2021,0,32816,Satoshi Kodaira,4.0,1651,413
2021,0,36689,Brooks Koepka,4.0,1107,277
2021,0,31420,Anirban Lahiri,4.0,1543,386
2021,0,46442,Maverick McNealy,4.0,1617,404
2021,0,32640,Troy Merritt,4.0,2291,573
2021,0,36871,Matthew NeSmith,4.0,2136,534
2021,0,45486,Joaquin Niemann,4.0,2263,566
2021,0,24138,Ian Poulter,4.0,1423,356
2021,0,39953,Chase Seiffert,4.0,1875,469
2021,0,30692,Scott Stallings,4.0,1730,432
2021,0,25493,Nick Taylor,4.0,2215,554
2021,0,23325,Vaughn Taylor,4.0,1742,436
2021,0,27330,Josh Teater,4.0,1129,282
2021,0,27064,Jhonattan Vegas,4.0,1945,486
2021,0,27770,Camilo Villegas,4.0,1533,383
2021,0,51894,Vince Whaley,4.0,1864,466
2021,0,34076,Joel Dahmen,4.01,1684,420
2021,0,26758,David Hearn,4.01,1439,359
2021,0,39971,Sungjae Im,4.01,2336,583
2021,0,50525,Collin Morikawa,4.01,1453,362
2021,0,26476,Chez Reavie,4.01,1825,455
2021,0,48081,Xander Schauffele,4.01,1543,385
2021,0,46046,Scottie Scheffler,4.01,1932,482
2021,0,32333,Kevin Tway,4.01,1506,376
2021,0,40006,Erik van Rooyen,4.01,1646,410
2021,0,47128,Richy Werenski,4.01,1795,448
2021,0,33120,Mark Anderson,4.02,1194,297
2021,0,34099,Harris English,4.02,1971,490
2021,0,33597,Harry Higgs,4.02,1972,490
2021,0,32791,K.H. Lee,4.02,2507,623
2021,0,27349,Alex Noren,4.02,1620,403
2021,0,30163,Henrik Norlander,4.02,1927,479
2021,0,27942,Rob Oppenheim,4.02,1572,391
2021,0,34256,Andrew Putnam,4.02,2065,514
2021,0,30927,Brendon Todd,4.02,1922,478
2021,0,20229,Stewart Cink,4.03,2062,512
2021,0,27554,Scott Harrington,4.03,1660,412
2021,0,29420,Billy Horschel,4.03,1882,467
2021,0,36801,Mark Hubbard,4.03,2580,640
2021,0,29478,Kevin Kisner,4.03,1739,431
2021,0,27936,Martin Laird,4.03,1735,430
2021,0,28775,Nate Lashley,4.03,1753,435
2021,0,35104,Tom Lewis,4.03,1842,457
2021,0,32839,Hideki Matsuyama,4.03,2001,497
2021,0,48822,Sebastián Muñoz,4.03,2102,521
2021,0,23320,Ryan Palmer,4.03,1442,358
2021,0,24361,Pat Perez,4.03,2181,541
2021,0,25818,Scott Piercy,4.03,1914,475
2021,0,27649,Brandt Snedeker,4.03,1800,447
2021,0,48887,Matt Wallace,4.03,1275,316
