YEAR,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2006,0,1685,J.L. Lewis,84.15,82,69
2006,0,20691,Greg Owen,84.15,82,69
2006,0,24980,Scott Gutschewski,84.13,63,53
2006,0,21350,Ryuji Imada,84.13,126,106
2006,0,6522,Ernie Els,84.06,69,58
2006,0,2206,David Toms,84.06,69,58
2006,0,10565,Ian Leggatt,84.04,94,79
2006,0,1161,Mark Calcavecchia,83.92,143,120
2006,0,1388,Robert Gamez,83.87,124,104
2006,0,1139,Olin Browne,83.81,105,88
2006,0,22548,Patrick Sheehan,83.74,123,103
2006,0,25240,D.A. Points,83.7,92,77
2006,0,6197,Michael Allen,83.5,103,86
2006,0,12660,Jesper Parnevik,83.33,120,100
2006,0,2106,Chris Smith,82.93,82,68
2006,0,20634,Peter Lonard,82.83,99,82
2006,0,23616,Ryan Hietala,82.81,64,53
2006,0,20645,John Senden,82.76,116,96
2006,0,1381,Fred Funk,82.68,127,105
2006,0,20098,Stuart Appleby,82.67,75,62
2006,0,23322,Brett Wetterich,82.61,115,95
2006,0,12760,Danny Ellis,82.56,86,71
2006,0,1473,Todd Hamilton,82.56,86,71
2006,0,1941,Tom Pernice Jr.,82.54,126,104
2006,0,6012,Greg Kraft,82.5,80,66
2006,0,10860,Justin Leonard,82.47,97,80
2006,0,20099,Doug Barron,82.46,114,94
2006,0,1766,Billy Mayfair,82.46,114,94
2006,0,1619,Skip Kendall,82.43,74,61
2006,0,1042,Paul Azinger,82.26,124,102
2006,0,19846,Brian Gay,82.26,124,102
2006,0,1035,Tommy Armour III,82.19,73,60
2006,0,24924,Bill Haas,82.17,129,106
2006,0,2246,Duffy Waldorf,82.14,112,92
2006,0,20382,Stephen Leaney,82.11,95,78
2006,0,21949,Joe Ogilvie,82.11,123,101
2006,0,12680,Shigeki Maruyama,82.05,117,96
2006,0,9011,David Duval,82.02,89,73
2006,0,12510,Chad Campbell,81.9,105,86
2006,0,24507,Jason Bohn,81.82,132,108
2006,0,1219,John Cook,81.82,66,54
2006,0,25900,Lucas Glover,81.82,132,108
2006,0,20378,Mathias Grönberg,81.74,115,94
2006,0,7457,Steve Flesch,81.69,142,116
2006,0,1810,Phil Mickelson,81.58,76,62
2006,0,8835,Kris Cox,81.54,130,106
2006,0,20498,Briny Baird,81.52,92,75
2006,0,20572,Rod Pampling,81.48,81,66
2006,0,1142,Bart Bryant,81.4,86,70
2006,0,6251,Chris DiMarco,81.4,86,70
2006,0,8537,J.P. Hayes,81.4,86,70
2006,0,1887,Mark O'Meara,81.25,48,39
2006,0,6034,Marco Dawson,81.19,101,82
2006,0,22371,Aaron Baddeley,81.11,90,73
2006,0,25842,Jon Mills,81.08,74,60
2006,0,27095,Nick Watney,80.99,121,98
2006,0,22913,John Rollins,80.85,94,76
2006,0,12716,Charley Hoffman,80.83,120,97
2006,0,11011,Mike Sposa,80.81,99,80
2006,0,24912,Will MacKenzie,80.7,114,92
2006,0,23983,Luke Donald,80.65,62,50
2006,0,23135,Tim Clark,80.39,102,82
2006,0,25935,John Engler Jr.,80.39,102,82
2006,0,20631,David McKenzie,80.17,116,93
2006,0,21959,Ted Purdy,80.17,116,93
2006,0,23325,Vaughn Taylor,80.17,116,93
2006,0,10505,Shane Bertsch,80.15,136,109
2006,0,19881,Robert Damron,80.0,115,92
2006,0,6350,Bob May,80.0,65,52
2006,0,22378,Trevor Immelman,79.78,89,71
2006,0,1666,Bernhard Langer,79.75,79,63
2006,0,6575,Dudley Hart,79.57,93,74
2006,0,1707,Steve Lowery,79.55,132,105
2006,0,20574,Mathew Goggin,79.52,83,66
2006,0,24140,Sean O'Hair,79.51,122,97
2006,0,23409,James Driscoll,79.46,112,89
2006,0,1132,Mark Brooks,79.38,97,77
2006,0,21660,Jason Schultz,79.25,106,84
2006,0,23718,Nathan Green,79.17,120,95
2006,0,20105,Jeff Gove,79.13,115,91
2006,0,22621,Ben Curtis,79.05,105,83
2006,0,25804,Bubba Watson,78.76,113,89
2006,0,26360,Bubba Dickerson,78.69,122,96
2006,0,11032,Frank Lickliter II,78.63,117,92
2006,0,27141,J.B. Holmes,78.49,93,73
2006,0,11123,Chris Couch,78.43,102,80
2006,0,20548,Hidemichi Tanaka,78.41,88,69
2006,0,1313,Steve Elkington,78.33,60,47
2006,0,1945,Kenny Perry,78.31,83,65
2006,0,23614,Rich Beem,78.21,78,61
2006,0,10423,Mike Weir,78.1,105,82
2006,0,23673,Michael Connell,78.08,73,57
2006,0,6621,Joe Durant,78.06,155,121
2006,0,19824,Craig Barlow,78.02,91,71
2006,0,23621,Rory Sabbatini,77.98,109,85
2006,0,23349,Charles Warren,77.95,127,99
2006,0,2214,Kirk Triplett,77.92,77,60
2006,0,21878,Mark Wilson,77.89,95,74
2006,0,7013,Wes Short Jr.,77.86,131,102
2006,0,27120,Troy Matteson,77.78,135,105
2006,0,19913,Ron Whittaker,77.66,94,73
2006,0,2104,Jeff Sluman,77.57,107,83
2006,0,6595,Kevin Sutherland,77.44,133,103
2006,0,6567,Vijay Singh,77.27,110,85
2006,0,24358,Robert Garrigus,77.23,101,78
2006,0,6004,Stephen Ames,77.22,79,61
2006,0,1948,Tim Petrovic,77.19,114,88
2006,0,7223,Brian Bateman,77.14,105,81
2006,0,7867,Woody Austin,77.04,135,104
2006,0,10733,Kent Jones,77.03,148,114
2006,0,21470,Daisuke Maruyama,76.92,104,80
2006,0,2239,Scott Verplank,76.92,91,70
2006,0,23788,D.J. Trahan,76.85,108,83
2006,0,8793,Tiger Woods,76.79,56,43
2006,0,28780,Nicholas Thompson,76.52,132,101
2006,0,24925,Jonathan Byrd,76.39,72,55
2006,0,21646,David Branshaw,76.29,97,74
2006,0,1599,Steve Jones,76.04,96,73
2006,0,6643,Paul Goydos,76.0,100,76
2006,0,20472,Alex Cejka,75.93,108,82
2006,0,21407,Arjun Atwal,75.59,127,96
2006,0,1024,Billy Andrade,75.34,73,55
2006,0,12645,Brent Geiberger,75.24,105,79
2006,0,20094,Jonathan Kaye,75.0,116,87
2006,0,24502,Adam Scott,75.0,80,60
2006,0,24024,Zach Johnson,74.74,95,71
2006,0,21209,Sergio Garcia,74.55,55,41
2006,0,1577,Lee Janzen,74.49,98,73
2006,0,8375,Paul Stankowski,74.19,93,69
2006,0,1249,John Daly,74.03,77,57
2006,0,27770,Camilo Villegas,73.83,107,79
2006,0,2110,Jerry Smith,73.79,103,76
2006,0,25936,Alex Aragon,73.75,80,59
2006,0,20127,Chris Riley,73.53,102,75
2006,0,27943,Matt Hansen,73.4,94,69
2006,0,23307,Roger Tambellini,73.13,67,49
2006,0,8385,Omar Uresti,72.97,74,54
2006,0,1553,John Huston,72.73,88,64
2006,0,2101,Joey Sindelar,72.73,110,80
2006,0,6573,Brandt Jobe,72.53,91,66
2006,0,24361,Pat Perez,72.5,80,58
2006,0,12782,Tim Herron,72.28,101,73
2006,0,20593,Greg Chalmers,71.58,95,68
2006,0,8075,Jerry Kelly,71.3,108,77
2006,0,2223,Bob Tway,71.28,94,67
2006,0,12823,Carlos Franco,69.3,114,79
2006,0,12662,Thomas Levet,67.95,78,53
2006,0,1226,Fred Couples,65.91,44,29
2005,0,24138,Ian Poulter,93.15,73,68
2005,0,24781,Hunter Mahan,92.7,137,127
2005,0,20160,Charlie Wi,91.67,96,88
2005,0,24024,Zach Johnson,91.26,103,94
2005,0,20229,Stewart Cink,90.82,98,89
2005,0,1329,Brad Faxon,90.48,105,95
2005,0,1219,John Cook,90.24,82,74
2005,0,20623,Gavin Coles,89.81,108,97
2005,0,1313,Steve Elkington,89.61,77,69
2005,0,6527,Steve Stricker,89.33,75,67
2005,0,12680,Shigeki Maruyama,89.26,121,108
2005,0,1707,Steve Lowery,89.23,130,116
2005,0,12645,Brent Geiberger,89.16,83,74
2005,0,12782,Tim Herron,89.08,119,106
2005,0,7749,Brett Quigley,88.71,124,110
2005,0,2223,Bob Tway,88.66,97,86
2005,0,2214,Kirk Triplett,88.61,79,70
2005,0,6567,Vijay Singh,88.57,140,124
2005,0,23541,Ben Crane,88.19,127,112
2005,0,23320,Ryan Palmer,88.14,118,104
2005,0,6575,Dudley Hart,88.04,92,81
2005,0,1381,Fred Funk,88.0,125,110
2005,0,20628,Arron Oberholser,87.95,83,73
2005,0,1388,Robert Gamez,87.62,105,92
2005,0,23983,Luke Donald,87.5,72,63
2005,0,1810,Phil Mickelson,87.34,79,69
2005,0,24502,Adam Scott,87.34,79,69
2005,0,22621,Ben Curtis,87.32,71,62
2005,0,1823,Larry Mize,87.3,63,55
2005,0,1724,Jeff Maggert,87.27,110,96
2005,0,20157,Retief Goosen,87.04,54,47
2005,0,6197,Michael Allen,86.96,115,100
2005,0,24980,Scott Gutschewski,86.87,99,86
2005,0,20433,Mark Hensby,86.73,98,85
2005,0,8793,Tiger Woods,86.46,96,83
2005,0,2010,Loren Roberts,86.36,66,57
2005,0,12660,Jesper Parnevik,86.32,95,82
2005,0,1487,Jeff Hart,86.3,73,63
2005,0,25900,Lucas Glover,86.29,124,107
2005,0,1941,Tom Pernice Jr.,85.94,128,110
2005,0,20502,Michael Long,85.87,92,79
2005,0,2239,Scott Verplank,85.87,92,79
2005,0,8075,Jerry Kelly,85.86,99,85
2005,0,10885,Robert Allenby,85.85,106,91
2005,0,22371,Aaron Baddeley,85.84,113,97
2005,0,20691,Greg Owen,85.83,120,103
2005,0,1024,Billy Andrade,85.71,126,108
2005,0,19846,Brian Gay,85.71,133,114
2005,0,20663,Brenden Pappas,85.71,70,60
2005,0,23497,Tag Ridings,85.71,140,120
2005,0,1139,Olin Browne,85.59,111,95
2005,0,8725,Tom Gillis,85.44,103,88
2005,0,22295,Darron Stiles,85.37,123,105
2005,0,23409,James Driscoll,85.23,88,75
2005,0,20645,John Senden,85.19,135,115
2005,0,8123,Jeff Brehaut,85.15,101,86
2005,0,7867,Woody Austin,85.06,154,131
2005,0,8537,J.P. Hayes,84.93,73,62
2005,0,24227,Justin Bolli,84.78,92,78
2005,0,25396,Kevin Na,84.73,131,111
2005,0,20812,Tjaart van der Walt,84.72,72,61
2005,0,10585,Scott McCarron,84.71,85,72
2005,0,2206,David Toms,84.71,85,72
2005,0,6573,Brandt Jobe,84.68,124,105
2005,0,22548,Patrick Sheehan,84.67,150,127
2005,0,20378,Mathias Grönberg,84.62,78,66
2005,0,21731,Freddie Jacobson,84.62,78,66
2005,0,1142,Bart Bryant,84.4,109,92
2005,0,26679,Kevin Stadler,84.26,108,91
2005,0,12510,Chad Campbell,84.21,114,96
2005,0,12823,Carlos Franco,84.21,114,96
2005,0,1928,Corey Pavin,84.21,95,80
2005,0,20121,Todd Fischer,84.09,132,111
2005,0,2104,Jeff Sluman,84.0,125,105
2005,0,6595,Kevin Sutherland,84.0,125,105
2005,0,12454,Mario Tiziani,84.0,75,63
2005,0,25345,Carl Pettersson,83.92,143,120
2005,0,20382,Stephen Leaney,83.87,124,104
2005,0,1161,Mark Calcavecchia,83.81,105,88
2005,0,23552,Hank Kuehne,83.81,105,88
2005,0,1666,Bernhard Langer,83.75,80,67
2005,0,23725,Brendan Jones,83.74,123,103
2005,0,22293,Heath Slocum,83.59,128,107
2005,0,1132,Mark Brooks,83.53,85,71
2005,0,21350,Ryuji Imada,83.52,91,76
2005,0,1320,Bob Estes,83.46,133,111
2005,0,20498,Briny Baird,83.21,131,109
2005,0,24925,Jonathan Byrd,83.21,131,109
2005,0,7223,Brian Bateman,82.98,141,117
2005,0,1042,Paul Azinger,82.95,88,73
2005,0,21633,Steve Allan,82.89,152,126
2005,0,10809,Jim Furyk,82.8,93,77
2005,0,1157,Tom Byrum,82.73,110,91
2005,0,6251,Chris DiMarco,82.72,81,67
2005,0,10201,Matt Gogel,82.72,81,67
2005,0,23108,Matt Kuchar,82.72,81,67
2005,0,10423,Mike Weir,82.67,75,62
2005,0,21951,Joey Snyder III,82.61,138,114
2005,0,21949,Joe Ogilvie,82.58,132,109
2005,0,1473,Todd Hamilton,82.5,120,99
2005,0,20098,Stuart Appleby,82.47,97,80
2005,0,12652,Cameron Beckman,82.44,131,108
2005,0,1766,Billy Mayfair,82.35,153,126
2005,0,1948,Tim Petrovic,82.35,102,84
2005,0,12602,Dean Wilson,82.2,118,97
2005,0,24507,Jason Bohn,82.17,129,106
2005,0,1945,Kenny Perry,82.14,84,69
2005,0,20548,Hidemichi Tanaka,82.14,140,115
2005,0,1797,Rocco Mediate,82.08,106,87
2005,0,1761,Len Mattiace,81.97,122,100
2005,0,20127,Chris Riley,81.97,61,50
2005,0,6599,John Elliott,81.93,83,68
2005,0,8545,Glen Hnatiuk,81.93,83,68
2005,0,20634,Peter Lonard,81.9,105,86
2005,0,20474,Phillip Price,81.9,105,86
2005,0,24140,Sean O'Hair,81.88,138,113
2005,0,10733,Kent Jones,81.74,115,94
2005,0,24912,Will MacKenzie,81.74,115,94
2005,0,1599,Steve Jones,81.69,71,58
2005,0,1035,Tommy Armour III,81.67,120,98
2005,0,24357,K.J. Choi,81.58,76,62
2005,0,27095,Nick Watney,81.58,114,93
2005,0,23036,Chris Anderson,81.44,97,79
2005,0,23540,Jason Allred,81.25,96,78
2005,0,1127,Danny Briggs,81.25,112,91
2005,0,26420,Richard Johnson,81.25,48,39
2005,0,1685,J.L. Lewis,81.25,128,104
2005,0,10912,Craig Perks,81.11,90,73
2005,0,6332,Neal Lancaster,81.06,132,107
2005,0,26287,Roland Thatcher,81.03,116,94
2005,0,1677,Tom Lehman,81.01,79,64
2005,0,6515,Shaun Micheel,81.01,79,64
2005,0,22913,John Rollins,80.99,121,98
2005,0,1249,John Daly,80.95,84,68
2005,0,25240,D.A. Points,80.95,147,119
2005,0,1577,Lee Janzen,80.85,94,76
2005,0,24361,Pat Perez,80.67,119,96
2005,0,23623,Bo Van Pelt,80.65,155,125
2005,0,20396,Lee Westwood,80.65,62,50
2005,0,28088,Matt Davidson,80.6,67,54
2005,0,10860,Justin Leonard,80.56,72,58
2005,0,20850,Daniel Chopra,80.54,149,120
2005,0,8993,Franklin Langham,80.49,123,99
2005,0,2246,Duffy Waldorf,80.39,102,82
2005,0,1706,Davis Love III,80.26,76,61
2005,0,21878,Mark Wilson,80.22,91,73
2005,0,20099,Doug Barron,80.21,96,77
2005,0,1619,Skip Kendall,80.2,101,81
2005,0,23063,Scott Hend,80.17,116,93
2005,0,6621,Joe Durant,80.14,141,113
2005,0,21407,Arjun Atwal,80.0,90,72
2005,0,21961,Charles Howell III,80.0,100,80
2005,0,22046,Geoff Ogilvy,80.0,110,88
2005,0,6373,José María Olazábal,80.0,60,48
2005,0,23325,Vaughn Taylor,80.0,150,120
2005,0,8385,Omar Uresti,80.0,115,92
2005,0,23322,Brett Wetterich,80.0,100,80
2005,0,25847,Rob Rashell,79.75,79,63
2005,0,1887,Mark O'Meara,79.73,74,59
2005,0,23353,J.J. Henry,79.71,138,110
2005,0,7457,Steve Flesch,79.55,88,70
2005,0,20094,Jonathan Kaye,79.41,102,81
2005,0,1361,Dan Forsman,79.27,82,65
2005,0,10117,Bob Heintz,79.12,91,72
2005,0,21959,Ted Purdy,79.11,158,125
2005,0,6004,Stephen Ames,79.0,100,79
2005,0,10425,Jay Williamson,78.95,57,45
2005,0,2101,Joey Sindelar,78.83,137,108
2005,0,21806,Paul Gow,78.76,113,89
2005,0,23135,Tim Clark,78.7,108,85
2005,0,1723,Andrew Magee,78.64,103,81
2005,0,12662,Thomas Levet,78.57,56,44
2005,0,21805,Harrison Frazar,78.52,135,106
2005,0,24604,Hunter Haas,78.49,93,73
2005,0,20572,Rod Pampling,78.22,101,79
2005,0,1457,Jay Haas,78.13,64,50
2005,0,21498,Hideto Tanihara,78.13,64,50
2005,0,19881,Robert Damron,77.98,109,85
2005,0,21753,Brian Davis,77.97,118,92
2005,0,10962,Bradley Hughes,77.97,59,46
2005,0,23349,Charles Warren,77.95,127,99
2005,0,23614,Rich Beem,77.94,68,53
2005,0,1927,Dennis Paulson,77.92,77,60
2005,0,19972,José Coceres,77.65,85,66
2005,0,8931,Glen Day,77.59,116,90
2005,0,24290,D.J. Brigman,77.53,89,69
2005,0,23621,Rory Sabbatini,77.48,111,86
2005,0,20766,Padraig Harrington,76.92,52,40
2005,0,11032,Frank Lickliter II,76.8,125,96
2005,0,1418,Bill Glasson,76.36,55,42
2005,0,6034,Marco Dawson,76.19,126,96
2005,0,2106,Chris Smith,76.12,134,102
2005,0,12826,Paul Claxton,76.07,117,89
2005,0,1175,Jim Carter,75.86,87,66
2005,0,1553,John Huston,75.63,119,90
2005,0,22405,Justin Rose,75.15,169,127
2005,0,19824,Craig Barlow,74.63,67,50
2005,0,26758,David Hearn,73.74,99,73
2005,0,21209,Sergio Garcia,73.13,67,49
2005,0,23788,D.J. Trahan,71.43,105,75
2005,0,1226,Fred Couples,67.8,59,40
2005,0,20472,Alex Cejka,67.06,85,57
2004,0,1527,Scott Hoch,93.33,60,56
2004,0,12680,Shigeki Maruyama,90.54,148,134
2004,0,10912,Craig Perks,90.27,113,102
2004,0,22913,John Rollins,90.16,122,110
2004,0,1329,Brad Faxon,90.0,110,99
2004,0,23541,Ben Crane,89.84,128,115
2004,0,1968,Nick Price,89.8,49,44
2004,0,1920,Craig Parry,89.66,58,52
2004,0,12782,Tim Herron,89.47,95,85
2004,0,1249,John Daly,89.42,104,93
2004,0,1473,Todd Hamilton,89.42,104,93
2004,0,24502,Adam Scott,89.29,56,50
2004,0,23623,Bo Van Pelt,88.98,127,113
2004,0,12753,David Morland IV,88.57,105,93
2004,0,6527,Steve Stricker,88.46,104,92
2004,0,12602,Dean Wilson,88.41,138,122
2004,0,1388,Robert Gamez,88.28,128,113
2004,0,1320,Bob Estes,88.24,68,60
2004,0,20548,Hidemichi Tanaka,88.12,101,89
2004,0,20433,Mark Hensby,88.0,125,110
2004,0,23552,Hank Kuehne,87.86,140,123
2004,0,20121,Todd Fischer,87.5,136,119
2004,0,2239,Scott Verplank,87.36,87,76
2004,0,25396,Kevin Na,87.31,134,117
2004,0,20157,Retief Goosen,87.3,63,55
2004,0,1810,Phil Mickelson,87.13,101,88
2004,0,1948,Tim Petrovic,87.05,139,121
2004,0,1457,Jay Haas,87.01,77,67
2004,0,20593,Greg Chalmers,86.96,92,80
2004,0,23320,Ryan Palmer,86.93,176,153
2004,0,8537,J.P. Hayes,86.84,76,66
2004,0,6004,Stephen Ames,86.76,136,118
2004,0,12705,Cliff Kresge,86.73,113,98
2004,0,22548,Patrick Sheehan,86.62,157,136
2004,0,10423,Mike Weir,86.32,95,82
2004,0,19846,Brian Gay,86.26,131,113
2004,0,1938,David Peoples,86.21,116,100
2004,0,21805,Harrison Frazar,85.98,107,92
2004,0,22371,Aaron Baddeley,85.96,114,98
2004,0,20572,Rod Pampling,85.87,92,79
2004,0,20628,Arron Oberholser,85.86,99,85
2004,0,2010,Loren Roberts,85.86,99,85
2004,0,12394,Tom Carter,85.71,147,126
2004,0,20850,Daniel Chopra,85.71,133,114
2004,0,1261,Jay Delsing,85.71,98,84
2004,0,12645,Brent Geiberger,85.71,119,102
2004,0,11032,Frank Lickliter II,85.71,147,126
2004,0,8123,Jeff Brehaut,85.61,139,119
2004,0,10860,Justin Leonard,85.56,90,77
2004,0,20382,Stephen Leaney,85.42,96,82
2004,0,1927,Dennis Paulson,85.32,109,93
2004,0,12760,Danny Ellis,85.29,102,87
2004,0,10585,Scott McCarron,85.09,114,97
2004,0,7867,Woody Austin,85.07,134,114
2004,0,21893,Brian Kortan,85.06,87,74
2004,0,1685,J.L. Lewis,85.0,140,119
2004,0,24361,Pat Perez,84.97,153,130
2004,0,2106,Chris Smith,84.89,139,118
2004,0,25686,Jason Dufner,84.87,119,101
2004,0,8339,Spike McRoy,84.87,119,101
2004,0,8835,Kris Cox,84.85,99,84
2004,0,21961,Charles Howell III,84.82,112,95
2004,0,23621,Rory Sabbatini,84.75,118,100
2004,0,8881,Tripp Isenhour,84.72,72,61
2004,0,20663,Brenden Pappas,84.72,144,122
2004,0,1724,Jeff Maggert,84.71,85,72
2004,0,20498,Briny Baird,84.68,124,105
2004,0,20094,Jonathan Kaye,84.62,91,77
2004,0,23497,Tag Ridings,84.62,65,55
2004,0,1203,Russ Cochran,84.51,71,60
2004,0,12652,Cameron Beckman,84.5,129,109
2004,0,1139,Olin Browne,84.48,116,98
2004,0,6373,José María Olazábal,84.44,45,38
2004,0,23135,Tim Clark,84.43,122,103
2004,0,1361,Dan Forsman,84.4,109,92
2004,0,21646,David Branshaw,84.38,128,108
2004,0,23325,Vaughn Taylor,84.35,115,97
2004,0,8793,Tiger Woods,84.34,83,70
2004,0,26420,Richard Johnson,84.29,140,118
2004,0,23353,J.J. Henry,84.21,133,112
2004,0,10733,Kent Jones,84.21,114,96
2004,0,21731,Freddie Jacobson,84.16,101,85
2004,0,1706,Davis Love III,84.15,82,69
2004,0,7363,Craig Bowden,84.07,113,95
2004,0,1157,Tom Byrum,84.04,94,79
2004,0,22046,Geoff Ogilvy,83.96,106,89
2004,0,2206,David Toms,83.91,87,73
2004,0,10201,Matt Gogel,83.78,111,93
2004,0,6251,Chris DiMarco,83.74,123,103
2004,0,19972,José Coceres,83.72,86,72
2004,0,1219,John Cook,83.72,43,36
2004,0,1378,David Frost,83.7,92,77
2004,0,6197,Michael Allen,83.61,122,102
2004,0,6575,Dudley Hart,83.54,79,66
2004,0,1042,Paul Azinger,83.52,91,76
2004,0,23108,Matt Kuchar,83.49,109,91
2004,0,24925,Jonathan Byrd,83.48,115,96
2004,0,6809,Bob Burns,83.47,121,101
2004,0,12823,Carlos Franco,83.46,127,106
2004,0,21949,Joe Ogilvie,83.33,138,115
2004,0,24024,Zach Johnson,83.21,131,109
2004,0,23983,Luke Donald,83.13,83,69
2004,0,1666,Bernhard Langer,83.02,53,44
2004,0,20634,Peter Lonard,83.0,100,83
2004,0,7939,Dan Olsen,82.95,88,73
2004,0,1619,Skip Kendall,82.86,105,87
2004,0,7749,Brett Quigley,82.86,140,116
2004,0,2002,John Riegger,82.86,70,58
2004,0,20229,Stewart Cink,82.73,110,91
2004,0,6214,Guy Boros,82.65,98,81
2004,0,6522,Ernie Els,82.61,69,57
2004,0,21959,Ted Purdy,82.61,161,133
2004,0,1926,Steve Pate,82.56,86,71
2004,0,20378,Mathias Grönberg,82.54,126,104
2004,0,24290,D.J. Brigman,82.5,120,99
2004,0,1381,Fred Funk,82.48,137,113
2004,0,8075,Jerry Kelly,82.46,114,94
2004,0,23613,Rich Barcelo,82.42,91,75
2004,0,26287,Roland Thatcher,82.29,96,79
2004,0,19825,Darren Clarke,82.26,62,51
2004,0,12660,Jesper Parnevik,82.24,107,88
2004,0,2214,Kirk Triplett,82.24,107,88
2004,0,1771,Blaine McCallister,82.22,90,74
2004,0,2104,Jeff Sluman,82.2,118,97
2004,0,20472,Alex Cejka,82.18,101,83
2004,0,1941,Tom Pernice Jr.,82.14,112,92
2004,0,7223,Brian Bateman,82.08,106,87
2004,0,7457,Steve Flesch,82.08,173,142
2004,0,12510,Chad Campbell,82.05,117,96
2004,0,1024,Billy Andrade,81.98,111,91
2004,0,24357,K.J. Choi,81.94,72,59
2004,0,1127,Danny Briggs,81.82,99,81
2004,0,1226,Fred Couples,81.82,66,54
2004,0,22405,Justin Rose,81.82,88,72
2004,0,6621,Joe Durant,81.73,104,85
2004,0,1766,Billy Mayfair,81.69,142,116
2004,0,1035,Tommy Armour III,81.67,120,98
2004,0,24781,Hunter Mahan,81.6,125,102
2004,0,2245,Grant Waite,81.48,108,88
2004,0,1707,Steve Lowery,81.45,124,101
2004,0,10107,Deane Pappas,81.32,91,74
2004,0,10425,Jay Williamson,81.2,117,95
2004,0,8931,Glen Day,81.0,100,81
2004,0,6613,Tommy Tolles,81.0,100,81
2004,0,25900,Lucas Glover,80.92,152,123
2004,0,23614,Rich Beem,80.9,89,72
2004,0,25237,Kevin Muncrief,80.77,78,63
2004,0,1887,Mark O'Meara,80.77,78,63
2004,0,6567,Vijay Singh,80.65,124,100
2004,0,6595,Kevin Sutherland,80.58,103,83
2004,0,21209,Sergio Garcia,80.56,72,58
2004,0,22621,Ben Curtis,80.52,77,62
2004,0,2223,Bob Tway,80.46,87,70
2004,0,1161,Mark Calcavecchia,80.0,100,80
2004,0,25345,Carl Pettersson,80.0,110,88
2004,0,19824,Craig Barlow,79.63,108,86
2004,0,1945,Kenny Perry,79.57,93,74
2004,0,20098,Stuart Appleby,79.46,112,89
2004,0,6515,Shaun Micheel,79.44,107,85
2004,0,23063,Scott Hend,79.43,141,112
2004,0,1132,Mark Brooks,79.35,92,73
2004,0,1142,Bart Bryant,79.35,92,73
2004,0,8337,Mike Heinen,79.17,72,57
2004,0,20585,Niclas Fasth,79.12,91,72
2004,0,1928,Corey Pavin,79.12,91,72
2004,0,21407,Arjun Atwal,79.07,129,102
2004,0,21878,Mark Wilson,78.95,76,60
2004,0,2101,Joey Sindelar,78.91,128,101
2004,0,1797,Rocco Mediate,78.85,52,41
2004,0,2099,Scott Simpson,78.82,85,67
2004,0,20104,Ken Duke,78.81,118,93
2004,0,7721,Pat Bates,78.79,132,104
2004,0,22293,Heath Slocum,78.69,122,96
2004,0,2246,Duffy Waldorf,78.57,84,66
2004,0,21633,Steve Allan,78.4,125,98
2004,0,20645,John Senden,78.36,134,105
2004,0,6332,Neal Lancaster,78.34,157,123
2004,0,10885,Robert Allenby,78.26,115,90
2004,0,1761,Len Mattiace,77.78,90,70
2004,0,6078,Esteban Toledo,77.69,121,94
2004,0,20029,Notah Begay III,77.55,98,76
2004,0,1313,Steve Elkington,77.17,92,71
2004,0,10213,Dicky Pride,77.08,96,74
2004,0,24507,Jason Bohn,76.7,103,79
2004,0,23338,David Gossett,75.9,83,63
2004,0,1577,Lee Janzen,75.83,120,91
2004,0,11123,Chris Couch,75.68,74,56
2004,0,20127,Chris Riley,75.36,69,52
2004,0,12682,Hirofumi Miyase,74.7,83,62
2004,0,2049,Gene Sauers,74.6,126,94
2004,0,23307,Roger Tambellini,74.29,105,78
2004,0,8385,Omar Uresti,73.45,113,83
2004,0,20580,Andre Stolz,73.33,60,44
2004,0,1677,Tom Lehman,71.6,81,58
2004,0,19881,Robert Damron,71.11,135,96
2004,0,1553,John Huston,67.53,77,52
2003,0,1307,Joel Edwards,93.51,77,72
2003,0,23541,Ben Crane,93.04,115,107
2003,0,10733,Kent Jones,92.86,84,78
2003,0,1968,Nick Price,90.77,65,59
2003,0,12645,Brent Geiberger,90.32,62,56
2003,0,20127,Chris Riley,90.2,102,92
2003,0,10885,Robert Allenby,90.11,91,82
2003,0,20572,Rod Pampling,90.11,91,82
2003,0,12705,Cliff Kresge,89.83,118,106
2003,0,20229,Stewart Cink,89.66,116,104
2003,0,10423,Mike Weir,89.53,86,77
2003,0,6617,Brian Henninger,89.23,65,58
2003,0,22046,Geoff Ogilvy,89.11,101,90
2003,0,1361,Dan Forsman,89.09,110,98
2003,0,6034,Marco Dawson,89.01,91,81
2003,0,20663,Brenden Pappas,88.81,134,119
2003,0,26489,Cameron Yancey,88.75,80,71
2003,0,1724,Jeff Maggert,88.7,115,102
2003,0,20628,Arron Oberholser,88.42,95,84
2003,0,21633,Steve Allan,88.41,69,61
2003,0,24356,Jason Buha,88.24,68,60
2003,0,20472,Alex Cejka,88.24,102,90
2003,0,10107,Deane Pappas,88.17,93,82
2003,0,23135,Tim Clark,88.0,125,110
2003,0,8793,Tiger Woods,88.0,75,66
2003,0,12660,Jesper Parnevik,87.9,124,109
2003,0,23125,Brad Elder,87.88,66,58
2003,0,1475,Donnie Hammond,87.72,114,100
2003,0,8375,Paul Stankowski,87.65,81,71
2003,0,1761,Len Mattiace,87.63,97,85
2003,0,1157,Tom Byrum,87.5,104,91
