YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
2022,0,27895,Jonas Blixt,10.39,8,77
2022,0,30163,Henrik Norlander,10.38,11,106
2022,0,33141,Keegan Bradley,10.26,12,117
2022,0,54783,Dylan Wu,10.14,7,69
2022,0,35449,Adam Long,10.08,12,119
2022,0,29908,C.T. Pan,9.93,14,141
2022,0,39436,Joshua Creel,9.84,6,61
2022,0,27214,Kevin Streelman,9.65,11,114
2022,0,23325,Vaughn Taylor,9.59,7,73
2022,0,24024,Zach Johnson,9.57,11,115
2022,0,25198,Francesco Molinari,9.46,7,74
2022,0,31560,Brian Stuard,9.0,9,100
2022,0,50095,Austin Smotherman,8.49,9,106
2022,0,31557,Jim Herman,8.33,5,60
2022,0,28114,Dawie van der Walt,7.22,7,97
2022,0,36871,Matthew NeSmith,6.92,9,130
2022,0,45526,Abraham Ancer,6.33,5,79
2021,0,33413,Ben Martin,26.32,15,57
2021,0,47504,Sam Burns,26.03,38,146
2021,0,26329,Louis Oosthuizen,25.27,23,91
2021,0,56278,Matthew Wolff,23.64,26,110
2021,0,32757,Patton Kizzire,23.6,38,161
2021,0,34563,Chesson Hadley,23.53,24,102
2021,0,33597,Harry Higgs,23.46,38,162
2021,0,23320,Ryan Palmer,22.76,28,123
2021,0,32618,Rhein Gibson,22.54,16,71
2021,0,32102,Rickie Fowler,22.47,20,89
2021,0,48045,Michael Gellerman,22.0,11,50
2021,0,27141,J.B. Holmes,21.88,21,96
2021,0,47959,Bryson DeChambeau,21.77,32,147
2021,0,48822,Sebastián Muñoz,21.76,37,170
2021,0,20229,Stewart Cink,21.48,29,135
2021,0,33490,Bo Hoag,21.48,29,135
2021,0,35658,Kris Ventura,21.43,24,112
2021,0,29479,Scott Brown,21.37,28,131
2021,0,35461,Beau Hossler,21.21,28,132
2021,0,34466,Peter Malnati,20.77,27,130
2021,0,32139,Danny Willett,20.75,11,53
2021,0,22371,Aaron Baddeley,20.69,18,87
2021,0,45157,Cam Davis,20.6,41,199
2021,0,35891,Cameron Smith,20.51,24,117
2021,0,39546,Keith Mitchell,20.33,25,123
2021,0,24781,Hunter Mahan,20.25,16,79
2021,0,29926,Danny Lee,20.21,19,94
2021,0,27064,Jhonattan Vegas,20.18,22,109
2021,0,25818,Scott Piercy,20.13,31,154
2021,0,30692,Scott Stallings,19.86,28,141
2021,0,46717,Viktor Hovland,19.84,25,126
2021,0,39324,J.J. Spaun,19.81,21,106
2021,0,48119,Ben Taylor,19.75,16,81
2021,0,24140,Sean O'Hair,19.74,15,76
2021,0,28237,Rory McIlroy,19.67,24,122
2021,0,28252,Seamus Power,19.54,17,87
2021,0,26758,David Hearn,19.44,14,72
2021,0,31420,Anirban Lahiri,19.35,24,124
2021,0,50525,Collin Morikawa,19.28,16,83
2021,0,40026,Daniel Berger,19.2,24,125
2021,0,19846,Brian Gay,19.19,19,99
2021,0,34431,Robert Streb,19.19,19,99
2021,0,56762,Will Gordon,19.08,25,131
2021,0,26851,Marc Leishman,19.05,24,126
2021,0,22405,Justin Rose,19.05,12,63
2021,0,27330,Josh Teater,19.05,8,42
2021,0,51766,Wyndham Clark,19.02,35,184
2021,0,35230,Nelson Ledesma,18.97,11,58
2021,0,27649,Brandt Snedeker,18.9,24,127
2021,0,47347,Adam Schenk,18.88,27,143
2021,0,49964,Aaron Wise,18.85,23,122
2021,0,48081,Xander Schauffele,18.81,19,101
2021,0,23623,Bo Van Pelt,18.81,19,101
2021,0,36871,Matthew NeSmith,18.75,30,160
2021,0,34255,Joseph Bramlett,18.71,26,139
2021,0,39971,Sungjae Im,18.52,35,189
2021,0,30925,Dustin Johnson,18.45,19,103
2021,0,25804,Bubba Watson,18.26,21,115
2021,0,35450,Patrick Cantlay,18.25,25,137
2021,0,34363,Tyrrell Hatton,18.18,12,66
2021,0,35506,Mackenzie Hughes,18.18,26,143
2021,0,30927,Brendon Todd,18.18,14,77
2021,0,31646,Emiliano Grillo,18.07,15,83
2021,0,49766,Hank Lebioda,18.0,18,100
2021,0,29725,Tony Finau,17.99,25,139
2021,0,1810,Phil Mickelson,17.95,21,117
2021,0,39953,Chase Seiffert,17.78,16,90
2021,0,34314,Sebastian Cappelen,17.71,17,96
2021,0,37455,Si Woo Kim,17.71,31,175
2021,0,34099,Harris English,17.65,21,119
2021,0,34046,Jordan Spieth,17.61,28,159
2021,0,31323,Gary Woodland,17.5,21,120
2021,0,46970,Jon Rahm,17.48,18,103
2021,0,30944,Jason Kokrak,17.29,23,133
2021,0,36699,Patrick Rodgers,17.28,28,162
2021,0,33120,Mark Anderson,17.19,11,64
2021,0,36689,Brooks Koepka,17.17,17,99
2021,0,27644,Brian Harman,17.16,23,134
2021,0,24924,Bill Haas,17.14,12,70
2021,0,27129,Luke List,17.12,25,146
2021,0,39977,Max Homa,17.09,20,117
2021,0,34076,Joel Dahmen,16.9,12,71
2021,0,40098,Matt Fitzpatrick,16.88,13,77
2021,0,32662,Michael Gligic,16.82,18,107
2021,0,32070,Rafael Campos,16.67,16,96
2021,0,35104,Tom Lewis,16.67,25,150
2021,0,33486,Roger Sloan,16.67,20,120
2021,0,37189,Harold Varner III,16.67,23,138
2021,0,32254,Xinjun Zhang,16.67,18,108
2021,0,25632,Jimmy Walker,16.57,29,175
2021,0,33667,Carlos Ortiz,16.54,21,127
2021,0,33948,Byeong Hun An,16.47,28,170
2021,0,46550,Brandon Hagy,16.44,24,146
2021,0,27554,Scott Harrington,16.38,19,116
2021,0,12716,Charley Hoffman,16.18,28,173
2021,0,29535,Brice Garnett,16.16,16,99
2021,0,25364,Paul Casey,16.05,13,81
2021,0,49771,J.T. Poston,16.02,29,181
2021,0,49298,Kramer Hickok,16.0,16,100
2021,0,22056,Cameron Percy,16.0,16,100
2021,0,31560,Brian Stuard,15.97,19,119
2021,0,32448,James Hahn,15.96,15,94
2021,0,28679,Fabián Gómez,15.94,11,69
2021,0,32333,Kevin Tway,15.87,20,126
2021,0,40006,Erik van Rooyen,15.87,20,126
2021,0,47993,Denny McCarthy,15.79,21,133
2021,0,30163,Henrik Norlander,15.79,18,114
2021,0,24361,Pat Perez,15.79,18,114
2021,0,29268,Bronson Burgoon,15.67,21,134
2021,0,33204,Shane Lowry,15.63,15,96
2021,0,23621,Rory Sabbatini,15.6,22,141
2021,0,35532,Tom Hoge,15.57,26,167
2021,0,29974,Branden Grace,15.48,24,155
2021,0,33448,Justin Thomas,15.44,21,136
2021,0,27974,Sung Kang,15.34,25,163
2021,0,46046,Scottie Scheffler,15.31,15,98
2021,0,28089,Jason Day,15.29,13,85
2021,0,27214,Kevin Streelman,15.25,18,118
2021,0,34264,Hudson Swafford,15.24,16,105
2021,0,26331,Charl Schwartzel,15.23,23,151
2021,0,29518,Brendan Steele,15.22,14,92
2021,0,30911,Tommy Fleetwood,15.19,12,79
2021,0,32791,K.H. Lee,15.19,24,158
2021,0,32816,Satoshi Kodaira,15.12,13,86
2021,0,40042,Tyler McCumber,14.95,16,107
2021,0,49960,Sepp Straka,14.94,23,154
2021,0,37275,Sam Ryder,14.93,20,134
2021,0,30110,Kyle Stanley,14.89,21,141
2021,0,23788,D.J. Trahan,14.89,14,94
2021,0,25900,Lucas Glover,14.84,19,128
2021,0,32839,Hideki Matsuyama,14.77,22,149
2021,0,27556,Ted Potter Jr.,14.75,18,122
2021,0,39975,Michael Kim,14.57,22,151
2021,0,34360,Patrick Reed,14.42,15,104
2021,0,27770,Camilo Villegas,14.41,17,118
2021,0,24024,Zach Johnson,14.4,18,125
2021,0,45609,Tyler Duncan,14.29,19,133
2021,0,46441,Robby Shelton,14.18,19,134
2021,0,23108,Matt Kuchar,14.13,13,92
2021,0,28420,Ryan Brehm,14.08,10,71
2021,0,39997,Corey Conners,14.02,15,107
2021,0,25686,Jason Dufner,14.0,14,100
2021,0,26300,Matt Jones,13.98,26,186
2021,0,26499,Rafa Cabrera Bello,13.95,12,86
2021,0,33141,Keegan Bradley,13.91,16,115
2021,0,33410,Andrew Landry,13.91,16,115
2021,0,34098,Russell Henley,13.76,15,109
2021,0,33404,Chris Baker,13.7,10,73
2021,0,35617,Martin Trainer,13.68,13,95
2021,0,47483,Will Zalatoris,13.57,19,140
2021,0,46402,Talor Gooch,13.5,22,163
2021,0,29420,Billy Horschel,13.46,14,104
2021,0,35449,Adam Long,13.33,14,105
2021,0,46442,Maverick McNealy,13.33,18,135
2021,0,27942,Rob Oppenheim,13.27,13,98
2021,0,34256,Andrew Putnam,13.19,19,144
2021,0,45526,Abraham Ancer,13.18,17,129
2021,0,47128,Richy Werenski,13.18,17,129
2021,0,33399,Adam Hadwin,13.16,15,114
2021,0,24138,Ian Poulter,13.08,14,107
2021,0,27936,Martin Laird,13.01,16,123
2021,0,25396,Kevin Na,12.93,15,116
2021,0,21209,Sergio Garcia,12.9,16,124
2021,0,45486,Joaquin Niemann,12.88,21,163
2021,0,29908,C.T. Pan,12.88,17,132
2021,0,30926,Chris Kirk,12.73,14,110
2021,0,24502,Adam Scott,12.69,17,134
2021,0,32150,Michael Thompson,12.63,12,95
2021,0,51894,Vince Whaley,12.61,14,111
2021,0,29478,Kevin Kisner,12.5,13,104
2021,0,33419,Cameron Tringale,12.5,17,136
2021,0,19803,Ryan Armour,12.33,9,73
2021,0,52372,Cameron Champ,12.31,16,130
2021,0,35310,Lanto Griffin,12.26,19,155
2021,0,32640,Troy Merritt,12.18,19,156
2021,0,28775,Nate Lashley,11.76,10,85
2021,0,27349,Alex Noren,11.76,20,170
2021,0,53165,Doc Redman,11.54,12,104
2021,0,36801,Mark Hubbard,11.32,18,159
2021,0,24357,K.J. Choi,11.29,7,62
2021,0,29970,Dylan Frittelli,11.11,14,126
2021,0,52375,Doug Ghim,11.11,10,90
2021,0,23325,Vaughn Taylor,10.96,8,73
2021,0,27095,Nick Watney,10.84,9,83
2021,0,25493,Nick Taylor,10.74,13,121
2021,0,29221,Webb Simpson,10.71,9,84
2021,0,20396,Lee Westwood,10.59,9,85
2021,0,33122,Russell Knox,10.32,13,126
2021,0,21961,Charles Howell III,10.17,12,118
2021,0,31557,Jim Herman,10.0,10,100
2021,0,46435,Austin Cook,9.78,9,92
2021,0,48887,Matt Wallace,9.23,6,65
2021,0,23983,Luke Donald,9.21,7,76
2021,0,34213,Grayson Murray,9.09,9,99
2021,0,34174,John Huh,8.99,8,89
2021,0,26476,Chez Reavie,8.82,6,68
2020,0,31420,Anirban Lahiri,27.08,13,48
2020,4,33448,Justin Thomas,25.83,31,120
2020,-1,30163,Henrik Norlander,23.53,16,68
2020,6,30925,Dustin Johnson,23.46,19,81
2020,-2,35658,Kris Ventura,23.08,15,65
2020,-2,40026,Daniel Berger,22.73,30,132
2020,-1,1810,Phil Mickelson,22.73,15,66
2020,-1,22405,Justin Rose,22.22,12,54
2020,2,32839,Hideki Matsuyama,22.14,29,131
2020,-2,32618,Rhein Gibson,22.09,19,86
2020,-2,47959,Bryson DeChambeau,21.43,27,126
2020,0,26300,Matt Jones,21.26,27,127
2020,0,36689,Brooks Koepka,21.0,21,100
2020,0,22371,Aaron Baddeley,20.99,17,81
2020,0,28307,Matt Every,20.88,19,91
2020,0,37455,Si Woo Kim,20.87,24,115
2020,0,31646,Emiliano Grillo,20.73,17,82
2020,0,46550,Brandon Hagy,20.73,17,82
2020,1,27129,Luke List,20.47,26,127
2020,1,40009,Dominic Bozzelli,20.0,11,55
2020,1,28420,Ryan Brehm,20.0,13,65
2020,1,37275,Sam Ryder,20.0,22,110
2020,1,25349,Tim Wilkinson,20.0,10,50
2020,2,12716,Charley Hoffman,19.8,20,101
2020,3,34213,Grayson Murray,19.28,16,83
2020,3,27974,Sung Kang,19.15,27,141
2020,3,27214,Kevin Streelman,19.05,16,84
2020,7,29725,Tony Finau,18.92,28,148
2020,2,48081,Xander Schauffele,18.75,18,96
2020,2,26476,Chez Reavie,18.67,14,75
2020,2,33486,Roger Sloan,18.67,14,75
2020,2,46442,Maverick McNealy,18.66,25,134
2020,4,30911,Tommy Fleetwood,18.18,8,44
2020,42,34363,Tyrrell Hatton,18.18,12,66
2020,3,25804,Bubba Watson,18.1,19,105
2020,3,20229,Stewart Cink,18.09,17,94
2020,3,22056,Cameron Percy,18.03,11,61
2020,3,24502,Adam Scott,18.03,11,61
2020,3,32757,Patton Kizzire,17.89,17,95
2020,3,29974,Branden Grace,17.71,17,96
2020,3,33667,Carlos Ortiz,17.52,24,137
2020,4,56278,Matthew Wolff,17.43,19,109
2020,4,26758,David Hearn,17.24,10,58
2020,4,29970,Dylan Frittelli,16.67,21,126
2020,4,29926,Danny Lee,16.67,16,96
2020,4,35732,Wes Roach,16.67,6,36
2020,4,27095,Nick Watney,16.67,14,84
2020,6,32254,Xinjun Zhang,16.54,21,127
2020,6,32791,K.H. Lee,16.49,16,97
2020,6,26499,Rafa Cabrera Bello,16.3,15,92
2020,6,26596,Ryan Moore,16.28,7,43
2020,6,27556,Ted Potter Jr.,16.28,7,43
2020,6,27649,Brandt Snedeker,16.28,14,86
2020,7,52375,Doug Ghim,16.22,6,37
2020,7,39324,J.J. Spaun,16.19,17,105
2020,-8,45486,Joaquin Niemann,16.15,21,130
2020,6,27936,Martin Laird,16.13,10,62
2020,6,36699,Patrick Rodgers,16.09,28,174
2020,6,45157,Cam Davis,16.07,18,112
2020,6,27064,Jhonattan Vegas,16.07,9,56
2020,6,39546,Keith Mitchell,16.0,12,75
2020,6,24138,Ian Poulter,16.0,12,75
2020,7,25364,Paul Casey,15.94,11,69
2020,35,29221,Webb Simpson,15.94,11,69
2020,6,30692,Scott Stallings,15.84,16,101
2020,6,28775,Nate Lashley,15.63,10,64
2020,6,24361,Pat Perez,15.63,10,64
2020,8,51894,Vince Whaley,15.49,11,71
2020,9,25493,Nick Taylor,15.48,13,84
2020,-22,28237,Rory McIlroy,15.46,15,97
2020,8,27942,Rob Oppenheim,15.38,14,91
2020,8,39953,Chase Seiffert,15.38,10,65
2020,8,46441,Robby Shelton,15.38,14,91
2020,-5,46046,Scottie Scheffler,15.32,19,124
2020,7,23108,Matt Kuchar,15.25,9,59
2020,7,39997,Corey Conners,15.09,16,106
2020,14,35310,Lanto Griffin,15.06,25,166
2020,7,36871,Matthew NeSmith,15.05,14,93
2020,7,33597,Harry Higgs,15.04,20,133
2020,8,32333,Kevin Tway,14.94,13,87
2020,8,10809,Jim Furyk,14.89,7,47
2020,8,30110,Kyle Stanley,14.86,11,74
2020,9,34098,Russell Henley,14.61,13,89
2020,9,49766,Hank Lebioda,14.61,13,89
2020,9,19846,Brian Gay,14.58,14,96
2020,9,35461,Beau Hossler,14.56,15,103
2020,9,47993,Denny McCarthy,14.52,18,124
2020,9,34466,Peter Malnati,14.42,15,104
2020,9,29535,Brice Garnett,14.29,13,91
2020,-7,34099,Harris English,14.16,16,113
2020,31,35891,Cameron Smith,14.15,15,106
2020,9,34046,Jordan Spieth,14.15,15,106
2020,9,33419,Cameron Tringale,14.15,15,106
2020,8,28679,Fabián Gómez,14.1,11,78
2020,8,34563,Chesson Hadley,14.1,11,78
2020,-10,48822,Sebastián Muñoz,14.08,20,142
2020,8,33413,Ben Martin,13.89,5,36
2020,17,25396,Kevin Na,13.89,15,108
2020,7,40042,Tyler McCumber,13.73,14,102
2020,7,49960,Sepp Straka,13.71,17,124
2020,7,39977,Max Homa,13.68,13,95
2020,7,34314,Sebastian Cappelen,13.59,14,103
2020,18,34360,Patrick Reed,13.57,19,140
2020,6,32366,Kevin Chappell,13.56,8,59
2020,7,33490,Bo Hoag,13.51,10,74
2020,7,35532,Tom Hoge,13.51,20,148
2020,10,45526,Abraham Ancer,13.49,17,126
2020,7,25818,Scott Piercy,13.45,16,119
2020,7,25900,Lucas Glover,13.41,11,82
2020,0,50525,Collin Morikawa,13.39,17,127
2020,7,49298,Kramer Hickok,13.33,8,60
2020,7,35617,Martin Trainer,13.25,11,83
2020,7,49771,J.T. Poston,13.18,17,129
2020,-10,23320,Ryan Palmer,13.16,15,114
2020,8,23325,Vaughn Taylor,13.11,8,61
2020,-40,29478,Kevin Kisner,13.1,11,84
2020,7,27349,Alex Noren,13.08,17,130
2020,7,35449,Adam Long,13.01,19,146
2020,36,46717,Viktor Hovland,13.0,13,100
2020,6,33120,Mark Anderson,12.99,10,77
2020,6,32662,Michael Gligic,12.94,11,85
2020,6,33410,Andrew Landry,12.9,16,124
2020,6,33204,Shane Lowry,12.77,6,47
2020,6,25686,Jason Dufner,12.63,12,95
2020,6,27644,Brian Harman,12.61,15,119
2020,6,46402,Talor Gooch,12.58,20,159
2020,6,29479,Scott Brown,12.5,9,72
2020,6,47504,Sam Burns,12.5,17,136
2020,6,24924,Bill Haas,12.5,9,72
2020,3,35506,Mackenzie Hughes,12.4,16,129
2020,6,29518,Brendan Steele,12.39,14,113
2020,6,25572,Graeme McDowell,12.31,8,65
2020,6,33141,Keegan Bradley,12.24,12,98
2020,6,35450,Patrick Cantlay,12.2,10,82
2020,6,23621,Rory Sabbatini,12.12,12,99
2020,6,48119,Ben Taylor,12.0,6,50
2020,6,40098,Matt Fitzpatrick,11.94,8,67
2020,6,51766,Wyndham Clark,11.93,13,109
2020,6,34255,Joseph Bramlett,11.9,10,84
2020,6,19803,Ryan Armour,11.86,7,59
2020,6,45609,Tyler Duncan,11.82,13,110
2020,6,46435,Austin Cook,11.76,8,68
2020,6,33948,Byeong Hun An,11.72,15,128
2020,6,29268,Bronson Burgoon,11.71,13,111
2020,6,33399,Adam Hadwin,11.7,11,94
2020,20,46970,Jon Rahm,11.7,11,94
2020,5,31557,Jim Herman,11.69,9,77
2020,5,33449,Zack Sucher,11.63,5,43
2020,5,31323,Gary Woodland,11.61,13,112
2020,6,32640,Troy Merritt,11.43,12,105
2020,22,39971,Sungjae Im,11.36,15,132
2020,5,26329,Louis Oosthuizen,11.11,8,72
2020,5,32150,Michael Thompson,11.11,8,72
2020,5,23623,Bo Van Pelt,11.11,6,54
2020,7,47347,Adam Schenk,10.99,10,91
2020,5,52372,Cameron Champ,10.96,16,146
2020,6,21209,Sergio Garcia,10.91,6,55
2020,6,37189,Harold Varner III,10.89,11,101
2020,7,40058,Zac Blair,10.78,11,102
2020,8,33122,Russell Knox,10.75,10,93
2020,8,24024,Zach Johnson,10.53,8,76
2020,8,32139,Danny Willett,10.45,7,67
2020,8,23788,D.J. Trahan,10.42,5,48
2020,8,36801,Mark Hubbard,10.26,16,156
2020,9,47128,Richy Werenski,10.23,9,88
2020,9,30944,Jason Kokrak,10.2,10,98
2020,-1,26851,Marc Leishman,10.08,12,119
2020,8,56762,Will Gordon,10.0,4,40
2020,8,21961,Charles Howell III,9.92,13,131
2020,8,49964,Aaron Wise,9.86,7,71
2020,8,34076,Joel Dahmen,9.65,11,114
2020,8,29908,C.T. Pan,9.52,6,63
2020,8,53165,Doc Redman,9.52,10,105
2020,17,29420,Billy Horschel,9.28,9,97
2020,7,34021,Bud Cauley,9.26,10,108
2020,7,31560,Brian Stuard,9.2,8,87
2020,7,32448,James Hahn,9.09,4,44
2020,7,27554,Scott Harrington,9.09,10,110
2020,7,28252,Seamus Power,9.09,4,44
2020,7,27330,Josh Teater,9.09,4,44
2020,7,33404,Chris Baker,8.93,5,56
2020,7,25632,Jimmy Walker,8.77,10,114
2020,7,32102,Rickie Fowler,8.57,6,70
2020,9,29484,Peter Uihlein,8.22,6,73
2020,9,35230,Nelson Ledesma,7.69,5,65
2020,6,30927,Brendon Todd,7.48,8,107
2020,8,27963,Chris Stroud,6.85,5,73
2020,8,34256,Andrew Putnam,6.49,5,77
2020,8,48887,Matt Wallace,5.56,5,90
2020,8,48045,Michael Gellerman,5.45,3,55
2020,8,28089,Jason Day,4.94,4,81
2020,8,21407,Arjun Atwal,3.85,1,26
2020,8,34431,Robert Streb,2.94,1,34
2019,0,26499,Rafa Cabrera Bello,24.44,22,90
2019,0,37455,Si Woo Kim,24.0,24,100
2019,0,46402,Talor Gooch,23.96,23,96
2019,0,33419,Cameron Tringale,23.81,25,105
2019,0,30925,Dustin Johnson,23.58,29,123
2019,0,35506,Mackenzie Hughes,23.08,30,130
2019,0,27064,Jhonattan Vegas,22.88,27,118
2019,0,30911,Tommy Fleetwood,22.78,18,79
2019,0,33948,Byeong Hun An,22.7,32,141
2019,0,29926,Danny Lee,22.3,31,139
2019,0,27129,Luke List,22.12,23,104
2019,0,46435,Austin Cook,21.74,15,69
2019,0,32757,Patton Kizzire,21.65,21,97
2019,0,35450,Patrick Cantlay,21.43,27,126
2019,0,29221,Webb Simpson,21.37,25,117
2019,0,27330,Josh Teater,21.19,25,118
2019,0,25493,Nick Taylor,21.12,34,161
2019,0,40009,Dominic Bozzelli,20.91,23,110
2019,0,33448,Justin Thomas,20.91,23,110
2019,0,51766,Wyndham Clark,20.86,34,163
2019,0,24138,Ian Poulter,20.73,17,82
2019,0,34076,Joel Dahmen,20.54,23,112
2019,0,36852,Jim Knous,20.48,17,83
2019,0,36799,Stephan Jaeger,20.47,26,127
2019,0,48822,Sebastián Muñoz,20.47,26,127
2019,0,34099,Harris English,20.42,29,142
2019,0,25364,Paul Casey,20.24,17,84
2019,0,37340,Chase Wright,20.24,17,84
2019,0,31323,Gary Woodland,20.17,24,119
2019,0,39971,Sungjae Im,20.0,34,170
2019,0,36689,Brooks Koepka,20.0,23,115
2019,0,27556,Ted Potter Jr.,20.0,20,100
2019,0,27649,Brandt Snedeker,20.0,32,160
2019,0,29518,Brendan Steele,20.0,14,70
2019,0,49303,Anders Albertson,19.81,21,106
2019,0,34264,Hudson Swafford,19.8,20,101
2019,0,45526,Abraham Ancer,19.67,24,122
2019,0,35732,Wes Roach,19.3,22,114
2019,0,47993,Denny McCarthy,19.26,26,135
2019,0,27936,Martin Laird,19.23,25,130
2019,0,32058,José de Jesús Rodríguez,19.13,22,115
2019,0,35421,Brandon Harkins,19.11,30,157
2019,0,29725,Tony Finau,19.05,28,147
2019,0,28679,Fabián Gómez,19.05,16,84
2019,0,23320,Ryan Palmer,18.99,15,79
2019,0,35461,Beau Hossler,18.98,26,137
2019,0,32333,Kevin Tway,18.95,29,153
2019,0,24781,Hunter Mahan,18.89,17,90
2019,0,39324,J.J. Spaun,18.88,27,143
2019,0,33399,Adam Hadwin,18.85,23,122
2019,0,23621,Rory Sabbatini,18.84,26,138
2019,0,49771,J.T. Poston,18.79,31,165
2019,0,37380,Curtis Luck,18.64,22,118
2019,0,48081,Xander Schauffele,18.6,16,86
2019,0,34363,Tyrrell Hatton,18.57,13,70
2019,0,26851,Marc Leishman,18.52,25,135
2019,0,29484,Peter Uihlein,18.49,22,119
2019,0,27963,Chris Stroud,18.42,21,114
2019,0,34261,Scott Langley,18.35,20,109
2019,0,30944,Jason Kokrak,18.26,21,115
2019,0,33486,Roger Sloan,18.24,27,148
2019,0,23108,Matt Kuchar,18.18,18,99
2019,0,49766,Hank Lebioda,18.18,20,110
2019,0,30978,Kiradech Aphibarnrat,17.86,15,84
2019,0,32839,Hideki Matsuyama,17.83,28,157
2019,0,46601,Trey Mullinax,17.83,28,157
2019,0,40026,Daniel Berger,17.65,21,119
2019,0,47128,Richy Werenski,17.6,22,125
2019,0,45486,Joaquin Niemann,17.58,29,165
2019,0,47504,Sam Burns,17.57,26,148
2019,0,28089,Jason Day,17.5,14,80
2019,0,52372,Cameron Champ,17.45,26,149
2019,0,37189,Harold Varner III,17.29,23,133
2019,0,29268,Bronson Burgoon,17.28,14,81
2019,0,32816,Satoshi Kodaira,17.17,17,99
2019,0,33410,Andrew Landry,17.17,17,99
2019,0,47856,Seth Reeves,17.16,23,134
2019,0,21961,Charles Howell III,17.11,26,152
2019,0,39546,Keith Mitchell,17.02,16,94
2019,0,34360,Patrick Reed,17.01,25,147
2019,0,34431,Robert Streb,16.87,14,83
2019,0,34046,Jordan Spieth,16.78,24,143
2019,0,27141,J.B. Holmes,16.67,15,90
2019,0,26300,Matt Jones,16.67,20,120
2019,0,32640,Troy Merritt,16.67,14,84
2019,0,45157,Cam Davis,16.55,23,139
2019,0,35532,Tom Hoge,16.45,25,152
2019,0,25900,Lucas Glover,16.41,21,128
2019,0,35449,Adam Long,16.25,13,80
2019,0,27349,Alex Noren,16.09,14,87
2019,0,21209,Sergio Garcia,16.05,13,81
2019,0,29974,Branden Grace,16.0,16,100
2019,0,33667,Carlos Ortiz,15.89,17,107
2019,0,49960,Sepp Straka,15.89,17,107
2019,0,20472,Alex Cejka,15.79,9,57
2019,0,32102,Rickie Fowler,15.79,18,114
2019,0,39997,Corey Conners,15.75,20,127
2019,0,35891,Cameron Smith,15.63,15,96
2019,0,37275,Sam Ryder,15.53,16,103
2019,0,46501,Ollie Schniederjans,15.33,21,137
2019,0,34466,Peter Malnati,15.24,25,164
2019,0,27644,Brian Harman,15.22,14,92
2019,0,32791,K.H. Lee,15.22,14,92
2019,0,28775,Nate Lashley,15.15,15,99
2019,0,26476,Chez Reavie,15.0,12,80
2019,0,35376,Roberto Díaz,14.94,13,87
2019,0,46970,Jon Rahm,14.81,12,81
2019,0,34306,John Chin,14.77,13,88
2019,0,25804,Bubba Watson,14.74,14,95
2019,0,33122,Russell Knox,14.71,15,102
2019,0,32139,Danny Willett,14.71,15,102
2019,0,29535,Brice Garnett,14.63,12,82
2019,0,34563,Chesson Hadley,14.63,12,82
2019,0,27214,Kevin Streelman,14.58,14,96
2019,0,24924,Bill Haas,14.5,19,131
2019,0,30946,Alex Prugh,14.42,15,104
2019,0,25818,Scott Piercy,14.39,19,132
2019,0,22371,Aaron Baddeley,14.29,11,77
2019,0,25686,Jason Dufner,14.29,11,77
2019,0,39977,Max Homa,14.29,22,154
2019,0,23325,Vaughn Taylor,14.29,15,105
2019,0,27974,Sung Kang,14.18,19,134
2019,0,47959,Bryson DeChambeau,14.15,15,106
2019,0,12716,Charley Hoffman,14.13,13,92
2019,0,40115,Adam Svensson,14.13,13,92
2019,0,20572,Rod Pampling,14.12,12,85
2019,0,39327,Ben Silverman,14.12,12,85
2019,0,30191,Julián Etulain,14.06,18,128
2019,0,25396,Kevin Na,13.92,11,79
2019,0,46523,Joey Garber,13.89,10,72
2019,0,32150,Michael Thompson,13.79,12,87
2019,0,33418,Shawn Stefani,13.76,15,109
2019,0,35879,Kelly Kraft,13.68,13,95
2019,0,26758,David Hearn,13.56,8,59
2019,0,29970,Dylan Frittelli,13.51,20,148
2019,0,49964,Aaron Wise,13.48,12,89
2019,0,47990,Kyle Jones,13.46,14,104
2019,0,39954,Cody Gribble,13.45,16,119
2019,0,31560,Brian Stuard,13.45,16,119
2019,0,27958,Ryan Blaum,13.43,18,134
2019,0,36699,Patrick Rodgers,13.41,11,82
2019,0,31420,Anirban Lahiri,13.39,15,112
2019,0,28259,Sangmoon Bae,13.33,10,75
2019,0,49298,Kramer Hickok,13.33,14,105
2019,0,33141,Keegan Bradley,13.25,11,83
2019,0,40098,Matt Fitzpatrick,13.21,7,53
2019,0,19846,Brian Gay,13.21,14,106
2019,0,24502,Adam Scott,13.19,12,91
2019,0,26329,Louis Oosthuizen,12.9,8,62
2019,0,29223,Sam Saunders,12.87,22,171
2019,0,34021,Bud Cauley,12.84,14,109
2019,0,39975,Michael Kim,12.75,13,102
2019,0,28252,Seamus Power,12.71,15,118
2019,0,34256,Andrew Putnam,12.7,16,126
2019,0,26951,Johnson Wagner,12.66,10,79
2019,0,28237,Rory McIlroy,12.62,13,103
2019,0,27895,Jonas Blixt,12.5,14,112
2019,0,25632,Jimmy Walker,12.5,16,128
2019,0,47347,Adam Schenk,12.35,20,162
2019,0,34098,Russell Henley,12.22,11,90
2019,0,24925,Jonathan Byrd,12.2,10,82
2019,0,10809,Jim Furyk,11.84,9,76
2019,0,31557,Jim Herman,11.76,6,51
