YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2021,0,30925,Dustin Johnson,54.96,131,72
2021,0,39324,J.J. Spaun,54.81,104,57
2021,0,31557,Jim Herman,54.72,106,58
2021,0,33448,Justin Thomas,54.61,152,83
2021,0,24361,Pat Perez,54.33,127,69
2021,0,36871,Matthew NeSmith,54.3,151,82
2021,0,31560,Brian Stuard,54.3,151,82
2021,0,29725,Tony Finau,54.17,144,78
2021,0,29908,C.T. Pan,54.14,133,72
2021,0,30927,Brendon Todd,54.14,133,72
2021,0,40006,Erik van Rooyen,54.05,111,60
2021,0,49298,Kramer Hickok,53.98,113,61
2021,0,34256,Andrew Putnam,53.96,139,75
2021,0,56278,Matthew Wolff,53.92,102,55
2021,0,29535,Brice Garnett,53.9,141,76
2021,0,34264,Hudson Swafford,53.85,117,63
2021,0,29974,Branden Grace,53.7,108,58
2021,0,40026,Daniel Berger,53.64,151,81
2021,0,45486,Joaquin Niemann,53.62,207,111
2021,0,49964,Aaron Wise,53.62,138,74
2021,0,20229,Stewart Cink,53.61,166,89
2021,0,25900,Lucas Glover,53.57,168,90
2021,0,33122,Russell Knox,53.41,176,94
2021,0,32448,James Hahn,53.39,118,63
2021,0,35310,Lanto Griffin,53.37,163,87
2021,0,25804,Bubba Watson,53.27,107,57
2021,0,27349,Alex Noren,53.23,124,66
2021,0,33486,Roger Sloan,53.04,115,61
2021,0,33204,Shane Lowry,53.03,132,70
2021,0,24924,Bill Haas,52.83,53,28
2021,0,27649,Brandt Snedeker,52.7,148,78
2021,0,50525,Collin Morikawa,52.47,162,85
2021,0,35532,Tom Hoge,52.44,164,86
2021,0,25818,Scott Piercy,52.17,138,72
2021,0,27064,Jhonattan Vegas,52.07,121,63
2021,0,27942,Rob Oppenheim,52.0,100,52
2021,0,35658,Kris Ventura,52.0,75,39
2021,0,30926,Chris Kirk,51.85,162,84
2021,0,46717,Viktor Hovland,51.57,159,82
2021,0,56762,Will Gordon,51.47,136,70
2021,0,22371,Aaron Baddeley,51.43,70,36
2021,0,47128,Richy Werenski,51.32,152,78
2021,0,29518,Brendan Steele,51.13,133,68
2021,0,37455,Si Woo Kim,50.86,175,89
2021,0,29926,Danny Lee,50.85,118,60
2021,0,27095,Nick Watney,50.77,65,33
2021,0,33410,Andrew Landry,50.75,134,68
2021,0,47483,Will Zalatoris,50.74,136,69
2021,0,21209,Sergio Garcia,50.66,152,77
2021,0,34314,Sebastian Cappelen,50.65,77,39
2021,0,46402,Talor Gooch,50.63,158,80
2021,0,52375,Doug Ghim,50.62,162,82
2021,0,31420,Anirban Lahiri,50.56,89,45
2021,0,23788,D.J. Trahan,50.54,93,47
2021,0,19803,Ryan Armour,50.43,117,59
2021,0,46442,Maverick McNealy,50.36,139,70
2021,0,29268,Bronson Burgoon,50.0,102,51
2021,0,52372,Cameron Champ,50.0,104,52
2021,0,30163,Henrik Norlander,50.0,146,73
2021,0,27214,Kevin Streelman,50.0,184,92
2021,0,32333,Kevin Tway,50.0,98,49
2021,0,45609,Tyler Duncan,49.64,139,69
2021,0,46550,Brandon Hagy,49.57,115,57
2021,0,39975,Michael Kim,49.47,95,47
2021,0,34174,John Huh,49.46,93,46
2021,0,24357,K.J. Choi,49.44,89,44
2021,0,22405,Justin Rose,49.41,85,42
2021,0,48887,Matt Wallace,49.4,83,41
2021,0,33667,Carlos Ortiz,49.37,158,78
2021,0,28679,Fabián Gómez,49.3,71,35
2021,0,33490,Bo Hoag,49.23,130,64
2021,0,51766,Wyndham Clark,49.18,122,60
2021,0,35104,Tom Lewis,48.85,131,64
2021,0,32254,Xinjun Zhang,48.75,80,39
2021,0,27554,Scott Harrington,48.7,115,56
2021,0,33413,Ben Martin,48.57,70,34
2021,0,35230,Nelson Ledesma,48.53,68,33
2021,0,46441,Robby Shelton,48.12,133,64
2021,0,37275,Sam Ryder,47.92,96,46
2021,0,36699,Patrick Rodgers,47.83,138,66
2021,0,37189,Harold Varner III,47.83,161,77
2021,0,27129,Luke List,47.71,153,73
2021,0,26300,Matt Jones,47.52,141,67
2021,0,30110,Kyle Stanley,47.3,148,70
2021,0,28775,Nate Lashley,46.67,120,56
2021,0,22056,Cameron Percy,46.62,133,62
2021,0,26331,Charl Schwartzel,46.53,144,67
2021,0,32839,Hideki Matsuyama,46.41,181,84
2021,0,27770,Camilo Villegas,46.38,138,64
2021,0,23325,Vaughn Taylor,46.02,113,52
2021,0,35617,Martin Trainer,45.9,61,28
2021,0,31323,Gary Woodland,45.83,96,44
2021,0,40042,Tyler McCumber,45.74,94,43
2021,0,34213,Grayson Murray,45.65,46,21
2021,0,28420,Ryan Brehm,45.45,55,25
2021,0,36801,Mark Hubbard,45.35,172,78
2021,0,33141,Keegan Bradley,45.1,153,69
2021,0,34431,Robert Streb,45.0,120,54
2021,0,48045,Michael Gellerman,44.59,74,33
2021,0,32150,Michael Thompson,44.44,126,56
2021,0,32139,Danny Willett,44.44,36,16
2021,0,33120,Mark Anderson,44.29,70,31
2021,0,30911,Tommy Fleetwood,43.37,83,36
2021,0,33404,Chris Baker,43.21,81,35
2021,0,53165,Doc Redman,42.96,135,58
2021,0,33948,Byeong Hun An,42.36,144,61
2021,0,26476,Chez Reavie,42.36,144,61
2021,0,24140,Sean O'Hair,41.98,81,34
2021,0,28089,Jason Day,40.0,105,42
2021,0,29970,Dylan Frittelli,37.84,111,42
2021,0,34255,Joseph Bramlett,34.95,103,36
2020,0,40009,Dominic Bozzelli,71.43,42,30
2020,0,40098,Matt Fitzpatrick,69.12,68,47
2020,0,36689,Brooks Koepka,68.06,72,49
2020,4,34363,Tyrrell Hatton,67.19,64,43
2020,0,27214,Kevin Streelman,67.0,100,67
2020,0,47993,Denny McCarthy,66.36,110,73
2020,5,40026,Daniel Berger,66.0,100,66
2020,-1,47959,Bryson DeChambeau,65.6,125,82
2020,1,50525,Collin Morikawa,65.33,150,98
2020,-2,25396,Kevin Na,65.18,112,73
2020,0,34256,Andrew Putnam,64.29,56,36
2020,1,35658,Kris Ventura,63.64,55,35
2020,7,48081,Xander Schauffele,63.48,115,73
2020,1,26329,Louis Oosthuizen,62.69,67,42
2020,1,24138,Ian Poulter,62.69,67,42
2020,1,12716,Charley Hoffman,62.61,115,72
2020,5,45526,Abraham Ancer,62.0,100,62
2020,0,28775,Nate Lashley,61.9,84,52
2020,-5,34360,Patrick Reed,61.74,115,71
2020,1,29420,Billy Horschel,61.4,114,70
2020,8,46970,Jon Rahm,60.38,106,64
2020,10,28237,Rory McIlroy,60.36,111,67
2020,1,29926,Danny Lee,60.0,120,72
2020,1,27349,Alex Noren,60.0,80,48
2020,1,49771,J.T. Poston,60.0,105,63
2020,1,23621,Rory Sabbatini,60.0,85,51
2020,-4,35506,Mackenzie Hughes,59.79,97,58
2020,2,35450,Patrick Cantlay,59.6,99,59
2020,20,39971,Sungjae Im,59.57,141,84
2020,3,27064,Jhonattan Vegas,59.21,76,45
2020,4,33404,Chris Baker,59.15,71,42
2020,4,35532,Tom Hoge,59.15,142,84
2020,4,28420,Ryan Brehm,59.02,61,36
2020,4,31420,Anirban Lahiri,58.7,46,27
2020,4,32102,Rickie Fowler,58.67,75,44
2020,4,32640,Troy Merritt,58.43,89,52
2020,4,30692,Scott Stallings,58.41,113,66
2020,-14,29478,Kevin Kisner,58.33,96,56
2020,4,39546,Keith Mitchell,58.33,84,49
2020,3,46442,Maverick McNealy,58.25,103,60
2020,3,51766,Wyndham Clark,58.11,74,43
2020,3,26596,Ryan Moore,58.11,74,43
2020,3,36801,Mark Hubbard,57.97,138,80
2020,3,29268,Bronson Burgoon,57.95,88,51
2020,3,30163,Henrik Norlander,57.94,107,62
2020,3,46402,Talor Gooch,57.89,133,77
2020,3,32333,Kevin Tway,57.89,57,33
2020,4,52372,Cameron Champ,57.66,111,64
2020,4,40058,Zac Blair,57.65,85,49
2020,-19,46717,Viktor Hovland,57.6,125,72
2020,3,37189,Harold Varner III,57.39,115,66
2020,3,37275,Sam Ryder,57.28,103,59
2020,3,25900,Lucas Glover,57.14,98,56
2020,5,35310,Lanto Griffin,57.14,147,84
2020,11,34099,Harris English,57.05,149,85
2020,1,21961,Charles Howell III,56.96,79,45
2020,4,29725,Tony Finau,56.86,102,58
2020,1,26300,Matt Jones,56.44,101,57
2020,1,22371,Aaron Baddeley,56.41,78,44
2020,2,36699,Patrick Rodgers,56.35,126,71
2020,2,34466,Peter Malnati,56.25,80,45
2020,2,28252,Seamus Power,56.25,48,27
2020,2,49766,Hank Lebioda,56.18,89,50
2020,3,28307,Matt Every,55.95,84,47
2020,8,48822,Sebastián Muñoz,55.95,168,94
2020,2,33490,Bo Hoag,55.84,77,43
2020,2,24024,Zach Johnson,55.77,104,58
2020,2,33204,Shane Lowry,55.74,61,34
2020,2,35617,Martin Trainer,55.74,61,34
2020,3,34563,Chesson Hadley,55.56,99,55
2020,3,29908,C.T. Pan,55.56,90,50
2020,3,51894,Vince Whaley,55.56,54,30
2020,3,19846,Brian Gay,55.43,92,51
2020,3,27095,Nick Watney,55.41,74,41
2020,3,45609,Tyler Duncan,55.4,139,77
2020,3,32662,Michael Gligic,55.38,65,36
2020,4,24502,Adam Scott,55.1,49,27
2020,4,33419,Cameron Tringale,55.06,89,49
2020,4,27644,Brian Harman,55.03,149,82
2020,0,29221,Webb Simpson,54.95,111,61
2020,3,46550,Brandon Hagy,54.9,51,28
2020,3,34021,Bud Cauley,54.81,104,57
2020,26,30925,Dustin Johnson,54.72,106,58
2020,3,47347,Adam Schenk,54.72,106,58
2020,2,23108,Matt Kuchar,54.55,77,42
2020,2,25804,Bubba Watson,54.46,112,61
2020,2,48887,Matt Wallace,54.41,68,37
2020,2,24361,Pat Perez,54.32,81,44
2020,10,35891,Cameron Smith,54.26,94,51
2020,1,30944,Jason Kokrak,54.08,98,53
2020,1,35449,Adam Long,54.03,124,67
2020,1,47128,Richy Werenski,53.85,91,49
2020,2,33399,Adam Hadwin,53.61,97,52
2020,2,32150,Michael Thompson,53.61,97,52
2020,2,53165,Doc Redman,53.57,140,75
2020,2,21209,Sergio Garcia,53.52,71,38
2020,9,45486,Joaquin Niemann,53.38,133,71
2020,2,45157,Cam Davis,53.26,92,49
2020,2,27649,Brandt Snedeker,53.26,92,49
2020,2,47504,Sam Burns,53.23,124,66
2020,2,56278,Matthew Wolff,53.21,109,58
2020,2,39953,Chase Seiffert,52.86,70,37
2020,2,32366,Kevin Chappell,52.83,53,28
2020,3,32139,Danny Willett,52.73,55,29
2020,3,23325,Vaughn Taylor,52.63,76,40
2020,4,10809,Jim Furyk,52.46,61,32
2020,4,39997,Corey Conners,52.38,126,66
2020,4,27974,Sung Kang,52.34,128,67
2020,4,29484,Peter Uihlein,52.31,65,34
2020,4,31560,Brian Stuard,52.27,132,69
2020,4,33410,Andrew Landry,52.22,90,47
2020,4,20229,Stewart Cink,52.13,94,49
2020,4,25349,Tim Wilkinson,51.92,52,27
2020,5,36871,Matthew NeSmith,51.82,110,57
2020,14,30927,Brendon Todd,51.77,141,73
2020,4,27330,Josh Teater,51.67,60,31
2020,4,27963,Chris Stroud,51.61,62,32
2020,4,28679,Fabián Gómez,51.28,78,40
2020,15,33448,Justin Thomas,51.22,123,63
2020,3,37455,Si Woo Kim,51.18,127,65
2020,3,25364,Paul Casey,51.14,88,45
2020,3,32448,James Hahn,51.11,45,23
2020,3,33948,Byeong Hun An,51.0,100,51
2020,3,31323,Gary Woodland,50.96,104,53
2020,3,34098,Russell Henley,50.81,124,63
2020,3,29974,Branden Grace,50.75,67,34
2020,4,27942,Rob Oppenheim,50.63,79,40
2020,4,46441,Robby Shelton,50.5,101,51
2020,4,25686,Jason Dufner,50.49,103,52
2020,5,29970,Dylan Frittelli,50.0,110,55
2020,5,33413,Ben Martin,50.0,54,27
2020,5,22405,Justin Rose,50.0,62,31
2020,5,34046,Jordan Spieth,50.0,90,45
2020,7,30110,Kyle Stanley,49.38,81,40
2020,7,35461,Beau Hossler,49.35,77,38
2020,7,25572,Graeme McDowell,49.32,73,36
2020,7,32757,Patton Kizzire,49.28,69,34
2020,7,26499,Rafa Cabrera Bello,49.23,65,32
2020,7,33486,Roger Sloan,49.23,65,32
2020,8,24924,Bill Haas,49.18,61,30
2020,8,49960,Sepp Straka,49.14,116,57
2020,8,48119,Ben Taylor,49.02,51,25
2020,4,23320,Ryan Palmer,48.89,135,66
2020,7,49964,Aaron Wise,48.39,62,30
2020,8,27129,Luke List,48.31,118,57
2020,8,32254,Xinjun Zhang,48.18,110,53
2020,8,23623,Bo Van Pelt,48.15,54,26
2020,8,25818,Scott Piercy,48.08,104,50
2020,-14,32839,Hideki Matsuyama,47.97,123,59
2020,7,29479,Scott Brown,47.87,94,45
2020,7,25493,Nick Taylor,47.47,99,47
2020,7,28089,Jason Day,47.46,59,28
2020,7,31557,Jim Herman,47.37,76,36
2020,7,29518,Brendan Steele,47.37,95,45
2020,8,27554,Scott Harrington,47.13,87,41
2020,17,46046,Scottie Scheffler,46.9,145,68
2020,7,39324,J.J. Spaun,46.88,96,45
2020,7,25632,Jimmy Walker,46.77,62,29
2020,7,34076,Joel Dahmen,46.72,122,57
2020,7,32791,K.H. Lee,46.67,105,49
2020,7,32618,Rhein Gibson,46.51,43,20
2020,19,26851,Marc Leishman,46.46,99,46
2020,6,1810,Phil Mickelson,46.38,69,32
2020,6,35230,Nelson Ledesma,46.34,41,19
2020,6,33449,Zack Sucher,46.34,41,19
2020,6,23788,D.J. Trahan,46.03,63,29
2020,7,31646,Emiliano Grillo,45.92,98,45
2020,7,21407,Arjun Atwal,45.71,35,16
2020,7,49298,Kramer Hickok,45.59,68,31
2020,7,22056,Cameron Percy,45.21,73,33
2020,7,27556,Ted Potter Jr.,45.0,80,36
2020,7,33667,Carlos Ortiz,44.95,109,49
2020,7,29535,Brice Garnett,44.94,89,40
2020,8,26476,Chez Reavie,44.66,103,46
2020,8,39977,Max Homa,44.44,108,48
2020,8,33597,Harry Higgs,43.85,130,57
2020,8,27936,Martin Laird,43.75,64,28
2020,8,40042,Tyler McCumber,43.75,64,28
2020,8,48045,Michael Gellerman,43.64,55,24
2020,8,52375,Doug Ghim,43.64,55,24
2020,8,34431,Robert Streb,43.64,55,24
2020,8,19803,Ryan Armour,43.52,108,47
2020,8,33141,Keegan Bradley,43.24,111,48
2020,8,34314,Sebastian Cappelen,42.86,63,27
2020,8,30911,Tommy Fleetwood,42.86,49,21
2020,8,33122,Russell Knox,42.71,96,41
2020,8,34213,Grayson Murray,40.98,61,25
2020,8,26758,David Hearn,40.82,49,20
2020,8,56762,Will Gordon,40.63,32,13
2020,8,46435,Austin Cook,40.48,84,34
2020,8,33120,Mark Anderson,35.82,67,24
2020,8,34255,Joseph Bramlett,31.34,67,21
2020,8,35732,Wes Roach,31.25,32,10
2019,0,39971,Sungjae Im,66.49,185,123
2019,0,29479,Scott Brown,65.38,104,68
2019,0,40009,Dominic Bozzelli,64.89,94,61
2019,0,32150,Michael Thompson,62.89,97,61
2019,0,34046,Jordan Spieth,62.6,131,82
2019,0,47993,Denny McCarthy,61.86,118,73
2019,0,24138,Ian Poulter,61.54,78,48
2019,0,27649,Brandt Snedeker,61.43,140,86
2019,0,51766,Wyndham Clark,61.42,127,78
2019,0,30978,Kiradech Aphibarnrat,61.33,75,46
2019,0,34099,Harris English,61.11,126,77
2019,0,35732,Wes Roach,61.05,95,58
2019,0,31557,Jim Herman,60.66,61,37
2019,0,28775,Nate Lashley,60.61,132,80
2019,0,35376,Roberto Díaz,60.42,96,58
2019,0,28259,Sangmoon Bae,60.34,58,35
2019,0,37340,Chase Wright,60.0,110,66
2019,0,33410,Andrew Landry,59.83,117,70
2019,0,10809,Jim Furyk,59.82,112,67
2019,0,35461,Beau Hossler,59.5,121,72
2019,0,33399,Adam Hadwin,59.32,118,70
2019,0,47347,Adam Schenk,58.97,156,92
2019,0,34256,Andrew Putnam,58.82,119,70
2019,0,26499,Rafa Cabrera Bello,58.75,80,47
2019,0,48822,Sebastián Muñoz,58.47,118,69
2019,0,35617,Martin Trainer,58.33,84,49
2019,0,49766,Hank Lebioda,58.18,110,64
2019,0,27644,Brian Harman,58.1,105,61
2019,0,34076,Joel Dahmen,58.04,143,83
2019,0,32058,José de Jesús Rodríguez,57.95,88,51
2019,0,30110,Kyle Stanley,57.84,102,59
2019,0,32757,Patton Kizzire,57.83,83,48
2019,0,21528,Henrik Stenson,57.69,78,45
2019,0,26951,Johnson Wagner,57.65,85,49
2019,0,23621,Rory Sabbatini,57.58,132,76
2019,0,23108,Matt Kuchar,57.48,127,73
2019,0,24361,Pat Perez,57.38,61,35
2019,0,19846,Brian Gay,57.36,129,74
2019,0,21209,Sergio Garcia,57.35,68,39
2019,0,34021,Bud Cauley,57.34,143,82
2019,0,37454,Whee Kim,57.33,75,43
2019,0,52372,Cameron Champ,57.26,124,71
2019,0,35450,Patrick Cantlay,57.14,140,80
2019,0,23325,Vaughn Taylor,57.06,163,93
2019,0,47504,Sam Burns,57.03,128,73
2019,0,27214,Kevin Streelman,56.93,137,78
2019,0,25804,Bubba Watson,56.82,88,50
2019,0,26596,Ryan Moore,56.74,141,80
2019,0,29484,Peter Uihlein,56.73,104,59
2019,0,19803,Ryan Armour,56.69,127,72
2019,0,30692,Scott Stallings,56.69,127,72
2019,0,39324,J.J. Spaun,56.6,106,60
2019,0,27958,Ryan Blaum,56.59,129,73
2019,0,32791,K.H. Lee,56.56,122,69
2019,0,24024,Zach Johnson,56.52,92,52
2019,0,25632,Jimmy Walker,56.44,101,57
2019,0,34306,John Chin,56.25,64,36
2019,0,26851,Marc Leishman,56.25,96,54
2019,0,45486,Joaquin Niemann,56.18,178,100
2019,0,27895,Jonas Blixt,55.88,102,57
2019,0,34261,Scott Langley,55.88,102,57
2019,0,22405,Justin Rose,55.86,111,62
2019,0,49771,J.T. Poston,55.84,154,86
2019,0,49960,Sepp Straka,55.77,104,58
2019,0,22371,Aaron Baddeley,55.71,70,39
2019,0,31646,Emiliano Grillo,55.65,115,64
2019,0,28237,Rory McIlroy,55.45,110,61
2019,0,36689,Brooks Koepka,55.24,105,58
2019,0,25493,Nick Taylor,55.0,140,77
2019,0,26476,Chez Reavie,54.89,133,73
2019,0,30786,Brady Schnell,54.79,73,40
2019,0,32640,Troy Merritt,54.78,115,63
2019,0,32102,Rickie Fowler,54.76,126,69
2019,0,12716,Charley Hoffman,54.72,106,58
2019,0,29420,Billy Horschel,54.68,139,76
2019,0,32839,Hideki Matsuyama,54.61,152,83
2019,0,47959,Bryson DeChambeau,54.55,143,78
2019,0,39954,Cody Gribble,54.46,101,55
2019,0,36799,Stephan Jaeger,54.46,112,61
2019,0,30911,Tommy Fleetwood,54.44,90,49
2019,0,28679,Fabián Gómez,54.43,79,43
2019,0,46601,Trey Mullinax,54.41,136,74
2019,0,29478,Kevin Kisner,54.4,125,68
2019,0,29908,C.T. Pan,54.35,92,50
2019,0,35879,Kelly Kraft,54.24,118,64
2019,0,32816,Satoshi Kodaira,54.21,107,58
2019,0,24781,Hunter Mahan,54.02,87,47
2019,0,46970,Jon Rahm,53.92,102,55
2019,0,33486,Roger Sloan,53.9,141,76
2019,0,34360,Patrick Reed,53.85,169,91
2019,0,35421,Brandon Harkins,53.68,136,73
2019,0,40098,Matt Fitzpatrick,53.62,69,37
2019,0,25396,Kevin Na,53.57,84,45
2019,0,27974,Sung Kang,53.54,127,68
2019,0,33418,Shawn Stefani,53.45,116,62
2019,0,26329,Louis Oosthuizen,53.26,92,49
2019,0,31560,Brian Stuard,53.24,139,74
2019,0,24925,Jonathan Byrd,53.16,79,42
2019,0,30191,Julián Etulain,53.09,81,43
2019,0,25900,Lucas Glover,53.03,132,70
2019,0,34363,Tyrrell Hatton,53.01,83,44
2019,0,25686,Jason Dufner,52.94,85,45
2019,0,46435,Austin Cook,52.88,104,55
2019,0,29223,Sam Saunders,52.85,123,65
2019,0,6522,Ernie Els,52.73,55,29
2019,0,27936,Martin Laird,52.52,139,73
2019,0,29926,Danny Lee,52.52,139,73
2019,0,39327,Ben Silverman,52.48,101,53
2019,0,40115,Adam Svensson,52.46,122,64
2019,0,40026,Daniel Berger,52.38,105,55
2019,0,30944,Jason Kokrak,52.38,126,66
2019,0,35449,Adam Long,52.34,128,67
2019,0,27556,Ted Potter Jr.,52.25,111,58
2019,0,39546,Keith Mitchell,52.21,113,59
2019,0,25572,Graeme McDowell,52.17,69,36
2019,0,31420,Anirban Lahiri,52.0,100,52
2019,0,29535,Brice Garnett,51.97,127,66
2019,0,27095,Nick Watney,51.94,129,67
2019,0,21961,Charles Howell III,51.91,131,68
2019,0,46501,Ollie Schniederjans,51.89,106,55
2019,0,25364,Paul Casey,51.75,114,59
2019,0,25818,Scott Piercy,51.7,147,76
2019,0,37275,Sam Ryder,51.69,118,61
2019,0,34563,Chesson Hadley,51.61,93,48
2019,0,34431,Robert Streb,51.58,95,49
2019,0,33141,Keegan Bradley,51.56,128,66
2019,0,29970,Dylan Frittelli,51.52,132,68
2019,0,29221,Webb Simpson,51.49,134,69
2019,0,37189,Harold Varner III,51.35,148,76
2019,0,35891,Cameron Smith,51.28,78,40
2019,0,26300,Matt Jones,51.2,125,64
2019,0,24924,Bill Haas,51.0,100,51
2019,0,27064,Jhonattan Vegas,50.79,126,64
2019,0,26758,David Hearn,50.72,69,35
2019,0,20572,Rod Pampling,50.62,81,41
2019,0,34264,Hudson Swafford,50.55,91,46
2019,0,49303,Anders Albertson,50.53,95,48
2019,0,23320,Ryan Palmer,50.5,101,51
2019,0,48081,Xander Schauffele,50.47,107,54
2019,0,45609,Tyler Duncan,50.43,117,59
2019,0,27330,Josh Teater,50.0,120,60
2019,0,32139,Danny Willett,50.0,86,43
2019,0,31323,Gary Woodland,49.66,147,73
2019,0,35506,Mackenzie Hughes,49.59,121,60
2019,0,47856,Seth Reeves,49.46,93,46
2019,0,33419,Cameron Tringale,49.46,93,46
2019,0,28089,Jason Day,49.45,91,45
2019,0,33122,Russell Knox,49.26,136,67
2019,0,21731,Freddie Jacobson,49.21,63,31
2019,0,39975,Michael Kim,49.12,57,28
2019,0,34098,Russell Henley,49.07,108,53
2019,0,1810,Phil Mickelson,48.98,98,48
2019,0,27141,J.B. Holmes,48.94,94,46
2019,0,35532,Tom Hoge,48.8,125,61
2019,0,33948,Byeong Hun An,48.74,119,58
2019,0,45157,Cam Davis,48.65,111,54
2019,0,37455,Si Woo Kim,48.57,105,51
2019,0,47128,Richy Werenski,48.36,122,59
2019,0,28252,Seamus Power,48.35,91,44
2019,0,25198,Francesco Molinari,48.31,89,43
2019,0,33448,Justin Thomas,48.28,116,56
2019,0,30925,Dustin Johnson,48.03,127,61
2019,0,47990,Kyle Jones,47.62,84,40
2019,0,36699,Patrick Rodgers,47.56,82,39
2019,0,45526,Abraham Ancer,47.45,137,65
2019,0,46402,Talor Gooch,47.37,95,45
2019,0,24502,Adam Scott,47.31,93,44
2019,0,37380,Curtis Luck,46.97,66,31
2019,0,27963,Chris Stroud,46.84,79,37
2019,0,49964,Aaron Wise,46.49,114,53
2019,0,34466,Peter Malnati,46.48,142,66
2019,0,32333,Kevin Tway,46.4,125,58
2019,0,30946,Alex Prugh,46.3,108,50
2019,0,27349,Alex Noren,46.15,65,30
2019,0,33667,Carlos Ortiz,45.9,122,56
2019,0,39997,Corey Conners,45.22,157,71
2019,0,36852,Jim Knous,45.16,62,28
2019,0,29268,Bronson Burgoon,44.94,89,40
2019,0,32200,Roberto Castro,44.83,116,52
