YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2021,0,30925,Dustin Johnson,4.5,18,4
2021,0,29908,C.T. Pan,4.5,18,4
2021,0,25818,Scott Piercy,4.5,18,4
2021,0,34256,Andrew Putnam,4.5,18,4
2021,0,26476,Chez Reavie,4.5,18,4
2021,0,36699,Patrick Rodgers,4.5,18,4
2021,0,47347,Adam Schenk,4.5,9,2
2021,0,39953,Chase Seiffert,4.5,9,2
2021,0,46441,Robby Shelton,4.5,18,4
2021,0,47128,Richy Werenski,4.5,18,4
2021,0,32254,Xinjun Zhang,4.5,9,2
2021,0,31646,Emiliano Grillo,4.6,23,5
2021,0,35891,Cameron Smith,4.6,23,5
2021,0,29478,Kevin Kisner,4.667,14,3
2021,0,33122,Russell Knox,4.667,14,3
2021,0,31420,Anirban Lahiri,4.667,14,3
2021,0,35449,Adam Long,4.667,14,3
2021,0,33204,Shane Lowry,4.667,14,3
2021,0,32640,Troy Merritt,4.667,14,3
2021,0,23621,Rory Sabbatini,4.667,14,3
2021,0,24502,Adam Scott,4.667,14,3
2021,0,48887,Matt Wallace,4.667,14,3
2021,0,45609,Tyler Duncan,4.75,19,4
2021,0,36801,Mark Hubbard,4.75,19,4
2021,0,30944,Jason Kokrak,4.75,19,4
2021,0,26851,Marc Leishman,4.75,19,4
2021,0,47993,Denny McCarthy,4.75,19,4
2021,0,27649,Brandt Snedeker,4.75,19,4
2021,0,32150,Michael Thompson,4.75,19,4
2021,0,37189,Harold Varner III,4.8,24,5
2021,0,23983,Luke Donald,5.0,5,1
2021,0,32662,Michael Gligic,5.0,5,1
2021,0,25900,Lucas Glover,5.0,20,4
2021,0,56762,Will Gordon,5.0,10,2
2021,0,34563,Chesson Hadley,5.0,5,1
2021,0,33399,Adam Hadwin,5.0,20,4
2021,0,28775,Nate Lashley,5.0,10,2
2021,0,33413,Ben Martin,5.0,5,1
2021,0,28237,Rory McIlroy,5.0,10,2
2021,0,22056,Cameron Percy,5.0,5,1
2021,0,26331,Charl Schwartzel,5.0,15,3
2021,0,25493,Nick Taylor,5.0,25,5
2021,0,46550,Brandon Hagy,6.0,6,1
2021,0,28089,Jason Day,7.0,7,1
2020,0,27942,Rob Oppenheim,3.75,15,4
2020,0,53165,Doc Redman,3.75,15,4
2020,0,29518,Brendan Steele,3.75,15,4
2020,0,28237,Rory McIlroy,3.8,19,5
2020,0,22405,Justin Rose,3.8,19,5
2020,0,23320,Ryan Palmer,3.857,27,7
2020,0,33120,Mark Anderson,4.0,12,3
2020,0,22371,Aaron Baddeley,4.0,8,2
2020,0,28420,Ryan Brehm,4.0,4,1
2020,0,35450,Patrick Cantlay,4.0,8,2
2020,0,25364,Paul Casey,4.0,8,2
2020,0,20229,Stewart Cink,4.0,12,3
2020,0,46435,Austin Cook,4.0,4,1
2020,0,45157,Cam Davis,4.0,12,3
2020,0,28307,Matt Every,4.0,12,3
2020,0,10809,Jim Furyk,4.0,8,2
2020,0,21209,Sergio Garcia,4.0,16,4
2020,0,29535,Brice Garnett,4.0,12,3
2020,0,32618,Rhein Gibson,4.0,12,3
2020,0,32662,Michael Gligic,4.0,8,2
2020,0,28679,Fabián Gómez,4.0,4,1
2020,0,33399,Adam Hadwin,4.0,16,4
2020,0,32448,James Hahn,4.0,12,3
2020,0,27644,Brian Harman,4.0,32,8
2020,0,39977,Max Homa,4.0,20,5
2020,0,35461,Beau Hossler,4.0,4,1
2020,0,29478,Kevin Kisner,4.0,20,5
2020,0,33204,Shane Lowry,4.0,4,1
2020,0,40042,Tyler McCumber,4.0,4,1
2020,0,26329,Louis Oosthuizen,4.0,4,1
2020,0,22056,Cameron Percy,4.0,4,1
2020,0,46046,Scottie Scheffler,4.0,12,3
2020,0,39953,Chase Seiffert,4.0,12,3
2020,0,46441,Robby Shelton,4.0,8,2
2020,0,34046,Jordan Spieth,4.0,16,4
2020,0,27214,Kevin Streelman,4.0,8,2
2020,0,33448,Justin Thomas,4.0,16,4
2020,0,32150,Michael Thompson,4.0,24,6
2020,0,27064,Jhonattan Vegas,4.0,12,3
2020,0,51894,Vince Whaley,4.0,4,1
2020,0,25349,Tim Wilkinson,4.0,12,3
2020,0,32254,Xinjun Zhang,4.0,8,2
2020,3,50525,Collin Morikawa,4.125,33,8
2020,3,23621,Rory Sabbatini,4.125,33,8
2020,3,30927,Brendon Todd,4.143,29,7
2020,3,31646,Emiliano Grillo,4.167,25,6
2020,3,40026,Daniel Berger,4.2,21,5
2020,3,47504,Sam Burns,4.2,21,5
2020,3,51766,Wyndham Clark,4.2,21,5
2020,3,33410,Andrew Landry,4.2,21,5
2020,3,32640,Troy Merritt,4.2,21,5
2020,3,26476,Chez Reavie,4.2,21,5
2020,3,48081,Xander Schauffele,4.2,21,5
2020,3,29221,Webb Simpson,4.2,21,5
2020,3,35891,Cameron Smith,4.2,21,5
2020,3,34098,Russell Henley,4.25,17,4
2020,3,30925,Dustin Johnson,4.25,17,4
2020,3,29926,Danny Lee,4.25,17,4
2020,3,27129,Luke List,4.25,17,4
2020,3,35449,Adam Long,4.25,17,4
2020,3,27649,Brandt Snedeker,4.25,17,4
2020,3,30110,Kyle Stanley,4.25,17,4
2020,3,46402,Talor Gooch,4.286,30,7
2020,3,21961,Charles Howell III,4.286,30,7
2020,3,24361,Pat Perez,4.286,30,7
2020,3,32366,Kevin Chappell,4.333,13,3
2020,3,45609,Tyler Duncan,4.333,26,6
2020,3,34099,Harris English,4.333,13,3
2020,3,25900,Lucas Glover,4.333,13,3
2020,3,34563,Chesson Hadley,4.333,13,3
2020,3,34363,Tyrrell Hatton,4.333,13,3
2020,3,49298,Kramer Hickok,4.333,13,3
2020,3,33490,Bo Hoag,4.333,13,3
2020,3,33413,Ben Martin,4.333,13,3
2020,3,46442,Maverick McNealy,4.333,13,3
2020,3,49771,J.T. Poston,4.333,26,6
2020,3,24138,Ian Poulter,4.333,13,3
2020,3,33486,Roger Sloan,4.333,13,3
2020,3,30692,Scott Stallings,4.333,13,3
2020,3,32139,Danny Willett,4.333,13,3
2020,3,49964,Aaron Wise,4.333,13,3
2020,3,56278,Matthew Wolff,4.333,13,3
2020,4,34076,Joel Dahmen,4.375,35,8
2020,4,33141,Keegan Bradley,4.4,22,5
2020,4,34021,Bud Cauley,4.4,22,5
2020,4,25686,Jason Dufner,4.4,22,5
2020,4,40098,Matt Fitzpatrick,4.4,22,5
2020,4,29970,Dylan Frittelli,4.4,22,5
2020,4,24024,Zach Johnson,4.4,22,5
2020,4,27974,Sung Kang,4.4,22,5
2020,4,36689,Brooks Koepka,4.4,22,5
2020,4,23108,Matt Kuchar,4.4,22,5
2020,4,25572,Graeme McDowell,4.4,22,5
2020,4,34360,Patrick Reed,4.4,22,5
2020,4,39997,Corey Conners,4.429,31,7
2020,4,35310,Lanto Griffin,4.429,31,7
2020,4,26300,Matt Jones,4.429,31,7
2020,4,32839,Hideki Matsuyama,4.429,31,7
2020,4,36699,Patrick Rodgers,4.429,31,7
2020,4,49960,Sepp Straka,4.429,31,7
2020,4,19803,Ryan Armour,4.5,18,4
2020,4,40058,Zac Blair,4.5,18,4
2020,4,29268,Bronson Burgoon,4.5,9,2
2020,4,32102,Rickie Fowler,4.5,9,2
2020,4,27554,Scott Harrington,4.5,18,4
2020,4,33597,Harry Higgs,4.5,27,6
2020,4,12716,Charley Hoffman,4.5,18,4
2020,4,36801,Mark Hubbard,4.5,18,4
2020,4,39971,Sungjae Im,4.5,27,6
2020,4,32757,Patton Kizzire,4.5,9,2
2020,4,31420,Anirban Lahiri,4.5,9,2
2020,4,27936,Martin Laird,4.5,9,2
2020,4,34466,Peter Malnati,4.5,27,6
2020,4,47993,Denny McCarthy,4.5,18,4
2020,4,48822,Sebastián Muñoz,4.5,27,6
2020,4,36871,Matthew NeSmith,4.5,27,6
2020,4,27349,Alex Noren,4.5,36,8
2020,4,33667,Carlos Ortiz,4.5,36,8
2020,4,27556,Ted Potter Jr.,4.5,18,4
2020,4,34256,Andrew Putnam,4.5,27,6
2020,4,39324,J.J. Spaun,4.5,18,4
2020,4,35617,Martin Trainer,4.5,18,4
2020,4,32333,Kevin Tway,4.5,18,4
2020,4,23623,Bo Van Pelt,4.5,9,2
2020,4,37189,Harold Varner III,4.5,18,4
2020,4,25632,Jimmy Walker,4.5,27,6
2020,4,25804,Bubba Watson,4.5,18,4
2020,4,31323,Gary Woodland,4.5,9,2
2020,4,34255,Joseph Bramlett,4.6,23,5
2020,4,47959,Bryson DeChambeau,4.6,23,5
2020,4,29725,Tony Finau,4.6,23,5
2020,4,35532,Tom Hoge,4.6,23,5
2020,4,32791,K.H. Lee,4.6,23,5
2020,4,25493,Nick Taylor,4.6,23,5
2020,4,45526,Abraham Ancer,4.625,37,8
2020,4,31560,Brian Stuard,4.625,37,8
2020,4,23325,Vaughn Taylor,4.625,37,8
2020,4,28089,Jason Day,4.667,14,3
2020,4,48045,Michael Gellerman,4.667,14,3
2020,4,29974,Branden Grace,4.667,14,3
2020,4,46717,Viktor Hovland,4.667,14,3
2020,4,35506,Mackenzie Hughes,4.667,14,3
2020,4,30944,Jason Kokrak,4.667,14,3
2020,4,28775,Nate Lashley,4.667,28,6
2020,4,26851,Marc Leishman,4.667,28,6
2020,4,27963,Chris Stroud,4.667,14,3
2020,4,48887,Matt Wallace,4.667,14,3
2020,4,45486,Joaquin Niemann,4.714,33,7
2020,4,25818,Scott Piercy,4.714,33,7
2020,4,37275,Sam Ryder,4.714,33,7
2020,4,26499,Rafa Cabrera Bello,4.75,19,4
2020,4,30163,Henrik Norlander,4.75,19,4
2020,4,29908,C.T. Pan,4.75,19,4
2020,4,46970,Jon Rahm,4.75,19,4
2020,4,47347,Adam Schenk,4.75,19,4
2020,4,29479,Scott Brown,4.8,24,5
2020,4,31557,Jim Herman,4.8,24,5
2020,4,33122,Russell Knox,4.833,29,6
2020,4,33948,Byeong Hun An,5.0,10,2
2020,4,33404,Chris Baker,5.0,5,1
2020,4,52372,Cameron Champ,5.0,10,2
2020,4,30911,Tommy Fleetwood,5.0,5,1
2020,4,19846,Brian Gay,5.0,20,4
2020,4,52375,Doug Ghim,5.0,5,1
2020,4,56762,Will Gordon,5.0,5,1
2020,4,24924,Bill Haas,5.0,10,2
2020,4,26758,David Hearn,5.0,10,2
2020,4,29420,Billy Horschel,5.0,10,2
2020,4,37455,Si Woo Kim,5.0,20,4
2020,4,49766,Hank Lebioda,5.0,10,2
2020,4,35230,Nelson Ledesma,5.0,5,1
2020,4,1810,Phil Mickelson,5.0,10,2
2020,4,39546,Keith Mitchell,5.0,15,3
2020,4,25396,Kevin Na,5.0,10,2
2020,4,34431,Robert Streb,5.0,5,1
2020,4,48119,Ben Taylor,5.0,5,1
2020,4,23788,D.J. Trahan,5.0,15,3
2020,4,33419,Cameron Tringale,5.0,10,2
2020,4,27095,Nick Watney,5.0,5,1
2020,4,26596,Ryan Moore,5.25,21,4
2020,4,24502,Adam Scott,5.333,16,3
2020,4,46550,Brandon Hagy,6.0,6,1
2020,4,35658,Kris Ventura,6.0,6,1
2019,0,47990,Kyle Jones,3.5,14,4
2019,0,48822,Sebastián Muñoz,3.5,7,2
2019,0,30946,Alex Prugh,3.5,7,2
2019,0,36699,Patrick Rodgers,3.5,14,4
2019,0,30110,Kyle Stanley,3.5,7,2
2019,0,35617,Martin Trainer,3.5,7,2
2019,0,34099,Harris English,3.6,18,5
2019,0,40098,Matt Fitzpatrick,3.667,11,3
2019,0,21731,Freddie Jacobson,3.667,11,3
2019,0,28237,Rory McIlroy,3.75,15,4
2019,0,26499,Rafa Cabrera Bello,3.8,19,5
2019,0,30911,Tommy Fleetwood,3.8,19,5
2019,0,33410,Andrew Landry,3.8,19,5
2019,0,45526,Abraham Ancer,4.0,20,5
2019,0,27895,Jonas Blixt,4.0,16,4
2019,0,40009,Dominic Bozzelli,4.0,12,3
2019,0,35450,Patrick Cantlay,4.0,16,4
2019,0,20472,Alex Cejka,4.0,12,3
2019,0,30191,Julián Etulain,4.0,8,2
2019,0,29725,Tony Finau,4.0,8,2
2019,0,32102,Rickie Fowler,4.0,4,1
2019,0,21209,Sergio Garcia,4.0,8,2
2019,0,29974,Branden Grace,4.0,8,2
2019,0,39954,Cody Gribble,4.0,20,5
2019,0,34363,Tyrrell Hatton,4.0,4,1
2019,0,26758,David Hearn,4.0,8,2
2019,0,12716,Charley Hoffman,4.0,12,3
2019,0,39977,Max Homa,4.0,12,3
2019,0,29420,Billy Horschel,4.0,16,4
2019,0,24024,Zach Johnson,4.0,16,4
2019,0,37454,Whee Kim,4.0,12,3
2019,0,33122,Russell Knox,4.0,8,2
2019,0,35879,Kelly Kraft,4.0,20,5
2019,0,23108,Matt Kuchar,4.0,24,6
2019,0,28775,Nate Lashley,4.0,4,1
2019,0,49766,Hank Lebioda,4.0,8,2
2019,0,47993,Denny McCarthy,4.0,12,3
2019,0,46601,Trey Mullinax,4.0,12,3
2019,0,27349,Alex Noren,4.0,8,2
2019,0,26329,Louis Oosthuizen,4.0,4,1
2019,0,23320,Ryan Palmer,4.0,8,2
2019,0,24361,Pat Perez,4.0,16,4
2019,0,25818,Scott Piercy,4.0,20,5
2019,0,49771,J.T. Poston,4.0,28,7
2019,0,34256,Andrew Putnam,4.0,12,3
2019,0,46970,Jon Rahm,4.0,12,3
2019,0,34360,Patrick Reed,4.0,12,3
2019,0,47856,Seth Reeves,4.0,4,1
2019,0,35732,Wes Roach,4.0,8,2
2019,0,32058,José de Jesús Rodríguez,4.0,8,2
2019,0,23621,Rory Sabbatini,4.0,12,3
2019,0,47347,Adam Schenk,4.0,16,4
2019,0,30786,Brady Schnell,4.0,4,1
2019,0,24502,Adam Scott,4.0,12,3
2019,0,39324,J.J. Spaun,4.0,12,3
2019,0,33448,Justin Thomas,4.0,16,4
2019,0,32333,Kevin Tway,4.0,8,2
2019,0,31323,Gary Woodland,4.0,8,2
2019,0,34261,Scott Langley,4.143,29,7
2019,0,47959,Bryson DeChambeau,4.167,25,6
2019,0,19846,Brian Gay,4.167,25,6
2019,0,33399,Adam Hadwin,4.167,25,6
2019,0,21961,Charles Howell III,4.167,25,6
2019,0,27129,Luke List,4.2,21,5
2019,0,26596,Ryan Moore,4.2,21,5
2019,0,29908,C.T. Pan,4.2,21,5
2019,0,24138,Ian Poulter,4.2,21,5
2019,0,31560,Brian Stuard,4.2,21,5
2019,0,25804,Bubba Watson,4.2,21,5
2019,0,47504,Sam Burns,4.25,17,4
2019,0,25364,Paul Casey,4.25,17,4
2019,0,34076,Joel Dahmen,4.25,17,4
2019,0,35421,Brandon Harkins,4.25,17,4
2019,0,34098,Russell Henley,4.25,17,4
2019,0,49298,Kramer Hickok,4.25,17,4
2019,0,36799,Stephan Jaeger,4.25,17,4
2019,0,27974,Sung Kang,4.25,17,4
2019,0,32757,Patton Kizzire,4.25,17,4
2019,0,29926,Danny Lee,4.25,17,4
2019,0,32640,Troy Merritt,4.25,17,4
2019,0,33667,Carlos Ortiz,4.25,17,4
2019,0,27556,Ted Potter Jr.,4.25,34,8
2019,0,29223,Sam Saunders,4.25,17,4
2019,0,39327,Ben Silverman,4.25,17,4
2019,0,26851,Marc Leishman,4.286,30,7
2019,0,40026,Daniel Berger,4.333,13,3
2019,0,34021,Bud Cauley,4.333,13,3
2019,0,51766,Wyndham Clark,4.333,13,3
2019,0,39997,Corey Conners,4.333,13,3
2019,0,29970,Dylan Frittelli,4.333,13,3
2019,0,10809,Jim Furyk,4.333,13,3
2019,0,31646,Emiliano Grillo,4.333,13,3
2019,0,35532,Tom Hoge,4.333,13,3
2019,0,27141,J.B. Holmes,4.333,13,3
2019,0,31420,Anirban Lahiri,4.333,13,3
2019,0,25572,Graeme McDowell,4.333,13,3
2019,0,39546,Keith Mitchell,4.333,13,3
2019,0,28252,Seamus Power,4.333,26,6
2019,0,26476,Chez Reavie,4.333,13,3
2019,0,29221,Webb Simpson,4.333,13,3
2019,0,25493,Nick Taylor,4.333,26,6
2019,0,32150,Michael Thompson,4.333,26,6
2019,0,26951,Johnson Wagner,4.333,13,3
2019,0,29479,Scott Brown,4.4,22,5
2019,0,25686,Jason Dufner,4.4,22,5
2019,0,27644,Brian Harman,4.4,22,5
2019,0,30925,Dustin Johnson,4.4,22,5
2019,0,32816,Satoshi Kodaira,4.4,22,5
2019,0,27649,Brandt Snedeker,4.4,22,5
2019,0,23325,Vaughn Taylor,4.4,22,5
2019,0,49303,Anders Albertson,4.5,9,2
2019,0,33948,Byeong Hun An,4.5,9,2
2019,0,22371,Aaron Baddeley,4.5,18,4
2019,0,45609,Tyler Duncan,4.5,9,2
2019,0,6522,Ernie Els,4.5,18,4
2019,0,28679,Fabián Gómez,4.5,9,2
2019,0,34563,Chesson Hadley,4.5,9,2
2019,0,35461,Beau Hossler,4.5,18,4
2019,0,36689,Brooks Koepka,4.5,9,2
2019,0,24781,Hunter Mahan,4.5,9,2
2019,0,34466,Peter Malnati,4.5,27,6
2019,0,32839,Hideki Matsuyama,4.5,18,4
2019,0,20572,Rod Pampling,4.5,9,2
2019,0,37275,Sam Ryder,4.5,18,4
2019,0,33418,Shawn Stefani,4.5,18,4
2019,0,49960,Sepp Straka,4.5,9,2
2019,0,27963,Chris Stroud,4.5,9,2
2019,0,34264,Hudson Swafford,4.5,18,4
2019,0,27330,Josh Teater,4.5,9,2
2019,0,29484,Peter Uihlein,4.5,18,4
2019,0,27064,Jhonattan Vegas,4.5,9,2
2019,0,25632,Jimmy Walker,4.5,18,4
2019,0,32139,Danny Willett,4.5,18,4
2019,0,37340,Chase Wright,4.5,9,2
2019,0,33141,Keegan Bradley,4.6,23,5
2019,0,29535,Brice Garnett,4.6,23,5
2019,0,24924,Bill Haas,4.6,23,5
2019,0,37455,Si Woo Kim,4.6,23,5
2019,0,30944,Jason Kokrak,4.6,23,5
2019,0,32791,K.H. Lee,4.6,23,5
2019,0,25396,Kevin Na,4.6,23,5
2019,0,48081,Xander Schauffele,4.6,23,5
2019,0,34046,Jordan Spieth,4.6,23,5
2019,0,24925,Jonathan Byrd,4.667,14,3
2019,0,46435,Austin Cook,4.667,14,3
2019,0,31557,Jim Herman,4.667,14,3
2019,0,39971,Sungjae Im,4.667,14,3
2019,0,35449,Adam Long,4.667,14,3
2019,0,25198,Francesco Molinari,4.667,14,3
2019,0,45486,Joaquin Niemann,4.667,14,3
2019,0,46501,Ollie Schniederjans,4.667,14,3
2019,0,30692,Scott Stallings,4.667,14,3
2019,0,27214,Kevin Streelman,4.667,14,3
2019,0,27958,Ryan Blaum,4.75,19,4
2019,0,39975,Michael Kim,4.75,19,4
2019,0,29478,Kevin Kisner,4.75,19,4
2019,0,30978,Kiradech Aphibarnrat,5.0,5,1
2019,0,19803,Ryan Armour,5.0,25,5
2019,0,28259,Sangmoon Bae,5.0,5,1
2019,0,29268,Bronson Burgoon,5.0,5,1
2019,0,32200,Roberto Castro,5.0,5,1
2019,0,34306,John Chin,5.0,10,2
2019,0,45157,Cam Davis,5.0,10,2
2019,0,35376,Roberto Díaz,5.0,5,1
2019,0,46523,Joey Garber,5.0,5,1
2019,0,25900,Lucas Glover,5.0,10,2
2019,0,46402,Talor Gooch,5.0,5,1
2019,0,26300,Matt Jones,5.0,10,2
2019,0,36852,Jim Knous,5.0,5,1
2019,0,27936,Martin Laird,5.0,15,3
2019,0,1810,Phil Mickelson,5.0,15,3
2019,0,22405,Justin Rose,5.0,5,1
2019,0,33486,Roger Sloan,5.0,15,3
2019,0,35891,Cameron Smith,5.0,20,4
2019,0,21528,Henrik Stenson,5.0,5,1
2019,0,34431,Robert Streb,5.0,10,2
2019,0,40115,Adam Svensson,5.0,5,1
2019,0,37189,Harold Varner III,5.0,10,2
2019,0,27095,Nick Watney,5.0,5,1
2019,0,52372,Cameron Champ,5.25,21,4
2019,0,47128,Richy Werenski,5.5,22,4
2019,0,49964,Aaron Wise,5.5,11,2
2019,0,28089,Jason Day,6.0,6,1
2019,0,23353,J.J. Henry,6.0,6,1
2019,0,35506,Mackenzie Hughes,6.0,18,3
2019,0,29518,Brendan Steele,6.0,6,1
2018,0,34256,Andrew Putnam,3.0,3,1
2018,0,46970,Jon Rahm,3.0,3,1
2018,0,50526,Tom Lovelady,3.333,10,3
2018,0,26499,Rafa Cabrera Bello,3.5,7,2
2018,0,23320,Ryan Palmer,3.5,7,2
2018,0,35421,Brandon Harkins,3.6,18,5
2018,0,32333,Kevin Tway,3.6,18,5
2018,0,35545,Blayne Barber,3.667,11,3
2018,0,40026,Daniel Berger,3.667,11,3
2018,0,35879,Kelly Kraft,3.667,11,3
2018,0,23325,Vaughn Taylor,3.667,11,3
2018,0,29478,Kevin Kisner,3.75,15,4
2018,0,28237,Rory McIlroy,3.75,15,4
2018,0,49964,Aaron Wise,3.75,15,4
2018,0,26851,Marc Leishman,3.8,19,5
2018,0,30978,Kiradech Aphibarnrat,4.0,4,1
2018,0,22371,Aaron Baddeley,4.0,20,5
2018,0,24846,Ricky Barnes,4.0,12,3
2018,0,40058,Zac Blair,4.0,8,2
2018,0,27958,Ryan Blaum,4.0,12,3
2018,0,29268,Bronson Burgoon,4.0,4,1
2018,0,12510,Chad Campbell,4.0,16,4
2018,0,35450,Patrick Cantlay,4.0,16,4
2018,0,20472,Alex Cejka,4.0,4,1
2018,0,28089,Jason Day,4.0,8,2
2018,0,45609,Tyler Duncan,4.0,20,5
2018,0,30911,Tommy Fleetwood,4.0,16,4
2018,0,24358,Robert Garrigus,4.0,8,2
