YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,1,0,52955,Ludvig Åberg,34.1,682,20
2024,2,0,46046,Scottie Scheffler,34.11,648,19
2024,3,0,55893,Sam Stevens,34.14,956,28
2024,4,0,51997,Andrew Novak,34.21,821,24
2024,5,0,29535,Brice Garnett,34.25,548,16
2024,6,0,33204,Shane Lowry,34.37,653,19
2024,7,0,36801,Mark Hubbard,34.39,963,28
2024,8,0,50095,Austin Smotherman,34.43,482,14
2024,9,0,51634,Sahith Theegala,34.44,861,25
2024,10,0,35310,Lanto Griffin,34.48,724,21
2024,10,0,51894,Vince Whaley,34.48,793,23
2024,12,0,46414,Aaron Rai,34.5,828,24
2024,12,0,27064,Jhonattan Vegas,34.5,759,22
2024,14,0,40058,Zac Blair,34.52,932,27
2024,14,0,51977,Max Greyserman,34.52,794,23
2024,16,0,34021,Bud Cauley,34.53,587,17
2024,17,0,33653,Thomas Detry,34.55,691,20
2024,18,0,28252,Seamus Power,34.56,933,27
2024,18,0,32333,Kevin Tway,34.56,622,18
2024,20,0,47504,Sam Burns,34.57,726,21
2024,21,0,52514,Trace Crowe,34.59,761,22
2024,21,0,32757,Patton Kizzire,34.59,761,22
2024,23,0,40026,Daniel Berger,34.6,865,25
2024,23,0,48887,Matt Wallace,34.6,692,20
2024,25,0,33486,Roger Sloan,34.61,796,23
2024,26,0,39546,Keith Mitchell,34.62,900,26
2024,26,0,48867,Matti Schmid,34.62,900,26
2024,28,0,34255,Joseph Bramlett,34.63,935,27
2024,28,0,37378,Min Woo Lee,34.63,658,19
2024,28,0,24502,Adam Scott,34.63,658,19
2024,28,0,40006,Erik van Rooyen,34.63,831,24
2024,32,0,40098,Matt Fitzpatrick,34.65,693,20
2024,33,0,34076,Joel Dahmen,34.67,936,27
2024,33,0,52375,Doug Ghim,34.67,936,27
2024,33,0,57975,Harry Hall,34.67,832,24
2024,33,0,50525,Collin Morikawa,34.67,728,21
2024,33,0,29908,C.T. Pan,34.67,624,18
2024,38,0,35532,Tom Hoge,34.69,1006,29
2024,38,0,50188,S.H. Kim,34.69,1110,32
2024,40,0,36799,Stephan Jaeger,34.72,868,25
2024,41,0,26476,Chez Reavie,34.73,903,26
2024,42,0,27644,Brian Harman,34.74,799,23
2024,43,0,32367,Jorge Campillo,34.75,556,16
2024,44,0,29725,Tony Finau,34.77,765,22
2024,45,0,32070,Rafael Campos,34.78,800,23
2024,46,0,30163,Henrik Norlander,34.79,661,19
2024,47,0,34587,Chan Kim,34.8,870,25
2024,47,0,57900,Chandler Phillips,34.8,870,25
2024,49,0,60004,Jacob Bridgeman,34.84,871,25
2024,49,0,32839,Hideki Matsuyama,34.84,662,19
2024,49,0,39324,J.J. Spaun,34.84,871,25
2024,52,0,56630,Akshay Bhatia,34.85,906,26
2024,53,0,33141,Keegan Bradley,34.86,767,22
2024,53,0,48081,Xander Schauffele,34.86,732,21
2024,55,0,46442,Maverick McNealy,34.88,907,26
2024,56,0,36884,Ben Kohles,34.89,942,27
2024,56,0,52374,Brandon Wu,34.89,977,28
2024,58,0,54421,Garrick Higgo,34.92,908,26
2024,59,0,36699,Patrick Rodgers,34.93,978,28
2024,60,0,54591,Ben Griffin,34.94,1153,33
2024,61,0,30911,Tommy Fleetwood,34.95,664,19
2024,61,0,34046,Jordan Spieth,34.95,734,21
2024,63,0,59836,Pierceson Coody,34.96,839,24
2024,63,0,52215,Robert MacIntyre,34.96,839,24
2024,65,0,34563,Chesson Hadley,35.0,840,24
2024,65,0,55182,Tom Kim,35.0,805,23
2024,65,0,59143,Mac Meissner,35.0,805,23
2024,65,0,48153,Matthieu Pavon,35.0,665,19
2024,65,0,47995,Davis Riley,35.0,875,25
2024,65,0,29221,Webb Simpson,35.0,560,16
2024,71,0,40162,Justin Lower,35.03,1016,29
2024,72,0,23108,Matt Kuchar,35.04,876,25
2024,72,0,40250,Taylor Pendrith,35.04,806,23
2024,72,0,39327,Ben Silverman,35.04,806,23
2024,72,0,49960,Sepp Straka,35.04,806,23
2024,72,0,52513,Carson Young,35.04,981,28
2024,77,0,25900,Lucas Glover,35.07,947,27
2024,77,0,37275,Sam Ryder,35.07,947,27
2024,79,0,50484,Hayden Springer,35.08,842,24
2024,80,0,51766,Wyndham Clark,35.1,737,21
2024,81,0,51287,Ryo Hisatsune,35.11,948,27
2024,82,0,47591,Eric Cole,35.12,1159,33
2024,82,0,35506,Mackenzie Hughes,35.12,913,26
2024,84,0,29936,Ryan Fox,35.13,808,23
2024,85,0,45522,Christiaan Bezuidenhout,35.14,773,22
2024,85,0,29420,Billy Horschel,35.14,773,22
2024,87,0,34374,Erik Barnes,35.15,703,20
2024,87,0,47988,Nick Hardy,35.15,949,27
2024,87,0,33448,Justin Thomas,35.15,703,20
2024,90,0,34256,Andrew Putnam,35.16,879,25
2024,90,0,45242,Kevin Yu,35.16,879,25
2024,92,0,51349,Nico Echavarria,35.17,1020,29
2024,92,0,31646,Emiliano Grillo,35.17,809,23
2024,94,0,48084,Wesley Bryan,35.18,598,17
2024,95,0,51696,Rico Hoey,35.19,915,26
2024,95,0,35461,Beau Hossler,35.19,915,26
2024,95,0,46717,Viktor Hovland,35.19,563,16
2024,95,0,39971,Sungjae Im,35.19,915,26
2024,99,0,28089,Jason Day,35.2,704,20
2024,100,0,35450,Patrick Cantlay,35.22,634,18
2024,100,0,47983,Chad Ramey,35.22,951,27
2024,102,0,12716,Charley Hoffman,35.23,775,22
2024,102,0,27129,Luke List,35.23,916,26
2024,104,0,48319,Tom Whitney,35.24,881,25
2024,105,0,22371,Aaron Baddeley,35.26,811,23
2024,106,0,28775,Nate Lashley,35.27,917,26
2024,107,0,60067,Joe Highsmith,35.29,847,24
2024,107,0,39975,Michael Kim,35.29,988,28
2024,107,0,47679,Victor Perez,35.29,741,21
2024,110,0,27349,Alex Noren,35.3,706,20
2024,111,0,32791,K.H. Lee,35.31,918,26
2024,112,0,33399,Adam Hadwin,35.32,883,25
2024,112,0,36326,David Lipsky,35.32,883,25
2024,112,0,46441,Robby Shelton,35.32,883,25
2024,115,0,59095,Chris Gotterup,35.33,848,24
2024,115,0,28237,Rory McIlroy,35.33,636,18
2024,115,0,51890,Greyson Sigg,35.33,954,27
2024,118,0,56149,Wilson Furr,35.36,778,22
