YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
2019,0,27129,Luke List,2,33
2019,0,46601,Trey Mullinax,2,38
2019,0,45486,Joaquin Niemann,2,32
2019,0,33667,Carlos Ortiz,2,31
2019,0,25818,Scott Piercy,2,36
2019,0,49771,J.T. Poston,2,45
2019,0,47347,Adam Schenk,2,37
2019,0,39327,Ben Silverman,2,33
2019,0,30110,Kyle Stanley,2,25
2019,0,29518,Brendan Steele,2,33
2019,0,33418,Shawn Stefani,2,42
2019,0,40115,Adam Svensson,2,39
2019,0,27330,Josh Teater,2,23
2019,0,32150,Michael Thompson,2,32
2019,0,35617,Martin Trainer,2,23
2019,0,37189,Harold Varner III,2,41
2019,0,25632,Jimmy Walker,2,32
2019,0,27095,Nick Watney,2,34
2019,0,32139,Danny Willett,2,28
2019,0,45526,Abraham Ancer,1,37
2019,0,22371,Aaron Baddeley,1,18
2019,0,27958,Ryan Blaum,1,35
2019,0,40009,Dominic Bozzelli,1,13
2019,0,33141,Keegan Bradley,1,47
2019,0,29268,Bronson Burgoon,1,29
2019,0,24925,Jonathan Byrd,1,21
2019,0,26499,Rafa Cabrera Bello,1,26
2019,0,34306,John Chin,1,34
2019,0,46435,Austin Cook,1,28
2019,0,47959,Bryson DeChambeau,1,34
2019,0,6522,Ernie Els,1,15
2019,0,29725,Tony Finau,1,26
2019,0,40098,Matt Fitzpatrick,1,16
2019,0,30911,Tommy Fleetwood,1,18
2019,0,28679,Fabián Gómez,1,27
2019,0,39954,Cody Gribble,1,23
2019,0,34563,Chesson Hadley,1,27
2019,0,33399,Adam Hadwin,1,34
2019,0,26758,David Hearn,1,16
2019,0,31557,Jim Herman,1,18
2019,0,39977,Max Homa,1,25
2019,0,21961,Charles Howell III,1,30
2019,0,35506,Mackenzie Hughes,1,34
2019,0,24024,Zach Johnson,1,24
2019,0,26300,Matt Jones,1,21
2019,0,37455,Si Woo Kim,1,29
2019,0,37454,Whee Kim,1,28
2019,0,32757,Patton Kizzire,1,19
2019,0,32816,Satoshi Kodaira,1,39
2019,0,36689,Brooks Koepka,1,32
2019,0,31420,Anirban Lahiri,1,28
2019,0,27936,Martin Laird,1,43
2019,0,33410,Andrew Landry,1,33
2019,0,49766,Hank Lebioda,1,42
2019,0,26851,Marc Leishman,1,33
2019,0,35449,Adam Long,1,36
2019,0,24781,Hunter Mahan,1,24
2019,0,34466,Peter Malnati,1,22
2019,0,32839,Hideki Matsuyama,1,42
2019,0,32640,Troy Merritt,1,24
2019,0,1810,Phil Mickelson,1,25
2019,0,26596,Ryan Moore,1,26
2019,0,48822,Sebastián Muñoz,1,28
2019,0,28252,Seamus Power,1,42
2019,0,34256,Andrew Putnam,1,19
2019,0,46970,Jon Rahm,1,19
2019,0,26476,Chez Reavie,1,30
2019,0,34360,Patrick Reed,1,26
2019,0,35732,Wes Roach,1,22
2019,0,22405,Justin Rose,1,16
2019,0,29223,Sam Saunders,1,31
2019,0,48081,Xander Schauffele,1,20
2019,0,30786,Brady Schnell,1,17
2019,0,33486,Roger Sloan,1,33
2019,0,35891,Cameron Smith,1,17
2019,0,39324,J.J. Spaun,1,33
2019,0,30692,Scott Stallings,1,45
2019,0,21528,Henrik Stenson,1,18
2019,0,49960,Sepp Straka,1,35
2019,0,34431,Robert Streb,1,26
2019,0,31560,Brian Stuard,1,30
2019,0,25493,Nick Taylor,1,41
2019,0,23325,Vaughn Taylor,1,28
2019,0,33448,Justin Thomas,1,29
2019,0,32333,Kevin Tway,1,29
2019,0,29484,Peter Uihlein,1,31
2019,0,27064,Jhonattan Vegas,1,35
2019,0,26951,Johnson Wagner,1,24
2019,0,37340,Chase Wright,1,26
2018,0,35532,Tom Hoge,6,57
2018,0,12716,Charley Hoffman,5,35
2018,0,23325,Vaughn Taylor,5,48
2018,0,33948,Byeong Hun An,4,38
2018,0,35545,Blayne Barber,4,35
2018,0,27958,Ryan Blaum,4,46
2018,0,29479,Scott Brown,4,31
2018,0,45609,Tyler Duncan,4,56
2018,0,35310,Lanto Griffin,4,37
2018,0,34563,Chesson Hadley,4,40
2018,0,32816,Satoshi Kodaira,4,39
2018,0,27936,Martin Laird,4,37
2018,0,25572,Graeme McDowell,4,29
2018,0,25240,D.A. Points,4,27
2018,0,12510,Chad Campbell,3,43
2018,0,35450,Patrick Cantlay,3,39
2018,0,25686,Jason Dufner,3,42
2018,0,28500,Martin Flores,3,44
2018,0,25900,Lucas Glover,3,32
2018,0,28679,Fabián Gómez,3,30
2018,0,46402,Talor Gooch,3,30
2018,0,27141,J.B. Holmes,3,34
2018,0,33122,Russell Knox,3,44
2018,0,31420,Anirban Lahiri,3,37
2018,0,50526,Tom Lovelady,3,43
2018,0,1810,Phil Mickelson,3,34
2018,0,24140,Sean O'Hair,3,28
2018,0,26329,Louis Oosthuizen,3,27
2018,0,29908,C.T. Pan,3,36
2018,0,34358,Jonathan Randolph,3,33
2018,0,29223,Sam Saunders,3,27
2018,0,47347,Adam Schenk,3,37
2018,0,34046,Jordan Spieth,3,39
2018,0,25493,Nick Taylor,3,51
2018,0,22371,Aaron Baddeley,2,33
2018,0,40009,Dominic Bozzelli,2,28
2018,0,33141,Keegan Bradley,2,39
2018,0,48084,Wesley Bryan,2,18
2018,0,26499,Rafa Cabrera Bello,2,23
2018,0,20472,Alex Cejka,2,26
2018,0,32366,Kevin Chappell,2,48
2018,0,20229,Stewart Cink,2,33
2018,0,34076,Joel Dahmen,2,45
2018,0,28307,Matt Every,2,36
2018,0,29725,Tony Finau,2,36
2018,0,30911,Tommy Fleetwood,2,29
2018,0,29535,Brice Garnett,2,42
2018,0,24358,Robert Garrigus,2,52
2018,0,32448,James Hahn,2,39
2018,0,34098,Russell Henley,2,27
2018,0,34174,John Huh,2,37
2018,0,24024,Zach Johnson,2,27
2018,0,27974,Sung Kang,2,32
2018,0,37455,Si Woo Kim,2,29
2018,0,37454,Whee Kim,2,36
2018,0,29478,Kevin Kisner,2,19
2018,0,33410,Andrew Landry,2,27
2018,0,28775,Nate Lashley,2,18
2018,0,29926,Danny Lee,2,30
2018,0,29461,Jamie Lovemark,2,35
2018,0,33413,Ben Martin,2,23
2018,0,32839,Hideki Matsuyama,2,35
2018,0,28237,Rory McIlroy,2,19
2018,0,39546,Keith Mitchell,2,62
2018,0,34213,Grayson Murray,2,45
2018,0,25396,Kevin Na,2,34
2018,0,27942,Rob Oppenheim,2,33
2018,0,20572,Rod Pampling,2,26
2018,0,32876,Martin Piller,2,38
2018,0,22405,Justin Rose,2,27
2018,0,37275,Sam Ryder,2,48
2018,0,23621,Rory Sabbatini,2,44
2018,0,46501,Ollie Schniederjans,2,35
2018,0,30110,Kyle Stanley,2,27
2018,0,31560,Brian Stuard,2,33
2018,0,33419,Cameron Tringale,2,35
2018,0,37189,Harold Varner III,2,37
2018,0,27095,Nick Watney,2,28
2018,0,25892,Steve Wheatcroft,2,19
2018,0,49964,Aaron Wise,2,52
2018,0,24846,Ricky Barnes,1,18
2018,0,25364,Paul Casey,1,18
2018,0,23541,Ben Crane,1,17
2018,0,47959,Bryson DeChambeau,1,47
2018,0,35376,Roberto Díaz,1,31
2018,0,34099,Harris English,1,30
2018,0,19846,Brian Gay,1,37
2018,0,39954,Cody Gribble,1,22
2018,0,31646,Emiliano Grillo,1,31
2018,0,35421,Brandon Harkins,1,46
2018,0,35461,Beau Hossler,1,38
2018,0,35506,Mackenzie Hughes,1,30
2018,0,39975,Michael Kim,1,25
2018,0,36689,Brooks Koepka,1,33
2018,0,30944,Jason Kokrak,1,50
2018,0,35879,Kelly Kraft,1,33
2018,0,26851,Marc Leishman,1,39
2018,0,34409,David Lingmerth,1,32
2018,0,27129,Luke List,1,48
2018,0,34466,Peter Malnati,1,24
2018,0,31202,William McGirt,1,33
2018,0,32640,Troy Merritt,1,33
2018,0,46601,Trey Mullinax,1,29
2018,0,25818,Scott Piercy,1,50
2018,0,27556,Ted Potter Jr.,1,41
2018,0,24138,Ian Poulter,1,19
2018,0,28252,Seamus Power,1,31
2018,0,34256,Andrew Putnam,1,38
2018,0,48081,Xander Schauffele,1,34
2018,0,24502,Adam Scott,1,42
2018,0,39328,Conrad Shindler,1,23
2018,0,39327,Ben Silverman,1,33
2018,0,35891,Cameron Smith,1,24
2018,0,39324,J.J. Spaun,1,37
2018,0,33418,Shawn Stefani,1,33
2018,0,29485,Brett Stegmaier,1,23
2018,0,21528,Henrik Stenson,1,19
2018,0,27214,Kevin Streelman,1,34
2018,0,25834,Daniel Summerhays,1,11
2018,0,33448,Justin Thomas,1,32
2018,0,22582,Kyle Thompson,1,26
2018,0,32150,Michael Thompson,1,28
2018,0,32333,Kevin Tway,1,36
2018,0,27064,Jhonattan Vegas,1,40
2018,0,25632,Jimmy Walker,1,30
2018,0,8793,Tiger Woods,1,27
2018,0,35544,Andrew Yun,1,23
2017,0,29221,Webb Simpson,6,49
2017,0,48084,Wesley Bryan,5,33
2017,0,12510,Chad Campbell,5,44
2017,0,35110,Brett Drewitt,5,34
2017,0,35506,Mackenzie Hughes,5,54
2017,0,37455,Si Woo Kim,5,40
2017,0,30944,Jason Kokrak,5,70
2017,0,30110,Kyle Stanley,5,65
2017,0,33448,Justin Thomas,5,31
2017,0,47128,Richy Werenski,5,33
2017,0,20229,Stewart Cink,4,41
2017,0,20104,Ken Duke,4,29
2017,0,29478,Kevin Kisner,4,37
2017,0,28237,Rory McIlroy,4,25
2017,0,23320,Ryan Palmer,4,36
2017,0,25493,Nick Taylor,4,59
2017,0,27958,Ryan Blaum,3,39
2017,0,33141,Keegan Bradley,3,54
2017,0,29479,Scott Brown,3,35
2017,0,25686,Jason Dufner,3,55
2017,0,29740,Brad Fritsch,3,32
2017,0,10809,Jim Furyk,3,20
2017,0,25900,Lucas Glover,3,40
2017,0,31646,Emiliano Grillo,3,43
2017,0,26758,David Hearn,3,36
2017,0,46440,Smylie Kaufman,3,31
2017,0,33122,Russell Knox,3,41
2017,0,23108,Matt Kuchar,3,40
2017,0,27129,Luke List,3,59
2017,0,33204,Shane Lowry,3,18
2017,0,34466,Peter Malnati,3,34
2017,0,32839,Hideki Matsuyama,3,37
2017,0,25240,D.A. Points,3,33
2017,0,22405,Justin Rose,3,26
2017,0,23621,Rory Sabbatini,3,31
2017,0,30692,Scott Stallings,3,42
2017,0,37189,Harold Varner III,3,67
2017,0,27770,Camilo Villegas,3,34
2017,0,26951,Johnson Wagner,3,33
2017,0,31323,Gary Woodland,3,54
2017,0,20771,Steven Alker,2,26
2017,0,33948,Byeong Hun An,2,32
2017,0,40026,Daniel Berger,2,33
2017,0,40058,Zac Blair,2,45
2017,0,27895,Jonas Blixt,2,28
2017,0,28420,Ryan Brehm,2,46
2017,0,32200,Roberto Castro,2,42
2017,0,24357,K.J. Choi,2,17
2017,0,28307,Matt Every,2,38
2017,0,31416,Derek Fathauer,2,30
2017,0,32102,Rickie Fowler,2,33
2017,0,24358,Robert Garrigus,2,40
2017,0,28679,Fabián Gómez,2,25
2017,0,33399,Adam Hadwin,2,39
2017,0,34098,Russell Henley,2,38
2017,0,33461,Morgan Hoffmann,2,48
2017,0,37454,Whee Kim,2,33
2017,0,32757,Patton Kizzire,2,45
2017,0,22986,Søren Kjeldsen,2,13
2017,0,35879,Kelly Kraft,2,35
2017,0,46732,Rick Lamb,2,22
2017,0,34409,David Lingmerth,2,32
2017,0,33413,Ben Martin,2,39
2017,0,31202,William McGirt,2,42
2017,0,25396,Kevin Na,2,40
2017,0,29289,S.Y. Noh,2,39
2017,0,24140,Sean O'Hair,2,41
2017,0,26329,Louis Oosthuizen,2,25
2017,0,29908,C.T. Pan,2,44
2017,0,24361,Pat Perez,2,36
2017,0,25818,Scott Piercy,2,35
2017,0,49771,J.T. Poston,2,34
2017,0,28252,Seamus Power,2,37
2017,0,26476,Chez Reavie,2,33
2017,0,29223,Sam Saunders,2,38
2017,0,24502,Adam Scott,2,23
2017,0,35891,Cameron Smith,2,34
2017,0,33418,Shawn Stefani,2,33
2017,0,27214,Kevin Streelman,2,50
2017,0,27963,Chris Stroud,2,29
2017,0,25834,Daniel Summerhays,2,38
2017,0,34264,Hudson Swafford,2,35
2017,0,28132,Tyrone Van Aswegen,2,46
2017,0,27095,Nick Watney,2,33
2017,0,26289,Boo Weekley,2,59
2017,0,33120,Mark Anderson,1,23
2017,0,19803,Ryan Armour,1,22
2017,0,22371,Aaron Baddeley,1,18
2017,0,35545,Blayne Barber,1,42
2017,0,24507,Jason Bohn,1,26
2017,0,25274,Steven Bowditch,1,24
2017,0,40009,Dominic Bozzelli,1,32
2017,0,26499,Rafa Cabrera Bello,1,25
2017,0,46443,Brian Campbell,1,18
2017,0,28093,Miguel Angel Carballo,1,29
2017,0,34021,Bud Cauley,1,40
2017,0,20472,Alex Cejka,1,36
2017,0,20593,Greg Chalmers,1,28
2017,0,32366,Kevin Chappell,1,51
2017,0,25720,Chad Collins,1,27
2017,0,28089,Jason Day,1,31
2017,0,47959,Bryson DeChambeau,1,49
2017,0,34099,Harris English,1,36
2017,0,25191,Gonzalo Fernandez-Castaño,1,20
2017,0,29725,Tony Finau,1,47
2017,0,19846,Brian Gay,1,17
2017,0,39954,Cody Gribble,1,30
2017,0,24924,Bill Haas,1,38
2017,0,46550,Brandon Hagy,1,44
2017,0,27644,Brian Harman,1,30
2017,0,31557,Jim Herman,1,34
2017,0,12716,Charley Hoffman,1,52
2017,0,27141,J.B. Holmes,1,36
2017,0,29420,Billy Horschel,1,49
2017,0,34174,John Huh,1,36
2017,0,30852,Ryo Ishikawa,1,19
2017,0,27974,Sung Kang,1,47
2017,0,30926,Chris Kirk,1,23
2017,0,36689,Brooks Koepka,1,34
2017,0,31420,Anirban Lahiri,1,33
2017,0,29926,Danny Lee,1,31
2017,0,25572,Graeme McDowell,1,32
2017,0,32640,Troy Merritt,1,34
2017,0,1810,Phil Mickelson,1,22
2017,0,23800,Bryce Molder,1,27
2017,0,26596,Ryan Moore,1,33
2017,0,46601,Trey Mullinax,1,38
2017,0,48822,Sebastián Muñoz,1,25
2017,0,20572,Rod Pampling,1,48
2017,0,25345,Carl Pettersson,1,22
2017,0,34358,Jonathan Randolph,1,28
2017,0,48081,Xander Schauffele,1,42
2017,0,46501,Ollie Schniederjans,1,41
2017,0,26331,Charl Schwartzel,1,17
2017,0,27649,Brandt Snedeker,1,25
2017,0,29485,Brett Stegmaier,1,35
2017,0,34431,Robert Streb,1,46
2017,0,23325,Vaughn Taylor,1,38
2017,0,33419,Cameron Tringale,1,33
2017,0,27064,Jhonattan Vegas,1,48
2017,0,25632,Jimmy Walker,1,29
2017,0,25804,Bubba Watson,1,32
2017,0,25349,Tim Wilkinson,1,20
2016,0,25686,Jason Dufner,6,50
2016,0,34098,Russell Henley,5,33
2016,0,29926,Danny Lee,5,47
2016,0,23621,Rory Sabbatini,5,34
2016,0,27770,Camilo Villegas,5,38
2016,0,31416,Derek Fathauer,4,34
2016,0,26758,David Hearn,4,35
2016,0,37454,Whee Kim,4,31
2016,0,24912,Will MacKenzie,4,42
2016,0,20691,Greg Owen,4,55
2016,0,23320,Ryan Palmer,4,49
2016,0,22405,Justin Rose,4,30
2016,0,29221,Webb Simpson,4,37
2016,0,27214,Kevin Streelman,4,34
2016,0,40058,Zac Blair,3,43
2016,0,25274,Steven Bowditch,3,36
2016,0,20104,Ken Duke,3,31
2016,0,32618,Rhein Gibson,3,31
2016,0,22892,Jason Gore,3,39
2016,0,12716,Charley Hoffman,3,44
2016,0,35532,Tom Hoge,3,33
2016,0,36801,Mark Hubbard,3,40
2016,0,46440,Smylie Kaufman,3,29
2016,0,30926,Chris Kirk,3,38
2016,0,35300,Andrew Loupe,3,43
2016,0,26329,Louis Oosthuizen,3,20
2016,0,27942,Rob Oppenheim,3,29
2016,0,29476,Kyle Reifers,3,43
2016,0,27649,Brandt Snedeker,3,32
2016,0,30110,Kyle Stanley,3,39
2016,0,29485,Brett Stegmaier,3,36
2016,0,34264,Hudson Swafford,3,53
2016,0,33419,Cameron Tringale,3,43
2016,0,37189,Harold Varner III,3,67
2016,0,27064,Jhonattan Vegas,3,49
2016,0,24846,Ricky Barnes,2,24
2016,0,29479,Scott Brown,2,27
2016,0,32200,Roberto Castro,2,35
2016,0,32366,Kevin Chappell,2,44
2016,0,25720,Chad Collins,2,28
2016,0,24494,Erik Compton,2,17
2016,0,23541,Ben Crane,2,30
2016,0,34262,Jon Curran,2,33
2016,0,37273,Derek Ernst,2,30
2016,0,28679,Fabián Gómez,2,46
2016,0,29720,Andres Gonzales,2,38
2016,0,29974,Branden Grace,2,19
2016,0,33399,Adam Hadwin,2,31
2016,0,32448,James Hahn,2,36
2016,0,33461,Morgan Hoffmann,2,35
2016,0,27747,Hiroshi Iwata,2,24
2016,0,21731,Freddie Jacobson,2,33
2016,0,29478,Kevin Kisner,2,24
2016,0,31420,Anirban Lahiri,2,23
2016,0,29461,Jamie Lovemark,2,47
2016,0,33413,Ben Martin,2,47
2016,0,28237,Rory McIlroy,2,31
2016,0,30163,Henrik Norlander,2,31
2016,0,35451,Scott Pinckney,2,56
2016,0,26476,Chez Reavie,2,46
2016,0,26331,Charl Schwartzel,2,33
2016,0,34046,Jordan Spieth,2,17
2016,0,29518,Brendan Steele,2,32
2016,0,6527,Steve Stricker,2,13
2016,0,23325,Vaughn Taylor,2,25
2016,0,32150,Michael Thompson,2,38
2016,0,2206,David Toms,2,30
2016,0,26951,Johnson Wagner,2,38
2016,0,31323,Gary Woodland,2,38
2016,0,10885,Robert Allenby,1,26
2016,0,20098,Stuart Appleby,1,25
2016,0,22371,Aaron Baddeley,1,39
2016,0,35545,Blayne Barber,1,45
2016,0,40026,Daniel Berger,1,19
2016,0,27895,Jonas Blixt,1,29
2016,0,33141,Keegan Bradley,1,34
2016,0,29268,Bronson Burgoon,1,34
2016,0,20848,Ángel Cabrera,1,31
2016,0,12510,Chad Campbell,1,42
2016,0,25364,Paul Casey,1,28
2016,0,20472,Alex Cejka,1,18
2016,0,24357,K.J. Choi,1,29
2016,0,27436,Graham DeLaet,1,40
2016,0,23983,Luke Donald,1,20
2016,0,34099,Harris English,1,33
2016,0,29725,Tony Finau,1,38
2016,0,32102,Rickie Fowler,1,19
2016,0,10809,Jim Furyk,1,18
2016,0,24358,Robert Garrigus,1,37
2016,0,31646,Emiliano Grillo,1,43
2016,0,24924,Bill Haas,1,34
2016,0,27644,Brian Harman,1,43
2016,0,31557,Jim Herman,1,46
2016,0,27141,J.B. Holmes,1,42
2016,0,29420,Billy Horschel,1,32
2016,0,34174,John Huh,1,40
2016,0,26300,Matt Jones,1,23
2016,0,8075,Jerry Kelly,1,28
2016,0,37455,Si Woo Kim,1,42
2016,0,32757,Patton Kizzire,1,34
2016,0,36689,Brooks Koepka,1,33
2016,0,35879,Kelly Kraft,1,20
2016,0,23108,Matt Kuchar,1,29
2016,0,27936,Martin Laird,1,40
2016,0,33410,Andrew Landry,1,8
2016,0,28092,D.H. Lee,1,19
2016,0,34409,David Lingmerth,1,26
2016,0,27129,Luke List,1,48
2016,0,33204,Shane Lowry,1,20
2016,0,24781,Hunter Mahan,1,21
2016,0,34466,Peter Malnati,1,29
2016,0,28158,Steve Marino,1,34
2016,0,32839,Hideki Matsuyama,1,36
2016,0,31202,William McGirt,1,36
2016,0,32640,Troy Merritt,1,24
2016,0,25198,Francesco Molinari,1,28
2016,0,26596,Ryan Moore,1,20
2016,0,25396,Kevin Na,1,28
2016,0,24140,Sean O'Hair,1,46
2016,0,22046,Geoff Ogilvy,1,25
2016,0,33667,Carlos Ortiz,1,35
2016,0,25818,Scott Piercy,1,36
2016,0,32876,Martin Piller,1,22
2016,0,10213,Dicky Pride,1,24
2016,0,34360,Patrick Reed,1,30
2016,0,36699,Patrick Rodgers,1,46
2016,0,24502,Adam Scott,1,37
2016,0,27963,Chris Stroud,1,28
2016,0,25834,Daniel Summerhays,1,33
2016,0,25493,Nick Taylor,1,33
2016,0,33448,Justin Thomas,1,38
2016,0,30927,Brendon Todd,1,20
2016,0,25632,Jimmy Walker,1,35
2016,0,25892,Steve Wheatcroft,1,45
2015,0,23541,Ben Crane,6,27
2015,0,27095,Nick Watney,6,57
2015,0,25900,Lucas Glover,5,69
2015,0,33122,Russell Knox,5,39
2015,0,26851,Marc Leishman,5,27
2015,0,29425,Andrew Svoboda,5,50
2015,0,40058,Zac Blair,4,35
2015,0,29479,Scott Brown,4,44
2015,0,29926,Danny Lee,4,42
2015,0,26329,Louis Oosthuizen,4,26
2015,0,24361,Pat Perez,4,34
2015,0,28780,Nicholas Thompson,4,49
2015,0,33419,Cameron Tringale,4,45
2015,0,25892,Steve Wheatcroft,4,40
2015,0,28259,Sangmoon Bae,3,52
2015,0,32334,Charlie Beljan,3,50
2015,0,24925,Jonathan Byrd,3,30
2015,0,34099,Harris English,3,30
2015,0,37273,Derek Ernst,3,47
2015,0,25191,Gonzalo Fernandez-Castaño,3,39
2015,0,28500,Martin Flores,3,50
2015,0,34563,Chesson Hadley,3,57
2015,0,32448,James Hahn,3,31
2015,0,27644,Brian Harman,3,26
2015,0,12716,Charley Hoffman,3,32
2015,0,35532,Tom Hoge,3,38
2015,0,34174,John Huh,3,44
2015,0,30944,Jason Kokrak,3,41
2015,0,24781,Hunter Mahan,3,27
2015,0,31202,William McGirt,3,47
2015,0,24490,George McNeill,3,45
2015,0,25345,Carl Pettersson,3,44
2015,0,29476,Kyle Reifers,3,49
2015,0,29223,Sam Saunders,3,33
2015,0,26331,Charl Schwartzel,3,29
2015,0,33418,Shawn Stefani,3,41
2015,0,34431,Robert Streb,3,39
2015,0,2206,David Toms,3,22
2015,0,23623,Bo Van Pelt,3,34
2015,0,27770,Camilo Villegas,3,54
2015,0,20771,Steven Alker,2,19
2015,0,22371,Aaron Baddeley,2,27
2015,0,20472,Alex Cejka,2,40
2015,0,32366,Kevin Chappell,2,40
2015,0,24494,Erik Compton,2,27
2015,0,28089,Jason Day,2,22
2015,0,6522,Ernie Els,2,24
2015,0,31416,Derek Fathauer,2,23
2015,0,29725,Tony Finau,2,45
2015,0,30736,Oscar Fraustro,2,23
2015,0,35539,Luke Guthrie,2,35
2015,0,31557,Jim Herman,2,44
2015,0,33461,Morgan Hoffmann,2,24
2015,0,24024,Zach Johnson,2,19
2015,0,26300,Matt Jones,2,31
2015,0,36689,Brooks Koepka,2,28
2015,0,27936,Martin Laird,2,44
2015,0,34409,David Lingmerth,2,34
2015,0,1706,Davis Love III,2,25
2015,0,32839,Hideki Matsuyama,2,35
2015,0,25198,Francesco Molinari,2,14
2015,0,25396,Kevin Na,2,25
2015,0,29289,S.Y. Noh,2,29
2015,0,20691,Greg Owen,2,22
2015,0,34130,Sung Joon Park,2,41
2015,0,22056,Cameron Percy,2,27
2015,0,28486,Michael Putnam,2,48
2015,0,31193,Jim Renner,2,37
2015,0,25562,Andres Romero,2,33
2015,0,22405,Justin Rose,2,23
2015,0,23621,Rory Sabbatini,2,42
2015,0,24502,Adam Scott,2,32
2015,0,29221,Webb Simpson,2,42
2015,0,27214,Kevin Streelman,2,28
2015,0,25834,Daniel Summerhays,2,24
2015,0,25493,Nick Taylor,2,39
2015,0,33448,Justin Thomas,2,50
2015,0,25632,Jimmy Walker,2,30
2015,0,26289,Boo Weekley,2,40
2015,0,25349,Tim Wilkinson,2,25
2015,0,21878,Mark Wilson,2,43
2015,0,31323,Gary Woodland,2,22
2015,0,23048,Eric Axley,1,18
2015,0,35545,Blayne Barber,1,38
2015,0,40026,Daniel Berger,1,52
2015,0,24507,Jason Bohn,1,25
2015,0,33141,Keegan Bradley,1,35
2015,0,25364,Paul Casey,1,33
2015,0,20593,Greg Chalmers,1,18
2015,0,20229,Stewart Cink,1,49
2015,0,34262,Jon Curran,1,35
2015,0,21753,Brian Davis,1,40
2015,0,23983,Luke Donald,1,20
2015,0,25686,Jason Dufner,1,40
2015,0,20104,Ken Duke,1,53
2015,0,24358,Robert Garrigus,1,41
2015,0,29720,Andres Gonzales,1,36
2015,0,24924,Bill Haas,1,40
2015,0,33399,Adam Hadwin,1,40
2015,0,20766,Padraig Harrington,1,34
2015,0,26758,David Hearn,1,31
2015,0,34098,Russell Henley,1,26
2015,0,23353,J.J. Henry,1,34
2015,0,27141,J.B. Holmes,1,36
2015,0,21961,Charles Howell III,1,38
2015,0,36801,Mark Hubbard,1,38
2015,0,29222,Billy Hurley III,1,18
2015,0,8075,Jerry Kelly,1,30
2015,0,37454,Whee Kim,1,23
2015,0,30926,Chris Kirk,1,23
2015,0,29478,Kevin Kisner,1,26
2015,0,30711,Colt Knost,1,24
2015,0,10860,Justin Leonard,1,21
2015,0,27466,Spencer Levin,1,40
2015,0,23548,Bill Lunde,1,28
2015,0,27933,John Merrick,1,46
2015,0,32640,Troy Merritt,1,36
2015,0,1810,Phil Mickelson,1,28
2015,0,23800,Bryce Molder,1,27
2015,0,26596,Ryan Moore,1,22
2015,0,24140,Sean O'Hair,1,32
2015,0,22046,Geoff Ogilvy,1,24
2015,0,33667,Carlos Ortiz,1,45
2015,0,28475,Jeff Overton,1,32
2015,0,35541,John Peterson,1,34
2015,0,25240,D.A. Points,1,38
2015,0,34256,Andrew Putnam,1,27
2015,0,34358,Jonathan Randolph,1,33
2015,0,26476,Chez Reavie,1,30
2015,0,36699,Patrick Rodgers,1,21
2015,0,20645,John Senden,1,30
2015,0,6567,Vijay Singh,1,41
2015,0,22293,Heath Slocum,1,26
2015,0,27649,Brandt Snedeker,1,35
2015,0,27963,Chris Stroud,1,44
2015,0,34264,Hudson Swafford,1,37
2015,0,30927,Brendon Todd,1,25
2015,0,26951,Johnson Wagner,1,28
2014,0,2206,David Toms,5,24
2014,0,24846,Ricky Barnes,4,39
2014,0,29289,S.Y. Noh,4,44
2014,0,35732,Wes Roach,4,41
2014,0,29221,Webb Simpson,4,38
2014,0,22293,Heath Slocum,4,43
2014,0,34046,Jordan Spieth,4,36
2014,0,23135,Tim Clark,3,29
2014,0,23541,Ben Crane,3,30
2014,0,20104,Ken Duke,3,46
2014,0,37273,Derek Ernst,3,50
2014,0,28307,Matt Every,3,31
2014,0,25191,Gonzalo Fernandez-Castaño,3,42
2014,0,30750,Tommy Gainey,3,34
2014,0,32448,James Hahn,3,38
2014,0,25444,Justin Hicks,3,55
2014,0,27408,Martin Kaymer,3,23
2014,0,30926,Chris Kirk,3,39
2014,0,33122,Russell Knox,3,40
2014,0,26956,Bronson La'Cassie,3,17
2014,0,35300,Andrew Loupe,3,34
2014,0,1706,Davis Love III,3,41
2014,0,32839,Hideki Matsuyama,3,47
2014,0,31202,William McGirt,3,27
2014,0,22046,Geoff Ogilvy,3,49
2014,0,24138,Ian Poulter,3,27
2014,0,25562,Andres Romero,3,46
2014,0,22405,Justin Rose,3,20
2014,0,27649,Brandt Snedeker,3,29
2014,0,27064,Jhonattan Vegas,3,45
2014,0,27095,Nick Watney,3,35
2014,0,10885,Robert Allenby,2,57
2014,0,20098,Stuart Appleby,2,38
2014,0,20498,Briny Baird,2,31
2014,0,32334,Charlie Beljan,2,36
2014,0,29479,Scott Brown,2,38
2014,0,20848,Ángel Cabrera,2,38
2014,0,25364,Paul Casey,2,19
2014,0,32366,Kevin Chappell,2,42
2014,0,20229,Stewart Cink,2,46
2014,0,27436,Graham DeLaet,2,41
2014,0,23409,James Driscoll,2,29
2014,0,34099,Harris English,2,38
2014,0,24358,Robert Garrigus,2,45
2014,0,25900,Lucas Glover,2,41
2014,0,35539,Luke Guthrie,2,43
2014,0,31557,Jim Herman,2,32
2014,0,12716,Charley Hoffman,2,33
2014,0,29222,Billy Hurley III,2,33
2014,0,30925,Dustin Johnson,2,16
2014,0,26300,Matt Jones,2,22
