YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2011,0,23548,Bill Lunde,66.0,66,1
2011,0,21753,Brian Davis,67.0,67,1
2011,0,27797,Derek Lamely,67.0,67,1
2011,0,10860,Justin Leonard,67.0,67,1
2011,0,29221,Webb Simpson,67.0,67,1
2011,0,23325,Vaughn Taylor,67.0,67,1
2011,0,20472,Alex Cejka,68.0,68,1
2011,0,26300,Matt Jones,68.0,68,1
2011,0,1116,Michael Bradley,69.0,69,1
2011,0,9011,David Duval,69.0,69,1
2011,0,6004,Stephen Ames,70.0,70,1
2011,0,1313,Steve Elkington,70.0,70,1
2011,0,29910,Blake Adams,71.0,71,1
2011,0,6643,Paul Goydos,71.0,71,1
2011,0,28475,Jeff Overton,73.0,73,1
2011,0,23788,D.J. Trahan,74.0,74,1
2011,0,26679,Kevin Stadler,75.0,75,1
2011,0,10585,Scott McCarron,78.0,78,1
2010,0,26300,Matt Jones,66.0,66,1
2010,0,25396,Kevin Na,66.0,66,1
2010,0,6595,Kevin Sutherland,66.0,66,1
2010,0,27436,Graham DeLaet,67.0,67,1
2010,0,21961,Charles Howell III,67.0,67,1
2010,0,24507,Jason Bohn,68.0,68,1
2010,0,25686,Jason Dufner,68.0,68,1
2010,0,24490,George McNeill,68.0,68,1
2010,0,26679,Kevin Stadler,68.0,68,1
2010,0,8537,J.P. Hayes,69.0,69,1
2010,0,22293,Heath Slocum,69.0,69,1
2010,0,20436,Garrett Willis,69.0,69,1
2010,0,25345,Carl Pettersson,70.0,70,1
2010,0,20645,John Senden,70.0,70,1
2010,0,20070,Matt Bettencourt,71.0,71,1
2010,0,28475,Jeff Overton,71.0,71,1
2010,0,29221,Webb Simpson,71.0,71,1
2010,0,6251,Chris DiMarco,72.0,72,1
2010,0,23320,Ryan Palmer,72.0,72,1
2010,0,23541,Ben Crane,73.0,73,1
2010,0,6643,Paul Goydos,80.0,80,1
2009,0,23623,Bo Van Pelt,67.0,67,1
2009,0,25900,Lucas Glover,68.0,68,1
2009,0,20645,John Senden,68.0,68,1
2009,0,12716,Charley Hoffman,69.0,69,1
2009,0,23548,Bill Lunde,69.0,69,1
2009,0,28158,Steve Marino,69.0,69,1
2009,0,25818,Scott Piercy,69.0,69,1
2009,0,2206,David Toms,69.0,69,1
2009,0,6251,Chris DiMarco,70.0,70,1
2009,0,21350,Ryuji Imada,70.0,70,1
2009,0,20498,Briny Baird,71.0,71,1
2009,0,20160,Charlie Wi,71.0,71,1
2009,0,26497,Casey Wittenberg,71.0,71,1
2009,0,25686,Jason Dufner,72.0,72,1
2009,0,22961,David Mathis,72.0,72,1
2009,0,10585,Scott McCarron,72.0,72,1
2009,0,23320,Ryan Palmer,73.0,73,1
2009,0,6595,Kevin Sutherland,73.0,73,1
2009,0,24507,Jason Bohn,75.0,75,1
2009,0,26476,Chez Reavie,75.0,75,1
2008,0,23325,Vaughn Taylor,66.0,66,1
2008,0,12716,Charley Hoffman,67.0,67,1
2008,0,10885,Robert Allenby,68.0,68,1
2008,0,1142,Bart Bryant,68.0,68,1
2008,0,21753,Brian Davis,68.0,68,1
2008,0,20229,Stewart Cink,69.0,69,1
2008,0,28158,Steve Marino,69.0,69,1
2008,0,20645,John Senden,69.0,69,1
2008,0,24663,Y.E. Yang,69.0,69,1
2008,0,20574,Mathew Goggin,71.0,71,1
2008,0,12660,Jesper Parnevik,71.0,71,1
2008,0,23349,Charles Warren,71.0,71,1
2008,0,26300,Matt Jones,72.0,72,1
2008,0,20572,Rod Pampling,72.0,72,1
2008,0,26951,Johnson Wagner,72.0,72,1
2008,0,22293,Heath Slocum,73.0,73,1
2008,0,7457,Steve Flesch,74.0,74,1
2008,0,1948,Tim Petrovic,74.0,74,1
2008,0,10649,Tom Scherrer,74.0,74,1
2008,0,25396,Kevin Na,76.0,76,1
2007,0,21805,Harrison Frazar,71.0,71,1
2007,0,1035,Tommy Armour III,72.0,72,1
2007,0,24924,Bill Haas,72.0,72,1
2007,0,20433,Mark Hensby,72.0,72,1
2007,0,12195,Tom Johnson,72.0,72,1
2007,0,21959,Ted Purdy,72.0,72,1
2007,0,8375,Paul Stankowski,72.0,72,1
2007,0,7457,Steve Flesch,73.0,73,1
2007,0,20859,Anders Hansen,73.0,73,1
2007,0,25273,Andrew Buckle,74.0,74,1
2007,0,24925,Jonathan Byrd,74.0,74,1
2007,0,20645,John Senden,74.0,74,1
2007,0,12652,Cameron Beckman,75.0,75,1
2007,0,7547,Craig Kanada,75.0,75,1
2007,0,2223,Bob Tway,75.0,75,1
2007,0,20850,Daniel Chopra,78.0,78,1
2007,0,1810,Phil Mickelson,78.0,78,1
2007,0,7867,Woody Austin,80.0,80,1
2006,0,1941,Tom Pernice Jr.,69.0,69,1
2006,0,1042,Paul Azinger,70.0,70,1
2006,0,1219,John Cook,70.0,70,1
2006,0,24924,Bill Haas,70.0,70,1
2006,0,20121,Todd Fischer,71.0,71,1
2006,0,23614,Rich Beem,72.0,72,1
2006,0,20472,Alex Cejka,72.0,72,1
2006,0,1599,Steve Jones,72.0,72,1
2006,0,10860,Justin Leonard,72.0,72,1
2006,0,21949,Joe Ogilvie,72.0,72,1
2006,0,27095,Nick Watney,72.0,72,1
2006,0,6197,Michael Allen,73.0,73,1
2006,0,1024,Billy Andrade,73.0,73,1
2006,0,1161,Mark Calcavecchia,73.0,73,1
2006,0,12782,Tim Herron,73.0,73,1
2006,0,22548,Patrick Sheehan,73.0,73,1
2006,0,22621,Ben Curtis,74.0,74,1
2006,0,19846,Brian Gay,74.0,74,1
2006,0,6575,Dudley Hart,74.0,74,1
2006,0,6621,Joe Durant,75.0,75,1
2006,0,20631,David McKenzie,78.0,78,1
2005,0,12782,Tim Herron,66.0,66,1
2005,0,1723,Andrew Magee,67.0,67,1
2005,0,1941,Tom Pernice Jr.,68.0,68,1
2005,0,21753,Brian Davis,69.0,69,1
2005,0,1457,Jay Haas,69.0,69,1
2005,0,1948,Tim Petrovic,69.0,69,1
2005,0,1226,Fred Couples,71.0,71,1
2005,0,20121,Todd Fischer,71.0,71,1
2005,0,1142,Bart Bryant,72.0,72,1
2005,0,1161,Mark Calcavecchia,72.0,72,1
2005,0,2206,David Toms,72.0,72,1
2005,0,2246,Duffy Waldorf,73.0,73,1
2005,0,27095,Nick Watney,73.0,73,1
2005,0,6621,Joe Durant,74.0,74,1
2005,0,20474,Phillip Price,74.0,74,1
2005,0,10733,Kent Jones,75.0,75,1
2005,0,6595,Kevin Sutherland,75.0,75,1
2005,0,24361,Pat Perez,77.0,77,1
2005,0,19824,Craig Barlow,79.0,79,1
2004,0,1666,Bernhard Langer,64.0,64,1
2004,0,20127,Chris Riley,65.0,65,1
2004,0,10733,Kent Jones,66.0,66,1
2004,0,1797,Rocco Mediate,66.0,66,1
2004,0,20572,Rod Pampling,66.0,66,1
2004,0,2104,Jeff Sluman,66.0,66,1
2004,0,2246,Duffy Waldorf,66.0,66,1
2004,0,1249,John Daly,67.0,67,1
2004,0,20157,Retief Goosen,67.0,67,1
2004,0,10860,Justin Leonard,67.0,67,1
2004,0,2002,John Riegger,67.0,67,1
2004,0,19881,Robert Damron,68.0,68,1
2004,0,22046,Geoff Ogilvy,68.0,68,1
2004,0,24024,Zach Johnson,69.0,69,1
2004,0,1941,Tom Pernice Jr.,69.0,69,1
2004,0,20029,Notah Begay III,70.0,70,1
2004,0,1024,Billy Andrade,71.0,71,1
2004,0,6809,Bob Burns,71.0,71,1
2004,0,21731,Freddie Jacobson,71.0,71,1
2004,0,1161,Mark Calcavecchia,74.0,74,1
2004,0,1388,Robert Gamez,75.0,75,1
2003,0,12602,Dean Wilson,66.0,66,1
2003,0,23621,Rory Sabbatini,67.0,67,1
2003,0,2214,Kirk Triplett,67.0,67,1
2003,0,8931,Glen Day,68.0,68,1
2003,0,10809,Jim Furyk,68.0,68,1
2003,0,22548,Patrick Sheehan,68.0,68,1
2003,0,8075,Jerry Kelly,68.5,137,2
2003,0,8123,Jeff Brehaut,69.0,69,1
2003,0,1475,Donnie Hammond,69.0,69,1
2003,0,6251,Chris DiMarco,70.0,70,1
2003,0,1329,Brad Faxon,70.0,70,1
2003,0,20121,Todd Fischer,70.0,70,1
2003,0,10860,Justin Leonard,70.0,70,1
2003,0,20645,John Senden,70.0,70,1
2003,0,2239,Scott Verplank,70.0,70,1
2003,0,10201,Matt Gogel,71.0,142,2
2003,0,10733,Kent Jones,71.0,71,1
2003,0,1619,Skip Kendall,71.0,142,2
2003,0,1685,J.L. Lewis,71.0,71,1
2003,0,1706,Davis Love III,71.0,71,1
2003,0,8337,Mike Heinen,72.0,72,1
2003,0,8375,Paul Stankowski,72.0,72,1
2003,0,19824,Craig Barlow,73.0,73,1
2003,0,1941,Tom Pernice Jr.,73.0,73,1
2003,0,2002,John Riegger,73.0,73,1
2003,0,1361,Dan Forsman,74.0,74,1
2003,0,1388,Robert Gamez,74.0,148,2
2003,0,10585,Scott McCarron,74.0,74,1
2003,0,20498,Briny Baird,75.0,75,1
2003,0,1553,John Huston,75.0,75,1
2003,0,1948,Tim Petrovic,75.0,75,1
2003,0,20472,Alex Cejka,76.0,76,1
2003,0,1226,Fred Couples,76.0,76,1
2003,0,23541,Ben Crane,79.0,79,1
2002,0,20498,Briny Baird,64.0,64,1
2002,0,20029,Notah Begay III,65.0,65,1
2002,0,12510,Chad Campbell,65.0,65,1
2002,0,21961,Charles Howell III,65.0,65,1
2002,0,1685,J.L. Lewis,65.0,65,1
2002,0,8537,J.P. Hayes,66.0,66,1
2002,0,6350,Bob May,66.0,66,1
2002,0,20572,Rod Pampling,66.0,66,1
2002,0,1938,David Peoples,66.0,66,1
2002,0,1553,John Huston,67.0,134,2
2002,0,1926,Steve Pate,67.0,67,1
2002,0,1024,Billy Andrade,68.0,68,1
2002,0,1381,Fred Funk,68.0,68,1
2002,0,8633,Per-Ulrik Johansson,68.0,68,1
2002,0,1797,Rocco Mediate,68.0,68,1
2002,0,6004,Stephen Ames,69.0,69,1
2002,0,23541,Ben Crane,69.0,69,1
2002,0,1577,Lee Janzen,69.0,69,1
2002,0,6515,Shaun Micheel,69.0,69,1
2002,0,20127,Chris Riley,69.0,69,1
2002,0,2104,Jeff Sluman,69.0,69,1
2002,0,21633,Steve Allan,70.0,70,1
2002,0,23177,Kenneth Staton,70.0,70,1
2002,0,2214,Kirk Triplett,70.0,70,1
2002,0,2223,Bob Tway,70.0,70,1
2002,0,1920,Craig Parry,71.0,71,1
2002,0,2239,Scott Verplank,71.0,71,1
2002,0,7003,David Berganio Jr.,72.0,72,1
2002,0,6575,Dudley Hart,72.0,72,1
2002,0,23353,J.J. Henry,72.0,72,1
2002,0,1766,Billy Mayfair,72.0,72,1
2002,0,1707,Steve Lowery,73.0,73,1
2002,0,2106,Chris Smith,73.0,73,1
2002,0,10423,Mike Weir,73.0,73,1
2001,0,1766,Billy Mayfair,66.0,66,1
2001,0,10885,Robert Allenby,67.0,67,1
2001,0,7457,Steve Flesch,67.0,67,1
2001,0,21961,Charles Howell III,67.0,67,1
2001,0,7867,Woody Austin,68.0,68,1
2001,0,22892,Jason Gore,68.0,68,1
2001,0,2214,Kirk Triplett,68.0,68,1
2001,0,1374,Robin Freeman,69.0,69,1
2001,0,6350,Bob May,70.0,70,1
2001,0,2245,Grant Waite,70.0,70,1
2001,0,8057,Brian Wilson,70.0,70,1
2001,0,1203,Russ Cochran,71.0,71,1
2001,0,8931,Glen Day,71.0,71,1
2001,0,6315,Pete Jordan,71.0,71,1
2001,0,1723,Andrew Magee,71.0,71,1
2001,0,20095,Carl Paulson,71.0,71,1
2001,0,1381,Fred Funk,72.0,72,1
2001,0,8375,Paul Stankowski,72.0,72,1
2001,0,20593,Greg Chalmers,74.0,74,1
2001,0,1014,Fulton Allem,75.0,75,1
2001,0,1157,Tom Byrum,76.0,76,1
