YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2024,0,59442,Parker Coody,"16' 2""",533.833,33,+2
2024,0,39546,Keith Mitchell,"16' 2""",1051.75,65,-13
2024,0,48153,Matthieu Pavon,"16' 2""",532.25,33,-5
2024,0,28089,Jason Day,"16' 3""",617.0,38,-12
2024,0,23108,Matt Kuchar,"16' 3""",1022.167,63,-11
2024,0,60004,Jacob Bridgeman,"16' 4""",555.417,34,-7
2024,0,32640,Troy Merritt,"16' 4""",668.583,41,-11
2024,0,60767,Blaine Hale Jr.,"16' 5""",459.333,28,-7
2024,0,47988,Nick Hardy,"16' 5""",1262.0,77,-17
2024,0,47591,Eric Cole,"16' 6""",1007.917,61,-7
2024,0,40058,Zac Blair,"16' 7""",1093.5,66,-10
2024,0,29535,Brice Garnett,"16' 7""",364.167,22,-5
2024,0,29420,Billy Horschel,"16' 7""",563.667,34,-6
2024,0,46717,Viktor Hovland,"16' 7""",729.417,44,-12
2024,0,37455,Si Woo Kim,"16' 7""",714.583,43,-7
2024,0,38991,Alejandro Tosti,"16' 7""",745.667,45,-10
2024,0,33448,Justin Thomas,"16' 8""",684.417,41,-8
2024,0,51349,Nico Echavarria,"16' 9""",803.5,48,-6
2024,0,12716,Charley Hoffman,"16' 9""",1040.083,62,-12
2024,0,51890,Greyson Sigg,"16' 9""",738.167,44,-6
2024,0,58168,Davis Thompson,"16' 9""",1022.0,61,-19
2024,0,36799,Stephan Jaeger,"16' 10""",622.833,37,-4
2024,0,22405,Justin Rose,"16' 10""",539.833,32,-11
2024,0,34255,Joseph Bramlett,"16' 11""",928.333,55,-10
2024,0,29936,Ryan Fox,"16' 11""",962.583,57,-12
2024,0,47993,Denny McCarthy,"16' 11""",1013.583,60,-13
2024,0,51894,Vince Whaley,"16' 11""",609.667,36,-3
2024,0,25900,Lucas Glover,"17' 0""",966.667,57,-3
2024,0,36884,Ben Kohles,"17' 0""",1276.917,75,-17
2024,0,34466,Peter Malnati,"17' 0""",933.0,55,-14
2024,0,26476,Chez Reavie,"17' 0""",850.0,50,-2
2024,0,25493,Nick Taylor,"17' 0""",817.417,48,-7
2024,0,52453,Nicolai Højgaard,"17' 1""",563.833,33,+2
2024,0,28252,Seamus Power,"17' 1""",886.583,52,-2
2024,0,46441,Robby Shelton,"17' 1""",838.333,49,-13
2024,0,32070,Rafael Campos,"17' 2""",497.917,29,-5
2024,0,57362,Austin Eckroat,"17' 2""",909.167,53,-11
2024,0,56630,Akshay Bhatia,"17' 3""",1140.833,66,-9
2024,0,47504,Sam Burns,"17' 3""",863.0,50,-8
2024,0,59836,Pierceson Coody,"17' 3""",896.25,52,-6
2024,0,34256,Andrew Putnam,"17' 3""",896.417,52,-9
2024,0,55454,Carl Yuan,"17' 3""",861.417,50,-10
2024,0,26596,Ryan Moore,"17' 4""",884.833,51,-6
2024,0,52374,Brandon Wu,"17' 4""",657.5,38,-7
2024,0,59095,Chris Gotterup,"17' 5""",819.917,47,-4
2024,0,36801,Mark Hubbard,"17' 5""",1133.667,65,-16
2024,0,51997,Andrew Novak,"17' 5""",1008.75,58,-11
2024,0,22371,Aaron Baddeley,"17' 6""",824.083,47,-15
2024,0,56149,Wilson Furr,"17' 6""",751.667,43,-7
2024,0,47420,Jake Knapp,"17' 6""",873.0,50,-8
2024,0,37275,Sam Ryder,"17' 6""",664.75,38,-1
2024,0,57366,Cameron Young,"17' 6""",804.083,46,-11
2024,0,40026,Daniel Berger,"17' 7""",561.917,32,-8
2024,0,34563,Chesson Hadley,"17' 7""",933.0,53,-9
2024,0,32791,K.H. Lee,"17' 7""",1108.083,63,-6
2024,0,48081,Xander Schauffele,"17' 7""",510.0,29,-8
2024,0,52514,Trace Crowe,"17' 8""",938.417,53,E
2024,0,49947,Taylor Moore,"17' 8""",1307.75,74,-16
2024,0,40006,Erik van Rooyen,"17' 8""",1168.333,66,-20
2024,0,50497,Adrien Dumont de Chassart,"17' 9""",780.417,44,-8
2024,0,48117,Kurt Kitayama,"17' 9""",780.667,44,-7
2024,0,35310,Lanto Griffin,"17' 10""",767.0,43,-6
2024,0,36699,Patrick Rodgers,"17' 10""",1179.333,66,-18
2024,0,50493,Justin Suh,"17' 10""",1107.333,62,-5
2024,0,24024,Zach Johnson,"17' 11""",752.167,42,-1
2024,0,52513,Carson Young,"17' 11""",1290.167,72,-17
2024,0,33653,Thomas Detry,"18' 0""",952.167,53,-11
2024,0,29478,Kevin Kisner,"18' 0""",685.25,38,-1
2024,0,33399,Adam Hadwin,"18' 1""",1084.417,60,-16
2024,0,54421,Garrick Higgo,"18' 1""",884.417,49,-5
2024,0,49771,J.T. Poston,"18' 1""",978.667,54,-5
2024,0,27936,Martin Laird,"18' 3""",876.417,48,-8
2024,0,28775,Nate Lashley,"18' 4""",973.667,53,-8
2024,0,48887,Matt Wallace,"18' 4""",805.75,44,-10
2024,0,54628,Lee Hodges,"18' 5""",1085.75,59,-6
2024,0,30163,Henrik Norlander,"18' 5""",459.917,25,-5
2024,0,51977,Max Greyserman,"18' 6""",738.833,40,-4
2024,0,32366,Kevin Chappell,"18' 7""",558.417,30,-9
2024,0,32757,Patton Kizzire,"18' 7""",743.75,40,-7
2024,0,52215,Robert MacIntyre,"18' 7""",632.833,34,-4
2024,0,60067,Joe Highsmith,"18' 8""",821.417,44,-9
2024,0,27139,David Skinns,"18' 9""",845.417,45,-7
2024,0,45242,Kevin Yu,"18' 9""",1143.167,61,-2
2024,0,39324,J.J. Spaun,"18' 10""",1053.167,56,-7
2024,0,47483,Will Zalatoris,"18' 10""",697.5,37,-5
2024,0,39997,Corey Conners,"19' 0""",967.333,51,-7
2024,0,34099,Harris English,"19' 1""",933.5,49,-6
2024,0,37378,Min Woo Lee,"19' 1""",667.25,35,-4
2024,0,51634,Sahith Theegala,"19' 1""",1126.0,59,-7
2024,0,32333,Kevin Tway,"19' 2""",632.083,33,-9
2024,0,40162,Justin Lower,"19' 3""",1192.25,62,-5
2024,0,46414,Aaron Rai,"19' 4""",946.167,49,-7
2024,0,27330,Josh Teater,"19' 4""",656.25,34,+4
2024,0,47347,Adam Schenk,"19' 5""",1419.5,73,-10
2024,0,34046,Jordan Spieth,"19' 5""",875.417,45,-5
2024,0,33948,Byeong Hun An,"19' 6""",760.5,39,-8
2024,0,35450,Patrick Cantlay,"19' 6""",722.083,37,-3
2024,0,51287,Ryo Hisatsune,"19' 6""",1014.25,52,E
2024,0,39327,Ben Silverman,"19' 6""",1189.5,61,-12
2024,0,27644,Brian Harman,"19' 7""",1410.917,72,-7
2024,0,36871,Matt NeSmith,"19' 8""",903.667,46,+2
2024,0,54591,Ben Griffin,"19' 9""",1086.167,55,-4
2024,0,47679,Victor Perez,"19' 9""",672.667,34,-2
2024,0,40115,Adam Svensson,"19' 10""",1229.833,62,-12
2024,0,48699,Callum Tarren,"19' 10""",675.667,34,-5
2024,0,40098,Matt Fitzpatrick,"19' 11""",815.833,41,-4
2024,0,27129,Luke List,"19' 11""",977.25,49,-8
2024,0,46113,Ryan McCormick,"19' 11""",658.083,33,-2
2024,0,55893,Sam Stevens,"19' 11""",1253.333,63,-11
2024,0,50188,S.H. Kim,"20' 1""",1143.833,57,-10
2024,0,34587,Chan Kim,"20' 2""",887.0,44,+3
2024,0,31323,Gary Woodland,"20' 2""",886.667,44,-10
2024,0,54576,Patrick Fishburn,"20' 4""",892.917,44,-9
2024,0,36326,David Lipsky,"20' 4""",692.5,34,+6
2024,0,39971,Sungjae Im,"20' 5""",736.083,36,-3
2024,0,35617,Martin Trainer,"20' 5""",572.167,28,-2
2024,0,37212,Paul Barjon,"20' 6""",389.5,19,-2
2024,0,51070,Vincent Norrman,"20' 6""",656.75,32,-4
2024,0,57900,Chandler Phillips,"20' 6""",920.917,45,-14
2024,0,52666,Sami Valimaki,"20' 6""",798.417,39,-5
2024,0,33408,Tyson Alexander,"20' 7""",597.583,29,+1
2024,0,29221,Webb Simpson,"20' 8""",681.417,33,E
2024,0,27349,Alex Noren,"20' 9""",519.667,25,-4
2024,0,27064,Jhonattan Vegas,"20' 9""",870.833,42,E
2024,0,29908,C.T. Pan,"20' 10""",917.917,44,-3
2024,0,47806,Raul Pereda,"20' 10""",561.833,27,-5
2024,0,45609,Tyler Duncan,"21' 2""",1099.917,52,+1
2024,0,30911,Tommy Fleetwood,"21' 6""",602.0,28,+1
2024,0,47983,Chad Ramey,"21' 10""",1485.25,68,-4
2024,0,27649,Brandt Snedeker,"22' 1""",926.083,42,-4
2024,0,55708,Hayden Buckley,"22' 2""",1106.667,50,-6
2024,0,48867,Matti Schmid,"22' 3""",955.5,43,-9
2024,0,46340,Alex Smalley,"22' 3""",891.5,40,-4
2024,0,28420,Ryan Brehm,"22' 5""",783.5,35,-1
2024,0,52372,Cameron Champ,"23' 11""",764.917,32,-3
2024,0,23320,Ryan Palmer,"24' 9""",668.083,27,E
2024,0,47663,Kevin Dougherty,"25' 0""",1175.25,47,-3
2023,0,49771,J.T. Poston,"12' 6""",913.333,73,-30
2023,0,26596,Ryan Moore,"13' 4""",667.833,50,-8
2023,0,29221,Webb Simpson,"13' 9""",589.5,43,-2
2023,0,46435,Austin Cook,"13' 10""",762.25,55,-16
2023,0,32839,Hideki Matsuyama,"13' 11""",765.417,55,-26
2023,0,49766,Hank Lebioda,"14' 0""",547.167,39,-12
2023,0,52453,Nicolai Hojgaard,"14' 3""",469.833,33,-6
2023,0,30927,Brendon Todd,"14' 3""",1213.833,85,-25
2023,0,39977,Max Homa,"14' 4""",1178.5,82,-32
2023,0,19803,Ryan Armour,"14' 6""",1116.25,77,-23
2023,0,20229,Stewart Cink,"14' 8""",837.333,57,-21
2023,0,46442,Maverick McNealy,"14' 8""",541.75,37,-12
2023,0,23320,Ryan Palmer,"14' 8""",1057.083,72,-24
2023,0,52411,Kyle Westmoreland,"14' 8""",617.667,42,-10
2023,0,34610,Matthias Schwab,"14' 9""",1109.333,75,-16
2023,0,45242,Kevin Yu,"14' 9""",619.0,42,-15
2023,0,45157,Cam Davis,"14' 10""",755.833,51,-15
2023,0,29970,Dylan Frittelli,"14' 10""",562.25,38,-12
2023,0,35532,Tom Hoge,"14' 10""",1109.667,75,-19
2023,0,58967,Trevor Werbylo,"14' 10""",725.0,49,-9
2023,0,39997,Corey Conners,"14' 11""",1016.083,68,-19
2023,0,27974,Sung Kang,"14' 11""",253.417,17,-2
2023,0,34256,Andrew Putnam,"15' 0""",1035.083,69,-15
2023,0,39975,Michael Kim,"15' 1""",799.0,53,-18
2023,0,29420,Billy Horschel,"15' 2""",714.167,47,-10
2023,0,33122,Russell Knox,"15' 2""",1301.417,86,-13
2023,0,33413,Ben Martin,"15' 2""",910.083,60,-13
2023,0,46046,Scottie Scheffler,"15' 2""",759.583,50,-13
2023,0,30926,Chris Kirk,"15' 3""",1127.5,74,-13
2023,0,36326,David Lipsky,"15' 3""",978.0,64,-16
2023,0,39971,Sungjae Im,"15' 4""",950.833,62,-10
2023,0,47995,Davis Riley,"15' 4""",982.083,64,-14
2023,0,48867,Matti Schmid,"15' 4""",628.167,41,-13
2023,0,25493,Nick Taylor,"15' 4""",860.417,56,-16
2023,0,34563,Chesson Hadley,"15' 5""",1064.083,69,-14
2023,0,34098,Russell Henley,"15' 5""",1169.333,76,-17
2023,0,52955,Ludvig Åberg,"15' 6""",1008.0,65,-16
2023,0,27214,Kevin Streelman,"15' 7""",1233.667,79,-17
2023,0,48117,Kurt Kitayama,"15' 9""",614.167,39,-1
2023,0,32640,Troy Merritt,"15' 9""",1198.167,76,-21
2023,0,51997,Andrew Novak,"15' 9""",1055.917,67,-12
2023,0,50525,Collin Morikawa,"15' 10""",773.917,49,-6
2023,0,27936,Martin Laird,"15' 11""",907.083,57,-17
2023,0,57975,Harry Hall,"16' 0""",1007.333,63,-12
2023,0,36871,Matt NeSmith,"16' 0""",910.417,57,-6
2023,0,37275,Sam Ryder,"16' 0""",1410.417,88,-24
2023,0,40058,Zac Blair,"16' 1""",1160.083,72,-21
2023,0,29725,Tony Finau,"16' 1""",997.0,62,-8
2023,0,46601,Trey Mullinax,"16' 1""",708.417,44,-6
2023,0,51766,Wyndham Clark,"16' 2""",1228.0,76,-24
2023,0,40098,Matt Fitzpatrick,"16' 2""",776.083,48,-13
2023,0,25818,Scott Piercy,"16' 2""",954.75,59,-7
2023,0,22371,Aaron Baddeley,"16' 3""",600.333,37,-2
2023,0,33399,Adam Hadwin,"16' 3""",1090.833,67,-18
2023,0,34255,Joseph Bramlett,"16' 4""",816.75,50,-15
2023,0,34431,Robert Streb,"16' 4""",800.333,49,-11
2023,0,25900,Lucas Glover,"16' 5""",1377.5,84,-20
2023,0,23108,Matt Kuchar,"16' 5""",1134.417,69,-19
2023,0,50493,Justin Suh,"16' 5""",1393.75,85,-21
2023,0,29908,C.T. Pan,"16' 7""",349.083,21,-6
2023,0,49960,Sepp Straka,"16' 7""",897.417,54,-8
2023,0,47504,Sam Burns,"16' 8""",983.667,59,-15
2023,0,37455,Si Woo Kim,"16' 8""",918.75,55,-11
2023,0,47993,Denny McCarthy,"16' 9""",971.167,58,-17
2023,0,51950,Max McGreevy,"16' 9""",788.667,47,-1
2023,0,39324,J.J. Spaun,"16' 9""",1304.833,78,-12
2023,0,54591,Ben Griffin,"16' 10""",1094.0,65,-10
2023,0,24502,Adam Scott,"16' 10""",674.25,40,-4
2023,0,36799,Stephan Jaeger,"16' 11""",1335.083,79,-16
2023,0,24024,Zach Johnson,"16' 11""",864.083,51,-13
2023,0,34409,David Lingmerth,"16' 11""",877.75,52,-8
2023,0,29289,S.Y. Noh,"16' 11""",692.75,41,-8
2023,0,25632,Jimmy Walker,"16' 11""",1015.917,60,-19
2023,0,56630,Akshay Bhatia,"17' 0""",851.083,50,+1
2023,0,12716,Charley Hoffman,"17' 0""",1020.583,60,-7
2023,0,45522,Christiaan Bezuidenhout,"17' 1""",1418.667,83,-8
2023,0,34363,Tyrrell Hatton,"17' 1""",856.083,50,-11
2023,0,53165,Doc Redman,"17' 1""",1194.25,70,-17
2023,0,37338,Zecheng Dou,"17' 2""",1066.75,62,-11
2023,0,27644,Brian Harman,"17' 2""",1270.667,74,-13
2023,0,35506,Mackenzie Hughes,"17' 2""",771.75,45,-3
2023,0,31202,William McGirt,"17' 2""",361.25,21,-6
2023,0,51890,Greyson Sigg,"17' 2""",1098.25,64,-14
2023,0,30692,Scott Stallings,"17' 2""",1014.0,59,+4
2023,0,27095,Nick Watney,"17' 2""",823.0,48,-8
2023,0,52374,Brandon Wu,"17' 3""",1121.667,65,-13
2023,0,33653,Thomas Detry,"17' 4""",1073.833,62,-6
2023,0,25686,Jason Dufner,"17' 4""",1058.417,61,-4
2023,0,35901,Paul Haley II,"17' 4""",1509.417,87,-7
2023,0,35461,Beau Hossler,"17' 5""",1164.25,67,-15
2023,0,46717,Viktor Hovland,"17' 5""",820.167,47,-5
2023,0,32757,Patton Kizzire,"17' 5""",1096.083,63,-11
2023,0,28775,Nate Lashley,"17' 5""",1218.5,70,-18
2023,0,35449,Adam Long,"17' 5""",1286.667,74,-20
2023,0,46970,Jon Rahm,"17' 5""",835.583,48,-9
2023,0,55182,Tom Kim,"17' 6""",1033.75,59,+1
2023,0,27349,Alex Noren,"17' 6""",876.667,50,-7
2023,0,22056,Cameron Percy,"17' 7""",844.083,48,-9
2023,0,28252,Seamus Power,"17' 7""",579.333,33,-6
2023,0,40162,Justin Lower,"17' 8""",1217.75,69,-13
2023,0,33448,Justin Thomas,"17' 8""",1042.917,59,-3
2023,0,35617,Martin Trainer,"17' 8""",600.667,34,-8
2023,0,33597,Harry Higgs,"17' 9""",850.583,48,-6
2023,0,27129,Luke List,"17' 10""",1120.917,63,-9
2023,0,50095,Austin Smotherman,"17' 11""",1220.0,68,-9
2023,0,45609,Tyler Duncan,"18' 0""",1365.417,76,-17
2023,0,32102,Rickie Fowler,"18' 0""",1206.25,67,-13
2023,0,47983,Chad Ramey,"18' 0""",1297.417,72,-15
2023,0,55454,Carl Yuan,"18' 0""",1241.583,69,-12
2023,0,32448,James Hahn,"18' 1""",904.333,50,-11
2023,0,27554,Scott Harrington,"18' 1""",813.333,45,-10
2023,0,31557,Jim Herman,"18' 1""",974.417,54,E
2023,0,33410,Andrew Landry,"18' 1""",1213.083,67,-14
2023,0,47591,Eric Cole,"18' 2""",1361.333,75,-14
2023,0,31646,Emiliano Grillo,"18' 2""",983.167,54,-4
2023,0,40006,Erik van Rooyen,"18' 2""",888.333,49,-7
2023,0,51349,Nico Echavarria,"18' 3""",764.833,42,-9
2023,0,49947,Taylor Moore,"18' 3""",1258.583,69,-13
2023,0,57366,Cameron Young,"18' 3""",1203.083,66,-12
2023,0,33141,Keegan Bradley,"18' 4""",861.667,47,+1
2023,0,32791,K.H. Lee,"18' 4""",1170.667,64,-11
2023,0,47347,Adam Schenk,"18' 4""",1558.917,85,-6
2023,0,36699,Patrick Rodgers,"18' 5""",1290.333,70,-10
2023,0,34046,Jordan Spieth,"18' 5""",846.333,46,+1
2023,0,33408,Tyson Alexander,"18' 6""",887.417,48,-9
2023,0,29535,Brice Garnett,"18' 6""",796.083,43,-8
2023,0,39546,Keith Mitchell,"18' 6""",1181.917,64,-13
2023,0,26476,Chez Reavie,"18' 6""",1424.917,77,-2
2023,0,31560,Brian Stuard,"18' 6""",498.667,27,-5
2023,0,31323,Gary Woodland,"18' 6""",758.917,41,-6
2023,0,30911,Tommy Fleetwood,"18' 7""",501.417,27,+2
2023,0,33204,Shane Lowry,"18' 7""",760.417,41,-11
2023,0,30163,Henrik Norlander,"18' 7""",1075.833,58,-13
2023,0,32139,Danny Willett,"18' 7""",968.083,52,-10
2023,0,48084,Wesley Bryan,"18' 8""",578.667,31,-4
2023,0,34076,Joel Dahmen,"18' 8""",1248.25,67,-3
2023,0,28089,Jason Day,"18' 8""",653.917,35,-7
2023,0,36801,Mark Hubbard,"18' 8""",1192.25,64,-10
2023,0,32333,Kevin Tway,"18' 8""",1046.083,56,-9
2023,0,47128,Richy Werenski,"18' 9""",749.75,40,-7
2023,0,48081,Xander Schauffele,"18' 10""",752.0,40,-12
2023,0,51634,Sahith Theegala,"18' 10""",924.75,49,-4
2023,0,27963,Chris Stroud,"18' 11""",737.75,39,-7
2023,0,52513,Carson Young,"18' 11""",1284.75,68,-5
2023,0,35450,Patrick Cantlay,"19' 0""",684.25,36,-9
2023,0,33948,Byeong Hun An,"19' 1""",1490.917,78,-10
2023,0,24925,Jonathan Byrd,"19' 1""",457.667,24,-4
2023,0,32366,Kevin Chappell,"19' 1""",648.5,34,-3
2023,0,28420,Ryan Brehm,"19' 2""",1168.75,61,-5
2023,0,52375,Doug Ghim,"19' 2""",1342.0,70,-8
2023,0,39954,Cody Gribble,"19' 2""",728.25,38,-9
2023,0,46441,Robby Shelton,"19' 2""",1014.667,53,-6
2023,0,56762,Will Gordon,"19' 3""",826.167,43,-10
2023,0,47988,Nick Hardy,"19' 4""",1355.833,70,-14
2023,0,49453,Trevor Cone,"19' 5""",1126.583,58,-9
2023,0,34466,Peter Malnati,"19' 6""",1211.417,62,-2
2023,0,48699,Callum Tarren,"19' 6""",1327.917,68,-8
2023,0,55708,Hayden Buckley,"19' 7""",900.417,46,-3
2023,0,52372,Cameron Champ,"19' 7""",706.167,36,-10
2023,0,49298,Kramer Hickok,"19' 7""",1352.25,69,-13
2023,0,32816,Satoshi Kodaira,"19' 7""",684.75,35,-7
2023,0,55789,Taylor Montgomery,"19' 7""",1251.0,64,-10
2023,0,28237,Rory McIlroy,"19' 8""",786.667,40,-2
2023,0,36724,Augusto Núñez,"19' 8""",1041.5,53,-2
2023,0,46340,Alex Smalley,"19' 9""",1322.25,67,-9
2023,0,55893,Sam Stevens,"19' 9""",1852.833,94,-8
2023,0,58168,Davis Thompson,"19' 10""",1426.0,72,-9
2023,0,39058,Lucas Herbert,"19' 11""",656.083,33,-3
2023,0,50188,S.H. Kim,"19' 11""",1656.167,83,-13
2023,0,48119,Ben Taylor,"19' 11""",1514.583,76,-16
2023,0,34099,Harris English,"20' 2""",644.167,32,-7
2023,0,40115,Adam Svensson,"20' 4""",1465.5,72,-14
2023,0,58696,Peter Kuest,"20' 5""",570.583,28,-6
2023,0,59018,Ryan Gerard,"20' 7""",843.0,41,-11
2023,0,51491,Brandon Matthews,"20' 7""",534.333,26,-4
2023,0,54783,Dylan Wu,"20' 8""",1445.083,70,-11
2023,0,35879,Kelly Kraft,"20' 9""",1472.583,71,-15
2023,0,51414,Brent Grant,"20' 11""",1107.0,53,-5
2023,0,35310,Lanto Griffin,"20' 11""",712.25,34,-10
2023,0,39335,Kevin Roy,"21' 2""",994.917,47,-3
2023,0,48887,Matt Wallace,"21' 3""",1127.5,53,-6
2023,0,31577,Tano Goya,"21' 4""",1046.5,49,-10
2023,0,57362,Austin Eckroat,"21' 5""",1283.083,60,-8
2023,0,47079,Harrison Endycott,"21' 8""",1280.0,59,-7
2023,0,32662,Michael Gligic,"21' 8""",1019.917,47,+4
2023,0,54421,Garrick Higgo,"21' 8""",1644.083,76,-8
2023,0,51070,Vincent Norrman,"21' 9""",1633.5,75,-6
2023,0,40250,Taylor Pendrith,"21' 10""",1200.417,55,-1
2023,0,39067,MJ Daffue,"22' 0""",1320.667,60,-4
2023,0,24140,Sean O'Hair,"22' 6""",495.333,22,-3
2023,0,54628,Lee Hodges,"22' 7""",1333.333,59,-3
2023,0,22405,Justin Rose,"23' 10""",763.417,32,+2
2023,0,46414,Aaron Rai,"24' 2""",1303.083,54,-3
2022,0,33448,Justin Thomas,"11' 10""",449.333,38,-16
2022,0,34174,John Huh,"13' 0""",350.5,27,-9
2022,0,51997,Andrew Novak,"13' 5""",658.167,49,-5
2022,0,48081,Xander Schauffele,"13' 5""",484.417,36,-20
2022,0,21961,Charles Howell III,"13' 10""",483.917,35,-16
2022,0,27139,David Skinns,"13' 11""",306.333,22,-3
2022,0,35891,Cameron Smith,"13' 11""",626.0,45,-20
2022,0,48084,Wesley Bryan,"14' 2""",395.917,28,-6
2022,0,30163,Henrik Norlander,"14' 4""",371.75,26,-3
2022,0,39977,Max Homa,"14' 5""",968.667,67,-15
2022,0,47504,Sam Burns,"14' 6""",784.0,54,-9
2022,0,26300,Matt Jones,"14' 6""",419.917,29,-5
2022,0,33204,Shane Lowry,"14' 8""",646.75,44,-8
2022,0,47995,Davis Riley,"14' 8""",1026.583,70,-18
2022,0,32662,Michael Gligic,"14' 9""",635.167,43,-15
2022,0,30926,Chris Kirk,"14' 10""",902.75,61,-17
2022,0,39953,Chase Seiffert,"14' 10""",505.083,34,-3
2022,0,36326,David Lipsky,"15' 1""",813.75,54,-12
2022,0,39971,Sungjae Im,"15' 2""",713.583,47,-19
2022,0,34046,Jordan Spieth,"15' 2""",636.5,42,-6
2022,0,24925,Jonathan Byrd,"15' 3""",443.333,29,+1
2022,0,32366,Kevin Chappell,"15' 4""",630.25,41,-6
2022,0,23621,Rory Sabbatini,"15' 4""",536.5,35,-2
2022,0,29725,Tony Finau,"15' 6""",714.667,46,-11
2022,0,49298,Kramer Hickok,"15' 7""",1013.083,65,-13
2022,0,51950,Max McGreevy,"15' 7""",575.083,37,-9
2022,0,33399,Adam Hadwin,"15' 8""",1002.417,64,-8
2022,0,32448,James Hahn,"15' 9""",583.75,37,-6
2022,0,40250,Taylor Pendrith,"15' 9""",880.667,56,-16
2022,0,24502,Adam Scott,"15' 9""",738.333,47,-10
2022,0,30927,Brendon Todd,"15' 9""",927.75,59,-23
2022,0,32839,Hideki Matsuyama,"15' 10""",823.5,52,-12
2022,0,51890,Greyson Sigg,"15' 10""",742.917,47,-17
2022,0,34098,Russell Henley,"15' 11""",684.0,43,-16
2022,0,24361,Pat Perez,"15' 11""",492.167,31,-10
2022,0,45540,Jared Wolfe,"15' 11""",733.0,46,-7
2022,0,35450,Patrick Cantlay,"16' 0""",736.333,46,-11
2022,0,30911,Tommy Fleetwood,"16' 0""",367.5,23,E
2022,0,37189,Harold Varner III,"16' 0""",832.667,52,-18
2022,0,29420,Billy Horschel,"16' 1""",723.25,45,-11
2022,0,57366,Cameron Young,"16' 1""",978.667,61,-18
2022,0,46046,Scottie Scheffler,"16' 2""",741.917,46,-5
2022,0,40006,Erik van Rooyen,"16' 2""",469.0,29,-2
2022,0,47483,Will Zalatoris,"16' 2""",760.0,47,-10
2022,0,45157,Cam Davis,"16' 3""",990.917,61,-18
2022,0,24024,Zach Johnson,"16' 3""",1006.75,62,-8
