YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2021,0,47483,Will Zalatoris,3.0,264,88
2021,0,24361,Pat Perez,3.009,352,117
2021,0,19803,Ryan Armour,3.01,304,101
2021,0,33410,Andrew Landry,3.01,289,96
2021,0,34563,Chesson Hadley,3.012,244,81
2021,0,31323,Gary Woodland,3.013,241,80
2021,0,27095,Nick Watney,3.015,205,68
2021,0,25686,Jason Dufner,3.016,380,126
2021,0,27141,J.B. Holmes,3.016,193,64
2021,0,32757,Patton Kizzire,3.016,389,129
2021,0,47347,Adam Schenk,3.016,389,129
2021,0,45526,Abraham Ancer,3.018,338,112
2021,0,28252,Seamus Power,3.019,160,53
2021,0,29725,Tony Finau,3.021,290,96
2021,0,28679,Fabián Gómez,3.021,142,47
2021,0,33448,Justin Thomas,3.021,290,96
2021,0,32448,James Hahn,3.022,281,93
2021,0,23623,Bo Van Pelt,3.022,275,91
2021,0,29268,Bronson Burgoon,3.023,266,88
2021,0,40098,Matt Fitzpatrick,3.027,221,73
2021,0,49298,Kramer Hickok,3.029,206,68
2021,0,52375,Doug Ghim,3.03,303,100
2021,0,31646,Emiliano Grillo,3.03,303,100
2021,0,27649,Brandt Snedeker,3.03,306,101
2021,0,39971,Sungjae Im,3.032,476,157
2021,0,39977,Max Homa,3.034,270,89
2021,0,29478,Kevin Kisner,3.034,270,89
2021,0,30926,Chris Kirk,3.035,343,113
2021,0,33404,Chris Baker,3.036,167,55
2021,0,30163,Henrik Norlander,3.036,337,111
2021,0,47504,Sam Burns,3.038,319,105
2021,0,34174,John Huh,3.038,237,78
2021,0,39324,J.J. Spaun,3.039,231,76
2021,0,24502,Adam Scott,3.041,225,74
2021,0,33486,Roger Sloan,3.045,271,89
2021,0,32839,Hideki Matsuyama,3.046,332,109
2021,0,33204,Shane Lowry,3.047,262,86
2021,0,29926,Danny Lee,3.049,250,82
2021,0,34431,Robert Streb,3.049,311,102
2021,0,33419,Cameron Tringale,3.05,369,121
2021,0,32139,Danny Willett,3.05,122,40
2021,0,29974,Branden Grace,3.051,302,99
2021,0,29420,Billy Horschel,3.051,302,99
2021,0,36801,Mark Hubbard,3.051,421,138
2021,0,32816,Satoshi Kodaira,3.051,299,98
2021,0,28775,Nate Lashley,3.051,241,79
2021,0,25364,Paul Casey,3.052,235,77
2021,0,32640,Troy Merritt,3.052,354,116
2021,0,53165,Doc Redman,3.052,296,97
2021,0,39953,Chase Seiffert,3.054,281,92
2021,0,27349,Alex Noren,3.055,336,110
2021,0,24357,K.J. Choi,3.056,217,71
2021,0,35506,Mackenzie Hughes,3.057,324,106
2021,0,27129,Luke List,3.057,373,122
2021,0,36871,Matthew NeSmith,3.057,373,122
2021,0,27770,Camilo Villegas,3.058,370,121
2021,0,27556,Ted Potter Jr.,3.062,297,97
2021,0,1810,Phil Mickelson,3.063,242,79
2021,0,33490,Bo Hoag,3.068,359,117
2021,0,33667,Carlos Ortiz,3.07,353,115
2021,0,30925,Dustin Johnson,3.071,258,84
2021,0,30927,Brendon Todd,3.071,304,99
2021,0,22371,Aaron Baddeley,3.074,166,54
2021,0,24138,Ian Poulter,3.074,249,81
2021,0,34466,Peter Malnati,3.078,277,90
2021,0,32791,K.H. Lee,3.079,431,140
2021,0,46402,Talor Gooch,3.08,348,113
2021,0,47959,Bryson DeChambeau,3.086,216,70
2021,0,34098,Russell Henley,3.086,358,116
2021,0,33122,Russell Knox,3.086,358,116
2021,0,35532,Tom Hoge,3.087,392,127
2021,0,29908,C.T. Pan,3.087,284,92
2021,0,36699,Patrick Rodgers,3.088,352,114
2021,0,37275,Sam Ryder,3.089,312,101
2021,0,26331,Charl Schwartzel,3.089,380,123
2021,0,27064,Jhonattan Vegas,3.09,309,100
2021,0,56762,Will Gordon,3.092,303,98
2021,0,39975,Michael Kim,3.093,266,86
2021,0,27214,Kevin Streelman,3.094,396,128
2021,0,32662,Michael Gligic,3.095,294,95
2021,0,26476,Chez Reavie,3.095,294,95
2021,0,47128,Richy Werenski,3.095,359,116
2021,0,35104,Tom Lewis,3.096,353,114
2021,0,34213,Grayson Murray,3.096,161,52
2021,0,30692,Scott Stallings,3.096,322,104
2021,0,28089,Jason Day,3.097,192,62
2021,0,27936,Martin Laird,3.098,285,92
2021,0,21209,Sergio Garcia,3.101,276,89
2021,0,34099,Harris English,3.103,301,97
2021,0,26300,Matt Jones,3.104,329,106
2021,0,37455,Si Woo Kim,3.106,351,113
2021,0,47993,Denny McCarthy,3.106,382,123
2021,0,33948,Byeong Hun An,3.108,317,102
2021,0,27554,Scott Harrington,3.108,317,102
2021,0,48045,Michael Gellerman,3.109,143,46
2021,0,35461,Beau Hossler,3.109,342,110
2021,0,45157,Cam Davis,3.11,423,136
2021,0,51894,Vince Whaley,3.113,302,97
2021,0,29970,Dylan Frittelli,3.114,274,88
2021,0,33597,Harry Higgs,3.114,355,114
2021,0,26851,Marc Leishman,3.114,246,79
2021,0,35230,Nelson Ledesma,3.115,162,52
2021,0,46441,Robby Shelton,3.115,324,104
2021,0,32150,Michael Thompson,3.115,324,104
2021,0,25818,Scott Piercy,3.118,290,93
2021,0,48887,Matt Wallace,3.121,181,58
2021,0,23621,Rory Sabbatini,3.122,281,90
2021,0,34264,Hudson Swafford,3.122,306,98
2021,0,25493,Nick Taylor,3.125,400,128
2021,0,27974,Sung Kang,3.126,347,111
2021,0,26758,David Hearn,3.127,222,71
2021,0,35658,Kris Ventura,3.129,219,70
2021,0,25900,Lucas Glover,3.13,385,123
2021,0,46550,Brandon Hagy,3.13,288,92
2021,0,49771,J.T. Poston,3.13,385,123
2021,0,40006,Erik van Rooyen,3.132,285,91
2021,0,34255,Joseph Bramlett,3.133,282,90
2021,0,27942,Rob Oppenheim,3.133,260,83
2021,0,46435,Austin Cook,3.134,304,97
2021,0,34363,Tyrrell Hatton,3.134,210,67
2021,0,20396,Lee Westwood,3.134,210,67
2021,0,32618,Rhein Gibson,3.138,182,58
2021,0,21961,Charles Howell III,3.138,251,80
2021,0,45609,Tyler Duncan,3.143,352,112
2021,0,23320,Ryan Palmer,3.143,308,98
2021,0,33413,Ben Martin,3.145,173,55
2021,0,29535,Brice Garnett,3.147,343,109
2021,0,35449,Adam Long,3.147,321,102
2021,0,39546,Keith Mitchell,3.149,318,101
2021,0,28420,Ryan Brehm,3.154,164,52
2021,0,56278,Matthew Wolff,3.154,205,65
2021,0,31557,Jim Herman,3.155,306,97
2021,0,25632,Jimmy Walker,3.163,310,98
2021,0,32102,Rickie Fowler,3.167,285,90
2021,0,29479,Scott Brown,3.168,320,101
2021,0,46046,Scottie Scheffler,3.176,378,119
2021,0,19846,Brian Gay,3.183,296,93
2021,0,23108,Matt Kuchar,3.187,290,91
2021,0,26499,Rafa Cabrera Bello,3.202,269,84
2021,0,34314,Sebastian Cappelen,3.208,170,53
2021,0,32070,Rafael Campos,3.209,215,67
2021,0,32254,Xinjun Zhang,3.228,255,79
2021,0,23788,D.J. Trahan,3.235,220,68
2021,0,35617,Martin Trainer,3.244,253,78
2021,0,24781,Hunter Mahan,3.254,205,63
2020,0,34363,Tyrrell Hatton,2.767,119,43
2020,1,34213,Grayson Murray,2.846,111,39
2020,1,24924,Bill Haas,2.854,137,48
2020,1,34099,Harris English,2.872,270,94
2020,1,28089,Jason Day,2.898,142,49
2020,1,47959,Bryson DeChambeau,2.902,238,82
2020,2,29268,Bronson Burgoon,2.903,180,62
2020,1,46970,Jon Rahm,2.907,218,75
2020,2,47128,Richy Werenski,2.909,192,66
2020,2,49771,J.T. Poston,2.911,262,90
2020,2,48119,Ben Taylor,2.912,99,34
2020,2,19803,Ryan Armour,2.919,181,62
2020,2,25900,Lucas Glover,2.925,196,67
2020,1,25396,Kevin Na,2.929,205,70
2020,3,36689,Brooks Koepka,2.934,179,61
2020,3,34046,Jordan Spieth,2.943,206,70
2020,2,29221,Webb Simpson,2.945,215,73
2020,3,48045,Michael Gellerman,2.946,109,37
2020,-2,45526,Abraham Ancer,2.947,224,76
2020,3,49766,Hank Lebioda,2.947,168,57
2020,3,33419,Cameron Tringale,2.947,224,76
2020,2,34098,Russell Henley,2.95,236,80
2020,2,52375,Doug Ghim,2.952,124,42
2020,2,24361,Pat Perez,2.952,186,63
2020,2,29974,Branden Grace,2.957,139,47
2020,3,33141,Keegan Bradley,2.964,246,83
2020,2,45486,Joaquin Niemann,2.966,258,87
2020,4,39324,J.J. Spaun,2.966,175,59
2020,3,34076,Joel Dahmen,2.968,279,94
2020,3,35461,Beau Hossler,2.968,187,63
2020,1,26851,Marc Leishman,2.97,196,66
2020,3,30944,Jason Kokrak,2.972,211,71
2020,-5,29725,Tony Finau,2.976,253,85
2020,3,33486,Roger Sloan,2.981,161,54
2020,3,27963,Chris Stroud,2.981,158,53
2020,3,22371,Aaron Baddeley,2.982,167,56
2020,3,40098,Matt Fitzpatrick,2.984,188,63
2020,3,29478,Kevin Kisner,2.985,203,68
2020,3,33490,Bo Hoag,2.986,215,72
2020,3,37275,Sam Ryder,2.987,236,79
2020,3,23621,Rory Sabbatini,2.987,233,78
2020,4,34021,Bud Cauley,2.988,248,83
2020,4,35506,Mackenzie Hughes,2.988,257,86
2020,1,34360,Patrick Reed,2.988,242,81
2020,3,50525,Collin Morikawa,2.99,305,102
2020,3,33120,Mark Anderson,3.0,153,51
2020,3,40009,Dominic Bozzelli,3.0,81,27
2020,3,52372,Cameron Champ,3.0,207,69
2020,3,35532,Tom Hoge,3.0,261,87
2020,3,47993,Denny McCarthy,3.0,291,97
2020,27,48081,Xander Schauffele,3.0,243,81
2020,3,30692,Scott Stallings,3.0,225,75
2020,3,23325,Vaughn Taylor,3.0,216,72
2020,3,46717,Viktor Hovland,3.013,241,80
2020,4,28237,Rory McIlroy,3.014,208,69
2020,3,27349,Alex Noren,3.014,220,73
2020,2,45157,Cam Davis,3.015,196,65
2020,2,31646,Emiliano Grillo,3.015,202,67
2020,3,28775,Nate Lashley,3.016,184,61
2020,3,27942,Rob Oppenheim,3.017,181,60
2020,3,32102,Rickie Fowler,3.019,160,53
2020,3,45609,Tyler Duncan,3.02,302,100
2020,3,46550,Brandon Hagy,3.02,154,51
2020,3,26596,Ryan Moore,3.02,148,49
2020,3,22405,Justin Rose,3.02,154,51
2020,3,25572,Graeme McDowell,3.021,142,47
2020,3,25686,Jason Dufner,3.023,266,88
2020,3,39977,Max Homa,3.025,245,81
2020,3,36871,Matthew NeSmith,3.025,245,81
2020,3,28420,Ryan Brehm,3.026,115,38
2020,3,32366,Kevin Chappell,3.026,118,39
2020,5,36699,Patrick Rodgers,3.028,327,108
2020,5,32757,Patton Kizzire,3.029,209,69
2020,5,27330,Josh Teater,3.029,106,35
2020,7,30925,Dustin Johnson,3.033,182,60
2020,5,33449,Zack Sucher,3.034,88,29
2020,5,37455,Si Woo Kim,3.035,258,85
2020,6,21961,Charles Howell III,3.038,237,78
2020,1,48822,Sebastián Muñoz,3.04,301,99
2020,6,49964,Aaron Wise,3.042,146,48
2020,6,33404,Chris Baker,3.044,137,45
2020,6,32618,Rhein Gibson,3.045,134,44
2020,6,29479,Scott Brown,3.047,195,64
2020,6,33399,Adam Hadwin,3.048,256,84
2020,0,33448,Justin Thomas,3.048,253,83
2020,5,46442,Maverick McNealy,3.049,247,81
2020,5,24502,Adam Scott,3.049,125,41
2020,5,33948,Byeong Hun An,3.051,238,78
2020,5,32791,K.H. Lee,3.053,229,75
2020,5,53165,Doc Redman,3.054,284,93
2020,5,32640,Troy Merritt,3.055,223,73
2020,5,29535,Brice Garnett,3.057,214,70
2020,5,34255,Joseph Bramlett,3.058,159,52
2020,5,36801,Mark Hubbard,3.059,312,102
2020,5,32333,Kevin Tway,3.061,150,49
2020,5,51766,Wyndham Clark,3.062,199,65
2020,5,30110,Kyle Stanley,3.062,199,65
2020,5,46402,Talor Gooch,3.063,343,112
2020,5,27644,Brian Harman,3.064,334,109
2020,5,12716,Charley Hoffman,3.065,190,62
2020,26,46046,Scottie Scheffler,3.067,276,90
2020,4,33413,Ben Martin,3.069,89,29
2020,4,35732,Wes Roach,3.069,89,29
2020,4,24138,Ian Poulter,3.07,175,57
2020,4,32150,Michael Thompson,3.07,264,86
2020,16,32839,Hideki Matsuyama,3.074,249,81
2020,4,27974,Sung Kang,3.075,246,80
2020,4,27095,Nick Watney,3.075,163,53
2020,4,56762,Will Gordon,3.077,80,26
2020,4,26758,David Hearn,3.077,160,52
2020,4,56278,Matthew Wolff,3.077,280,91
2020,4,25364,Paul Casey,3.078,157,51
2020,4,32662,Michael Gligic,3.078,157,51
2020,4,25818,Scott Piercy,3.078,237,77
2020,-7,39971,Sungjae Im,3.087,318,103
2020,4,33204,Shane Lowry,3.087,142,46
2020,3,26329,Louis Oosthuizen,3.088,176,57
2020,3,31323,Gary Woodland,3.089,244,79
2020,3,29518,Brendan Steele,3.09,241,78
2020,4,26499,Rafa Cabrera Bello,3.091,170,55
2020,4,34314,Sebastian Cappelen,3.091,136,44
2020,7,30927,Brendon Todd,3.093,266,86
2020,5,35449,Adam Long,3.094,297,96
2020,6,27554,Scott Harrington,3.097,223,72
2020,6,29908,C.T. Pan,3.097,192,62
2020,-2,40026,Daniel Berger,3.099,282,91
2020,6,33122,Russell Knox,3.099,220,71
2020,6,39546,Keith Mitchell,3.099,220,71
2020,5,39953,Chase Seiffert,3.1,155,50
2020,5,32254,Xinjun Zhang,3.1,248,80
2020,5,33667,Carlos Ortiz,3.102,273,88
2020,5,29484,Peter Uihlein,3.102,152,49
2020,5,30911,Tommy Fleetwood,3.103,121,39
2020,5,27936,Martin Laird,3.103,121,39
2020,5,34563,Chesson Hadley,3.104,239,77
2020,5,27129,Luke List,3.107,261,84
2020,5,20229,Stewart Cink,3.109,199,64
2020,5,23108,Matt Kuchar,3.111,224,72
2020,5,32139,Danny Willett,3.111,112,36
2020,5,40058,Zac Blair,3.113,193,62
2020,5,49298,Kramer Hickok,3.113,165,53
2020,5,25493,Nick Taylor,3.114,218,70
2020,8,35891,Cameron Smith,3.117,240,77
2020,4,49960,Sepp Straka,3.118,265,85
2020,4,28307,Matt Every,3.119,184,59
2020,4,27214,Kevin Streelman,3.12,234,75
2020,5,26476,Chez Reavie,3.125,250,80
2020,5,27649,Brandt Snedeker,3.125,225,72
2020,5,31560,Brian Stuard,3.125,300,96
2020,5,25349,Tim Wilkinson,3.125,150,48
2020,6,26300,Matt Jones,3.127,319,102
2020,6,37189,Harold Varner III,3.127,247,79
2020,6,34431,Robert Streb,3.128,122,39
2020,6,25632,Jimmy Walker,3.129,194,62
2020,6,30163,Henrik Norlander,3.13,216,69
2020,6,19846,Brian Gay,3.132,213,68
2020,6,23788,D.J. Trahan,3.133,141,45
2020,6,48887,Matt Wallace,3.135,163,52
2020,7,25804,Bubba Watson,3.136,254,81
2020,8,35450,Patrick Cantlay,3.14,179,57
2020,3,35310,Lanto Griffin,3.141,311,99
2020,-10,23320,Ryan Palmer,3.143,286,91
2020,6,23623,Bo Van Pelt,3.146,151,48
2020,8,21407,Arjun Atwal,3.148,85,27
2020,8,47504,Sam Burns,3.151,230,73
2020,8,39997,Corey Conners,3.151,293,93
2020,8,28679,Fabián Gómez,3.151,167,53
2020,3,29420,Billy Horschel,3.154,246,78
2020,8,24024,Zach Johnson,3.154,246,78
2020,7,21209,Sergio Garcia,3.156,142,45
2020,7,32448,James Hahn,3.158,120,38
2020,7,34256,Andrew Putnam,3.167,152,48
2020,7,47347,Adam Schenk,3.169,263,83
2020,7,29926,Danny Lee,3.173,257,81
2020,7,34466,Peter Malnati,3.176,216,68
2020,7,51894,Vince Whaley,3.184,121,38
2020,8,33410,Andrew Landry,3.188,271,85
2020,8,35230,Nelson Ledesma,3.192,83,26
2020,8,29970,Dylan Frittelli,3.196,310,97
2020,8,1810,Phil Mickelson,3.196,147,46
2020,8,31557,Jim Herman,3.209,215,67
2020,8,10809,Jim Furyk,3.211,183,57
2020,8,33597,Harry Higgs,3.212,318,99
2020,8,35658,Kris Ventura,3.222,116,36
2020,8,46441,Robby Shelton,3.225,258,80
2020,8,46435,Austin Cook,3.234,207,64
2020,8,40042,Tyler McCumber,3.24,162,50
2020,8,27064,Jhonattan Vegas,3.246,185,57
2020,8,28252,Seamus Power,3.25,65,20
2020,8,31420,Anirban Lahiri,3.269,85,26
2020,8,27556,Ted Potter Jr.,3.271,157,48
2020,8,22056,Cameron Percy,3.289,148,45
2020,8,35617,Martin Trainer,3.315,179,54
2019,0,26851,Marc Leishman,2.831,201,71
2019,0,21961,Charles Howell III,2.916,277,95
2019,0,32839,Hideki Matsuyama,2.917,280,96
2019,0,35450,Patrick Cantlay,2.921,222,76
2019,0,29420,Billy Horschel,2.926,275,94
2019,0,49964,Aaron Wise,2.929,164,56
2019,0,34466,Peter Malnati,2.937,370,126
2019,0,29926,Danny Lee,2.945,321,109
2019,0,24925,Jonathan Byrd,2.948,171,58
2019,0,23320,Ryan Palmer,2.95,236,80
2019,0,23621,Rory Sabbatini,2.95,357,121
2019,0,32333,Kevin Tway,2.951,301,102
2019,0,28237,Rory McIlroy,2.957,204,69
2019,0,25818,Scott Piercy,2.96,293,99
2019,0,33418,Shawn Stefani,2.96,296,100
2019,0,47959,Bryson DeChambeau,2.966,261,88
2019,0,33141,Keegan Bradley,2.967,270,91
2019,0,47993,Denny McCarthy,2.972,321,108
2019,0,49303,Anders Albertson,2.973,223,75
2019,0,36699,Patrick Rodgers,2.973,217,73
2019,0,33419,Cameron Tringale,2.974,229,77
2019,0,25572,Graeme McDowell,2.976,250,84
2019,0,45157,Cam Davis,2.978,277,93
2019,0,37340,Chase Wright,2.978,271,91
2019,0,32791,K.H. Lee,2.979,289,97
2019,0,29725,Tony Finau,2.98,295,99
2019,0,29223,Sam Saunders,2.98,298,100
2019,0,26329,Louis Oosthuizen,2.984,188,63
2019,0,25364,Paul Casey,2.986,215,72
2019,0,32102,Rickie Fowler,2.989,260,87
2019,0,23108,Matt Kuchar,2.989,275,92
2019,0,49766,Hank Lebioda,2.989,272,91
2019,0,29221,Webb Simpson,2.989,284,95
2019,0,39997,Corey Conners,2.99,311,104
2019,0,19803,Ryan Armour,2.991,347,116
2019,0,27936,Martin Laird,2.991,317,106
2019,0,20472,Alex Cejka,3.0,171,57
2019,0,30944,Jason Kokrak,3.0,330,110
2019,0,32640,Troy Merritt,3.0,261,87
2019,0,46970,Jon Rahm,3.0,213,71
2019,0,34360,Patrick Reed,3.0,264,88
2019,0,40115,Adam Svensson,3.0,264,88
2019,0,26951,Johnson Wagner,3.0,216,72
2019,0,25632,Jimmy Walker,3.0,234,78
2019,0,26300,Matt Jones,3.009,319,106
2019,0,34098,Russell Henley,3.011,283,94
2019,0,27129,Luke List,3.012,250,83
2019,0,32757,Patton Kizzire,3.013,235,78
2019,0,22371,Aaron Baddeley,3.014,214,71
2019,0,28679,Fabián Gómez,3.014,214,71
2019,0,21731,Freddie Jacobson,3.015,202,67
2019,0,22405,Justin Rose,3.015,199,66
2019,0,23325,Vaughn Taylor,3.015,398,132
2019,0,35732,Wes Roach,3.016,190,63
2019,0,34021,Bud Cauley,3.018,341,113
2019,0,34363,Tyrrell Hatton,3.018,172,57
2019,0,6522,Ernie Els,3.02,154,51
2019,0,39971,Sungjae Im,3.02,453,150
2019,0,48822,Sebastián Muñoz,3.02,299,99
2019,0,36799,Stephan Jaeger,3.021,284,94
2019,0,31420,Anirban Lahiri,3.023,260,86
2019,0,34256,Andrew Putnam,3.024,254,84
2019,0,30925,Dustin Johnson,3.027,224,74
2019,0,35461,Beau Hossler,3.029,312,103
2019,0,37380,Curtis Luck,3.029,212,70
2019,0,29974,Branden Grace,3.03,200,66
2019,0,26596,Ryan Moore,3.031,297,98
2019,0,25396,Kevin Na,3.034,179,59
2019,0,35532,Tom Hoge,3.035,349,115
2019,0,27963,Chris Stroud,3.038,243,80
2019,0,47347,Adam Schenk,3.039,386,127
2019,0,34264,Hudson Swafford,3.039,234,77
2019,0,12716,Charley Hoffman,3.045,201,66
2019,0,27974,Sung Kang,3.045,341,112
2019,0,47128,Richy Werenski,3.045,338,111
2019,0,46523,Joey Garber,3.046,198,65
2019,0,35879,Kelly Kraft,3.047,326,107
2019,0,47504,Sam Burns,3.048,317,104
2019,0,29268,Bronson Burgoon,3.049,186,61
2019,0,32150,Michael Thompson,3.049,314,103
2019,0,24361,Pat Perez,3.05,183,60
2019,0,32200,Roberto Castro,3.051,302,99
2019,0,10809,Jim Furyk,3.051,302,99
2019,0,28775,Nate Lashley,3.051,238,78
2019,0,39977,Max Homa,3.052,354,116
2019,0,28259,Sangmoon Bae,3.054,171,56
2019,0,37275,Sam Ryder,3.054,281,92
2019,0,33448,Justin Thomas,3.054,226,74
2019,0,45486,Joaquin Niemann,3.055,388,127
2019,0,27895,Jonas Blixt,3.057,324,106
2019,0,36689,Brooks Koepka,3.057,214,70
2019,0,33486,Roger Sloan,3.057,324,106
2019,0,35449,Adam Long,3.058,318,104
2019,0,24502,Adam Scott,3.059,208,68
2019,0,27095,Nick Watney,3.059,312,102
2019,0,31557,Jim Herman,3.061,202,66
2019,0,25198,Francesco Molinari,3.061,150,49
2019,0,30692,Scott Stallings,3.061,303,99
2019,0,49298,Kramer Hickok,3.063,294,96
2019,0,37455,Si Woo Kim,3.063,294,96
2019,0,39546,Keith Mitchell,3.064,288,94
2019,0,25686,Jason Dufner,3.065,282,92
2019,0,31560,Brian Stuard,3.065,377,123
2019,0,46435,Austin Cook,3.066,279,91
2019,0,32058,José de Jesús Rodríguez,3.066,233,76
2019,0,34046,Jordan Spieth,3.069,310,101
2019,0,29535,Brice Garnett,3.071,301,98
2019,0,25900,Lucas Glover,3.071,390,127
2019,0,46501,Ollie Schniederjans,3.071,301,98
2019,0,29484,Peter Uihlein,3.072,298,97
2019,0,35376,Roberto Díaz,3.073,252,82
2019,0,29908,C.T. Pan,3.073,295,96
2019,0,26476,Chez Reavie,3.074,292,95
2019,0,21528,Henrik Stenson,3.074,166,54
2019,0,45609,Tyler Duncan,3.075,329,107
2019,0,27214,Kevin Streelman,3.075,326,106
2019,0,36852,Jim Knous,3.077,200,65
2019,0,37189,Harold Varner III,3.079,351,114
2019,0,27958,Ryan Blaum,3.08,345,112
2019,0,48081,Xander Schauffele,3.082,225,73
2019,0,34431,Robert Streb,3.082,302,98
2019,0,30911,Tommy Fleetwood,3.083,185,60
2019,0,33410,Andrew Landry,3.084,293,95
2019,0,40098,Matt Fitzpatrick,3.085,145,47
2019,0,24781,Hunter Mahan,3.085,219,71
2019,0,33399,Adam Hadwin,3.086,287,93
2019,0,35506,Mackenzie Hughes,3.086,324,105
2019,0,39327,Ben Silverman,3.086,287,93
2019,0,32139,Danny Willett,3.086,216,70
2019,0,46402,Talor Gooch,3.087,213,69
2019,0,25493,Nick Taylor,3.09,411,133
2019,0,24024,Zach Johnson,3.091,238,77
2019,0,37454,Whee Kim,3.092,235,76
2019,0,34261,Scott Langley,3.092,303,98
2019,0,30786,Brady Schnell,3.093,167,54
2019,0,27556,Ted Potter Jr.,3.094,297,96
2019,0,46601,Trey Mullinax,3.099,313,101
2019,0,33948,Byeong Hun An,3.102,273,88
2019,0,33122,Russell Knox,3.102,273,88
2019,0,19846,Brian Gay,3.103,360,116
2019,0,39324,J.J. Spaun,3.103,270,87
2019,0,29479,Scott Brown,3.104,329,106
2019,0,29970,Dylan Frittelli,3.106,323,104
2019,0,27644,Brian Harman,3.107,348,112
2019,0,49960,Sepp Straka,3.11,283,91
2019,0,40009,Dominic Bozzelli,3.111,196,63
2019,0,26499,Rafa Cabrera Bello,3.113,221,71
2019,0,25804,Bubba Watson,3.115,190,61
2019,0,27649,Brandt Snedeker,3.119,315,101
2019,0,23353,J.J. Henry,3.125,200,64
2019,0,49771,J.T. Poston,3.125,425,136
2019,0,52372,Cameron Champ,3.126,297,95
2019,0,27064,Jhonattan Vegas,3.128,294,94
2019,0,45526,Abraham Ancer,3.129,316,101
2019,0,34099,Harris English,3.129,363,116
2019,0,28252,Seamus Power,3.131,310,99
2019,0,30946,Alex Prugh,3.131,263,84
2019,0,31323,Gary Woodland,3.132,285,91
2019,0,47990,Kyle Jones,3.133,282,90
2019,0,34076,Joel Dahmen,3.137,389,124
2019,0,29478,Kevin Kisner,3.138,295,94
2019,0,27330,Josh Teater,3.139,248,79
2019,0,40026,Daniel Berger,3.141,267,85
2019,0,33667,Carlos Ortiz,3.142,333,106
2019,0,39975,Michael Kim,3.143,198,63
2019,0,20572,Rod Pampling,3.143,220,70
2019,0,35891,Cameron Smith,3.147,214,68
2019,0,34563,Chesson Hadley,3.149,274,87
2019,0,27349,Alex Noren,3.15,189,60
2019,0,31646,Emiliano Grillo,3.157,262,83
2019,0,30110,Kyle Stanley,3.157,221,70
2019,0,35421,Brandon Harkins,3.159,338,107
2019,0,26758,David Hearn,3.164,193,61
2019,0,51766,Wyndham Clark,3.167,361,114
2019,0,24924,Bill Haas,3.168,320,101
2019,0,28089,Jason Day,3.169,206,65
2019,0,1810,Phil Mickelson,3.171,222,70
2019,0,30191,Julián Etulain,3.173,257,81
2019,0,24138,Ian Poulter,3.175,181,57
