YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
2022,95,0,32448,James Hahn,24.5,137679.0,156
2022,95,0,35461,Beau Hossler,24.5,140940.0,160
2022,95,0,31420,Anirban Lahiri,24.5,108668.0,123
2022,95,0,37275,Sam Ryder,24.5,144550.0,164
2022,99,0,45522,Christiaan Bezuidenhout,24.7,74604.0,84
2022,99,0,25900,Lucas Glover,24.7,145634.0,164
2022,99,0,35310,Lanto Griffin,24.7,143352.0,161
2022,99,0,47988,Nick Hardy,24.7,91715.0,103
2022,99,0,27349,Alex Noren,24.7,98707.0,111
2022,99,0,49771,J.T. Poston,24.7,152897.0,172
2022,99,0,35617,Martin Trainer,24.7,127132.0,143
2022,106,0,40115,Adam Svensson,24.8,157166.0,176
2022,106,0,27064,Jhonattan Vegas,24.8,151108.0,169
2022,106,0,48887,Matt Wallace,24.8,104283.0,117
2022,109,0,32757,Patton Kizzire,24.9,183069.0,204
2022,109,0,53165,Doc Redman,24.9,126441.0,141
2022,109,0,23621,Rory Sabbatini,24.9,85099.0,95
2022,109,0,51890,Greyson Sigg,24.9,139065.0,155
2022,109,0,28114,Dawie van der Walt,24.9,89486.0,100
2022,114,0,36884,Ben Kohles,25.0,72790.0,81
2022,114,0,34610,Matthias Schwab,25.0,80256.0,89
2022,114,0,50095,Austin Smotherman,25.0,137470.0,153
2022,114,0,34431,Robert Streb,25.0,142828.0,159
2022,114,0,27095,Nick Watney,25.0,100006.0,111
2022,119,0,34256,Andrew Putnam,25.1,128215.0,142
2022,119,0,54783,Dylan Wu,25.1,93135.0,103
2022,121,0,30978,Kiradech Aphibarnrat,25.2,72497.0,80
2022,121,0,36799,Stephan Jaeger,25.2,139902.0,154
2022,121,0,37455,Si Woo Kim,25.2,192053.0,212
2022,121,0,27936,Martin Laird,25.2,112663.0,124
2022,121,0,27649,Brandt Snedeker,25.2,82467.0,91
2022,121,0,51894,Vince Whaley,25.2,139560.0,154
2022,121,0,49964,Aaron Wise,25.2,167150.0,184
2022,128,0,33399,Adam Hadwin,25.3,135571.0,149
2022,128,0,34174,John Huh,25.3,103993.0,114
2022,128,0,46046,Scottie Scheffler,25.3,157838.0,173
2022,128,0,40006,Erik van Rooyen,25.3,89991.0,99
2022,132,0,47529,Mito Pereira,25.4,145383.0,159
2022,132,0,27770,Camilo Villegas,25.4,84982.0,93
2022,134,0,48084,Wesley Bryan,25.5,69680.0,76
2022,134,0,21961,Charles Howell III,25.5,107415.0,117
2022,134,0,35506,Mackenzie Hughes,25.5,121253.0,132
2022,134,0,30944,Jason Kokrak,25.5,127653.0,139
2022,134,0,28252,Seamus Power,25.5,130178.0,142
2022,134,0,47347,Adam Schenk,25.5,151472.0,165
2022,134,0,25493,Nick Taylor,25.5,122870.0,134
2022,134,0,56278,Matthew Wolff,25.5,78933.0,86
2022,142,0,46435,Austin Cook,25.6,81085.0,88
2022,142,0,30926,Chris Kirk,25.6,125319.0,136
2022,142,0,32816,Satoshi Kodaira,25.6,75481.0,82
2022,142,0,47993,Denny McCarthy,25.6,113252.0,123
2022,142,0,33486,Roger Sloan,25.6,120910.0,131
2022,147,0,29974,Branden Grace,25.7,87800.0,95
2022,147,0,36852,Jim Knous,25.7,68479.0,74
2022,149,0,49960,Sepp Straka,25.8,149807.0,161
2022,150,0,34255,Joseph Bramlett,25.9,177279.0,190
2022,150,0,23108,Matt Kuchar,25.9,102611.0,110
2022,150,0,32640,Troy Merritt,25.9,120294.0,129
2022,153,0,29970,Dylan Frittelli,26.0,164930.0,176
2022,153,0,34363,Tyrrell Hatton,26.0,76851.0,82
2022,155,0,23320,Ryan Palmer,26.1,109002.0,116
2022,156,0,20229,Stewart Cink,26.2,123616.0,131
2022,157,0,32150,Michael Thompson,26.3,133378.0,141
2022,158,0,45526,Abraham Ancer,26.4,112908.0,119
2022,158,0,30163,Henrik Norlander,26.4,108400.0,114
2022,160,0,32139,Danny Willett,26.5,82941.0,87
2022,161,0,29535,Brice Garnett,26.6,136049.0,142
2022,162,0,29478,Kevin Kisner,26.7,95124.0,99
2022,162,0,47128,Richy Werenski,26.7,109444.0,114
2022,164,0,39997,Corey Conners,26.8,156379.0,162
2022,164,0,33597,Harry Higgs,26.8,140134.0,145
2022,164,0,29420,Billy Horschel,26.8,102266.0,106
2022,164,0,28775,Nate Lashley,26.8,123629.0,128
2022,164,0,35449,Adam Long,26.8,134247.0,139
2022,164,0,25198,Francesco Molinari,26.8,90712.0,94
2022,164,0,33667,Carlos Ortiz,26.8,137712.0,143
2022,164,0,29908,C.T. Pan,26.8,130282.0,135
2022,172,0,25818,Scott Piercy,27.0,141778.0,146
2022,173,0,40162,Justin Lower,27.2,106588.0,109
2022,173,0,22056,Cameron Percy,27.2,59760.0,61
2022,175,0,34563,Chesson Hadley,27.3,130662.0,133
2022,176,0,51766,Wyndham Clark,27.4,184358.0,187
2022,176,0,23983,Luke Donald,27.4,72888.0,74
2022,178,0,22405,Justin Rose,27.5,67349.0,68
2022,179,0,24924,Bill Haas,27.7,122802.0,123
2022,180,0,24138,Ian Poulter,27.8,70104.0,70
2022,180,0,31560,Brian Stuard,27.8,85000.0,85
2022,182,0,24925,Jonathan Byrd,28.0,92831.0,92
2022,182,0,32102,Rickie Fowler,28.0,123822.0,123
2022,184,0,27974,Sung Kang,28.1,152617.0,151
2022,185,0,26476,Chez Reavie,28.3,115262.0,113
2022,186,0,35110,Brett Drewitt,28.5,73839.0,72
2022,187,0,39953,Chase Seiffert,28.8,59162.0,57
2022,188,0,32366,Kevin Chappell,28.9,98680.0,95
2022,188,0,30927,Brendon Todd,28.9,103903.0,100
2022,190,0,39436,Joshua Creel,30.4,60099.0,55
2022,191,0,34360,Patrick Reed,31.0,122619.0,110
2022,192,0,39058,Lucas Herbert,31.5,106534.0,94
2022,193,0,51950,Max McGreevy,33.2,127841.0,107
2021,1,0,32070,Rafael Campos,21.1,78057.0,103
2021,2,0,40026,Daniel Berger,21.2,144782.0,190
2021,3,0,48045,Michael Gellerman,21.3,50564.0,66
2021,3,0,39975,Michael Kim,21.3,77556.0,101
2021,3,0,27129,Luke List,21.3,168916.0,220
2021,3,0,47483,Will Zalatoris,21.3,128343.0,167
2021,7,0,35891,Cameron Smith,21.5,137248.0,177
2021,7,0,56278,Matthew Wolff,21.5,110112.0,142
2021,9,0,31646,Emiliano Grillo,21.6,113520.0,146
2021,9,0,31557,Jim Herman,21.6,87144.0,112
2021,11,0,47347,Adam Schenk,21.7,130977.0,168
2021,12,0,29479,Scott Brown,21.8,116021.0,148
2021,12,0,47959,Bryson DeChambeau,21.8,191758.0,244
2021,14,0,27942,Rob Oppenheim,21.9,79514.0,101
2021,14,0,27064,Jhonattan Vegas,21.9,132701.0,168
2021,16,0,46435,Austin Cook,22.1,89937.0,113
2021,16,0,35310,Lanto Griffin,22.1,148856.0,187
2021,18,0,30944,Jason Kokrak,22.2,161202.0,202
2021,18,0,29518,Brendan Steele,22.2,120635.0,151
2021,20,0,49766,Hank Lebioda,22.3,79332.0,99
2021,20,0,28237,Rory McIlroy,22.3,150119.0,187
2021,20,0,23320,Ryan Palmer,22.3,154156.0,192
2021,20,0,33448,Justin Thomas,22.3,144343.0,180
2021,24,0,32448,James Hahn,22.4,105814.0,131
2021,24,0,33490,Bo Hoag,22.4,120193.0,149
2021,26,0,34099,Harris English,22.5,175303.0,216
2021,26,0,39977,Max Homa,22.5,126385.0,156
2021,28,0,25364,Paul Casey,22.7,121904.0,149
2021,28,0,32839,Hideki Matsuyama,22.7,184628.0,226
2021,30,0,32254,Xinjun Zhang,22.8,79790.0,97
2021,31,0,52372,Cameron Champ,22.9,165003.0,200
2021,31,0,34076,Joel Dahmen,22.9,112860.0,137
2021,31,0,46402,Talor Gooch,22.9,178161.0,216
2021,31,0,28775,Nate Lashley,22.9,95603.0,116
2021,31,0,45486,Joaquin Niemann,22.9,203806.0,247
2021,36,0,39997,Corey Conners,23.0,155923.0,188
2021,36,0,45157,Cam Davis,23.0,199958.0,241
2021,36,0,34563,Chesson Hadley,23.0,97492.0,118
2021,36,0,37189,Harold Varner III,23.0,147584.0,178
2021,40,0,34098,Russell Henley,23.1,129811.0,156
2021,40,0,24361,Pat Perez,23.1,130686.0,157
2021,40,0,24502,Adam Scott,23.1,113258.0,136
2021,43,0,21209,Sergio Garcia,23.2,172164.0,206
2021,43,0,31420,Anirban Lahiri,23.2,97805.0,117
2021,43,0,25396,Kevin Na,23.2,142869.0,171
2021,43,0,27349,Alex Noren,23.2,160135.0,192
2021,43,0,46970,Jon Rahm,23.2,165065.0,198
2021,43,0,25804,Bubba Watson,23.2,139348.0,167
2021,49,0,24357,K.J. Choi,23.3,37771.0,45
2021,49,0,36689,Brooks Koepka,23.3,124391.0,148
2021,49,0,48822,Sebastián Muñoz,23.3,189258.0,226
2021,49,0,53165,Doc Redman,23.3,120938.0,144
2021,53,0,34363,Tyrrell Hatton,23.4,91635.0,109
2021,53,0,35461,Beau Hossler,23.4,157800.0,187
2021,53,0,35449,Adam Long,23.4,115600.0,137
2021,53,0,33413,Ben Martin,23.4,66654.0,79
2021,53,0,33667,Carlos Ortiz,23.4,188727.0,224
2021,53,0,27556,Ted Potter Jr.,23.4,93654.0,111
2021,53,0,40006,Erik van Rooyen,23.4,130659.0,155
2021,60,0,35450,Patrick Cantlay,23.5,155686.0,184
2021,60,0,56762,Will Gordon,23.5,158912.0,188
2021,60,0,50525,Collin Morikawa,23.5,144367.0,171
2021,60,0,26331,Charl Schwartzel,23.5,166052.0,196
2021,64,0,46550,Brandon Hagy,23.6,121549.0,143
2021,64,0,12716,Charley Hoffman,23.6,167497.0,197
2021,66,0,30163,Henrik Norlander,23.7,147878.0,173
2021,66,0,34360,Patrick Reed,23.7,130508.0,153
2021,68,0,47504,Sam Burns,23.8,162718.0,190
2021,68,0,27936,Martin Laird,23.8,132035.0,154
2021,68,0,32791,K.H. Lee,23.8,194502.0,227
2021,68,0,26329,Louis Oosthuizen,23.8,117626.0,137
2021,68,0,32333,Kevin Tway,23.8,104434.0,122
2021,73,0,30911,Tommy Fleetwood,23.9,105625.0,123
2021,73,0,27644,Brian Harman,23.9,169531.0,197
2021,73,0,35506,Mackenzie Hughes,23.9,141240.0,164
2021,73,0,39971,Sungjae Im,23.9,258059.0,300
2021,73,0,26300,Matt Jones,23.9,171963.0,200
2021,73,0,40042,Tyler McCumber,23.9,120425.0,140
2021,73,0,33486,Roger Sloan,23.9,118103.0,137
2021,80,0,46046,Scottie Scheffler,24.0,205604.0,238
2021,81,0,29268,Bronson Burgoon,24.1,114466.0,132
2021,81,0,24781,Hunter Mahan,24.1,77274.0,89
2021,81,0,27330,Josh Teater,24.1,60820.0,70
2021,84,0,49298,Kramer Hickok,24.2,102719.0,118
2021,84,0,35532,Tom Hoge,24.2,162195.0,186
2021,84,0,36871,Matthew NeSmith,24.2,179225.0,206
2021,84,0,34264,Hudson Swafford,24.2,136679.0,157
2021,84,0,35658,Kris Ventura,24.2,113038.0,130
2021,84,0,31323,Gary Woodland,24.2,130528.0,150
2021,90,0,52375,Doug Ghim,24.3,131455.0,150
2021,90,0,28252,Seamus Power,24.3,89242.0,102
2021,90,0,27214,Kevin Streelman,24.3,157204.0,180
2021,93,0,33122,Russell Knox,24.4,129793.0,148
2021,94,0,33141,Keegan Bradley,24.5,178235.0,202
2021,94,0,28089,Jason Day,24.5,134007.0,152
2021,94,0,34046,Jordan Spieth,24.5,165502.0,188
2021,94,0,32150,Michael Thompson,24.5,122814.0,139
2021,94,0,23788,D.J. Trahan,24.5,102294.0,116
2021,94,0,23623,Bo Van Pelt,24.5,97727.0,111
2021,94,0,32139,Danny Willett,24.5,48442.0,55
2021,94,0,49964,Aaron Wise,24.5,160497.0,182
2021,102,0,29926,Danny Lee,24.6,125704.0,142
2021,102,0,27095,Nick Watney,24.6,67236.0,76
2021,104,0,22371,Aaron Baddeley,24.7,57807.0,65
2021,104,0,34255,Joseph Bramlett,24.7,134375.0,151
2021,104,0,26499,Rafa Cabrera Bello,24.7,96979.0,109
2021,104,0,36801,Mark Hubbard,24.7,142910.0,161
2021,104,0,35104,Tom Lewis,24.7,139737.0,157
2021,104,0,39546,Keith Mitchell,24.7,168948.0,190
2021,110,0,33399,Adam Hadwin,24.8,130357.0,146
2021,110,0,24140,Sean O'Hair,24.8,82957.0,93
2021,112,0,29974,Branden Grace,24.9,115711.0,129
2021,112,0,29221,Webb Simpson,24.9,145849.0,163
2021,114,0,24924,Bill Haas,25.0,59282.0,66
2021,114,0,49771,J.T. Poston,25.0,175311.0,195
2021,116,0,19846,Brian Gay,25.1,95027.0,105
2021,116,0,21961,Charles Howell III,25.1,113086.0,125
2021,116,0,48081,Xander Schauffele,25.1,169294.0,187
2021,116,0,48119,Ben Taylor,25.1,57808.0,64
2021,116,0,48887,Matt Wallace,25.1,68613.0,76
2021,121,0,32662,Michael Gligic,25.2,128000.0,141
2021,121,0,27649,Brandt Snedeker,25.2,113514.0,125
2021,121,0,30110,Kyle Stanley,25.2,121593.0,134
2021,121,0,25493,Nick Taylor,25.2,170702.0,188
2021,125,0,45526,Abraham Ancer,25.3,168440.0,185
2021,125,0,20229,Stewart Cink,25.3,172310.0,189
2021,125,0,29535,Brice Garnett,25.3,117296.0,129
2021,125,0,46717,Viktor Hovland,25.3,186798.0,205
2021,125,0,34213,Grayson Murray,25.3,81998.0,90
2021,125,0,34431,Robert Streb,25.3,123702.0,136
2021,131,0,29725,Tony Finau,25.4,158069.0,173
2021,131,0,22056,Cameron Percy,25.4,104169.0,114
2021,133,0,29420,Billy Horschel,25.6,156803.0,170
2021,133,0,35230,Nelson Ledesma,25.6,67249.0,73
2021,133,0,1810,Phil Mickelson,25.6,142956.0,155
2021,133,0,33419,Cameron Tringale,25.6,165268.0,179
2021,137,0,33404,Chris Baker,25.7,71213.0,77
2021,137,0,37275,Sam Ryder,25.7,141396.0,153
2021,137,0,30692,Scott Stallings,25.7,144194.0,156
2021,140,0,19803,Ryan Armour,25.8,103956.0,112
2021,140,0,49960,Sepp Straka,25.8,179976.0,194
2021,142,0,24024,Zach Johnson,25.9,123808.0,133
2021,143,0,40098,Matt Fitzpatrick,26.0,137515.0,147
2021,143,0,30925,Dustin Johnson,26.0,164583.0,176
2021,145,0,30926,Chris Kirk,26.1,139868.0,149
2021,145,0,33410,Andrew Landry,26.1,114567.0,122
2021,145,0,29908,C.T. Pan,26.1,131508.0,140
2021,148,0,37455,Si Woo Kim,26.2,212403.0,225
2021,148,0,34256,Andrew Putnam,26.2,124565.0,132
2021,148,0,20396,Lee Westwood,26.2,112254.0,119
2021,151,0,33948,Byeong Hun An,26.3,172091.0,182
2021,151,0,23108,Matt Kuchar,26.3,114405.0,121
2021,151,0,47128,Richy Werenski,26.3,188425.0,199
2021,154,0,27554,Scott Harrington,26.4,143271.0,151
2021,154,0,33597,Harry Higgs,26.4,167131.0,176
2021,156,0,51766,Wyndham Clark,26.5,168203.0,176
2021,156,0,25900,Lucas Glover,26.5,167592.0,176
2021,156,0,27974,Sung Kang,26.5,143270.0,150
2021,156,0,32757,Patton Kizzire,26.5,198747.0,208
2021,156,0,23325,Vaughn Taylor,26.5,84836.0,89
2021,161,0,33120,Mark Anderson,26.6,67089.0,70
2021,162,0,27141,J.B. Holmes,26.7,104659.0,109
2021,162,0,33204,Shane Lowry,26.7,123886.0,129
2021,164,0,32816,Satoshi Kodaira,26.8,137004.0,142
2021,164,0,26476,Chez Reavie,26.8,109162.0,113
2021,164,0,27770,Camilo Villegas,26.8,126382.0,131
2021,167,0,25818,Scott Piercy,26.9,166713.0,172
2021,168,0,26851,Marc Leishman,27.0,152643.0,157
2021,168,0,24138,Ian Poulter,27.0,102224.0,105
2021,170,0,23621,Rory Sabbatini,27.2,129064.0,132
2021,171,0,51894,Vince Whaley,27.3,146211.0,149
2021,172,0,47993,Denny McCarthy,27.4,152933.0,155
2021,172,0,46442,Maverick McNealy,27.4,160042.0,162
2021,172,0,32640,Troy Merritt,27.4,127151.0,129
2021,175,0,32618,Rhein Gibson,27.6,59565.0,60
2021,175,0,26758,David Hearn,27.6,49711.0,50
2021,175,0,31560,Brian Stuard,27.6,117209.0,118
2021,178,0,45609,Tyler Duncan,27.7,177645.0,178
2021,179,0,34466,Peter Malnati,27.8,105073.0,105
2021,179,0,36699,Patrick Rodgers,27.8,204515.0,204
2021,179,0,25632,Jimmy Walker,27.8,124252.0,124
2021,182,0,39324,J.J. Spaun,27.9,101424.0,101
2021,183,0,23983,Luke Donald,28.0,72548.0,72
2021,183,0,29478,Kevin Kisner,28.0,130145.0,129
2021,185,0,22405,Justin Rose,28.2,85194.0,84
2021,185,0,39953,Chase Seiffert,28.2,118798.0,117
2021,187,0,25686,Jason Dufner,28.9,121820.0,117
2021,187,0,35617,Martin Trainer,28.9,112303.0,108
2021,189,0,29970,Dylan Frittelli,29.1,164355.0,157
2021,190,0,34174,John Huh,29.2,104009.0,99
2021,191,0,32102,Rickie Fowler,29.4,148228.0,140
2021,192,0,34314,Sebastian Cappelen,29.9,84062.0,78
2021,193,0,28679,Fabián Gómez,30.2,56624.0,52
2021,194,0,30927,Brendon Todd,30.9,128052.0,115
2021,195,0,28420,Ryan Brehm,31.3,121801.0,108
2021,196,0,46441,Robby Shelton,31.6,182990.0,161
2020,1,1,56762,Will Gordon,18.5,31235.0,47
2020,2,1,52375,Doug Ghim,18.8,25743.0,38
2020,3,1,28420,Ryan Brehm,19.2,53145.0,77
2020,4,1,33204,Shane Lowry,19.6,50750.0,72
2020,5,1,32448,James Hahn,19.7,40335.0,57
2020,6,2,27330,Josh Teater,20.0,28833.0,40
2020,7,2,27936,Martin Laird,20.8,43496.0,58
2020,8,2,31646,Emiliano Grillo,20.9,78290.0,104
2020,9,2,24361,Pat Perez,21.0,55080.0,73
2020,10,16,34363,Tyrrell Hatton,21.1,52373.0,69
2020,10,1,32839,Hideki Matsuyama,21.1,113896.0,150
2020,12,6,39971,Sungjae Im,21.3,134723.0,176
2020,12,1,39324,J.J. Spaun,21.3,78832.0,103
2020,14,0,21209,Sergio Garcia,21.4,66949.0,87
2020,14,0,49298,Kramer Hickok,21.4,46165.0,60
2020,14,0,40042,Tyler McCumber,21.4,68415.0,89
2020,14,0,48119,Ben Taylor,21.4,30852.0,40
2020,18,0,35450,Patrick Cantlay,21.5,91254.0,118
2020,18,0,23320,Ryan Palmer,21.5,99914.0,129
2020,18,0,34431,Robert Streb,21.5,44792.0,58
2020,18,0,31323,Gary Woodland,21.5,108545.0,140
2020,22,4,52372,Cameron Champ,21.6,140085.0,180
2020,22,14,29221,Webb Simpson,21.6,87274.0,112
2020,22,7,33448,Justin Thomas,21.6,114881.0,148
2020,25,-2,34563,Chesson Hadley,21.7,73345.0,94
2020,25,-2,34213,Grayson Murray,21.7,62443.0,80
2020,25,-2,28252,Seamus Power,21.7,27313.0,35
2020,28,-2,33413,Ben Martin,21.8,28275.0,36
2020,29,0,33120,Mark Anderson,21.9,44055.0,56
2020,29,0,40026,Daniel Berger,21.9,103224.0,131
2020,29,0,26851,Marc Leishman,21.9,78839.0,100
2020,32,1,27129,Luke List,22.0,124624.0,157
2020,32,1,49960,Sepp Straka,22.0,109178.0,138
2020,34,2,46550,Brandon Hagy,22.2,69537.0,87
2020,34,17,35891,Cameron Smith,22.2,80593.0,101
2020,36,2,39977,Max Homa,22.3,104525.0,130
2020,36,2,36871,Matthew NeSmith,22.3,83390.0,104
2020,38,2,32618,Rhein Gibson,22.4,41190.0,51
2020,38,2,27644,Brian Harman,22.4,105040.0,130
2020,38,2,32333,Kevin Tway,22.4,59717.0,74
2020,41,2,19846,Brian Gay,22.5,60830.0,75
2020,41,13,46970,Jon Rahm,22.5,129027.0,159
2020,43,1,29479,Scott Brown,22.6,77210.0,95
2020,43,1,36801,Mark Hubbard,22.6,114771.0,141
2020,43,1,1810,Phil Mickelson,22.6,76444.0,94
2020,43,1,34046,Jordan Spieth,22.6,85558.0,105
2020,43,1,33419,Cameron Tringale,22.6,100249.0,123
2020,43,1,29484,Peter Uihlein,22.6,49582.0,61
2020,43,1,37189,Harold Varner III,22.6,104969.0,129
2020,50,1,46441,Robby Shelton,22.7,106151.0,130
2020,50,1,32150,Michael Thompson,22.7,79322.0,97
2020,52,7,34099,Harris English,22.8,119020.0,145
2020,52,2,10809,Jim Furyk,22.8,43591.0,53
2020,52,2,26300,Matt Jones,22.8,112485.0,137
2020,52,2,24502,Adam Scott,22.8,65626.0,80
2020,56,3,32757,Patton Kizzire,22.9,74071.0,90
2020,56,3,30163,Henrik Norlander,22.9,90784.0,110
2020,56,3,27064,Jhonattan Vegas,22.9,75868.0,92
2020,56,3,32139,Danny Willett,22.9,64169.0,78
2020,60,4,26476,Chez Reavie,23.0,80346.0,97
2020,61,12,45526,Abraham Ancer,23.1,99751.0,120
2020,61,4,31420,Anirban Lahiri,23.1,41645.0,50
2020,61,-26,28237,Rory McIlroy,23.1,121988.0,147
2020,64,2,22056,Cameron Percy,23.2,48352.0,58
2020,64,2,47347,Adam Schenk,23.2,101111.0,121
2020,64,2,27214,Kevin Streelman,23.2,91797.0,110
2020,67,2,45609,Tyler Duncan,23.3,104991.0,125
2020,67,29,30925,Dustin Johnson,23.3,101300.0,121
2020,67,2,27349,Alex Noren,23.3,77103.0,92
2020,67,2,53165,Doc Redman,23.3,107374.0,128
2020,67,2,23788,D.J. Trahan,23.3,57941.0,69
2020,72,1,45157,Cam Davis,23.4,100274.0,119
2020,72,13,35310,Lanto Griffin,23.4,154369.0,183
2020,72,1,33399,Adam Hadwin,23.4,87735.0,104
2020,72,1,35658,Kris Ventura,23.4,59925.0,71
2020,72,1,32254,Xinjun Zhang,23.4,108676.0,129
2020,77,1,20229,Stewart Cink,23.5,66920.0,79
2020,77,1,40098,Matt Fitzpatrick,23.5,71933.0,85
2020,77,1,27554,Scott Harrington,23.5,105691.0,125
2020,77,1,34466,Peter Malnati,23.5,63553.0,75
2020,77,1,32640,Troy Merritt,23.5,92325.0,109
2020,77,1,49771,J.T. Poston,23.5,110698.0,131
2020,77,1,51894,Vince Whaley,23.5,44901.0,53
2020,84,1,33948,Byeong Hun An,23.6,110591.0,130
2020,84,1,47504,Sam Burns,23.6,123006.0,145
2020,84,1,32102,Rickie Fowler,23.6,80564.0,95
2020,84,1,29974,Branden Grace,23.6,60367.0,71
2020,84,1,39546,Keith Mitchell,23.6,105560.0,124
2020,84,1,30110,Kyle Stanley,23.6,73218.0,86
2020,84,1,25493,Nick Taylor,23.6,80871.0,95
2020,91,2,25686,Jason Dufner,23.7,73452.0,86
2020,91,2,35449,Adam Long,23.7,109300.0,128
2020,91,2,45486,Joaquin Niemann,23.7,114411.0,134
2020,94,2,29725,Tony Finau,23.8,126561.0,148
2020,94,2,25804,Bubba Watson,23.8,126936.0,148
2020,96,4,12716,Charley Hoffman,23.9,97299.0,113
2020,96,4,26329,Louis Oosthuizen,23.9,58388.0,68
2020,96,8,48081,Xander Schauffele,23.9,143095.0,166
2020,96,4,48887,Matt Wallace,23.9,82531.0,96
2020,100,10,50525,Collin Morikawa,24.0,146244.0,169
2020,100,3,29518,Brendan Steele,24.0,97493.0,113
2020,102,2,33141,Keegan Bradley,24.1,99980.0,115
2020,102,2,34255,Joseph Bramlett,24.1,64269.0,74
2020,102,2,46402,Talor Gooch,24.1,138887.0,160
2020,105,3,32662,Michael Gligic,24.2,57455.0,66
2020,105,3,39953,Chase Seiffert,24.2,55742.0,64
2020,107,3,25900,Lucas Glover,24.3,108393.0,124
2020,107,3,29926,Danny Lee,24.3,112621.0,129
2020,107,3,33449,Zack Sucher,24.3,48167.0,55
2020,110,5,35461,Beau Hossler,24.4,92223.0,105
2020,110,5,47993,Denny McCarthy,24.4,123132.0,140
2020,110,12,46046,Scottie Scheffler,24.4,137172.0,156
2020,113,4,33404,Chris Baker,24.5,57323.0,65
2020,113,4,34076,Joel Dahmen,24.5,108430.0,123
2020,113,4,27942,Rob Oppenheim,24.5,62721.0,71
2020,113,4,56278,Matthew Wolff,24.5,158935.0,180
2020,117,-21,47959,Bryson DeChambeau,24.6,171849.0,194
2020,117,4,33122,Russell Knox,24.6,79556.0,90
2020,119,3,29535,Brice Garnett,24.7,71151.0,80
2020,119,3,34098,Russell Henley,24.7,86247.0,97
2020,119,17,46717,Viktor Hovland,24.7,119024.0,134
2020,119,3,36699,Patrick Rodgers,24.7,158079.0,178
2020,123,3,51766,Wyndham Clark,24.8,108221.0,121
2020,123,3,30944,Jason Kokrak,24.8,104376.0,117
2020,125,16,29420,Billy Horschel,24.9,106567.0,119
2020,125,3,23108,Matt Kuchar,24.9,85174.0,95
2020,127,2,19803,Ryan Armour,25.0,70974.0,79
2020,127,2,29268,Bronson Burgoon,25.0,84615.0,94
2020,127,2,28089,Jason Day,25.0,77339.0,86
2020,127,2,35532,Tom Hoge,25.0,107785.0,120
2020,127,14,35506,Mackenzie Hughes,25.0,98887.0,110
2020,127,2,36689,Brooks Koepka,25.0,71937.0,80
2020,133,1,22371,Aaron Baddeley,25.1,66988.0,74
2020,133,1,25349,Tim Wilkinson,25.1,40628.0,45
2020,135,1,49766,Hank Lebioda,25.2,75170.0,83
2020,135,1,46442,Maverick McNealy,25.2,108131.0,119
2020,135,1,49964,Aaron Wise,25.2,78971.0,87
2020,138,2,48045,Michael Gellerman,25.3,43784.0,48
2020,139,2,34021,Bud Cauley,25.4,94042.0,103
2020,139,2,39997,Corey Conners,25.4,134299.0,147
2020,139,2,35617,Martin Trainer,25.4,86968.0,95
2020,142,4,33667,Carlos Ortiz,25.5,144845.0,158
2020,143,4,25364,Paul Casey,25.6,107942.0,117
2020,143,4,33410,Andrew Landry,25.6,100640.0,109
2020,145,4,27974,Sung Kang,25.7,147372.0,159
2020,146,5,25572,Graeme McDowell,25.8,57624.0,62
2020,146,9,34360,Patrick Reed,25.8,139293.0,150
2020,146,5,30692,Scott Stallings,25.8,111573.0,120
2020,149,-39,29478,Kevin Kisner,25.9,94957.0,102
2020,149,4,27963,Chris Stroud,25.9,64256.0,69
2020,151,5,25818,Scott Piercy,26.1,100618.0,107
2020,151,5,33486,Roger Sloan,26.1,64796.0,69
2020,153,5,26758,David Hearn,26.2,48171.0,51
2020,153,9,48822,Sebastián Muñoz,26.2,179540.0,190
2020,153,5,25396,Kevin Na,26.2,104633.0,111
2020,156,4,29970,Dylan Frittelli,26.3,149720.0,158
2020,156,4,28679,Fabián Gómez,26.3,62556.0,66
2020,158,4,21961,Charles Howell III,26.4,107475.0,113
2020,158,4,31560,Brian Stuard,26.4,86397.0,91
2020,160,5,35732,Wes Roach,26.5,40107.0,42
2020,160,5,23621,Rory Sabbatini,26.5,88842.0,93
2020,162,6,24024,Zach Johnson,26.6,86219.0,90
2020,163,6,27649,Brandt Snedeker,26.8,98320.0,102
2020,164,7,31557,Jim Herman,27.0,79781.0,82
2020,164,7,37455,Si Woo Kim,27.0,150792.0,155
2020,166,8,30927,Brendon Todd,27.1,110154.0,113
2020,166,7,47128,Richy Werenski,27.1,92677.0,95
2020,168,7,22405,Justin Rose,27.6,74586.0,75
2020,169,7,26499,Rafa Cabrera Bello,27.7,74763.0,75
2020,169,7,24138,Ian Poulter,27.7,64823.0,65
2020,171,7,28307,Matt Every,27.8,92182.0,92
2020,172,7,34314,Sebastian Cappelen,27.9,69322.0,69
2020,173,7,33490,Bo Hoag,28.1,90177.0,89
2020,173,7,32791,K.H. Lee,28.1,125327.0,124
2020,173,7,29908,C.T. Pan,28.1,83827.0,83
2020,173,7,37275,Sam Ryder,28.1,132543.0,131
2020,177,7,27095,Nick Watney,28.2,73071.0,72
2020,178,7,28775,Nate Lashley,28.4,82773.0,81
