YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2024,49,0,28420,Ryan Brehm,"41' 9""",1253.0,30,+3
2024,49,0,47504,Sam Burns,"41' 9""",2005.167,48,+3
2024,49,0,34587,Chan Kim,"41' 9""",1545.417,37,+7
2024,49,0,50493,Justin Suh,"41' 9""",1545.0,37,+8
2024,53,0,50484,Hayden Springer,"41' 11""",1760.333,42,+4
2024,53,0,52374,Brandon Wu,"41' 11""",2684.667,64,+8
2024,55,0,27644,Brian Harman,"42' 0""",2268.833,54,+13
2024,56,0,35310,Lanto Griffin,"42' 2""",1770.0,42,+6
2024,56,0,47679,Victor Perez,"42' 2""",1940.833,46,+9
2024,56,0,46046,Scottie Scheffler,"42' 2""",1517.333,36,E
2024,59,0,30911,Tommy Fleetwood,"42' 4""",1481.0,35,+1
2024,59,0,49947,Taylor Moore,"42' 4""",2457.25,58,+5
2024,61,0,29936,Ryan Fox,"42' 5""",1993.083,47,+8
2024,61,0,29535,Brice Garnett,"42' 5""",1231.0,29,+3
2024,61,0,27139,David Skinns,"42' 5""",2672.917,63,+8
2024,61,0,40115,Adam Svensson,"42' 5""",2758.0,65,+9
2024,65,0,34255,Joseph Bramlett,"42' 7""",2514.417,59,+5
2024,65,0,47663,Kevin Dougherty,"42' 7""",1320.167,31,+2
2024,67,0,32839,Hideki Matsuyama,"42' 8""",2049.5,48,+2
2024,68,0,52453,Nicolai Højgaard,"42' 10""",1156.167,27,+7
2024,68,0,37275,Sam Ryder,"42' 10""",1283.75,30,+10
2024,70,0,12716,Charley Hoffman,"43' 0""",1893.667,44,+6
2024,70,0,27770,Camilo Villegas,"43' 0""",1936.833,45,+6
2024,70,0,51894,Vince Whaley,"43' 0""",1848.25,43,E
2024,73,0,49771,J.T. Poston,"43' 1""",1850.833,43,+4
2024,74,0,39977,Max Homa,"43' 2""",2718.417,63,+5
2024,74,0,36699,Patrick Rodgers,"43' 2""",3065.0,71,+8
2024,74,0,45242,Kevin Yu,"43' 2""",1727.5,40,+8
2024,77,0,34098,Russell Henley,"43' 4""",2211.0,51,+12
2024,78,0,35532,Tom Hoge,"43' 7""",2962.917,68,+4
2024,79,0,36871,Matt NeSmith,"43' 8""",2094.0,48,+4
2024,80,0,37212,Paul Barjon,"43' 9""",1706.833,39,+8
2024,80,0,51349,Nico Echavarria,"43' 9""",1792.833,41,+4
2024,80,0,60767,Blaine Hale Jr.,"43' 9""",1269.333,29,+10
2024,80,0,30163,Henrik Norlander,"43' 9""",1398.917,32,+7
2024,84,0,54783,Dylan Wu,"44' 0""",2462.667,56,+5
2024,85,0,37455,Si Woo Kim,"44' 1""",1849.833,42,+5
2024,86,0,36801,Mark Hubbard,"44' 3""",2213.0,50,+10
2024,86,0,57900,Chandler Phillips,"44' 3""",2078.75,47,+6
2024,86,0,55893,Sam Stevens,"44' 3""",2389.417,54,+7
2024,89,0,57362,Austin Eckroat,"44' 4""",1683.583,38,+2
2024,89,0,47988,Nick Hardy,"44' 4""",2790.5,63,+10
2024,91,0,47591,Eric Cole,"44' 5""",3019.75,68,+17
2024,92,0,22371,Aaron Baddeley,"44' 6""",1914.333,43,+7
2024,92,0,52215,Robert MacIntyre,"44' 6""",2849.0,64,+7
2024,92,0,48081,Xander Schauffele,"44' 6""",2137.75,48,+6
2024,92,0,39327,Ben Silverman,"44' 6""",2716.0,61,-1
2024,92,0,48887,Matt Wallace,"44' 6""",1691.083,38,+7
2024,97,0,34021,Bud Cauley,"44' 7""",1425.917,32,+4
2024,98,0,35461,Beau Hossler,"44' 8""",2009.0,45,+7
2024,98,0,32791,K.H. Lee,"44' 8""",1966.917,44,+10
2024,100,0,29725,Tony Finau,"44' 9""",1833.5,41,+3
2024,100,0,39546,Keith Mitchell,"44' 9""",2504.0,56,+11
2024,102,0,52375,Doug Ghim,"44' 10""",1702.917,38,+5
2024,103,0,33399,Adam Hadwin,"44' 11""",2022.0,45,+12
2024,103,0,39975,Michael Kim,"44' 11""",1931.25,43,+9
2024,103,0,50095,Austin Smotherman,"44' 11""",1122.333,25,+6
2024,106,0,52514,Trace Crowe,"45' 0""",1350.167,30,+6
2024,106,0,32757,Patton Kizzire,"45' 0""",1709.083,38,+3
2024,108,0,54628,Lee Hodges,"45' 1""",1939.75,43,+11
2024,109,0,27936,Martin Laird,"45' 5""",1772.0,39,+5
2024,109,0,51634,Sahith Theegala,"45' 5""",2954.167,65,+8
2024,111,0,28089,Jason Day,"45' 6""",2003.083,44,+5
2024,111,0,50497,Adrien Dumont de Chassart,"45' 6""",2001.167,44,+9
2024,111,0,22405,Justin Rose,"45' 6""",1636.917,36,+4
2024,114,0,48699,Callum Tarren,"45' 9""",2240.083,49,+15
2024,115,0,32102,Rickie Fowler,"45' 10""",2108.917,46,+10
2024,115,0,46717,Viktor Hovland,"45' 10""",2063.5,45,+12
2024,117,0,47806,Raul Pereda,"46' 0""",1288.667,28,+10
2024,117,0,29221,Webb Simpson,"46' 0""",1426.0,31,+9
2024,117,0,30927,Brendon Todd,"46' 0""",2713.833,59,+7
2024,120,0,40006,Erik van Rooyen,"46' 1""",2534.167,55,+8
2024,121,0,51696,Rico Hoey,"46' 3""",2174.75,47,+13
2024,121,0,59143,Mac Meissner,"46' 3""",2495.333,54,+16
2024,121,0,52513,Carson Young,"46' 3""",2126.333,46,+12
2024,124,0,29478,Kevin Kisner,"46' 4""",1991.417,43,+14
2024,125,0,29908,C.T. Pan,"46' 6""",1953.583,42,+8
2024,125,0,27649,Brandt Snedeker,"46' 6""",1814.083,39,E
2024,127,0,35450,Patrick Cantlay,"46' 9""",2198.25,47,-2
2024,127,0,35506,Mackenzie Hughes,"46' 9""",3270.167,70,+2
2024,129,0,50188,S.H. Kim,"46' 10""",3934.75,84,+13
2024,129,0,28252,Seamus Power,"46' 10""",2671.583,57,+7
2024,131,0,33948,Byeong Hun An,"46' 11""",2533.833,54,+11
2024,131,0,55182,Tom Kim,"46' 11""",1688.333,36,+5
2024,131,0,32333,Kevin Tway,"46' 11""",1407.583,30,+9
2024,131,0,48319,Tom Whitney,"46' 11""",1126.333,24,+11
2024,135,0,29420,Billy Horschel,"47' 1""",2587.417,55,+9
2024,136,0,52372,Cameron Champ,"47' 2""",1321.667,28,+6
2024,137,0,52955,Ludvig Åberg,"47' 4""",2460.083,52,+4
2024,137,0,45522,Christiaan Bezuidenhout,"47' 4""",2745.833,58,+15
2024,139,0,55708,Hayden Buckley,"47' 5""",1470.417,31,+15
2024,139,0,57366,Cameron Young,"47' 5""",2561.167,54,+3
2024,141,0,47993,Denny McCarthy,"47' 7""",3235.583,68,+11
2024,142,0,46441,Robby Shelton,"47' 8""",2667.667,56,+14
2024,143,0,47347,Adam Schenk,"47' 9""",2293.75,48,+9
2024,144,0,54591,Ben Griffin,"47' 10""",3060.25,64,+16
2024,144,0,55789,Taylor Montgomery,"47' 10""",2677.833,56,+5
2024,146,0,49960,Sepp Straka,"47' 11""",1723.75,36,+5
2024,147,0,59442,Parker Coody,"48' 0""",1921.333,40,+6
2024,147,0,45609,Tyler Duncan,"48' 0""",1584.333,33,+9
2024,149,0,56630,Akshay Bhatia,"48' 1""",2402.167,50,+7
2024,149,0,28775,Nate Lashley,"48' 1""",2114.333,44,+11
2024,151,0,59866,Nick Dunlap,"48' 3""",2413.75,50,+15
2024,152,0,40098,Matt Fitzpatrick,"48' 4""",1980.333,41,+9
2024,152,0,30926,Chris Kirk,"48' 4""",2465.917,51,+7
2024,154,0,40058,Zac Blair,"48' 5""",1985.5,41,+6
2024,155,0,47983,Chad Ramey,"48' 8""",2190.417,45,+11
2024,156,0,26596,Ryan Moore,"48' 9""",1950.917,40,+11
2024,157,0,58168,Davis Thompson,"49' 1""",2406.417,49,+17
2024,158,0,27129,Luke List,"49' 2""",2604.833,53,+15
2024,158,0,33486,Roger Sloan,"49' 2""",1820.333,37,+7
2024,158,0,38991,Alejandro Tosti,"49' 2""",2213.5,45,+6
2024,161,0,23108,Matt Kuchar,"49' 3""",2019.0,41,+11
2024,161,0,51997,Andrew Novak,"49' 3""",2414.417,49,+10
2024,163,0,60067,Joe Highsmith,"49' 4""",1381.75,28,+11
2024,163,0,24502,Adam Scott,"49' 4""",2171.667,44,+7
2024,165,0,25493,Nick Taylor,"49' 6""",2225.833,45,+8
2024,166,0,47995,Davis Riley,"49' 7""",1933.917,39,+9
2024,167,0,33141,Keegan Bradley,"49' 9""",2586.167,52,+15
2024,168,0,46442,Maverick McNealy,"49' 10""",2838.833,57,+10
2024,169,0,27214,Kevin Streelman,"50' 0""",1999.167,40,+10
2024,170,0,33408,Tyson Alexander,"50' 2""",2610.167,52,+14
2024,171,0,31646,Emiliano Grillo,"50' 5""",2519.333,50,+15
2024,172,0,51070,Vincent Norrman,"50' 6""",1666.917,33,+9
2024,173,0,34099,Harris English,"50' 7""",2224.917,44,+4
2024,174,0,40250,Taylor Pendrith,"50' 8""",2229.083,44,+10
2024,175,0,47420,Jake Knapp,"50' 11""",2444.75,48,+8
2024,176,0,36326,David Lipsky,"51' 10""",1502.083,29,+10
2024,176,0,52666,Sami Valimaki,"51' 10""",2175.417,42,+13
2024,178,0,36884,Ben Kohles,"52' 0""",2080.167,40,+10
2024,179,0,48119,Ben Taylor,"52' 3""",2246.083,43,+8
2024,180,0,51766,Wyndham Clark,"53' 0""",2757.667,52,+15
2024,181,0,34466,Peter Malnati,"53' 9""",2740.083,51,+14
2024,182,0,23320,Ryan Palmer,"54' 6""",1253.333,23,+4
2024,183,0,37378,Min Woo Lee,"54' 8""",1804.583,33,+9
2024,184,0,59836,Pierceson Coody,"55' 8""",2504.0,45,+15
2023,1,0,22371,Aaron Baddeley,"35' 0""",1575.5,45,+4
2023,2,0,46046,Scottie Scheffler,"36' 7""",1864.25,51,-1
2023,3,0,56630,Akshay Bhatia,"36' 8""",1136.917,31,+6
2023,4,0,46717,Viktor Hovland,"36' 11""",1771.417,48,+2
2023,5,0,48084,Wesley Bryan,"37' 2""",706.583,19,-1
2023,6,0,23108,Matt Kuchar,"37' 8""",1771.833,47,-1
2023,7,0,35879,Kelly Kraft,"37' 9""",2227.25,59,+11
2023,8,0,30926,Chris Kirk,"38' 4""",2182.75,57,+9
2023,9,0,59018,Ryan Gerard,"38' 5""",1382.083,36,+9
2023,9,0,46414,Aaron Rai,"38' 5""",2383.417,62,+8
2023,11,0,25900,Lucas Glover,"38' 6""",2271.167,59,+5
2023,12,0,22056,Cameron Percy,"38' 9""",1357.333,35,+3
2023,12,0,52411,Kyle Westmoreland,"38' 9""",1820.083,47,+7
2023,14,0,19803,Ryan Armour,"38' 10""",1008.583,26,+3
2023,15,0,35450,Patrick Cantlay,"38' 11""",1829.5,47,+2
2023,15,0,39335,Kevin Roy,"38' 11""",1362.25,35,+11
2023,15,0,37275,Sam Ryder,"38' 11""",2800.167,72,+9
2023,15,0,51634,Sahith Theegala,"38' 11""",2648.833,68,+5
2023,19,0,46340,Alex Smalley,"39' 0""",2729.917,70,E
2023,20,0,39067,MJ Daffue,"39' 6""",2173.75,55,+9
2023,21,0,39954,Cody Gribble,"39' 10""",956.583,24,+5
2023,21,0,39975,Michael Kim,"39' 10""",2192.167,55,+7
2023,21,0,30927,Brendon Todd,"39' 10""",2228.333,56,+6
2023,24,0,52513,Carson Young,"39' 11""",2396.25,60,+9
2023,25,0,34363,Tyrrell Hatton,"40' 0""",2240.583,56,-5
2023,26,0,12716,Charley Hoffman,"40' 2""",1928.167,48,+17
2023,26,0,46970,Jon Rahm,"40' 2""",2050.083,51,+12
2023,28,0,35310,Lanto Griffin,"40' 3""",1407.417,35,+5
2023,29,0,30163,Henrik Norlander,"40' 4""",2301.25,57,+8
2023,30,0,24140,Sean O'Hair,"40' 5""",1092.0,27,E
2023,31,0,32791,K.H. Lee,"40' 6""",3442.667,85,+5
2023,32,0,48867,Matti Schmid,"40' 9""",1060.417,26,+5
2023,33,0,51491,Brandon Matthews,"40' 11""",1269.25,31,+10
2023,33,0,50525,Collin Morikawa,"40' 11""",1637.167,40,+4
2023,33,0,27963,Chris Stroud,"40' 11""",1308.917,32,-1
2023,36,0,32366,Kevin Chappell,"41' 0""",1272.25,31,+9
2023,37,0,40006,Erik van Rooyen,"41' 1""",1930.333,47,+7
2023,38,0,33204,Shane Lowry,"41' 3""",1775.417,43,+4
2023,39,0,55708,Hayden Buckley,"41' 5""",1948.25,47,+6
2023,40,0,51997,Andrew Novak,"41' 6""",1825.5,44,+5
2023,41,0,49766,Hank Lebioda,"41' 8""",1624.667,39,+8
2023,41,0,40115,Adam Svensson,"41' 8""",3417.333,82,+12
2023,43,0,53165,Doc Redman,"41' 9""",1921.25,46,+2
2023,44,0,28775,Nate Lashley,"41' 11""",2223.25,53,+7
2023,44,0,26596,Ryan Moore,"41' 11""",1635.167,39,+6
2023,46,0,28420,Ryan Brehm,"42' 0""",2393.583,57,+2
2023,46,0,20229,Stewart Cink,"42' 0""",2140.5,51,+8
2023,46,0,49960,Sepp Straka,"42' 0""",2183.75,52,+7
2023,49,0,45609,Tyler Duncan,"42' 1""",2063.333,49,+9
2023,49,0,37455,Si Woo Kim,"42' 1""",2442.833,58,+9
2023,49,0,51950,Max McGreevy,"42' 1""",2650.833,63,+12
2023,52,0,36724,Augusto Núñez,"42' 2""",1643.917,39,+5
2023,53,0,40058,Zac Blair,"42' 4""",1567.0,37,+7
2023,54,0,30911,Tommy Fleetwood,"42' 5""",1822.417,43,+4
2023,55,0,29725,Tony Finau,"42' 6""",2422.167,57,+7
2023,55,0,36871,Matt NeSmith,"42' 6""",2679.0,63,+13
2023,55,0,31560,Brian Stuard,"42' 6""",1487.333,35,+4
2023,58,0,32640,Troy Merritt,"42' 8""",1878.75,44,+13
2023,58,0,29221,Webb Simpson,"42' 8""",1748.5,41,+8
2023,60,0,27974,Sung Kang,"42' 11""",1373.75,32,+7
2023,60,0,26476,Chez Reavie,"42' 11""",2877.417,67,+9
2023,60,0,48081,Xander Schauffele,"42' 11""",2230.917,52,+8
2023,63,0,47988,Nick Hardy,"43' 0""",3137.833,73,+17
2023,63,0,27129,Luke List,"43' 0""",3523.5,82,+11
2023,63,0,51890,Greyson Sigg,"43' 0""",2879.25,67,+10
2023,66,0,34256,Andrew Putnam,"43' 1""",2500.667,58,+3
2023,66,0,27214,Kevin Streelman,"43' 1""",3314.75,77,+15
2023,68,0,46435,Austin Cook,"43' 2""",1813.833,42,+2
2023,68,0,57975,Harry Hall,"43' 2""",2503.25,58,+9
2023,68,0,22405,Justin Rose,"43' 2""",2072.333,48,+7
2023,71,0,32333,Kevin Tway,"43' 3""",3503.833,81,+9
2023,72,0,27349,Alex Noren,"43' 4""",2428.833,56,+2
2023,73,0,25686,Jason Dufner,"43' 6""",2651.083,61,+11
2023,73,0,31202,William McGirt,"43' 6""",1130.417,26,+3
2023,73,0,39324,J.J. Spaun,"43' 6""",2521.5,58,+9
2023,76,0,24925,Jonathan Byrd,"43' 7""",1351.833,31,+5
2023,76,0,35532,Tom Hoge,"43' 7""",3614.75,83,+2
2023,76,0,32839,Hideki Matsuyama,"43' 7""",2526.25,58,+8
2023,79,0,57362,Austin Eckroat,"43' 8""",1877.917,43,+6
2023,80,0,52375,Doug Ghim,"43' 9""",2229.333,51,+12
2023,80,0,33122,Russell Knox,"43' 9""",2448.167,56,+7
2023,82,0,33413,Ben Martin,"43' 11""",2326.667,53,+6
2023,83,0,32139,Danny Willett,"44' 0""",1582.5,36,+5
2023,84,0,47079,Harrison Endycott,"44' 1""",2202.667,50,+8
2023,84,0,56762,Will Gordon,"44' 1""",2998.167,68,+10
2023,84,0,34610,Matthias Schwab,"44' 1""",2643.917,60,+11
2023,84,0,50493,Justin Suh,"44' 1""",3749.667,85,+13
2023,88,0,37338,Zecheng Dou,"44' 3""",2787.083,63,+15
2023,88,0,35449,Adam Long,"44' 3""",2347.0,53,+9
2023,90,0,46441,Robby Shelton,"44' 5""",2975.25,67,+14
2023,91,0,34255,Joseph Bramlett,"44' 6""",2581.167,58,+12
2023,91,0,31646,Emiliano Grillo,"44' 6""",2805.583,63,+18
2023,91,0,33399,Adam Hadwin,"44' 6""",2579.917,58,+8
2023,94,0,24024,Zach Johnson,"44' 8""",2011.25,45,+9
2023,94,0,25818,Scott Piercy,"44' 8""",2053.333,46,+9
2023,96,0,54591,Ben Griffin,"44' 9""",3089.75,69,+14
2023,97,0,54783,Dylan Wu,"44' 10""",2601.75,58,+10
2023,98,0,40162,Justin Lower,"44' 11""",2962.583,66,+13
2023,98,0,47995,Davis Riley,"44' 11""",2065.667,46,+16
2023,100,0,31323,Gary Woodland,"45' 1""",2345.583,52,+8
2023,101,0,45522,Christiaan Bezuidenhout,"45' 3""",2261.75,50,+5
2023,101,0,52453,Nicolai Hojgaard,"45' 3""",1220.833,27,+11
2023,101,0,47128,Richy Werenski,"45' 3""",3123.583,69,+20
2023,104,0,39546,Keith Mitchell,"45' 4""",2177.5,48,+10
2023,105,0,52374,Brandon Wu,"45' 5""",3180.25,70,+18
2023,106,0,47504,Sam Burns,"45' 7""",2462.167,54,+10
2023,107,0,47591,Eric Cole,"45' 8""",3286.25,72,+14
2023,107,0,34409,David Lingmerth,"45' 8""",1644.833,36,+10
2023,107,0,28252,Seamus Power,"45' 8""",2786.167,61,+5
2023,110,0,34563,Chesson Hadley,"45' 9""",2838.583,62,+14
2023,110,0,36326,David Lipsky,"45' 9""",2654.917,58,+15
2023,110,0,49947,Taylor Moore,"45' 9""",2882.75,63,+14
2023,113,0,39997,Corey Conners,"45' 10""",2568.0,56,+6
2023,113,0,51349,Nico Echavarria,"45' 10""",1465.5,32,+10
2023,113,0,36801,Mark Hubbard,"45' 10""",3344.167,73,+21
2023,113,0,36799,Stephan Jaeger,"45' 10""",3027.083,66,+11
2023,113,0,55789,Taylor Montgomery,"45' 10""",3302.083,72,+8
2023,113,0,48119,Ben Taylor,"45' 10""",3942.25,86,+8
2023,113,0,25493,Nick Taylor,"45' 10""",2841.0,62,+13
2023,120,0,29420,Billy Horschel,"45' 11""",2019.333,44,+5
2023,120,0,27936,Martin Laird,"45' 11""",2156.417,47,+9
2023,120,0,46442,Maverick McNealy,"45' 11""",1791.0,39,+11
2023,120,0,51070,Vincent Norrman,"45' 11""",2157.583,47,+10
2023,124,0,32448,James Hahn,"46' 2""",2030.083,44,+10
2023,125,0,40098,Matt Fitzpatrick,"46' 3""",2820.083,61,+7
2023,125,0,49771,J.T. Poston,"46' 3""",3281.75,71,+12
2023,127,0,55182,Tom Kim,"46' 4""",3149.25,68,+13
2023,127,0,23320,Ryan Palmer,"46' 4""",2177.833,47,+15
2023,127,0,34431,Robert Streb,"46' 4""",1946.833,42,+5
2023,130,0,27554,Scott Harrington,"46' 5""",2320.167,50,+13
2023,131,0,32757,Patton Kizzire,"46' 6""",3347.583,72,+19
2023,131,0,33410,Andrew Landry,"46' 6""",2000.417,43,+12
2023,133,0,52372,Cameron Champ,"46' 7""",1677.25,36,+3
2023,134,0,47993,Denny McCarthy,"46' 8""",2985.5,64,+12
2023,135,0,39971,Sungjae Im,"46' 9""",2803.417,60,+15
2023,135,0,48117,Kurt Kitayama,"46' 9""",2523.75,54,+16
2023,135,0,55454,Carl Yuan,"46' 9""",2148.917,46,+15
2023,138,0,49298,Kramer Hickok,"46' 11""",3189.917,68,+17
2023,139,0,40250,Taylor Pendrith,"47' 2""",2453.167,52,+8
2023,140,0,29970,Dylan Frittelli,"47' 5""",2891.333,61,+13
2023,140,0,47347,Adam Schenk,"47' 5""",4696.583,99,+7
2023,140,0,34046,Jordan Spieth,"47' 5""",2512.583,53,+8
2023,143,0,33948,Byeong Hun An,"47' 6""",3276.917,69,+16
2023,143,0,35461,Beau Hossler,"47' 6""",3137.5,66,+13
2023,143,0,33448,Justin Thomas,"47' 6""",2424.5,51,+6
2023,146,0,34076,Joel Dahmen,"47' 7""",1997.417,42,+14
2023,146,0,27644,Brian Harman,"47' 7""",2519.75,53,+3
2023,146,0,54628,Lee Hodges,"47' 7""",3282.667,69,+8
2023,146,0,35506,Mackenzie Hughes,"47' 7""",2996.667,63,+5
2023,146,0,50095,Austin Smotherman,"47' 7""",3186.0,67,+21
2023,151,0,52955,Ludvig Åberg,"47' 8""",1524.667,32,+2
2023,151,0,39058,Lucas Herbert,"47' 8""",1765.083,37,+4
2023,151,0,31557,Jim Herman,"47' 8""",2145.167,45,+15
2023,154,0,34466,Peter Malnati,"47' 9""",3199.667,67,+16
2023,154,0,55893,Sam Stevens,"47' 9""",2719.917,57,+11
2023,156,0,33597,Harry Higgs,"47' 10""",2248.5,47,+16
2023,156,0,45242,Kevin Yu,"47' 10""",1483.25,31,+10
2023,158,0,54421,Garrick Higgo,"47' 11""",3068.083,64,+20
2023,158,0,47983,Chad Ramey,"47' 11""",2633.667,55,+10
2023,160,0,35901,Paul Haley II,"48' 0""",2255.917,47,+19
2023,160,0,48699,Callum Tarren,"48' 0""",3072.75,64,+16
2023,162,0,30692,Scott Stallings,"48' 1""",3320.167,69,+12
2023,163,0,33408,Tyson Alexander,"48' 3""",2940.833,61,+17
2023,164,0,50188,S.H. Kim,"48' 4""",3819.917,79,+9
2023,164,0,27095,Nick Watney,"48' 4""",2417.417,50,+10
2023,166,0,29289,S.Y. Noh,"48' 10""",1855.25,38,+14
2023,167,0,45157,Cam Davis,"49' 0""",2743.25,56,+10
2023,167,0,48887,Matt Wallace,"49' 0""",2741.917,56,+18
2023,169,0,34099,Harris English,"49' 1""",3090.5,63,+20
2023,169,0,36699,Patrick Rodgers,"49' 1""",3678.75,75,+14
2023,171,0,58168,Davis Thompson,"49' 2""",3048.083,62,+15
2023,171,0,58967,Trevor Werbylo,"49' 2""",2014.583,41,+6
2023,173,0,51766,Wyndham Clark,"49' 3""",3201.083,65,+7
2023,174,0,28089,Jason Day,"49' 6""",2127.083,43,+5
2023,175,0,32662,Michael Gligic,"49' 7""",2428.583,49,+6
2023,176,0,46601,Trey Mullinax,"49' 11""",3044.083,61,+19
2023,177,0,34098,Russell Henley,"50' 1""",2603.917,52,+13
2023,178,0,29535,Brice Garnett,"50' 5""",2418.5,48,+6
2023,179,0,33141,Keegan Bradley,"50' 6""",2728.917,54,+14
2023,180,0,32102,Rickie Fowler,"50' 9""",3504.083,69,+12
2023,180,0,31577,Tano Goya,"50' 9""",2285.25,45,+16
2023,182,0,57366,Cameron Young,"50' 11""",2800.083,55,+16
2023,183,0,28237,Rory McIlroy,"51' 6""",2675.833,52,+9
2023,184,0,33653,Thomas Detry,"51' 11""",2699.75,52,+10
2023,185,0,29908,C.T. Pan,"52' 1""",1561.667,30,+15
2023,186,0,39977,Max Homa,"52' 4""",3140.917,60,+21
2023,187,0,35617,Martin Trainer,"52' 7""",1209.417,23,+5
2023,188,0,49453,Trevor Cone,"52' 10""",2271.917,43,+17
2023,188,0,51414,Brent Grant,"52' 10""",1320.917,25,+12
2023,190,0,32816,Satoshi Kodaira,"53' 0""",900.333,17,+10
2023,191,0,25632,Jimmy Walker,"53' 3""",3139.417,59,+13
2023,192,0,24502,Adam Scott,"56' 8""",2661.5,47,+7
2023,193,0,58696,Peter Kuest,"57' 9""",1385.083,24,+4
2022,1,0,23325,Vaughn Taylor,"32' 4""",711.833,22,-1
2022,2,0,48084,Wesley Bryan,"33' 5""",1137.0,34,-2
2022,3,0,50525,Collin Morikawa,"34' 11""",908.5,26,+5
2022,4,0,34264,Hudson Swafford,"35' 1""",1018.083,29,+1
2022,5,0,34610,Matthias Schwab,"35' 6""",1560.417,44,E
2022,5,0,48699,Callum Tarren,"35' 6""",1808.417,51,+8
2022,5,0,31323,Gary Woodland,"35' 6""",1491.167,42,+6
2022,8,0,30978,Kiradech Aphibarnrat,"35' 9""",822.0,23,E
2022,9,0,28114,Dawie van der Walt,"35' 11""",934.083,26,+3
2022,10,0,35450,Patrick Cantlay,"36' 1""",1516.583,42,+3
2022,10,0,26476,Chez Reavie,"36' 1""",1550.667,43,+5
2022,12,0,29725,Tony Finau,"36' 3""",2354.917,65,+4
2022,13,0,22056,Cameron Percy,"36' 9""",735.333,20,+1
2022,14,0,49298,Kramer Hickok,"36' 10""",2356.0,64,+9
