YEAR,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
2024,0,47679,Victor Perez,3
2024,0,25818,Scott Piercy,3
2024,0,49771,J.T. Poston,3
2024,0,34256,Andrew Putnam,3
2024,0,46414,Aaron Rai,3
2024,0,47983,Chad Ramey,3
2024,0,34371,Adrien Saddier,3
2024,0,47347,Adam Schenk,3
2024,0,24502,Adam Scott,3
2024,0,39113,Shubhankar Sharma,3
2024,0,63807,Neal Shipley,3
2024,0,29221,Webb Simpson,3
2024,0,27139,David Skinns,3
2024,0,50095,Austin Smotherman,3
2024,0,27649,Brandt Snedeker,3
2024,0,36521,Young-han Song,3
2024,0,40181,Clément Sordet,3
2024,0,39324,J.J. Spaun,3
2024,0,30110,Kyle Stanley,3
2024,0,55893,Sam Stevens,3
2024,0,34431,Robert Streb,3
2024,0,27214,Kevin Streelman,3
2024,0,56513,Jasper Stubbs,3
2024,0,50493,Justin Suh,3
2024,0,40115,Adam Svensson,3
2024,0,48699,Callum Tarren,3
2024,0,27330,Josh Teater,3
2024,0,32333,Kevin Tway,3
2024,0,52666,Sami Valimaki,3
2024,0,27770,Camilo Villegas,3
2024,0,32139,Danny Willett,3
2024,0,52374,Brandon Wu,3
2024,0,54783,Dylan Wu,3
2024,0,54328,Norman Xiong,3
2024,0,55454,Carl Yuan,3
2024,0,66415,Ryan Abbate,2
2024,0,24461,Thomas Aiken,2
2024,0,67118,Kihei Akina,2
2024,0,45526,Abraham Ancer,2
2024,0,52370,Mason Andersen,2
2024,0,57321,Matthew Anderson,2
2024,0,19803,Ryan Armour,2
2024,0,52096,Adri Arnaus,2
2024,0,22371,Aaron Baddeley,2
2024,0,35490,Wil Bateman,2
2024,0,66624,Parker Bell,2
2024,0,49117,Isidro Benitez,2
2024,0,58989,Brandon Berry,2
2024,0,57330,Matthis Besard,2
2024,0,22764,Michael Block,2
2024,0,63459,Dan Bradbury,2
2024,0,28420,Ryan Brehm,2
2024,0,65880,Gunnar Broin,2
2024,0,57259,Daniel Brown,2
2024,0,29479,Scott Brown,2
2024,0,66742,Jackson Buchanan,2
2024,0,29268,Bronson Burgoon,2
2024,0,33974,Dean Burmester,2
2024,0,66630,Beck Burnette,2
2024,0,58816,Marcus Byrd,2
2024,0,26499,Rafa Cabrera Bello,2
2024,0,34362,Laurie Canter,2
2024,0,52444,Filippo Celli,2
2024,0,66743,Luke Clanton,2
2024,0,59570,Tyler Collet,2
2024,0,46435,Austin Cook,2
2024,0,59077,Spencer Cross,2
2024,0,33459,Jens Dantorp,2
2024,0,31681,Louis de Jager,2
2024,0,61520,Santiago de la Fuente,2
2024,0,37094,Joseph Dean,2
2024,0,47959,Bryson DeChambeau,2
2024,0,39859,Cristobal Del Solar,2
2024,0,23983,Luke Donald,2
2024,0,37338,Zecheng Dou,2
2024,0,25686,Jason Dufner,2
2024,0,47079,Harrison Endycott,2
2024,0,50223,Ewen Ferguson,2
2024,0,65256,David Ford,2
2024,0,21209,Sergio Garcia,2
2024,0,59018,Ryan Gerard,2
2024,0,57593,Ian Gilligan,2
2024,0,59567,Emilio Gonzalez,2
2024,0,46402,Talor Gooch,2
2024,0,51989,Jordan Gumberg,2
2024,0,51586,Stewart Hagestad,2
2024,0,60065,Ryan Hall,2
2024,0,46724,Jeong Woo Ham,2
2024,0,37428,Evan Harmeling,2
2024,0,66248,Justin Hastings,2
2024,0,26758,David Hearn,2
2024,0,31557,Jim Herman,2
2024,0,25444,Justin Hicks,2
2024,0,64594,Angel Hidalgo Portillo,2
2024,0,33597,Harry Higgs,2
2024,0,60067,Joe Highsmith,2
2024,0,55707,Calum Hill,2
2024,0,49813,Daniel Hillier,2
2024,0,52686,Rasmus Hojgaard,2
2024,0,27141,J.B. Holmes,2
2024,0,39393,Brad Hopfinger,2
2024,0,29327,Sam Hutsby,2
2024,0,35437,Carter Jenkins,2
2024,0,54869,Chase Johnson,2
2024,0,34242,Andrew Johnston,2
2024,0,65465,Connor Jones,2
2024,0,64053,Nick Jones,2
2024,0,55955,Matthew Jordan,2
2024,0,47917,Takumi Kanaya,2
2024,0,27974,Sung Kang,2
2024,0,32815,Masahiro Kawamura,2
2024,0,27408,Martin Kaymer,2
2024,0,60328,Cam Kellett,2
2024,0,30957,Max Kieffer,2
2024,0,50323,Minkyu Kim,2
2024,0,46404,Marcus Kinhult,2
2024,0,34500,Ryosuke Kinoshita,2
2024,0,59283,George Kneiser,2
2024,0,54813,Philip Knowles,2
2024,0,33122,Russell Knox,2
2024,0,32816,Satoshi Kodaira,2
2024,0,32627,Espen Kofstad,2
2024,0,51190,Guntaek Koh,2
2024,0,56349,Chris Korte,2
2024,0,35879,Kelly Kraft,2
2024,0,37446,Jacques Kruyswijk,2
2024,0,58696,Peter Kuest,2
2024,0,54422,Christo Lamprecht,2
2024,0,37250,Romain Langasque,2
2024,0,28775,Nate Lashley,2
2024,0,34364,David Law,2
2024,0,35296,Haotong Li,2
2024,0,48585,Charlie Lindh,2
2024,0,35449,Adam Long,2
2024,0,50006,Willie Mack III,2
2024,0,33199,Matteo Manassero,2
2024,0,54190,Richard Mansell,2
2024,0,59684,Jackson Markham,2
2024,0,33413,Ben Martin,2
2024,0,64033,Luis Masaveu,2
2024,0,54370,Erik Matthewson,2
2024,0,29675,Dan McCarthy,2
2024,0,1810,Phil Mickelson,2
2024,0,67894,Jacob Modleski,2
2024,0,23814,Edoardo Molinari,2
2024,0,28593,Jesse Mueller,2
2024,0,46601,Trey Mullinax,2
2024,0,49228,Keita Nakajima,2
2024,0,45486,Joaquin Niemann,2
2024,0,35706,Niklas Norgaard,2
2024,0,51070,Vincent Norrman,2
2024,0,64431,David Nyfjall,2
2024,0,24140,Sean O'Hair,2
2024,0,26329,Louis Oosthuizen,2
2024,0,32797,Sanghyun Park,2
2024,0,48051,Yannik Paul,2
2024,0,36824,Paul Peterson,2
2024,0,25240,D.A. Points,2
2024,0,47567,Ben Polland,2
2024,0,35946,Willy Pumarol,2
2024,0,52287,David Ravetto,2
2024,0,34360,Patrick Reed,2
2024,0,45165,Graeme Robertson,2
2024,0,48052,Max Rottluff,2
2024,0,39335,Kevin Roy,2
2024,0,64442,Gordon Sargent,2
2024,0,49036,Lorenzo Scalise,2
2024,0,59020,Luke Schniederjans,2
2024,0,31569,Jason Scrivener,2
2024,0,59548,Matt Sharpstene,2
2024,0,63181,Braden Shattuck,2
2024,0,66583,Taisei Shimizu,2
2024,0,46035,Callum Shinkwin,2
2024,0,23481,Marcel Siem,2
2024,0,35891,Cameron Smith,2
2024,0,46464,Jordan Smith,2
2024,0,54185,Elvis Smylie,2
2024,0,46405,Sebastian Soderberg,2
2024,0,35174,Matthew Southgate,2
2024,0,26679,Kevin Stadler,2
2024,0,49801,Preston Stanley,2
2024,0,66247,Gareth Steyn,2
2024,0,27963,Chris Stroud,2
2024,0,60019,Jackson Suber,2
2024,0,54218,Yuta Sugiura,2
2024,0,57586,Jesper Svensson,2
2024,0,29425,Andrew Svoboda,2
2024,0,50584,Connor Syme,2
2024,0,59827,Tom Vaillant,2
2024,0,39958,Jeunghun Wang,2
2024,0,48705,Dalton Ward,2
2024,0,27095,Nick Watney,2
2024,0,10423,Mike Weir,2
2024,0,46628,Jeremy Wells,2
2024,0,52411,Kyle Westmoreland,2
2024,0,50474,Tim Widing,2
2024,0,25349,Tim Wilkinson,2
2024,0,49964,Aaron Wise,2
2024,0,33870,Ashun Wu,2
2024,0,51856,Tom Adrounie,1
2024,0,64267,Blaze Akana,1
2024,0,1024,Billy Andrade,1
2024,0,30978,Kiradech Aphibarnrat,1
2024,0,45194,Marcus Armitage,1
2024,0,47125,Matt Atkins,1
2024,0,45527,Kevin Aylwin,1
2024,0,64052,Angel Ayora,1
2024,0,51661,Nick Bachem,1
2024,0,32622,Matthew Baldwin,1
2024,0,24846,Ricky Barnes,1
2024,0,46955,Haydn Barron,1
2024,0,48001,Zach Bauchou,1
2024,0,23614,Rich Beem,1
2024,0,59652,Sam Bennett,1
2024,0,55930,Fred Biondi,1
2024,0,50759,Michael Blair,1
2024,0,1098,Jay Don Blake,1
2024,0,54788,Chandler Blanchet,1
2024,0,66190,Steve Bogdanoff,1
2024,0,58065,Denwit David Boriboonsub,1
2024,0,51735,Evan Bowser,1
2024,0,65069,Dylan Brack,1
2024,0,51363,George Bryan IV,1
2024,0,65410,John Marshall Butler,1
2024,0,46443,Brian Campbell,1
2024,0,47847,Ivan Cantero Gutierrez,1
2024,0,49590,Frankie Capan III,1
2024,0,59440,Ricky Castillo,1
2024,0,45702,Rodolfo Cazaubon,1
2024,0,20472,Alex Cejka,1
2024,0,58303,Ryan Celano,1
2024,0,57492,Eugenio Chacarra,1
2024,0,51671,Alex Chiarella,1
2024,0,66651,Jakob Chicoyne,1
2024,0,34306,John Chin,1
2024,0,55460,Sam Choi,1
2024,0,19825,Darren Clarke,1
2024,0,51151,Todd Clements,1
2024,0,67090,Dominic Clemons,1
2024,0,35557,Aaron Cockerill,1
2024,0,51895,Ryan Cole,1
2024,0,1226,Fred Couples,1
2024,0,48936,Ugo Coussaud,1
2024,0,50488,Chris Crawford,1
2024,0,56555,Myles Creighton,1
2024,0,39524,Sean Crocker,1
2024,0,60009,Reid Davenport,1
2024,0,21753,Brian Davis,1
2024,0,59608,Morgan Deneen,1
2024,0,57320,Joe Deraney,1
2024,0,35376,Roberto Díaz,1
2024,0,51690,Taylor Dickson,1
2024,0,63196,Wenyi Ding,1
2024,0,36983,Matt Dobyns,1
2024,0,67092,Matthew Dodd-Berry,1
2024,0,65422,Drew Doyle,1
2024,0,54954,Jesse Droemer,1
2024,0,50527,Jared du Toit,1
2024,0,56643,Manuel Elvira,1
2024,0,39201,Nacho Elvira,1
2024,0,37273,Derek Ernst,1
2024,0,65423,Egor Eroshenko,1
2024,0,20721,Darren Fichardt,1
2024,0,65426,Caden Fioroni,1
2024,0,55721,Alex Fitzpatrick,1
2024,0,65312,Charlie Flynn,1
2024,0,37066,Grant Forrest,1
2024,0,47960,Simon Forsström,1
2024,0,64576,Nick Gabrelcik,1
2024,0,20376,Stephen Gallacher,1
2024,0,24358,Robert Garrigus,1
2024,0,46033,Daniel Gavins,1
2024,0,49893,Mark Geddes,1
2024,0,59476,Angelo Giantsopoulos,1
2024,0,32618,Rhein Gibson,1
2024,0,35564,Joel Girrbach,1
2024,0,61220,Alex Goff,1
2024,0,59869,Larkin Gross,1
2024,0,46301,Juan Jose Guerra,1
2024,0,28340,Julien Guerrier,1
2024,0,49790,Danny Guise,1
2024,0,54876,Chen Guxin,1
2024,0,35901,Paul Haley II,1
2024,0,56743,Chad Hambright,1
2024,0,47987,Cole Hammer,1
2024,0,52462,Chase Hanna,1
2024,0,32686,Takahiro Hataji,1
2024,0,29930,Mike Hendry,1
2024,0,66246,Kelvin Hernandez,1
2024,0,58785,Michael Herrera,1
2024,0,49120,Kensei Hirata,1
2024,0,58547,Austin Hitt,1
2024,0,33461,Morgan Hoffmann,1
2024,0,47989,Sam Horsfield,1
2024,0,47056,Rikuya Hoshino,1
2024,0,1547,Reed Hughes,1
2024,0,31400,Daan Huizing,1
2024,0,47277,Daniel Iceman,1
2024,0,32775,Shugo Imahira,1
2024,0,30852,Ryo Ishikawa,1
2024,0,59743,Aguri Iwasaki,1
2024,0,27747,Hiroshi Iwata,1
2024,0,57869,Ben James,1
2024,0,31138,Scott Jamieson,1
2024,0,12195,Tom Johnson,1
2024,0,58391,Jared Jones,1
2024,0,58652,Sam Jones,1
2024,0,65547,Zac Jones,1
2024,0,60736,Tobias Jonsson,1
2024,0,46879,Naoyuki Kataoka,1
2024,0,63454,Johnny Keefer,1
2024,0,39992,Jeff Kellen,1
2024,0,66346,Bryan Kim,1
2024,0,55077,Frederik Kjettrup,1
2024,0,30959,Alexander Knappe,1
2024,0,56987,Jeong Weon Ko,1
2024,0,54621,Kazuma Kobori,1
2024,0,59871,Greg Koch,1
2024,0,66701,Jackson Koivun,1
2024,0,33410,Andrew Landry,1
2024,0,59497,Jake Lane,1
2024,0,29670,Pablo Larrazabal,1
2024,0,65310,Anders Larson,1
2024,0,50521,Hunter Larson,1
2024,0,47443,Junghwan Lee,1
2024,0,31109,Richard Lee,1
2024,0,10860,Justin Leonard,1
2024,0,51441,KK Limbhasut,1
2024,0,63806,Hunter Logan,1
2024,0,55509,Hurly Long,1
2024,0,58936,Thomas Longbella,1
2024,0,28300,Joost Luiten,1
2024,0,51911,Anthony Maccaglia,1
2024,0,46368,Stuart Macdonald,1
2024,0,59872,Brad Marek,1
2024,0,65252,Kyle Martin,1
2024,0,66562,Justin Matthews,1
2024,0,67803,Bowen Mauss,1
2024,0,60203,Jon Mayer,1
2024,0,59409,Ashton McCulloch,1
2024,0,36872,Jack McDonald,1
2024,0,47349,Michael McGowan,1
2024,0,50823,Tom McKibbin,1
2024,0,56353,Callum McNeill,1
2024,0,24490,George McNeill,1
2024,0,58381,Kyle Mendoza,1
2024,0,33674,Adrian Meronk,1
2024,0,47102,David Micheluzzi,1
2024,0,57860,Maxwell Moldovan,1
2024,0,63766,William Moll,1
2024,0,66106,Jaime Montojo,1
2024,0,64690,Omar Morales,1
2024,0,29256,James Morrison,1
2024,0,64624,Tommy Morrison,1
2024,0,39537,Chris Naegel,1
2024,0,61081,Rintaro Nakano,1
2024,0,58188,James Nicholas,1
2024,0,62848,Zac Oakley,1
2024,0,22046,Geoff Ogilvy,1
2024,0,46270,Takashi Ogiso,1
2024,0,57944,Andy Ogletree,1
2024,0,6373,José María Olazábal,1
2024,0,55965,Jacob Skov Olesen,1
2024,0,55623,Kaito Onishi,1
2024,0,39262,Alvaro Ortiz,1
2024,0,34575,Adrian Otaegui,1
2024,0,28475,Jeff Overton,1
2024,0,59160,John Pak,1
2024,0,55892,Étienne Papineau,1
2024,0,37157,Renato Paratore,1
2024,0,30756,Andrea Pavan,1
2024,0,66249,Evan Pena,1
2024,0,51314,Julian Perico,1
2024,0,54792,Chris Petefish,1
2024,0,58551,Marc-Olivier Plasse,1
2024,0,27556,Ted Potter Jr.,1
2024,0,66744,Colin Prater,1
2024,0,61193,David Puig,1
2024,0,29531,Richie Ramsay,1
2024,0,29476,Kyle Reifers,1
2024,0,54303,Charlie Reiter,1
2024,0,65374,Brandon Robinson Thompson,1
2024,0,26539,Robert Rock,1
2024,0,46646,Antoine Rozner,1
2024,0,66290,Miles Russell,1
2024,0,23621,Rory Sabbatini,1
2024,0,59680,Jose Antonio Safa,1
2024,0,56781,Isaiah Salinda,1
2024,0,59692,John Sand,1
2024,0,33951,Julio Santos,1
2024,0,48102,Carson Schaake,1
2024,0,57737,Jayden Schaper,1
2024,0,31242,Marcel Schneider,1
2024,0,34610,Matthias Schwab,1
2024,0,26331,Charl Schwartzel,1
2024,0,63568,Calum Scott,1
2024,0,56625,Max Sear,1
2024,0,65496,Cole Sherwood,1
2024,0,59184,Ben Sigel,1
2024,0,37410,Hiram Silfa,1
2024,0,6567,Vijay Singh,1
2024,0,60018,Cameron Sisk,1
2024,0,51454,Camiko Smith,1
2024,0,56297,John Somers,1
2024,0,30933,Jeff Sorenson,1
2024,0,54364,Stephen Stallings Jr.,1
2024,0,35413,Kevin Stinson,1
2024,0,6527,Steve Stricker,1
2024,0,33023,Ockie Strydom,1
2024,0,31560,Brian Stuard,1
2024,0,35314,Andy Sullivan,1
2024,0,65994,Joe Sullivan,1
2024,0,55741,Hiroshi Tai,1
2024,0,48929,Santiago Tarrio,1
2024,0,52144,Braden Thornberry,1
2024,0,23788,D.J. Trahan,1
2024,0,65110,Brendan Valdes,1
2024,0,28114,Dawie van der Walt,1
2024,0,57864,Jackson Van Paris,1
2024,0,59629,Ryan van Velzen,1
2024,0,48640,Johannes Veerman,1
2024,0,35658,Kris Ventura,1
2024,0,23531,Tracy Vest,1
2024,0,36835,Dustin Volk,1
2024,0,59203,Joey Vrzich,1
2024,0,59204,Andrew Walker,1
2024,0,25632,Jimmy Walker,1
2024,0,65580,Ben Warian,1
2024,0,25804,Bubba Watson,1
2024,0,66343,Alex Welch,1
2024,0,30681,Eric West,1
2024,0,33117,Dale Whitnell,1
2024,0,52655,Herman Wibe-Sekne,1
2024,0,33936,Gunner Wiebe,1
2024,0,66745,Wells Williams,1
2024,0,27114,Ben Willman,1
2024,0,55940,Andrew Wilson,1
2024,0,27506,Oliver Wilson,1
2024,0,35709,Jeff Winther,1
2024,0,8793,Tiger Woods,1
2024,0,50012,Wyatt Worthington II,1
2024,0,60222,Austin Wylie,1
2024,0,24663,Y.E. Yang,1
2024,0,58082,Aram Yenidjeian,1
2024,0,56100,Ren Yonezawa,1
2024,0,29939,Fabrizio Zanotti,1
2023,0,27895,Jonas Blixt,6
2023,0,47987,Cole Hammer,6
2023,0,35461,Beau Hossler,6
2023,0,46717,Viktor Hovland,6
2023,0,50188,S.H. Kim,6
2023,0,35449,Adam Long,6
2023,0,47993,Denny McCarthy,6
2023,0,46442,Maverick McNealy,6
2023,0,55789,Taylor Montgomery,6
2023,0,27064,Jhonattan Vegas,6
2023,0,52955,Ludvig Åberg,5
2023,0,33948,Byeong Hun An,5
2023,0,19803,Ryan Armour,5
2023,0,48084,Wesley Bryan,5
2023,0,35450,Patrick Cantlay,5
2023,0,47591,Eric Cole,5
2023,0,39067,MJ Daffue,5
2023,0,37338,Zecheng Dou,5
2023,0,57362,Austin Eckroat,5
2023,0,32102,Rickie Fowler,5
2023,0,35310,Lanto Griffin,5
2023,0,57975,Harry Hall,5
2023,0,34363,Tyrrell Hatton,5
2023,0,32757,Patton Kizzire,5
2023,0,33122,Russell Knox,5
2023,0,34409,David Lingmerth,5
2023,0,27349,Alex Noren,5
2023,0,51070,Vincent Norrman,5
2023,0,22405,Justin Rose,5
2023,0,37275,Sam Ryder,5
2023,0,56781,Isaiah Salinda,5
2023,0,24502,Adam Scott,5
2023,0,50493,Justin Suh,5
2023,0,40115,Adam Svensson,5
2023,0,30927,Brendon Todd,5
2023,0,49964,Aaron Wise,5
2023,0,33408,Tyson Alexander,4
2023,0,45522,Christiaan Bezuidenhout,4
2023,0,56630,Akshay Bhatia,4
2023,0,34255,Joseph Bramlett,4
2023,0,51766,Wyndham Clark,4
2023,0,39997,Corey Conners,4
2023,0,23541,Ben Crane,4
2023,0,28089,Jason Day,4
2023,0,33653,Thomas Detry,4
2023,0,45609,Tyler Duncan,4
2023,0,34099,Harris English,4
2023,0,40098,Matt Fitzpatrick,4
2023,0,29970,Dylan Frittelli,4
2023,0,30750,Tommy Gainey,4
2023,0,52375,Doug Ghim,4
2023,0,25900,Lucas Glover,4
2023,0,56762,Will Gordon,4
2023,0,39954,Cody Gribble,4
2023,0,33399,Adam Hadwin,4
2023,0,20766,Padraig Harrington,4
2023,0,34098,Russell Henley,4
2023,0,39058,Lucas Herbert,4
2023,0,49298,Kramer Hickok,4
2023,0,54421,Garrick Higgo,4
2023,0,49120,Kensei Hirata,4
2023,0,35532,Tom Hoge,4
2023,0,39977,Max Homa,4
2023,0,36801,Mark Hubbard,4
2023,0,35506,Mackenzie Hughes,4
2023,0,39971,Sungjae Im,4
2023,0,36799,Stephan Jaeger,4
2023,0,27974,Sung Kang,4
2023,0,39975,Michael Kim,4
2023,0,37455,Si Woo Kim,4
2023,0,55182,Tom Kim,4
2023,0,30926,Chris Kirk,4
2023,0,32816,Satoshi Kodaira,4
2023,0,36689,Brooks Koepka,4
2023,0,35879,Kelly Kraft,4
2023,0,23108,Matt Kuchar,4
2023,0,33410,Andrew Landry,4
2023,0,27129,Luke List,4
2023,0,40162,Justin Lower,4
2023,0,32839,Hideki Matsuyama,4
