YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2023,0,40115,Adam Svensson,"45' 9""",3525.833,77,-24
2023,0,34098,Russell Henley,"45' 11""",2844.833,62,-13
2023,0,33204,Shane Lowry,"46' 1""",2534.667,55,-25
2023,0,39971,Sungjae Im,"46' 5""",3761.25,81,-25
2023,0,57366,Cameron Young,"46' 5""",2876.917,62,-24
2023,0,27129,Luke List,"46' 7""",3491.833,75,-20
2023,0,32333,Kevin Tway,"46' 10""",3045.75,65,-21
2023,0,33141,Keegan Bradley,"47' 5""",2656.417,56,-17
2023,0,50095,Austin Smotherman,"47' 6""",2232.667,47,-17
2023,0,47995,Davis Riley,"47' 10""",3158.417,66,-20
2023,0,45157,Cam Davis,"48' 0""",2834.0,59,-18
2023,0,45242,Kevin Yu,"48' 0""",1439.667,30,-5
2023,0,36871,Matt NeSmith,"48' 2""",3033.0,63,-16
2023,0,29221,Webb Simpson,"48' 2""",2214.583,46,-12
2023,0,36799,Stephan Jaeger,"48' 4""",4353.5,90,-35
2023,0,39335,Kevin Roy,"48' 4""",2126.833,44,-20
2023,0,37275,Sam Ryder,"48' 4""",3047.5,63,-17
2023,0,51766,Wyndham Clark,"48' 6""",3344.75,69,-17
2023,0,23320,Ryan Palmer,"48' 6""",3102.25,64,-9
2023,0,47591,Eric Cole,"48' 7""",3450.75,71,-15
2023,0,30911,Tommy Fleetwood,"48' 9""",2291.333,47,-7
2023,0,31202,William McGirt,"48' 9""",1218.417,25,-13
2023,0,26596,Ryan Moore,"48' 9""",2194.833,45,-11
2023,0,47988,Nick Hardy,"48' 10""",3271.25,67,-14
2023,0,55182,Tom Kim,"48' 11""",3617.0,74,-26
2023,0,49947,Taylor Moore,"48' 11""",3475.917,71,-25
2023,0,48081,Xander Schauffele,"49' 0""",2447.917,50,-18
2023,0,48084,Wesley Bryan,"49' 1""",834.0,17,-6
2023,0,35532,Tom Hoge,"49' 1""",3043.833,62,-21
2023,0,29908,C.T. Pan,"49' 1""",1275.167,26,-11
2023,0,32366,Kevin Chappell,"49' 2""",836.333,17,-8
2023,0,52375,Doug Ghim,"49' 2""",2654.167,54,-21
2023,0,32839,Hideki Matsuyama,"49' 5""",3655.417,74,-20
2023,0,34256,Andrew Putnam,"49' 6""",3809.75,77,-15
2023,0,46717,Viktor Hovland,"49' 9""",3333.833,67,-23
2023,0,29725,Tony Finau,"49' 11""",3243.417,65,-13
2023,0,57362,Austin Eckroat,"50' 0""",3449.583,69,-18
2023,0,51349,Nico Echavarria,"50' 1""",1752.5,35,-1
2023,0,49960,Sepp Straka,"50' 1""",3205.083,64,-2
2023,0,48119,Ben Taylor,"50' 1""",2955.75,59,-13
2023,0,46970,Jon Rahm,"50' 4""",3020.0,60,-19
2023,0,35310,Lanto Griffin,"50' 5""",1816.25,36,-12
2023,0,46046,Scottie Scheffler,"50' 5""",3680.917,73,-18
2023,0,55893,Sam Stevens,"50' 5""",3326.75,66,-18
2023,0,27974,Sung Kang,"50' 6""",707.083,14,-1
2023,0,33122,Russell Knox,"50' 6""",3031.583,60,-11
2023,0,33408,Tyson Alexander,"50' 7""",2173.667,43,-9
2023,0,54628,Lee Hodges,"50' 11""",3308.333,65,-12
2023,0,51491,Brandon Matthews,"51' 0""",1326.5,26,-3
2023,0,49771,J.T. Poston,"51' 0""",2803.417,55,-11
2023,0,39997,Corey Conners,"51' 1""",2708.083,53,-10
2023,0,40098,Matt Fitzpatrick,"51' 1""",2451.417,48,-19
2023,0,39954,Cody Gribble,"51' 2""",1433.5,28,-3
2023,0,34255,Joseph Bramlett,"51' 3""",2821.0,55,-18
2023,0,49453,Trevor Cone,"51' 3""",1897.25,37,-11
2023,0,34409,David Lingmerth,"51' 3""",2765.583,54,+2
2023,0,36326,David Lipsky,"51' 3""",3279.167,64,-15
2023,0,29535,Brice Garnett,"51' 4""",1846.5,36,-10
2023,0,27644,Brian Harman,"51' 4""",3849.667,75,-23
2023,0,29420,Billy Horschel,"51' 4""",2515.75,49,-9
2023,0,45609,Tyler Duncan,"51' 5""",3137.167,61,-18
2023,0,56630,Akshay Bhatia,"51' 6""",2163.083,42,-15
2023,0,33410,Andrew Landry,"51' 6""",2317.25,45,-9
2023,0,40250,Taylor Pendrith,"51' 7""",3148.583,61,-17
2023,0,39324,J.J. Spaun,"51' 7""",3404.75,66,-12
2023,0,28775,Nate Lashley,"51' 8""",3357.667,65,-19
2023,0,45522,Christiaan Bezuidenhout,"51' 9""",3260.667,63,-11
2023,0,39977,Max Homa,"51' 9""",3366.083,65,-22
2023,0,36801,Mark Hubbard,"51' 9""",3671.917,71,-13
2023,0,46601,Trey Mullinax,"51' 9""",2743.0,53,-8
2023,0,35461,Beau Hossler,"51' 10""",3729.083,72,-24
2023,0,48117,Kurt Kitayama,"51' 11""",2178.75,42,-4
2023,0,32757,Patton Kizzire,"52' 0""",2809.417,54,-14
2023,0,34046,Jordan Spieth,"52' 1""",1977.583,38,-6
2023,0,34076,Joel Dahmen,"52' 2""",3128.25,60,-11
2023,0,31577,Tano Goya,"52' 2""",2763.583,53,-15
2023,0,51070,Vincent Norrman,"52' 4""",2878.667,55,-21
2023,0,54783,Dylan Wu,"52' 5""",3512.167,67,-16
2023,0,28089,Jason Day,"52' 6""",2782.667,53,-14
2023,0,47079,Harrison Endycott,"52' 6""",2676.333,51,-10
2023,0,25900,Lucas Glover,"52' 7""",3362.667,64,-13
2023,0,56762,Will Gordon,"52' 7""",4046.667,77,-26
2023,0,31646,Emiliano Grillo,"52' 8""",3478.417,66,-13
2023,0,27554,Scott Harrington,"52' 8""",2634.25,50,-18
2023,0,32662,Michael Gligic,"52' 10""",1849.333,35,-8
2023,0,22405,Justin Rose,"52' 10""",2377.583,45,-13
2023,0,48699,Callum Tarren,"52' 10""",3595.0,68,-9
2023,0,46441,Robby Shelton,"52' 11""",3335.25,63,-16
2023,0,47128,Richy Werenski,"53' 0""",2701.583,51,-18
2023,0,40006,Erik van Rooyen,"53' 1""",2177.25,41,-12
2023,0,34466,Peter Malnati,"53' 2""",3348.333,63,-19
2023,0,32816,Satoshi Kodaira,"53' 4""",1600.0,30,-9
2023,0,51997,Andrew Novak,"53' 4""",3147.083,59,-23
2023,0,50493,Justin Suh,"53' 5""",4115.5,77,-10
2023,0,31323,Gary Woodland,"53' 5""",3634.167,68,-11
2023,0,25686,Jason Dufner,"53' 6""",2675.833,50,-10
2023,0,51634,Sahith Theegala,"53' 7""",3643.083,68,-22
2023,0,47347,Adam Schenk,"53' 8""",3813.167,71,-21
2023,0,52411,Kyle Westmoreland,"53' 10""",1991.75,37,-12
2023,0,30163,Henrik Norlander,"53' 11""",2533.917,47,-12
2023,0,34099,Harris English,"54' 1""",3731.0,69,-16
2023,0,59018,Ryan Gerard,"54' 1""",2218.5,41,-6
2023,0,51414,Brent Grant,"54' 1""",2651.333,49,-12
2023,0,54591,Ben Griffin,"54' 1""",3679.75,68,-24
2023,0,37455,Si Woo Kim,"54' 2""",4498.417,83,-19
2023,0,40162,Justin Lower,"54' 2""",2868.75,53,-10
2023,0,32102,Rickie Fowler,"54' 4""",4131.667,76,-24
2023,0,22371,Aaron Baddeley,"54' 5""",2450.333,45,-12
2023,0,52372,Cameron Champ,"54' 5""",2395.833,44,-6
2023,0,33653,Thomas Detry,"54' 8""",3333.083,61,-15
2023,0,34363,Tyrrell Hatton,"54' 8""",2570.667,47,-10
2023,0,27349,Alex Noren,"54' 8""",3172.333,58,-14
2023,0,34431,Robert Streb,"54' 8""",2351.083,43,-9
2023,0,32640,Troy Merritt,"54' 9""",3118.417,57,-7
2023,0,29970,Dylan Frittelli,"54' 10""",2575.917,47,-5
2023,0,22056,Cameron Percy,"54' 11""",1481.833,27,-9
2023,0,19803,Ryan Armour,"55' 0""",2806.75,51,-1
2023,0,30927,Brendon Todd,"55' 0""",3136.25,57,-8
2023,0,27963,Chris Stroud,"55' 1""",1596.833,29,-5
2023,0,33399,Adam Hadwin,"55' 2""",4190.917,76,-12
2023,0,53165,Doc Redman,"55' 2""",2592.667,47,-12
2023,0,52374,Brandon Wu,"55' 2""",3418.917,62,-9
2023,0,52513,Carson Young,"55' 3""",3093.5,56,-10
2023,0,25818,Scott Piercy,"55' 4""",2655.417,48,-10
2023,0,47983,Chad Ramey,"55' 4""",3820.25,69,-16
2023,0,47504,Sam Burns,"55' 5""",3437.333,62,-15
2023,0,36699,Patrick Rodgers,"55' 6""",4109.167,74,-23
2023,0,35450,Patrick Cantlay,"55' 7""",3670.833,66,-24
2023,0,46414,Aaron Rai,"55' 7""",4000.5,72,-21
2023,0,24502,Adam Scott,"55' 7""",2779.583,50,-19
2023,0,46340,Alex Smalley,"55' 8""",4340.25,78,-22
2023,0,55708,Hayden Buckley,"55' 9""",2117.25,38,-5
2023,0,27214,Kevin Streelman,"55' 9""",3346.917,60,-9
2023,0,31557,Jim Herman,"55' 10""",1952.75,35,-13
2023,0,33948,Byeong Hun An,"56' 0""",3637.75,65,-18
2023,0,33448,Justin Thomas,"56' 0""",3135.083,56,-16
2023,0,52955,Ludvig Åberg,"56' 1""",2243.25,40,-19
2023,0,55454,Carl Yuan,"56' 4""",2589.917,46,-7
2023,0,55789,Taylor Montgomery,"56' 5""",3893.333,69,-25
2023,0,54421,Garrick Higgo,"56' 6""",4011.333,71,-27
2023,0,30926,Chris Kirk,"56' 6""",3049.583,54,-12
2023,0,29289,S.Y. Noh,"56' 6""",2034.083,36,-11
2023,0,46435,Austin Cook,"56' 7""",2603.333,46,+1
2023,0,25493,Nick Taylor,"56' 7""",3395.5,60,-16
2023,0,58168,Davis Thompson,"56' 7""",3622.667,64,-19
2023,0,33413,Ben Martin,"57' 2""",3317.0,58,-14
2023,0,40058,Zac Blair,"57' 5""",2469.583,43,-10
2023,0,58967,Trevor Werbylo,"57' 5""",2124.0,37,-2
2023,0,48887,Matt Wallace,"57' 7""",3397.167,59,-8
2023,0,27936,Martin Laird,"57' 8""",3229.583,56,-13
2023,0,39546,Keith Mitchell,"57' 9""",3870.75,67,-24
2023,0,57975,Harry Hall,"58' 1""",2847.0,49,-8
2023,0,35879,Kelly Kraft,"58' 1""",3541.833,61,-9
2023,0,28420,Ryan Brehm,"58' 4""",2566.75,44,-13
2023,0,49298,Kramer Hickok,"58' 4""",2975.75,51,-12
2023,0,50188,S.H. Kim,"58' 7""",4392.917,75,-19
2023,0,27095,Nick Watney,"58' 8""",1936.333,33,+3
2023,0,37338,Zecheng Dou,"59' 1""",3485.0,59,-16
2023,0,39058,Lucas Herbert,"59' 1""",2716.75,46,-9
2023,0,47993,Denny McCarthy,"59' 1""",3426.333,58,-7
2023,0,34563,Chesson Hadley,"59' 3""",3790.333,64,-4
2023,0,35617,Martin Trainer,"59' 5""",1484.5,25,-1
2023,0,24024,Zach Johnson,"59' 10""",2511.5,42,+4
2023,0,33597,Harry Higgs,"59' 11""",2638.083,44,-5
2023,0,51890,Greyson Sigg,"60' 1""",3907.167,65,-17
2023,0,51950,Max McGreevy,"60' 2""",2586.333,43,-4
2023,0,23108,Matt Kuchar,"60' 3""",3918.583,65,-19
2023,0,32791,K.H. Lee,"60' 3""",3252.667,54,-10
2023,0,20229,Stewart Cink,"60' 4""",2411.667,40,-10
2023,0,32448,James Hahn,"60' 4""",2776.417,46,-7
2023,0,35506,Mackenzie Hughes,"61' 0""",2929.5,48,-13
2023,0,24140,Sean O'Hair,"61' 0""",1769.833,29,-7
2023,0,24925,Jonathan Byrd,"61' 6""",1783.5,29,-5
2023,0,35449,Adam Long,"61' 10""",4016.667,65,-11
2023,0,34610,Matthias Schwab,"61' 11""",3097.417,50,E
2023,0,46442,Maverick McNealy,"62' 0""",2354.5,38,-4
2023,0,49766,Hank Lebioda,"62' 2""",1739.583,28,-9
2023,0,28252,Seamus Power,"62' 8""",3196.833,51,-6
2023,0,25632,Jimmy Walker,"62' 9""",3072.75,49,+2
2023,0,31560,Brian Stuard,"64' 1""",2113.667,33,-7
2022,0,50525,Collin Morikawa,"37' 8""",1317.583,35,-16
2022,0,45609,Tyler Duncan,"38' 8""",2086.25,54,-24
2022,0,33204,Shane Lowry,"42' 0""",1343.083,32,-12
2022,0,48822,Sebastián Muñoz,"42' 1""",2106.167,50,-17
2022,0,29518,Brendan Steele,"42' 5""",1782.5,42,-13
2022,0,32839,Hideki Matsuyama,"43' 0""",1891.25,44,-15
2022,0,32662,Michael Gligic,"43' 1""",1636.583,38,-14
2022,0,29221,Webb Simpson,"43' 4""",1561.167,36,-6
2022,0,55708,Hayden Buckley,"43' 5""",2561.333,59,-27
2022,0,49964,Aaron Wise,"43' 5""",2733.167,63,-21
2022,0,27644,Brian Harman,"43' 9""",2582.917,59,-16
2022,0,45540,Jared Wolfe,"43' 10""",1358.75,31,-8
2022,0,48117,Kurt Kitayama,"44' 5""",1155.167,26,-14
2022,0,23325,Vaughn Taylor,"44' 6""",1291.583,29,-4
2022,0,46402,Talor Gooch,"44' 11""",1797.167,40,-16
2022,0,37189,Harold Varner III,"45' 4""",1359.75,30,-5
2022,0,32139,Danny Willett,"45' 6""",1092.667,24,-11
2022,0,35450,Patrick Cantlay,"45' 8""",1963.833,43,-18
2022,0,52372,Cameron Champ,"45' 10""",1420.0,31,-3
2022,0,34363,Tyrrell Hatton,"46' 1""",1152.333,25,-6
2022,0,33490,Bo Hoag,"46' 1""",1197.417,26,-14
2022,0,39971,Sungjae Im,"46' 1""",2624.917,57,-27
2022,0,31323,Gary Woodland,"46' 1""",2118.167,46,-13
2022,0,32366,Kevin Chappell,"46' 3""",1249.333,27,-15
2022,0,33448,Justin Thomas,"46' 3""",2265.333,49,-22
2022,0,48081,Xander Schauffele,"46' 4""",2547.167,55,-23
2022,0,46717,Viktor Hovland,"46' 5""",2506.833,54,-22
2022,0,46601,Trey Mullinax,"46' 5""",2273.5,49,-28
2022,0,56278,Matthew Wolff,"46' 6""",1256.5,27,-1
2022,0,37212,Paul Barjon,"46' 7""",2049.5,44,-13
2022,0,51634,Sahith Theegala,"46' 7""",3678.667,79,-31
2022,0,46970,Jon Rahm,"46' 8""",2521.5,54,-17
2022,0,28237,Rory McIlroy,"46' 9""",1823.167,39,-8
2022,0,19803,Ryan Armour,"47' 2""",1463.167,31,-7
2022,0,20229,Stewart Cink,"47' 2""",2026.5,43,-12
2022,0,27649,Brandt Snedeker,"47' 2""",1602.667,34,-14
2022,0,46046,Scottie Scheffler,"47' 8""",2716.333,57,-27
