YEAR,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2024,0,29725,Tony Finau,8.82%,68,6.0
2024,0,54628,Lee Hodges,8.82%,68,6.0
2024,0,50484,Hayden Springer,8.82%,34,3.0
2024,0,59143,Mac Meissner,8.70%,69,6.0
2024,0,52372,Cameron Champ,8.62%,58,5.0
2024,0,34076,Joel Dahmen,8.62%,58,5.0
2024,0,35310,Lanto Griffin,8.51%,47,4.0
2024,0,57975,Harry Hall,8.51%,47,4.0
2024,0,50525,Collin Morikawa,8.51%,47,4.0
2024,0,32366,Kevin Chappell,8.33%,36,3.0
2024,0,32640,Troy Merritt,8.33%,48,4.0
2024,0,50497,Adrien Dumont de Chassart,8.00%,50,4.0
2024,0,33486,Roger Sloan,8.00%,50,4.0
2024,0,29221,Webb Simpson,7.89%,38,3.0
2024,0,34587,Chan Kim,7.81%,64,5.0
2024,0,45609,Tyler Duncan,7.69%,52,4.0
2024,0,27330,Josh Teater,7.69%,26,2.0
2024,0,36326,David Lipsky,7.58%,66,5.0
2024,0,47995,Davis Riley,7.55%,53,4.0
2024,0,25493,Nick Taylor,7.46%,67,5.0
2024,0,34563,Chesson Hadley,7.35%,68,5.0
2024,0,36801,Mark Hubbard,7.32%,82,6.0
2024,0,47420,Jake Knapp,7.27%,55,4.0
2024,0,54421,Garrick Higgo,7.14%,56,4.0
2024,0,12716,Charley Hoffman,7.14%,42,3.0
2024,0,27214,Kevin Streelman,7.14%,42,3.0
2024,0,48699,Callum Tarren,7.14%,56,4.0
2024,0,35461,Beau Hossler,7.04%,71,5.0
2024,0,48117,Kurt Kitayama,7.04%,71,5.0
2024,0,58168,Davis Thompson,7.02%,57,4.0
2024,0,46113,Ryan McCormick,6.98%,43,3.0
2024,0,33408,Tyson Alexander,6.90%,58,4.0
2024,0,59836,Pierceson Coody,6.90%,58,4.0
2024,0,51997,Andrew Novak,6.90%,58,4.0
2024,0,28237,Rory McIlroy,6.67%,60,4.0
2024,0,57362,Austin Eckroat,6.45%,62,4.0
2024,0,27139,David Skinns,6.45%,62,4.0
2024,0,47347,Adam Schenk,6.41%,78,5.0
2024,0,59866,Nick Dunlap,6.38%,47,3.0
2024,0,27644,Brian Harman,6.15%,65,4.0
2024,0,34256,Andrew Putnam,6.15%,65,4.0
2024,0,51890,Greyson Sigg,6.15%,65,4.0
2024,0,45522,Christiaan Bezuidenhout,6.12%,49,3.0
2024,0,33399,Adam Hadwin,6.12%,49,3.0
2024,0,52374,Brandon Wu,6.12%,49,3.0
2024,0,28252,Seamus Power,6.02%,83,5.0
2024,0,22371,Aaron Baddeley,6.00%,50,3.0
2024,0,40115,Adam Svensson,6.00%,100,6.0
2024,0,36699,Patrick Rodgers,5.95%,84,5.0
2024,0,37212,Paul Barjon,5.88%,34,2.0
2024,0,29908,C.T. Pan,5.88%,51,3.0
2024,0,25900,Lucas Glover,5.71%,70,4.0
2024,0,47988,Nick Hardy,5.71%,70,4.0
2024,0,50095,Austin Smotherman,5.71%,35,2.0
2024,0,32839,Hideki Matsuyama,5.56%,54,3.0
2024,0,34046,Jordan Spieth,5.56%,54,3.0
2024,0,51634,Sahith Theegala,5.48%,73,4.0
2024,0,40058,Zac Blair,5.45%,55,3.0
2024,0,36884,Ben Kohles,5.45%,55,3.0
2024,0,26476,Chez Reavie,5.45%,55,3.0
2024,0,39997,Corey Conners,5.41%,74,4.0
2024,0,30927,Brendon Todd,5.41%,74,4.0
2024,0,33141,Keegan Bradley,5.36%,56,3.0
2024,0,52215,Robert MacIntyre,5.36%,56,3.0
2024,0,40250,Taylor Pendrith,5.36%,56,3.0
2024,0,27770,Camilo Villegas,5.26%,38,2.0
2024,0,52453,Nicolai Højgaard,5.13%,39,2.0
2024,0,24024,Zach Johnson,5.13%,39,2.0
2024,0,54576,Patrick Fishburn,5.08%,59,3.0
2024,0,34374,Erik Barnes,5.00%,40,2.0
2024,0,45157,Cam Davis,5.00%,60,3.0
2024,0,51977,Max Greyserman,5.00%,60,3.0
2024,0,55182,Tom Kim,5.00%,60,3.0
2024,0,54591,Ben Griffin,4.92%,61,3.0
2024,0,34255,Joseph Bramlett,4.76%,84,4.0
2024,0,54783,Dylan Wu,4.76%,63,3.0
2024,0,39327,Ben Silverman,4.62%,65,3.0
2024,0,34098,Russell Henley,4.55%,44,2.0
2024,0,49960,Sepp Straka,4.55%,66,3.0
2024,0,48319,Tom Whitney,4.55%,44,2.0
2024,0,32102,Rickie Fowler,4.48%,67,3.0
2024,0,29478,Kevin Kisner,4.44%,45,2.0
2024,0,22405,Justin Rose,4.35%,46,2.0
2024,0,31323,Gary Woodland,4.29%,70,3.0
2024,0,48153,Matthieu Pavon,4.26%,47,2.0
2024,0,46441,Robby Shelton,4.26%,47,2.0
2024,0,47983,Chad Ramey,4.23%,71,3.0
2024,0,47806,Raul Pereda,4.17%,24,1.0
2024,0,49771,J.T. Poston,4.17%,72,3.0
2024,0,60767,Blaine Hale Jr.,4.00%,25,1.0
2024,0,39546,Keith Mitchell,4.00%,50,2.0
2024,0,60067,Joe Highsmith,3.92%,51,2.0
2024,0,28775,Nate Lashley,3.92%,51,2.0
2024,0,26596,Ryan Moore,3.92%,51,2.0
2024,0,46717,Viktor Hovland,3.85%,52,2.0
2024,0,32757,Patton Kizzire,3.70%,54,2.0
2024,0,30926,Chris Kirk,3.64%,55,2.0
2024,0,27349,Alex Noren,3.64%,55,2.0
2024,0,48084,Wesley Bryan,3.57%,28,1.0
2024,0,51070,Vincent Norrman,3.57%,56,2.0
2024,0,50188,S.H. Kim,3.49%,86,3.0
2024,0,55708,Hayden Buckley,3.45%,58,2.0
2024,0,55789,Taylor Montgomery,3.45%,29,1.0
2024,0,50493,Justin Suh,3.45%,58,2.0
2024,0,51287,Ryo Hisatsune,3.39%,59,2.0
2024,0,48081,Xander Schauffele,3.13%,64,2.0
2024,0,33968,Thorbjørn Olesen,2.86%,35,1.0
2024,0,29535,Brice Garnett,2.78%,36,1.0
2024,0,28089,Jason Day,2.70%,37,1.0
2024,0,30163,Henrik Norlander,2.27%,44,1.0
2024,0,33448,Justin Thomas,2.22%,45,1.0
2024,0,52666,Sami Valimaki,2.13%,47,1.0
2024,0,59095,Chris Gotterup,2.04%,49,1.0
2024,0,32333,Kevin Tway,2.04%,49,1.0
2024,0,35450,Patrick Cantlay,2.00%,50,1.0
2024,0,27129,Luke List,1.89%,53,1.0
2024,0,47679,Victor Perez,1.89%,53,1.0
2024,0,28420,Ryan Brehm,1.85%,54,1.0
2024,0,57900,Chandler Phillips,1.85%,54,1.0
2024,0,37378,Min Woo Lee,1.75%,57,1.0
2024,0,45242,Kevin Yu,1.72%,58,1.0
2024,0,52513,Carson Young,1.67%,60,1.0
2024,0,36871,Matt NeSmith,1.61%,62,1.0
2024,0,31646,Emiliano Grillo,1.56%,64,1.0
2024,0,46414,Aaron Rai,1.45%,69,1.0
2024,0,35506,Mackenzie Hughes,1.33%,75,1.0
2024,0,33948,Byeong Hun An,.00%,53,0.0
2024,0,32070,Rafael Campos,.00%,41,0.0
2024,0,34021,Bud Cauley,.00%,40,0.0
2024,0,47591,Eric Cole,.00%,67,0.0
2024,0,59442,Parker Coody,.00%,49,0.0
2024,0,56149,Wilson Furr,.00%,40,0.0
2024,0,46442,Maverick McNealy,.00%,48,0.0
2024,0,48119,Ben Taylor,.00%,49,0.0
2024,0,35617,Martin Trainer,.00%,23,0.0
2023,0,39954,Cody Gribble,1.90%,42,8.0
2023,0,58696,Peter Kuest,1.72%,29,5.0
2023,0,53165,Doc Redman,1.54%,65,10.0
2023,0,22405,Justin Rose,1.49%,47,7.0
2023,0,32640,Troy Merritt,1.43%,63,9.0
2023,0,39977,Max Homa,1.41%,64,9.0
2023,0,55789,Taylor Montgomery,1.37%,73,10.0
2023,0,29420,Billy Horschel,1.35%,52,7.0
2023,0,32816,Satoshi Kodaira,1.33%,30,4.0
2023,0,29725,Tony Finau,1.29%,62,8.0
2023,0,32366,Kevin Chappell,1.25%,32,4.0
2023,0,34255,Joseph Bramlett,1.23%,65,8.0
2023,0,39067,MJ Daffue,1.19%,67,8.0
2023,0,24925,Jonathan Byrd,1.18%,34,4.0
2023,0,25900,Lucas Glover,1.17%,77,9.0
2023,0,57362,Austin Eckroat,1.14%,70,8.0
2023,0,52453,Nicolai Hojgaard,1.14%,35,4.0
2023,0,48867,Matti Schmid,1.09%,46,5.0
2023,0,50095,Austin Smotherman,1.09%,55,6.0
2023,0,48699,Callum Tarren,1.08%,65,7.0
2023,0,55454,Carl Yuan,1.06%,66,7.0
2023,0,24502,Adam Scott,1.05%,38,4.0
2023,0,45522,Christiaan Bezuidenhout,1.04%,77,8.0
2023,0,47128,Richy Werenski,1.04%,48,5.0
2023,0,33408,Tyson Alexander,1.02%,49,5.0
2023,0,39997,Corey Conners,.99%,71,7.0
2023,0,30926,Chris Kirk,.98%,61,6.0
2023,0,39546,Keith Mitchell,.98%,61,6.0
2023,0,48119,Ben Taylor,.97%,72,7.0
2023,0,34076,Joel Dahmen,.96%,52,5.0
2023,0,39335,Kevin Roy,.96%,52,5.0
2023,0,34431,Robert Streb,.95%,63,6.0
2023,0,45242,Kevin Yu,.95%,42,4.0
2023,0,20229,Stewart Cink,.91%,55,5.0
2023,0,35449,Adam Long,.91%,77,7.0
2023,0,35461,Beau Hossler,.90%,78,7.0
2023,0,29970,Dylan Frittelli,.89%,45,4.0
2023,0,33448,Justin Thomas,.89%,45,4.0
2023,0,37455,Si Woo Kim,.88%,57,5.0
2023,0,55182,Tom Kim,.88%,68,6.0
2023,0,37275,Sam Ryder,.88%,68,6.0
2023,0,33399,Adam Hadwin,.86%,70,6.0
2023,0,27129,Luke List,.86%,70,6.0
2023,0,51766,Wyndham Clark,.85%,71,6.0
2023,0,32757,Patton Kizzire,.85%,71,6.0
2023,0,27214,Kevin Streelman,.85%,71,6.0
2023,0,51634,Sahith Theegala,.85%,82,7.0
2023,0,31577,Tano Goya,.83%,60,5.0
2023,0,27974,Sung Kang,.83%,24,2.0
2023,0,33141,Keegan Bradley,.82%,73,6.0
2023,0,32839,Hideki Matsuyama,.82%,49,4.0
2023,0,34563,Chesson Hadley,.81%,62,5.0
2023,0,34466,Peter Malnati,.81%,62,5.0
2023,0,34099,Harris English,.80%,75,6.0
2023,0,48887,Matt Wallace,.80%,50,4.0
2023,0,27095,Nick Watney,.79%,38,3.0
2023,0,49453,Trevor Cone,.78%,64,5.0
2023,0,45609,Tyler Duncan,.78%,64,5.0
2023,0,30911,Tommy Fleetwood,.78%,51,4.0
2023,0,56762,Will Gordon,.78%,102,8.0
2023,0,39971,Sungjae Im,.78%,90,7.0
2023,0,36724,Augusto Núñez,.78%,51,4.0
2023,0,32333,Kevin Tway,.78%,90,7.0
2023,0,55708,Hayden Buckley,.77%,52,4.0
2023,0,28252,Seamus Power,.76%,66,5.0
2023,0,35532,Tom Hoge,.75%,67,5.0
2023,0,46442,Maverick McNealy,.75%,40,3.0
2023,0,46046,Scottie Scheffler,.75%,67,5.0
2023,0,40006,Erik van Rooyen,.75%,53,4.0
2023,0,47079,Harrison Endycott,.74%,68,5.0
2023,0,54591,Ben Griffin,.74%,81,6.0
2023,0,34363,Tyrrell Hatton,.74%,54,4.0
2023,0,46717,Viktor Hovland,.74%,54,4.0
2023,0,49771,J.T. Poston,.74%,81,6.0
2023,0,55893,Sam Stevens,.74%,68,5.0
2023,0,46601,Trey Mullinax,.71%,56,4.0
2023,0,46970,Jon Rahm,.71%,56,4.0
2023,0,47347,Adam Schenk,.71%,99,7.0
2023,0,34610,Matthias Schwab,.71%,70,5.0
2023,0,51349,Nico Echavarria,.70%,57,4.0
2023,0,47988,Nick Hardy,.70%,86,6.0
2023,0,29289,S.Y. Noh,.70%,43,3.0
2023,0,51997,Andrew Novak,.70%,71,5.0
2023,0,23108,Matt Kuchar,.69%,58,4.0
2023,0,28775,Nate Lashley,.69%,87,6.0
2023,0,29535,Brice Garnett,.68%,74,5.0
2023,0,32791,K.H. Lee,.68%,73,5.0
2023,0,50525,Collin Morikawa,.68%,59,4.0
2023,0,46414,Aaron Rai,.68%,59,4.0
2023,0,39324,J.J. Spaun,.68%,73,5.0
2023,0,49298,Kramer Hickok,.67%,89,6.0
2023,0,31202,William McGirt,.67%,30,2.0
2023,0,25493,Nick Taylor,.67%,60,4.0
2023,0,31646,Emiliano Grillo,.66%,76,5.0
2023,0,33410,Andrew Landry,.66%,61,4.0
2023,0,48081,Xander Schauffele,.66%,61,4.0
2023,0,34046,Jordan Spieth,.65%,46,3.0
2023,0,52375,Doug Ghim,.64%,78,5.0
2023,0,35450,Patrick Cantlay,.63%,48,3.0
2023,0,30927,Brendon Todd,.63%,64,4.0
2023,0,54628,Lee Hodges,.62%,81,5.0
2023,0,52955,Ludvig Åberg,.61%,33,2.0
2023,0,34098,Russell Henley,.61%,66,4.0
2023,0,50493,Justin Suh,.61%,82,5.0
2023,0,54783,Dylan Wu,.61%,82,5.0
2023,0,33597,Harry Higgs,.60%,50,3.0
2023,0,49947,Taylor Moore,.60%,83,5.0
2023,0,33948,Byeong Hun An,.59%,68,4.0
2023,0,34256,Andrew Putnam,.59%,119,7.0
2023,0,31560,Brian Stuard,.59%,34,2.0
2023,0,32102,Rickie Fowler,.58%,69,4.0
2023,0,57366,Cameron Young,.58%,52,3.0
2023,0,40098,Matt Fitzpatrick,.56%,54,3.0
2023,0,35879,Kelly Kraft,.56%,54,3.0
2023,0,52374,Brandon Wu,.56%,72,4.0
2023,0,39975,Michael Kim,.53%,57,3.0
2023,0,49766,Hank Lebioda,.53%,38,2.0
2023,0,27349,Alex Noren,.53%,57,3.0
2023,0,25818,Scott Piercy,.53%,57,3.0
2023,0,52411,Kyle Westmoreland,.53%,38,2.0
2023,0,36799,Stephan Jaeger,.52%,96,5.0
2023,0,36801,Mark Hubbard,.51%,79,4.0
2023,0,40250,Taylor Pendrith,.51%,79,4.0
2023,0,28089,Jason Day,.50%,60,3.0
2023,0,24024,Zach Johnson,.50%,60,3.0
2023,0,34409,David Lingmerth,.50%,40,2.0
2023,0,47591,Eric Cole,.49%,82,4.0
2023,0,51491,Brandon Matthews,.49%,41,2.0
2023,0,36699,Patrick Rodgers,.49%,82,4.0
2023,0,12716,Charley Hoffman,.48%,63,3.0
2023,0,27936,Martin Laird,.48%,63,3.0
2023,0,28237,Rory McIlroy,.47%,43,2.0
2023,0,29221,Webb Simpson,.47%,43,2.0
2023,0,57975,Harry Hall,.46%,65,3.0
2023,0,30163,Henrik Norlander,.46%,65,3.0
2023,0,36871,Matt NeSmith,.45%,89,4.0
2023,0,27963,Chris Stroud,.45%,44,2.0
2023,0,51414,Brent Grant,.44%,45,2.0
2023,0,19803,Ryan Armour,.43%,69,3.0
2023,0,35901,Paul Haley II,.43%,46,2.0
2023,0,27554,Scott Harrington,.43%,47,2.0
2023,0,46340,Alex Smalley,.42%,95,4.0
2023,0,31323,Gary Woodland,.41%,73,3.0
2023,0,51950,Max McGreevy,.40%,50,2.0
2023,0,47983,Chad Ramey,.40%,75,3.0
2023,0,47993,Denny McCarthy,.39%,76,3.0
2023,0,35310,Lanto Griffin,.38%,52,2.0
2023,0,48117,Kurt Kitayama,.38%,52,2.0
2023,0,36326,David Lipsky,.38%,78,3.0
2023,0,51890,Greyson Sigg,.38%,79,3.0
2023,0,33122,Russell Knox,.37%,82,3.0
2023,0,30692,Scott Stallings,.37%,54,2.0
2023,0,33413,Ben Martin,.36%,55,2.0
2023,0,47995,Davis Riley,.36%,56,2.0
2023,0,33653,Thomas Detry,.35%,57,2.0
2023,0,24140,Sean O'Hair,.34%,29,1.0
2023,0,35617,Martin Trainer,.34%,29,1.0
2023,0,28420,Ryan Brehm,.33%,61,2.0
2023,0,40162,Justin Lower,.32%,63,2.0
2023,0,45157,Cam Davis,.30%,67,2.0
2023,0,46441,Robby Shelton,.30%,67,2.0
2023,0,52372,Cameron Champ,.29%,68,2.0
2023,0,46435,Austin Cook,.29%,35,1.0
2023,0,35506,Mackenzie Hughes,.29%,69,2.0
2023,0,32139,Danny Willett,.29%,35,1.0
2023,0,50188,S.H. Kim,.28%,72,2.0
2023,0,52513,Carson Young,.28%,71,2.0
2023,0,27644,Brian Harman,.27%,74,2.0
2023,0,59018,Ryan Gerard,.26%,38,1.0
2023,0,33204,Shane Lowry,.26%,38,1.0
2023,0,29908,C.T. Pan,.26%,38,1.0
2023,0,49960,Sepp Straka,.26%,77,2.0
2023,0,47504,Sam Burns,.23%,43,1.0
2023,0,26476,Chez Reavie,.23%,88,2.0
2023,0,40115,Adam Svensson,.22%,93,2.0
2023,0,25686,Jason Dufner,.21%,47,1.0
2023,0,26596,Ryan Moore,.19%,53,1.0
2023,0,25632,Jimmy Walker,.19%,54,1.0
2023,0,56630,Akshay Bhatia,.18%,56,1.0
2023,0,23320,Ryan Palmer,.18%,55,1.0
2023,0,40058,Zac Blair,.17%,60,1.0
2023,0,51070,Vincent Norrman,.15%,67,1.0
2023,0,58168,Davis Thompson,.15%,67,1.0
2023,0,54421,Garrick Higgo,.14%,70,1.0
2023,0,22371,Aaron Baddeley,.00%,48,0.0
2023,0,48084,Wesley Bryan,.00%,22,0.0
2023,0,37338,Zecheng Dou,.00%,60,0.0
2023,0,32662,Michael Gligic,.00%,43,0.0
2023,0,32448,James Hahn,.00%,57,0.0
2023,0,39058,Lucas Herbert,.00%,31,0.0
2023,0,31557,Jim Herman,.00%,56,0.0
2023,0,22056,Cameron Percy,.00%,47,0.0
2023,0,58967,Trevor Werbylo,.00%,34,0.0
2022,0,27895,Jonas Blixt,1.88,32,6.0
2022,0,34360,Patrick Reed,1.76,34,6.0
2022,0,57366,Cameron Young,1.57,51,8.0
2022,0,48084,Wesley Bryan,1.47,34,5.0
2022,0,33490,Bo Hoag,1.4,43,6.0
2022,0,45486,Joaquin Niemann,1.39,36,5.0
2022,0,51894,Vince Whaley,1.37,51,7.0
2022,0,39324,J.J. Spaun,1.36,59,8.0
2022,0,32640,Troy Merritt,1.31,61,8.0
2022,0,47983,Chad Ramey,1.27,55,7.0
2022,0,20229,Stewart Cink,1.21,58,7.0
2022,0,25493,Nick Taylor,1.19,59,7.0
2022,0,25818,Scott Piercy,1.17,60,7.0
2022,0,34363,Tyrrell Hatton,1.15,52,6.0
2022,0,34046,Jordan Spieth,1.15,52,6.0
2022,0,23325,Vaughn Taylor,1.14,35,4.0
2022,0,27095,Nick Watney,1.13,62,7.0
2022,0,30927,Brendon Todd,1.09,55,6.0
2022,0,30692,Scott Stallings,1.07,75,8.0
2022,0,47993,Denny McCarthy,1.06,85,9.0
2022,0,33667,Carlos Ortiz,1.03,39,4.0
2022,0,46046,Scottie Scheffler,1.03,58,6.0
2022,0,34264,Hudson Swafford,1.0,40,4.0
2022,0,27139,David Skinns,0.98,51,5.0
2022,0,48117,Kurt Kitayama,0.97,31,3.0
2022,0,31557,Jim Herman,0.93,43,4.0
2022,0,36852,Jim Knous,0.93,43,4.0
2022,0,49960,Sepp Straka,0.93,86,8.0
2022,0,33204,Shane Lowry,0.91,44,4.0
2022,0,25198,Francesco Molinari,0.91,33,3.0
2022,0,49947,Taylor Moore,0.91,77,7.0
2022,0,33419,Cameron Tringale,0.91,66,6.0
2022,0,25900,Lucas Glover,0.9,67,6.0
2022,0,47856,Seth Reeves,0.89,45,4.0
2022,0,24024,Zach Johnson,0.88,57,5.0
2022,0,47995,Davis Riley,0.88,68,6.0
2022,0,36699,Patrick Rodgers,0.88,68,6.0
2022,0,51634,Sahith Theegala,0.88,80,7.0
2022,0,46970,Jon Rahm,0.86,70,6.0
2022,0,36799,Stephan Jaeger,0.85,59,5.0
2022,0,30926,Chris Kirk,0.83,60,5.0
2022,0,24138,Ian Poulter,0.83,24,2.0
2022,0,23983,Luke Donald,0.82,49,4.0
2022,0,36326,David Lipsky,0.82,61,5.0
2022,0,51950,Max McGreevy,0.82,49,4.0
2022,0,35617,Martin Trainer,0.82,49,4.0
2022,0,34255,Joseph Bramlett,0.81,62,5.0
2022,0,35461,Beau Hossler,0.81,62,5.0
2022,0,48081,Xander Schauffele,0.81,62,5.0
2022,0,29478,Kevin Kisner,0.79,38,3.0
2022,0,55708,Hayden Buckley,0.78,64,5.0
2022,0,24924,Bill Haas,0.78,64,5.0
2022,0,33448,Justin Thomas,0.78,51,4.0
2022,0,51766,Wyndham Clark,0.77,65,5.0
2022,0,36884,Ben Kohles,0.77,39,3.0
2022,0,32150,Michael Thompson,0.77,65,5.0
2022,0,29970,Dylan Frittelli,0.75,53,4.0
2022,0,23320,Ryan Palmer,0.75,40,3.0
2022,0,26476,Chez Reavie,0.74,68,5.0
2022,0,30163,Henrik Norlander,0.73,41,3.0
2022,0,40115,Adam Svensson,0.73,82,6.0
2022,0,45609,Tyler Duncan,0.72,69,5.0
2022,0,34256,Andrew Putnam,0.72,69,5.0
2022,0,29974,Branden Grace,0.71,28,2.0
2022,0,34098,Russell Henley,0.71,56,4.0
2022,0,39971,Sungjae Im,0.71,85,6.0
2022,0,46601,Trey Mullinax,0.71,56,4.0
2022,0,33141,Keegan Bradley,0.7,57,4.0
2022,0,54628,Lee Hodges,0.7,71,5.0
2022,0,23108,Matt Kuchar,0.7,43,3.0
2022,0,40250,Taylor Pendrith,0.7,43,3.0
2022,0,23621,Rory Sabbatini,0.7,43,3.0
2022,0,37189,Harold Varner III,0.7,43,3.0
2022,0,47483,Will Zalatoris,0.7,43,3.0
2022,0,32662,Michael Gligic,0.69,58,4.0
2022,0,49766,Hank Lebioda,0.68,74,5.0
2022,0,32366,Kevin Chappell,0.67,45,3.0
2022,0,39977,Max Homa,0.67,60,4.0
2022,0,36801,Mark Hubbard,0.67,45,3.0
2022,0,32839,Hideki Matsuyama,0.67,45,3.0
2022,0,50095,Austin Smotherman,0.67,60,4.0
2022,0,49298,Kramer Hickok,0.66,61,4.0
2022,0,34610,Matthias Schwab,0.66,61,4.0
2022,0,48699,Callum Tarren,0.66,61,4.0
2022,0,35310,Lanto Griffin,0.65,62,4.0
2022,0,12716,Charley Hoffman,0.65,46,3.0
2022,0,45522,Christiaan Bezuidenhout,0.64,47,3.0
2022,0,27644,Brian Harman,0.64,78,5.0
2022,0,40162,Justin Lower,0.64,47,3.0
2022,0,24361,Pat Perez,0.64,47,3.0
2022,0,45526,Abraham Ancer,0.63,32,2.0
2022,0,39997,Corey Conners,0.63,63,4.0
2022,0,53165,Doc Redman,0.63,63,4.0
2022,0,29725,Tony Finau,0.61,49,3.0
2022,0,21961,Charles Howell III,0.61,33,2.0
2022,0,32791,K.H. Lee,0.61,66,4.0
2022,0,39546,Keith Mitchell,0.6,67,4.0
2022,0,31323,Gary Woodland,0.6,50,3.0
2022,0,47504,Sam Burns,0.59,51,3.0
2022,0,22056,Cameron Percy,0.59,34,2.0
2022,0,54783,Dylan Wu,0.59,51,3.0
2022,0,24925,Jonathan Byrd,0.57,35,2.0
2022,0,32816,Satoshi Kodaira,0.57,35,2.0
2022,0,28252,Seamus Power,0.57,53,3.0
2022,0,46550,Brandon Hagy,0.56,54,3.0
2022,0,36871,Matthew NeSmith,0.56,71,4.0
2022,0,56278,Matthew Wolff,0.56,36,2.0
2022,0,51997,Andrew Novak,0.54,37,2.0
2022,0,46340,Alex Smalley,0.53,57,3.0
2022,0,35532,Tom Hoge,0.52,58,3.0
2022,0,37455,Si Woo Kim,0.52,77,4.0
2022,0,31560,Brian Stuard,0.52,58,3.0
2022,0,29535,Brice Garnett,0.51,59,3.0
2022,0,30944,Jason Kokrak,0.51,39,2.0
2022,0,52372,Cameron Champ,0.5,40,2.0
2022,0,52375,Doug Ghim,0.5,60,3.0
2022,0,33122,Russell Knox,0.5,60,3.0
2022,0,35110,Brett Drewitt,0.49,41,2.0
2022,0,34466,Peter Malnati,0.49,61,3.0
2022,0,34563,Chesson Hadley,0.48,63,3.0
2022,0,47988,Nick Hardy,0.48,42,2.0
2022,0,32757,Patton Kizzire,0.48,83,4.0
2022,0,35449,Adam Long,0.48,84,4.0
2022,0,29221,Webb Simpson,0.48,42,2.0
2022,0,28114,Dawie van der Walt,0.48,42,2.0
2022,0,48887,Matt Wallace,0.48,42,2.0
2022,0,50525,Collin Morikawa,0.47,43,2.0
2022,0,46414,Aaron Rai,0.47,64,3.0
2022,0,34431,Robert Streb,0.45,44,2.0
2022,0,37275,Sam Ryder,0.44,68,3.0
2022,0,37212,Paul Barjon,0.43,47,2.0
2022,0,31646,Emiliano Grillo,0.43,69,3.0
2022,0,32448,James Hahn,0.43,47,2.0
2022,0,35506,Mackenzie Hughes,0.43,46,2.0
2022,0,34174,John Huh,0.43,47,2.0
2022,0,46442,Maverick McNealy,0.43,69,3.0
2022,0,29908,C.T. Pan,0.43,47,2.0
2022,0,27649,Brandt Snedeker,0.43,46,2.0
2022,0,32139,Danny Willett,0.43,46,2.0
2022,0,47529,Mito Pereira,0.42,72,3.0
2022,0,45540,Jared Wolfe,0.42,48,2.0
