YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
2022,0,19803,Ryan Armour,1.18,1,85,98.82
2022,0,52372,Cameron Champ,1.18,1,85,98.82
2022,0,29926,Danny Lee,1.2,1,83,98.8
2022,0,28089,Jason Day,1.22,1,82,98.78
2022,0,27214,Kevin Streelman,1.22,2,164,98.78
2022,0,49964,Aaron Wise,1.28,2,156,98.72
2022,0,56278,Matthew Wolff,1.28,1,78,98.72
2022,0,47995,Davis Riley,1.3,2,154,98.7
2022,0,34256,Andrew Putnam,1.31,2,153,98.69
2022,0,46414,Aaron Rai,1.32,2,151,98.68
2022,0,30692,Scott Stallings,1.33,2,150,98.67
2022,0,20229,Stewart Cink,1.37,2,146,98.63
2022,0,22405,Justin Rose,1.37,1,73,98.63
2022,0,49960,Sepp Straka,1.37,2,146,98.63
2022,0,29970,Dylan Frittelli,1.4,2,143,98.6
2022,0,57366,Cameron Young,1.41,2,142,98.59
2022,0,33597,Harry Higgs,1.48,2,135,98.52
2022,0,36871,Matthew NeSmith,1.48,2,135,98.52
2022,0,33490,Bo Hoag,1.49,1,67,98.51
2022,0,33419,Cameron Tringale,1.49,2,134,98.51
2022,0,31646,Emiliano Grillo,1.5,2,133,98.5
2022,0,35532,Tom Hoge,1.5,2,133,98.5
2022,0,24502,Adam Scott,1.5,2,133,98.5
2022,0,31560,Brian Stuard,1.5,2,133,98.5
2022,0,32150,Michael Thompson,1.5,2,133,98.5
2022,0,35461,Beau Hossler,1.52,2,132,98.48
2022,0,34255,Joseph Bramlett,1.53,2,131,98.47
2022,0,45486,Joaquin Niemann,1.55,2,129,98.45
2022,0,32757,Patton Kizzire,1.56,2,128,98.44
2022,0,35506,Mackenzie Hughes,1.57,2,127,98.43
2022,0,30926,Chris Kirk,1.59,2,126,98.41
2022,0,34174,John Huh,1.6,2,125,98.4
2022,0,39546,Keith Mitchell,1.6,2,125,98.4
2022,0,45609,Tyler Duncan,1.63,2,123,98.37
2022,0,39436,Joshua Creel,1.64,1,61,98.36
2022,0,34563,Chesson Hadley,1.72,2,116,98.28
2022,0,31323,Gary Woodland,1.74,2,115,98.26
2022,0,28252,Seamus Power,1.75,2,114,98.25
2022,0,28775,Nate Lashley,1.8,2,111,98.2
2022,0,33448,Justin Thomas,1.8,2,111,98.2
2022,0,46550,Brandon Hagy,1.82,2,110,98.18
2022,0,46970,Jon Rahm,1.82,2,110,98.18
2022,0,34610,Matthias Schwab,1.89,2,106,98.11
2022,0,40162,Justin Lower,1.92,2,104,98.08
2022,0,29478,Kevin Kisner,1.94,2,103,98.06
2022,0,47347,Adam Schenk,1.95,3,154,98.05
2022,0,51997,Andrew Novak,1.98,2,101,98.02
2022,0,40098,Matt Fitzpatrick,2.02,2,99,97.98
2022,0,48117,Kurt Kitayama,2.02,2,99,97.98
2022,0,32640,Troy Merritt,2.08,3,144,97.92
2022,0,50525,Collin Morikawa,2.08,2,96,97.92
2022,0,26476,Chez Reavie,2.08,3,144,97.92
2022,0,39324,J.J. Spaun,2.1,3,143,97.9
2022,0,26300,Matt Jones,2.11,2,95,97.89
2022,0,48887,Matt Wallace,2.13,2,94,97.87
2022,0,55708,Hayden Buckley,2.16,4,185,97.84
2022,0,28237,Rory McIlroy,2.2,2,91,97.8
2022,0,39997,Corey Conners,2.22,3,135,97.78
2022,0,27644,Brian Harman,2.22,3,135,97.78
2022,0,29289,S.Y. Noh,2.25,2,89,97.75
2022,0,52374,Brandon Wu,2.3,2,87,97.7
2022,0,24925,Jonathan Byrd,2.33,2,86,97.67
2022,0,37189,Harold Varner III,2.35,2,85,97.65
2022,0,54421,Garrick Higgo,2.44,2,82,97.56
2022,0,32662,Michael Gligic,2.46,3,122,97.54
2022,0,46340,Alex Smalley,2.48,4,161,97.52
2022,0,32139,Danny Willett,2.56,2,78,97.44
2022,0,30978,Kiradech Aphibarnrat,2.74,2,73,97.26
2022,0,28114,Dawie van der Walt,2.83,3,106,97.17
2022,0,32839,Hideki Matsuyama,2.88,3,104,97.12
2022,0,30911,Tommy Fleetwood,2.9,2,69,97.1
2022,0,25198,Francesco Molinari,3.03,2,66,96.97
2022,0,23621,Rory Sabbatini,3.03,3,99,96.97
2022,0,48822,Sebastián Muñoz,3.08,4,130,96.92
2022,0,34046,Jordan Spieth,3.09,3,97,96.91
2022,0,32102,Rickie Fowler,3.13,3,96,96.87
2022,0,39953,Chase Seiffert,3.19,3,94,96.81
2022,0,46046,Scottie Scheffler,3.54,4,113,96.46
2022,0,23320,Ryan Palmer,3.81,4,105,96.19
2022,0,36326,David Lipsky,3.87,6,155,96.13
2022,0,25900,Lucas Glover,3.93,7,178,96.07
2022,0,35617,Martin Trainer,3.94,5,127,96.06
2022,0,35110,Brett Drewitt,4.0,3,75,96.0
2022,0,24361,Pat Perez,4.35,3,69,95.65
2022,0,51634,Sahith Theegala,4.4,8,182,95.6
2022,0,27129,Luke List,5.74,7,122,94.26
2022,0,48084,Wesley Bryan,5.8,4,69,94.2
2022,0,29221,Webb Simpson,6.52,6,92,93.48
2022,0,25686,Jason Dufner,7.41,6,81,92.59
2021,0,45526,Abraham Ancer,0.0,0,157,100.0
2021,0,33120,Mark Anderson,0.0,0,78,100.0
2021,0,22371,Aaron Baddeley,0.0,0,45,100.0
2021,0,33141,Keegan Bradley,0.0,0,171,100.0
2021,0,26499,Rafa Cabrera Bello,0.0,0,104,100.0
2021,0,51766,Wyndham Clark,0.0,0,132,100.0
2021,0,30911,Tommy Fleetwood,0.0,0,73,100.0
2021,0,29970,Dylan Frittelli,0.0,0,105,100.0
2021,0,29974,Branden Grace,0.0,0,109,100.0
2021,0,31646,Emiliano Grillo,0.0,0,142,100.0
2021,0,24924,Bill Haas,0.0,0,52,100.0
2021,0,34363,Tyrrell Hatton,0.0,0,76,100.0
2021,0,27141,J.B. Holmes,0.0,0,82,100.0
2021,0,29420,Billy Horschel,0.0,0,134,100.0
2021,0,32757,Patton Kizzire,0.0,0,155,100.0
2021,0,30944,Jason Kokrak,0.0,0,143,100.0
2021,0,23108,Matt Kuchar,0.0,0,118,100.0
2021,0,33410,Andrew Landry,0.0,0,119,100.0
2021,0,28775,Nate Lashley,0.0,0,109,100.0
2021,0,49766,Hank Lebioda,0.0,0,98,100.0
2021,0,35230,Nelson Ledesma,0.0,0,70,100.0
2021,0,35449,Adam Long,0.0,0,125,100.0
2021,0,24781,Hunter Mahan,0.0,0,79,100.0
2021,0,27349,Alex Noren,0.0,0,117,100.0
2021,0,27942,Rob Oppenheim,0.0,0,96,100.0
2021,0,23320,Ryan Palmer,0.0,0,119,100.0
2021,0,46970,Jon Rahm,0.0,0,118,100.0
2021,0,39953,Chase Seiffert,0.0,0,100,100.0
2021,0,30927,Brendon Todd,0.0,0,139,100.0
2021,0,27064,Jhonattan Vegas,0.0,0,116,100.0
2021,0,48887,Matt Wallace,0.0,0,58,100.0
2021,0,47128,Richy Werenski,0.0,0,165,100.0
2021,0,51894,Vince Whaley,0.0,0,102,100.0
2021,0,27644,Brian Harman,0.56,1,178,99.44
2021,0,46046,Scottie Scheffler,0.56,1,180,99.44
2021,0,20229,Stewart Cink,0.58,1,172,99.42
2021,0,39997,Corey Conners,0.6,1,167,99.4
2021,0,33419,Cameron Tringale,0.61,1,164,99.39
2021,0,33667,Carlos Ortiz,0.64,1,156,99.36
2021,0,47347,Adam Schenk,0.64,1,156,99.36
2021,0,30110,Kyle Stanley,0.64,1,156,99.36
2021,0,32839,Hideki Matsuyama,0.66,1,152,99.34
2021,0,45486,Joaquin Niemann,0.66,1,152,99.34
2021,0,32640,Troy Merritt,0.67,1,149,99.33
2021,0,30926,Chris Kirk,0.68,1,147,99.32
2021,0,40026,Daniel Berger,0.69,1,145,99.31
2021,0,24024,Zach Johnson,0.7,1,142,99.3
2021,0,34256,Andrew Putnam,0.7,1,143,99.3
2021,0,33490,Bo Hoag,0.71,1,141,99.29
2021,0,35506,Mackenzie Hughes,0.71,1,141,99.29
2021,0,29221,Webb Simpson,0.71,1,141,99.29
2021,0,29518,Brendan Steele,0.71,1,140,99.29
2021,0,49960,Sepp Straka,0.72,1,139,99.28
2021,0,33448,Justin Thomas,0.73,1,137,99.27
2021,0,29908,C.T. Pan,0.74,1,135,99.26
2021,0,33948,Byeong Hun An,0.76,1,132,99.24
2021,0,56762,Will Gordon,0.76,1,132,99.24
2021,0,29535,Brice Garnett,0.78,1,128,99.22
2021,0,35891,Cameron Smith,0.78,1,129,99.22
2021,0,34076,Joel Dahmen,0.79,1,126,99.21
2021,0,34466,Peter Malnati,0.79,1,127,99.21
2021,0,19803,Ryan Armour,0.8,1,125,99.2
2021,0,46550,Brandon Hagy,0.8,1,125,99.2
2021,0,29479,Scott Brown,0.81,1,123,99.19
2021,0,21209,Sergio Garcia,0.82,1,122,99.18
2021,0,31557,Jim Herman,0.82,1,122,99.18
2021,0,32333,Kevin Tway,0.83,1,121,99.17
2021,0,27770,Camilo Villegas,0.85,1,117,99.15
2021,0,34255,Joseph Bramlett,0.86,1,116,99.14
2021,0,29926,Danny Lee,0.86,1,116,99.14
2021,0,34360,Patrick Reed,0.87,1,115,99.13
2021,0,32448,James Hahn,0.88,1,113,99.12
2021,0,46441,Robby Shelton,0.89,1,112,99.11
2021,0,31420,Anirban Lahiri,0.91,1,110,99.09
2021,0,28237,Rory McIlroy,0.91,1,110,99.09
2021,0,27556,Ted Potter Jr.,0.92,1,109,99.08
2021,0,26329,Louis Oosthuizen,0.93,1,107,99.07
2021,0,32662,Michael Gligic,0.94,1,106,99.06
2021,0,26851,Marc Leishman,0.97,1,103,99.03
2021,0,25804,Bubba Watson,0.97,1,103,99.03
2021,0,56278,Matthew Wolff,0.97,1,103,99.03
2021,0,24502,Adam Scott,0.98,1,102,99.02
2021,0,25632,Jimmy Walker,0.98,1,102,99.02
2021,0,39975,Michael Kim,1.01,1,99,98.99
2021,0,25364,Paul Casey,1.02,1,98,98.98
2021,0,39971,Sungjae Im,1.03,2,195,98.97
2021,0,32254,Xinjun Zhang,1.05,1,95,98.95
2021,0,20396,Lee Westwood,1.11,1,90,98.89
2021,0,36801,Mark Hubbard,1.12,2,178,98.88
2021,0,26758,David Hearn,1.15,1,87,98.85
2021,0,33597,Harry Higgs,1.15,2,174,98.85
2021,0,23788,D.J. Trahan,1.15,1,87,98.85
2021,0,33122,Russell Knox,1.16,2,173,98.84
2021,0,28252,Seamus Power,1.16,1,86,98.84
2021,0,27095,Nick Watney,1.2,1,83,98.8
2021,0,35310,Lanto Griffin,1.25,2,160,98.75
2021,0,34098,Russell Henley,1.26,2,159,98.74
2021,0,25493,Nick Taylor,1.28,2,156,98.72
2021,0,45609,Tyler Duncan,1.29,2,155,98.71
2021,0,46402,Talor Gooch,1.31,2,153,98.69
2021,0,34264,Hudson Swafford,1.32,2,152,98.68
2021,0,24357,K.J. Choi,1.33,1,75,98.67
2021,0,49771,J.T. Poston,1.34,2,149,98.66
2021,0,32070,Rafael Campos,1.35,1,74,98.65
2021,0,31560,Brian Stuard,1.37,2,146,98.63
2021,0,29725,Tony Finau,1.39,2,144,98.61
2021,0,37189,Harold Varner III,1.39,2,144,98.61
2021,0,33399,Adam Hadwin,1.4,2,143,98.6
2021,0,47504,Sam Burns,1.42,2,141,98.58
2021,0,12716,Charley Hoffman,1.43,2,140,98.57
2021,0,27330,Josh Teater,1.45,1,69,98.55
2021,0,34099,Harris English,1.49,2,134,98.51
2021,0,33413,Ben Martin,1.49,1,67,98.51
2021,0,32618,Rhein Gibson,1.52,1,66,98.48
2021,0,47993,Denny McCarthy,1.54,2,130,98.46
2021,0,27649,Brandt Snedeker,1.57,2,127,98.43
2021,0,30692,Scott Stallings,1.57,2,127,98.43
2021,0,40006,Erik van Rooyen,1.57,2,127,98.43
2021,0,47959,Bryson DeChambeau,1.6,2,125,98.4
2021,0,46442,Maverick McNealy,1.63,2,123,98.37
2021,0,32102,Rickie Fowler,1.64,2,122,98.36
2021,0,23623,Bo Van Pelt,1.64,2,122,98.36
2021,0,47483,Will Zalatoris,1.71,2,117,98.29
2021,0,52372,Cameron Champ,1.72,2,116,98.28
2021,0,22056,Cameron Percy,1.72,2,116,98.28
2021,0,29478,Kevin Kisner,1.75,2,114,98.25
2021,0,48081,Xander Schauffele,1.75,2,114,98.25
2021,0,35658,Kris Ventura,1.77,2,113,98.23
2021,0,26300,Matt Jones,1.78,3,169,98.22
2021,0,45157,Cam Davis,1.8,3,167,98.2
2021,0,19846,Brian Gay,1.8,2,111,98.2
2021,0,29268,Bronson Burgoon,1.89,2,106,98.11
2021,0,28679,Fabián Gómez,1.89,1,53,98.11
2021,0,49298,Kramer Hickok,1.9,2,105,98.1
2021,0,31323,Gary Woodland,1.94,2,103,98.06
2021,0,21961,Charles Howell III,1.98,2,101,98.02
2021,0,30925,Dustin Johnson,2.0,2,100,98.0
2021,0,23621,Rory Sabbatini,2.0,3,150,98.0
2021,0,48119,Ben Taylor,2.0,1,50,98.0
2021,0,33204,Shane Lowry,2.02,2,99,97.98
2021,0,36871,Matthew NeSmith,2.04,3,147,97.96
2021,0,24361,Pat Perez,2.05,3,146,97.95
2021,0,35461,Beau Hossler,2.14,3,140,97.86
2021,0,26331,Charl Schwartzel,2.14,3,140,97.86
2021,0,35104,Tom Lewis,2.16,3,139,97.84
2021,0,53165,Doc Redman,2.19,3,137,97.81
2021,0,39546,Keith Mitchell,2.21,3,136,97.79
2021,0,35450,Patrick Cantlay,2.22,3,135,97.78
2021,0,40098,Matt Fitzpatrick,2.22,2,90,97.78
2021,0,32791,K.H. Lee,2.22,4,180,97.78
2021,0,25396,Kevin Na,2.24,3,134,97.76
2021,0,36699,Patrick Rodgers,2.24,3,134,97.76
2021,0,23983,Luke Donald,2.25,2,89,97.75
2021,0,36689,Brooks Koepka,2.25,2,89,97.75
2021,0,34046,Jordan Spieth,2.33,3,129,97.67
2021,0,32150,Michael Thompson,2.34,3,128,97.66
2021,0,39977,Max Homa,2.4,3,125,97.6
2021,0,26476,Chez Reavie,2.45,4,163,97.55
2021,0,25818,Scott Piercy,2.46,3,122,97.54
2021,0,34174,John Huh,2.47,2,81,97.53
2021,0,22405,Justin Rose,2.47,2,81,97.53
2021,0,35532,Tom Hoge,2.65,4,151,97.35
2021,0,37275,Sam Ryder,2.67,4,150,97.33
2021,0,52375,Doug Ghim,2.7,4,148,97.3
2021,0,34563,Chesson Hadley,2.83,3,106,97.17
2021,0,23325,Vaughn Taylor,2.83,3,106,97.17
2021,0,27974,Sung Kang,2.96,4,135,97.04
2021,0,39324,J.J. Spaun,2.97,3,101,97.03
2021,0,50525,Collin Morikawa,2.99,4,134,97.01
2021,0,48822,Sebastián Muñoz,3.03,5,165,96.97
2021,0,28089,Jason Day,3.13,3,96,96.87
2021,0,33486,Roger Sloan,3.15,4,127,96.85
2021,0,27214,Kevin Streelman,3.16,5,158,96.84
2021,0,40042,Tyler McCumber,3.19,3,94,96.81
2021,0,46717,Viktor Hovland,3.2,4,125,96.8
2021,0,30163,Henrik Norlander,3.25,5,154,96.75
2021,0,48045,Michael Gellerman,3.28,2,61,96.72
2021,0,46435,Austin Cook,3.33,4,120,96.67
2021,0,24140,Sean O'Hair,3.37,3,89,96.63
2021,0,37455,Si Woo Kim,3.5,5,143,96.5
2021,0,49964,Aaron Wise,3.52,5,142,96.48
2021,0,25900,Lucas Glover,3.55,5,141,96.45
2021,0,27936,Martin Laird,3.55,5,141,96.45
2021,0,27129,Luke List,3.57,5,140,96.43
2021,0,25686,Jason Dufner,3.6,5,139,96.4
2021,0,27554,Scott Harrington,4.04,4,99,95.96
2021,0,1810,Phil Mickelson,4.04,4,99,95.96
2021,0,28420,Ryan Brehm,4.23,3,71,95.77
2021,0,33404,Chris Baker,4.29,3,70,95.71
2021,0,34431,Robert Streb,4.65,6,129,95.35
2021,0,34213,Grayson Murray,4.76,3,63,95.24
2021,0,35617,Martin Trainer,4.94,4,81,95.06
2021,0,24138,Ian Poulter,5.49,5,91,94.51
2021,0,32816,Satoshi Kodaira,5.79,7,121,94.21
2021,0,34314,Sebastian Cappelen,6.58,5,76,93.42
2021,0,32139,Danny Willett,7.69,4,52,92.31
2020,0,33120,Mark Anderson,0.0,0,67,100.0
2020,0,22371,Aaron Baddeley,0.0,0,83,100.0
2020,0,29479,Scott Brown,0.0,0,97,100.0
2020,0,26499,Rafa Cabrera Bello,0.0,0,79,100.0
2020,0,34314,Sebastian Cappelen,0.0,0,60,100.0
2020,0,25364,Paul Casey,0.0,0,82,100.0
2020,0,51766,Wyndham Clark,0.0,0,72,100.0
2020,0,39997,Corey Conners,0.0,0,121,100.0
2020,0,30911,Tommy Fleetwood,0.0,0,47,100.0
2020,0,29535,Brice Garnett,0.0,0,97,100.0
2020,0,48045,Michael Gellerman,0.0,0,64,100.0
2020,0,52375,Doug Ghim,0.0,0,64,100.0
2020,0,28679,Fabián Gómez,0.0,0,71,100.0
2020,0,46402,Talor Gooch,0.0,0,146,100.0
2020,0,29974,Branden Grace,0.0,0,56,100.0
2020,0,24924,Bill Haas,0.0,0,56,100.0
2020,0,34563,Chesson Hadley,0.0,0,98,100.0
2020,0,33399,Adam Hadwin,0.0,0,112,100.0
2020,0,32448,James Hahn,0.0,0,62,100.0
2020,0,34363,Tyrrell Hatton,0.0,0,65,100.0
2020,0,26758,David Hearn,0.0,0,80,100.0
2020,0,34098,Russell Henley,0.0,0,128,100.0
2020,0,12716,Charley Hoffman,0.0,0,102,100.0
2020,0,39977,Max Homa,0.0,0,114,100.0
2020,0,35461,Beau Hossler,0.0,0,98,100.0
2020,0,21961,Charles Howell III,0.0,0,85,100.0
2020,0,35506,Mackenzie Hughes,0.0,0,123,100.0
2020,0,39971,Sungjae Im,0.0,0,153,100.0
2020,0,26300,Matt Jones,0.0,0,131,100.0
2020,0,29478,Kevin Kisner,0.0,0,112,100.0
2020,0,23108,Matt Kuchar,0.0,0,96,100.0
2020,0,28775,Nate Lashley,0.0,0,78,100.0
2020,0,35230,Nelson Ledesma,0.0,0,35,100.0
2020,0,27129,Luke List,0.0,0,101,100.0
2020,0,34466,Peter Malnati,0.0,0,82,100.0
2020,0,33413,Ben Martin,0.0,0,46,100.0
2020,0,46442,Maverick McNealy,0.0,0,122,100.0
2020,0,32640,Troy Merritt,0.0,0,116,100.0
2020,0,1810,Phil Mickelson,0.0,0,77,100.0
2020,0,39546,Keith Mitchell,0.0,0,110,100.0
2020,0,26596,Ryan Moore,0.0,0,74,100.0
2020,0,34213,Grayson Murray,0.0,0,56,100.0
2020,0,27349,Alex Noren,0.0,0,66,100.0
2020,0,33667,Carlos Ortiz,0.0,0,129,100.0
2020,0,22056,Cameron Percy,0.0,0,56,100.0
2020,0,28252,Seamus Power,0.0,0,31,100.0
2020,0,46970,Jon Rahm,0.0,0,94,100.0
2020,0,36699,Patrick Rodgers,0.0,0,133,100.0
2020,0,24502,Adam Scott,0.0,0,65,100.0
2020,0,39953,Chase Seiffert,0.0,0,56,100.0
2020,0,35891,Cameron Smith,0.0,0,108,100.0
2020,0,27649,Brandt Snedeker,0.0,0,92,100.0
2020,0,34046,Jordan Spieth,0.0,0,91,100.0
2020,0,30692,Scott Stallings,0.0,0,102,100.0
2020,0,30110,Kyle Stanley,0.0,0,88,100.0
2020,0,29518,Brendan Steele,0.0,0,92,100.0
2020,0,34431,Robert Streb,0.0,0,66,100.0
2020,0,33449,Zack Sucher,0.0,0,37,100.0
2020,0,23325,Vaughn Taylor,0.0,0,99,100.0
2020,0,27330,Josh Teater,0.0,0,48,100.0
2020,0,32150,Michael Thompson,0.0,0,104,100.0
2020,0,23623,Bo Van Pelt,0.0,0,55,100.0
2020,0,35658,Kris Ventura,0.0,0,43,100.0
2020,0,27095,Nick Watney,0.0,0,75,100.0
2020,0,25349,Tim Wilkinson,0.0,0,61,100.0
2020,0,31323,Gary Woodland,0.0,0,109,100.0
2020,5,33597,Harry Higgs,0.75,1,134,99.25
2020,5,30927,Brendon Todd,0.76,1,132,99.24
2020,8,34360,Patrick Reed,0.8,1,125,99.2
2020,9,48081,Xander Schauffele,0.81,1,124,99.19
2020,8,52372,Cameron Champ,0.83,1,121,99.17
2020,3,32254,Xinjun Zhang,0.83,1,121,99.17
2020,2,29970,Dylan Frittelli,0.84,1,119,99.16
2020,2,30163,Henrik Norlander,0.84,1,119,99.16
2020,2,33141,Keegan Bradley,0.85,1,118,99.15
2020,9,34099,Harris English,0.85,1,118,99.15
2020,4,27644,Brian Harman,0.87,1,115,99.13
2020,4,33122,Russell Knox,0.87,1,115,99.13
2020,10,47959,Bryson DeChambeau,0.88,1,113,99.12
2020,4,27214,Kevin Streelman,0.88,1,113,99.12
2020,4,34021,Bud Cauley,0.9,1,111,99.1
2020,4,56278,Matthew Wolff,0.9,1,111,99.1
2020,7,40026,Daniel Berger,0.91,1,110,99.09
2020,4,25900,Lucas Glover,0.91,1,110,99.09
2020,3,31560,Brian Stuard,0.92,1,109,99.08
2020,9,25396,Kevin Na,0.95,1,105,99.05
2020,5,29420,Billy Horschel,0.97,1,103,99.03
2020,10,26851,Marc Leishman,0.99,1,101,99.01
2020,3,33419,Cameron Tringale,0.99,1,101,99.01
2020,3,24024,Zach Johnson,1.01,1,99,98.99
2020,3,20229,Stewart Cink,1.02,1,98,98.98
2020,3,27554,Scott Harrington,1.03,1,97,98.97
2020,4,26476,Chez Reavie,1.04,1,96,98.96
2020,4,39324,J.J. Spaun,1.06,1,94,98.94
2020,5,25818,Scott Piercy,1.08,1,93,98.92
2020,5,32757,Patton Kizzire,1.12,1,89,98.88
2020,5,24361,Pat Perez,1.12,1,89,98.88
2020,5,29268,Bronson Burgoon,1.14,1,88,98.86
2020,5,40098,Matt Fitzpatrick,1.16,1,86,98.84
2020,5,31646,Emiliano Grillo,1.19,1,84,98.81
2020,5,48887,Matt Wallace,1.23,1,81,98.77
2020,5,49766,Hank Lebioda,1.25,1,80,98.75
2020,5,10809,Jim Furyk,1.27,1,79,98.73
2020,5,35450,Patrick Cantlay,1.28,1,78,98.72
2020,5,46435,Austin Cook,1.28,1,78,98.72
2020,5,23788,D.J. Trahan,1.32,1,76,98.68
2020,5,28089,Jason Day,1.33,1,75,98.67
2020,6,35310,Lanto Griffin,1.35,2,148,98.65
2020,5,24138,Ian Poulter,1.35,1,74,98.65
2020,5,29484,Peter Uihlein,1.37,1,73,98.63
2020,5,32102,Rickie Fowler,1.39,1,72,98.61
2020,5,27064,Jhonattan Vegas,1.41,1,71,98.59
2020,5,36801,Mark Hubbard,1.43,2,140,98.57
2020,5,32618,Rhein Gibson,1.45,1,69,98.55
2020,5,36689,Brooks Koepka,1.54,1,65,98.46
2020,5,35532,Tom Hoge,1.56,2,128,98.44
2020,5,33204,Shane Lowry,1.59,1,63,98.41
2020,12,48822,Sebastián Muñoz,1.59,2,126,98.41
2020,5,49964,Aaron Wise,1.59,1,63,98.41
2020,4,33948,Byeong Hun An,1.61,2,124,98.39
2020,4,25572,Graeme McDowell,1.61,1,62,98.39
2020,4,33486,Roger Sloan,1.61,1,62,98.39
2020,4,49771,J.T. Poston,1.63,2,123,98.37
2020,4,37275,Sam Ryder,1.63,2,123,98.37
2020,6,35449,Adam Long,1.67,2,120,98.33
2020,13,33448,Justin Thomas,1.68,2,119,98.32
2020,6,27556,Ted Potter Jr.,1.69,1,59,98.31
2020,11,45526,Abraham Ancer,1.72,2,116,98.28
2020,5,21209,Sergio Garcia,1.75,1,57,98.25
2020,5,27974,Sung Kang,1.75,2,114,98.25
2020,5,22405,Justin Rose,1.75,1,57,98.25
2020,5,35617,Martin Trainer,1.75,1,57,98.25
2020,5,32333,Kevin Tway,1.75,1,57,98.25
2020,5,32662,Michael Gligic,1.79,1,56,98.21
2020,7,47128,Richy Werenski,1.82,2,110,98.18
2020,7,47504,Sam Burns,1.83,2,109,98.17
2020,7,29926,Danny Lee,1.83,2,109,98.17
2020,15,32839,Hideki Matsuyama,1.85,2,108,98.15
2020,7,34256,Andrew Putnam,1.85,1,54,98.15
2020,7,37189,Harold Varner III,1.85,2,108,98.15
2020,6,46441,Robby Shelton,1.87,2,107,98.13
2020,6,27936,Martin Laird,1.89,1,53,98.11
2020,6,31557,Jim Herman,1.9,2,105,98.1
2020,6,47347,Adam Schenk,1.96,2,102,98.04
2020,6,32139,Danny Willett,1.96,1,51,98.04
2020,6,27942,Rob Oppenheim,1.98,2,101,98.02
2020,6,48119,Ben Taylor,2.04,1,49,97.96
2020,11,29221,Webb Simpson,2.06,2,97,97.94
2020,9,46046,Scottie Scheffler,2.08,3,144,97.92
2020,5,40058,Zac Blair,2.11,2,95,97.89
2020,5,31420,Anirban Lahiri,2.13,1,47,97.87
2020,5,19846,Brian Gay,2.15,2,93,97.85
2020,18,30925,Dustin Johnson,2.15,2,93,97.85
2020,11,23320,Ryan Palmer,2.15,2,93,97.85
2020,9,45486,Joaquin Niemann,2.19,3,137,97.81
2020,10,28237,Rory McIlroy,2.22,2,90,97.78
2020,4,25632,Jimmy Walker,2.22,2,90,97.78
2020,3,35732,Wes Roach,2.27,1,44,97.73
2020,3,25493,Nick Taylor,2.27,2,88,97.73
2020,11,29725,Tony Finau,2.29,3,131,97.71
2020,3,25686,Jason Dufner,2.36,3,127,97.64
2020,4,19803,Ryan Armour,2.38,2,84,97.62
2020,4,34255,Joseph Bramlett,2.38,2,84,97.62
2020,5,37455,Si Woo Kim,2.4,3,125,97.6
2020,7,21407,Arjun Atwal,2.44,1,41,97.56
2020,12,46717,Viktor Hovland,2.44,3,123,97.56
2020,6,45157,Cam Davis,2.5,2,80,97.5
2020,6,33410,Andrew Landry,2.5,3,120,97.5
2020,6,33490,Bo Hoag,2.53,2,79,97.47
2020,10,50525,Collin Morikawa,2.6,4,154,97.4
2020,6,53165,Doc Redman,2.6,4,154,97.4
2020,5,25804,Bubba Watson,2.65,3,113,97.35
2020,6,40009,Dominic Bozzelli,2.7,1,37,97.3
2020,7,46550,Brandon Hagy,2.74,2,73,97.26
2020,7,40042,Tyler McCumber,2.74,2,73,97.26
2020,7,34076,Joel Dahmen,2.78,3,108,97.22
2020,7,32366,Kevin Chappell,2.82,2,71,97.18
2020,7,28420,Ryan Brehm,2.9,2,69,97.1
2020,7,29908,C.T. Pan,2.97,3,101,97.03
2020,7,47993,Denny McCarthy,2.99,4,134,97.01
2020,7,45609,Tyler Duncan,3.1,4,129,96.9
2020,7,49298,Kramer Hickok,3.13,2,64,96.87
2020,7,27963,Chris Stroud,3.17,2,63,96.83
2020,7,23621,Rory Sabbatini,3.3,3,91,96.7
2020,7,33404,Chris Baker,3.33,2,60,96.67
2020,7,36871,Matthew NeSmith,3.36,4,119,96.64
2020,7,49960,Sepp Straka,3.54,4,113,96.46
2020,7,28307,Matt Every,3.61,3,83,96.39
2020,7,30944,Jason Kokrak,3.77,4,106,96.23
2020,7,26329,Louis Oosthuizen,3.8,3,79,96.2
2020,7,56762,Will Gordon,4.0,2,50,96.0
2020,8,32791,K.H. Lee,4.44,4,90,95.56
2020,8,51894,Vince Whaley,4.55,2,44,95.45
2019,0,49303,Anders Albertson,0.0,0,91,100.0
2019,0,27958,Ryan Blaum,0.0,0,141,100.0
2019,0,27895,Jonas Blixt,0.0,0,131,100.0
2019,0,40009,Dominic Bozzelli,0.0,0,103,100.0
2019,0,47504,Sam Burns,0.0,0,114,100.0
2019,0,35450,Patrick Cantlay,0.0,0,119,100.0
2019,0,25364,Paul Casey,0.0,0,111,100.0
2019,0,34021,Bud Cauley,0.0,0,116,100.0
2019,0,51766,Wyndham Clark,0.0,0,140,100.0
2019,0,39997,Corey Conners,0.0,0,146,100.0
2019,0,28089,Jason Day,0.0,0,100,100.0
