YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2024,140,0,40058,Zac Blair,"34' 9""",32271.25,928,-0.06
2024,140,0,27936,Martin Laird,"34' 9""",23643.667,681,-0.08
2024,142,0,59836,Pierceson Coody,"34' 10""",23826.0,684,-0.11
2024,142,0,30911,Tommy Fleetwood,"34' 10""",29556.5,848,-0.13
2024,142,0,50525,Collin Morikawa,"34' 10""",31575.75,906,-0.18
2024,142,0,38991,Alejandro Tosti,"34' 10""",21810.25,626,-0.06
2024,146,0,47995,Davis Riley,"34' 11""",26770.333,767,-0.11
2024,146,0,31323,Gary Woodland,"34' 11""",28166.25,807,-0.09
2024,148,0,55708,Hayden Buckley,"35' 0""",26102.25,745,-0.06
2024,148,0,48119,Ben Taylor,"35' 0""",21251.583,607,-0.03
2024,150,0,32367,Jorge Campillo,"35' 1""",17313.917,493,-0.11
2024,151,0,52372,Cameron Champ,"35' 2""",20306.5,577,-0.11
2024,151,0,30926,Chris Kirk,"35' 2""",28974.583,824,-0.08
2024,153,0,60767,Blaine Hale Jr.,"35' 3""",14261.25,405,E
2024,153,0,51070,Vincent Norrman,"35' 3""",18951.167,538,-0.02
2024,153,0,33968,Thorbjørn Olesen,"35' 3""",15757.0,447,-0.08
2024,156,0,59095,Chris Gotterup,"35' 4""",23862.333,675,-0.06
2024,157,0,27330,Josh Teater,"35' 5""",15003.167,424,-0.03
2024,158,0,37212,Paul Barjon,"35' 6""",17345.667,489,-0.02
2024,158,0,32791,K.H. Lee,"35' 6""",29165.583,822,-0.14
2024,160,0,45609,Tyler Duncan,"35' 8""",24237.417,679,-0.08
2024,160,0,23320,Ryan Palmer,"35' 8""",15045.667,422,-0.04
2024,162,0,23108,Matt Kuchar,"35' 9""",29546.833,826,-0.07
2024,162,0,49947,Taylor Moore,"35' 9""",35726.667,1000,-0.10
2024,164,0,34466,Peter Malnati,"35' 11""",27068.083,753,-0.06
2024,164,0,34256,Andrew Putnam,"35' 11""",33450.833,931,-0.11
2024,166,0,50188,S.H. Kim,"36' 0""",36641.667,1019,-0.10
2024,167,0,50484,Hayden Springer,"36' 1""",22451.0,622,-0.11
2024,167,0,51894,Vince Whaley,"36' 1""",20555.667,570,-0.10
2024,169,0,22371,Aaron Baddeley,"36' 2""",24494.583,678,-0.08
2024,170,0,34374,Erik Barnes,"36' 4""",17616.333,485,-0.01
2024,170,0,27770,Camilo Villegas,"36' 4""",17285.0,476,E
2024,172,0,34099,Harris English,"36' 5""",34160.75,939,-0.12
2024,172,0,35461,Beau Hossler,"36' 5""",32490.417,892,-0.14
2024,174,0,28420,Ryan Brehm,"36' 7""",18430.667,504,-0.04
2024,175,0,33408,Tyson Alexander,"36' 9""",24830.083,675,-0.07
2024,175,0,47806,Raul Pereda,"36' 9""",14615.917,398,+0.01
2024,177,0,27349,Alex Noren,"36' 10""",27096.917,736,-0.11
2024,178,0,30927,Brendon Todd,"36' 11""",42071.333,1140,-0.06
2024,179,0,35506,Mackenzie Hughes,"37' 4""",35990.0,963,-0.15
2024,180,0,28089,Jason Day,"37' 5""",26193.583,700,-0.10
2024,180,0,29478,Kevin Kisner,"37' 5""",20973.167,561,-0.01
2024,182,0,35617,Martin Trainer,"37' 11""",16679.333,440,-0.02
2024,183,0,32333,Kevin Tway,"38' 2""",19758.667,518,-0.12
2024,184,0,27649,Brandt Snedeker,"38' 9""",23627.667,610,-0.05
2023,1,0,46970,Jon Rahm,"30' 2""",20601.25,683,-0.18
2023,2,0,25900,Lucas Glover,"30' 4""",30397.25,1002,-0.10
2023,3,0,35532,Tom Hoge,"30' 7""",30208.25,987,-0.14
2023,4,0,33122,Russell Knox,"30' 9""",30938.833,1006,-0.11
2023,5,0,50525,Collin Morikawa,"30' 10""",24440.417,793,-0.16
2023,6,0,46046,Scottie Scheffler,"30' 11""",26956.333,873,-0.19
2023,7,0,45157,Cam Davis,"31' 1""",27525.833,886,-0.13
2023,7,0,57366,Cameron Young,"31' 1""",22809.167,733,-0.12
2023,9,0,47591,Eric Cole,"31' 2""",37342.25,1198,-0.14
2023,10,0,55182,Tom Kim,"31' 3""",29911.583,956,-0.16
2023,11,0,46717,Viktor Hovland,"31' 4""",26512.5,847,-0.17
2023,12,0,28237,Rory McIlroy,"31' 5""",19338.0,616,-0.18
2023,13,0,26596,Ryan Moore,"31' 7""",25785.833,816,-0.13
2023,13,0,49960,Sepp Straka,"31' 7""",30447.167,964,-0.12
2023,15,0,52955,Ludvig Åberg,"31' 8""",16260.25,514,-0.20
2023,15,0,28775,Nate Lashley,"31' 8""",32226.833,1019,-0.12
2023,15,0,50095,Austin Smotherman,"31' 8""",30333.75,959,-0.10
2023,18,0,48117,Kurt Kitayama,"31' 9""",19258.0,607,-0.12
2023,18,0,26476,Chez Reavie,"31' 9""",32930.0,1037,-0.10
2023,18,0,22405,Justin Rose,"31' 9""",21041.667,663,-0.13
2023,21,0,34098,Russell Henley,"31' 10""",30514.917,958,-0.12
2023,21,0,12716,Charley Hoffman,"31' 10""",19949.75,627,-0.10
2023,23,0,29725,Tony Finau,"31' 11""",27271.417,855,-0.14
2023,23,0,58696,Peter Kuest,"31' 11""",14410.583,452,-0.17
2023,25,0,56630,Akshay Bhatia,"32' 0""",22035.417,689,-0.11
2023,26,0,52453,Nicolai Hojgaard,"32' 1""",11104.917,346,-0.14
2023,26,0,31323,Gary Woodland,"32' 1""",27990.917,873,-0.06
2023,28,0,33141,Keegan Bradley,"32' 2""",25182.25,783,-0.16
2023,28,0,47988,Nick Hardy,"32' 2""",32657.917,1014,-0.10
2023,28,0,32839,Hideki Matsuyama,"32' 2""",26346.167,818,-0.12
2023,31,0,46340,Alex Smalley,"32' 3""",35372.667,1096,-0.11
2023,32,0,35450,Patrick Cantlay,"32' 4""",24633.25,761,-0.16
2023,32,0,40162,Justin Lower,"32' 4""",30654.75,949,-0.11
2023,32,0,39324,J.J. Spaun,"32' 4""",32270.667,999,-0.13
2023,35,0,45522,Christiaan Bezuidenhout,"32' 5""",30979.667,955,-0.10
2023,35,0,37455,Si Woo Kim,"32' 5""",34518.25,1065,-0.11
2023,35,0,40250,Taylor Pendrith,"32' 5""",28393.667,876,-0.10
2023,35,0,50493,Justin Suh,"32' 5""",38579.75,1189,-0.09
2023,35,0,45242,Kevin Yu,"32' 5""",17505.167,540,-0.12
2023,40,0,49771,J.T. Poston,"32' 6""",32945.083,1014,-0.11
2023,40,0,46441,Robby Shelton,"32' 6""",31366.0,966,-0.07
2023,40,0,25493,Nick Taylor,"32' 6""",28568.833,879,-0.13
2023,43,0,39975,Michael Kim,"32' 7""",25205.25,773,-0.09
2023,43,0,32757,Patton Kizzire,"32' 7""",30334.333,930,-0.09
2023,43,0,48081,Xander Schauffele,"32' 7""",23443.25,720,-0.18
2023,46,0,39997,Corey Conners,"32' 8""",27884.917,853,-0.13
2023,46,0,37338,Zecheng Dou,"32' 8""",26099.583,799,-0.13
2023,46,0,30926,Chris Kirk,"32' 8""",29367.083,899,-0.13
2023,46,0,36871,Matt NeSmith,"32' 8""",32900.417,1008,-0.11
2023,46,0,29908,C.T. Pan,"32' 8""",15664.0,480,-0.12
2023,46,0,39335,Kevin Roy,"32' 8""",19473.833,596,-0.09
2023,46,0,55454,Carl Yuan,"32' 8""",23442.583,717,-0.11
2023,53,0,55708,Hayden Buckley,"32' 9""",25964.833,792,-0.08
2023,53,0,51890,Greyson Sigg,"32' 9""",35179.417,1074,-0.13
2023,55,0,19803,Ryan Armour,"32' 10""",28787.583,877,-0.04
2023,55,0,47995,Davis Riley,"32' 10""",29436.833,896,-0.07
2023,57,0,25686,Jason Dufner,"32' 11""",25717.167,781,-0.07
2023,57,0,36799,Stephan Jaeger,"32' 11""",39362.75,1197,-0.12
2023,57,0,27974,Sung Kang,"32' 11""",11391.667,346,-0.10
2023,60,0,39977,Max Homa,"33' 0""",28873.0,874,-0.17
2023,60,0,36801,Mark Hubbard,"33' 0""",35826.583,1085,-0.11
2023,60,0,32816,Satoshi Kodaira,"33' 0""",18608.917,564,-0.09
2023,60,0,51070,Vincent Norrman,"33' 0""",23669.083,717,-0.10
2023,60,0,51997,Andrew Novak,"33' 0""",25339.083,768,-0.13
2023,60,0,37275,Sam Ryder,"33' 0""",32563.917,988,-0.12
2023,66,0,46601,Trey Mullinax,"33' 1""",23528.75,712,-0.09
2023,66,0,55893,Sam Stevens,"33' 1""",30096.167,909,-0.07
2023,68,0,29535,Brice Garnett,"33' 2""",26261.833,792,-0.12
2023,68,0,31646,Emiliano Grillo,"33' 2""",35178.583,1061,-0.10
2023,68,0,31202,William McGirt,"33' 2""",16106.0,485,-0.11
2023,71,0,48084,Wesley Bryan,"33' 3""",11058.583,333,-0.05
2023,71,0,33653,Thomas Detry,"33' 3""",25788.667,776,-0.08
2023,71,0,32102,Rickie Fowler,"33' 3""",32169.5,967,-0.15
2023,71,0,34563,Chesson Hadley,"33' 3""",29386.5,883,-0.11
2023,71,0,27644,Brian Harman,"33' 3""",32149.75,966,-0.11
2023,71,0,34363,Tyrrell Hatton,"33' 3""",25149.833,756,-0.13
2023,71,0,40115,Adam Svensson,"33' 3""",40998.583,1234,-0.15
2023,78,0,33948,Byeong Hun An,"33' 4""",30244.5,908,-0.14
2023,78,0,34255,Joseph Bramlett,"33' 4""",24521.75,735,-0.11
2023,78,0,52375,Doug Ghim,"33' 4""",30328.417,910,-0.11
2023,78,0,32640,Troy Merritt,"33' 4""",27897.833,837,-0.06
2023,78,0,46414,Aaron Rai,"33' 4""",36979.417,1109,-0.12
2023,78,0,51634,Sahith Theegala,"33' 4""",30696.25,921,-0.13
2023,78,0,58168,Davis Thompson,"33' 4""",32626.417,978,-0.14
2023,78,0,52513,Carson Young,"33' 4""",30495.917,915,-0.10
2023,86,0,30911,Tommy Fleetwood,"33' 5""",25167.0,753,-0.16
2023,86,0,29289,S.Y. Noh,"33' 5""",16947.583,507,-0.09
2023,86,0,47347,Adam Schenk,"33' 5""",36733.667,1100,-0.12
2023,86,0,30927,Brendon Todd,"33' 5""",36239.0,1085,-0.13
2023,86,0,52374,Brandon Wu,"33' 5""",32850.5,984,-0.10
2023,91,0,34076,Joel Dahmen,"33' 6""",29129.417,870,-0.05
2023,91,0,39954,Cody Gribble,"33' 6""",19128.417,571,-0.10
2023,91,0,49947,Taylor Moore,"33' 6""",30578.75,913,-0.10
2023,94,0,51766,Wyndham Clark,"33' 7""",31459.333,937,-0.12
2023,94,0,39067,MJ Daffue,"33' 7""",26311.0,783,-0.07
2023,94,0,48699,Callum Tarren,"33' 7""",27698.167,825,-0.09
2023,97,0,57362,Austin Eckroat,"33' 8""",29034.25,862,-0.11
2023,97,0,35901,Paul Haley II,"33' 8""",27528.5,817,-0.03
2023,97,0,27129,Luke List,"33' 8""",29625.583,879,-0.06
2023,97,0,30163,Henrik Norlander,"33' 8""",27354.167,813,-0.06
2023,101,0,39971,Sungjae Im,"33' 10""",34300.917,1013,-0.16
2023,101,0,36724,Augusto Núñez,"33' 10""",20725.5,613,-0.03
2023,101,0,34046,Jordan Spieth,"33' 10""",23582.083,697,-0.13
2023,101,0,48119,Ben Taylor,"33' 10""",30311.0,896,-0.07
2023,105,0,33204,Shane Lowry,"33' 11""",23185.667,683,-0.08
2023,105,0,24502,Adam Scott,"33' 11""",18871.333,556,-0.12
2023,107,0,28089,Jason Day,"34' 0""",26221.5,772,-0.13
2023,107,0,47983,Chad Ramey,"34' 0""",35768.75,1051,-0.11
2023,107,0,27214,Kevin Streelman,"34' 0""",33642.417,990,-0.07
2023,107,0,27095,Nick Watney,"34' 0""",19755.167,581,-0.01
2023,111,0,40058,Zac Blair,"34' 2""",26434.75,774,-0.09
2023,111,0,40098,Matt Fitzpatrick,"34' 2""",24331.333,713,-0.13
2023,111,0,51491,Brandon Matthews,"34' 2""",14248.167,417,+0.05
2023,111,0,27963,Chris Stroud,"34' 2""",16588.25,486,-0.08
2023,111,0,54783,Dylan Wu,"34' 2""",31979.5,936,-0.12
2023,116,0,52372,Cameron Champ,"34' 3""",23530.083,687,-0.05
2023,116,0,45609,Tyler Duncan,"34' 3""",32724.5,955,-0.10
2023,116,0,49298,Kramer Hickok,"34' 3""",31696.25,925,-0.07
2023,116,0,53165,Doc Redman,"34' 3""",27067.333,791,-0.06
2023,116,0,30692,Scott Stallings,"34' 3""",25535.0,746,-0.08
2023,121,0,33408,Tyson Alexander,"34' 4""",25840.333,753,-0.07
2023,121,0,56762,Will Gordon,"34' 4""",36906.5,1074,-0.08
2023,121,0,33399,Adam Hadwin,"34' 4""",33813.75,985,-0.12
2023,121,0,32791,K.H. Lee,"34' 4""",32291.333,940,-0.08
2023,121,0,29221,Webb Simpson,"34' 4""",21969.75,640,-0.07
2023,121,0,48887,Matt Wallace,"34' 4""",25693.417,748,-0.07
2023,121,0,47128,Richy Werenski,"34' 4""",28649.167,835,-0.07
2023,128,0,32366,Kevin Chappell,"34' 5""",13088.083,380,-0.09
2023,128,0,36326,David Lipsky,"34' 5""",33404.333,971,-0.06
2023,128,0,48867,Matti Schmid,"34' 5""",20541.083,597,-0.06
2023,131,0,47079,Harrison Endycott,"34' 6""",26677.833,774,-0.07
2023,131,0,31557,Jim Herman,"34' 6""",26955.583,781,-0.04
2023,131,0,23320,Ryan Palmer,"34' 6""",26019.25,754,-0.06
2023,131,0,33448,Justin Thomas,"34' 6""",24900.833,722,-0.11
2023,135,0,51349,Nico Echavarria,"34' 7""",21800.583,630,-0.03
2023,135,0,54421,Garrick Higgo,"34' 7""",35066.917,1013,-0.10
2023,135,0,47993,Denny McCarthy,"34' 7""",37132.5,1074,-0.12
2023,135,0,24140,Sean O'Hair,"34' 7""",13327.167,385,-0.06
2023,135,0,34431,Robert Streb,"34' 7""",23935.583,692,-0.06
2023,140,0,39546,Keith Mitchell,"34' 8""",29132.083,840,-0.11
2023,140,0,40006,Erik van Rooyen,"34' 8""",20988.583,605,-0.08
2023,142,0,35879,Kelly Kraft,"34' 9""",30184.417,869,-0.08
2023,143,0,46435,Austin Cook,"34' 10""",23563.0,677,-0.01
2023,143,0,34099,Harris English,"34' 10""",35844.417,1029,-0.09
2023,143,0,32662,Michael Gligic,"34' 10""",18518.75,532,-0.06
2023,143,0,55789,Taylor Montgomery,"34' 10""",31879.333,915,-0.14
2023,143,0,27349,Alex Noren,"34' 10""",28962.5,831,-0.12
2023,143,0,25818,Scott Piercy,"34' 10""",27559.75,791,-0.06
2023,149,0,33597,Harry Higgs,"34' 11""",21484.833,616,-0.06
2023,149,0,49766,Hank Lebioda,"34' 11""",17225.583,493,-0.04
2023,149,0,22056,Cameron Percy,"34' 11""",18592.917,532,-0.06
2023,152,0,20229,Stewart Cink,"35' 0""",24364.25,696,-0.07
2023,152,0,59018,Ryan Gerard,"35' 0""",19549.333,559,-0.04
2023,152,0,33413,Ben Martin,"35' 0""",33027.0,944,-0.07
2023,155,0,47504,Sam Burns,"35' 1""",28848.167,822,-0.14
2023,155,0,51414,Brent Grant,"35' 1""",22632.333,645,E
2023,157,0,33410,Andrew Landry,"35' 2""",26041.333,740,-0.06
2023,158,0,54591,Ben Griffin,"35' 3""",35099.917,996,-0.11
2023,158,0,25632,Jimmy Walker,"35' 3""",28422.833,807,-0.06
2023,160,0,28420,Ryan Brehm,"35' 4""",23233.917,658,-0.05
2023,160,0,54628,Lee Hodges,"35' 4""",38681.5,1095,-0.08
2023,160,0,32333,Kevin Tway,"35' 4""",29595.333,837,-0.08
2023,160,0,52411,Kyle Westmoreland,"35' 4""",19387.917,549,-0.04
2023,164,0,27936,Martin Laird,"35' 5""",29772.833,841,-0.06
2023,164,0,28252,Seamus Power,"35' 5""",26944.333,761,-0.08
2023,166,0,57975,Harry Hall,"35' 6""",27520.833,776,-0.12
2023,166,0,50188,S.H. Kim,"35' 6""",38418.333,1081,-0.08
2023,166,0,32139,Danny Willett,"35' 6""",20884.083,588,-0.06
2023,169,0,22371,Aaron Baddeley,"35' 7""",24290.583,682,-0.12
2023,169,0,49453,Trevor Cone,"35' 7""",22968.25,645,-0.04
2023,169,0,24024,Zach Johnson,"35' 7""",25345.667,712,-0.05
2023,172,0,23108,Matt Kuchar,"35' 8""",32903.833,923,-0.10
2023,172,0,34256,Andrew Putnam,"35' 8""",39736.583,1115,-0.11
2023,174,0,31577,Tano Goya,"35' 9""",26890.583,752,-0.11
2023,174,0,27554,Scott Harrington,"35' 9""",21339.25,597,-0.07
2023,174,0,36699,Patrick Rodgers,"35' 9""",32366.583,906,-0.10
2023,174,0,31560,Brian Stuard,"35' 9""",22467.167,628,-0.04
2023,178,0,35310,Lanto Griffin,"35' 10""",19144.333,534,-0.07
2023,178,0,32448,James Hahn,"35' 10""",29440.25,821,-0.05
2023,180,0,34466,Peter Malnati,"35' 11""",28735.75,800,-0.08
2023,181,0,51950,Max McGreevy,"36' 2""",26465.167,732,-0.03
2023,182,0,46442,Maverick McNealy,"36' 4""",19678.417,542,-0.09
2023,183,0,39058,Lucas Herbert,"36' 8""",18431.75,503,-0.08
2023,184,0,29420,Billy Horschel,"36' 11""",23389.833,634,-0.09
2023,184,0,35461,Beau Hossler,"36' 11""",35266.5,956,-0.09
