YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2021,0,40042,Tyler McCumber,3.304,76,23
2021,0,52372,Cameron Champ,3.31,96,29
2021,0,37275,Sam Ryder,3.32,83,25
2021,0,23108,Matt Kuchar,3.321,93,28
2021,0,52375,Doug Ghim,3.323,103,31
2021,0,35450,Patrick Cantlay,3.333,100,30
2021,0,51766,Wyndham Clark,3.333,90,27
2021,0,28089,Jason Day,3.333,100,30
2021,0,56762,Will Gordon,3.333,90,27
2021,0,46550,Brandon Hagy,3.333,70,21
2021,0,24361,Pat Perez,3.333,90,27
2021,0,36699,Patrick Rodgers,3.333,100,30
2021,0,46441,Robby Shelton,3.333,90,27
2021,0,33448,Justin Thomas,3.333,110,33
2021,0,23623,Bo Van Pelt,3.333,60,18
2021,0,20396,Lee Westwood,3.333,80,24
2021,0,47483,Will Zalatoris,3.333,110,33
2021,0,29420,Billy Horschel,3.344,107,32
2021,0,22371,Aaron Baddeley,3.364,37,11
2021,0,48045,Michael Gellerman,3.364,37,11
2021,0,34213,Grayson Murray,3.364,37,11
2021,0,39324,J.J. Spaun,3.368,64,19
2021,0,40026,Daniel Berger,3.375,108,32
2021,0,29970,Dylan Frittelli,3.375,81,24
2021,0,27649,Brandt Snedeker,3.375,108,32
2021,0,48887,Matt Wallace,3.375,54,16
2021,0,37455,Si Woo Kim,3.394,112,33
2021,0,25804,Bubba Watson,3.394,112,33
2021,0,33948,Byeong Hun An,3.406,109,32
2021,0,34076,Joel Dahmen,3.407,92,27
2021,0,1810,Phil Mickelson,3.414,99,29
2021,0,34563,Chesson Hadley,3.417,82,24
2021,0,40098,Matt Fitzpatrick,3.423,89,26
2021,0,35449,Adam Long,3.433,103,30
2021,0,29535,Brice Garnett,3.435,79,23
2021,0,21961,Charles Howell III,3.455,76,22
2021,0,33204,Shane Lowry,3.462,90,26
2021,0,24357,K.J. Choi,3.5,35,10
2021,0,30911,Tommy Fleetwood,3.5,70,20
2021,0,35658,Kris Ventura,3.524,74,21
2021,0,35617,Martin Trainer,3.538,46,13
2021,0,25632,Jimmy Walker,3.545,78,22
2021,0,27330,Josh Teater,3.6,36,10
2021,0,24781,Hunter Mahan,3.667,33,9
2020,0,51894,Vince Whaley,2.667,16,6
2020,0,56762,Will Gordon,2.714,19,7
2020,3,48822,Sebastián Muñoz,2.85,114,40
2020,-1,49771,J.T. Poston,2.864,63,22
2020,-1,30110,Kyle Stanley,2.867,43,15
2020,-1,35732,Wes Roach,2.875,23,8
2020,0,33449,Zack Sucher,2.889,26,9
2020,0,22056,Cameron Percy,2.909,32,11
2020,0,34431,Robert Streb,2.909,32,11
2020,0,27330,Josh Teater,2.909,32,11
2020,0,31323,Gary Woodland,2.947,56,19
2020,0,46442,Maverick McNealy,2.957,68,23
2020,56,50525,Collin Morikawa,2.968,92,31
2020,0,26499,Rafa Cabrera Bello,3.0,54,18
2020,0,34314,Sebastian Cappelen,3.0,39,13
2020,0,32366,Kevin Chappell,3.0,45,15
2020,39,34099,Harris English,3.0,84,28
2020,0,32102,Rickie Fowler,3.0,42,14
2020,0,32448,James Hahn,3.0,36,12
2020,0,35532,Tom Hoge,3.0,69,23
2020,0,46717,Viktor Hovland,3.0,75,25
2020,0,33413,Ben Martin,3.0,9,3
2020,0,1810,Phil Mickelson,3.0,48,16
2020,0,26596,Ryan Moore,3.0,39,13
2020,0,34213,Grayson Murray,3.0,39,13
2020,0,29518,Brendan Steele,3.0,72,24
2020,0,48887,Matt Wallace,3.0,42,14
2020,0,47128,Richy Werenski,3.0,66,22
2020,2,26851,Marc Leishman,3.032,94,31
2020,21,28237,Rory McIlroy,3.034,88,29
2020,1,35449,Adam Long,3.042,73,24
2020,1,32791,K.H. Lee,3.045,67,22
2020,2,35461,Beau Hossler,3.048,64,21
2020,13,40026,Daniel Berger,3.05,61,20
2020,2,27554,Scott Harrington,3.05,61,20
2020,2,33122,Russell Knox,3.05,61,20
2020,45,34363,Tyrrell Hatton,3.053,58,19
2020,1,23108,Matt Kuchar,3.053,58,19
2020,0,35450,Patrick Cantlay,3.056,55,18
2020,0,33399,Adam Hadwin,3.056,55,18
2020,17,47959,Bryson DeChambeau,3.057,107,35
2020,-29,25396,Kevin Na,3.061,101,33
2020,-1,19846,Brian Gay,3.063,49,16
2020,-1,27936,Martin Laird,3.063,49,16
2020,-1,22405,Justin Rose,3.063,49,16
2020,-1,27064,Jhonattan Vegas,3.063,49,16
2020,-1,32139,Danny Willett,3.063,49,16
2020,-1,46402,Talor Gooch,3.067,92,30
2020,0,24361,Pat Perez,3.071,43,14
2020,13,35310,Lanto Griffin,3.073,126,41
2020,-10,30927,Brendon Todd,3.075,123,40
2020,-2,30944,Jason Kokrak,3.077,80,26
2020,4,39971,Sungjae Im,3.083,111,36
2020,-2,27963,Chris Stroud,3.083,37,12
2020,-1,25364,Paul Casey,3.091,68,22
2020,-1,37275,Sam Ryder,3.091,68,22
2020,-1,29484,Peter Uihlein,3.091,34,11
2020,0,21961,Charles Howell III,3.1,62,20
2020,-44,46970,Jon Rahm,3.1,93,30
2020,2,12716,Charley Hoffman,3.105,59,19
2020,2,40009,Dominic Bozzelli,3.111,28,9
2020,2,20229,Stewart Cink,3.111,28,9
2020,-28,30925,Dustin Johnson,3.111,84,27
2020,2,47993,Denny McCarthy,3.111,84,27
2020,2,53165,Doc Redman,3.111,84,27
2020,2,49964,Aaron Wise,3.111,28,9
2020,3,36871,Matthew NeSmith,3.118,53,17
2020,3,34098,Russell Henley,3.12,78,25
2020,3,31560,Brian Stuard,3.12,78,25
2020,3,33597,Harry Higgs,3.125,75,24
2020,3,23621,Rory Sabbatini,3.125,50,16
2020,3,39953,Chase Seiffert,3.125,25,8
2020,3,27095,Nick Watney,3.125,50,16
2020,3,33410,Andrew Landry,3.13,72,23
2020,3,33490,Bo Hoag,3.133,47,15
2020,3,33204,Shane Lowry,3.133,47,15
2020,3,27942,Rob Oppenheim,3.133,47,15
2020,3,30163,Henrik Norlander,3.136,69,22
2020,33,46046,Scottie Scheffler,3.139,113,36
2020,2,10809,Jim Furyk,3.143,44,14
2020,2,27129,Luke List,3.143,66,21
2020,2,34466,Peter Malnati,3.143,44,14
2020,2,27214,Kevin Streelman,3.143,66,21
2020,3,30692,Scott Stallings,3.15,63,20
2020,4,27644,Brian Harman,3.154,82,26
2020,4,27556,Ted Potter Jr.,3.154,41,13
2020,4,19803,Ryan Armour,3.158,60,19
2020,4,51766,Wyndham Clark,3.158,60,19
2020,4,32150,Michael Thompson,3.158,60,19
2020,-32,29478,Kevin Kisner,3.16,79,25
2020,-3,23320,Ryan Palmer,3.16,79,25
2020,2,28420,Ryan Brehm,3.167,38,12
2020,2,49298,Kramer Hickok,3.167,38,12
2020,2,24024,Zach Johnson,3.167,57,18
2020,2,36689,Brooks Koepka,3.167,38,12
2020,2,26476,Chez Reavie,3.167,76,24
2020,45,35891,Cameron Smith,3.167,95,30
2020,2,23788,D.J. Trahan,3.167,38,12
2020,2,36699,Patrick Rodgers,3.172,92,29
2020,2,46435,Austin Cook,3.176,54,17
2020,2,25686,Jason Dufner,3.176,54,17
2020,3,29479,Scott Brown,3.182,70,22
2020,3,30911,Tommy Fleetwood,3.182,35,11
2020,3,46550,Brandon Hagy,3.182,35,11
2020,3,37455,Si Woo Kim,3.182,70,22
2020,0,29221,Webb Simpson,3.182,70,22
2020,3,35658,Kris Ventura,3.182,35,11
2020,2,33948,Byeong Hun An,3.192,83,26
2020,2,37189,Harold Varner III,3.192,83,26
2020,3,48045,Michael Gellerman,3.2,32,10
2020,3,32662,Michael Gligic,3.2,32,10
2020,3,34256,Andrew Putnam,3.2,32,10
2020,-19,45526,Abraham Ancer,3.207,93,29
2020,3,33141,Keegan Bradley,3.208,77,24
2020,3,49960,Sepp Straka,3.208,77,24
2020,3,45609,Tyler Duncan,3.214,90,28
2020,3,29908,C.T. Pan,3.214,45,14
2020,3,47504,Sam Burns,3.217,74,23
2020,3,29926,Danny Lee,3.217,74,23
2020,3,34255,Joseph Bramlett,3.222,58,18
2020,3,29268,Bronson Burgoon,3.222,58,18
2020,3,31646,Emiliano Grillo,3.222,58,18
2020,3,34563,Chesson Hadley,3.222,29,9
2020,3,27649,Brandt Snedeker,3.222,58,18
2020,24,34360,Patrick Reed,3.226,100,31
2020,2,39997,Corey Conners,3.227,71,22
2020,2,25900,Lucas Glover,3.227,71,22
2020,2,34021,Bud Cauley,3.231,84,26
2020,2,28679,Fabián Gómez,3.231,42,13
2020,2,29974,Branden Grace,3.235,55,17
2020,2,26329,Louis Oosthuizen,3.235,55,17
2020,2,29970,Dylan Frittelli,3.238,68,21
2020,2,26300,Matt Jones,3.238,68,21
2020,2,46441,Robby Shelton,3.238,68,21
2020,3,36801,Mark Hubbard,3.241,94,29
2020,3,29535,Brice Garnett,3.25,52,16
2020,11,32839,Hideki Matsuyama,3.25,91,28
2020,3,40042,Tyler McCumber,3.25,52,16
2020,3,33667,Carlos Ortiz,3.25,104,32
2020,3,47347,Adam Schenk,3.25,65,20
2020,3,25349,Tim Wilkinson,3.25,26,8
2020,25,35506,Mackenzie Hughes,3.259,88,27
2020,4,25804,Bubba Watson,3.259,88,27
2020,4,24502,Adam Scott,3.263,62,19
2020,5,40058,Zac Blair,3.273,72,22
2020,5,56278,Matthew Wolff,3.273,72,22
2020,5,28775,Nate Lashley,3.278,59,18
2020,5,34076,Joel Dahmen,3.28,82,25
2020,-9,33448,Justin Thomas,3.28,82,25
2020,24,29725,Tony Finau,3.286,92,28
2020,5,49766,Hank Lebioda,3.286,46,14
2020,5,39324,J.J. Spaun,3.286,69,21
2020,5,34046,Jordan Spieth,3.286,69,21
2020,4,25493,Nick Taylor,3.294,56,17
2020,4,32640,Troy Merritt,3.3,66,20
2020,28,48081,Xander Schauffele,3.3,99,30
2020,3,39977,Max Homa,3.304,76,23
2020,4,32618,Rhein Gibson,3.308,43,13
2020,4,24924,Bill Haas,3.308,43,13
2020,4,32333,Kevin Tway,3.308,43,13
2020,4,28089,Jason Day,3.313,53,16
2020,4,40098,Matt Fitzpatrick,3.316,63,19
2020,5,22371,Aaron Baddeley,3.333,40,12
2020,5,52375,Doug Ghim,3.333,30,9
2020,5,32757,Patton Kizzire,3.333,50,15
2020,5,24138,Ian Poulter,3.333,40,12
2020,5,28252,Seamus Power,3.333,30,9
2020,5,35617,Martin Trainer,3.333,50,15
2020,6,21209,Sergio Garcia,3.353,57,17
2020,6,48119,Ben Taylor,3.364,37,11
2020,6,23325,Vaughn Taylor,3.364,37,11
2020,6,32254,Xinjun Zhang,3.364,74,22
2020,6,27974,Sung Kang,3.367,101,30
2020,-20,45486,Joaquin Niemann,3.367,101,30
2020,5,29420,Billy Horschel,3.375,81,24
2020,6,39546,Keith Mitchell,3.375,54,16
2020,5,33419,Cameron Tringale,3.391,78,23
2020,-18,52372,Cameron Champ,3.393,95,28
2020,4,28307,Matt Every,3.4,51,15
2020,4,26758,David Hearn,3.4,34,10
2020,4,35230,Nelson Ledesma,3.4,34,10
2020,5,21407,Arjun Atwal,3.429,24,7
2020,6,33404,Chris Baker,3.444,31,9
2020,6,23623,Bo Van Pelt,3.444,31,9
2020,6,25572,Graeme McDowell,3.462,45,13
2020,6,33486,Roger Sloan,3.467,52,15
2020,6,33120,Mark Anderson,3.5,35,10
2020,6,25818,Scott Piercy,3.5,77,22
2020,8,27349,Alex Noren,3.533,53,15
2020,8,25632,Jimmy Walker,3.538,46,13
2020,8,31557,Jim Herman,3.545,78,22
2020,8,31420,Anirban Lahiri,3.556,32,9
2020,8,45157,Cam Davis,3.6,54,15
2019,0,40115,Adam Svensson,2.786,39,14
2019,0,24138,Ian Poulter,2.867,43,15
2019,0,22371,Aaron Baddeley,2.889,26,9
2019,0,25198,Francesco Molinari,2.895,55,19
2019,0,34021,Bud Cauley,2.92,73,25
2019,0,39975,Michael Kim,2.933,44,15
2019,0,34431,Robert Streb,2.941,50,17
2019,0,30911,Tommy Fleetwood,2.955,65,22
2019,0,28237,Rory McIlroy,2.962,77,26
2019,0,27649,Brandt Snedeker,2.968,92,31
2019,0,25900,Lucas Glover,2.969,95,32
2019,0,32200,Roberto Castro,3.0,57,19
2019,0,39997,Corey Conners,3.0,69,23
2019,0,21209,Sergio Garcia,3.0,45,15
2019,0,28679,Fabián Gómez,3.0,45,15
2019,0,24024,Zach Johnson,3.0,54,18
2019,0,32757,Patton Kizzire,3.0,54,18
2019,0,26476,Chez Reavie,3.0,81,27
2019,0,34360,Patrick Reed,3.0,102,34
2019,0,35732,Wes Roach,3.0,54,18
2019,0,48081,Xander Schauffele,3.0,57,19
2019,0,39327,Ben Silverman,3.0,48,16
2019,0,33418,Shawn Stefani,3.0,69,23
2019,0,32150,Michael Thompson,3.0,63,21
2019,0,26951,Johnson Wagner,3.0,39,13
2019,0,34076,Joel Dahmen,3.034,88,29
2019,0,25364,Paul Casey,3.036,85,28
2019,0,29725,Tony Finau,3.038,79,26
2019,0,35449,Adam Long,3.04,76,25
2019,0,33141,Keegan Bradley,3.043,70,23
2019,0,22405,Justin Rose,3.048,64,21
2019,0,31560,Brian Stuard,3.05,61,20
2019,0,34098,Russell Henley,3.053,58,19
2019,0,28089,Jason Day,3.056,55,18
2019,0,39954,Cody Gribble,3.059,52,17
2019,0,24361,Pat Perez,3.059,52,17
2019,0,36799,Stephan Jaeger,3.063,49,16
2019,0,24502,Adam Scott,3.063,49,16
2019,0,23325,Vaughn Taylor,3.063,98,32
2019,0,32839,Hideki Matsuyama,3.065,95,31
2019,0,32102,Rickie Fowler,3.071,86,28
2019,0,47990,Kyle Jones,3.077,40,13
2019,0,25396,Kevin Na,3.077,40,13
2019,0,47959,Bryson DeChambeau,3.08,77,25
2019,0,32333,Kevin Tway,3.08,77,25
2019,0,47128,Richy Werenski,3.08,77,25
2019,0,27644,Brian Harman,3.083,74,24
2019,0,40026,Daniel Berger,3.087,71,23
2019,0,33122,Russell Knox,3.087,71,23
2019,0,35450,Patrick Cantlay,3.091,68,22
2019,0,37454,Whee Kim,3.091,34,11
2019,0,37455,Si Woo Kim,3.1,62,20
2019,0,34261,Scott Langley,3.1,62,20
2019,0,29908,C.T. Pan,3.1,62,20
2019,0,29484,Peter Uihlein,3.1,62,20
2019,0,25632,Jimmy Walker,3.105,59,19
2019,0,31646,Emiliano Grillo,3.111,56,18
2019,0,36852,Jim Knous,3.111,28,9
2019,0,29518,Brendan Steele,3.111,56,18
2019,0,34264,Hudson Swafford,3.111,28,9
2019,0,37189,Harold Varner III,3.111,84,27
2019,0,27095,Nick Watney,3.115,81,26
2019,0,25686,Jason Dufner,3.118,53,17
2019,0,29420,Billy Horschel,3.12,78,25
2019,0,45486,Joaquin Niemann,3.121,103,33
2019,0,20472,Alex Cejka,3.125,50,16
2019,0,1810,Phil Mickelson,3.125,50,16
2019,0,33948,Byeong Hun An,3.13,72,23
2019,0,47347,Adam Schenk,3.13,72,23
2019,0,10809,Jim Furyk,3.133,47,15
2019,0,12716,Charley Hoffman,3.133,47,15
2019,0,35421,Brandon Harkins,3.136,69,22
2019,0,33410,Andrew Landry,3.136,69,22
2019,0,46970,Jon Rahm,3.136,69,22
2019,0,19846,Brian Gay,3.143,66,21
2019,0,35532,Tom Hoge,3.143,66,21
2019,0,32640,Troy Merritt,3.143,66,21
2019,0,30786,Brady Schnell,3.143,44,14
2019,0,35879,Kelly Kraft,3.15,63,20
2019,0,31420,Anirban Lahiri,3.15,63,20
2019,0,34466,Peter Malnati,3.15,63,20
2019,0,30692,Scott Stallings,3.15,63,20
2019,0,27958,Ryan Blaum,3.154,82,26
2019,0,34256,Andrew Putnam,3.154,41,13
2019,0,23621,Rory Sabbatini,3.154,82,26
2019,0,35506,Mackenzie Hughes,3.158,60,19
2019,0,30978,Kiradech Aphibarnrat,3.167,57,18
2019,0,39977,Max Homa,3.167,57,18
2019,0,19803,Ryan Armour,3.174,73,23
2019,0,29479,Scott Brown,3.174,73,23
2019,0,30946,Alex Prugh,3.176,54,17
2019,0,21528,Henrik Stenson,3.176,54,17
2019,0,47504,Sam Burns,3.182,70,22
2019,0,40098,Matt Fitzpatrick,3.182,35,11
2019,0,33448,Justin Thomas,3.182,70,22
2019,0,25493,Nick Taylor,3.185,86,27
2019,0,30944,Jason Kokrak,3.188,102,32
2019,0,32139,Danny Willett,3.188,51,16
2019,0,29926,Danny Lee,3.19,67,21
2019,0,29223,Sam Saunders,3.19,67,21
2019,0,39324,J.J. Spaun,3.19,67,21
2019,0,34046,Jordan Spieth,3.19,67,21
2019,0,45609,Tyler Duncan,3.2,64,20
2019,0,34563,Chesson Hadley,3.2,64,20
2019,0,32791,K.H. Lee,3.2,64,20
2019,0,27214,Kevin Streelman,3.2,64,20
2019,0,27330,Josh Teater,3.2,48,15
2019,0,33419,Cameron Tringale,3.2,48,15
2019,0,31323,Gary Woodland,3.208,77,24
2019,0,46601,Trey Mullinax,3.211,61,19
2019,0,37275,Sam Ryder,3.211,61,19
2019,0,46501,Ollie Schniederjans,3.211,61,19
2019,0,28259,Sangmoon Bae,3.214,45,14
2019,0,27141,J.B. Holmes,3.214,45,14
2019,0,27349,Alex Noren,3.214,45,14
2019,0,29221,Webb Simpson,3.214,90,28
2019,0,52372,Cameron Champ,3.217,74,23
2019,0,49964,Aaron Wise,3.217,74,23
2019,0,20572,Rod Pampling,3.222,29,9
2019,0,49771,J.T. Poston,3.222,87,27
2019,0,30925,Dustin Johnson,3.227,71,22
2019,0,30110,Kyle Stanley,3.227,71,22
2019,0,39971,Sungjae Im,3.231,126,39
2019,0,40009,Dominic Bozzelli,3.235,55,17
2019,0,46402,Talor Gooch,3.235,55,17
2019,0,49960,Sepp Straka,3.235,55,17
2019,0,37340,Chase Wright,3.235,55,17
2019,0,25818,Scott Piercy,3.238,68,21
2019,0,51766,Wyndham Clark,3.24,81,25
2019,0,29970,Dylan Frittelli,3.24,81,25
2019,0,35461,Beau Hossler,3.24,81,25
2019,0,29268,Bronson Burgoon,3.25,65,20
2019,0,24925,Jonathan Byrd,3.25,26,8
2019,0,33399,Adam Hadwin,3.25,65,20
2019,0,27129,Luke List,3.25,65,20
2019,0,39546,Keith Mitchell,3.25,65,20
2019,0,27556,Ted Potter Jr.,3.25,52,16
2019,0,26300,Matt Jones,3.261,75,23
2019,0,27895,Jonas Blixt,3.263,62,19
2019,0,23108,Matt Kuchar,3.263,62,19
2019,0,36699,Patrick Rodgers,3.267,49,15
2019,0,26329,Louis Oosthuizen,3.273,72,22
2019,0,33486,Roger Sloan,3.273,72,22
2019,0,28775,Nate Lashley,3.278,59,18
2019,0,25804,Bubba Watson,3.278,59,18
2019,0,49303,Anders Albertson,3.286,46,14
2019,0,45526,Abraham Ancer,3.286,92,28
2019,0,31557,Jim Herman,3.286,23,7
2019,0,28252,Seamus Power,3.286,69,21
2019,0,35617,Martin Trainer,3.286,46,14
2019,0,27974,Sung Kang,3.292,79,24
2019,0,35891,Cameron Smith,3.294,56,17
2019,0,36689,Brooks Koepka,3.296,89,27
2019,0,26596,Ryan Moore,3.304,76,23
2019,0,46523,Joey Garber,3.308,43,13
2019,0,23353,J.J. Henry,3.308,43,13
2019,0,37380,Curtis Luck,3.308,43,13
2019,0,35376,Roberto Díaz,3.316,63,19
2019,0,33667,Carlos Ortiz,3.316,63,19
2019,0,24924,Bill Haas,3.318,73,22
2019,0,26851,Marc Leishman,3.318,73,22
2019,0,34306,John Chin,3.333,40,12
2019,0,6522,Ernie Els,3.333,20,6
2019,0,21961,Charles Howell III,3.333,100,30
2019,0,32816,Satoshi Kodaira,3.333,60,18
2019,0,49766,Hank Lebioda,3.333,70,21
2019,0,32058,José de Jesús Rodríguez,3.333,40,12
2019,0,29478,Kevin Kisner,3.346,87,26
2019,0,29535,Brice Garnett,3.35,67,20
2019,0,25572,Graeme McDowell,3.357,47,14
2019,0,27963,Chris Stroud,3.357,47,14
2019,0,47993,Denny McCarthy,3.364,74,22
2019,0,48822,Sebastián Muñoz,3.364,74,22
2019,0,24781,Hunter Mahan,3.385,44,13
2019,0,23320,Ryan Palmer,3.389,61,18
2019,0,27064,Jhonattan Vegas,3.389,61,18
2019,0,29974,Branden Grace,3.4,51,15
2019,0,26758,David Hearn,3.4,17,5
