YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
2024,0,27936,Martin Laird,"57' 11""",926.5,16,+4
2024,0,33408,Tyson Alexander,"58' 1""",1393.833,24,+2
2024,0,36799,Stephan Jaeger,"58' 1""",1335.333,23,E
2024,0,40026,Daniel Berger,"58' 5""",642.917,11,+3
2024,0,50493,Justin Suh,"58' 6""",1053.333,18,+1
2024,0,47504,Sam Burns,"58' 7""",878.917,15,+1
2024,0,52375,Doug Ghim,"58' 7""",1229.583,21,+3
2024,0,57975,Harry Hall,"58' 7""",1347.167,23,-2
2024,0,33968,Thorbjørn Olesen,"58' 9""",939.583,16,+1
2024,0,37275,Sam Ryder,"58' 9""",1175.417,20,+3
2024,0,32367,Jorge Campillo,"59' 0""",1179.5,20,-2
2024,0,34255,Joseph Bramlett,"59' 2""",1242.167,21,-1
2024,0,60767,Blaine Hale Jr.,"59' 2""",650.583,11,-4
2024,0,22371,Aaron Baddeley,"59' 6""",1309.833,22,+7
2024,0,46717,Viktor Hovland,"59' 6""",951.667,16,-1
2024,0,29221,Webb Simpson,"59' 10""",717.5,12,-2
2024,0,37378,Min Woo Lee,"59' 11""",539.167,9,+1
2024,0,35461,Beau Hossler,"60' 0""",1439.333,24,-1
2024,0,46442,Maverick McNealy,"60' 4""",1447.417,24,+1
2024,0,46046,Scottie Scheffler,"60' 4""",905.333,15,-1
2024,0,51894,Vince Whaley,"60' 5""",905.917,15,+2
2024,0,48699,Callum Tarren,"60' 6""",1755.5,29,+3
2024,0,54421,Garrick Higgo,"60' 7""",1393.25,23,E
2024,0,39997,Corey Conners,"60' 8""",1517.333,25,E
2024,0,57366,Cameron Young,"60' 9""",1640.333,27,-3
2024,0,25493,Nick Taylor,"60' 10""",1703.917,28,-3
2024,0,48119,Ben Taylor,"61' 0""",1464.75,24,E
2024,0,50188,S.H. Kim,"61' 2""",1651.75,27,-2
2024,0,34256,Andrew Putnam,"61' 2""",1591.25,26,+6
2024,0,37455,Si Woo Kim,"61' 3""",1224.333,20,+2
2024,0,45157,Cam Davis,"61' 5""",1657.917,27,+7
2024,0,35506,Mackenzie Hughes,"61' 5""",1658.667,27,+2
2024,0,48319,Tom Whitney,"61' 8""",986.0,16,+5
2024,0,31323,Gary Woodland,"61' 8""",1541.083,25,+1
2024,0,27139,David Skinns,"62' 0""",1735.333,28,+5
2024,0,27214,Kevin Streelman,"62' 0""",929.583,15,-2
2024,0,40115,Adam Svensson,"62' 0""",1734.833,28,+6
2024,0,33653,Thomas Detry,"62' 2""",1492.25,24,+3
2024,0,47995,Davis Riley,"62' 6""",1499.917,24,+4
2024,0,47806,Raul Pereda,"62' 11""",880.917,14,+3
2024,0,40058,Zac Blair,"63' 0""",1134.167,18,+1
2024,0,25900,Lucas Glover,"63' 0""",1449.417,23,+7
2024,0,32640,Troy Merritt,"63' 0""",630.0,10,+1
2024,0,55182,Tom Kim,"63' 5""",1648.833,26,+5
2024,0,47679,Victor Perez,"63' 6""",1270.75,20,+4
2024,0,55789,Taylor Montgomery,"63' 7""",1653.167,26,+2
2024,0,27349,Alex Noren,"63' 9""",1466.083,23,+5
2024,0,24502,Adam Scott,"63' 9""",828.667,13,-3
2024,0,33448,Justin Thomas,"63' 9""",1275.5,20,+1
2024,0,27649,Brandt Snedeker,"63' 10""",957.583,15,+1
2024,0,23320,Ryan Palmer,"64' 0""",639.917,10,+1
2024,0,52513,Carson Young,"64' 1""",1731.333,27,-1
2024,0,35310,Lanto Griffin,"64' 3""",1028.25,16,+4
2024,0,12716,Charley Hoffman,"64' 7""",1098.417,17,+6
2024,0,32839,Hideki Matsuyama,"64' 10""",1101.667,17,-1
2024,0,47663,Kevin Dougherty,"65' 0""",909.75,14,+4
2024,0,47988,Nick Hardy,"65' 0""",974.833,15,+2
2024,0,39971,Sungjae Im,"65' 2""",1695.25,26,-2
2024,0,27644,Brian Harman,"65' 3""",1434.75,22,+6
2024,0,23108,Matt Kuchar,"65' 3""",1044.25,16,+6
2024,0,39977,Max Homa,"65' 4""",1371.5,21,+2
2024,0,27129,Luke List,"65' 4""",1110.417,17,+4
2024,0,34374,Erik Barnes,"65' 9""",657.25,10,+3
2024,0,57900,Chandler Phillips,"65' 10""",1448.833,22,+8
2024,0,46113,Ryan McCormick,"66' 0""",923.417,14,+4
2024,0,46414,Aaron Rai,"66' 0""",1055.5,16,+7
2024,0,40006,Erik van Rooyen,"66' 0""",1254.167,19,+6
2024,0,33399,Adam Hadwin,"66' 1""",1123.083,17,+2
2024,0,59866,Nick Dunlap,"66' 2""",1720.5,26,-6
2024,0,34076,Joel Dahmen,"66' 3""",994.333,15,+2
2024,0,39975,Michael Kim,"66' 4""",1061.667,16,+6
2024,0,27770,Camilo Villegas,"66' 4""",995.25,15,+3
2024,0,28089,Jason Day,"66' 6""",1396.25,21,+4
2024,0,32757,Patton Kizzire,"66' 6""",1064.0,16,+5
2024,0,32791,K.H. Lee,"66' 9""",934.917,14,+3
2024,0,37212,Paul Barjon,"66' 10""",735.0,11,E
2024,0,34021,Bud Cauley,"66' 10""",734.833,11,+3
2024,0,34466,Peter Malnati,"66' 10""",1402.833,21,E
2024,0,51766,Wyndham Clark,"66' 11""",1204.083,18,-3
2024,0,28775,Nate Lashley,"67' 0""",1072.333,16,E
2024,0,29908,C.T. Pan,"67' 2""",940.583,14,+3
2024,0,34099,Harris English,"67' 3""",1411.833,21,+5
2024,0,45522,Christiaan Bezuidenhout,"67' 4""",1818.333,27,+8
2024,0,60067,Joe Highsmith,"67' 5""",1686.25,25,+7
2024,0,48153,Matthieu Pavon,"67' 5""",1078.5,16,+1
2024,0,54576,Patrick Fishburn,"67' 7""",1216.583,18,+6
2024,0,54783,Dylan Wu,"67' 9""",1897.0,28,+2
2024,0,30927,Brendon Todd,"68' 1""",2314.0,34,+6
2024,0,32070,Rafael Campos,"68' 4""",1161.833,17,+2
2024,0,45609,Tyler Duncan,"68' 6""",1370.75,20,+3
2024,0,52514,Trace Crowe,"68' 7""",959.583,14,+4
2024,0,47347,Adam Schenk,"68' 7""",1371.333,20,+1
2024,0,33486,Roger Sloan,"68' 9""",756.333,11,+2
2024,0,50095,Austin Smotherman,"68' 10""",550.917,8,+2
2024,0,36871,Matt NeSmith,"69' 3""",1176.75,17,+3
2024,0,55893,Sam Stevens,"69' 3""",1385.167,20,+1
2024,0,26596,Ryan Moore,"69' 6""",1181.25,17,+6
2024,0,47993,Denny McCarthy,"69' 8""",1253.417,18,+3
2024,0,51696,Rico Hoey,"69' 9""",837.083,12,+2
2024,0,46441,Robby Shelton,"70' 2""",1754.5,25,+7
2024,0,52666,Sami Valimaki,"70' 2""",772.167,11,+4
2024,0,51977,Max Greyserman,"70' 3""",1686.75,24,E
2024,0,52372,Cameron Champ,"70' 4""",703.583,10,+2
2024,0,59442,Parker Coody,"70' 4""",1054.75,15,+2
2024,0,36699,Patrick Rodgers,"70' 4""",1687.167,24,-4
2024,0,40098,Matt Fitzpatrick,"70' 10""",1558.333,22,E
2024,0,40162,Justin Lower,"71' 5""",2498.417,35,+10
2024,0,51634,Sahith Theegala,"71' 6""",2358.667,33,-3
2024,0,47983,Chad Ramey,"71' 8""",1433.333,20,-1
2024,0,50525,Collin Morikawa,"72' 2""",1444.083,20,+3
2024,0,47420,Jake Knapp,"72' 5""",1665.333,23,E
2024,0,56630,Akshay Bhatia,"72' 6""",1160.333,16,+2
2024,0,28252,Seamus Power,"72' 8""",2106.167,29,+5
2024,0,58168,Davis Thompson,"72' 10""",1820.75,25,+2
2024,0,47591,Eric Cole,"73' 1""",1315.667,18,E
2024,0,34046,Jordan Spieth,"73' 1""",949.917,13,+8
2024,0,36326,David Lipsky,"73' 2""",1463.833,20,+5
2024,0,51349,Nico Echavarria,"73' 5""",1027.75,14,+4
2024,0,32102,Rickie Fowler,"73' 6""",1470.167,20,+3
2024,0,29535,Brice Garnett,"73' 11""",517.25,7,+5
2024,0,40250,Taylor Pendrith,"73' 11""",1404.583,19,-1
2024,0,29420,Billy Horschel,"74' 5""",1413.5,19,+2
2024,0,33141,Keegan Bradley,"74' 10""",1122.917,15,-1
2024,0,27330,Josh Teater,"74' 11""",899.167,12,+5
2024,0,48084,Wesley Bryan,"75' 1""",675.417,9,-1
2024,0,32333,Kevin Tway,"75' 1""",1125.833,15,+4
2024,0,51287,Ryo Hisatsune,"75' 3""",2258.5,30,+7
2024,0,49771,J.T. Poston,"75' 10""",1515.833,20,+8
2024,0,28420,Ryan Brehm,"76' 8""",1916.5,25,+6
2024,0,34098,Russell Henley,"76' 10""",1844.083,24,+6
2024,0,59836,Pierceson Coody,"76' 11""",1384.083,18,-2
2024,0,50497,Adrien Dumont de Chassart,"78' 2""",1250.083,16,+8
2024,0,30911,Tommy Fleetwood,"78' 4""",1175.083,15,+3
2024,0,30926,Chris Kirk,"80' 7""",725.5,9,+1
2024,0,48887,Matt Wallace,"80' 10""",1697.333,21,+5
2024,0,22405,Justin Rose,"86' 11""",1130.25,13,+7
2024,0,51070,Vincent Norrman,"90' 2""",540.75,6,+5
2024,0,55708,Hayden Buckley,"90' 8""",906.417,10,+6
2024,0,49960,Sepp Straka,"92' 9""",1020.25,11,+4
2023,0,27214,Kevin Streelman,"48' 1""",866.083,18,+2
2023,0,32139,Danny Willett,"48' 8""",1071.167,22,+6
2023,0,24024,Zach Johnson,"51' 0""",611.917,12,-2
2023,0,27974,Sung Kang,"51' 11""",623.0,12,+2
2023,0,32448,James Hahn,"52' 2""",1304.583,25,-2
2023,0,39335,Kevin Roy,"53' 0""",688.75,13,+2
2023,0,39067,MJ Daffue,"53' 4""",853.0,16,-4
2023,0,52374,Brandon Wu,"53' 4""",1332.333,25,+2
2023,0,34255,Joseph Bramlett,"53' 6""",1443.833,27,-7
2023,0,39971,Sungjae Im,"53' 6""",1391.75,26,E
2023,0,49453,Trevor Cone,"53' 9""",806.083,15,-10
2023,0,36724,Augusto Núñez,"54' 2""",1191.75,22,+2
2023,0,25493,Nick Taylor,"54' 10""",986.75,18,+4
2023,0,51890,Greyson Sigg,"55' 0""",824.583,15,-1
2023,0,52513,Carson Young,"55' 0""",1100.083,20,E
2023,0,28089,Jason Day,"55' 6""",1221.417,22,-5
2023,0,39975,Michael Kim,"55' 7""",1111.0,20,+3
2023,0,52955,Ludvig Åberg,"55' 8""",278.25,5,-1
2023,0,55182,Tom Kim,"56' 1""",841.333,15,-1
2023,0,24925,Jonathan Byrd,"56' 4""",788.583,14,+2
2023,0,28775,Nate Lashley,"56' 5""",1411.167,25,E
2023,0,28237,Rory McIlroy,"56' 5""",846.167,15,-6
2023,0,46340,Alex Smalley,"56' 7""",1358.833,24,+4
2023,0,54591,Ben Griffin,"57' 1""",1027.167,18,+6
2023,0,46441,Robby Shelton,"57' 1""",2225.583,39,+12
2023,0,25686,Jason Dufner,"57' 2""",1085.75,19,+1
2023,0,29970,Dylan Frittelli,"57' 2""",1257.333,22,+8
2023,0,46046,Scottie Scheffler,"57' 3""",1260.333,22,+3
2023,0,48699,Callum Tarren,"57' 4""",1433.5,25,+3
2023,0,52411,Kyle Westmoreland,"57' 6""",1723.75,30,+6
2023,0,54628,Lee Hodges,"57' 9""",1559.25,27,+2
2023,0,46970,Jon Rahm,"57' 9""",1270.083,22,+3
2023,0,47079,Harrison Endycott,"57' 11""",926.667,16,+5
2023,0,29420,Billy Horschel,"58' 1""",813.5,14,+1
2023,0,40006,Erik van Rooyen,"58' 1""",1162.0,20,+2
2023,0,51491,Brandon Matthews,"58' 2""",1162.5,20,E
2023,0,51997,Andrew Novak,"58' 9""",1233.917,21,+1
2023,0,47988,Nick Hardy,"59' 1""",1536.583,26,-1
2023,0,31646,Emiliano Grillo,"59' 3""",1659.833,28,+3
2023,0,27554,Scott Harrington,"59' 4""",711.5,12,E
2023,0,31323,Gary Woodland,"59' 4""",1304.917,22,+1
2023,0,40115,Adam Svensson,"59' 5""",1604.417,27,+6
2023,0,51766,Wyndham Clark,"59' 8""",1790.667,30,-5
2023,0,47347,Adam Schenk,"59' 8""",2089.417,35,+6
2023,0,32662,Michael Gligic,"59' 9""",836.917,14,+2
2023,0,36801,Mark Hubbard,"59' 9""",1732.917,29,+14
2023,0,32366,Kevin Chappell,"59' 10""",538.25,9,+2
2023,0,24140,Sean O'Hair,"59' 10""",598.083,10,E
2023,0,27095,Nick Watney,"59' 11""",1378.5,23,+6
2023,0,33948,Byeong Hun An,"60' 0""",1380.667,23,+3
2023,0,30926,Chris Kirk,"60' 1""",1261.25,21,+4
2023,0,25818,Scott Piercy,"60' 1""",1262.25,21,+2
2023,0,59018,Ryan Gerard,"60' 5""",1269.417,21,+4
2023,0,48084,Wesley Bryan,"60' 6""",605.333,10,-2
2023,0,53165,Doc Redman,"60' 9""",1276.083,21,+4
2023,0,35617,Martin Trainer,"60' 9""",485.667,8,-3
2023,0,34098,Russell Henley,"61' 0""",1097.667,18,+7
2023,0,30692,Scott Stallings,"61' 0""",976.0,16,-4
2023,0,33413,Ben Martin,"61' 3""",1593.25,26,+15
2023,0,34256,Andrew Putnam,"61' 3""",2142.333,35,+5
2023,0,22056,Cameron Percy,"61' 4""",797.083,13,-4
2023,0,34563,Chesson Hadley,"61' 6""",1229.167,20,+2
2023,0,39546,Keith Mitchell,"61' 6""",983.417,16,+2
2023,0,27349,Alex Noren,"61' 6""",1538.5,25,+5
2023,0,51950,Max McGreevy,"61' 10""",1237.0,20,+5
2023,0,33408,Tyson Alexander,"62' 0""",2046.417,33,+5
2023,0,26476,Chez Reavie,"62' 2""",1244.083,20,+6
2023,0,35532,Tom Hoge,"62' 3""",1743.5,28,+6
2023,0,32757,Patton Kizzire,"62' 3""",1370.25,22,-1
2023,0,37338,Zecheng Dou,"62' 5""",1061.75,17,+6
2023,0,33597,Harry Higgs,"62' 5""",624.0,10,E
2023,0,58168,Davis Thompson,"62' 5""",1560.75,25,+2
2023,0,55893,Sam Stevens,"62' 6""",1312.083,21,-4
2023,0,29221,Webb Simpson,"63' 1""",882.833,14,-1
2023,0,46601,Trey Mullinax,"63' 2""",947.833,15,+3
2023,0,19803,Ryan Armour,"63' 6""",888.417,14,+2
2023,0,37455,Si Woo Kim,"63' 10""",1531.833,24,+6
2023,0,36871,Matt NeSmith,"63' 10""",1851.167,29,+2
2023,0,36326,David Lipsky,"64' 2""",1605.0,25,+6
2023,0,47993,Denny McCarthy,"64' 6""",1806.0,28,+7
2023,0,51349,Nico Echavarria,"64' 7""",1032.667,16,+5
2023,0,29725,Tony Finau,"64' 7""",1033.5,16,+1
2023,0,57366,Cameron Young,"64' 7""",1097.667,17,E
2023,0,28420,Ryan Brehm,"64' 8""",1357.583,21,-2
2023,0,22405,Justin Rose,"64' 8""",1099.0,17,+8
2023,0,30927,Brendon Todd,"64' 9""",1489.5,23,+10
2023,0,40058,Zac Blair,"64' 11""",1297.667,20,+8
2023,0,34363,Tyrrell Hatton,"64' 11""",973.167,15,E
2023,0,39997,Corey Conners,"65' 0""",1300.0,20,+3
2023,0,52372,Cameron Champ,"65' 1""",1562.667,24,E
2023,0,35506,Mackenzie Hughes,"65' 2""",1564.25,24,+2
2023,0,34099,Harris English,"65' 5""",2223.917,34,+1
2023,0,48081,Xander Schauffele,"65' 5""",1503.667,23,+7
2023,0,48867,Matti Schmid,"65' 5""",1112.083,17,E
2023,0,48119,Ben Taylor,"65' 5""",1831.083,28,+5
2023,0,36799,Stephan Jaeger,"65' 6""",1834.167,28,+1
2023,0,47591,Eric Cole,"65' 7""",2753.417,42,+10
2023,0,32333,Kevin Tway,"65' 7""",1508.75,23,+1
2023,0,34610,Matthias Schwab,"65' 8""",1773.75,27,+6
2023,0,26596,Ryan Moore,"65' 9""",1184.167,18,+2
2023,0,45242,Kevin Yu,"65' 9""",1051.833,16,-4
2023,0,46442,Maverick McNealy,"65' 10""",1184.5,18,+4
2023,0,33448,Justin Thomas,"66' 0""",1254.0,19,+2
2023,0,25632,Jimmy Walker,"66' 4""",1659.083,25,E
2023,0,25900,Lucas Glover,"66' 5""",1062.833,16,+2
2023,0,50095,Austin Smotherman,"66' 5""",1195.583,18,-2
2023,0,49947,Taylor Moore,"66' 6""",1263.833,19,+3
2023,0,52375,Doug Ghim,"66' 7""",1399.0,21,+9
2023,0,46717,Viktor Hovland,"66' 7""",865.75,13,-1
2023,0,33141,Keegan Bradley,"66' 9""",801.083,12,+1
2023,0,57362,Austin Eckroat,"67' 2""",939.917,14,+1
2023,0,33204,Shane Lowry,"67' 2""",805.583,12,+6
2023,0,47504,Sam Burns,"67' 3""",1210.083,18,+3
2023,0,55454,Carl Yuan,"67' 3""",1545.833,23,+1
2023,0,34046,Jordan Spieth,"67' 4""",1413.833,21,+8
2023,0,58967,Trevor Werbylo,"67' 4""",1414.583,21,+1
2023,0,23320,Ryan Palmer,"67' 5""",943.833,14,+3
2023,0,39954,Cody Gribble,"67' 6""",877.333,13,+2
2023,0,49960,Sepp Straka,"67' 6""",1282.583,19,+8
2023,0,45609,Tyler Duncan,"67' 7""",1486.833,22,+3
2023,0,35450,Patrick Cantlay,"67' 8""",879.333,13,+1
2023,0,39324,J.J. Spaun,"67' 9""",1355.25,20,-2
2023,0,34431,Robert Streb,"67' 9""",1490.167,22,+5
2023,0,33122,Russell Knox,"67' 10""",2103.5,31,+14
2023,0,48117,Kurt Kitayama,"67' 11""",1155.25,17,+5
2023,0,47983,Chad Ramey,"68' 1""",2111.667,31,+7
2023,0,35879,Kelly Kraft,"68' 3""",2253.0,33,+8
2023,0,57975,Harry Hall,"69' 0""",1517.833,22,+4
2023,0,27129,Luke List,"69' 1""",967.333,14,+2
2023,0,49771,J.T. Poston,"69' 4""",1664.25,24,+5
2023,0,32791,K.H. Lee,"69' 5""",1735.333,25,+1
2023,0,48887,Matt Wallace,"69' 5""",1527.417,22,+5
2023,0,52453,Nicolai Hojgaard,"69' 7""",765.167,11,+1
2023,0,32839,Hideki Matsuyama,"69' 9""",1324.583,19,+1
2023,0,51634,Sahith Theegala,"69' 10""",2443.083,35,+9
2023,0,20229,Stewart Cink,"69' 11""",1048.583,15,-4
2023,0,56762,Will Gordon,"70' 1""",1681.917,24,+1
2023,0,39058,Lucas Herbert,"70' 4""",914.167,13,+2
2023,0,24502,Adam Scott,"70' 4""",1266.167,18,+2
2023,0,31577,Tano Goya,"70' 6""",1480.833,21,+3
2023,0,40250,Taylor Pendrith,"70' 6""",2256.75,32,+1
2023,0,56630,Akshay Bhatia,"70' 8""",706.833,10,E
2023,0,32816,Satoshi Kodaira,"70' 10""",850.167,12,+3
2023,0,40162,Justin Lower,"71' 0""",1349.417,19,+4
2023,0,45157,Cam Davis,"71' 1""",1493.5,21,+1
2023,0,22371,Aaron Baddeley,"71' 3""",1710.417,24,+6
2023,0,27644,Brian Harman,"71' 5""",1357.167,19,+3
2023,0,35901,Paul Haley II,"71' 7""",1718.833,24,+9
2023,0,50188,S.H. Kim,"71' 10""",2083.083,29,-3
2023,0,33399,Adam Hadwin,"72' 1""",1009.167,14,+2
2023,0,23108,Matt Kuchar,"72' 1""",1874.417,26,+4
2023,0,35449,Adam Long,"72' 5""",1086.417,15,+3
2023,0,32640,Troy Merritt,"72' 5""",724.167,10,+6
2023,0,49766,Hank Lebioda,"72' 7""",870.667,12,+4
2023,0,54421,Garrick Higgo,"72' 8""",1815.917,25,+8
2023,0,12716,Charley Hoffman,"72' 8""",1453.75,20,+8
2023,0,34409,David Lingmerth,"72' 8""",1525.167,21,+7
2023,0,54783,Dylan Wu,"73' 0""",1460.583,20,+10
2023,0,32102,Rickie Fowler,"73' 1""",1169.75,16,-1
2023,0,49298,Kramer Hickok,"73' 4""",1613.917,22,+1
2023,0,27936,Martin Laird,"73' 11""",1626.083,22,+3
2023,0,47995,Davis Riley,"74' 11""",1348.833,18,+5
2023,0,55708,Hayden Buckley,"75' 0""",1349.25,18,+7
2023,0,55789,Taylor Montgomery,"75' 0""",1799.167,24,+5
2023,0,35461,Beau Hossler,"75' 3""",1429.667,19,+1
2023,0,30163,Henrik Norlander,"75' 4""",1657.333,22,+8
2023,0,31560,Brian Stuard,"75' 5""",1659.583,22,+8
2023,0,34076,Joel Dahmen,"75' 6""",1359.333,18,+8
2023,0,31557,Jim Herman,"75' 6""",1283.417,17,+6
2023,0,40098,Matt Fitzpatrick,"75' 9""",681.667,9,+4
2023,0,36699,Patrick Rodgers,"76' 4""",1298.333,17,+2
2023,0,45522,Christiaan Bezuidenhout,"77' 0""",2001.167,26,+3
2023,0,50493,Justin Suh,"77' 5""",2090.167,27,+10
2023,0,46435,Austin Cook,"77' 9""",1166.083,15,+6
2023,0,47128,Richy Werenski,"77' 10""",1557.333,20,+4
2023,0,27963,Chris Stroud,"78' 2""",938.333,12,-1
2023,0,37275,Sam Ryder,"78' 3""",2348.167,30,+8
2023,0,39977,Max Homa,"78' 4""",1957.5,25,+8
2023,0,28252,Seamus Power,"78' 11""",1341.25,17,+5
2023,0,35310,Lanto Griffin,"79' 0""",790.333,10,+4
2023,0,51070,Vincent Norrman,"79' 1""",1186.417,15,+2
2023,0,46414,Aaron Rai,"80' 0""",1519.833,19,+9
2023,0,29908,C.T. Pan,"80' 3""",641.75,8,+1
2023,0,30911,Tommy Fleetwood,"80' 8""",1290.75,16,+7
2023,0,33653,Thomas Detry,"80' 10""",808.083,10,-1
2023,0,50525,Collin Morikawa,"82' 10""",1491.667,18,+8
2023,0,34466,Peter Malnati,"83' 2""",2245.917,27,+2
2023,0,51414,Brent Grant,"83' 4""",916.75,11,+3
2023,0,31202,William McGirt,"86' 5""",1210.167,14,+5
2023,0,29535,Brice Garnett,"86' 9""",1040.833,12,+7
2023,0,29289,S.Y. Noh,"88' 5""",1237.333,14,+3
2023,0,33410,Andrew Landry,"88' 10""",799.5,9,+5
2023,0,58696,Peter Kuest,"94' 9""",284.167,3,-1
2022,0,57366,Cameron Young,"38' 7""",501.417,13,-3
2022,0,48699,Callum Tarren,"41' 1""",574.667,14,-3
2022,0,34363,Tyrrell Hatton,"44' 10""",313.917,7,-1
2022,0,40006,Erik van Rooyen,"45' 0""",494.917,11,+3
2022,0,27349,Alex Noren,"45' 4""",725.25,16,-3
2022,0,46717,Viktor Hovland,"47' 4""",662.25,14,+1
2022,0,47529,Mito Pereira,"48' 2""",577.583,12,+1
2022,0,36884,Ben Kohles,"48' 9""",438.417,9,+3
2022,0,33141,Keegan Bradley,"49' 4""",740.5,15,E
2022,0,39997,Corey Conners,"49' 9""",547.667,11,E
2022,0,46601,Trey Mullinax,"50' 9""",1065.333,21,E
2022,0,32366,Kevin Chappell,"51' 5""",463.0,9,+1
2022,0,19803,Ryan Armour,"52' 0""",260.083,5,E
2022,0,35879,Kelly Kraft,"52' 8""",843.0,16,+2
2022,0,52374,Brandon Wu,"52' 8""",1106.833,21,E
2022,0,26300,Matt Jones,"53' 4""",959.667,18,E
2022,0,36801,Mark Hubbard,"53' 5""",747.75,14,+4
2022,0,33667,Carlos Ortiz,"53' 5""",801.333,15,+3
2022,0,55708,Hayden Buckley,"53' 10""",807.417,15,+5
2022,0,23983,Luke Donald,"53' 10""",861.833,16,+6
2022,0,47983,Chad Ramey,"53' 10""",592.083,11,+4
2022,0,24502,Adam Scott,"54' 8""",1257.167,23,-4
2022,0,27064,Jhonattan Vegas,"54' 11""",1043.167,19,-4
2022,0,46046,Scottie Scheffler,"55' 0""",1540.75,28,-1
2022,0,35532,Tom Hoge,"55' 6""",887.917,16,+2
2022,0,35110,Brett Drewitt,"55' 7""",833.167,15,+4
2022,0,31646,Emiliano Grillo,"55' 9""",724.333,13,+6
2022,0,46550,Brandon Hagy,"55' 10""",1060.167,19,+3
2022,0,22056,Cameron Percy,"55' 10""",614.417,11,-1
2022,0,45522,Christiaan Bezuidenhout,"56' 1""",1290.667,23,+1
2022,0,31323,Gary Woodland,"56' 1""",1570.5,28,-4
2022,0,34563,Chesson Hadley,"56' 2""",1179.75,21,+5
2022,0,29725,Tony Finau,"56' 3""",1630.333,29,+3
2022,0,23108,Matt Kuchar,"56' 4""",1070.083,19,+3
2022,0,32839,Hideki Matsuyama,"56' 5""",1298.5,23,+3
2022,0,49964,Aaron Wise,"57' 0""",912.583,16,-4
2022,0,51997,Andrew Novak,"57' 2""",1085.917,19,+1
2022,0,45526,Abraham Ancer,"57' 4""",687.917,12,+3
2022,0,34046,Jordan Spieth,"57' 4""",1088.583,19,+3
2022,0,27644,Brian Harman,"57' 6""",978.167,17,-1
2022,0,29420,Billy Horschel,"57' 7""",1036.75,18,+5
2022,0,39436,Joshua Creel,"57' 8""",461.417,8,+6
