YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,0,50525,Collin Morikawa,33.57,705,21
2024,0,46046,Scottie Scheffler,33.68,640,19
2024,0,39997,Corey Conners,34.18,752,22
2024,0,30163,Henrik Norlander,34.21,650,19
2024,0,48081,Xander Schauffele,34.24,719,21
2024,0,60004,Jacob Bridgeman,34.28,857,25
2024,0,33653,Thomas Detry,34.3,686,20
2024,0,50095,Austin Smotherman,34.33,515,15
2024,0,57900,Chandler Phillips,34.35,893,26
2024,0,33948,Byeong Hun An,34.38,722,21
2024,0,28089,Jason Day,34.4,688,20
2024,0,51997,Andrew Novak,34.44,861,25
2024,0,51696,Rico Hoey,34.46,896,26
2024,0,52666,Sami Valimaki,34.55,760,22
2024,0,34587,Chan Kim,34.56,864,25
2024,0,48319,Tom Whitney,34.56,864,25
2024,0,37378,Min Woo Lee,34.58,657,19
2024,0,58168,Davis Thompson,34.58,899,26
2024,0,35450,Patrick Cantlay,34.61,623,18
2024,0,52375,Doug Ghim,34.61,969,28
2024,0,35461,Beau Hossler,34.62,900,26
2024,0,54576,Patrick Fishburn,34.63,831,24
2024,0,60067,Joe Highsmith,34.63,831,24
2024,0,40162,Justin Lower,34.63,1039,30
2024,0,50493,Justin Suh,34.63,935,27
2024,0,29725,Tony Finau,34.68,763,22
2024,0,35506,Mackenzie Hughes,34.69,902,26
2024,0,27129,Luke List,34.69,902,26
2024,0,25493,Nick Taylor,34.69,902,26
2024,0,49960,Sepp Straka,34.7,798,23
2024,0,46441,Robby Shelton,34.72,868,25
2024,0,27349,Alex Noren,34.75,695,20
2024,0,50484,Hayden Springer,34.75,834,24
2024,0,57362,Austin Eckroat,34.77,904,26
2024,0,54783,Dylan Wu,34.77,904,26
2024,0,46442,Maverick McNealy,34.78,939,27
2024,0,34098,Russell Henley,34.79,661,19
2024,0,39975,Michael Kim,34.79,974,28
2024,0,33204,Shane Lowry,34.79,661,19
2024,0,46414,Aaron Rai,34.79,835,24
2024,0,33968,Thorbjørn Olesen,34.8,522,15
2024,0,32640,Troy Merritt,34.81,940,27
2024,0,38991,Alejandro Tosti,34.81,905,26
2024,0,34021,Bud Cauley,34.82,592,17
2024,0,51977,Max Greyserman,34.83,836,24
2024,0,28237,Rory McIlroy,34.83,627,18
2024,0,26596,Ryan Moore,34.84,871,25
2024,0,45242,Kevin Yu,34.84,871,25
2024,0,52955,Ludvig Åberg,34.85,697,20
2024,0,33448,Justin Thomas,34.85,697,20
2024,0,47504,Sam Burns,34.86,732,21
2024,0,36801,Mark Hubbard,34.86,976,28
2024,0,39327,Ben Silverman,34.87,802,23
2024,0,33486,Roger Sloan,34.87,802,23
2024,0,48084,Wesley Bryan,34.88,593,17
2024,0,28775,Nate Lashley,34.88,907,26
2024,0,49771,J.T. Poston,34.88,872,25
2024,0,45522,Christiaan Bezuidenhout,34.91,803,23
2024,0,29936,Ryan Fox,34.91,803,23
2024,0,40250,Taylor Pendrith,34.91,803,23
2024,0,51894,Vince Whaley,34.91,803,23
2024,0,56630,Akshay Bhatia,34.92,908,26
2024,0,27936,Martin Laird,34.92,838,24
2024,0,24024,Zach Johnson,34.94,594,17
2024,0,59442,Parker Coody,34.95,699,20
2024,0,22405,Justin Rose,34.95,664,19
2024,0,59836,Pierceson Coody,34.96,909,26
2024,0,31646,Emiliano Grillo,34.96,804,23
2024,0,47995,Davis Riley,34.96,874,25
2024,0,54421,Garrick Higgo,35.0,945,27
2024,0,52215,Robert MacIntyre,35.0,840,24
2024,0,32839,Hideki Matsuyama,35.0,700,20
2024,0,46113,Ryan McCormick,35.0,805,23
2024,0,47983,Chad Ramey,35.0,980,28
2024,0,26476,Chez Reavie,35.0,910,26
2024,0,27064,Jhonattan Vegas,35.0,770,22
2024,0,57366,Cameron Young,35.0,735,21
2024,0,45609,Tyler Duncan,35.04,876,25
2024,0,34099,Harris English,35.04,911,26
2024,0,36799,Stephan Jaeger,35.04,876,25
2024,0,59143,Mac Meissner,35.04,806,23
2024,0,51634,Sahith Theegala,35.04,876,25
2024,0,50188,S.H. Kim,35.06,1122,32
2024,0,36871,Matt NeSmith,35.07,947,27
2024,0,39971,Sungjae Im,35.08,912,26
2024,0,36326,David Lipsky,35.08,912,26
2024,0,27214,Kevin Streelman,35.08,842,24
2024,0,30926,Chris Kirk,35.09,807,23
2024,0,47420,Jake Knapp,35.09,772,22
2024,0,51349,Nico Echavarria,35.1,1018,29
2024,0,40098,Matt Fitzpatrick,35.1,702,20
2024,0,54628,Lee Hodges,35.1,1018,29
2024,0,55789,Taylor Montgomery,35.1,702,20
2024,0,48887,Matt Wallace,35.1,702,20
2024,0,47483,Will Zalatoris,35.1,737,21
2024,0,28252,Seamus Power,35.11,983,28
2024,0,34256,Andrew Putnam,35.12,878,25
2024,0,40006,Erik van Rooyen,35.13,843,24
2024,0,12716,Charley Hoffman,35.14,773,22
2024,0,29908,C.T. Pan,35.14,738,21
2024,0,36699,Patrick Rodgers,35.14,1019,29
2024,0,35532,Tom Hoge,35.17,1020,29
2024,0,32333,Kevin Tway,35.17,633,18
2024,0,47591,Eric Cole,35.18,1161,33
2024,0,34046,Jordan Spieth,35.18,774,22
2024,0,34255,Joseph Bramlett,35.19,950,27
2024,0,51287,Ryo Hisatsune,35.19,950,27
2024,0,57975,Harry Hall,35.21,845,24
2024,0,59866,Nick Dunlap,35.23,775,22
2024,0,52372,Cameron Champ,35.25,846,24
2024,0,55893,Sam Stevens,35.25,987,28
2024,0,52514,Trace Crowe,35.26,811,23
2024,0,39546,Keith Mitchell,35.27,917,26
2024,0,48867,Matti Schmid,35.27,917,26
2024,0,33399,Adam Hadwin,35.28,882,25
2024,0,47993,Denny McCarthy,35.29,847,24
2024,0,40115,Adam Svensson,35.29,1094,31
2024,0,30927,Brendon Todd,35.29,988,28
2024,0,23320,Ryan Palmer,35.31,565,16
2024,0,52513,Carson Young,35.32,989,28
2024,0,34466,Peter Malnati,35.33,954,27
2024,0,56149,Wilson Furr,35.35,813,23
2024,0,54591,Ben Griffin,35.35,1202,34
2024,0,27644,Brian Harman,35.35,813,23
2024,0,59095,Chris Gotterup,35.36,884,25
2024,0,39977,Max Homa,35.36,778,22
2024,0,30911,Tommy Fleetwood,35.37,672,19
2024,0,51890,Greyson Sigg,35.37,955,27
2024,0,27139,David Skinns,35.37,955,27
2024,0,32367,Jorge Campillo,35.38,566,16
2024,0,34076,Joel Dahmen,35.39,991,28
2024,0,32366,Kevin Chappell,35.41,602,17
2024,0,25900,Lucas Glover,35.41,956,27
2024,0,22371,Aaron Baddeley,35.42,850,24
2024,0,47663,Kevin Dougherty,35.42,850,24
2024,0,47679,Victor Perez,35.43,744,21
2024,0,47347,Adam Schenk,35.45,1099,31
2024,0,36884,Ben Kohles,35.46,993,28
2024,0,52453,Nicolai Højgaard,35.47,603,17
2024,0,32102,Rickie Fowler,35.48,816,23
2024,0,55182,Tom Kim,35.48,816,23
2024,0,27330,Josh Teater,35.48,816,23
2024,0,29420,Billy Horschel,35.5,781,22
