YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL EARLY ROUNDS
2018,2,0,33448,Justin Thomas,68.82,2271,33
2018,3,0,46970,Jon Rahm,68.89,1860,27
2018,4,0,32102,Rickie Fowler,68.96,1793,26
2018,5,0,30911,Tommy Fleetwood,68.97,2000,29
2018,6,0,36689,Brooks Koepka,69.14,2005,29
2018,7,0,24024,Zach Johnson,69.19,2906,42
2018,8,0,22405,Justin Rose,69.22,1592,23
2018,9,0,29221,Webb Simpson,69.23,2700,39
2018,10,0,29725,Tony Finau,69.27,2840,41
2018,11,0,21528,Henrik Stenson,69.29,1663,24
2018,12,0,8793,Tiger Woods,69.31,1802,26
2018,13,0,28089,Jason Day,69.32,1941,28
2018,14,0,47993,Denny McCarthy,69.36,1942,28
2018,15,0,32839,Hideki Matsuyama,69.39,2498,36
2018,16,0,34046,Jordan Spieth,69.42,2638,38
2018,17,0,47959,Bryson DeChambeau,69.47,3265,47
2018,18,0,28252,Seamus Power,69.48,2918,42
2018,19,0,25364,Paul Casey,69.5,2641,38
2018,20,0,29420,Billy Horschel,69.53,2503,36
2018,21,0,35450,Patrick Cantlay,69.54,2434,35
2018,22,0,29908,C.T. Pan,69.55,3408,49
2018,23,0,27129,Luke List,69.6,2923,42
2018,24,0,31323,Gary Woodland,69.71,2858,41
2018,25,0,20472,Alex Cejka,69.76,2930,42
2018,25,0,34174,John Huh,69.76,3418,49
2018,25,0,32150,Michael Thompson,69.76,2023,29
2018,28,0,25396,Kevin Na,69.77,3070,44
2018,29,0,29268,Bronson Burgoon,69.84,2584,37
2018,29,0,30944,Jason Kokrak,69.84,3841,55
2018,29,0,24781,Hunter Mahan,69.84,2235,32
2018,32,0,27649,Brandt Snedeker,69.85,2794,40
2018,33,0,27349,Alex Noren,69.87,2096,30
2018,33,0,23621,Rory Sabbatini,69.87,3214,46
2018,35,0,25818,Scott Piercy,69.88,2865,41
2018,36,0,26951,Johnson Wagner,69.89,2656,38
2018,37,0,21961,Charles Howell III,69.94,3497,50
2018,38,0,26499,Rafa Cabrera Bello,69.97,2239,32
2018,38,0,23108,Matt Kuchar,69.97,2449,35
2018,40,0,35421,Brandon Harkins,69.98,3709,53
2018,40,0,35461,Beau Hossler,69.98,3079,44
2018,40,0,34466,Peter Malnati,69.98,3289,47
2018,43,0,19846,Brian Gay,70.0,3430,49
2018,43,0,23320,Ryan Palmer,70.0,1960,28
2018,43,0,29223,Sam Saunders,70.0,2660,38
2018,46,0,29484,Peter Uihlein,70.02,2941,42
2018,47,0,34363,Tyrrell Hatton,70.04,1891,27
2018,48,0,35532,Tom Hoge,70.06,3433,49
2018,48,0,25493,Nick Taylor,70.06,3293,47
2018,50,0,40026,Daniel Berger,70.07,3013,43
2018,50,0,32448,James Hahn,70.07,3153,45
2018,50,0,26476,Chez Reavie,70.07,3153,45
2018,53,0,39997,Corey Conners,70.08,3644,52
2018,53,0,23325,Vaughn Taylor,70.08,2803,40
2018,55,0,46435,Austin Cook,70.09,4556,65
2018,56,0,29478,Kevin Kisner,70.14,2525,36
2018,57,0,25198,Francesco Molinari,70.15,2385,34
2018,58,0,27095,Nick Watney,70.16,3859,55
2018,59,0,35545,Blayne Barber,70.17,2526,36
2018,59,0,28775,Nate Lashley,70.17,1614,23
2018,61,0,40058,Zac Blair,70.19,2176,31
2018,62,0,20229,Stewart Cink,70.21,3019,43
2018,63,0,22056,Cameron Percy,70.22,1896,27
2018,64,0,26851,Marc Leishman,70.23,3020,43
2018,64,0,28237,Rory McIlroy,70.23,1826,26
2018,64,0,1810,Phil Mickelson,70.23,3090,44
2018,67,0,32757,Patton Kizzire,70.25,3653,52
2018,68,0,26300,Matt Jones,70.26,2178,31
2018,68,0,32333,Kevin Tway,70.26,3794,54
2018,70,0,25804,Bubba Watson,70.27,2600,37
2018,71,0,31560,Brian Stuard,70.28,3303,47
2018,72,0,27936,Martin Laird,70.29,2179,31
2018,72,0,46501,Ollie Schniederjans,70.29,3374,48
2018,74,0,34256,Andrew Putnam,70.3,3093,44
2018,75,0,39546,Keith Mitchell,70.31,3656,52
2018,75,0,30692,Scott Stallings,70.31,2953,42
2018,75,0,30110,Kyle Stanley,70.31,2531,36
2018,78,0,49771,J.T. Poston,70.32,2391,34
2018,79,0,19803,Ryan Armour,70.33,4079,58
2018,79,0,24846,Ricky Barnes,70.33,2110,30
2018,79,0,29974,Branden Grace,70.33,2532,36
2018,82,0,12716,Charley Hoffman,70.34,2673,38
2018,82,0,34409,David Lingmerth,70.34,3095,44
2018,82,0,39324,J.J. Spaun,70.34,3095,44
2018,85,0,22371,Aaron Baddeley,70.36,2955,42
2018,85,0,24358,Robert Garrigus,70.36,2744,39
2018,85,0,31646,Emiliano Grillo,70.36,3166,45
2018,85,0,49964,Aaron Wise,70.36,3096,44
2018,89,0,33948,Byeong Hun An,70.37,3237,46
2018,89,0,34076,Joel Dahmen,70.37,2674,38
2018,89,0,26758,David Hearn,70.37,2111,30
2018,89,0,37278,Nicholas Lindheim,70.37,2674,38
2018,89,0,29461,Jamie Lovemark,70.37,3237,46
2018,94,0,26329,Louis Oosthuizen,70.38,1478,21
2018,95,0,32640,Troy Merritt,70.39,3238,46
2018,96,0,37275,Sam Ryder,70.41,2887,41
2018,97,0,30926,Chris Kirk,70.42,4014,57
2018,97,0,24361,Pat Perez,70.42,2535,36
2018,97,0,35891,Cameron Smith,70.42,2676,38
2018,97,0,27214,Kevin Streelman,70.42,3521,50
2018,101,0,40009,Dominic Bozzelli,70.43,2465,35
2018,101,0,33410,Andrew Landry,70.43,2958,42
2018,103,0,35310,Lanto Griffin,70.44,2747,39
2018,103,0,24138,Ian Poulter,70.44,2254,32
2018,105,0,10809,Jim Furyk,70.46,1691,24
2018,105,0,33399,Adam Hadwin,70.46,3664,52
2018,105,0,31202,William McGirt,70.46,2607,37
2018,108,0,33141,Keegan Bradley,70.48,3242,46
2018,108,0,29926,Danny Lee,70.48,3242,46
2018,110,0,34563,Chesson Hadley,70.5,3243,46
2018,110,0,46601,Trey Mullinax,70.5,2679,38
2018,112,0,26596,Ryan Moore,70.51,2468,35
2018,113,0,27141,J.B. Holmes,70.53,2398,34
2018,113,0,33122,Russell Knox,70.53,3315,47
2018,115,0,28679,Fabián Gómez,70.54,3245,46
2018,116,0,35506,Mackenzie Hughes,70.55,2963,42
2018,116,0,34360,Patrick Reed,70.55,2822,40
2018,118,0,46402,Talor Gooch,70.56,2540,36
2018,119,0,34098,Russell Henley,70.57,2964,42
2018,119,0,29485,Brett Stegmaier,70.57,2611,37
2018,121,0,36699,Patrick Rodgers,70.61,3813,54
2018,121,0,25892,Steve Wheatcroft,70.61,1977,28
2018,123,0,24502,Adam Scott,70.63,2825,40
2018,124,0,29535,Brice Garnett,70.64,3532,50
2018,125,0,32366,Kevin Chappell,70.66,3109,44
2018,125,0,47128,Richy Werenski,70.66,3533,50
2018,127,0,27958,Ryan Blaum,70.67,2968,42
2018,128,0,25686,Jason Dufner,70.69,2262,32
2018,129,0,25900,Lucas Glover,70.7,2333,33
2018,130,0,34021,Bud Cauley,70.71,1980,28
2018,131,0,29479,Scott Brown,70.72,3536,50
2018,131,0,33418,Shawn Stefani,70.72,2758,39
2018,131,0,47287,Ethan Tracy,70.72,2546,36
2018,134,0,45609,Tyler Duncan,70.73,3466,49
2018,134,0,39328,Conrad Shindler,70.73,2122,30
2018,136,0,47347,Adam Schenk,70.74,3254,46
2018,137,0,31420,Anirban Lahiri,70.76,2972,42
2018,138,0,39327,Ben Silverman,70.8,3257,46
2018,139,0,24924,Bill Haas,70.84,2692,38
2018,139,0,35879,Kelly Kraft,70.84,3471,49
2018,139,0,33413,Ben Martin,70.84,2196,31
2018,142,0,23541,Ben Crane,70.86,2480,35
2018,143,0,27556,Ted Potter Jr.,70.87,3331,47
2018,143,0,48081,Xander Schauffele,70.87,2764,39
2018,145,0,24925,Jonathan Byrd,70.92,2553,36
2018,145,0,34099,Harris English,70.92,2695,38
2018,147,0,12510,Chad Campbell,70.93,3050,43
2018,147,0,28132,Tyrone Van Aswegen,70.93,3830,54
2018,149,0,29222,Billy Hurley III,70.94,2341,33
2018,150,0,27942,Rob Oppenheim,70.97,2697,38
2018,150,0,27963,Chris Stroud,70.97,2697,38
2018,152,0,45526,Abraham Ancer,70.98,3407,48
2018,152,0,27644,Brian Harman,70.98,3052,43
2018,154,0,36799,Stephan Jaeger,71.03,2841,40
2018,155,0,28500,Martin Flores,71.04,3694,52
2018,156,0,32254,Xinjun Zhang,71.05,2771,39
2018,157,0,29518,Brendan Steele,71.06,2487,35
2018,158,0,37189,Harold Varner III,71.08,3554,50
2018,159,0,35376,Roberto Díaz,71.11,2560,36
2018,159,0,33204,Shane Lowry,71.11,1991,28
2018,161,0,50526,Tom Lovelady,71.12,2916,41
2018,161,0,25572,Graeme McDowell,71.12,2347,33
2018,163,0,23353,J.J. Henry,71.17,2918,41
2018,164,0,24140,Sean O'Hair,71.21,2065,29
2018,165,0,25632,Jimmy Walker,71.25,3135,44
2018,166,0,37454,Whee Kim,71.28,3279,46
2018,167,0,34431,Robert Streb,71.3,2852,40
2018,168,0,39975,Michael Kim,71.31,2282,32
2018,169,0,37455,Si Woo Kim,71.36,3568,50
2018,170,0,34264,Hudson Swafford,71.38,2784,39
2018,171,0,20593,Greg Chalmers,71.42,1857,26
2018,172,0,27064,Jhonattan Vegas,71.43,3643,51
2018,173,0,48084,Wesley Bryan,71.44,2786,39
2018,174,0,30978,Kiradech Aphibarnrat,71.48,1787,25
2018,175,0,31416,Derek Fathauer,71.62,2793,39
2018,175,0,25240,D.A. Points,71.62,2077,29
2018,177,0,20572,Rod Pampling,71.64,2364,33
2018,178,0,37338,Zecheng Dou,71.68,1792,25
2018,179,0,20157,Retief Goosen,71.7,1936,27
2018,180,0,27895,Jonas Blixt,71.75,2583,36
2018,181,0,28307,Matt Every,71.76,3014,42
2018,181,0,32876,Martin Piller,71.76,2727,38
2018,183,0,34358,Jonathan Randolph,71.81,2585,36
2018,183,0,26331,Charl Schwartzel,71.81,2226,31
2018,183,0,33419,Cameron Tringale,71.81,2298,32
2018,186,0,27974,Sung Kang,71.88,3091,43
2018,186,0,22582,Kyle Thompson,71.88,1797,25
2018,188,0,32816,Satoshi Kodaira,72.13,1731,24
2018,189,0,39954,Cody Gribble,72.16,2237,31
2018,190,0,25834,Daniel Summerhays,72.17,1732,24
2018,191,0,47125,Matt Atkins,72.38,1882,26
2018,192,0,35544,Andrew Yun,72.82,1602,22
2018,193,0,34213,Grayson Murray,72.88,2405,33
2017,1,0,32102,Rickie Fowler,68.64,1922,28
2017,2,0,25364,Paul Casey,69.03,2347,34
2017,3,0,26851,Marc Leishman,69.09,3040,44
2017,4,0,34098,Russell Henley,69.11,3041,44
2017,5,0,34046,Jordan Spieth,69.13,2143,31
2017,6,0,21209,Sergio Garcia,69.27,2078,30
2017,7,0,29725,Tony Finau,69.32,3674,53
2017,8,0,28237,Rory McIlroy,69.4,1388,20
2017,9,0,27649,Brandt Snedeker,69.42,1319,19
2017,10,0,22405,Justin Rose,69.5,1946,28
2017,11,0,33141,Keegan Bradley,69.59,3549,51
2017,12,0,25198,Francesco Molinari,69.61,2297,33
2017,13,0,20229,Stewart Cink,69.71,3416,49
2017,14,0,23621,Rory Sabbatini,69.74,2162,31
2017,14,0,27963,Chris Stroud,69.74,2162,31
2017,16,0,27129,Luke List,69.77,3698,53
2017,17,0,26476,Chez Reavie,69.8,3071,44
2017,18,0,30925,Dustin Johnson,69.81,2164,31
2017,18,0,29223,Sam Saunders,69.81,2234,32
2017,20,0,24924,Bill Haas,69.84,2654,38
2017,21,0,25900,Lucas Glover,69.86,3004,43
2017,22,0,48081,Xander Schauffele,69.87,3214,46
2017,23,0,28252,Seamus Power,69.9,2796,40
2017,24,0,34021,Bud Cauley,69.91,3006,43
2017,25,0,29221,Webb Simpson,69.92,3566,51
2017,26,0,12510,Chad Campbell,69.96,3148,45
2017,27,0,28089,Jason Day,69.97,2169,31
2017,28,0,30110,Kyle Stanley,69.98,3849,55
2017,29,0,29720,Andres Gonzales,70.03,2381,34
2017,29,0,1810,Phil Mickelson,70.03,2731,39
2017,29,0,46970,Jon Rahm,70.03,2661,38
2017,32,0,24361,Pat Perez,70.07,3013,43
2017,33,0,27644,Brian Harman,70.08,3434,49
2017,34,0,35891,Cameron Smith,70.1,2874,41
2017,35,0,31646,Emiliano Grillo,70.15,3367,48
2017,36,0,23108,Matt Kuchar,70.19,2948,42
2017,37,0,25686,Jason Dufner,70.22,2528,36
2017,37,0,24138,Ian Poulter,70.22,2598,37
2017,39,0,35450,Patrick Cantlay,70.24,1475,21
2017,40,0,27974,Sung Kang,70.26,3794,54
2017,41,0,49771,J.T. Poston,70.28,3233,46
2017,41,0,34360,Patrick Reed,70.28,3514,50
2017,43,0,30191,Julián Etulain,70.29,2390,34
2017,44,0,28500,Martin Flores,70.3,2812,40
2017,44,0,34174,John Huh,70.3,3515,50
2017,44,0,34431,Robert Streb,70.3,3515,50
2017,47,0,46550,Brandon Hagy,70.31,2953,42
2017,48,0,25191,Gonzalo Fernandez-Castaño,70.33,2110,30
2017,48,0,34264,Hudson Swafford,70.33,3165,45
2017,50,0,39324,J.J. Spaun,70.37,2885,41
2017,51,0,33461,Morgan Hoffmann,70.38,3167,45
2017,52,0,33418,Shawn Stefani,70.39,2886,41
2017,53,0,27936,Martin Laird,70.4,2957,42
2017,53,0,29518,Brendan Steele,70.4,2816,40
2017,55,0,27770,Camilo Villegas,70.41,2605,37
2017,56,0,27958,Ryan Blaum,70.42,4014,57
2017,56,0,28132,Tyrone Van Aswegen,70.42,3662,52
2017,58,0,36689,Brooks Koepka,70.43,2465,35
2017,59,0,32839,Hideki Matsuyama,70.44,2395,34
2017,60,0,32333,Kevin Tway,70.45,3452,49
2017,61,0,29479,Scott Brown,70.46,3241,46
2017,61,0,19846,Brian Gay,70.46,2748,39
2017,61,0,29461,Jamie Lovemark,70.46,3523,50
2017,64,0,33413,Ben Martin,70.49,2749,39
2017,65,0,40026,Daniel Berger,70.5,2538,36
2017,65,0,24358,Robert Garrigus,70.5,2679,38
2017,65,0,31420,Anirban Lahiri,70.5,2397,34
2017,65,0,30692,Scott Stallings,70.5,2679,38
2017,65,0,33448,Justin Thomas,70.5,1974,28
2017,65,0,25632,Jimmy Walker,70.5,2397,34
2017,71,0,23325,Vaughn Taylor,70.52,3667,52
2017,72,0,26300,Matt Jones,70.53,2257,32
2017,73,0,46601,Trey Mullinax,70.55,2963,42
2017,74,0,34099,Harris English,70.56,2752,39
2017,74,0,31323,Gary Woodland,70.56,3387,48
2017,76,0,39975,Michael Kim,70.57,3811,54
2017,76,0,37189,Harold Varner III,70.57,3952,56
2017,78,0,24024,Zach Johnson,70.58,2682,38
2017,79,0,40058,Zac Blair,70.59,3812,54
2017,80,0,35532,Tom Hoge,70.63,1695,24
2017,80,0,25396,Kevin Na,70.63,3390,48
2017,82,0,23983,Luke Donald,70.64,1554,22
2017,82,0,26758,David Hearn,70.64,3108,44
2017,84,0,27436,Graham DeLaet,70.66,2473,35
2017,84,0,37454,Whee Kim,70.66,2261,32
2017,86,0,24357,K.J. Choi,70.69,2545,36
2017,87,0,23541,Ben Crane,70.7,3111,44
2017,88,0,33399,Adam Hadwin,70.71,3465,49
2017,89,0,22046,Geoff Ogilvy,70.74,2759,39
2017,90,0,33419,Cameron Tringale,70.75,3113,44
2017,91,0,47959,Bryson DeChambeau,70.76,2972,42
2017,92,0,29289,S.Y. Noh,70.78,3185,45
2017,92,0,23497,Tag Ridings,70.78,2265,32
2017,92,0,47128,Richy Werenski,70.78,2548,36
2017,95,0,25493,Nick Taylor,70.79,3327,47
2017,96,0,32150,Michael Thompson,70.81,2549,36
2017,97,0,21961,Charles Howell III,70.83,2975,42
2017,97,0,25818,Scott Piercy,70.83,2125,30
2017,99,0,30944,Jason Kokrak,70.84,3188,45
2017,99,0,27095,Nick Watney,70.84,2692,38
2017,101,0,23320,Ryan Palmer,70.85,1913,27
2017,101,0,29908,C.T. Pan,70.85,3330,47
2017,103,0,29478,Kevin Kisner,70.86,3543,50
2017,103,0,25572,Graeme McDowell,70.86,1984,28
2017,103,0,46501,Ollie Schniederjans,70.86,3047,43
2017,103,0,25349,Tim Wilkinson,70.86,2480,35
2017,107,0,33204,Shane Lowry,70.87,1630,23
2017,108,0,28420,Ryan Brehm,70.88,2835,40
2017,109,0,31557,Jim Herman,70.89,3119,44
2017,109,0,34409,David Lingmerth,70.89,2694,38
2017,111,0,24507,Jason Bohn,70.9,2765,39
2017,111,0,33122,Russell Knox,70.9,2198,31
2017,113,0,35506,Mackenzie Hughes,70.91,3971,56
2017,114,0,31202,William McGirt,70.93,3121,44
2017,115,0,22056,Cameron Percy,70.94,2483,35
2017,116,0,34466,Peter Malnati,70.96,3335,47
2017,116,0,29476,Kyle Reifers,70.96,3406,48
2017,118,0,27895,Jonas Blixt,70.97,2555,36
2017,118,0,26329,Louis Oosthuizen,70.97,2342,33
2017,118,0,26331,Charl Schwartzel,70.97,2200,31
2017,121,0,32448,James Hahn,70.98,3549,50
2017,122,0,39954,Cody Gribble,71.0,2911,41
2017,122,0,29222,Billy Hurley III,71.0,3266,46
2017,122,0,46440,Smylie Kaufman,71.0,2343,33
2017,125,0,29420,Billy Horschel,71.02,3196,45
2017,125,0,30926,Chris Kirk,71.02,2983,42
2017,127,0,27141,J.B. Holmes,71.03,2770,39
2017,128,0,24846,Ricky Barnes,71.04,3694,52
2017,128,0,46732,Rick Lamb,71.04,1847,26
2017,128,0,48822,Sebastián Muñoz,71.04,1918,27
2017,131,0,48084,Wesley Bryan,71.06,3553,50
2017,132,0,27466,Spencer Levin,71.07,3198,45
2017,132,0,26289,Boo Weekley,71.07,2985,42
2017,134,0,23800,Bryce Molder,71.08,2843,40
2017,135,0,20771,Steven Alker,71.09,2488,35
2017,135,0,27214,Kevin Streelman,71.09,3128,44
2017,137,0,40009,Dominic Bozzelli,71.1,2204,31
2017,138,0,31416,Derek Fathauer,71.11,2631,37
2017,139,0,20157,Retief Goosen,71.13,1707,24
2017,139,0,12716,Charley Hoffman,71.13,3912,55
2017,141,0,20104,Ken Duke,71.14,2632,37
2017,142,0,22371,Aaron Baddeley,71.17,2135,30
2017,143,0,25834,Daniel Summerhays,71.19,3346,47
2017,144,0,33120,Mark Anderson,71.21,2065,29
2017,145,0,19803,Ryan Armour,71.22,2279,32
2017,145,0,26596,Ryan Moore,71.22,2564,36
2017,145,0,27064,Jhonattan Vegas,71.22,3632,51
2017,148,0,29974,Branden Grace,71.23,2493,35
2017,149,0,23353,J.J. Henry,71.25,3420,48
2017,149,0,24502,Adam Scott,71.25,1710,24
2017,151,0,32366,Kevin Chappell,71.26,3064,43
2017,152,0,24140,Sean O'Hair,71.28,3065,43
2017,153,0,29485,Brett Stegmaier,71.29,2923,41
2017,154,0,46443,Brian Campbell,71.31,1854,26
2017,155,0,20472,Alex Cejka,71.34,3139,44
2017,155,0,10809,Jim Furyk,71.34,2069,29
2017,155,0,25240,D.A. Points,71.34,2497,35
2017,158,0,31560,Brian Stuard,71.35,3710,52
2017,159,0,34213,Grayson Murray,71.36,3211,45
2017,160,0,33948,Byeong Hun An,71.37,2712,38
2017,161,0,32640,Troy Merritt,71.38,2784,39
2017,161,0,25804,Bubba Watson,71.38,2427,34
2017,163,0,24781,Hunter Mahan,71.43,2500,35
2017,164,0,28093,Miguel Angel Carballo,71.45,2215,31
2017,165,0,28679,Fabián Gómez,71.47,2144,30
2017,166,0,35545,Blayne Barber,71.48,2859,40
2017,166,0,20593,Greg Chalmers,71.48,2859,40
2017,166,0,25720,Chad Collins,71.48,2359,33
2017,169,0,32757,Patton Kizzire,71.5,2860,40
2017,170,0,29740,Brad Fritsch,71.52,1931,27
2017,170,0,34358,Jonathan Randolph,71.52,2360,33
2017,172,0,36801,Mark Hubbard,71.59,3150,44
2017,173,0,22986,Søren Kjeldsen,71.6,1790,25
2017,173,0,29926,Danny Lee,71.6,3007,42
2017,175,0,26951,Johnson Wagner,71.71,2008,28
2017,176,0,35879,Kelly Kraft,71.72,2797,39
2017,177,0,32200,Roberto Castro,71.79,2728,38
2017,178,0,36699,Patrick Rodgers,71.83,2586,36
2017,179,0,30852,Ryo Ishikawa,71.9,2157,30
2017,180,0,37278,Nicholas Lindheim,72.0,2088,29
2017,180,0,25892,Steve Wheatcroft,72.0,1944,27
2017,182,0,26499,Rafa Cabrera Bello,72.04,2017,28
2017,183,0,35110,Brett Drewitt,72.07,2018,28
2017,184,0,25345,Carl Pettersson,72.12,2380,33
2017,185,0,20572,Rod Pampling,72.21,3105,43
2017,186,0,37455,Si Woo Kim,72.33,2893,40
2017,187,0,28307,Matt Every,72.55,2394,33
2017,188,0,35300,Andrew Loupe,72.72,1818,25
2017,189,0,6522,Ernie Els,72.74,1964,27
2017,190,0,25274,Steven Bowditch,73.86,2068,28
2016,1,0,34046,Jordan Spieth,69.04,1864,27
2016,2,0,28089,Jason Day,69.07,2072,30
2016,3,0,30925,Dustin Johnson,69.13,1659,24
2016,4,0,31323,Gary Woodland,69.41,3193,46
2016,5,0,21961,Charles Howell III,69.54,3199,46
2016,6,0,1810,Phil Mickelson,69.59,2366,34
2016,7,0,26331,Charl Schwartzel,69.68,2160,31
2016,8,0,23108,Matt Kuchar,69.74,3278,47
2016,9,0,26951,Johnson Wagner,69.81,3002,43
2016,10,0,24024,Zach Johnson,69.82,3142,45
2016,11,0,24846,Ricky Barnes,69.87,3703,53
2016,12,0,25632,Jimmy Walker,69.95,2588,37
2016,13,0,32200,Roberto Castro,69.96,3568,51
2016,13,0,26329,Louis Oosthuizen,69.96,1749,25
2016,13,0,6527,Steve Stricker,69.96,1819,26
2016,16,0,20472,Alex Cejka,70.0,2380,34
2016,16,0,28237,Rory McIlroy,70.0,1750,25
2016,16,0,25349,Tim Wilkinson,70.0,2590,37
2016,19,0,22405,Justin Rose,70.03,2101,30
2016,20,0,12510,Chad Campbell,70.04,3292,47
2016,21,0,25396,Kevin Na,70.09,3014,43
2016,22,0,32839,Hideki Matsuyama,70.1,2173,31
2016,22,0,36699,Patrick Rodgers,70.1,2804,40
2016,24,0,33141,Keegan Bradley,70.14,3016,43
2016,24,0,25364,Paul Casey,70.14,1964,28
2016,24,0,34174,John Huh,70.14,3016,43
2016,27,0,26476,Chez Reavie,70.16,3157,45
2016,28,0,37455,Si Woo Kim,70.18,3579,51
2016,29,0,24502,Adam Scott,70.19,1825,26
2016,29,0,20645,John Senden,70.19,3018,43
2016,31,0,33122,Russell Knox,70.2,3229,46
2016,32,0,26758,David Hearn,70.22,3230,46
2016,33,0,10809,Jim Furyk,70.23,1826,26
2016,33,0,24140,Sean O'Hair,70.23,3371,48
2016,35,0,27129,Luke List,70.24,2599,37
2016,36,0,27644,Brian Harman,70.26,3794,54
2016,37,0,36689,Brooks Koepka,70.27,2108,30
2016,38,0,31420,Anirban Lahiri,70.31,2531,36
2016,38,0,29461,Jamie Lovemark,70.31,3164,45
2016,38,0,31202,William McGirt,70.31,3656,52
2016,41,0,29420,Billy Horschel,70.32,2391,34
2016,41,0,27649,Brandt Snedeker,70.32,2602,37
2016,43,0,20098,Stuart Appleby,70.34,2884,41
2016,43,0,27936,Martin Laird,70.34,3095,44
2016,45,0,27064,Jhonattan Vegas,70.35,3588,51
2016,46,0,25900,Lucas Glover,70.37,2674,38
2016,47,0,29268,Bronson Burgoon,70.38,2604,37
2016,47,0,35879,Kelly Kraft,70.38,1830,26
2016,47,0,34264,Hudson Swafford,70.38,3378,48
2016,50,0,20157,Retief Goosen,70.39,1971,28
2016,50,0,33399,Adam Hadwin,70.39,3238,46
2016,52,0,31560,Brian Stuard,70.4,2464,35
2016,53,0,26851,Marc Leishman,70.41,3239,46
2016,54,0,33418,Shawn Stefani,70.42,3380,48
2016,54,0,33419,Cameron Tringale,70.42,2535,36
2016,56,0,21209,Sergio Garcia,70.43,1479,21
2016,57,0,34360,Patrick Reed,70.44,3522,50
2016,58,0,25686,Jason Dufner,70.45,3734,53
2016,58,0,23320,Ryan Palmer,70.45,2959,42
2016,60,0,29518,Brendan Steele,70.46,2889,41
2016,61,0,24357,K.J. Choi,70.47,2114,30
2016,62,0,31646,Emiliano Grillo,70.48,3665,52
2016,63,0,20229,Stewart Cink,70.49,2608,37
2016,63,0,34099,Harris English,70.49,3736,53
2016,63,0,25493,Nick Taylor,70.49,2749,39
2016,66,0,22371,Aaron Baddeley,70.5,3384,48
2016,66,0,20766,Padraig Harrington,70.5,2115,30
2016,66,0,32150,Michael Thompson,70.5,2538,36
2016,66,0,26289,Boo Weekley,70.5,3243,46
2016,70,0,29725,Tony Finau,70.51,3314,47
2016,70,0,30926,Chris Kirk,70.51,3314,47
2016,70,0,25818,Scott Piercy,70.51,3032,43
2016,73,0,25834,Daniel Summerhays,70.52,3667,52
2016,74,0,27974,Sung Kang,70.53,3033,43
2016,75,0,27466,Spencer Levin,70.56,3669,52
2016,76,0,33410,Andrew Landry,70.57,1976,28
2016,77,0,23541,Ben Crane,70.58,2541,36
2016,78,0,25198,Francesco Molinari,70.59,2259,32
2016,79,0,29223,Sam Saunders,70.61,2189,31
2016,80,0,26300,Matt Jones,70.63,3037,43
2016,81,0,30944,Jason Kokrak,70.64,3532,50
2016,82,0,29222,Billy Hurley III,70.65,2402,34
2016,82,0,34409,David Lingmerth,70.65,3038,43
2016,84,0,35545,Blayne Barber,70.66,2897,41
2016,84,0,24358,Robert Garrigus,70.66,2685,38
2016,86,0,29476,Kyle Reifers,70.67,4028,57
2016,87,0,25804,Bubba Watson,70.68,2615,37
2016,88,0,32640,Troy Merritt,70.69,2969,42
2016,89,0,34098,Russell Henley,70.71,2475,35
2016,90,0,40026,Daniel Berger,70.73,3395,48
2016,90,0,21731,Freddie Jacobson,70.73,2900,41
2016,92,0,32618,Rhein Gibson,70.74,1910,27
2016,92,0,8075,Jerry Kelly,70.74,2476,35
2016,94,0,29478,Kevin Kisner,70.75,3396,48
2016,95,0,23800,Bryce Molder,70.76,2689,38
2016,95,0,21878,Mark Wilson,70.76,2618,37
2016,97,0,29289,S.Y. Noh,70.77,3043,43
2016,98,0,29221,Webb Simpson,70.78,2548,36
2016,99,0,26596,Ryan Moore,70.79,2336,33
2016,100,0,39975,Michael Kim,70.8,3611,51
2016,101,0,33413,Ben Martin,70.81,3682,52
2016,101,0,30692,Scott Stallings,70.81,2620,37
2016,103,0,27963,Chris Stroud,70.82,3187,45
2016,104,0,32102,Rickie Fowler,70.83,2054,29
2016,105,0,29479,Scott Brown,70.86,2976,42
2016,105,0,30110,Kyle Stanley,70.86,3472,49
2016,107,0,35539,Luke Guthrie,70.87,2126,30
2016,108,0,46440,Smylie Kaufman,70.88,2977,42
2016,109,0,27214,Kevin Streelman,70.9,2978,42
2016,110,0,25720,Chad Collins,70.91,3049,43
2016,111,0,27895,Jonas Blixt,70.92,2766,39
2016,112,0,29485,Brett Stegmaier,70.93,3192,45
2016,113,0,28475,Jeff Overton,70.94,2483,35
2016,113,0,2206,David Toms,70.94,2270,32
2016,115,0,23638,Brendon de Jonge,70.95,3051,43
2016,116,0,34563,Chesson Hadley,70.97,2697,38
2016,116,0,35532,Tom Hoge,70.97,2768,39
2016,118,0,36801,Mark Hubbard,70.98,3549,50
2016,118,0,35451,Scott Pinckney,70.98,3194,45
2016,120,0,12716,Charley Hoffman,71.0,2911,41
2016,120,0,27141,J.B. Holmes,71.0,2840,40
2016,122,0,29745,Tyler Aldridge,71.02,2912,41
2016,123,0,27436,Graham DeLaet,71.03,2131,30
2016,123,0,22046,Geoff Ogilvy,71.03,2273,32
2016,125,0,30163,Henrik Norlander,71.05,2842,40
