YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2019,0,21528,Henrik Stenson,3.0,3,1
2019,0,49960,Sepp Straka,3.0,3,1
2019,0,25493,Nick Taylor,3.0,3,1
2019,0,49964,Aaron Wise,3.0,3,1
2019,0,31323,Gary Woodland,3.0,3,1
2019,0,47959,Bryson DeChambeau,4.0,4,1
2019,0,21961,Charles Howell III,4.0,4,1
2019,0,23621,Rory Sabbatini,4.0,4,1
2019,0,25198,Francesco Molinari,5.0,5,1
2015,0,22371,Aaron Baddeley,2.0,2,1
2015,0,32334,Charlie Beljan,2.0,2,1
2015,0,40026,Daniel Berger,2.0,2,1
2015,0,28089,Jason Day,2.0,2,1
2015,0,28679,Fabián Gómez,2.0,2,1
2015,0,34563,Chesson Hadley,2.0,2,1
2015,0,37454,Whee Kim,2.0,2,1
2015,0,24140,Sean O'Hair,2.0,2,1
2015,0,28486,Michael Putnam,2.0,2,1
2015,0,34360,Patrick Reed,2.0,2,1
2015,0,27649,Brandt Snedeker,2.0,2,1
2015,0,34264,Hudson Swafford,2.0,2,1
2015,0,30927,Brendon Todd,2.0,2,1
2015,0,27095,Nick Watney,2.0,2,1
2015,0,23048,Eric Axley,3.0,3,1
2015,0,29479,Scott Brown,3.0,3,1
2015,0,20472,Alex Cejka,3.0,3,1
2015,0,20593,Greg Chalmers,3.0,3,1
2015,0,32366,Kevin Chappell,3.0,3,1
2015,0,25720,Chad Collins,3.0,3,1
2015,0,34262,Jon Curran,3.0,3,1
2015,0,20104,Ken Duke,3.0,3,1
2015,0,31416,Derek Fathauer,3.0,3,1
2015,0,10809,Jim Furyk,3.0,3,1
2015,0,29720,Andres Gonzales,3.0,3,1
2015,0,32448,James Hahn,3.0,3,1
2015,0,26758,David Hearn,3.0,3,1
2015,0,23353,J.J. Henry,3.0,3,1
2015,0,27141,J.B. Holmes,3.0,3,1
2015,0,39977,Max Homa,3.0,3,1
2015,0,29420,Billy Horschel,3.0,3,1
2015,0,29222,Billy Hurley III,3.0,3,1
2015,0,30925,Dustin Johnson,3.0,3,1
2015,0,26300,Matt Jones,3.0,3,1
2015,0,30711,Colt Knost,3.0,3,1
2015,0,27466,Spencer Levin,3.0,3,1
2015,0,34409,David Lingmerth,3.0,3,1
2015,0,24781,Hunter Mahan,3.0,3,1
2015,0,31202,William McGirt,3.0,3,1
2015,0,23800,Bryce Molder,3.0,3,1
2015,0,22056,Cameron Percy,3.0,3,1
2015,0,24361,Pat Perez,3.0,3,1
2015,0,30946,Alex Prugh,3.0,3,1
2015,0,29476,Kyle Reifers,3.0,3,1
2015,0,6567,Vijay Singh,3.0,3,1
2015,0,34046,Jordan Spieth,3.0,3,1
2015,0,27963,Chris Stroud,3.0,3,1
2015,0,31560,Brian Stuard,3.0,3,1
2015,0,25834,Daniel Summerhays,3.0,3,1
2015,0,25632,Jimmy Walker,3.0,3,1
2015,0,25892,Steve Wheatcroft,3.0,3,1
2015,0,34265,Will Wilcox,3.0,3,1
2015,0,27436,Graham DeLaet,4.0,4,1
2012,0,32334,Charlie Beljan,2.0,2,1
2012,0,20623,Gavin Coles,2.0,2,1
2012,0,21753,Brian Davis,2.0,2,1
2012,0,6034,Marco Dawson,2.0,2,1
2012,0,27436,Graham DeLaet,2.0,2,1
2012,0,20104,Ken Duke,2.0,2,1
2012,0,28307,Matt Every,2.0,2,1
2012,0,32698,Bobby Gates,2.0,2,1
2012,0,8725,Tom Gillis,2.0,2,1
2012,0,29222,Billy Hurley III,2.0,2,1
2012,0,29926,Danny Lee,2.0,2,1
2012,0,27302,Garth Mulroy,2.0,2,1
2012,0,24140,Sean O'Hair,2.0,2,1
2012,0,22293,Heath Slocum,2.0,2,1
2012,0,29518,Brendan Steele,2.0,2,1
2012,0,26287,Roland Thatcher,2.0,2,1
2012,0,33120,Mark Anderson,3.0,3,1
2012,0,20098,Stuart Appleby,3.0,3,1
2012,0,23542,Tommy Biershenk,3.0,3,1
2012,0,27895,Jonas Blixt,3.0,3,1
2012,0,24507,Jason Bohn,3.0,3,1
2012,0,29479,Scott Brown,3.0,3,1
2012,0,11123,Chris Couch,3.0,3,1
2012,0,6036,Scott Dunlap,3.0,3,1
2012,0,28500,Martin Flores,3.0,3,1
2012,0,27644,Brian Harman,3.0,3,1
2012,0,12782,Tim Herron,3.0,3,1
2012,0,30925,Dustin Johnson,3.0,3,1
2012,0,27974,Sung Kang,3.0,3,1
2012,0,27797,Derek Lamely,3.0,3,1
2012,0,23548,Bill Lunde,3.0,3,1
2012,0,27120,Troy Matteson,3.0,3,1
2012,0,24490,George McNeill,3.0,3,1
2012,0,22348,Nick O'Hern,3.0,3,1
2012,0,23320,Ryan Palmer,3.0,3,1
2012,0,25457,Alexandre Rocha,3.0,3,1
2012,0,6567,Vijay Singh,3.0,3,1
2012,0,22582,Kyle Thompson,3.0,3,1
2012,0,30927,Brendon Todd,3.0,3,1
2012,0,25892,Steve Wheatcroft,3.0,3,1
2006,0,20498,Briny Baird,2.0,2,1
2006,0,26360,Bubba Dickerson,2.0,2,1
2006,0,1677,Tom Lehman,2.0,2,1
2006,0,27120,Troy Matteson,2.0,2,1
2006,0,6567,Vijay Singh,2.0,2,1
2006,0,23322,Brett Wetterich,2.0,2,1
2006,0,6197,Michael Allen,3.0,3,1
2006,0,1024,Billy Andrade,3.0,3,1
2006,0,25936,Alex Aragon,3.0,3,1
2006,0,19824,Craig Barlow,3.0,3,1
2006,0,7223,Brian Bateman,3.0,3,1
2006,0,10505,Shane Bertsch,3.0,3,1
2006,0,24507,Jason Bohn,3.0,3,1
2006,0,1132,Mark Brooks,3.0,3,1
2006,0,20850,Daniel Chopra,3.0,3,1
2006,0,21753,Brian Davis,3.0,3,1
2006,0,6251,Chris DiMarco,3.0,3,1
2006,0,23983,Luke Donald,3.0,3,1
2006,0,1329,Brad Faxon,3.0,3,1
2006,0,7457,Steve Flesch,3.0,3,1
2006,0,21805,Harrison Frazar,3.0,3,1
2006,0,10809,Jim Furyk,3.0,3,1
2006,0,22892,Jason Gore,3.0,3,1
2006,0,12716,Charley Hoffman,3.0,3,1
2006,0,21731,Freddie Jacobson,3.0,3,1
2006,0,1577,Lee Janzen,3.0,3,1
2006,0,1685,J.L. Lewis,3.0,3,1
2006,0,24912,Will MacKenzie,3.0,3,1
2006,0,1724,Jeff Maggert,3.0,3,1
2006,0,24781,Hunter Mahan,3.0,3,1
2006,0,6350,Bob May,3.0,3,1
2006,0,20628,Arron Oberholser,3.0,3,1
2006,0,21949,Joe Ogilvie,3.0,3,1
2006,0,6373,José María Olazábal,3.0,3,1
2006,0,24361,Pat Perez,3.0,3,1
2006,0,23621,Rory Sabbatini,3.0,3,1
2006,0,20645,John Senden,3.0,3,1
2006,0,8375,Paul Stankowski,3.0,3,1
2006,0,6527,Steve Stricker,3.0,3,1
2006,0,23623,Bo Van Pelt,3.0,3,1
2006,0,2246,Duffy Waldorf,3.0,3,1
2006,0,23349,Charles Warren,3.0,3,1
2006,0,27095,Nick Watney,3.0,3,1
2006,0,21878,Mark Wilson,3.0,3,1
2006,0,24925,Jonathan Byrd,4.0,4,1
2006,0,23135,Tim Clark,4.0,4,1
2006,0,1219,John Cook,4.0,4,1
2006,0,21961,Charles Howell III,4.0,4,1
2006,0,1706,Davis Love III,4.0,4,1
2006,0,1707,Steve Lowery,4.0,4,1
2006,0,1810,Phil Mickelson,4.0,4,1
2006,0,25842,Jon Mills,4.0,4,1
2006,0,23320,Ryan Palmer,4.0,4,1
2006,0,2104,Jeff Sluman,4.0,4,1
2006,0,2110,Jerry Smith,4.0,4,1
2006,0,12755,Vance Veazey,4.0,4,1
2006,0,10423,Mike Weir,4.0,4,1
2006,0,12602,Dean Wilson,4.0,4,1
2006,0,24358,Robert Garrigus,5.0,5,1
2005,0,1132,Mark Brooks,2.0,2,1
2005,0,26758,David Hearn,2.0,2,1
2005,0,10733,Kent Jones,2.0,2,1
2005,0,21949,Joe Ogilvie,2.0,2,1
2005,0,2104,Jeff Sluman,2.0,2,1
2005,0,23036,Chris Anderson,3.0,3,1
2005,0,7867,Woody Austin,3.0,3,1
2005,0,24227,Justin Bolli,3.0,3,1
2005,0,28088,Matt Davidson,3.0,3,1
2005,0,23983,Luke Donald,3.0,3,1
2005,0,8725,Tom Gillis,3.0,3,1
2005,0,1418,Bill Glasson,3.0,3,1
2005,0,1473,Todd Hamilton,3.0,3,1
2005,0,6573,Brandt Jobe,3.0,3,1
2005,0,23108,Matt Kuchar,3.0,3,1
2005,0,20502,Michael Long,3.0,3,1
2005,0,24912,Will MacKenzie,3.0,3,1
2005,0,6515,Shaun Micheel,3.0,3,1
2005,0,1928,Corey Pavin,3.0,3,1
2005,0,10912,Craig Perks,3.0,3,1
2005,0,21951,Joey Snyder III,3.0,3,1
2005,0,6527,Steve Stricker,3.0,3,1
2005,0,8385,Omar Uresti,3.0,3,1
2005,0,20160,Charlie Wi,3.0,3,1
2005,0,10425,Jay Williamson,3.0,3,1
2005,0,21878,Mark Wilson,3.0,3,1
2005,0,12660,Jesper Parnevik,3.5,7,2
2005,0,1024,Billy Andrade,4.0,8,2
2005,0,24925,Jonathan Byrd,4.0,8,2
2005,0,24357,K.J. Choi,4.0,8,2
2005,0,20850,Daniel Chopra,4.0,4,1
2005,0,19972,José Coceres,4.0,4,1
2005,0,1329,Brad Faxon,4.0,4,1
2005,0,8993,Franklin Langham,4.0,4,1
2005,0,1810,Phil Mickelson,4.0,12,3
2005,0,1823,Larry Mize,4.0,8,2
2005,0,6567,Vijay Singh,4.0,4,1
2005,0,26287,Roland Thatcher,4.0,4,1
2005,0,1941,Tom Pernice Jr.,4.5,9,2
2005,0,25345,Carl Pettersson,4.5,9,2
2005,0,21633,Steve Allan,5.0,5,1
2005,0,1042,Paul Azinger,5.0,5,1
2005,0,22371,Aaron Baddeley,5.0,5,1
2005,0,19824,Craig Barlow,5.0,5,1
2005,0,24290,D.J. Brigman,5.0,5,1
2005,0,1161,Mark Calcavecchia,5.0,5,1
2005,0,12826,Paul Claxton,5.0,5,1
2005,0,6034,Marco Dawson,5.0,5,1
2005,0,6621,Joe Durant,5.0,5,1
2005,0,7457,Steve Flesch,5.0,10,2
2005,0,1388,Robert Gamez,5.0,5,1
2005,0,21806,Paul Gow,5.0,5,1
2005,0,24980,Scott Gutschewski,5.0,10,2
2005,0,23063,Scott Hend,5.0,5,1
2005,0,20433,Mark Hensby,5.0,5,1
2005,0,21350,Ryuji Imada,5.0,5,1
2005,0,21731,Freddie Jacobson,5.0,5,1
2005,0,8075,Jerry Kelly,5.0,5,1
2005,0,23552,Hank Kuehne,5.0,5,1
2005,0,1724,Jeff Maggert,5.0,10,2
2005,0,12680,Shigeki Maruyama,5.0,5,1
2005,0,1761,Len Mattiace,5.0,5,1
2005,0,1887,Mark O'Meara,5.0,5,1
2005,0,20572,Rod Pampling,5.0,5,1
2005,0,24361,Pat Perez,5.0,5,1
2005,0,21959,Ted Purdy,5.0,5,1
2005,0,23497,Tag Ridings,5.0,5,1
2005,0,22548,Patrick Sheehan,5.0,5,1
2005,0,22293,Heath Slocum,5.0,5,1
2005,0,23325,Vaughn Taylor,5.0,5,1
2005,0,12454,Mario Tiziani,5.0,5,1
2005,0,2223,Bob Tway,5.0,5,1
2005,0,20812,Tjaart van der Walt,5.0,10,2
2005,0,2246,Duffy Waldorf,5.0,5,1
2005,0,23349,Charles Warren,5.0,5,1
2005,0,12602,Dean Wilson,5.0,10,2
2005,0,11032,Frank Lickliter II,5.4,27,5
2005,0,23540,Jason Allred,5.5,11,2
2005,0,10117,Bob Heintz,6.0,6,1
2005,0,6332,Neal Lancaster,6.0,6,1
2005,0,1706,Davis Love III,6.0,12,2
2005,0,22046,Geoff Ogilvy,6.0,6,1
2005,0,26679,Kevin Stadler,6.667,20,3
2005,0,1599,Steve Jones,7.0,7,1
2004,0,1024,Billy Andrade,2.0,2,1
2004,0,7867,Woody Austin,2.0,2,1
2004,0,19824,Craig Barlow,2.0,2,1
2004,0,7223,Brian Bateman,2.0,2,1
2004,0,1139,Olin Browne,2.0,2,1
2004,0,20850,Daniel Chopra,2.0,2,1
2004,0,23983,Luke Donald,2.0,2,1
2004,0,1313,Steve Elkington,2.0,2,1
2004,0,20585,Niclas Fasth,2.0,2,1
2004,0,1361,Dan Forsman,2.0,2,1
2004,0,23353,J.J. Henry,2.0,2,1
2004,0,21893,Brian Kortan,2.0,2,1
2004,0,1677,Tom Lehman,2.0,2,1
2004,0,10585,Scott McCarron,2.0,2,1
2004,0,21949,Joe Ogilvie,2.0,2,1
2004,0,6373,José María Olazábal,2.0,2,1
2004,0,7749,Brett Quigley,2.0,2,1
2004,0,22913,John Rollins,2.0,2,1
2004,0,23621,Rory Sabbatini,2.0,2,1
2004,0,6567,Vijay Singh,2.0,2,1
2004,0,21407,Arjun Atwal,3.0,3,1
2004,0,22371,Aaron Baddeley,3.0,3,1
2004,0,23613,Rich Barcelo,3.0,3,1
2004,0,24507,Jason Bohn,3.0,3,1
2004,0,21646,David Branshaw,3.0,3,1
2004,0,1132,Mark Brooks,3.0,3,1
2004,0,24925,Jonathan Byrd,3.0,3,1
2004,0,1157,Tom Byrum,3.0,3,1
2004,0,1161,Mark Calcavecchia,3.0,3,1
2004,0,20593,Greg Chalmers,3.0,3,1
2004,0,1203,Russ Cochran,3.0,3,1
2004,0,19881,Robert Damron,3.0,3,1
2004,0,1261,Jay Delsing,3.0,3,1
2004,0,1329,Brad Faxon,3.0,3,1
2004,0,20121,Todd Fischer,3.0,3,1
2004,0,21805,Harrison Frazar,3.0,3,1
2004,0,1388,Robert Gamez,3.0,3,1
2004,0,10201,Matt Gogel,3.0,3,1
2004,0,23338,David Gossett,3.0,3,1
2004,0,1473,Todd Hamilton,3.0,3,1
2004,0,8537,J.P. Hayes,3.0,6,2
2004,0,23063,Scott Hend,3.0,3,1
2004,0,20433,Mark Hensby,3.0,3,1
2004,0,12782,Tim Herron,3.0,3,1
2004,0,8881,Tripp Isenhour,3.0,3,1
2004,0,26420,Richard Johnson,3.0,3,1
2004,0,24024,Zach Johnson,3.0,3,1
2004,0,10733,Kent Jones,3.0,3,1
2004,0,23108,Matt Kuchar,3.0,3,1
2004,0,6332,Neal Lancaster,3.0,3,1
2004,0,1685,J.L. Lewis,3.0,3,1
2004,0,1724,Jeff Maggert,3.0,3,1
2004,0,1771,Blaine McCallister,3.0,3,1
2004,0,1797,Rocco Mediate,3.0,3,1
2004,0,12682,Hirofumi Miyase,3.0,3,1
2004,0,12753,David Morland IV,3.0,3,1
2004,0,1887,Mark O'Meara,3.0,3,1
2004,0,23320,Ryan Palmer,3.0,3,1
2004,0,20572,Rod Pampling,3.0,3,1
2004,0,10107,Deane Pappas,3.0,3,1
2004,0,24361,Pat Perez,3.0,3,1
2004,0,1941,Tom Pernice Jr.,3.0,3,1
2004,0,1948,Tim Petrovic,3.0,3,1
2004,0,25345,Carl Pettersson,3.0,3,1
2004,0,23497,Tag Ridings,3.0,6,2
2004,0,20645,John Senden,3.0,3,1
2004,0,22548,Patrick Sheehan,3.0,3,1
2004,0,2106,Chris Smith,3.0,3,1
2004,0,6595,Kevin Sutherland,3.0,3,1
2004,0,23325,Vaughn Taylor,3.0,3,1
2004,0,26287,Roland Thatcher,3.0,3,1
2004,0,6078,Esteban Toledo,3.0,3,1
2004,0,6613,Tommy Tolles,3.0,3,1
2004,0,2214,Kirk Triplett,3.0,3,1
2004,0,8385,Omar Uresti,3.0,3,1
2004,0,23623,Bo Van Pelt,3.0,3,1
2004,0,10423,Mike Weir,3.0,3,1
2004,0,21878,Mark Wilson,3.0,3,1
2004,0,8931,Glen Day,3.5,7,2
2004,0,25900,Lucas Glover,3.5,7,2
2004,0,25396,Kevin Na,3.5,7,2
2004,0,12660,Jesper Parnevik,3.5,7,2
2004,0,1928,Corey Pavin,3.5,7,2
2004,0,2010,Loren Roberts,3.5,7,2
2004,0,21633,Steve Allan,4.0,8,2
2004,0,6214,Guy Boros,4.0,4,1
2004,0,7363,Craig Bowden,4.0,4,1
2004,0,1127,Danny Briggs,4.0,8,2
2004,0,24290,D.J. Brigman,4.0,8,2
2004,0,12394,Tom Carter,4.0,8,2
2004,0,24357,K.J. Choi,4.0,8,2
2004,0,1219,John Cook,4.0,4,1
2004,0,11123,Chris Couch,4.0,4,1
2004,0,8835,Kris Cox,4.0,4,1
2004,0,6251,Chris DiMarco,4.0,4,1
2004,0,25686,Jason Dufner,4.0,4,1
2004,0,20104,Ken Duke,4.0,4,1
2004,0,12760,Danny Ellis,4.0,4,1
2004,0,1381,Fred Funk,4.0,4,1
2004,0,20378,Mathias Grönberg,4.0,8,2
2004,0,8337,Mike Heinen,4.0,8,2
2004,0,21961,Charles Howell III,4.0,4,1
2004,0,1577,Lee Janzen,4.0,4,1
2004,0,8075,Jerry Kelly,4.0,4,1
2004,0,11032,Frank Lickliter II,4.0,8,2
2004,0,1706,Davis Love III,4.0,12,3
2004,0,1707,Steve Lowery,4.0,8,2
2004,0,1810,Phil Mickelson,4.0,12,3
2004,0,25237,Kevin Muncrief,4.0,8,2
2004,0,20628,Arron Oberholser,4.0,8,2
2004,0,1926,Steve Pate,4.0,8,2
2004,0,10213,Dicky Pride,4.0,4,1
2004,0,21959,Ted Purdy,4.0,12,3
2004,0,20127,Chris Riley,4.0,4,1
2004,0,2099,Scott Simpson,4.0,4,1
2004,0,23307,Roger Tambellini,4.0,8,2
2004,0,2245,Grant Waite,4.0,8,2
2004,0,2246,Duffy Waldorf,4.0,4,1
2004,0,8123,Jeff Brehaut,4.333,13,3
2004,0,20580,Andre Stolz,4.333,13,3
2004,0,1226,Fred Couples,4.5,9,2
2004,0,23552,Hank Kuehne,4.5,9,2
2004,0,7939,Dan Olsen,4.5,9,2
2004,0,1927,Dennis Paulson,4.5,9,2
2004,0,22293,Heath Slocum,4.5,9,2
2004,0,1766,Billy Mayfair,4.667,14,3
2004,0,23614,Rich Beem,5.0,5,1
2004,0,19972,José Coceres,5.0,5,1
2004,0,20382,Stephen Leaney,5.0,5,1
2004,0,8339,Spike McRoy,5.0,5,1
2004,0,1938,David Peoples,5.0,5,1
2004,0,10912,Craig Perks,5.0,5,1
2004,0,6527,Steve Stricker,5.0,5,1
2004,0,20548,Hidemichi Tanaka,5.0,5,1
2004,0,2223,Bob Tway,5.0,5,1
2004,0,12602,Dean Wilson,5.0,5,1
2004,0,1619,Skip Kendall,5.5,11,2
2004,0,6197,Michael Allen,6.0,6,1
2004,0,1042,Paul Azinger,6.0,6,1
2004,0,20229,Stewart Cink,6.0,6,1
2004,0,1320,Bob Estes,6.0,6,1
2004,0,1378,David Frost,6.0,6,1
2004,0,24781,Hunter Mahan,6.0,6,1
2004,0,20663,Brenden Pappas,6.0,6,1
2003,0,12652,Cameron Beckman,4.0,4,1
2003,0,24357,K.J. Choi,4.0,4,1
2003,0,8931,Glen Day,4.0,4,1
2003,0,1361,Dan Forsman,4.0,8,2
2003,0,21805,Harrison Frazar,4.0,4,1
2003,0,20574,Mathew Goggin,4.0,4,1
2003,0,12660,Jesper Parnevik,4.0,4,1
2003,0,20127,Chris Riley,4.0,4,1
2003,0,12705,Cliff Kresge,4.5,9,2
2003,0,20771,Steven Alker,5.0,5,1
2003,0,21633,Steve Allan,5.0,5,1
2003,0,12661,Todd Barranger,5.0,5,1
2003,0,1161,Mark Calcavecchia,5.0,5,1
2003,0,19972,José Coceres,5.0,5,1
2003,0,22621,Ben Curtis,5.0,5,1
2003,0,1249,John Daly,5.0,5,1
2003,0,6251,Chris DiMarco,5.0,5,1
2003,0,20121,Todd Fischer,5.0,5,1
2003,0,12823,Carlos Franco,5.0,5,1
2003,0,21209,Sergio Garcia,5.0,5,1
2003,0,10201,Matt Gogel,5.0,5,1
2003,0,23338,David Gossett,5.0,5,1
2003,0,6575,Dudley Hart,5.0,10,2
2003,0,8545,Glen Hnatiuk,5.0,5,1
2003,0,1619,Skip Kendall,5.0,5,1
2003,0,10860,Justin Leonard,5.0,5,1
2003,0,8547,John Maginnes,5.0,5,1
2003,0,20568,Anthony Painter,5.0,5,1
2003,0,20663,Brenden Pappas,5.0,5,1
2003,0,1938,David Peoples,5.0,5,1
2003,0,24361,Pat Perez,5.0,5,1
2003,0,25345,Carl Pettersson,5.0,5,1
2003,0,20645,John Senden,5.0,5,1
2003,0,2101,Joey Sindelar,5.0,5,1
2003,0,8375,Paul Stankowski,5.0,5,1
2003,0,23177,Kenneth Staton,5.0,10,2
2003,0,7101,Dave Stockton Jr.,5.0,5,1
2003,0,20436,Garrett Willis,5.0,5,1
2003,0,21878,Mark Wilson,5.0,5,1
2003,0,10885,Robert Allenby,6.0,6,1
2003,0,7721,Pat Bates,6.0,6,1
2003,0,8123,Jeff Brehaut,6.0,6,1
2003,0,24925,Jonathan Byrd,6.0,6,1
2003,0,19825,Darren Clarke,6.0,6,1
2003,0,1388,Robert Gamez,6.0,6,1
2003,0,12782,Tim Herron,6.0,6,1
2003,0,6581,David Sutherland,6.0,6,1
2002,0,24937,Jess Daley,4.0,4,1
2002,0,6522,Ernie Els,4.0,4,1
2002,0,6575,Dudley Hart,4.0,4,1
2002,0,20572,Rod Pampling,4.0,4,1
2002,0,23177,Kenneth Staton,4.0,4,1
2002,0,1024,Billy Andrade,5.0,5,1
2002,0,1226,Fred Couples,5.0,5,1
2002,0,7457,Steve Flesch,5.0,5,1
2002,0,1361,Dan Forsman,5.0,5,1
2002,0,21805,Harrison Frazar,5.0,5,1
2002,0,19958,Miguel Angel Jiménez,5.0,5,1
2002,0,8633,Per-Ulrik Johansson,5.0,5,1
2002,0,1771,Blaine McCallister,5.0,5,1
2002,0,1945,Kenny Perry,5.0,5,1
2002,0,23621,Rory Sabbatini,5.0,5,1
2002,0,2110,Jerry Smith,5.0,5,1
2002,0,23322,Brett Wetterich,5.0,5,1
2002,0,20436,Garrett Willis,5.0,5,1
2002,0,20566,Kaname Yokoo,5.0,5,1
2002,0,1761,Len Mattiace,6.0,6,1
2002,0,1810,Phil Mickelson,6.0,6,1
2002,0,20095,Carl Paulson,6.0,12,2
2002,0,2101,Joey Sindelar,6.0,6,1
2002,0,1132,Mark Brooks,7.0,7,1
2001,0,6140,Sean Murphy,2.0,4,2
2001,0,20593,Greg Chalmers,2.333,14,6
2001,0,25083,Jeremy Anderson,2.5,10,4
2001,0,20433,Mark Hensby,2.5,5,2
2001,0,1666,Bernhard Langer,2.615,34,13
2001,0,6527,Steve Stricker,2.625,21,8
2001,0,22051,Ben Ferguson,2.667,8,3
2001,0,6514,Kevin Johnson,2.667,8,3
2001,0,1527,Scott Hoch,2.7,27,10
2001,0,2110,Jerry Smith,2.727,30,11
2001,0,10809,Jim Furyk,2.733,41,15
2001,0,6350,Bob May,2.75,22,8
2001,0,1920,Craig Parry,2.75,22,8
2001,0,10457,Frank Nobilo,2.769,36,13
2001,0,1619,Skip Kendall,2.773,61,22
2001,0,1035,Tommy Armour III,2.789,53,19
2001,0,9011,David Duval,2.789,53,19
2001,0,10962,Bradley Hughes,2.8,42,15
2001,0,6595,Kevin Sutherland,2.8,56,20
2001,0,2206,David Toms,2.813,45,16
2001,0,6004,Stephen Ames,2.818,31,11
2001,0,8931,Glen Day,2.818,62,22
2001,0,1374,Robin Freeman,2.818,31,11
2001,0,1797,Rocco Mediate,2.818,31,11
2001,0,10425,Jay Williamson,2.818,31,11
2001,0,1968,Nick Price,2.824,48,17
2001,0,7867,Woody Austin,2.833,34,12
2001,0,1677,Tom Lehman,2.833,51,18
2001,0,2010,Loren Roberts,2.833,34,12
2001,0,1378,David Frost,2.846,37,13
2001,0,1707,Steve Lowery,2.852,77,27
2001,0,7003,David Berganio Jr.,2.857,40,14
2001,0,6036,Scott Dunlap,2.857,20,7
2001,0,1577,Lee Janzen,2.87,66,23
2001,0,20229,Stewart Cink,2.875,92,32
2001,0,10885,Robert Allenby,2.882,49,17
2001,0,1042,Paul Azinger,2.882,49,17
2001,0,20498,Briny Baird,2.882,49,17
2001,0,6567,Vijay Singh,2.885,75,26
2001,0,12760,Danny Ellis,2.889,52,18
2001,0,20566,Kaname Yokoo,2.889,52,18
2001,0,1685,J.L. Lewis,2.895,55,19
2001,0,1132,Mark Brooks,2.9,29,10
2001,0,1307,Joel Edwards,2.9,58,20
2001,0,1381,Fred Funk,2.9,58,20
2001,0,1706,Davis Love III,2.906,93,32
2001,0,19972,José Coceres,2.909,64,22
2001,0,1249,John Daly,2.909,32,11
2001,0,2214,Kirk Triplett,2.909,32,11
2001,0,2223,Bob Tway,2.909,64,22
2001,0,12660,Jesper Parnevik,2.913,67,23
2001,0,1226,Fred Couples,2.917,35,12
2001,0,21209,Sergio Garcia,2.917,35,12
2001,0,10423,Mike Weir,2.929,41,14
2001,0,8793,Tiger Woods,2.929,41,14
2001,0,1724,Jeff Maggert,2.938,47,16
2001,0,12652,Cameron Beckman,2.941,50,17
2001,0,20094,Jonathan Kaye,2.941,50,17
2001,0,20127,Chris Riley,2.941,50,17
2001,0,1203,Russ Cochran,2.944,53,18
2001,0,2002,John Riegger,2.944,53,18
2001,0,1098,Jay Don Blake,2.955,65,22
2001,0,23621,Rory Sabbatini,2.958,71,24
2001,0,6251,Chris DiMarco,2.966,86,29
