YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
2021,0,27649,Brandt Snedeker,4.02,1806,449
2021,0,30110,Kyle Stanley,4.02,1903,473
2021,0,40006,Erik van Rooyen,4.02,1586,395
2021,0,27770,Camilo Villegas,4.02,1656,412
2021,0,49964,Aaron Wise,4.02,1733,431
2021,0,47483,Will Zalatoris,4.02,1863,464
2021,0,34255,Joseph Bramlett,4.03,1633,405
2021,0,35449,Adam Long,4.03,1778,441
2021,0,33204,Shane Lowry,4.03,1657,411
2021,0,48822,Sebastián Muñoz,4.03,2158,535
2021,0,27349,Alex Noren,4.03,1711,425
2021,0,29908,C.T. Pan,4.03,1737,431
2021,0,25818,Scott Piercy,4.03,1728,429
2021,0,23621,Rory Sabbatini,4.03,1633,405
2021,0,47347,Adam Schenk,4.03,2189,543
2021,0,26331,Charl Schwartzel,4.03,1760,437
2021,0,25493,Nick Taylor,4.03,1882,467
2021,0,30927,Brendon Todd,4.03,1866,463
2021,0,33419,Cameron Tringale,4.03,1948,483
2021,0,27064,Jhonattan Vegas,4.03,1881,467
2021,0,22371,Aaron Baddeley,4.04,1150,285
2021,0,51766,Wyndham Clark,4.04,1659,411
2021,0,25686,Jason Dufner,4.04,1836,455
2021,0,35310,Lanto Griffin,4.04,1897,470
2021,0,31557,Jim Herman,4.04,1395,345
2021,0,49298,Kramer Hickok,4.04,1491,369
2021,0,36801,Mark Hubbard,4.04,2046,507
2021,0,34174,John Huh,4.04,1240,307
2021,0,47993,Denny McCarthy,4.04,2015,499
2021,0,36699,Patrick Rodgers,4.04,2162,535
2021,0,37275,Sam Ryder,4.04,1840,455
2021,0,49960,Sepp Straka,4.04,2104,521
2021,0,27330,Josh Teater,4.04,1015,251
2021,0,37189,Harold Varner III,4.04,1978,489
2021,0,52372,Cameron Champ,4.05,1552,383
2021,0,46550,Brandon Hagy,4.05,1576,389
2021,0,26758,David Hearn,4.05,1356,335
2021,0,29420,Billy Horschel,4.05,1870,462
2021,0,35461,Beau Hossler,4.05,1873,463
2021,0,29478,Kevin Kisner,4.05,1696,419
2021,0,30944,Jason Kokrak,4.05,1866,461
2021,0,34466,Peter Malnati,4.05,1731,427
2021,0,28237,Rory McIlroy,4.05,1548,382
2021,0,30163,Henrik Norlander,4.05,1788,442
2021,0,27942,Rob Oppenheim,4.05,1574,389
2021,0,22056,Cameron Percy,4.05,1630,402
2021,0,23325,Vaughn Taylor,4.05,1665,411
2021,0,20396,Lee Westwood,4.05,1364,337
2021,0,33120,Mark Anderson,4.06,1197,295
2021,0,32070,Rafael Campos,4.06,1299,320
2021,0,20229,Stewart Cink,4.06,1993,491
2021,0,56762,Will Gordon,4.06,1910,471
2021,0,33399,Adam Hadwin,4.06,1857,457
2021,0,35532,Tom Hoge,4.06,2019,497
2021,0,33410,Andrew Landry,4.06,1400,345
2021,0,29926,Danny Lee,4.06,1225,302
2021,0,36871,Matthew NeSmith,4.06,1880,463
2021,0,49771,J.T. Poston,4.06,1776,437
2021,0,32150,Michael Thompson,4.06,1590,392
2021,0,23623,Bo Van Pelt,4.06,1531,377
2021,0,48887,Matt Wallace,4.06,1166,287
2021,0,33948,Byeong Hun An,4.07,1766,434
2021,0,28420,Ryan Brehm,4.07,1241,305
2021,0,23983,Luke Donald,4.07,1208,297
2021,0,24924,Bill Haas,4.07,945,232
2021,0,27554,Scott Harrington,4.07,1704,419
2021,0,27936,Martin Laird,4.07,1690,415
2021,0,27129,Luke List,4.07,1914,470
2021,0,27556,Ted Potter Jr.,4.07,1436,353
2021,0,24502,Adam Scott,4.07,1619,398
2021,0,30692,Scott Stallings,4.07,1634,401
2021,0,34264,Hudson Swafford,4.07,1812,445
2021,0,27095,Nick Watney,4.07,1151,283
2021,0,47128,Richy Werenski,4.07,1819,447
2021,0,29479,Scott Brown,4.08,1701,417
2021,0,26499,Rafa Cabrera Bello,4.08,1595,391
2021,0,29970,Dylan Frittelli,4.08,1530,375
2021,0,32618,Rhein Gibson,4.08,1194,293
2021,0,39977,Max Homa,4.08,1854,454
2021,0,35506,Mackenzie Hughes,4.08,1961,481
2021,0,33413,Ben Martin,4.08,1060,260
2021,0,22405,Justin Rose,4.08,1155,283
2021,0,29518,Brendan Steele,4.08,1595,391
2021,0,56278,Matthew Wolff,4.08,1146,281
2021,0,45609,Tyler Duncan,4.09,1901,465
2021,0,32102,Rickie Fowler,4.09,1636,400
2021,0,48045,Michael Gellerman,4.09,1015,248
2021,0,32662,Michael Gligic,4.09,1715,419
2021,0,24781,Hunter Mahan,4.09,1239,303
2021,0,40042,Tyler McCumber,4.09,1485,363
2021,0,31323,Gary Woodland,4.09,1488,364
2021,0,28775,Nate Lashley,4.1,1678,409
2021,0,24140,Sean O'Hair,4.1,1095,267
2021,0,19846,Brian Gay,4.11,1552,378
2021,0,28679,Fabián Gómez,4.11,1170,285
2021,0,27974,Sung Kang,4.11,1869,455
2021,0,26851,Marc Leishman,4.11,1636,398
2021,0,34213,Grayson Murray,4.11,1041,253
2021,0,46441,Robby Shelton,4.11,1745,425
2021,0,39324,J.J. Spaun,4.11,1548,377
2021,0,25632,Jimmy Walker,4.11,1563,380
2021,0,24357,K.J. Choi,4.12,1124,273
2021,0,35230,Nelson Ledesma,4.12,1031,250
2021,0,35104,Tom Lewis,4.12,1729,420
2021,0,48119,Ben Taylor,4.12,1104,268
2021,0,25804,Bubba Watson,4.12,1428,347
2021,0,32254,Xinjun Zhang,4.12,1480,359
2021,0,1810,Phil Mickelson,4.13,1576,382
2021,0,35658,Kris Ventura,4.13,1516,367
2021,0,34314,Sebastian Cappelen,4.15,1166,281
2021,0,35617,Martin Trainer,4.15,1286,310
2021,0,32139,Danny Willett,4.15,1033,249
2021,0,39975,Michael Kim,4.19,1524,364
2021,0,27141,J.B. Holmes,4.2,1041,248
2020,0,29221,Webb Simpson,3.87,1134,293
2020,0,48081,Xander Schauffele,3.92,1512,386
2020,-1,33597,Harry Higgs,3.93,1782,453
2020,2,34360,Patrick Reed,3.93,1610,410
2020,-3,47959,Bryson DeChambeau,3.94,1338,340
2020,0,27936,Martin Laird,3.94,780,198
2020,-2,40026,Daniel Berger,3.95,1401,355
2020,1,35450,Patrick Cantlay,3.95,992,251
2020,3,30925,Dustin Johnson,3.95,1098,278
2020,1,33448,Justin Thomas,3.95,1445,366
2020,-1,33120,Mark Anderson,3.96,987,249
2020,-1,29535,Brice Garnett,3.96,1237,312
2020,4,32839,Hideki Matsuyama,3.96,1567,396
2020,-1,46046,Scottie Scheffler,3.96,1772,447
2020,-1,25804,Bubba Watson,3.96,1411,356
2020,-1,29725,Tony Finau,3.97,1548,390
2020,-1,29974,Branden Grace,3.97,865,218
2020,-1,27644,Brian Harman,3.97,1710,431
2020,6,29478,Kevin Kisner,3.97,1625,409
2020,-1,1810,Phil Mickelson,3.97,1073,270
2020,-1,27556,Ted Potter Jr.,3.97,922,232
2020,-1,53165,Doc Redman,3.97,1763,444
2020,-1,45526,Abraham Ancer,3.98,1622,408
2020,-1,34076,Joel Dahmen,3.98,1709,429
2020,13,34099,Harris English,3.98,1653,415
2020,-1,21209,Sergio Garcia,3.98,954,240
2020,-1,35449,Adam Long,3.98,1910,480
2020,50,28237,Rory McIlroy,3.98,1323,332
2020,-1,50525,Collin Morikawa,3.98,1736,436
2020,13,25396,Kevin Na,3.98,1522,382
2020,-1,30163,Henrik Norlander,3.98,1585,398
2020,31,46970,Jon Rahm,3.98,1291,324
2020,-1,27649,Brandt Snedeker,3.98,1147,288
2020,-1,30692,Scott Stallings,3.98,1445,363
2020,-1,29518,Brendan Steele,3.98,1397,351
2020,-1,33449,Zack Sucher,3.98,725,182
2020,-1,35658,Kris Ventura,3.98,924,232
2020,-1,25349,Tim Wilkinson,3.98,979,246
2020,-3,46435,Austin Cook,3.99,1270,318
2020,-3,28679,Fabián Gómez,3.99,1170,293
2020,-3,56762,Will Gordon,3.99,707,177
2020,-3,34098,Russell Henley,3.99,1382,346
2020,-3,39977,Max Homa,3.99,1490,373
2020,-3,36689,Brooks Koepka,3.99,878,220
2020,-3,23108,Matt Kuchar,3.99,1236,310
2020,-3,26596,Ryan Moore,3.99,909,228
2020,-17,23320,Ryan Palmer,3.99,1516,380
2020,-3,24138,Ian Poulter,3.99,1070,268
2020,-3,35732,Wes Roach,3.99,845,212
2020,-3,37275,Sam Ryder,3.99,1503,377
2020,-3,24502,Adam Scott,3.99,805,202
2020,-3,30110,Kyle Stanley,3.99,1124,282
2020,-3,33419,Cameron Tringale,3.99,1324,332
2020,-3,32254,Xinjun Zhang,3.99,1609,403
2020,-1,21407,Arjun Atwal,4.0,652,163
2020,-1,22371,Aaron Baddeley,4.0,980,245
2020,-1,52375,Doug Ghim,4.0,848,212
2020,-1,46402,Talor Gooch,4.0,1810,452
2020,-1,46550,Brandon Hagy,4.0,961,240
2020,-1,26758,David Hearn,4.0,1101,275
2020,-1,24024,Zach Johnson,4.0,1359,340
2020,-1,37455,Si Woo Kim,4.0,1575,394
2020,-1,33410,Andrew Landry,4.0,1379,345
2020,-1,46442,Maverick McNealy,4.0,1650,412
2020,-1,36871,Matthew NeSmith,4.0,1480,370
2020,-1,28252,Seamus Power,4.0,672,168
2020,-1,27330,Josh Teater,4.0,868,217
2020,-1,30927,Brendon Todd,4.0,1917,479
2020,-1,37189,Harold Varner III,4.0,1589,397
2020,-1,27064,Jhonattan Vegas,4.0,1081,270
2020,-1,56278,Matthew Wolff,4.0,1606,402
2020,1,47504,Sam Burns,4.01,1234,308
2020,1,45157,Cam Davis,4.01,1252,312
2020,1,10809,Jim Furyk,4.01,854,213
2020,1,34563,Chesson Hadley,4.01,1235,308
2020,1,12716,Charley Hoffman,4.01,1252,312
2020,1,35532,Tom Hoge,4.01,1602,400
2020,11,46717,Viktor Hovland,4.01,1626,405
2020,11,39971,Sungjae Im,4.01,2038,508
2020,1,27349,Alex Noren,4.01,1244,310
2020,1,26476,Chez Reavie,4.01,1676,418
2020,1,33948,Byeong Hun An,4.02,1620,403
2020,1,34021,Bud Cauley,4.02,1317,328
2020,1,45609,Tyler Duncan,4.02,1859,463
2020,1,40098,Matt Fitzpatrick,4.02,1169,291
2020,1,32102,Rickie Fowler,4.02,964,240
2020,1,29970,Dylan Frittelli,4.02,1803,449
2020,1,33399,Adam Hadwin,4.02,1403,349
2020,-28,34363,Tyrrell Hatton,4.02,933,232
2020,1,29420,Billy Horschel,4.02,1745,434
2020,20,35506,Mackenzie Hughes,4.02,1569,390
2020,1,32640,Troy Merritt,4.02,1462,364
2020,20,45486,Joaquin Niemann,4.02,1705,424
2020,1,26329,Louis Oosthuizen,4.02,1077,268
2020,1,33667,Carlos Ortiz,4.02,1550,386
2020,1,22056,Cameron Percy,4.02,961,239
2020,1,47347,Adam Schenk,4.02,1577,392
2020,1,46441,Robby Shelton,4.02,1536,382
2020,1,33486,Roger Sloan,4.02,1106,275
2020,1,25493,Nick Taylor,4.02,1267,315
2020,1,47128,Richy Werenski,4.02,1210,301
2020,0,52372,Cameron Champ,4.03,1527,379
2020,0,20229,Stewart Cink,4.03,1083,269
2020,0,39997,Corey Conners,4.03,1636,406
2020,0,28089,Jason Day,4.03,1161,288
2020,0,25900,Lucas Glover,4.03,1426,354
2020,0,35310,Lanto Griffin,4.03,2013,500
2020,0,31646,Emiliano Grillo,4.03,1414,351
2020,0,49298,Kramer Hickok,4.03,1076,267
2020,0,36801,Mark Hubbard,4.03,1912,474
2020,0,30944,Jason Kokrak,4.03,1353,336
2020,0,32791,K.H. Lee,4.03,1561,387
2020,0,27129,Luke List,4.03,1482,368
2020,0,47993,Denny McCarthy,4.03,1681,417
2020,0,25818,Scott Piercy,4.03,1423,353
2020,0,49771,J.T. Poston,4.03,1752,435
2020,0,35891,Cameron Smith,4.03,1409,350
2020,0,27214,Kevin Streelman,4.03,1592,395
2020,0,31560,Brian Stuard,4.03,1786,443
2020,0,23788,D.J. Trahan,4.03,1012,251
2020,0,32333,Kevin Tway,4.03,1016,252
2020,0,31323,Gary Woodland,4.03,1377,342
2020,3,33141,Keegan Bradley,4.04,1472,364
2020,3,25364,Paul Casey,4.04,1240,307
2020,3,19846,Brian Gay,4.04,1362,337
2020,3,21961,Charles Howell III,4.04,1495,370
2020,3,33122,Russell Knox,4.04,1377,341
2020,3,29926,Danny Lee,4.04,1514,375
2020,-21,48822,Sebastián Muñoz,4.04,1846,457
2020,3,34213,Grayson Murray,4.04,759,188
2020,3,23621,Rory Sabbatini,4.04,1457,361
2020,3,34431,Robert Streb,4.04,1075,266
2020,3,32150,Michael Thompson,4.04,1372,340
2020,4,34314,Sebastian Cappelen,4.05,1130,279
2020,4,25686,Jason Dufner,4.05,1336,330
2020,4,30911,Tommy Fleetwood,4.05,892,220
2020,4,32448,James Hahn,4.05,761,188
2020,4,35461,Beau Hossler,4.05,1446,357
2020,4,28775,Nate Lashley,4.05,1139,281
2020,4,36699,Patrick Rodgers,4.05,1963,485
2020,4,22405,Justin Rose,4.05,858,212
2020,4,27095,Nick Watney,4.05,944,233
2020,5,19803,Ryan Armour,4.06,1290,318
2020,5,33404,Chris Baker,4.06,1067,263
2020,5,34255,Joseph Bramlett,4.06,1142,281
2020,5,29268,Bronson Burgoon,4.06,1140,281
2020,5,26499,Rafa Cabrera Bello,4.06,1154,284
2020,5,31557,Jim Herman,4.06,1357,334
2020,5,33490,Bo Hoag,4.06,1456,359
2020,5,31420,Anirban Lahiri,4.06,743,183
2020,5,23325,Vaughn Taylor,4.06,1328,327
2020,5,29484,Peter Uihlein,4.06,922,227
2020,5,40009,Dominic Bozzelli,4.07,749,184
2020,5,32366,Kevin Chappell,4.07,876,215
2020,5,24924,Bill Haas,4.07,935,230
2020,5,33204,Shane Lowry,4.07,1000,246
2020,5,24361,Pat Perez,4.07,1180,290
2020,5,34256,Andrew Putnam,4.07,977,240
2020,5,34046,Jordan Spieth,4.07,1363,335
2020,5,49960,Sepp Straka,4.07,1543,379
2020,5,48119,Ben Taylor,4.07,896,220
2020,5,48887,Matt Wallace,4.07,977,240
2020,5,51894,Vince Whaley,4.07,813,200
2020,7,29479,Scott Brown,4.08,1405,344
2020,7,32662,Michael Gligic,4.08,1044,256
2020,7,26300,Matt Jones,4.08,1704,418
2020,7,34466,Peter Malnati,4.08,1244,305
2020,7,39546,Keith Mitchell,4.08,1429,350
2020,7,27942,Rob Oppenheim,4.08,1325,325
2020,7,27963,Chris Stroud,4.08,991,243
2020,7,28420,Ryan Brehm,4.09,1089,266
2020,7,51766,Wyndham Clark,4.09,1333,326
2020,7,48045,Michael Gellerman,4.09,892,218
2020,7,27554,Scott Harrington,4.09,1497,366
2020,7,32757,Patton Kizzire,4.09,1228,300
2020,-13,26851,Marc Leishman,4.09,1355,331
2020,7,33413,Ben Martin,4.09,785,192
2020,7,25632,Jimmy Walker,4.09,993,243
2020,7,49964,Aaron Wise,4.09,1003,245
2020,7,32618,Rhein Gibson,4.1,1083,264
2020,7,27974,Sung Kang,4.1,1598,390
2020,7,29908,C.T. Pan,4.1,1246,304
2020,7,35230,Nelson Ledesma,4.11,863,210
2020,7,32139,Danny Willett,4.11,879,214
2020,7,40058,Zac Blair,4.12,1459,354
2020,7,25572,Graeme McDowell,4.12,1093,265
2020,7,39953,Chase Seiffert,4.12,1186,288
2020,7,39324,J.J. Spaun,4.12,1243,302
2020,8,49766,Hank Lebioda,4.13,1217,295
2020,8,28307,Matt Every,4.14,972,235
2020,8,40042,Tyler McCumber,4.14,1168,282
2020,8,23623,Bo Van Pelt,4.17,951,228
2020,8,35617,Martin Trainer,4.26,1036,243
2019,0,23325,Vaughn Taylor,3.93,1900,483
2019,0,33419,Cameron Tringale,3.94,1341,340
2019,0,40009,Dominic Bozzelli,3.95,1417,359
2019,0,32102,Rickie Fowler,3.95,1597,404
2019,0,28237,Rory McIlroy,3.95,1447,366
2019,0,25364,Paul Casey,3.96,1586,401
2019,0,36689,Brooks Koepka,3.96,1624,410
2019,0,26476,Chez Reavie,3.96,1967,497
2019,0,48081,Xander Schauffele,3.96,1577,398
2019,0,27330,Josh Teater,3.96,1422,359
2019,0,45526,Abraham Ancer,3.97,1899,478
2019,0,28775,Nate Lashley,3.97,1428,360
2019,0,29221,Webb Simpson,3.97,1709,431
2019,0,27064,Jhonattan Vegas,3.97,1502,378
2019,0,35450,Patrick Cantlay,3.98,1543,388
2019,0,28089,Jason Day,3.98,1340,337
2019,0,29725,Tony Finau,3.98,1786,449
2019,0,30925,Dustin Johnson,3.98,1500,377
2019,0,23108,Matt Kuchar,3.98,1740,437
2019,0,45486,Joaquin Niemann,3.98,2033,511
2019,0,33448,Justin Thomas,3.98,1578,396
2019,0,31323,Gary Woodland,3.98,1794,451
2019,0,40026,Daniel Berger,3.99,1438,360
2019,0,35376,Roberto Díaz,3.99,1357,340
2019,0,30911,Tommy Fleetwood,3.99,1384,347
2019,0,39971,Sungjae Im,3.99,2510,629
2019,0,30944,Jason Kokrak,3.99,1900,476
2019,0,25818,Scott Piercy,3.99,1869,469
2019,0,34360,Patrick Reed,3.99,1893,475
2019,0,37275,Sam Ryder,3.99,1496,375
2019,0,33486,Roger Sloan,3.99,1801,451
2019,0,49960,Sepp Straka,3.99,1502,376
2019,0,25493,Nick Taylor,3.99,1942,487
2019,0,19803,Ryan Armour,4.0,1970,492
2019,0,34021,Bud Cauley,4.0,1752,438
2019,0,34076,Joel Dahmen,4.0,2051,513
2019,0,29970,Dylan Frittelli,4.0,1712,428
2019,0,10809,Jim Furyk,4.0,1473,368
2019,0,29535,Brice Garnett,4.0,1821,455
2019,0,34098,Russell Henley,4.0,1503,376
2019,0,33122,Russell Knox,4.0,1556,389
2019,0,27936,Martin Laird,4.0,1699,425
2019,0,26329,Louis Oosthuizen,4.0,1360,340
2019,0,33667,Carlos Ortiz,4.0,1740,435
2019,0,46970,Jon Rahm,4.0,1440,360
2019,0,22405,Justin Rose,4.0,1335,334
2019,0,24502,Adam Scott,4.0,1303,326
2019,0,27649,Brandt Snedeker,4.0,2146,536
2019,0,39324,J.J. Spaun,4.0,1769,442
2019,0,27214,Kevin Streelman,4.0,1710,428
2019,0,31560,Brian Stuard,4.0,1992,498
2019,0,37189,Harold Varner III,4.0,1756,439
2019,0,27895,Jonas Blixt,4.01,1628,406
2019,0,26499,Rafa Cabrera Bello,4.01,1415,353
2019,0,32200,Roberto Castro,4.01,1501,374
2019,0,39997,Corey Conners,4.01,1876,468
2019,0,25900,Lucas Glover,4.01,1908,476
2019,0,46402,Talor Gooch,4.01,1162,290
2019,0,26758,David Hearn,4.01,966,241
2019,0,32791,K.H. Lee,4.01,1797,448
2019,0,47993,Denny McCarthy,4.01,1725,430
2019,0,1810,Phil Mickelson,4.01,1264,315
2019,0,24361,Pat Perez,4.01,1315,328
2019,0,24138,Ian Poulter,4.01,1275,318
2019,0,23621,Rory Sabbatini,4.01,1989,496
2019,0,39327,Ben Silverman,4.01,1461,364
2019,0,34046,Jordan Spieth,4.01,1729,431
2019,0,33418,Shawn Stefani,4.01,1594,398
2019,0,32150,Michael Thompson,4.01,1518,379
2019,0,26951,Johnson Wagner,4.01,1234,308
2019,0,37340,Chase Wright,4.01,1467,366
2019,0,33948,Byeong Hun An,4.02,1653,411
2019,0,51766,Wyndham Clark,4.02,1818,452
2019,0,47959,Bryson DeChambeau,4.02,1577,392
2019,0,25686,Jason Dufner,4.02,1530,381
2019,0,45609,Tyler Duncan,4.02,1786,444
2019,0,34099,Harris English,4.02,1950,485
2019,0,28679,Fabián Gómez,4.02,1320,328
2019,0,21961,Charles Howell III,4.02,1952,485
2019,0,37455,Si Woo Kim,4.02,1740,433
2019,0,35449,Adam Long,4.02,1632,406
2019,0,34466,Peter Malnati,4.02,1775,442
2019,0,32839,Hideki Matsuyama,4.02,1881,468
2019,0,32640,Troy Merritt,4.02,1338,333
2019,0,25198,Francesco Molinari,4.02,1191,296
2019,0,32058,José de Jesús Rodríguez,4.02,1388,345
2019,0,35891,Cameron Smith,4.02,1599,398
2019,0,29484,Peter Uihlein,4.02,1647,410
2019,0,22371,Aaron Baddeley,4.03,1148,285
2019,0,46435,Austin Cook,4.03,1357,337
2019,0,33399,Adam Hadwin,4.03,1771,439
2019,0,34363,Tyrrell Hatton,4.03,1242,308
2019,0,49298,Kramer Hickok,4.03,1634,405
2019,0,29420,Billy Horschel,4.03,2005,498
2019,0,35461,Beau Hossler,4.03,1745,433
2019,0,26300,Matt Jones,4.03,1786,443
2019,0,29478,Kevin Kisner,4.03,1863,462
2019,0,32757,Patton Kizzire,4.03,1617,401
2019,0,36852,Jim Knous,4.03,1121,278
2019,0,31420,Anirban Lahiri,4.03,1479,367
2019,0,49766,Hank Lebioda,4.03,1486,369
2019,0,29926,Danny Lee,4.03,1755,436
2019,0,48822,Sebastián Muñoz,4.03,1726,428
2019,0,23320,Ryan Palmer,4.03,1440,357
2019,0,49771,J.T. Poston,4.03,2067,513
2019,0,35732,Wes Roach,4.03,1337,332
2019,0,46501,Ollie Schniederjans,4.03,1584,393
2019,0,27963,Chris Stroud,4.03,1295,321
2019,0,27958,Ryan Blaum,4.04,1736,430
2019,0,33141,Keegan Bradley,4.04,1771,438
2019,0,47504,Sam Burns,4.04,1678,415
2019,0,46523,Joey Garber,4.04,1213,300
2019,0,31646,Emiliano Grillo,4.04,1698,420
2019,0,35421,Brandon Harkins,4.04,1775,439
2019,0,35506,Mackenzie Hughes,4.04,1651,409
2019,0,36799,Stephan Jaeger,4.04,1529,378
2019,0,33410,Andrew Landry,4.04,1605,397
2019,0,37380,Curtis Luck,4.04,1233,305
2019,0,24781,Hunter Mahan,4.04,1223,303
2019,0,27349,Alex Noren,4.04,1332,330
2019,0,34256,Andrew Putnam,4.04,1669,413
2019,0,47347,Adam Schenk,4.04,2131,528
2019,0,40115,Adam Svensson,4.04,1425,353
2019,0,29268,Bronson Burgoon,4.05,1184,292
2019,0,24925,Jonathan Byrd,4.05,1049,259
2019,0,45157,Cam Davis,4.05,1543,381
2019,0,35532,Tom Hoge,4.05,1922,474
2019,0,30946,Alex Prugh,4.05,1512,373
2019,0,34431,Robert Streb,4.05,1535,379
2019,0,25632,Jimmy Walker,4.05,1590,393
2019,0,47128,Richy Werenski,4.05,1780,440
2019,0,49303,Anders Albertson,4.06,1365,336
2019,0,34306,John Chin,4.06,1152,284
2019,0,19846,Brian Gay,4.06,1941,478
2019,0,27644,Brian Harman,4.06,1958,482
2019,0,23353,J.J. Henry,4.06,1120,276
2019,0,27141,J.B. Holmes,4.06,1527,376
2019,0,27974,Sung Kang,4.06,1816,447
2019,0,34261,Scott Langley,4.06,1607,396
2019,0,26851,Marc Leishman,4.06,1584,390
2019,0,25572,Graeme McDowell,4.06,1544,380
2019,0,39546,Keith Mitchell,4.06,1806,445
2019,0,26596,Ryan Moore,4.06,1575,388
2019,0,36699,Patrick Rodgers,4.06,1087,268
2019,0,30692,Scott Stallings,4.06,1640,404
2019,0,21528,Henrik Stenson,4.06,1081,266
2019,0,32333,Kevin Tway,4.06,1769,436
2019,0,25804,Bubba Watson,4.06,1267,312
2019,0,29479,Scott Brown,4.07,1807,444
2019,0,24924,Bill Haas,4.07,1485,365
2019,0,31557,Jim Herman,4.07,1041,256
2019,0,12716,Charley Hoffman,4.07,1511,371
2019,0,39977,Max Homa,4.07,1725,424
2019,0,24024,Zach Johnson,4.07,1413,347
2019,0,46601,Trey Mullinax,4.07,1566,385
2019,0,20572,Rod Pampling,4.07,1110,273
