YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,0,32070,Rafael Campos,33.29,233,7
2024,0,32791,K.H. Lee,33.71,472,14
2024,0,29420,Billy Horschel,33.88,576,17
2024,0,46442,Maverick McNealy,33.9,678,20
2024,0,47993,Denny McCarthy,34.0,646,19
2024,0,46046,Scottie Scheffler,34.0,612,18
2024,0,22405,Justin Rose,34.09,375,11
2024,0,27644,Brian Harman,34.15,683,20
2024,0,39971,Sungjae Im,34.21,650,19
2024,0,39975,Michael Kim,34.21,479,14
2024,0,59143,Mac Meissner,34.21,479,14
2024,0,40250,Taylor Pendrith,34.25,548,16
2024,0,36801,Mark Hubbard,34.26,788,23
2024,0,57900,Chandler Phillips,34.28,617,18
2024,0,12716,Charley Hoffman,34.29,480,14
2024,0,52215,Robert MacIntyre,34.31,446,13
2024,0,51890,Greyson Sigg,34.31,446,13
2024,0,40026,Daniel Berger,34.33,515,15
2024,0,51894,Vince Whaley,34.33,515,15
2024,0,57975,Harry Hall,34.35,584,17
2024,0,34098,Russell Henley,34.35,584,17
2024,0,54591,Ben Griffin,34.38,825,24
2024,0,34256,Andrew Putnam,34.38,550,16
2024,0,46414,Aaron Rai,34.4,688,20
2024,0,35617,Martin Trainer,34.4,172,5
2024,0,45242,Kevin Yu,34.46,448,13
2024,0,45522,Christiaan Bezuidenhout,34.47,586,17
2024,0,40098,Matt Fitzpatrick,34.47,517,15
2024,0,33948,Byeong Hun An,34.5,552,16
2024,0,60004,Jacob Bridgeman,34.5,552,16
2024,0,29908,C.T. Pan,34.5,345,10
2024,0,28252,Seamus Power,34.55,691,20
2024,0,33399,Adam Hadwin,34.56,553,16
2024,0,35506,Mackenzie Hughes,34.57,726,21
2024,0,54576,Patrick Fishburn,34.58,415,12
2024,0,51977,Max Greyserman,34.59,588,17
2024,0,51287,Ryo Hisatsune,34.59,588,17
2024,0,60767,Blaine Hale Jr.,34.6,173,5
2024,0,29535,Brice Garnett,34.63,277,8
2024,0,39546,Keith Mitchell,34.63,554,16
2024,0,32366,Kevin Chappell,34.64,381,11
2024,0,48081,Xander Schauffele,34.65,693,20
2024,0,50497,Adrien Dumont de Chassart,34.67,416,12
2024,0,35461,Beau Hossler,34.67,624,18
2024,0,58168,Davis Thompson,34.67,728,21
2024,0,33408,Tyson Alexander,34.73,382,11
2024,0,34466,Peter Malnati,34.73,382,11
2024,0,51349,Nico Echavarria,34.76,591,17
2024,0,46113,Ryan McCormick,34.78,313,9
2024,0,51997,Andrew Novak,34.78,626,18
2024,0,37378,Min Woo Lee,34.81,557,16
2024,0,34587,Chan Kim,34.82,592,17
2024,0,46340,Alex Smalley,34.82,383,11
2024,0,59095,Chris Gotterup,34.83,418,12
2024,0,46717,Viktor Hovland,34.83,418,12
2024,0,23108,Matt Kuchar,34.83,418,12
2024,0,28775,Nate Lashley,34.83,418,12
2024,0,27129,Luke List,34.83,418,12
2024,0,52375,Doug Ghim,34.84,662,19
2024,0,25900,Lucas Glover,34.84,662,19
2024,0,47591,Eric Cole,34.86,767,22
2024,0,33448,Justin Thomas,34.87,523,15
2024,0,24024,Zach Johnson,34.89,314,9
2024,0,32367,Jorge Campillo,34.9,349,10
2024,0,37455,Si Woo Kim,34.9,733,21
2024,0,40162,Justin Lower,34.9,733,21
2024,0,37275,Sam Ryder,34.92,419,12
2024,0,51766,Wyndham Clark,34.93,489,14
2024,0,47679,Victor Perez,34.93,524,15
2024,0,54783,Dylan Wu,34.93,524,15
2024,0,52513,Carson Young,34.94,594,17
2024,0,49947,Taylor Moore,34.95,734,21
2024,0,49771,J.T. Poston,34.95,664,19
2024,0,36699,Patrick Rodgers,34.95,734,21
2024,0,28237,Rory McIlroy,35.0,560,16
2024,0,23320,Ryan Palmer,35.0,210,6
2024,0,48867,Matti Schmid,35.0,490,14
2024,0,27139,David Skinns,35.0,525,15
2024,0,55893,Sam Stevens,35.0,805,23
2024,0,30911,Tommy Fleetwood,35.06,561,16
2024,0,54628,Lee Hodges,35.06,596,17
2024,0,55182,Tom Kim,35.06,596,17
2024,0,48117,Kurt Kitayama,35.06,596,17
2024,0,46441,Robby Shelton,35.07,491,14
2024,0,31323,Gary Woodland,35.07,526,15
2024,0,60067,Joe Highsmith,35.08,456,13
2024,0,50484,Hayden Springer,35.08,456,13
2024,0,48887,Matt Wallace,35.08,456,13
2024,0,33486,Roger Sloan,35.09,386,11
2024,0,48084,Wesley Bryan,35.13,281,8
2024,0,47347,Adam Schenk,35.13,562,16
2024,0,24502,Adam Scott,35.13,562,16
2024,0,59866,Nick Dunlap,35.15,457,13
2024,0,35532,Tom Hoge,35.17,809,23
2024,0,50095,Austin Smotherman,35.17,422,12
2024,0,35310,Lanto Griffin,35.18,598,17
2024,0,39327,Ben Silverman,35.18,598,17
2024,0,28420,Ryan Brehm,35.2,176,5
2024,0,39324,J.J. Spaun,35.21,493,14
2024,0,40115,Adam Svensson,35.23,775,22
2024,0,33141,Keegan Bradley,35.24,599,17
2024,0,32839,Hideki Matsuyama,35.24,599,17
2024,0,40006,Erik van Rooyen,35.24,599,17
2024,0,47663,Kevin Dougherty,35.25,282,8
2024,0,47995,Davis Riley,35.25,423,12
2024,0,27214,Kevin Streelman,35.25,423,12
2024,0,52955,Ludvig Åberg,35.29,600,17
2024,0,39997,Corey Conners,35.29,741,21
2024,0,56149,Wilson Furr,35.29,247,7
2024,0,40058,Zac Blair,35.31,565,16
2024,0,29478,Kevin Kisner,35.33,212,6
2024,0,34099,Harris English,35.35,707,20
2024,0,36871,Matt NeSmith,35.36,389,11
2024,0,29725,Tony Finau,35.37,672,19
2024,0,31646,Emiliano Grillo,35.37,672,19
2024,0,29936,Ryan Fox,35.38,566,16
2024,0,34046,Jordan Spieth,35.38,460,13
2024,0,34076,Joel Dahmen,35.39,637,18
2024,0,50525,Collin Morikawa,35.39,637,18
2024,0,34021,Bud Cauley,35.4,354,10
2024,0,48319,Tom Whitney,35.4,354,10
2024,0,48153,Matthieu Pavon,35.43,496,14
2024,0,28089,Jason Day,35.44,567,16
2024,0,27936,Martin Laird,35.46,461,13
2024,0,51696,Rico Hoey,35.47,603,17
2024,0,27064,Jhonattan Vegas,35.47,532,15
2024,0,34255,Joseph Bramlett,35.5,568,16
2024,0,52372,Cameron Champ,35.5,213,6
2024,0,55454,Carl Yuan,35.5,284,8
2024,0,47483,Will Zalatoris,35.5,497,14
2024,0,32102,Rickie Fowler,35.56,569,16
2024,0,36799,Stephan Jaeger,35.56,569,16
2024,0,47420,Jake Knapp,35.56,569,16
2024,0,27349,Alex Noren,35.56,569,16
2024,0,33968,Thorbjørn Olesen,35.56,320,9
2024,0,57362,Austin Eckroat,35.57,747,21
2024,0,30163,Henrik Norlander,35.57,498,14
2024,0,57366,Cameron Young,35.58,676,19
2024,0,59836,Pierceson Coody,35.6,534,15
2024,0,32757,Patton Kizzire,35.6,356,10
2024,0,49960,Sepp Straka,35.6,534,15
2024,0,38991,Alejandro Tosti,35.6,356,10
2024,0,52374,Brandon Wu,35.62,463,13
2024,0,34563,Chesson Hadley,35.64,392,11
2024,0,39977,Max Homa,35.65,606,17
2024,0,30926,Chris Kirk,35.65,606,17
2024,0,33204,Shane Lowry,35.65,606,17
2024,0,59442,Parker Coody,35.67,321,9
2024,0,45609,Tyler Duncan,35.67,428,12
2024,0,50188,S.H. Kim,35.67,749,21
2024,0,29221,Webb Simpson,35.67,321,9
2024,0,35450,Patrick Cantlay,35.69,571,16
2024,0,26476,Chez Reavie,35.7,357,10
2024,0,22371,Aaron Baddeley,35.71,500,14
2024,0,47504,Sam Burns,35.71,607,17
2024,0,33653,Thomas Detry,35.71,500,14
2024,0,30927,Brendon Todd,35.71,750,21
2024,0,47988,Nick Hardy,35.75,572,16
2024,0,55789,Taylor Montgomery,35.8,358,10
2024,0,36884,Ben Kohles,35.82,609,17
2024,0,26596,Ryan Moore,35.83,430,12
2024,0,32333,Kevin Tway,35.83,430,12
2024,0,56630,Akshay Bhatia,35.89,646,18
2024,0,55708,Hayden Buckley,35.89,323,9
2024,0,36326,David Lipsky,35.9,359,10
2024,0,34374,Erik Barnes,36.0,288,8
2024,0,32640,Troy Merritt,36.0,396,11
2024,0,48699,Callum Tarren,36.0,324,9
2024,0,25493,Nick Taylor,36.0,576,16
2024,0,51634,Sahith Theegala,36.0,756,21
2024,0,27770,Camilo Villegas,36.0,216,6
2024,0,45157,Cam Davis,36.06,577,16
2024,0,47983,Chad Ramey,36.07,541,15
2024,0,50493,Justin Suh,36.09,397,11
2024,0,54421,Garrick Higgo,36.14,506,14
2024,0,52666,Sami Valimaki,36.22,326,9
2024,0,51070,Vincent Norrman,36.29,254,7
2024,0,47806,Raul Pereda,36.33,109,3
2024,0,27649,Brandt Snedeker,36.33,218,6
2024,0,48119,Ben Taylor,36.33,218,6
2024,0,27330,Josh Teater,36.5,146,4
2024,0,37212,Paul Barjon,36.75,147,4
2024,0,52514,Trace Crowe,36.75,441,12
2024,0,52453,Nicolai Højgaard,37.0,407,11
2023,0,52955,Ludvig Åberg,33.33,400,12
2023,0,51349,Nico Echavarria,34.0,272,8
2023,0,26596,Ryan Moore,34.0,408,12
2023,0,46046,Scottie Scheffler,34.09,750,22
2023,0,45157,Cam Davis,34.18,581,17
2023,0,55182,Tom Kim,34.2,684,20
2023,0,25900,Lucas Glover,34.21,650,19
2023,0,28089,Jason Day,34.24,582,17
2023,0,27644,Brian Harman,34.26,651,19
2023,0,28237,Rory McIlroy,34.27,514,15
2023,0,34098,Russell Henley,34.28,617,18
2023,0,53165,Doc Redman,34.3,343,10
2023,0,25493,Nick Taylor,34.33,618,18
2023,0,47504,Sam Burns,34.35,584,17
2023,0,34076,Joel Dahmen,34.35,584,17
2023,0,40058,Zac Blair,34.36,378,11
2023,0,32366,Kevin Chappell,34.38,275,8
2023,0,46442,Maverick McNealy,34.42,413,12
2023,0,34099,Harris English,34.45,689,20
2023,0,37455,Si Woo Kim,34.45,758,22
2023,0,55708,Hayden Buckley,34.47,517,15
2023,0,50095,Austin Smotherman,34.47,586,17
2023,0,32791,K.H. Lee,34.48,724,21
2023,0,47988,Nick Hardy,34.5,828,24
2023,0,39997,Corey Conners,34.53,656,19
2023,0,31577,Tano Goya,34.53,587,17
2023,0,45242,Kevin Yu,34.58,415,12
2023,0,47591,Eric Cole,34.63,935,27
2023,0,51414,Brent Grant,34.64,381,11
2023,0,56630,Akshay Bhatia,34.67,624,18
2023,0,40006,Erik van Rooyen,34.67,416,12
2023,0,46717,Viktor Hovland,34.68,763,22
2023,0,22371,Aaron Baddeley,34.69,555,16
2023,0,34563,Chesson Hadley,34.69,555,16
2023,0,52453,Nicolai Hojgaard,34.7,347,10
2023,0,47995,Davis Riley,34.72,625,18
2023,0,46435,Austin Cook,34.73,382,11
2023,0,35461,Beau Hossler,34.74,799,23
2023,0,51634,Sahith Theegala,34.75,834,24
2023,0,35450,Patrick Cantlay,34.76,591,17
2023,0,58696,Peter Kuest,34.78,313,9
2023,0,36871,Matt NeSmith,34.78,626,18
