YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
2024,84,0,40115,Adam Svensson,"8' 4""",1642.667,198,58
2024,84,0,48699,Callum Tarren,"8' 4""",1111.417,133,179
2024,84,0,51894,Vince Whaley,"8' 4""",1017.75,122,44
2024,92,0,34374,Erik Barnes,"8' 5""",880.333,105,147
2024,92,0,51696,Rico Hoey,"8' 5""",1145.583,136,86
2024,92,0,37275,Sam Ryder,"8' 5""",1067.667,127,163
2024,95,0,52955,Ludvig Åberg,"8' 6""",1302.667,154,21
2024,95,0,34021,Bud Cauley,"8' 6""",865.333,102,8
2024,95,0,54591,Ben Griffin,"8' 6""",1602.083,189,23
2024,95,0,54628,Lee Hodges,"8' 6""",1578.167,185,77
2024,95,0,27129,Luke List,"8' 6""",1091.833,128,156
2024,95,0,46113,Ryan McCormick,"8' 6""",897.25,106,152
2024,95,0,28237,Rory McIlroy,"8' 6""",1235.167,146,17
2024,95,0,47806,Raul Pereda,"8' 6""",835.083,98,62
2024,95,0,48887,Matt Wallace,"8' 6""",1016.167,119,71
2024,95,0,45242,Kevin Yu,"8' 6""",1221.0,143,84
2024,95,0,55454,Carl Yuan,"8' 6""",1296.25,152,111
2024,106,0,45157,Cam Davis,"8' 7""",1473.167,172,136
2024,106,0,29535,Brice Garnett,"8' 7""",566.083,66,69
2024,106,0,54421,Garrick Higgo,"8' 7""",1203.75,140,160
2024,106,0,29420,Billy Horschel,"8' 7""",1136.833,133,28
2024,106,0,39975,Michael Kim,"8' 7""",1045.333,122,132
2024,106,0,34466,Peter Malnati,"8' 7""",1402.833,164,105
2024,106,0,39546,Keith Mitchell,"8' 7""",1223.0,143,78
2024,106,0,34256,Andrew Putnam,"8' 7""",1055.75,123,42
2024,106,0,57366,Cameron Young,"8' 7""",1435.583,167,99
2024,115,0,32102,Rickie Fowler,"8' 8""",1139.333,131,117
2024,115,0,48117,Kurt Kitayama,"8' 8""",1044.25,120,37
2024,115,0,47420,Jake Knapp,"8' 8""",1123.417,130,170
2024,115,0,29908,C.T. Pan,"8' 8""",990.917,114,36
2024,115,0,50484,Hayden Springer,"8' 8""",1243.667,143,72
2024,115,0,30927,Brendon Todd,"8' 8""",1878.167,216,50
2024,121,0,45609,Tyler Duncan,"8' 9""",940.0,107,81
2024,121,0,59866,Nick Dunlap,"8' 9""",1359.833,155,169
2024,121,0,52375,Doug Ghim,"8' 9""",1311.083,150,41
2024,121,0,51287,Ryo Hisatsune,"8' 9""",1323.333,151,108
2024,121,0,48119,Ben Taylor,"8' 9""",1127.083,129,172
2024,126,0,33141,Keegan Bradley,"8' 10""",1221.75,138,151
2024,126,0,48084,Wesley Bryan,"8' 10""",654.583,74,102
2024,126,0,49771,J.T. Poston,"8' 10""",1195.583,135,83
2024,126,0,51634,Sahith Theegala,"8' 10""",1599.25,181,66
2024,130,0,32070,Rafael Campos,"8' 11""",926.417,104,103
2024,130,0,50497,Adrien Dumont de Chassart,"8' 11""",1131.583,127,162
2024,130,0,29936,Ryan Fox,"8' 11""",1261.167,141,156
2024,130,0,24024,Zach Johnson,"8' 11""",751.833,84,55
2024,130,0,40250,Taylor Pendrith,"8' 11""",1247.917,140,104
2024,130,0,48081,Xander Schauffele,"8' 11""",1283.75,144,1
2024,130,0,49960,Sepp Straka,"8' 11""",1117.083,125,95
2024,130,0,27064,Jhonattan Vegas,"8' 11""",1017.833,114,144
2024,130,0,27770,Camilo Villegas,"8' 11""",809.583,91,182
2024,130,0,52513,Carson Young,"8' 11""",1493.25,167,109
2024,130,0,47483,Will Zalatoris,"8' 11""",1078.75,121,64
2024,141,0,39997,Corey Conners,"9' 0""",1089.833,121,148
2024,141,0,34076,Joel Dahmen,"9' 0""",1190.25,132,115
2024,141,0,57362,Austin Eckroat,"9' 0""",1293.5,144,146
2024,141,0,49947,Taylor Moore,"9' 0""",1674.333,186,73
2024,141,0,48319,Tom Whitney,"9' 0""",1022.667,114,165
2024,146,0,33653,Thomas Detry,"9' 1""",1227.25,135,75
2024,146,0,29478,Kevin Kisner,"9' 1""",865.667,95,153
2024,146,0,33204,Shane Lowry,"9' 1""",1041.333,115,106
2024,146,0,36699,Patrick Rodgers,"9' 1""",1614.333,177,75
2024,150,0,47504,Sam Burns,"9' 2""",1224.583,134,70
2024,150,0,59836,Pierceson Coody,"9' 2""",1122.833,123,168
2024,150,0,36871,Matt NeSmith,"9' 2""",985.833,108,150
2024,153,0,35450,Patrick Cantlay,"9' 3""",1109.667,120,22
2024,153,0,31646,Emiliano Grillo,"9' 3""",1263.5,137,127
2024,153,0,46717,Viktor Hovland,"9' 3""",1104.333,119,167
2024,153,0,48867,Matti Schmid,"9' 3""",1243.25,135,117
2024,153,0,24502,Adam Scott,"9' 3""",1199.0,130,49
2024,153,0,52666,Sami Valimaki,"9' 3""",1165.667,126,143
2024,159,0,40026,Daniel Berger,"9' 4""",916.417,98,158
2024,159,0,51977,Max Greyserman,"9' 4""",1383.5,148,46
2024,159,0,48153,Matthieu Pavon,"9' 4""",973.917,104,113
2024,159,0,47995,Davis Riley,"9' 4""",1499.833,160,137
2024,163,0,51070,Vincent Norrman,"9' 5""",882.167,94,181
2024,164,0,54576,Patrick Fishburn,"9' 6""",1090.25,115,61
2024,164,0,34563,Chesson Hadley,"9' 6""",1220.333,129,139
2024,164,0,52453,Nicolai Højgaard,"9' 6""",981.833,103,155
2024,164,0,38991,Alejandro Tosti,"9' 6""",1338.333,141,180
2024,168,0,33408,Tyson Alexander,"9' 7""",1346.75,141,134
2024,168,0,47988,Nick Hardy,"9' 7""",1337.583,139,137
2024,168,0,27649,Brandt Snedeker,"9' 7""",1183.167,123,154
2024,171,0,28420,Ryan Brehm,"9' 10""",902.917,92,178
2024,171,0,32333,Kevin Tway,"9' 10""",1204.417,122,91
2024,171,0,40006,Erik van Rooyen,"9' 10""",1316.917,134,141
2024,174,0,30911,Tommy Fleetwood,"9' 11""",1296.75,131,7
2024,174,0,35617,Martin Trainer,"9' 11""",973.5,98,130
2024,176,0,40162,Justin Lower,"10' 0""",1540.667,154,112
2024,176,0,50493,Justin Suh,"10' 0""",1320.667,132,176
2024,178,0,35310,Lanto Griffin,"10' 1""",967.5,96,174
2024,178,0,33399,Adam Hadwin,"10' 1""",1462.5,145,164
2024,180,0,60767,Blaine Hale Jr.,"10' 3""",981.417,96,184
2024,181,0,47663,Kevin Dougherty,"10' 8""",1247.417,117,161
2024,182,0,31323,Gary Woodland,"11' 3""",1906.0,170,177
2024,183,0,52372,Cameron Champ,"11' 9""",1071.333,91,135
2024,184,0,37212,Paul Barjon,"12' 5""",1194.167,96,183
2023,1,0,46046,Scottie Scheffler,"6' 7""",881.333,134,10
2023,2,0,35617,Martin Trainer,"6' 8""",634.833,95,136
2023,3,0,24925,Jonathan Byrd,"6' 9""",683.667,101,4
2023,4,0,28237,Rory McIlroy,"6' 10""",894.333,131,66
2023,5,0,29725,Tony Finau,"6' 11""",993.583,143,69
2023,5,0,46717,Viktor Hovland,"6' 11""",1130.333,164,48
2023,7,0,34098,Russell Henley,"7' 0""",824.667,118,18
2023,8,0,55182,Tom Kim,"7' 1""",989.0,139,62
2023,9,0,47995,Davis Riley,"7' 2""",1108.167,154,177
2023,10,0,59018,Ryan Gerard,"7' 3""",1009.75,140,158
2023,11,0,35450,Patrick Cantlay,"7' 5""",857.667,115,29
2023,11,0,35449,Adam Long,"7' 5""",1271.917,171,79
2023,11,0,33204,Shane Lowry,"7' 5""",823.5,111,160
2023,11,0,27214,Kevin Streelman,"7' 5""",1206.667,163,111
2023,15,0,25686,Jason Dufner,"7' 6""",1166.667,156,143
2023,15,0,24140,Sean O'Hair,"7' 6""",495.833,66,25
2023,17,0,33948,Byeong Hun An,"7' 8""",1572.083,205,12
2023,17,0,32102,Rickie Fowler,"7' 8""",1297.583,170,64
2023,17,0,36799,Stephan Jaeger,"7' 8""",1594.583,207,44
2023,17,0,37455,Si Woo Kim,"7' 8""",1146.333,149,26
2023,17,0,33410,Andrew Landry,"7' 8""",1176.333,153,98
2023,22,0,28089,Jason Day,"7' 9""",1028.75,133,22
2023,22,0,54628,Lee Hodges,"7' 9""",1627.667,209,73
2023,22,0,24024,Zach Johnson,"7' 9""",825.333,106,97
2023,25,0,40058,Zac Blair,"7' 10""",849.583,109,119
2023,25,0,30911,Tommy Fleetwood,"7' 10""",1140.0,145,5
2023,25,0,35506,Mackenzie Hughes,"7' 10""",1266.917,161,67
2023,25,0,30926,Chris Kirk,"7' 10""",1119.583,143,41
2023,25,0,26596,Ryan Moore,"7' 10""",852.667,109,21
2023,25,0,36724,Augusto Núñez,"7' 10""",905.167,116,70
2023,25,0,48887,Matt Wallace,"7' 10""",1179.417,151,90
2023,32,0,22371,Aaron Baddeley,"7' 11""",1100.25,139,8
2023,32,0,47079,Harrison Endycott,"7' 11""",1108.5,140,75
2023,32,0,39975,Michael Kim,"7' 11""",1052.417,133,78
2023,32,0,32757,Patton Kizzire,"7' 11""",1594.083,202,105
2023,32,0,25493,Nick Taylor,"7' 11""",1242.0,157,81
2023,37,0,52955,Ludvig Åberg,"8' 0""",884.333,110,74
2023,37,0,27644,Brian Harman,"8' 0""",1213.75,151,1
2023,37,0,27974,Sung Kang,"8' 0""",654.667,82,184
2023,37,0,32839,Hideki Matsuyama,"8' 0""",1222.75,153,23
2023,37,0,22405,Justin Rose,"8' 0""",923.167,115,54
2023,37,0,46340,Alex Smalley,"8' 0""",1411.833,176,57
2023,37,0,52513,Carson Young,"8' 0""",1004.583,126,145
2023,44,0,51766,Wyndham Clark,"8' 1""",1447.25,179,51
2023,44,0,39997,Corey Conners,"8' 1""",1094.0,135,146
2023,44,0,39954,Cody Gribble,"8' 1""",1060.0,131,77
2023,44,0,12716,Charley Hoffman,"8' 1""",950.167,118,91
2023,44,0,32816,Satoshi Kodaira,"8' 1""",729.333,90,6
2023,44,0,31202,William McGirt,"8' 1""",544.333,67,31
2023,44,0,46441,Robby Shelton,"8' 1""",1681.667,207,80
2023,44,0,34046,Jordan Spieth,"8' 1""",1156.333,143,35
2023,44,0,30927,Brendon Todd,"8' 1""",1466.417,181,7
2023,53,0,49298,Kramer Hickok,"8' 2""",1220.667,150,24
2023,53,0,51997,Andrew Novak,"8' 2""",1444.167,176,30
2023,53,0,31560,Brian Stuard,"8' 2""",990.667,121,84
2023,56,0,34255,Joseph Bramlett,"8' 3""",1234.167,149,98
2023,56,0,47504,Sam Burns,"8' 3""",1214.5,147,55
2023,56,0,40098,Matt Fitzpatrick,"8' 3""",1309.25,158,13
2023,56,0,29535,Brice Garnett,"8' 3""",1199.833,145,107
2023,56,0,50188,S.H. Kim,"8' 3""",2142.667,261,17
2023,56,0,55789,Taylor Montgomery,"8' 3""",1480.583,180,76
2023,56,0,25818,Scott Piercy,"8' 3""",1180.833,143,56
2023,56,0,46414,Aaron Rai,"8' 3""",1469.917,178,85
2023,56,0,39324,J.J. Spaun,"8' 3""",1284.083,156,3
2023,65,0,47591,Eric Cole,"8' 4""",2243.417,269,28
2023,65,0,48117,Kurt Kitayama,"8' 4""",1050.75,126,109
2023,65,0,33122,Russell Knox,"8' 4""",1135.083,136,133
2023,65,0,51950,Max McGreevy,"8' 4""",1299.0,156,173
2023,65,0,51070,Vincent Norrman,"8' 4""",1247.333,149,143
2023,65,0,49771,J.T. Poston,"8' 4""",1254.75,150,117
2023,65,0,49960,Sepp Straka,"8' 4""",1370.0,164,176
2023,65,0,48119,Ben Taylor,"8' 4""",1571.5,189,166
2023,65,0,33448,Justin Thomas,"8' 4""",1186.0,142,115
2023,74,0,33653,Thomas Detry,"8' 5""",1274.667,152,37
2023,74,0,54591,Ben Griffin,"8' 5""",1645.167,196,49
2023,74,0,35901,Paul Haley II,"8' 5""",1302.417,154,140
2023,74,0,52453,Nicolai Hojgaard,"8' 5""",598.833,71,188
2023,74,0,47993,Denny McCarthy,"8' 5""",1203.5,143,9
2023,74,0,30163,Henrik Norlander,"8' 5""",1303.083,155,36
2023,74,0,34256,Andrew Putnam,"8' 5""",1146.583,136,16
2023,74,0,48699,Callum Tarren,"8' 5""",1463.167,173,168
2023,82,0,33408,Tyson Alexander,"8' 6""",1260.417,148,157
2023,82,0,32366,Kevin Chappell,"8' 6""",745.417,88,130
2023,82,0,20229,Stewart Cink,"8' 6""",1272.667,150,121
2023,82,0,34099,Harris English,"8' 6""",1313.583,154,20
2023,82,0,31646,Emiliano Grillo,"8' 6""",1401.417,165,125
2023,82,0,29420,Billy Horschel,"8' 6""",969.75,114,170
2023,82,0,28252,Seamus Power,"8' 6""",1042.0,122,131
2023,82,0,47983,Chad Ramey,"8' 6""",1493.583,176,102
2023,82,0,51890,Greyson Sigg,"8' 6""",1558.0,183,58
2023,82,0,50095,Austin Smotherman,"8' 6""",1429.833,169,127
2023,92,0,45522,Christiaan Bezuidenhout,"8' 7""",1266.25,147,32
2023,92,0,29970,Dylan Frittelli,"8' 7""",1120.75,131,152
2023,92,0,25900,Lucas Glover,"8' 7""",1439.833,167,38
2023,92,0,35532,Tom Hoge,"8' 7""",1333.75,156,128
2023,92,0,35461,Beau Hossler,"8' 7""",1520.0,177,44
2023,92,0,36801,Mark Hubbard,"8' 7""",1588.917,186,71
2023,92,0,34409,David Lingmerth,"8' 7""",1238.833,144,106
2023,92,0,34466,Peter Malnati,"8' 7""",1681.0,195,88
2023,92,0,32640,Troy Merritt,"8' 7""",1194.333,139,72
2023,92,0,50525,Collin Morikawa,"8' 7""",868.917,101,94
2023,92,0,36871,Matt NeSmith,"8' 7""",1350.833,157,151
2023,92,0,22056,Cameron Percy,"8' 7""",910.333,106,33
2023,92,0,32139,Danny Willett,"8' 7""",1063.417,124,43
2023,105,0,46435,Austin Cook,"8' 8""",1123.333,129,11
2023,105,0,39067,MJ Daffue,"8' 8""",1438.5,166,137
2023,105,0,39977,Max Homa,"8' 8""",1529.833,176,15
2023,105,0,36326,David Lipsky,"8' 8""",1267.917,146,167
2023,105,0,40162,Justin Lower,"8' 8""",1486.333,171,88
2023,105,0,48081,Xander Schauffele,"8' 8""",1200.5,139,34
2023,105,0,34610,Matthias Schwab,"8' 8""",1379.083,159,111
2023,105,0,55454,Carl Yuan,"8' 8""",1496.583,172,172
2023,113,0,52372,Cameron Champ,"8' 9""",894.583,102,190
2023,113,0,29221,Webb Simpson,"8' 9""",867.333,99,165
2023,113,0,47128,Richy Werenski,"8' 9""",1650.0,188,155
2023,116,0,52375,Doug Ghim,"8' 10""",1335.917,151,26
2023,116,0,35879,Kelly Kraft,"8' 10""",1254.0,142,114
2023,116,0,23108,Matt Kuchar,"8' 10""",1424.25,162,2
2023,116,0,27936,Martin Laird,"8' 10""",1195.167,135,118
2023,116,0,33413,Ben Martin,"8' 10""",1592.167,180,113
2023,116,0,27349,Alex Noren,"8' 10""",1357.417,153,39
2023,116,0,40250,Taylor Pendrith,"8' 10""",1416.333,161,132
2023,116,0,47347,Adam Schenk,"8' 10""",1470.75,166,61
2023,116,0,27963,Chris Stroud,"8' 10""",862.167,98,46
2023,125,0,49947,Taylor Moore,"8' 11""",1618.25,181,60
2023,125,0,30692,Scott Stallings,"8' 11""",1162.833,130,86
2023,125,0,25632,Jimmy Walker,"8' 11""",1608.5,181,96
2023,125,0,57366,Cameron Young,"8' 11""",1307.5,147,148
2023,129,0,45157,Cam Davis,"9' 0""",1467.583,163,65
2023,129,0,32662,Michael Gligic,"9' 0""",994.167,110,180
2023,129,0,31577,Tano Goya,"9' 0""",1332.667,148,67
2023,129,0,54421,Garrick Higgo,"9' 0""",1916.917,213,123
2023,129,0,46442,Maverick McNealy,"9' 0""",950.583,106,14
2023,129,0,23320,Ryan Palmer,"9' 0""",1088.25,121,150
2023,129,0,34431,Robert Streb,"9' 0""",1084.75,120,93
2023,129,0,54783,Dylan Wu,"9' 0""",1580.667,176,98
2023,137,0,33399,Adam Hadwin,"9' 1""",1246.583,137,51
2023,137,0,57975,Harry Hall,"9' 1""",1604.0,176,101
2023,137,0,32791,K.H. Lee,"9' 1""",1365.333,150,104
2023,137,0,37275,Sam Ryder,"9' 1""",1647.083,181,82
2023,137,0,55893,Sam Stevens,"9' 1""",1651.917,182,138
2023,142,0,39971,Sungjae Im,"9' 2""",1535.833,167,40
2023,142,0,46601,Trey Mullinax,"9' 2""",1352.75,148,159
2023,142,0,52374,Brandon Wu,"9' 2""",1719.417,188,140
2023,145,0,33141,Keegan Bradley,"9' 3""",1234.833,133,156
2023,145,0,49453,Trevor Cone,"9' 3""",1316.083,142,171
2023,145,0,34363,Tyrrell Hatton,"9' 3""",1381.667,149,19
2023,145,0,53165,Doc Redman,"9' 3""",1148.333,124,187
2023,145,0,36699,Patrick Rodgers,"9' 3""",1782.5,193,53
2023,145,0,50493,Justin Suh,"9' 3""",1541.083,167,169
2023,145,0,45242,Kevin Yu,"9' 3""",723.75,78,183
2023,152,0,48084,Wesley Bryan,"9' 4""",664.417,71,50
2023,152,0,37338,Zecheng Dou,"9' 4""",1774.083,190,163
2023,152,0,27554,Scott Harrington,"9' 4""",1316.333,141,175
2023,152,0,33597,Harry Higgs,"9' 4""",1199.083,129,153
2023,152,0,51491,Brandon Matthews,"9' 4""",775.333,83,193
2023,152,0,39546,Keith Mitchell,"9' 4""",1496.25,160,124
2023,152,0,58168,Davis Thompson,"9' 4""",1528.833,164,119
2023,159,0,56630,Akshay Bhatia,"9' 5""",1239.083,132,110
2023,159,0,40115,Adam Svensson,"9' 5""",1948.0,207,41
2023,159,0,51634,Sahith Theegala,"9' 5""",2082.5,221,108
2023,162,0,27129,Luke List,"9' 6""",1572.833,165,174
2023,163,0,56762,Will Gordon,"9' 7""",2022.25,211,191
2023,163,0,51414,Brent Grant,"9' 7""",1148.333,120,192
2023,163,0,32448,James Hahn,"9' 7""",1562.167,163,186
2023,163,0,29908,C.T. Pan,"9' 7""",688.0,72,103
2023,163,0,46970,Jon Rahm,"9' 7""",1191.5,124,62
2023,163,0,26476,Chez Reavie,"9' 7""",1643.417,172,129
2023,169,0,28420,Ryan Brehm,"9' 8""",1343.917,139,181
2023,169,0,57362,Austin Eckroat,"9' 8""",1494.833,154,47
2023,169,0,28775,Nate Lashley,"9' 8""",1462.167,151,121
2023,169,0,39335,Kevin Roy,"9' 8""",996.417,103,133
2023,169,0,27095,Nick Watney,"9' 8""",1022.0,106,185
2023,169,0,58967,Trevor Werbylo,"9' 8""",1289.0,133,138
2023,175,0,47988,Nick Hardy,"9' 9""",1846.417,190,147
2023,175,0,29289,S.Y. Noh,"9' 9""",1049.25,108,142
2023,177,0,31323,Gary Woodland,"9' 10""",1553.417,158,162
2023,178,0,19803,Ryan Armour,"9' 11""",1093.417,110,161
2023,178,0,48867,Matti Schmid,"9' 11""",1296.333,131,179
2023,180,0,51349,Nico Echavarria,"10' 0""",1448.083,145,133
2023,180,0,31557,Jim Herman,"10' 0""",1002.917,100,181
2023,182,0,34076,Joel Dahmen,"10' 1""",1689.5,167,126
2023,182,0,49766,Hank Lebioda,"10' 1""",950.333,94,116
2023,182,0,40006,Erik van Rooyen,"10' 1""",1359.083,135,189
2023,185,0,45609,Tyler Duncan,"10' 4""",1396.917,135,154
2023,185,0,24502,Adam Scott,"10' 4""",1159.333,112,149
2023,187,0,58696,Peter Kuest,"10' 5""",820.5,79,59
2023,187,0,32333,Kevin Tway,"10' 5""",1829.417,176,92
2023,189,0,55708,Hayden Buckley,"10' 6""",1280.667,122,164
2023,189,0,39058,Lucas Herbert,"10' 6""",1273.75,121,94
2023,191,0,34563,Chesson Hadley,"10' 7""",1592.583,151,86
2023,191,0,52411,Kyle Westmoreland,"10' 7""",1596.75,151,178
2023,193,0,35310,Lanto Griffin,"10' 10""",1051.917,97,83
2022,1,0,46046,Scottie Scheffler,"6' 4""",684.25,108,85
2022,2,0,57366,Cameron Young,"6' 8""",967.25,145,33
2022,3,0,40098,Matt Fitzpatrick,"6' 9""",947.0,141,1
2022,3,0,24361,Pat Perez,"6' 9""",906.167,134,41
2022,5,0,32640,Troy Merritt,"6' 11""",1172.833,169,38
2022,5,0,50525,Collin Morikawa,"6' 11""",584.583,85,94
2022,5,0,30692,Scott Stallings,"6' 11""",1180.5,170,43
2022,8,0,33122,Russell Knox,"7' 0""",979.833,140,122
2022,8,0,30927,Brendon Todd,"7' 0""",926.667,133,14
2022,10,0,29535,Brice Garnett,"7' 1""",817.583,116,25
2022,10,0,27770,Camilo Villegas,"7' 1""",875.5,123,176
2022,12,0,46402,Talor Gooch,"7' 2""",650.5,91,63
2022,12,0,32139,Danny Willett,"7' 2""",724.5,101,67
2022,14,0,36801,Mark Hubbard,"7' 3""",898.75,124,19
2022,14,0,22056,Cameron Percy,"7' 3""",551.917,76,59
2022,14,0,31323,Gary Woodland,"7' 3""",1143.25,157,54
2022,17,0,29725,Tony Finau,"7' 4""",1102.167,150,22
2022,17,0,12716,Charley Hoffman,"7' 4""",1055.5,144,158
2022,17,0,23108,Matt Kuchar,"7' 4""",832.167,113,2
2022,17,0,36326,David Lipsky,"7' 4""",1035.167,141,155
2022,21,0,48084,Wesley Bryan,"7' 5""",767.75,104,76
2022,21,0,31646,Emiliano Grillo,"7' 5""",1044.917,141,127
2022,21,0,33448,Justin Thomas,"7' 5""",1055.833,142,11
2022,21,0,37189,Harold Varner III,"7' 5""",789.667,107,60
2022,25,0,24925,Jonathan Byrd,"7' 6""",650.5,87,9
2022,25,0,23983,Luke Donald,"7' 6""",783.0,104,89
2022,25,0,51950,Max McGreevy,"7' 6""",934.0,125,136
2022,25,0,46601,Trey Mullinax,"7' 6""",1198.5,160,116
