YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2024,61,0,46113,Ryan McCormick,32.65%,98,32
2024,62,0,32366,Kevin Chappell,32.56%,86,28
2024,62,0,59442,Parker Coody,32.56%,86,28
2024,64,0,60004,Jacob Bridgeman,32.52%,123,40
2024,65,0,57366,Cameron Young,32.37%,139,45
2024,66,0,37378,Min Woo Lee,32.35%,102,33
2024,67,0,40162,Justin Lower,32.22%,180,58
2024,68,0,51287,Ryo Hisatsune,32.21%,149,48
2024,69,0,46441,Robby Shelton,32.17%,115,37
2024,70,0,45242,Kevin Yu,32.03%,128,41
2024,71,0,45522,Christiaan Bezuidenhout,31.97%,147,47
2024,72,0,47679,Victor Perez,31.90%,116,37
2024,73,0,29420,Billy Horschel,31.82%,132,42
2024,74,0,59866,Nick Dunlap,31.71%,123,39
2024,75,0,35310,Lanto Griffin,31.68%,101,32
2024,76,0,24502,Adam Scott,31.67%,120,38
2024,77,0,36801,Mark Hubbard,31.58%,152,48
2024,78,0,36699,Patrick Rodgers,31.49%,181,57
2024,79,0,47483,Will Zalatoris,31.45%,124,39
2024,80,0,51766,Wyndham Clark,31.43%,140,44
2024,81,0,31323,Gary Woodland,31.34%,134,42
2024,82,0,33948,Byeong Hun An,31.30%,131,41
2024,83,0,25493,Nick Taylor,31.29%,147,46
2024,84,0,27129,Luke List,31.16%,138,43
2024,85,0,47347,Adam Schenk,31.14%,167,52
2024,86,0,29535,Brice Garnett,31.11%,90,28
2024,86,0,54783,Dylan Wu,31.11%,135,42
2024,88,0,39324,J.J. Spaun,30.99%,142,44
2024,89,0,52666,Sami Valimaki,30.97%,113,35
2024,90,0,50525,Collin Morikawa,30.95%,126,39
2024,91,0,52514,Trace Crowe,30.83%,120,37
2024,91,0,32757,Patton Kizzire,30.83%,120,37
2024,93,0,55708,Hayden Buckley,30.77%,104,32
2024,94,0,56630,Akshay Bhatia,30.57%,157,48
2024,95,0,25900,Lucas Glover,30.56%,180,55
2024,96,0,48699,Callum Tarren,30.53%,95,29
2024,97,0,51349,Nico Echavarria,30.52%,154,47
2024,98,0,28237,Rory McIlroy,30.51%,118,36
2024,99,0,30926,Chris Kirk,30.50%,141,43
2024,100,0,32839,Hideki Matsuyama,30.47%,128,39
2024,101,0,48084,Wesley Bryan,30.38%,79,24
2024,102,0,22371,Aaron Baddeley,30.23%,86,26
2024,103,0,27139,David Skinns,30.15%,136,41
2024,104,0,34563,Chesson Hadley,30.08%,123,37
2024,105,0,57362,Austin Eckroat,30.07%,153,46
2024,106,0,36884,Ben Kohles,30.00%,140,42
2024,107,0,47504,Sam Burns,29.82%,114,34
2024,107,0,34021,Bud Cauley,29.82%,114,34
2024,109,0,47988,Nick Hardy,29.81%,161,48
2024,110,0,27064,Jhonattan Vegas,29.75%,121,36
2024,111,0,40098,Matt Fitzpatrick,29.73%,111,33
2024,112,0,36871,Matt NeSmith,29.71%,138,41
2024,113,0,35532,Tom Hoge,29.67%,209,62
2024,114,0,26596,Ryan Moore,29.51%,122,36
2024,114,0,33968,Thorbjørn Olesen,29.51%,61,18
2024,116,0,30163,Henrik Norlander,29.47%,95,28
2024,117,0,50497,Adrien Dumont de Chassart,29.46%,112,33
2024,117,0,28775,Nate Lashley,29.46%,129,38
2024,119,0,47591,Eric Cole,29.38%,177,52
2024,120,0,50493,Justin Suh,29.36%,109,32
2024,121,0,23320,Ryan Palmer,29.17%,48,14
2024,122,0,51997,Andrew Novak,29.14%,151,44
2024,123,0,39546,Keith Mitchell,29.11%,158,46
2024,124,0,51070,Vincent Norrman,28.99%,69,20
2024,124,0,39327,Ben Silverman,28.99%,138,40
2024,126,0,33204,Shane Lowry,28.81%,118,34
2024,127,0,33408,Tyson Alexander,28.75%,80,23
2024,127,0,27330,Josh Teater,28.75%,80,23
2024,129,0,37212,Paul Barjon,28.57%,70,20
2024,129,0,45157,Cam Davis,28.57%,119,34
2024,131,0,27644,Brian Harman,28.48%,158,45
2024,132,0,27770,Camilo Villegas,27.91%,86,24
2024,133,0,51894,Vince Whaley,27.88%,104,29
2024,134,0,54591,Ben Griffin,27.75%,173,48
2024,135,0,33141,Keegan Bradley,27.56%,156,43
2024,136,0,36326,David Lipsky,27.55%,98,27
2024,137,0,40115,Adam Svensson,27.50%,200,55
2024,138,0,49771,J.T. Poston,27.48%,131,36
2024,139,0,51634,Sahith Theegala,27.43%,175,48
2024,140,0,57975,Harry Hall,27.40%,146,40
2024,141,0,30911,Tommy Fleetwood,27.27%,132,36
2024,142,0,33448,Justin Thomas,27.18%,103,28
2024,143,0,45609,Tyler Duncan,26.88%,93,25
2024,144,0,55893,Sam Stevens,26.85%,149,40
2024,145,0,47663,Kevin Dougherty,26.80%,97,26
2024,146,0,51696,Rico Hoey,26.72%,131,35
2024,147,0,32102,Rickie Fowler,26.67%,120,32
2024,148,0,52453,Nicolai Højgaard,26.58%,79,21
2024,149,0,34587,Chan Kim,26.57%,143,38
2024,150,0,46340,Alex Smalley,26.55%,113,30
2024,151,0,48119,Ben Taylor,26.47%,102,27
2024,152,0,34255,Joseph Bramlett,26.28%,137,36
2024,153,0,26476,Chez Reavie,26.23%,122,32
2024,154,0,37455,Si Woo Kim,26.17%,149,39
2024,155,0,52374,Brandon Wu,26.15%,130,34
2024,156,0,48319,Tom Whitney,25.96%,104,27
2024,157,0,39975,Michael Kim,25.78%,128,33
2024,158,0,34374,Erik Barnes,25.76%,66,17
2024,159,0,37275,Sam Ryder,25.69%,109,28
2024,160,0,54576,Patrick Fishburn,25.66%,113,29
2024,161,0,46717,Viktor Hovland,25.56%,90,23
2024,162,0,33486,Roger Sloan,25.45%,110,28
2024,163,0,48117,Kurt Kitayama,25.36%,138,35
2024,164,0,59143,Mac Meissner,24.83%,145,36
2024,165,0,29221,Webb Simpson,24.71%,85,21
2024,166,0,32070,Rafael Campos,24.69%,81,20
2024,167,0,28252,Seamus Power,24.55%,167,41
2024,168,0,34076,Joel Dahmen,24.42%,172,42
2024,169,0,52513,Carson Young,24.22%,161,39
2024,170,0,54421,Garrick Higgo,24.04%,104,25
2024,171,0,28420,Ryan Brehm,23.91%,92,22
2024,172,0,52375,Doug Ghim,23.70%,173,41
2024,173,0,48153,Matthieu Pavon,23.48%,115,27
2024,174,0,55454,Carl Yuan,23.40%,94,22
2024,175,0,29908,C.T. Pan,23.21%,112,26
2024,176,0,27649,Brandt Snedeker,22.99%,87,20
2024,177,0,40058,Zac Blair,22.66%,128,29
2024,178,0,40026,Daniel Berger,22.61%,115,26
2024,179,0,47806,Raul Pereda,22.03%,59,13
2024,180,0,54628,Lee Hodges,21.43%,154,33
2024,181,0,51890,Greyson Sigg,21.05%,114,24
2024,182,0,32640,Troy Merritt,18.18%,99,18
2024,183,0,50095,Austin Smotherman,17.50%,80,14
2024,184,0,60067,Joe Highsmith,16.96%,112,19
2023,1,0,24502,Adam Scott,42.35%,85,36
2023,2,0,35617,Martin Trainer,41.03%,78,32
2023,3,0,55789,Taylor Montgomery,40.63%,128,52
2023,4,0,46442,Maverick McNealy,40.24%,82,33
2023,5,0,37275,Sam Ryder,39.25%,186,73
2023,6,0,33141,Keegan Bradley,39.19%,148,58
2023,7,0,29420,Billy Horschel,39.08%,87,34
2023,8,0,50095,Austin Smotherman,38.65%,163,63
2023,9,0,25818,Scott Piercy,37.96%,108,41
2023,10,0,33653,Thomas Detry,37.90%,124,47
2023,11,0,30911,Tommy Fleetwood,37.74%,106,40
2023,12,0,34363,Tyrrell Hatton,37.17%,113,42
2023,13,0,55708,Hayden Buckley,37.07%,116,43
2023,14,0,39977,Max Homa,36.77%,155,57
2023,15,0,48117,Kurt Kitayama,36.52%,115,42
2023,15,0,50493,Justin Suh,36.52%,178,65
2023,17,0,54783,Dylan Wu,36.42%,162,59
2023,18,0,36871,Matt NeSmith,36.31%,157,57
2023,19,0,40006,Erik van Rooyen,36.27%,102,37
2023,20,0,31202,William McGirt,36.07%,61,22
2023,21,0,45157,Cam Davis,36.02%,161,58
2023,21,0,47995,Davis Riley,36.02%,161,58
2023,23,0,46717,Viktor Hovland,36.00%,150,54
2023,24,0,57975,Harry Hall,35.94%,128,46
2023,24,0,57366,Cameron Young,35.94%,128,46
2023,26,0,22371,Aaron Baddeley,35.85%,106,38
2023,27,0,39058,Lucas Herbert,35.80%,81,29
2023,28,0,29908,C.T. Pan,35.71%,84,30
2023,29,0,51766,Wyndham Clark,35.46%,141,50
2023,30,0,48081,Xander Schauffele,35.20%,125,44
2023,31,0,29725,Tony Finau,34.97%,163,57
2023,31,0,54421,Garrick Higgo,34.97%,163,57
2023,33,0,57362,Austin Eckroat,34.93%,146,51
2023,34,0,32816,Satoshi Kodaira,34.91%,106,37
2023,35,0,40162,Justin Lower,34.90%,149,52
2023,36,0,47993,Denny McCarthy,34.86%,175,61
2023,37,0,34099,Harris English,34.76%,164,57
2023,38,0,48084,Wesley Bryan,34.62%,52,18
2023,39,0,49960,Sepp Straka,34.59%,133,46
2023,40,0,34098,Russell Henley,34.48%,145,50
2023,41,0,55182,Tom Kim,34.33%,134,46
2023,42,0,27349,Alex Noren,34.15%,123,42
2023,43,0,35901,Paul Haley II,34.11%,129,44
2023,44,0,49947,Taylor Moore,34.06%,138,47
2023,45,0,48119,Ben Taylor,34.01%,147,50
2023,46,0,34563,Chesson Hadley,33.91%,174,59
2023,47,0,26596,Ryan Moore,33.82%,136,46
2023,48,0,31577,Tano Goya,33.64%,110,37
2023,49,0,34255,Joseph Bramlett,33.61%,122,41
2023,50,0,25632,Jimmy Walker,33.58%,134,45
2023,51,0,55893,Sam Stevens,33.55%,155,52
2023,52,0,54591,Ben Griffin,33.53%,173,58
2023,52,0,30927,Brendon Todd,33.53%,170,57
2023,54,0,47988,Nick Hardy,33.52%,176,59
2023,55,0,28237,Rory McIlroy,33.33%,114,38
2023,55,0,50525,Collin Morikawa,33.33%,147,49
2023,55,0,33448,Justin Thomas,33.33%,135,45
2023,55,0,48887,Matt Wallace,33.33%,129,43
2023,59,0,47591,Eric Cole,33.19%,235,78
2023,60,0,45522,Christiaan Bezuidenhout,32.90%,155,51
2023,61,0,27936,Martin Laird,32.80%,125,41
2023,62,0,49771,J.T. Poston,32.75%,171,56
2023,63,0,40115,Adam Svensson,32.67%,202,66
2023,64,0,27554,Scott Harrington,32.65%,98,32
2023,65,0,34466,Peter Malnati,32.61%,138,45
2023,66,0,53165,Doc Redman,32.58%,132,43
2023,67,0,25900,Lucas Glover,32.54%,169,55
2023,68,0,29535,Brice Garnett,32.50%,120,39
2023,69,0,46435,Austin Cook,32.46%,114,37
2023,69,0,35506,Mackenzie Hughes,32.46%,114,37
2023,71,0,32839,Hideki Matsuyama,32.45%,151,49
2023,72,0,52955,Ludvig Åberg,32.41%,108,35
2023,72,0,35449,Adam Long,32.41%,145,47
2023,74,0,28420,Ryan Brehm,32.35%,102,33
2023,75,0,46414,Aaron Rai,31.87%,182,58
2023,76,0,52372,Cameron Champ,31.86%,113,36
2023,76,0,55454,Carl Yuan,31.86%,113,36
2023,78,0,29289,S.Y. Noh,31.82%,88,28
2023,79,0,32102,Rickie Fowler,31.79%,173,55
2023,80,0,45242,Kevin Yu,31.73%,104,33
2023,81,0,34046,Jordan Spieth,31.71%,123,39
2023,82,0,54628,Lee Hodges,31.65%,158,50
2023,83,0,32366,Kevin Chappell,31.58%,57,18
2023,84,0,51997,Andrew Novak,31.54%,130,41
2023,85,0,27644,Brian Harman,31.29%,163,51
2023,86,0,26476,Chez Reavie,31.14%,167,52
2023,87,0,47128,Richy Werenski,31.09%,119,37
2023,88,0,59018,Ryan Gerard,30.97%,113,35
2023,89,0,39954,Cody Gribble,30.95%,84,26
2023,90,0,40098,Matt Fitzpatrick,30.77%,117,36
2023,91,0,35310,Lanto Griffin,30.67%,75,23
2023,92,0,39997,Corey Conners,30.61%,147,45
2023,93,0,39546,Keith Mitchell,30.49%,164,50
2023,94,0,28252,Seamus Power,30.43%,115,35
2023,95,0,50188,S.H. Kim,30.37%,191,58
2023,96,0,12716,Charley Hoffman,30.36%,112,34
2023,97,0,47347,Adam Schenk,30.25%,162,49
2023,98,0,58696,Peter Kuest,30.23%,86,26
2023,98,0,32640,Troy Merritt,30.23%,129,39
2023,98,0,29221,Webb Simpson,30.23%,86,26
2023,101,0,51070,Vincent Norrman,30.17%,116,35
2023,102,0,45609,Tyler Duncan,30.07%,153,46
2023,103,0,33413,Ben Martin,30.06%,173,52
2023,104,0,56762,Will Gordon,30.05%,193,58
2023,105,0,29970,Dylan Frittelli,30.00%,90,27
2023,105,0,52453,Nicolai Hojgaard,30.00%,70,21
2023,107,0,31646,Emiliano Grillo,29.94%,157,47
2023,108,0,36799,Stephan Jaeger,29.85%,201,60
2023,109,0,52375,Doug Ghim,29.81%,161,48
2023,110,0,46340,Alex Smalley,29.67%,209,62
2023,111,0,51950,Max McGreevy,29.66%,118,35
2023,112,0,52513,Carson Young,29.56%,159,47
2023,113,0,48699,Callum Tarren,29.53%,149,44
2023,114,0,32139,Danny Willett,29.49%,78,23
2023,115,0,27214,Kevin Streelman,29.45%,163,48
2023,116,0,33410,Andrew Landry,29.41%,136,40
2023,116,0,30692,Scott Stallings,29.41%,119,35
2023,116,0,27963,Chris Stroud,29.41%,68,20
2023,119,0,35879,Kelly Kraft,29.37%,126,37
2023,120,0,47079,Harrison Endycott,29.29%,140,41
2023,120,0,33204,Shane Lowry,29.29%,99,29
2023,122,0,28089,Jason Day,29.25%,106,31
2023,123,0,30926,Chris Kirk,29.19%,161,47
2023,124,0,51349,Nico Echavarria,29.17%,96,28
2023,125,0,25493,Nick Taylor,29.05%,148,43
2023,126,0,40058,Zac Blair,29.03%,124,36
2023,127,0,22056,Cameron Percy,28.99%,69,20
2023,128,0,25686,Jason Dufner,28.97%,145,42
2023,129,0,36801,Mark Hubbard,28.96%,183,53
2023,130,0,34409,David Lingmerth,28.89%,90,26
2023,131,0,51634,Sahith Theegala,28.78%,139,40
2023,132,0,52374,Brandon Wu,28.65%,171,49
2023,133,0,47504,Sam Burns,28.57%,133,38
2023,133,0,35461,Beau Hossler,28.57%,140,40
2023,135,0,51890,Greyson Sigg,28.50%,200,57
2023,136,0,46970,Jon Rahm,28.45%,116,33
2023,137,0,23320,Ryan Palmer,28.26%,138,39
2023,138,0,47983,Chad Ramey,28.13%,160,45
2023,139,0,39971,Sungjae Im,28.09%,178,50
2023,140,0,34256,Andrew Putnam,28.05%,164,46
2023,141,0,48867,Matti Schmid,27.93%,111,31
2023,142,0,23108,Matt Kuchar,27.81%,151,42
2023,143,0,34076,Joel Dahmen,27.74%,155,43
2023,144,0,49766,Hank Lebioda,27.72%,101,28
2023,145,0,33399,Adam Hadwin,27.63%,152,42
2023,146,0,49453,Trevor Cone,27.52%,109,30
2023,147,0,33597,Harry Higgs,27.27%,99,27
2023,147,0,52411,Kyle Westmoreland,27.27%,99,27
2023,149,0,24140,Sean O'Hair,27.08%,48,13
2023,150,0,33948,Byeong Hun An,26.95%,167,45
2023,151,0,49298,Kramer Hickok,26.90%,145,39
2023,152,0,30163,Henrik Norlander,26.89%,119,32
2023,153,0,37455,Si Woo Kim,26.82%,179,48
2023,154,0,35532,Tom Hoge,26.79%,168,45
2023,155,0,28775,Nate Lashley,26.58%,158,42
2023,156,0,33408,Tyson Alexander,26.55%,113,30
2023,157,0,33122,Russell Knox,26.18%,191,50
2023,158,0,58967,Trevor Werbylo,26.17%,107,28
2023,159,0,31323,Gary Woodland,26.09%,138,36
2023,160,0,35450,Patrick Cantlay,25.81%,124,32
2023,160,0,32757,Patton Kizzire,25.81%,155,40
2023,162,0,31557,Jim Herman,25.71%,105,27
2023,163,0,32448,James Hahn,25.60%,125,32
2023,164,0,56630,Akshay Bhatia,25.23%,111,28
2023,165,0,34610,Matthias Schwab,25.17%,151,38
2023,166,0,36326,David Lipsky,25.16%,159,40
2023,167,0,24024,Zach Johnson,25.00%,108,27
2023,168,0,27095,Nick Watney,24.73%,93,23
2023,169,0,39067,MJ Daffue,24.63%,134,33
2023,170,0,22405,Justin Rose,24.47%,94,23
2023,171,0,31560,Brian Stuard,24.42%,86,21
2023,172,0,58168,Davis Thompson,24.32%,148,36
2023,173,0,46601,Trey Mullinax,24.22%,128,31
2023,174,0,27974,Sung Kang,24.19%,62,15
2023,175,0,46046,Scottie Scheffler,24.16%,178,43
2023,176,0,19803,Ryan Armour,23.97%,121,29
2023,177,0,46441,Robby Shelton,23.90%,159,38
2023,178,0,37338,Zecheng Dou,23.60%,161,38
2023,179,0,32333,Kevin Tway,23.53%,136,32
2023,180,0,36724,Augusto Núñez,23.42%,111,26
2023,181,0,32791,K.H. Lee,23.29%,146,34
2023,182,0,39975,Michael Kim,23.13%,134,31
2023,183,0,39324,J.J. Spaun,23.12%,173,40
2023,184,0,39335,Kevin Roy,22.52%,111,25
2023,185,0,51414,Brent Grant,21.65%,97,21
2023,186,0,36699,Patrick Rodgers,21.48%,135,29
2023,187,0,32662,Michael Gligic,21.35%,89,19
2023,188,0,20229,Stewart Cink,20.35%,113,23
2023,189,0,27129,Luke List,20.27%,148,30
2023,190,0,34431,Robert Streb,20.00%,105,21
2023,191,0,24925,Jonathan Byrd,19.64%,56,11
2023,192,0,51491,Brandon Matthews,19.51%,82,16
2023,193,0,40250,Taylor Pendrith,17.91%,134,24
2022,1,0,27349,Alex Noren,42.17,83,35
2022,2,0,27974,Sung Kang,41.41,99,41
2022,2,0,46970,Jon Rahm,41.41,128,53
2022,4,0,29289,S.Y. Noh,40.54,74,30
2022,5,0,52374,Brandon Wu,40.51,79,32
2022,6,0,26851,Marc Leishman,40.0,120,48
2022,7,0,46717,Viktor Hovland,39.32,117,46
2022,8,0,47988,Nick Hardy,39.19,74,29
2022,9,0,45609,Tyler Duncan,38.18,110,42
2022,10,0,39058,Lucas Herbert,38.1,63,24
2022,11,0,39324,J.J. Spaun,37.86,140,53
2022,12,0,46414,Aaron Rai,37.4,131,49
2022,13,0,34610,Matthias Schwab,37.19,121,45
2022,14,0,28237,Rory McIlroy,37.17,113,42
2022,15,0,23621,Rory Sabbatini,37.08,89,33
2022,16,0,28089,Jason Day,36.9,84,31
2022,17,0,30927,Brendon Todd,36.79,106,39
2022,18,0,33141,Keegan Bradley,36.5,137,50
2022,19,0,23983,Luke Donald,36.46,96,35
2022,20,0,47504,Sam Burns,36.22,127,46
2022,21,0,25198,Francesco Molinari,36.11,72,26
2022,22,0,47856,Seth Reeves,35.71,98,35
2022,22,0,46046,Scottie Scheffler,35.71,140,50
2022,24,0,24138,Ian Poulter,35.59,59,21
2022,25,0,35506,Mackenzie Hughes,35.43,127,45
2022,26,0,48081,Xander Schauffele,35.29,119,42
2022,27,0,32640,Troy Merritt,35.2,125,44
2022,28,0,24924,Bill Haas,35.19,108,38
2022,29,0,36799,Stephan Jaeger,34.88,129,45
2022,30,0,49766,Hank Lebioda,34.62,104,36
2022,31,0,40250,Taylor Pendrith,34.55,110,38
2022,32,0,34264,Hudson Swafford,34.44,90,31
2022,33,0,27895,Jonas Blixt,34.33,67,23
2022,34,0,36689,Brooks Koepka,34.29,70,24
2022,35,0,49771,J.T. Poston,34.27,143,49
2022,36,0,45522,Christiaan Bezuidenhout,34.26,108,37
2022,37,0,50525,Collin Morikawa,34.23,111,38
2022,38,0,35449,Adam Long,34.15,123,42
2022,39,0,31646,Emiliano Grillo,34.09,132,45
2022,40,0,48117,Kurt Kitayama,33.94,109,37
2022,41,0,39546,Keith Mitchell,33.82,136,46
2022,42,0,24361,Pat Perez,33.75,80,27
2022,43,0,40162,Justin Lower,33.66,101,34
2022,44,0,53165,Doc Redman,33.64,110,37
2022,45,0,35891,Cameron Smith,33.63,113,38
2022,46,0,20229,Stewart Cink,33.33,135,45
2022,46,0,29970,Dylan Frittelli,33.33,144,48
2022,46,0,34174,John Huh,33.33,135,45
2022,46,0,10381,Curtis Thompson,33.33,66,22
2022,50,0,48887,Matt Wallace,32.98,94,31
2022,51,0,40115,Adam Svensson,32.93,167,55
2022,52,0,28775,Nate Lashley,32.86,140,46
2022,53,0,25900,Lucas Glover,32.75,171,56
2022,54,0,37275,Sam Ryder,32.64,144,47
2022,54,0,33419,Cameron Tringale,32.64,144,47
2022,56,0,33486,Roger Sloan,32.56,129,42
2022,57,0,32150,Michael Thompson,32.41,145,47
2022,58,0,34046,Jordan Spieth,32.33,133,43
2022,59,0,57366,Cameron Young,32.31,130,42
2022,60,0,47993,Denny McCarthy,32.21,149,48
2022,61,0,29974,Branden Grace,32.14,84,27
2022,61,0,36852,Jim Knous,32.14,56,18
2022,63,0,49964,Aaron Wise,32.12,165,53
2022,64,0,32757,Patton Kizzire,32.1,162,52
2022,64,0,47529,Mito Pereira,32.1,162,52
2022,66,0,51894,Vince Whaley,32.09,134,43
2022,67,0,34256,Andrew Putnam,32.0,150,48
2022,68,0,34466,Peter Malnati,31.93,166,53
2022,69,0,33399,Adam Hadwin,31.88,138,44
2022,70,0,33597,Harry Higgs,31.86,113,36
2022,70,0,35879,Kelly Kraft,31.86,113,36
2022,72,0,46442,Maverick McNealy,31.85,135,43
2022,73,0,27139,David Skinns,31.82,88,28
2022,74,0,34363,Tyrrell Hatton,31.76,85,27
2022,75,0,37455,Si Woo Kim,31.74,167,53
2022,76,0,34563,Chesson Hadley,31.67,120,38
2022,76,0,23108,Matt Kuchar,31.67,120,38
2022,78,0,34076,Joel Dahmen,31.62,136,43
2022,79,0,27095,Nick Watney,31.58,114,36
2022,80,0,36801,Mark Hubbard,31.53,111,35
2022,81,0,25686,Jason Dufner,31.43,70,22
2022,82,0,51950,Max McGreevy,31.4,86,27
2022,83,0,51766,Wyndham Clark,31.25,128,40
2022,83,0,29420,Billy Horschel,31.25,112,35
2022,85,0,39971,Sungjae Im,31.21,157,49
2022,86,0,30692,Scott Stallings,30.99,171,53
2022,87,0,24502,Adam Scott,30.83,120,37
2022,88,0,34098,Russell Henley,30.82,146,45
2022,89,0,45157,Cam Davis,30.72,166,51
2022,90,0,47347,Adam Schenk,30.67,150,46
2022,91,0,31323,Gary Woodland,30.59,85,26
2022,92,0,27644,Brian Harman,30.38,158,48
2022,93,0,35310,Lanto Griffin,30.23,129,39
2022,94,0,25493,Nick Taylor,30.16,126,38
2022,95,0,24024,Zach Johnson,30.11,93,28
2022,96,0,54628,Lee Hodges,30.0,180,54
2022,97,0,47995,Davis Riley,29.94,167,50
2022,98,0,12716,Charley Hoffman,29.91,107,32
2022,98,0,29478,Kevin Kisner,29.91,117,35
2022,100,0,45526,Abraham Ancer,29.89,87,26
2022,100,0,36884,Ben Kohles,29.89,87,26
2022,100,0,47128,Richy Werenski,29.89,87,26
2022,103,0,46340,Alex Smalley,29.75,158,47
2022,104,0,46550,Brandon Hagy,29.7,101,30
2022,105,0,30926,Chris Kirk,29.66,118,35
2022,106,0,28252,Seamus Power,29.51,122,36
2022,107,0,32839,Hideki Matsuyama,29.46,129,38
2022,108,0,48699,Callum Tarren,29.41,102,30
2022,109,0,29908,C.T. Pan,29.37,126,37
2022,110,0,24925,Jonathan Byrd,29.35,92,27
2022,111,0,35532,Tom Hoge,29.33,150,44
2022,112,0,49960,Sepp Straka,29.32,133,39
2022,113,0,33490,Bo Hoag,29.31,58,17
2022,114,0,39997,Corey Conners,29.22,154,45
2022,115,0,51634,Sahith Theegala,29.21,202,59
2022,116,0,21961,Charles Howell III,29.11,79,23
2022,117,0,33122,Russell Knox,29.1,134,39
2022,118,0,28114,Dawie van der Walt,29.07,86,25
2022,119,0,51997,Andrew Novak,28.89,90,26
2022,120,0,40006,Erik van Rooyen,28.79,66,19
2022,121,0,45540,Jared Wolfe,28.74,87,25
2022,122,0,27770,Camilo Villegas,28.57,105,30
2022,123,0,25818,Scott Piercy,28.46,123,35
2022,124,0,23320,Ryan Palmer,28.41,88,25
2022,125,0,49947,Taylor Moore,28.39,155,44
2022,126,0,32816,Satoshi Kodaira,28.38,74,21
2022,127,0,30978,Kiradech Aphibarnrat,28.36,67,19
2022,127,0,56278,Matthew Wolff,28.36,67,19
2022,129,0,34360,Patrick Reed,28.26,92,26
2022,130,0,51890,Greyson Sigg,28.21,156,44
2022,131,0,27129,Luke List,28.17,142,40
2022,132,0,36871,Matthew NeSmith,28.03,157,44
2022,133,0,19803,Ryan Armour,27.94,68,19
2022,133,0,35110,Brett Drewitt,27.94,68,19
