YEAR,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
2024,0,52955,Ludvig Åberg,87.98%,1190,1047
2024,0,47420,Jake Knapp,87.97%,1272,1119
2024,0,33141,Keegan Bradley,87.90%,1298,1141
2024,0,35617,Martin Trainer,87.87%,750,659
2024,0,47483,Will Zalatoris,87.86%,1079,948
2024,0,46113,Ryan McCormick,87.82%,862,757
2024,0,50095,Austin Smotherman,87.76%,711,624
2024,0,40058,Zac Blair,87.73%,1385,1215
2024,0,51349,Nico Echavarria,87.73%,1288,1130
2024,0,34021,Bud Cauley,87.66%,940,824
2024,0,48117,Kurt Kitayama,87.66%,1313,1151
2024,0,60067,Joe Highsmith,87.64%,1092,957
2024,0,25493,Nick Taylor,87.64%,1400,1227
2024,0,40026,Daniel Berger,87.60%,1121,982
2024,0,47988,Nick Hardy,87.59%,1418,1242
2024,0,48887,Matt Wallace,87.59%,1064,932
2024,0,35532,Tom Hoge,87.52%,1666,1458
2024,0,40115,Adam Svensson,87.51%,1866,1633
2024,0,32839,Hideki Matsuyama,87.50%,1168,1022
2024,0,55182,Tom Kim,87.48%,1318,1153
2024,0,46441,Robby Shelton,87.45%,1203,1052
2024,0,33948,Byeong Hun An,87.44%,1218,1065
2024,0,37455,Si Woo Kim,87.42%,1455,1272
2024,0,54421,Garrick Higgo,87.41%,1176,1028
2024,0,52453,Nicolai Højgaard,87.40%,849,742
2024,0,45242,Kevin Yu,87.39%,1237,1081
2024,0,29936,Ryan Fox,87.38%,1260,1101
2024,0,59442,Parker Coody,87.35%,901,787
2024,0,32791,K.H. Lee,87.34%,1240,1083
2024,0,34374,Erik Barnes,87.32%,820,716
2024,0,45157,Cam Davis,87.32%,1349,1178
2024,0,51696,Rico Hoey,87.32%,1238,1081
2024,0,25900,Lucas Glover,87.31%,1418,1238
2024,0,29478,Kevin Kisner,87.28%,865,755
2024,0,33448,Justin Thomas,87.28%,1124,981
2024,0,36326,David Lipsky,87.26%,1091,952
2024,0,33204,Shane Lowry,87.25%,1122,979
2024,0,32367,Jorge Campillo,87.24%,784,684
2024,0,46046,Scottie Scheffler,87.20%,1125,981
2024,0,27649,Brandt Snedeker,87.20%,969,845
2024,0,48084,Wesley Bryan,87.19%,648,565
2024,0,39997,Corey Conners,87.10%,1442,1256
2024,0,51070,Vincent Norrman,87.10%,884,770
2024,0,52513,Carson Young,87.10%,1357,1182
2024,0,26476,Chez Reavie,87.05%,1050,914
2024,0,33486,Roger Sloan,87.04%,995,866
2024,0,34587,Chan Kim,87.01%,1324,1152
2024,0,55708,Hayden Buckley,87.00%,1131,984
2024,0,27129,Luke List,86.97%,1228,1068
2024,0,51890,Greyson Sigg,86.97%,1251,1088
2024,0,46340,Alex Smalley,86.97%,1113,968
2024,0,47806,Raul Pereda,86.90%,672,584
2024,0,32757,Patton Kizzire,86.89%,984,855
2024,0,27139,David Skinns,86.88%,1258,1093
2024,0,39546,Keith Mitchell,86.81%,1425,1237
2024,0,36884,Ben Kohles,86.77%,1361,1181
2024,0,60767,Blaine Hale Jr.,86.72%,708,614
2024,0,59143,Mac Meissner,86.71%,1211,1050
2024,0,52666,Sami Valimaki,86.70%,1060,919
2024,0,29725,Tony Finau,86.69%,1300,1127
2024,0,48319,Tom Whitney,86.66%,952,825
2024,0,50497,Adrien Dumont de Chassart,86.65%,1079,935
2024,0,27064,Jhonattan Vegas,86.60%,1157,1002
2024,0,32070,Rafael Campos,86.47%,828,716
2024,0,30926,Chris Kirk,86.33%,1258,1086
2024,0,35310,Lanto Griffin,86.24%,1090,940
2024,0,50484,Hayden Springer,86.18%,1020,879
2024,0,26596,Ryan Moore,86.14%,1212,1044
2024,0,47663,Kevin Dougherty,85.99%,949,816
2024,0,57366,Cameron Young,85.99%,1349,1160
2024,0,29535,Brice Garnett,85.98%,820,705
2024,0,23320,Ryan Palmer,85.96%,684,588
2024,0,34255,Joseph Bramlett,85.95%,1374,1181
2024,0,27214,Kevin Streelman,85.93%,1059,910
2024,0,12716,Charley Hoffman,85.88%,1147,985
2024,0,55454,Carl Yuan,85.85%,1032,886
2024,0,38991,Alejandro Tosti,85.70%,1161,995
2024,0,29221,Webb Simpson,85.68%,922,790
2024,0,32640,Troy Merritt,85.66%,1102,944
2024,0,27770,Camilo Villegas,85.66%,851,729
2024,0,37275,Sam Ryder,85.46%,1142,976
2024,0,34076,Joel Dahmen,85.19%,1384,1179
2024,0,27330,Josh Teater,84.96%,738,627
2024,0,48699,Callum Tarren,83.96%,1135,953
2023,0,47993,Denny McCarthy,91.70%,1542,1414
2023,0,40098,Matt Fitzpatrick,91.24%,1107,1010
2023,0,46442,Maverick McNealy,91.00%,867,789
2023,0,33399,Adam Hadwin,90.63%,1440,1305
2023,0,55789,Taylor Montgomery,90.63%,1483,1344
2023,0,34256,Andrew Putnam,90.47%,1605,1452
2023,0,34099,Harris English,90.34%,1459,1318
2023,0,40250,Taylor Pendrith,90.29%,1463,1321
2023,0,28089,Jason Day,90.22%,1155,1042
2023,0,27644,Brian Harman,90.18%,1416,1277
2023,0,49947,Taylor Moore,90.08%,1452,1308
2023,0,49960,Sepp Straka,90.02%,1373,1236
2023,0,35450,Patrick Cantlay,89.90%,1119,1006
2023,0,47504,Sam Burns,89.85%,1300,1168
2023,0,51634,Sahith Theegala,89.77%,1534,1377
2023,0,34466,Peter Malnati,89.74%,1355,1216
2023,0,47591,Eric Cole,89.66%,1943,1742
2023,0,50493,Justin Suh,89.55%,1713,1534
2023,0,24024,Zach Johnson,89.54%,1013,907
2023,0,23108,Matt Kuchar,89.53%,1442,1291
2023,0,35506,Mackenzie Hughes,89.52%,1279,1145
2023,0,29535,Brice Garnett,89.48%,1141,1021
2023,0,52453,Nicolai Hojgaard,89.38%,612,547
2023,0,32102,Rickie Fowler,89.29%,1447,1292
2023,0,58696,Peter Kuest,89.19%,694,619
2023,0,39977,Max Homa,89.17%,1367,1219
2023,0,30927,Brendon Todd,89.16%,1550,1382
2023,0,31560,Brian Stuard,89.13%,911,812
2023,0,35461,Beau Hossler,89.12%,1618,1442
2023,0,49771,J.T. Poston,89.08%,1548,1379
2023,0,57975,Harry Hall,89.07%,1317,1173
2023,0,22371,Aaron Baddeley,89.03%,1057,941
2023,0,47983,Chad Ramey,88.99%,1608,1431
2023,0,37275,Sam Ryder,88.97%,1569,1396
2023,0,51890,Greyson Sigg,88.95%,1611,1433
2023,0,30911,Tommy Fleetwood,88.92%,1128,1003
2023,0,36699,Patrick Rodgers,88.91%,1533,1363
2023,0,47347,Adam Schenk,88.91%,1767,1571
2023,0,50188,S.H. Kim,88.89%,1755,1560
2023,0,48119,Ben Taylor,88.84%,1532,1361
2023,0,29289,S.Y. Noh,88.83%,824,732
2023,0,29420,Billy Horschel,88.80%,964,856
2023,0,54421,Garrick Higgo,88.79%,1642,1458
2023,0,34563,Chesson Hadley,88.77%,1389,1233
2023,0,34363,Tyrrell Hatton,88.77%,1193,1059
2023,0,39975,Michael Kim,88.75%,1262,1120
2023,0,39971,Sungjae Im,88.74%,1545,1371
2023,0,22056,Cameron Percy,88.73%,843,748
2023,0,46441,Robby Shelton,88.71%,1523,1351
2023,0,51766,Wyndham Clark,88.70%,1584,1405
2023,0,40115,Adam Svensson,88.70%,1850,1641
2023,0,57362,Austin Eckroat,88.68%,1299,1152
2023,0,33141,Keegan Bradley,88.63%,1187,1052
2023,0,45522,Christiaan Bezuidenhout,88.62%,1423,1261
2023,0,54628,Lee Hodges,88.62%,1625,1440
2023,0,33122,Russell Knox,88.62%,1546,1370
2023,0,28775,Nate Lashley,88.60%,1535,1360
2023,0,33410,Andrew Landry,88.59%,1131,1002
2023,0,48081,Xander Schauffele,88.59%,1113,986
2023,0,34046,Jordan Spieth,88.59%,1139,1009
2023,0,35879,Kelly Kraft,88.58%,1340,1187
2023,0,52955,Ludvig Åberg,88.55%,795,704
2023,0,32791,K.H. Lee,88.53%,1500,1328
2023,0,39546,Keith Mitchell,88.53%,1343,1189
2023,0,55182,Tom Kim,88.51%,1384,1225
2023,0,32333,Kevin Tway,88.51%,1471,1302
2023,0,28237,Rory McIlroy,88.50%,1052,931
2023,0,33597,Harry Higgs,88.49%,1060,938
2023,0,29908,C.T. Pan,88.47%,711,629
2023,0,22405,Justin Rose,88.47%,963,852
2023,0,35449,Adam Long,88.44%,1575,1393
2023,0,50525,Collin Morikawa,88.44%,1116,987
2023,0,35532,Tom Hoge,88.38%,1541,1362
2023,0,25493,Nick Taylor,88.38%,1351,1194
2023,0,58168,Davis Thompson,88.35%,1614,1426
2023,0,28252,Seamus Power,88.33%,1191,1052
2023,0,35310,Lanto Griffin,88.24%,825,728
2023,0,46601,Trey Mullinax,88.24%,1241,1095
2023,0,52513,Carson Young,88.24%,1369,1208
2023,0,54591,Ben Griffin,88.22%,1621,1430
2023,0,25632,Jimmy Walker,88.22%,1401,1236
2023,0,31202,William McGirt,88.16%,667,588
2023,0,47995,Davis Riley,88.15%,1392,1227
2023,0,51349,Nico Echavarria,88.13%,1028,906
2023,0,40162,Justin Lower,88.13%,1440,1269
2023,0,27349,Alex Noren,88.10%,1328,1170
2023,0,52375,Doug Ghim,88.08%,1359,1197
2023,0,49766,Hank Lebioda,88.05%,770,678
2023,0,45609,Tyler Duncan,88.04%,1455,1281
2023,0,31646,Emiliano Grillo,88.04%,1614,1421
2023,0,46717,Viktor Hovland,88.04%,1263,1112
2023,0,26596,Ryan Moore,88.04%,1162,1023
2023,0,30692,Scott Stallings,88.04%,1237,1089
2023,0,32757,Patton Kizzire,88.03%,1546,1361
2023,0,51997,Andrew Novak,88.03%,1245,1096
2023,0,58967,Trevor Werbylo,88.03%,1069,941
2023,0,47128,Richy Werenski,88.02%,1319,1161
2023,0,54783,Dylan Wu,87.94%,1426,1254
2023,0,30926,Chris Kirk,87.92%,1391,1223
2023,0,47079,Harrison Endycott,87.87%,1253,1101
2023,0,39324,J.J. Spaun,87.86%,1548,1360
2023,0,46414,Aaron Rai,87.85%,1613,1417
2023,0,36871,Matt NeSmith,87.83%,1537,1350
2023,0,46970,Jon Rahm,87.83%,1076,945
2023,0,30163,Henrik Norlander,87.82%,1256,1103
2023,0,51070,Vincent Norrman,87.81%,1206,1059
2023,0,52372,Cameron Champ,87.80%,1098,964
2023,0,48867,Matti Schmid,87.80%,959,842
2023,0,33653,Thomas Detry,87.79%,1212,1064
2023,0,32662,Michael Gligic,87.79%,975,856
2023,0,24140,Sean O'Hair,87.78%,581,510
2023,0,29970,Dylan Frittelli,87.77%,1096,962
2023,0,24502,Adam Scott,87.77%,940,825
2023,0,56762,Will Gordon,87.74%,1623,1424
2023,0,29221,Webb Simpson,87.74%,987,866
2023,0,32139,Danny Willett,87.73%,986,865
2023,0,36801,Mark Hubbard,87.68%,1648,1445
2023,0,36799,Stephan Jaeger,87.63%,1980,1735
2023,0,31557,Jim Herman,87.60%,1153,1010
2023,0,47988,Nick Hardy,87.55%,1622,1420
2023,0,28420,Ryan Brehm,87.53%,1219,1067
2023,0,50095,Austin Smotherman,87.53%,1492,1306
2023,0,46340,Alex Smalley,87.51%,1730,1514
2023,0,33948,Byeong Hun An,87.50%,1672,1463
2023,0,56630,Akshay Bhatia,87.48%,1086,950
2023,0,39997,Corey Conners,87.48%,1390,1216
2023,0,33413,Ben Martin,87.44%,1473,1288
2023,0,46435,Austin Cook,87.43%,1034,904
2023,0,29725,Tony Finau,87.43%,1336,1168
2023,0,19803,Ryan Armour,87.42%,1248,1091
2023,0,57366,Cameron Young,87.37%,1259,1100
2023,0,48117,Kurt Kitayama,87.32%,1017,888
2023,0,53165,Doc Redman,87.32%,1222,1067
2023,0,32448,James Hahn,87.31%,1277,1115
2023,0,26476,Chez Reavie,87.28%,1572,1372
2023,0,39067,MJ Daffue,87.26%,1374,1199
2023,0,40058,Zac Blair,87.23%,1167,1018
2023,0,49453,Trevor Cone,87.21%,1181,1030
2023,0,36724,Augusto Núñez,87.20%,1094,954
2023,0,27963,Chris Stroud,87.20%,758,661
2023,0,39058,Lucas Herbert,87.19%,882,769
2023,0,27974,Sung Kang,87.19%,570,497
2023,0,25900,Lucas Glover,87.17%,1481,1291
2023,0,49298,Kramer Hickok,87.13%,1461,1273
2023,0,37455,Si Woo Kim,87.12%,1623,1414
2023,0,31577,Tano Goya,87.06%,1206,1050
2023,0,31323,Gary Woodland,87.05%,1398,1217
2023,0,33408,Tyson Alexander,87.04%,1327,1155
2023,0,23320,Ryan Palmer,86.97%,1220,1061
2023,0,33204,Shane Lowry,86.95%,1042,906
2023,0,46046,Scottie Scheffler,86.94%,1378,1198
2023,0,34098,Russell Henley,86.93%,1331,1157
2023,0,55454,Carl Yuan,86.90%,1290,1121
2023,0,24925,Jonathan Byrd,86.88%,709,616
2023,0,48699,Callum Tarren,86.85%,1536,1334
2023,0,39335,Kevin Roy,86.82%,994,863
2023,0,33448,Justin Thomas,86.82%,1252,1087
2023,0,32839,Hideki Matsuyama,86.78%,1286,1116
2023,0,27214,Kevin Streelman,86.72%,1574,1365
2023,0,27095,Nick Watney,86.69%,1037,899
2023,0,34255,Joseph Bramlett,86.68%,1269,1100
2023,0,55893,Sam Stevens,86.61%,1553,1345
2023,0,52374,Brandon Wu,86.57%,1579,1367
2023,0,34409,David Lingmerth,86.55%,1093,946
2023,0,55708,Hayden Buckley,86.53%,1188,1028
2023,0,27936,Martin Laird,86.53%,1262,1092
2023,0,40006,Erik van Rooyen,86.53%,1054,912
2023,0,45157,Cam Davis,86.51%,1468,1270
2023,0,34431,Robert Streb,86.50%,1170,1012
2023,0,48887,Matt Wallace,86.45%,1225,1059
2023,0,25818,Scott Piercy,86.44%,1313,1135
2023,0,32366,Kevin Chappell,86.37%,675,583
2023,0,36326,David Lipsky,86.34%,1530,1321
2023,0,35617,Martin Trainer,86.32%,709,612
2023,0,48084,Wesley Bryan,86.27%,590,509
2023,0,37338,Zecheng Dou,86.26%,1426,1230
2023,0,34610,Matthias Schwab,86.25%,1520,1311
2023,0,52411,Kyle Westmoreland,86.17%,1099,947
2023,0,35901,Paul Haley II,86.15%,1300,1120
2023,0,34076,Joel Dahmen,86.09%,1373,1182
2023,0,27554,Scott Harrington,86.09%,1078,928
2023,0,20229,Stewart Cink,86.08%,1250,1076
2023,0,39954,Cody Gribble,86.08%,927,798
2023,0,25686,Jason Dufner,86.03%,1317,1133
2023,0,32816,Satoshi Kodaira,85.95%,797,685
2023,0,32640,Troy Merritt,85.90%,1319,1133
2023,0,51950,Max McGreevy,85.80%,1218,1045
2023,0,12716,Charley Hoffman,85.64%,1107,948
2023,0,27129,Luke List,85.60%,1583,1355
2023,0,59018,Ryan Gerard,85.54%,906,775
2023,0,51414,Brent Grant,84.92%,1101,935
2023,0,45242,Kevin Yu,84.82%,922,782
2023,0,51491,Brandon Matthews,84.76%,807,684
2022,0,39058,Lucas Herbert,91.18,703,641
2022,0,35879,Kelly Kraft,91.04,1016,925
2022,0,34563,Chesson Hadley,90.44,1140,1031
2022,0,47993,Denny McCarthy,90.32,1539,1390
2022,0,35450,Patrick Cantlay,90.31,939,848
2022,0,35449,Adam Long,90.12,1356,1222
2022,0,40098,Matt Fitzpatrick,89.98,868,781
2022,0,34363,Tyrrell Hatton,89.85,857,770
2022,0,45522,Christiaan Bezuidenhout,89.73,983,882
2022,0,30944,Jason Kokrak,89.7,922,827
2022,0,30927,Brendon Todd,89.7,1252,1123
2022,0,47347,Adam Schenk,89.64,1400,1255
2022,0,23108,Matt Kuchar,89.62,1069,958
2022,0,45526,Abraham Ancer,89.46,835,747
2022,0,35891,Cameron Smith,89.46,873,781
2022,0,29478,Kevin Kisner,89.43,974,871
2022,0,48081,Xander Schauffele,89.36,1024,915
2022,0,47504,Sam Burns,89.35,1249,1116
2022,0,35506,Mackenzie Hughes,89.3,1196,1068
2022,0,30911,Tommy Fleetwood,89.29,728,650
2022,0,39971,Sungjae Im,89.26,1331,1188
2022,0,29420,Billy Horschel,89.24,994,887
2022,0,39977,Max Homa,89.21,1270,1133
2022,0,35461,Beau Hossler,89.21,1168,1042
2022,0,27895,Jonas Blixt,89.17,757,675
2022,0,46970,Jon Rahm,89.16,978,872
2022,0,45486,Joaquin Niemann,89.15,1041,928
2022,0,27644,Brian Harman,89.13,1389,1238
2022,0,33419,Cameron Tringale,89.09,1338,1192
2022,0,34360,Patrick Reed,89.07,933,831
2022,0,32662,Michael Gligic,89.02,1066,949
2022,0,26851,Marc Leishman,88.99,1135,1010
2022,0,32839,Hideki Matsuyama,88.96,1033,919
2022,0,24924,Bill Haas,88.95,1249,1111
2022,0,47128,Richy Werenski,88.95,932,829
2022,0,51894,Vince Whaley,88.95,1213,1079
2022,0,51766,Wyndham Clark,88.94,1365,1214
2022,0,46435,Austin Cook,88.9,955,849
2022,0,32333,Kevin Tway,88.9,1216,1081
2022,0,24925,Jonathan Byrd,88.83,779,692
2022,0,49766,Hank Lebioda,88.82,1243,1104
2022,0,46442,Maverick McNealy,88.82,1306,1160
2022,0,53165,Doc Redman,88.82,1145,1017
2022,0,31420,Anirban Lahiri,88.78,1123,997
2022,0,27214,Kevin Streelman,88.78,1471,1306
2022,0,36699,Patrick Rodgers,88.76,1245,1105
2022,0,49964,Aaron Wise,88.74,1394,1237
2022,0,46717,Viktor Hovland,88.73,994,882
2022,0,24502,Adam Scott,88.73,1145,1016
2022,0,49771,J.T. Poston,88.72,1445,1282
2022,0,37275,Sam Ryder,88.68,1404,1245
2022,0,29221,Webb Simpson,88.68,945,838
2022,0,36801,Mark Hubbard,88.67,1015,900
2022,0,45540,Jared Wolfe,88.67,856,759
2022,0,29970,Dylan Frittelli,88.65,1322,1172
2022,0,51634,Sahith Theegala,88.65,1736,1539
2022,0,51890,Greyson Sigg,88.61,1326,1175
2022,0,49960,Sepp Straka,88.61,1335,1183
2022,0,47988,Nick Hardy,88.57,831,736
2022,0,32791,K.H. Lee,88.57,1575,1395
2022,0,22405,Justin Rose,88.57,691,612
2022,0,36871,Matthew NeSmith,88.56,1442,1277
2022,0,39324,J.J. Spaun,88.52,1324,1172
2022,0,30978,Kiradech Aphibarnrat,88.43,674,596
2022,0,24024,Zach Johnson,88.4,1026,907
2022,0,34466,Peter Malnati,88.39,1576,1393
2022,0,34256,Andrew Putnam,88.34,1475,1303
2022,0,28252,Seamus Power,88.32,1070,945
2022,0,31323,Gary Woodland,88.32,1027,907
2022,0,29725,Tony Finau,88.31,1292,1141
2022,0,40162,Justin Lower,88.31,975,861
2022,0,33204,Shane Lowry,88.3,889,785
2022,0,29535,Brice Garnett,88.29,1127,995
2022,0,27349,Alex Noren,88.28,870,768
2022,0,50095,Austin Smotherman,88.28,1177,1039
2022,0,35617,Martin Trainer,88.27,1117,986
2022,0,19803,Ryan Armour,88.26,639,564
2022,0,22056,Cameron Percy,88.26,596,526
2022,0,45157,Cam Davis,88.24,1386,1223
2022,0,28775,Nate Lashley,88.21,1103,973
2022,0,29518,Brendan Steele,88.2,1161,1024
2022,0,48887,Matt Wallace,88.15,903,796
2022,0,36689,Brooks Koepka,88.12,707,623
2022,0,52372,Cameron Champ,88.11,875,771
2022,0,30926,Chris Kirk,88.1,1160,1022
2022,0,32757,Patton Kizzire,88.09,1520,1339
2022,0,46414,Aaron Rai,88.05,1289,1135
2022,0,54628,Lee Hodges,88.04,1513,1332
2022,0,46601,Trey Mullinax,88.03,1228,1081
2022,0,57366,Cameron Young,88.03,1278,1125
2022,0,31646,Emiliano Grillo,88.02,1277,1124
2022,0,26476,Chez Reavie,88.01,1393,1226
2022,0,27139,David Skinns,88.01,959,844
2022,0,25818,Scott Piercy,88.0,1225,1078
2022,0,52375,Doug Ghim,87.97,1272,1119
2022,0,56278,Matthew Wolff,87.97,690,607
2022,0,30692,Scott Stallings,87.96,1536,1351
2022,0,46402,Talor Gooch,87.93,1019,896
2022,0,25198,Francesco Molinari,87.93,721,634
2022,0,39997,Corey Conners,87.92,1300,1143
2022,0,23325,Vaughn Taylor,87.92,737,648
2022,0,31560,Brian Stuard,87.9,1297,1140
2022,0,47529,Mito Pereira,87.89,1379,1212
2022,0,33490,Bo Hoag,87.88,685,602
2022,0,35532,Tom Hoge,87.88,1370,1204
2022,0,33399,Adam Hadwin,87.87,1393,1224
2022,0,23320,Ryan Palmer,87.87,923,811
2022,0,33448,Justin Thomas,87.81,1124,987
2022,0,27649,Brandt Snedeker,87.8,918,806
2022,0,29289,S.Y. Noh,87.78,835,733
2022,0,32150,Michael Thompson,87.78,1358,1192
2022,0,36852,Jim Knous,87.76,662,581
2022,0,32640,Troy Merritt,87.75,1347,1182
2022,0,34431,Robert Streb,87.75,1355,1189
2022,0,47995,Davis Riley,87.74,1501,1317
2022,0,27064,Jhonattan Vegas,87.65,1109,972
2022,0,34610,Matthias Schwab,87.64,1003,879
2022,0,32448,James Hahn,87.63,1124,985
2022,0,33122,Russell Knox,87.63,1382,1211
2022,0,39436,Joshua Creel,87.59,693,607
2022,0,49298,Kramer Hickok,87.58,1385,1213
2022,0,33597,Harry Higgs,87.57,1255,1099
2022,0,24361,Pat Perez,87.57,941,824
2022,0,33141,Keegan Bradley,87.55,1213,1062
2022,0,49947,Taylor Moore,87.48,1414,1237
2022,0,30163,Henrik Norlander,87.48,1142,999
2022,0,37212,Paul Barjon,87.44,1154,1009
2022,0,52374,Brandon Wu,87.42,938,820
2022,0,23983,Luke Donald,87.41,945,826
2022,0,24980,Scott Gutschewski,87.39,706,617
2022,0,34076,Joel Dahmen,87.38,1379,1205
2022,0,36884,Ben Kohles,87.38,824,720
2022,0,39546,Keith Mitchell,87.37,1306,1141
2022,0,32366,Kevin Chappell,87.35,814,711
2022,0,35310,Lanto Griffin,87.35,1249,1091
2022,0,23621,Rory Sabbatini,87.33,900,786
2022,0,34046,Jordan Spieth,87.32,1128,985
2022,0,37189,Harold Varner III,87.31,1056,922
2022,0,29908,C.T. Pan,87.29,1330,1161
2022,0,33486,Roger Sloan,87.29,1149,1003
2022,0,33667,Carlos Ortiz,87.25,965,842
2022,0,55708,Hayden Buckley,87.23,1425,1243
2022,0,45609,Tyler Duncan,87.22,1197,1044
2022,0,28237,Rory McIlroy,87.22,931,812
2022,0,21961,Charles Howell III,87.2,875,763
2022,0,24138,Ian Poulter,87.2,656,572
2022,0,29926,Danny Lee,87.19,757,660
