YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2021,110,0,30911,Tommy Fleetwood,3.0,33,11
2021,110,0,25900,Lucas Glover,3.0,60,20
2021,110,0,46402,Talor Gooch,3.0,66,22
2021,110,0,56762,Will Gordon,3.0,54,18
2021,110,0,27554,Scott Harrington,3.0,54,18
2021,110,0,34098,Russell Henley,3.0,60,20
2021,110,0,33490,Bo Hoag,3.0,54,18
2021,110,0,27141,J.B. Holmes,3.0,24,8
2021,110,0,21961,Charles Howell III,3.0,36,12
2021,110,0,37455,Si Woo Kim,3.0,66,22
2021,110,0,31420,Anirban Lahiri,3.0,42,14
2021,110,0,29926,Danny Lee,3.0,39,13
2021,110,0,26851,Marc Leishman,3.0,48,16
2021,110,0,35449,Adam Long,3.0,54,18
2021,110,0,32839,Hideki Matsuyama,3.0,63,21
2021,110,0,24138,Ian Poulter,3.0,39,13
2021,110,0,30692,Scott Stallings,3.0,60,20
2021,110,0,27330,Josh Teater,3.0,30,10
2021,110,0,33448,Justin Thomas,3.0,45,15
2021,110,0,23788,D.J. Trahan,3.0,36,12
2021,110,0,35617,Martin Trainer,3.0,24,8
2021,110,0,23623,Bo Van Pelt,3.0,42,14
2021,110,0,48887,Matt Wallace,3.0,9,3
2021,110,0,32139,Danny Willett,3.0,18,6
2021,110,0,31323,Gary Woodland,3.0,45,15
2021,110,0,47483,Will Zalatoris,3.0,51,17
2021,140,0,47347,Adam Schenk,3.048,64,21
2021,141,0,46442,Maverick McNealy,3.05,61,20
2021,141,0,36871,Matthew NeSmith,3.05,61,20
2021,143,0,29479,Scott Brown,3.053,58,19
2021,143,0,47504,Sam Burns,3.053,58,19
2021,145,0,52372,Cameron Champ,3.056,55,18
2021,146,0,27974,Sung Kang,3.059,52,17
2021,146,0,47993,Denny McCarthy,3.059,52,17
2021,146,0,47128,Richy Werenski,3.059,52,17
2021,149,0,21209,Sergio Garcia,3.067,46,15
2021,149,0,28237,Rory McIlroy,3.067,46,15
2021,149,0,39546,Keith Mitchell,3.067,46,15
2021,149,0,26331,Charl Schwartzel,3.067,46,15
2021,153,0,46441,Robby Shelton,3.071,43,14
2021,154,0,34363,Tyrrell Hatton,3.077,40,13
2021,154,0,35658,Kris Ventura,3.077,40,13
2021,154,0,56278,Matthew Wolff,3.077,40,13
2021,157,0,27644,Brian Harman,3.083,74,24
2021,158,0,29221,Webb Simpson,3.091,34,11
2021,159,0,32618,Rhein Gibson,3.1,31,10
2021,159,0,40042,Tyler McCumber,3.1,31,10
2021,159,0,50525,Collin Morikawa,3.1,31,10
2021,159,0,39953,Chase Seiffert,3.1,31,10
2021,159,0,27649,Brandt Snedeker,3.1,62,20
2021,164,0,33120,Mark Anderson,3.111,28,9
2021,164,0,22371,Aaron Baddeley,3.111,28,9
2021,164,0,34213,Grayson Murray,3.111,28,9
2021,164,0,32150,Michael Thompson,3.111,56,18
2021,168,0,19803,Ryan Armour,3.118,53,17
2021,169,0,45157,Cam Davis,3.12,78,25
2021,170,0,46435,Austin Cook,3.133,47,15
2021,170,0,48081,Xander Schauffele,3.133,47,15
2021,170,0,20396,Lee Westwood,3.133,47,15
2021,173,0,33667,Carlos Ortiz,3.136,69,22
2021,174,0,35450,Patrick Cantlay,3.143,44,14
2021,174,0,29478,Kevin Kisner,3.143,44,14
2021,174,0,23320,Ryan Palmer,3.143,44,14
2021,177,0,34256,Andrew Putnam,3.15,63,20
2021,178,0,51894,Vince Whaley,3.154,41,13
2021,179,0,35461,Beau Hossler,3.167,57,18
2021,179,0,29518,Brendan Steele,3.167,38,12
2021,179,0,34264,Hudson Swafford,3.167,38,12
2021,182,0,27556,Ted Potter Jr.,3.188,51,16
2021,183,0,34360,Patrick Reed,3.2,48,15
2021,183,0,23325,Vaughn Taylor,3.2,48,15
2021,185,0,46550,Brandon Hagy,3.214,45,14
2021,186,0,24781,Hunter Mahan,3.222,29,9
2021,187,0,45609,Tyler Duncan,3.235,55,17
2021,188,0,51766,Wyndham Clark,3.286,46,14
2021,189,0,19846,Brian Gay,3.3,33,10
2021,190,0,31557,Jim Herman,3.308,43,13
2021,191,0,34314,Sebastian Cappelen,3.375,27,8
2021,192,0,33948,Byeong Hun An,3.4,51,15
2021,193,0,29974,Branden Grace,3.444,31,9
2021,194,0,25396,Kevin Na,3.462,45,13
2021,195,0,25364,Paul Casey,3.467,52,15
2021,196,0,34255,Joseph Bramlett,3.5,35,10
2020,1,0,36689,Brooks Koepka,2.0,6,3
2020,2,0,27064,Jhonattan Vegas,2.333,14,6
2020,3,0,29479,Scott Brown,2.429,17,7
2020,4,0,52375,Doug Ghim,2.5,5,2
2020,4,0,35449,Adam Long,2.5,25,10
2020,4,0,47993,Denny McCarthy,2.5,15,6
2020,4,0,40042,Tyler McCumber,2.5,10,4
2020,4,0,26596,Ryan Moore,2.5,5,2
2020,4,0,27942,Rob Oppenheim,2.5,10,4
2020,4,0,35617,Martin Trainer,2.5,10,4
2020,4,0,51894,Vince Whaley,2.5,5,2
2020,12,0,25396,Kevin Na,2.583,31,12
2020,13,0,21961,Charles Howell III,2.6,13,5
2020,14,0,26499,Rafa Cabrera Bello,2.625,21,8
2020,15,0,27974,Sung Kang,2.636,29,11
2020,16,0,34314,Sebastian Cappelen,2.667,16,6
2020,16,0,46435,Austin Cook,2.667,24,9
2020,16,0,29970,Dylan Frittelli,2.667,24,9
2020,16,0,32618,Rhein Gibson,2.667,16,6
2020,16,0,34563,Chesson Hadley,2.667,8,3
2020,16,0,25572,Graeme McDowell,2.667,16,6
2020,16,0,34256,Andrew Putnam,2.667,8,3
2020,16,0,27963,Chris Stroud,2.667,16,6
2020,16,0,29484,Peter Uihlein,2.667,8,3
2020,25,0,34076,Joel Dahmen,2.692,35,13
2020,26,0,33667,Carlos Ortiz,2.7,27,10
2020,26,0,46441,Robby Shelton,2.7,27,10
2020,28,0,29926,Danny Lee,2.714,19,7
2020,28,0,1810,Phil Mickelson,2.714,19,7
2020,30,0,39997,Corey Conners,2.727,30,11
2020,30,0,28237,Rory McIlroy,2.727,30,11
2020,32,0,30927,Brendon Todd,2.733,41,15
2020,33,0,21407,Arjun Atwal,2.75,11,4
2020,33,0,40009,Dominic Bozzelli,2.75,11,4
2020,33,0,25686,Jason Dufner,2.75,11,4
2020,33,0,28307,Matt Every,2.75,11,4
2020,33,0,24924,Bill Haas,2.75,11,4
2020,33,0,49298,Kramer Hickok,2.75,11,4
2020,33,0,35506,Mackenzie Hughes,2.75,33,12
2020,33,0,28252,Seamus Power,2.75,11,4
2020,33,0,24502,Adam Scott,2.75,11,4
2020,33,0,23788,D.J. Trahan,2.75,11,4
2020,33,0,32139,Danny Willett,2.75,22,8
2020,33,0,32254,Xinjun Zhang,2.75,22,8
2020,45,0,33141,Keegan Bradley,2.769,36,13
2020,45,0,35532,Tom Hoge,2.769,36,13
2020,45,0,56278,Matthew Wolff,2.769,36,13
2020,48,0,33410,Andrew Landry,2.778,25,9
2020,48,0,27129,Luke List,2.778,25,9
2020,48,0,46442,Maverick McNealy,2.778,25,9
2020,48,0,30163,Henrik Norlander,2.778,25,9
2020,52,0,45609,Tyler Duncan,2.786,39,14
2020,53,0,34021,Bud Cauley,2.8,14,5
2020,53,0,20229,Stewart Cink,2.8,14,5
2020,53,0,51766,Wyndham Clark,2.8,14,5
2020,53,0,32448,James Hahn,2.8,14,5
2020,53,0,30944,Jason Kokrak,2.8,28,10
2020,53,0,28775,Nate Lashley,2.8,14,5
2020,53,0,49766,Hank Lebioda,2.8,14,5
2020,53,0,48822,Sebastián Muñoz,2.8,28,10
2020,53,0,27349,Alex Noren,2.8,14,5
2020,53,0,23621,Rory Sabbatini,2.8,14,5
2020,53,0,29518,Brendan Steele,2.8,28,10
2020,53,0,33448,Justin Thomas,2.8,28,10
2020,53,0,33419,Cameron Tringale,2.8,28,10
2020,66,1,23320,Ryan Palmer,2.818,31,11
2020,66,1,31560,Brian Stuard,2.818,31,11
2020,68,1,29535,Brice Garnett,2.833,17,6
2020,68,1,19846,Brian Gay,2.833,17,6
2020,68,1,28679,Fabián Gómez,2.833,17,6
2020,68,1,25632,Jimmy Walker,2.833,17,6
2020,72,1,29725,Tony Finau,2.846,37,13
2020,73,1,33122,Russell Knox,2.857,20,7
2020,73,1,32839,Hideki Matsuyama,2.857,40,14
2020,73,1,29908,C.T. Pan,2.857,20,7
2020,73,1,27556,Ted Potter Jr.,2.857,20,7
2020,77,1,32366,Kevin Chappell,2.875,23,8
2020,77,1,40098,Matt Fitzpatrick,2.875,23,8
2020,77,1,27554,Scott Harrington,2.875,23,8
2020,77,1,12716,Charley Hoffman,2.875,23,8
2020,77,1,35461,Beau Hossler,2.875,23,8
2020,77,1,24024,Zach Johnson,2.875,23,8
2020,77,1,32640,Troy Merritt,2.875,23,8
2020,77,1,37275,Sam Ryder,2.875,23,8
2020,85,1,19803,Ryan Armour,2.889,26,9
2020,85,1,35450,Patrick Cantlay,2.889,26,9
2020,85,1,32102,Rickie Fowler,2.889,26,9
2020,85,1,33204,Shane Lowry,2.889,26,9
2020,85,1,39324,J.J. Spaun,2.889,26,9
2020,90,1,25364,Paul Casey,2.9,29,10
2020,90,1,31646,Emiliano Grillo,2.9,29,10
2020,90,1,26329,Louis Oosthuizen,2.9,29,10
2020,93,1,45526,Abraham Ancer,2.909,32,11
2020,93,1,40026,Daniel Berger,2.909,32,11
2020,93,1,29221,Webb Simpson,2.909,32,11
2020,93,1,31323,Gary Woodland,2.909,32,11
2020,97,1,29420,Billy Horschel,2.917,35,12
2020,97,1,29478,Kevin Kisner,2.917,35,12
2020,97,1,53165,Doc Redman,2.917,35,12
2020,97,1,36699,Patrick Rodgers,2.917,35,12
2020,97,1,48081,Xander Schauffele,2.917,35,12
2020,97,1,46046,Scottie Scheffler,2.917,35,12
2020,97,1,25804,Bubba Watson,2.917,35,12
2020,104,1,27649,Brandt Snedeker,2.923,38,13
2020,105,1,35310,Lanto Griffin,2.929,41,14
2020,106,1,39971,Sungjae Im,2.947,56,19
2020,107,1,33948,Byeong Hun An,3.0,45,15
2020,107,1,33120,Mark Anderson,3.0,24,8
2020,107,1,22371,Aaron Baddeley,3.0,18,6
2020,107,1,29268,Bronson Burgoon,3.0,12,4
2020,107,1,34099,Harris English,3.0,27,9
2020,107,1,30911,Tommy Fleetwood,3.0,18,6
2020,107,1,10809,Jim Furyk,3.0,9,3
2020,107,1,48045,Michael Gellerman,3.0,18,6
2020,107,1,25900,Lucas Glover,3.0,27,9
2020,107,1,56762,Will Gordon,3.0,15,5
2020,107,1,29974,Branden Grace,3.0,15,5
2020,107,1,33399,Adam Hadwin,3.0,33,11
2020,107,1,34363,Tyrrell Hatton,3.0,30,10
2020,107,1,26758,David Hearn,3.0,12,4
2020,107,1,34098,Russell Henley,3.0,30,10
2020,107,1,39977,Max Homa,3.0,30,10
2020,107,1,46717,Viktor Hovland,3.0,39,13
2020,107,1,36801,Mark Hubbard,3.0,39,13
2020,107,1,30925,Dustin Johnson,3.0,30,10
2020,107,1,37455,Si Woo Kim,3.0,27,9
2020,107,1,23108,Matt Kuchar,3.0,27,9
2020,107,1,35230,Nelson Ledesma,3.0,6,2
2020,107,1,34466,Peter Malnati,3.0,18,6
2020,107,1,24361,Pat Perez,3.0,15,5
2020,107,1,24138,Ian Poulter,3.0,24,8
2020,107,1,26476,Chez Reavie,3.0,27,9
2020,107,1,22405,Justin Rose,3.0,6,2
2020,107,1,47347,Adam Schenk,3.0,21,7
2020,107,1,39953,Chase Seiffert,3.0,15,5
2020,107,1,30692,Scott Stallings,3.0,33,11
2020,107,1,30110,Kyle Stanley,3.0,18,6
2020,107,1,49960,Sepp Straka,3.0,27,9
2020,107,1,48119,Ben Taylor,3.0,9,3
2020,107,1,27330,Josh Teater,3.0,12,4
2020,107,1,23623,Bo Van Pelt,3.0,18,6
2020,107,1,37189,Harold Varner III,3.0,27,9
2020,107,1,35658,Kris Ventura,3.0,12,4
2020,107,1,48887,Matt Wallace,3.0,24,8
2020,107,1,47128,Richy Werenski,3.0,39,13
2020,107,1,49964,Aaron Wise,3.0,21,7
2020,147,5,33597,Harry Higgs,3.077,40,13
2020,147,5,27214,Kevin Streelman,3.077,40,13
2020,149,5,26851,Marc Leishman,3.083,37,12
2020,150,5,28089,Jason Day,3.091,34,11
2020,151,5,34046,Jordan Spieth,3.1,31,10
2020,152,6,40058,Zac Blair,3.125,25,8
2020,152,6,45157,Cam Davis,3.125,25,8
2020,154,7,33449,Zack Sucher,3.143,22,7
2020,155,7,46970,Jon Rahm,3.154,41,13
2020,156,7,33404,Chris Baker,3.167,19,6
2020,156,7,47504,Sam Burns,3.167,38,12
2020,156,7,46550,Brandon Hagy,3.167,19,6
2020,156,7,49771,J.T. Poston,3.167,38,12
2020,156,7,34360,Patrick Reed,3.167,38,12
2020,161,7,46402,Talor Gooch,3.182,35,11
2020,161,7,27644,Brian Harman,3.182,35,11
2020,163,7,25493,Nick Taylor,3.222,29,9
2020,164,7,52372,Cameron Champ,3.25,39,12
2020,164,7,31557,Jim Herman,3.25,13,4
2020,164,7,32757,Patton Kizzire,3.25,26,8
2020,164,7,27936,Martin Laird,3.25,13,4
2020,164,7,39546,Keith Mitchell,3.25,13,4
2020,164,7,50525,Collin Morikawa,3.25,39,12
2020,164,7,45486,Joaquin Niemann,3.25,39,12
2020,164,7,25818,Scott Piercy,3.25,13,4
2020,172,8,47959,Bryson DeChambeau,3.267,49,15
2020,172,8,32150,Michael Thompson,3.267,49,15
2020,174,8,35891,Cameron Smith,3.273,36,11
2020,175,8,34255,Joseph Bramlett,3.286,23,7
2020,175,8,32791,K.H. Lee,3.286,23,7
2020,177,8,26300,Matt Jones,3.3,33,10
2020,178,8,28420,Ryan Brehm,3.333,10,3
2020,178,8,34213,Grayson Murray,3.333,20,6
2020,178,8,36871,Matthew NeSmith,3.333,20,6
2020,178,8,33486,Roger Sloan,3.333,20,6
2020,182,8,32333,Kevin Tway,3.4,17,5
2020,183,8,21209,Sergio Garcia,3.429,24,7
2020,184,8,32662,Michael Gligic,3.5,7,2
2020,184,8,33490,Bo Hoag,3.5,21,6
2020,184,8,33413,Ben Martin,3.5,7,2
2020,184,8,35732,Wes Roach,3.5,7,2
2020,184,8,34431,Robert Streb,3.5,14,4
2020,184,8,27095,Nick Watney,3.5,7,2
2020,190,8,22056,Cameron Percy,3.6,18,5
2020,191,8,25349,Tim Wilkinson,3.667,11,3
2020,192,8,23325,Vaughn Taylor,3.75,15,4
2020,193,8,31420,Anirban Lahiri,5.0,5,1
2019,1,0,47959,Bryson DeChambeau,2.364,26,11
2019,2,0,37340,Chase Wright,2.5,30,12
2019,3,0,27141,J.B. Holmes,2.538,33,13
2019,4,0,32839,Hideki Matsuyama,2.55,51,20
2019,5,0,29484,Peter Uihlein,2.556,23,9
2019,6,0,39997,Corey Conners,2.571,36,14
2019,7,0,46523,Joey Garber,2.583,31,12
2019,7,0,24924,Bill Haas,2.583,31,12
2019,9,0,26758,David Hearn,2.6,13,5
2019,9,0,36799,Stephan Jaeger,2.6,26,10
2019,11,0,35732,Wes Roach,2.615,34,13
2019,12,0,27330,Josh Teater,2.636,29,11
2019,13,0,32150,Michael Thompson,2.647,45,17
2019,14,0,40009,Dominic Bozzelli,2.667,24,9
2019,14,0,28679,Fabián Gómez,2.667,24,9
2019,14,0,20572,Rod Pampling,2.667,16,6
2019,14,0,30786,Brady Schnell,2.667,24,9
2019,14,0,33486,Roger Sloan,2.667,40,15
2019,19,0,31560,Brian Stuard,2.688,43,16
2019,20,0,34076,Joel Dahmen,2.692,35,13
2019,20,0,25396,Kevin Na,2.692,35,13
2019,22,0,23621,Rory Sabbatini,2.706,46,17
2019,23,0,52372,Cameron Champ,2.714,38,14
2019,23,0,34563,Chesson Hadley,2.714,19,7
2019,23,0,49771,J.T. Poston,2.714,57,21
2019,23,0,27095,Nick Watney,2.714,38,14
2019,27,0,21961,Charles Howell III,2.722,49,18
2019,28,0,29974,Branden Grace,2.727,30,11
2019,29,0,19803,Ryan Armour,2.733,41,15
2019,29,0,35532,Tom Hoge,2.733,41,15
2019,29,0,39977,Max Homa,2.733,41,15
2019,32,0,30191,Julián Etulain,2.75,22,8
2019,32,0,1810,Phil Mickelson,2.75,33,12
2019,32,0,26596,Ryan Moore,2.75,44,16
2019,32,0,26329,Louis Oosthuizen,2.75,33,12
2019,32,0,22405,Justin Rose,2.75,33,12
2019,37,0,29221,Webb Simpson,2.769,36,13
2019,38,0,30978,Kiradech Aphibarnrat,2.778,25,9
2019,38,0,28259,Sangmoon Bae,2.778,25,9
2019,38,0,34306,John Chin,2.778,25,9
2019,38,0,39954,Cody Gribble,2.778,25,9
2019,38,0,37380,Curtis Luck,2.778,25,9
2019,43,0,27895,Jonas Blixt,2.786,39,14
2019,43,0,29535,Brice Garnett,2.786,39,14
2019,43,0,34046,Jordan Spieth,2.786,39,14
2019,46,0,10809,Jim Furyk,2.8,28,10
2019,46,0,30944,Jason Kokrak,2.8,42,15
2019,46,0,25818,Scott Piercy,2.8,28,10
2019,46,0,26951,Johnson Wagner,2.8,28,10
2019,50,0,25493,Nick Taylor,2.81,59,21
2019,51,0,28252,Seamus Power,2.813,45,16
2019,52,0,45526,Abraham Ancer,2.818,31,11
2019,52,0,37275,Sam Ryder,2.818,31,11
2019,52,0,33448,Justin Thomas,2.818,31,11
2019,55,0,35449,Adam Long,2.824,48,17
2019,56,0,25900,Lucas Glover,2.833,34,12
2019,56,0,31420,Anirban Lahiri,2.833,34,12
2019,56,0,47347,Adam Schenk,2.833,51,18
2019,56,0,32139,Danny Willett,2.833,34,12
2019,60,0,49303,Anders Albertson,2.846,37,13
2019,60,0,32200,Roberto Castro,2.846,37,13
2019,60,0,35461,Beau Hossler,2.846,37,13
2019,63,0,27958,Ryan Blaum,2.857,40,14
2019,63,0,24925,Jonathan Byrd,2.857,20,7
2019,63,0,20472,Alex Cejka,2.857,20,7
2019,63,0,35421,Brandon Harkins,2.857,40,14
2019,63,0,28237,Rory McIlroy,2.857,40,14
2019,63,0,29908,C.T. Pan,2.857,40,14
2019,69,0,29926,Danny Lee,2.867,43,15
2019,69,0,33419,Cameron Tringale,2.867,43,15
2019,71,0,25364,Paul Casey,2.875,23,8
2019,71,0,32816,Satoshi Kodaira,2.875,23,8
2019,71,0,32058,José de Jesús Rodríguez,2.875,23,8
2019,71,0,49960,Sepp Straka,2.875,46,16
2019,75,0,29420,Billy Horschel,2.882,49,17
2019,75,0,27649,Brandt Snedeker,2.882,49,17
2019,77,0,40098,Matt Fitzpatrick,2.889,26,9
2019,77,0,33122,Russell Knox,2.889,26,9
2019,77,0,27936,Martin Laird,2.889,52,18
2019,77,0,28775,Nate Lashley,2.889,52,18
2019,77,0,34360,Patrick Reed,2.889,52,18
2019,77,0,21528,Henrik Stenson,2.889,26,9
2019,83,0,23325,Vaughn Taylor,2.895,55,19
2019,84,0,29479,Scott Brown,2.9,29,10
2019,84,0,35376,Roberto Díaz,2.9,29,10
2019,84,0,47990,Kyle Jones,2.9,29,10
2019,84,0,37454,Whee Kim,2.9,29,10
2019,84,0,24361,Pat Perez,2.9,29,10
2019,89,0,24138,Ian Poulter,2.909,32,11
2019,89,0,25632,Jimmy Walker,2.909,32,11
2019,91,0,35450,Patrick Cantlay,2.917,35,12
2019,91,0,34261,Scott Langley,2.917,35,12
2019,91,0,32791,K.H. Lee,2.917,35,12
2019,91,0,27556,Ted Potter Jr.,2.917,35,12
2019,91,0,24502,Adam Scott,2.917,35,12
2019,96,0,45157,Cam Davis,2.923,38,13
2019,96,0,45486,Joaquin Niemann,2.923,38,13
2019,98,0,30925,Dustin Johnson,2.933,44,15
2019,98,0,29478,Kevin Kisner,2.933,44,15
2019,98,0,48822,Sebastián Muñoz,2.933,44,15
2019,98,0,26476,Chez Reavie,2.933,44,15
2019,98,0,33418,Shawn Stefani,2.933,44,15
2019,103,0,33410,Andrew Landry,2.938,47,16
2019,104,0,29970,Dylan Frittelli,2.941,50,17
2019,105,0,39971,Sungjae Im,2.944,53,18
2019,105,0,47993,Denny McCarthy,2.944,53,18
2019,107,0,40026,Daniel Berger,3.0,33,11
2019,107,0,33141,Keegan Bradley,3.0,42,14
2019,107,0,34021,Bud Cauley,3.0,60,20
2019,107,0,45609,Tyler Duncan,3.0,42,14
2019,107,0,6522,Ernie Els,3.0,15,5
2019,107,0,34099,Harris English,3.0,42,14
2019,107,0,32102,Rickie Fowler,3.0,39,13
2019,107,0,19846,Brian Gay,3.0,36,12
2019,107,0,27644,Brian Harman,3.0,42,14
2019,107,0,23353,J.J. Henry,3.0,30,10
2019,107,0,31557,Jim Herman,3.0,21,7
2019,107,0,49298,Kramer Hickok,3.0,27,9
2019,107,0,26300,Matt Jones,3.0,36,12
2019,107,0,39975,Michael Kim,3.0,21,7
2019,107,0,37455,Si Woo Kim,3.0,30,10
2019,107,0,35879,Kelly Kraft,3.0,45,15
2019,107,0,23108,Matt Kuchar,3.0,36,12
2019,107,0,34466,Peter Malnati,3.0,51,17
2019,107,0,32640,Troy Merritt,3.0,36,12
2019,107,0,39546,Keith Mitchell,3.0,45,15
2019,107,0,46601,Trey Mullinax,3.0,30,10
2019,107,0,27349,Alex Noren,3.0,27,9
2019,107,0,33667,Carlos Ortiz,3.0,45,15
2019,107,0,30946,Alex Prugh,3.0,30,10
2019,107,0,29223,Sam Saunders,3.0,36,12
2019,107,0,46501,Ollie Schniederjans,3.0,39,13
2019,107,0,39327,Ben Silverman,3.0,30,10
2019,107,0,35891,Cameron Smith,3.0,51,17
2019,107,0,30692,Scott Stallings,3.0,51,17
2019,107,0,30110,Kyle Stanley,3.0,42,14
