YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
2021,0,27770,Camilo Villegas,4.64,552,119
2021,0,51894,Vince Whaley,4.64,747,161
2021,0,32070,Rafael Campos,4.65,446,96
2021,0,28089,Jason Day,4.65,484,104
2021,0,27554,Scott Harrington,4.65,614,132
2021,0,12716,Charley Hoffman,4.65,702,151
2021,0,35506,Mackenzie Hughes,4.65,823,177
2021,0,24024,Zach Johnson,4.65,618,133
2021,0,47993,Denny McCarthy,4.65,781,168
2021,0,40042,Tyler McCumber,4.65,456,98
2021,0,28237,Rory McIlroy,4.65,558,120
2021,0,22405,Justin Rose,4.65,446,96
2021,0,27214,Kevin Streelman,4.65,720,155
2021,0,23788,D.J. Trahan,4.65,605,130
2021,0,31323,Gary Woodland,4.65,544,117
2021,0,33948,Byeong Hun An,4.66,751,161
2021,0,33120,Mark Anderson,4.66,443,95
2021,0,39997,Corey Conners,4.66,793,170
2021,0,27349,Alex Noren,4.66,639,137
2021,0,49771,J.T. Poston,4.66,606,130
2021,0,27649,Brandt Snedeker,4.66,643,138
2021,0,30927,Brendon Todd,4.66,695,149
2021,0,32139,Danny Willett,4.66,359,77
2021,0,33597,Harry Higgs,4.67,710,152
2021,0,33122,Russell Knox,4.67,714,153
2021,0,29908,C.T. Pan,4.67,649,139
2021,0,24138,Ian Poulter,4.67,486,104
2021,0,30692,Scott Stallings,4.67,589,126
2021,0,37189,Harold Varner III,4.67,682,146
2021,0,47128,Richy Werenski,4.67,654,140
2021,0,22371,Aaron Baddeley,4.68,431,92
2021,0,25686,Jason Dufner,4.68,646,138
2021,0,32102,Rickie Fowler,4.68,716,153
2021,0,34563,Chesson Hadley,4.68,538,115
2021,0,34363,Tyrrell Hatton,4.68,421,90
2021,0,39975,Michael Kim,4.68,561,120
2021,0,28775,Nate Lashley,4.68,571,122
2021,0,20229,Stewart Cink,4.69,699,149
2021,0,29535,Brice Garnett,4.69,713,152
2021,0,25900,Lucas Glover,4.69,745,159
2021,0,35104,Tom Lewis,4.69,666,142
2021,0,40006,Erik van Rooyen,4.69,553,118
2021,0,49964,Aaron Wise,4.69,615,131
2021,0,29970,Dylan Frittelli,4.7,541,115
2021,0,29974,Branden Grace,4.7,620,132
2021,0,33204,Shane Lowry,4.7,545,116
2021,0,30163,Henrik Norlander,4.7,696,148
2021,0,25818,Scott Piercy,4.7,644,137
2021,0,46441,Robby Shelton,4.7,701,149
2021,0,25493,Nick Taylor,4.7,878,187
2021,0,19803,Ryan Armour,4.71,537,114
2021,0,46435,Austin Cook,4.71,527,112
2021,0,31560,Brian Stuard,4.71,767,163
2021,0,25632,Jimmy Walker,4.71,721,153
2021,0,24357,K.J. Choi,4.72,453,96
2021,0,19846,Brian Gay,4.72,581,123
2021,0,34174,John Huh,4.72,529,112
2021,0,23108,Matt Kuchar,4.72,533,113
2021,0,34213,Grayson Murray,4.72,434,92
2021,0,27556,Ted Potter Jr.,4.72,543,115
2021,0,23623,Bo Van Pelt,4.72,618,131
2021,0,29268,Bronson Burgoon,4.73,638,135
2021,0,34314,Sebastian Cappelen,4.73,393,83
2021,0,51766,Wyndham Clark,4.73,681,144
2021,0,39953,Chase Seiffert,4.73,691,146
2021,0,30110,Kyle Stanley,4.73,762,161
2021,0,34431,Robert Streb,4.73,643,136
2021,0,30911,Tommy Fleetwood,4.74,460,97
2021,0,32640,Troy Merritt,4.74,782,165
2021,0,1810,Phil Mickelson,4.74,626,132
2021,0,20396,Lee Westwood,4.74,460,97
2021,0,34076,Joel Dahmen,4.75,656,138
2021,0,48045,Michael Gellerman,4.75,413,87
2021,0,29926,Danny Lee,4.75,480,101
2021,0,26499,Rafa Cabrera Bello,4.76,576,121
2021,0,23621,Rory Sabbatini,4.76,648,136
2021,0,29518,Brendan Steele,4.76,681,143
2021,0,35617,Martin Trainer,4.76,505,106
2021,0,24781,Hunter Mahan,4.77,477,100
2021,0,26476,Chez Reavie,4.77,629,132
2021,0,53165,Doc Redman,4.77,678,142
2021,0,23983,Luke Donald,4.78,497,104
2021,0,30926,Chris Kirk,4.78,684,143
2021,0,26758,David Hearn,4.79,551,115
2021,0,32254,Xinjun Zhang,4.79,536,112
2021,0,28679,Fabián Gómez,4.8,456,95
2021,0,32816,Satoshi Kodaira,4.82,612,127
2021,0,33410,Andrew Landry,4.82,588,122
2021,0,27095,Nick Watney,4.84,436,90
2021,0,32618,Rhein Gibson,4.85,538,111
2021,0,33404,Chris Baker,4.89,450,92
2021,0,27974,Sung Kang,4.91,722,147
2020,0,32102,Rickie Fowler,4.32,298,69
2020,0,28237,Rory McIlroy,4.38,298,68
2020,0,46970,Jon Rahm,4.4,229,52
2020,0,48081,Xander Schauffele,4.4,387,88
2020,0,40026,Daniel Berger,4.43,359,81
2020,-1,35450,Patrick Cantlay,4.44,253,57
2020,0,33204,Shane Lowry,4.47,313,70
2020,0,29484,Peter Uihlein,4.47,286,64
2020,0,29221,Webb Simpson,4.48,197,44
2020,0,39997,Corey Conners,4.49,575,128
2020,0,47959,Bryson DeChambeau,4.49,301,67
2020,0,32448,James Hahn,4.49,292,65
2020,0,27064,Jhonattan Vegas,4.49,427,95
2020,0,50525,Collin Morikawa,4.5,463,103
2020,0,27349,Alex Noren,4.51,401,89
2020,1,32757,Patton Kizzire,4.52,366,81
2020,1,22405,Justin Rose,4.52,217,48
2020,1,27330,Josh Teater,4.52,303,67
2020,1,45157,Cam Davis,4.53,367,81
2020,1,39971,Sungjae Im,4.53,607,134
2020,1,26300,Matt Jones,4.53,557,123
2020,-4,32839,Hideki Matsuyama,4.53,462,102
2020,13,23320,Ryan Palmer,4.53,430,95
2020,-1,10809,Jim Furyk,4.54,245,54
2020,1,46046,Scottie Scheffler,4.54,463,102
2020,-1,31323,Gary Woodland,4.54,368,81
2020,12,29725,Tony Finau,4.55,405,89
2020,-2,12716,Charley Hoffman,4.55,419,92
2020,-2,39977,Max Homa,4.55,560,123
2020,-2,36801,Mark Hubbard,4.55,596,131
2020,-2,33122,Russell Knox,4.55,446,98
2020,-2,27129,Luke List,4.55,505,111
2020,-2,34046,Jordan Spieth,4.55,432,95
2020,-2,31646,Emiliano Grillo,4.56,511,112
2020,-2,33448,Justin Thomas,4.56,319,70
2020,-2,49964,Aaron Wise,4.56,324,71
2020,-1,32791,K.H. Lee,4.57,489,107
2020,-1,24138,Ian Poulter,4.57,320,70
2020,-1,28252,Seamus Power,4.57,274,60
2020,-1,28089,Jason Day,4.58,426,93
2020,-1,35310,Lanto Griffin,4.58,687,150
2020,41,34363,Tyrrell Hatton,4.58,220,48
2020,-1,1810,Phil Mickelson,4.58,421,92
2020,-1,26476,Chez Reavie,4.58,568,124
2020,-1,35732,Wes Roach,4.58,243,53
2020,-1,36699,Patrick Rodgers,4.58,700,153
2020,-1,33419,Cameron Tringale,4.58,517,113
2020,-1,29479,Scott Brown,4.59,482,105
2020,-1,47504,Sam Burns,4.59,413,90
2020,-1,51766,Wyndham Clark,4.59,468,102
2020,-1,46435,Austin Cook,4.59,482,105
2020,-1,56762,Will Gordon,4.59,202,44
2020,-1,31420,Anirban Lahiri,4.59,340,74
2020,-1,36871,Matthew NeSmith,4.59,592,129
2020,-1,47347,Adam Schenk,4.59,666,145
2020,-1,31560,Brian Stuard,4.59,555,121
2020,-1,45609,Tyler Duncan,4.6,644,140
2020,-1,29535,Brice Garnett,4.6,442,96
2020,-1,49298,Kramer Hickok,4.6,331,72
2020,8,29420,Billy Horschel,4.6,547,119
2020,-1,28775,Nate Lashley,4.6,345,75
2020,-1,46442,Maverick McNealy,4.6,690,150
2020,-1,34360,Patrick Reed,4.6,474,103
2020,-1,25493,Nick Taylor,4.6,469,102
2020,0,34021,Bud Cauley,4.61,466,101
2020,0,46550,Brandon Hagy,4.61,443,96
2020,-9,29478,Kevin Kisner,4.61,452,98
2020,16,48822,Sebastián Muñoz,4.61,572,124
2020,0,34213,Grayson Murray,4.61,235,51
2020,0,27214,Kevin Streelman,4.61,447,97
2020,0,51894,Vince Whaley,4.61,346,75
2020,-7,34099,Harris English,4.62,457,99
2020,1,40098,Matt Fitzpatrick,4.62,402,87
2020,1,27644,Brian Harman,4.62,517,112
2020,1,27554,Scott Harrington,4.62,480,104
2020,1,46717,Viktor Hovland,4.62,517,112
2020,1,47993,Denny McCarthy,4.62,624,135
2020,1,30927,Brendon Todd,4.62,522,113
2020,1,35658,Kris Ventura,4.62,337,73
2020,1,32366,Kevin Chappell,4.63,361,78
2020,1,30163,Henrik Norlander,4.63,574,124
2020,1,23621,Rory Sabbatini,4.63,458,99
2020,1,33486,Roger Sloan,4.63,384,83
2020,1,23788,D.J. Trahan,4.63,380,82
2020,4,21407,Arjun Atwal,4.64,269,58
2020,4,25364,Paul Casey,4.64,408,88
2020,4,19846,Brian Gay,4.64,492,106
2020,4,34563,Chesson Hadley,4.64,469,101
2020,4,27936,Martin Laird,4.64,320,69
2020,4,22056,Cameron Percy,4.64,385,83
2020,4,39953,Chase Seiffert,4.64,441,95
2020,4,29518,Brendan Steele,4.64,464,100
2020,4,33141,Keegan Bradley,4.65,549,118
2020,4,34255,Joseph Bramlett,4.65,428,92
2020,4,29970,Dylan Frittelli,4.65,604,130
2020,4,33490,Bo Hoag,4.65,525,113
2020,4,35461,Beau Hossler,4.65,576,124
2020,31,35506,Mackenzie Hughes,4.65,507,109
2020,4,35449,Adam Long,4.65,679,146
2020,4,32640,Troy Merritt,4.65,502,108
2020,-28,45486,Joaquin Niemann,4.65,507,109
2020,4,27942,Rob Oppenheim,4.65,423,91
2020,4,27649,Brandt Snedeker,4.65,358,77
2020,4,39324,J.J. Spaun,4.65,437,94
2020,4,30110,Kyle Stanley,4.65,409,88
2020,4,23325,Vaughn Taylor,4.65,474,102
2020,4,37189,Harold Varner III,4.65,609,131
2020,2,21209,Sergio Garcia,4.66,359,77
2020,2,31557,Jim Herman,4.66,499,107
2020,2,23108,Matt Kuchar,4.66,401,86
2020,2,29926,Danny Lee,4.66,494,106
2020,2,34431,Robert Streb,4.66,368,79
2020,2,56278,Matthew Wolff,4.66,517,111
2020,2,34314,Sebastian Cappelen,4.67,411,88
2020,2,20229,Stewart Cink,4.67,439,94
2020,2,30911,Tommy Fleetwood,4.67,252,54
2020,2,32618,Rhein Gibson,4.67,425,91
2020,2,25900,Lucas Glover,4.67,635,136
2020,2,24924,Bill Haas,4.67,392,84
2020,2,33399,Adam Hadwin,4.67,462,99
2020,2,27095,Nick Watney,4.67,313,67
2020,2,40058,Zac Blair,4.68,580,124
2020,2,40042,Tyler McCumber,4.68,407,87
2020,2,33667,Carlos Ortiz,4.68,473,101
2020,2,37275,Sam Ryder,4.68,445,95
2020,2,24502,Adam Scott,4.68,234,50
2020,2,46441,Robby Shelton,4.68,613,131
2020,3,19803,Ryan Armour,4.69,394,84
2020,3,28679,Fabián Gómez,4.69,488,104
2020,3,30944,Jason Kokrak,4.69,446,95
2020,3,25572,Graeme McDowell,4.69,380,81
2020,3,26329,Louis Oosthuizen,4.69,305,65
2020,3,24361,Pat Perez,4.69,488,104
2020,3,25804,Bubba Watson,4.69,446,95
2020,19,45526,Abraham Ancer,4.7,494,105
2020,3,28420,Ryan Brehm,4.7,442,94
2020,3,52372,Cameron Champ,4.7,611,130
2020,3,32662,Michael Gligic,4.7,409,87
2020,3,34098,Russell Henley,4.7,432,92
2020,3,29908,C.T. Pan,4.7,442,94
2020,3,25818,Scott Piercy,4.7,545,116
2020,3,32333,Kevin Tway,4.7,465,99
2020,3,25349,Tim Wilkinson,4.7,432,92
2020,3,33404,Chris Baker,4.71,377,80
2020,3,29268,Bronson Burgoon,4.71,443,94
2020,3,46402,Talor Gooch,4.71,579,123
2020,3,26758,David Hearn,4.71,433,92
2020,3,35532,Tom Hoge,4.71,551,117
2020,3,49771,J.T. Poston,4.71,560,119
2020,3,53165,Doc Redman,4.71,660,140
2020,3,33948,Byeong Hun An,4.72,519,110
2020,3,25686,Jason Dufner,4.72,486,103
2020,3,24024,Zach Johnson,4.72,434,92
2020,3,35230,Nelson Ledesma,4.72,349,74
2020,3,27963,Chris Stroud,4.72,387,82
2020,3,32150,Michael Thompson,4.72,467,99
2020,3,32139,Danny Willett,4.72,288,61
2020,3,32254,Xinjun Zhang,4.72,580,123
2020,5,33120,Mark Anderson,4.73,350,74
2020,5,26499,Rafa Cabrera Bello,4.73,421,89
2020,5,27974,Sung Kang,4.73,544,115
2020,5,37455,Si Woo Kim,4.73,563,119
2020,5,30692,Scott Stallings,4.73,577,122
2020,5,49960,Sepp Straka,4.73,596,126
2020,5,48887,Matt Wallace,4.73,232,49
2020,5,47128,Richy Werenski,4.73,393,83
2020,5,29974,Branden Grace,4.74,327,69
2020,5,33597,Harry Higgs,4.74,649,137
2020,5,49766,Hank Lebioda,4.74,427,90
2020,5,33413,Ben Martin,4.74,313,66
2020,5,39546,Keith Mitchell,4.74,540,114
2020,5,25396,Kevin Na,4.74,592,125
2020,5,28307,Matt Every,4.75,361,76
2020,5,52375,Doug Ghim,4.75,266,56
2020,5,33410,Andrew Landry,4.75,451,95
2020,5,48119,Ben Taylor,4.75,356,75
2020,5,22371,Aaron Baddeley,4.76,433,91
2020,5,40009,Dominic Bozzelli,4.76,319,67
2020,5,30925,Dustin Johnson,4.76,238,50
2020,5,36689,Brooks Koepka,4.76,295,62
2020,5,35617,Martin Trainer,4.76,400,84
2020,5,27556,Ted Potter Jr.,4.77,334,70
2020,6,21961,Charles Howell III,4.78,449,94
2020,6,34466,Peter Malnati,4.78,430,90
2020,6,33449,Zack Sucher,4.78,301,63
2020,6,23623,Bo Van Pelt,4.78,373,78
2020,6,34076,Joel Dahmen,4.8,605,126
2020,11,26851,Marc Leishman,4.8,470,98
2020,5,48045,Michael Gellerman,4.81,356,74
2020,5,26596,Ryan Moore,4.81,346,72
2020,5,25632,Jimmy Walker,4.82,371,77
2020,8,35891,Cameron Smith,4.83,483,100
2020,7,34256,Andrew Putnam,4.87,409,84
2019,0,33448,Justin Thomas,4.38,420,96
2019,0,28089,Jason Day,4.42,460,104
2019,0,39971,Sungjae Im,4.44,790,178
2019,0,27064,Jhonattan Vegas,4.44,542,122
2019,0,21961,Charles Howell III,4.45,623,140
2019,0,24502,Adam Scott,4.45,347,78
2019,0,23108,Matt Kuchar,4.47,505,113
2019,0,32839,Hideki Matsuyama,4.47,613,137
2019,0,28237,Rory McIlroy,4.47,295,66
2019,0,39546,Keith Mitchell,4.47,635,142
2019,0,25364,Paul Casey,4.48,461,103
2019,0,31323,Gary Woodland,4.48,551,123
2019,0,48822,Sebastián Muñoz,4.49,548,122
2019,0,22405,Justin Rose,4.49,305,68
2019,0,31646,Emiliano Grillo,4.5,553,123
2019,0,48081,Xander Schauffele,4.5,432,96
2019,0,29725,Tony Finau,4.51,501,111
2019,0,27936,Martin Laird,4.51,586,130
2019,0,26851,Marc Leishman,4.51,537,119
2019,0,47993,Denny McCarthy,4.51,595,132
2019,0,24138,Ian Poulter,4.51,347,77
2019,0,34360,Patrick Reed,4.51,582,129
2019,0,29221,Webb Simpson,4.51,501,111
2019,0,27095,Nick Watney,4.51,631,140
2019,0,49964,Aaron Wise,4.51,573,127
2019,0,29268,Bronson Burgoon,4.52,429,95
2019,0,49298,Kramer Hickok,4.52,597,132
2019,0,30925,Dustin Johnson,4.52,389,86
2019,0,32640,Troy Merritt,4.52,393,87
2019,0,25804,Bubba Watson,4.52,407,90
2019,0,47959,Bryson DeChambeau,4.53,489,108
2019,0,32102,Rickie Fowler,4.53,507,112
2019,0,24924,Bill Haas,4.53,543,120
2019,0,47856,Seth Reeves,4.53,485,107
2019,0,49960,Sepp Straka,4.53,430,95
2019,0,21209,Sergio Garcia,4.54,295,65
2019,0,28775,Nate Lashley,4.54,486,107
2019,0,49766,Hank Lebioda,4.54,559,123
2019,0,27129,Luke List,4.54,504,111
2019,0,37275,Sam Ryder,4.54,659,145
2019,0,47347,Adam Schenk,4.54,713,157
2019,0,34021,Bud Cauley,4.55,641,141
2019,0,45157,Cam Davis,4.55,555,122
2019,0,34099,Harris English,4.55,737,162
2019,0,37455,Si Woo Kim,4.55,700,154
2019,0,36689,Brooks Koepka,4.55,446,98
2019,0,49771,J.T. Poston,4.55,732,161
2019,0,46970,Jon Rahm,4.55,314,69
2019,0,32150,Michael Thompson,4.55,546,120
2019,0,47504,Sam Burns,4.56,597,131
2019,0,35376,Roberto Díaz,4.56,461,101
2019,0,39954,Cody Gribble,4.56,492,108
2019,0,33399,Adam Hadwin,4.56,648,142
2019,0,27974,Sung Kang,4.56,689,151
2019,0,30946,Alex Prugh,4.56,534,117
2019,0,23325,Vaughn Taylor,4.56,679,149
2019,0,26951,Johnson Wagner,4.56,438,96
2019,0,33948,Byeong Hun An,4.57,585,128
2019,0,46435,Austin Cook,4.57,466,102
2019,0,30191,Julián Etulain,4.57,589,129
2019,0,24024,Zach Johnson,4.57,503,110
2019,0,26300,Matt Jones,4.57,589,129
2019,0,25818,Scott Piercy,4.57,644,141
2019,0,34256,Andrew Putnam,4.57,512,112
2019,0,35732,Wes Roach,4.57,516,113
2019,0,39324,J.J. Spaun,4.57,640,140
2019,0,33419,Cameron Tringale,4.57,494,108
2019,0,32333,Kevin Tway,4.57,589,129
2019,0,37340,Chase Wright,4.57,480,105
2019,0,27958,Ryan Blaum,4.58,600,131
2019,0,35450,Patrick Cantlay,4.58,408,89
2019,0,30911,Tommy Fleetwood,4.58,389,85
2019,0,10809,Jim Furyk,4.58,440,96
2019,0,39977,Max Homa,4.58,715,156
2019,0,36799,Stephan Jaeger,4.58,541,118
2019,0,37189,Harold Varner III,4.58,596,130
2019,0,51766,Wyndham Clark,4.59,633,138
2019,0,34076,Joel Dahmen,4.59,689,150
2019,0,25900,Lucas Glover,4.59,620,135
2019,0,46402,Talor Gooch,4.59,413,90
2019,0,35506,Mackenzie Hughes,4.59,606,132
2019,0,33486,Roger Sloan,4.59,546,119
2019,0,30110,Kyle Stanley,4.59,661,144
2019,0,32139,Danny Willett,4.59,459,100
2019,0,28259,Sangmoon Bae,4.6,396,86
2019,0,40026,Daniel Berger,4.6,460,100
2019,0,27644,Brian Harman,4.6,612,133
2019,0,29908,C.T. Pan,4.6,681,148
2019,0,28252,Seamus Power,4.6,594,129
2019,0,29223,Sam Saunders,4.6,570,124
2019,0,34046,Jordan Spieth,4.6,506,110
2019,0,29518,Brendan Steele,4.6,589,128
2019,0,29970,Dylan Frittelli,4.61,604,131
2019,0,19846,Brian Gay,4.61,585,127
2019,0,28679,Fabián Gómez,4.61,576,125
2019,0,35421,Brandon Harkins,4.61,747,162
2019,0,35532,Tom Hoge,4.61,692,150
2019,0,33122,Russell Knox,4.61,567,123
2019,0,27214,Kevin Streelman,4.61,623,135
2019,0,40115,Adam Svensson,4.61,470,102
2019,0,25493,Nick Taylor,4.61,737,160
2019,0,47128,Richy Werenski,4.61,622,135
2019,0,30978,Kiradech Aphibarnrat,4.62,467,101
2019,0,39997,Corey Conners,4.62,638,138
2019,0,26329,Louis Oosthuizen,4.62,494,107
2019,0,23621,Rory Sabbatini,4.62,679,147
2019,0,46501,Ollie Schniederjans,4.62,638,138
2019,0,45526,Abraham Ancer,4.63,718,155
2019,0,40098,Matt Fitzpatrick,4.63,431,93
2019,0,29420,Billy Horschel,4.63,662,143
2019,0,25572,Graeme McDowell,4.63,569,123
2019,0,26596,Ryan Moore,4.63,592,128
2019,0,27349,Alex Noren,4.63,440,95
2019,0,24361,Pat Perez,4.63,481,104
2019,0,35891,Cameron Smith,4.63,648,140
2019,0,21528,Henrik Stenson,4.63,324,70
2019,0,29479,Scott Brown,4.64,622,134
2019,0,29478,Kevin Kisner,4.64,649,140
2019,0,33667,Carlos Ortiz,4.64,668,144
2019,0,36699,Patrick Rodgers,4.64,441,95
2019,0,32058,José de Jesús Rodríguez,4.64,469,101
2019,0,35617,Martin Trainer,4.64,441,95
2019,0,26499,Rafa Cabrera Bello,4.65,567,122
2019,0,29535,Brice Garnett,4.65,651,140
2019,0,29974,Branden Grace,4.65,637,137
2019,0,34098,Russell Henley,4.65,511,110
2019,0,24781,Hunter Mahan,4.65,558,120
2019,0,46601,Trey Mullinax,4.65,590,127
2019,0,26476,Chez Reavie,4.65,646,139
2019,0,27649,Brandt Snedeker,4.65,799,172
2019,0,19803,Ryan Armour,4.66,713,153
2019,0,32200,Roberto Castro,4.66,610,131
2019,0,34306,John Chin,4.66,494,106
2019,0,26758,David Hearn,4.66,410,88
2019,0,21731,Freddie Jacobson,4.66,433,93
2019,0,47990,Kyle Jones,4.66,475,102
2019,0,37454,Whee Kim,4.66,601,129
2019,0,35449,Adam Long,4.66,597,128
2019,0,34264,Hudson Swafford,4.66,401,86
2019,0,49303,Anders Albertson,4.67,458,98
2019,0,40009,Dominic Bozzelli,4.67,486,104
2019,0,36852,Jim Knous,4.67,397,85
2019,0,23320,Ryan Palmer,4.67,574,123
2019,0,30692,Scott Stallings,4.67,705,151
2019,0,34431,Robert Streb,4.67,560,120
2019,0,29484,Peter Uihlein,4.67,673,144
2019,0,27895,Jonas Blixt,4.68,627,134
2019,0,52372,Cameron Champ,4.68,505,108
2019,0,6522,Ernie Els,4.68,412,88
2019,0,30944,Jason Kokrak,4.68,688,147
2019,0,34466,Peter Malnati,4.68,609,130
2019,0,25396,Kevin Na,4.68,435,93
2019,0,45486,Joaquin Niemann,4.68,739,158
2019,0,27141,J.B. Holmes,4.69,539,115
2019,0,35461,Beau Hossler,4.69,722,154
2019,0,35879,Kelly Kraft,4.69,586,125
2019,0,29926,Danny Lee,4.69,642,137
2019,0,39327,Ben Silverman,4.69,525,112
2019,0,33141,Keegan Bradley,4.7,709,151
2019,0,25686,Jason Dufner,4.7,550,117
2019,0,30786,Brady Schnell,4.7,395,84
2019,0,27330,Josh Teater,4.71,528,112
2019,0,25632,Jimmy Walker,4.71,579,123
2019,0,46523,Joey Garber,4.72,401,85
2019,0,34363,Tyrrell Hatton,4.72,481,102
2019,0,34563,Chesson Hadley,4.73,572,121
2019,0,33410,Andrew Landry,4.73,662,140
2019,0,24925,Jonathan Byrd,4.74,412,87
2019,0,45609,Tyler Duncan,4.74,701,148
2019,0,33418,Shawn Stefani,4.74,545,115
2019,0,31560,Brian Stuard,4.74,744,157
2019,0,34261,Scott Langley,4.75,598,126
2019,0,37380,Curtis Luck,4.75,456,96
2019,0,23353,J.J. Henry,4.76,438,92
2019,0,32816,Satoshi Kodaira,4.76,619,130
2019,0,32791,K.H. Lee,4.76,642,135
2019,0,25198,Francesco Molinari,4.76,433,91
2019,0,31557,Jim Herman,4.77,353,74
