YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,1,0,48081,Xander Schauffele,66.56,599,9
2024,2,0,49771,J.T. Poston,67.45,742,11
2024,3,0,46046,Scottie Scheffler,67.67,609,9
2024,4,0,50525,Collin Morikawa,67.86,475,7
2024,5,0,48117,Kurt Kitayama,68.0,680,10
2024,6,0,51696,Rico Hoey,68.15,886,13
2024,7,0,50095,Austin Smotherman,68.17,409,6
2024,8,0,35450,Patrick Cantlay,68.18,750,11
2024,9,0,34021,Bud Cauley,68.25,546,8
2024,10,0,28089,Jason Day,68.29,478,7
2024,11,0,39327,Ben Silverman,68.36,752,11
2024,12,0,35461,Beau Hossler,68.38,889,13
2024,13,0,30163,Henrik Norlander,68.44,616,9
2024,14,0,50484,Hayden Springer,68.45,753,11
2024,15,0,28237,Rory McIlroy,68.56,617,9
2024,16,0,27349,Alex Noren,68.73,756,11
2024,16,0,40250,Taylor Pendrith,68.73,1031,15
2024,18,0,39975,Michael Kim,68.82,1170,17
2024,19,0,29725,Tony Finau,68.83,826,12
2024,19,0,51977,Max Greyserman,68.83,826,12
2024,21,0,36801,Mark Hubbard,68.85,895,13
2024,22,0,50188,S.H. Kim,68.89,1240,18
2024,23,0,49947,Taylor Moore,68.92,827,12
2024,24,0,58168,Davis Thompson,68.93,965,14
2024,25,0,39997,Corey Conners,69.0,483,7
2024,25,0,57975,Harry Hall,69.0,759,11
2024,25,0,28775,Nate Lashley,69.0,828,12
2024,25,0,57900,Chandler Phillips,69.0,828,12
2024,25,0,34046,Jordan Spieth,69.0,690,10
2024,30,0,60004,Jacob Bridgeman,69.08,829,12
2024,30,0,26596,Ryan Moore,69.08,898,13
2024,32,0,47504,Sam Burns,69.11,622,9
2024,33,0,57362,Austin Eckroat,69.13,1106,16
2024,33,0,36699,Patrick Rodgers,69.13,1037,15
2024,35,0,32367,Jorge Campillo,69.14,484,7
2024,36,0,33448,Justin Thomas,69.17,830,12
2024,36,0,48319,Tom Whitney,69.17,830,12
2024,38,0,59442,Parker Coody,69.18,761,11
2024,39,0,27936,Martin Laird,69.2,1038,15
2024,40,0,52375,Doug Ghim,69.21,969,14
2024,41,0,40162,Justin Lower,69.25,1108,16
2024,41,0,47983,Chad Ramey,69.25,831,12
2024,43,0,51997,Andrew Novak,69.29,970,14
2024,44,0,59095,Chris Gotterup,69.3,693,10
2024,45,0,35532,Tom Hoge,69.31,901,13
2024,45,0,38991,Alejandro Tosti,69.31,901,13
2024,47,0,46414,Aaron Rai,69.36,763,11
2024,48,0,33204,Shane Lowry,69.44,625,9
2024,49,0,34563,Chesson Hadley,69.45,764,11
2024,50,0,39546,Keith Mitchell,69.46,903,13
2024,51,0,36871,Matt NeSmith,69.47,1042,15
2024,51,0,50493,Justin Suh,69.47,1042,15
2024,53,0,33948,Byeong Hun An,69.5,834,12
2024,53,0,60067,Joe Highsmith,69.5,834,12
2024,55,0,52514,Trace Crowe,69.55,765,11
2024,55,0,12716,Charley Hoffman,69.55,765,11
2024,57,0,45242,Kevin Yu,69.57,974,14
2024,58,0,29936,Ryan Fox,69.58,835,12
2024,59,0,34098,Russell Henley,69.62,905,13
2024,60,0,32839,Hideki Matsuyama,69.63,557,8
2024,61,0,48887,Matt Wallace,69.64,766,11
2024,62,0,59836,Pierceson Coody,69.67,836,12
2024,63,0,29420,Billy Horschel,69.7,697,10
2024,64,0,40058,Zac Blair,69.71,976,14
2024,65,0,36326,David Lipsky,69.75,837,12
2024,65,0,59143,Mac Meissner,69.75,837,12
2024,65,0,46441,Robby Shelton,69.75,837,12
2024,68,0,49960,Sepp Straka,69.77,907,13
2024,69,0,32366,Kevin Chappell,69.8,698,10
2024,69,0,51287,Ryo Hisatsune,69.8,1047,15
2024,69,0,29908,C.T. Pan,69.8,698,10
2024,72,0,27644,Brian Harman,69.83,838,12
2024,72,0,54628,Lee Hodges,69.83,1257,18
2024,72,0,37455,Si Woo Kim,69.83,838,12
2024,72,0,22405,Justin Rose,69.83,838,12
2024,72,0,33486,Roger Sloan,69.83,838,12
2024,77,0,22371,Aaron Baddeley,69.85,908,13
2024,77,0,57366,Cameron Young,69.85,908,13
2024,79,0,45157,Cam Davis,69.91,769,11
2024,79,0,51634,Sahith Theegala,69.91,769,11
2024,81,0,52955,Ludvig Åberg,69.92,909,13
2024,81,0,36884,Ben Kohles,69.92,909,13
2024,83,0,54421,Garrick Higgo,69.93,979,14
2024,84,0,34255,Joseph Bramlett,70.0,1050,15
2024,84,0,59866,Nick Dunlap,70.0,770,11
2024,84,0,35506,Mackenzie Hughes,70.0,910,13
2024,84,0,33968,Thorbjørn Olesen,70.0,560,8
2024,84,0,51894,Vince Whaley,70.0,840,12
2024,89,0,54591,Ben Griffin,70.06,1261,18
2024,89,0,27129,Luke List,70.06,1121,16
2024,91,0,50497,Adrien Dumont de Chassart,70.08,841,12
2024,91,0,30926,Chris Kirk,70.08,911,13
2024,91,0,55893,Sam Stevens,70.08,841,12
2024,94,0,56630,Akshay Bhatia,70.09,771,11
2024,94,0,54576,Patrick Fishburn,70.09,771,11
2024,94,0,34587,Chan Kim,70.09,771,11
2024,94,0,40006,Erik van Rooyen,70.09,771,11
2024,98,0,30911,Tommy Fleetwood,70.1,701,10
2024,99,0,31646,Emiliano Grillo,70.13,561,8
2024,99,0,36799,Stephan Jaeger,70.13,1052,15
2024,101,0,52372,Cameron Champ,70.17,842,12
2024,102,0,47993,Denny McCarthy,70.18,772,11
2024,103,0,51349,Nico Echavarria,70.19,1123,16
2024,104,0,40115,Adam Svensson,70.24,1194,17
2024,105,0,46717,Viktor Hovland,70.27,773,11
2024,105,0,52215,Robert MacIntyre,70.27,773,11
2024,105,0,27139,David Skinns,70.27,1054,15
2024,108,0,48153,Matthieu Pavon,70.31,914,13
2024,109,0,34256,Andrew Putnam,70.33,844,12
2024,109,0,27214,Kevin Streelman,70.33,844,12
2024,111,0,46442,Maverick McNealy,70.36,985,14
2024,112,0,39971,Sungjae Im,70.4,1056,15
2024,112,0,30927,Brendon Todd,70.4,1056,15
2024,114,0,27064,Jhonattan Vegas,70.44,634,9
2024,115,0,45522,Christiaan Bezuidenhout,70.45,775,11
2024,116,0,34466,Peter Malnati,70.46,916,13
2024,116,0,31323,Gary Woodland,70.46,916,13
2024,118,0,28252,Seamus Power,70.5,987,14
2024,118,0,48867,Matti Schmid,70.5,987,14
2024,118,0,46340,Alex Smalley,70.5,846,12
2024,118,0,25493,Nick Taylor,70.5,987,14
2024,122,0,32791,K.H. Lee,70.53,1058,15
2024,123,0,37212,Paul Barjon,70.55,776,11
2024,123,0,32102,Rickie Fowler,70.55,776,11
2024,123,0,46113,Ryan McCormick,70.55,776,11
2024,126,0,48084,Wesley Bryan,70.56,635,9
2024,127,0,24024,Zach Johnson,70.57,494,7
