YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
2019,0,23621,Rory Sabbatini,41.3,26,63,-3.00
2019,0,35532,Tom Hoge,40.6,26,64,-4.00
2019,0,34431,Robert Streb,40.4,19,47,-7.00
2019,0,21961,Charles Howell III,40.3,29,72,-3.00
2019,0,45526,Abraham Ancer,40.0,18,45,-2.00
2019,0,29970,Dylan Frittelli,40.0,18,45,-5.00
2019,0,39327,Ben Silverman,40.0,16,40,-5.00
2019,0,21528,Henrik Stenson,40.0,10,25,-2.00
2019,0,27141,J.B. Holmes,39.6,19,48,E
2019,0,30925,Dustin Johnson,39.5,15,38,-5.00
2019,0,36699,Patrick Rodgers,39.4,13,33,-5.00
2019,0,29518,Brendan Steele,39.4,13,33,-1.00
2019,0,35376,Roberto Díaz,39.3,11,28,-2.00
2019,0,27936,Martin Laird,39.2,20,51,-2.00
2019,0,46601,Trey Mullinax,39.1,25,64,-5.00
2019,0,31323,Gary Woodland,39.0,23,59,-4.00
2019,0,29268,Bronson Burgoon,38.9,14,36,-3.00
2019,0,34256,Andrew Putnam,38.7,24,62,-7.00
2019,0,12716,Charley Hoffman,38.6,17,44,-3.00
2019,0,31560,Brian Stuard,38.1,16,42,-4.00
2019,0,46402,Talor Gooch,37.8,14,37,-1.00
2019,0,39977,Max Homa,37.7,26,69,-6.00
2019,0,29223,Sam Saunders,37.7,23,61,-1.00
2019,0,26476,Chez Reavie,37.2,16,43,E
2019,0,47856,Seth Reeves,37.1,13,35,-1.00
2019,0,47990,Kyle Jones,36.8,14,38,-1.00
2019,0,45486,Joaquin Niemann,35.8,24,67,-8.00
2019,0,32791,K.H. Lee,35.7,20,56,-3.00
2019,0,47993,Denny McCarthy,35.1,20,57,-5.00
2019,0,27963,Chris Stroud,34.5,20,58,-8.00
2019,0,27895,Jonas Blixt,34.0,16,47,-4.00
2019,0,40009,Dominic Bozzelli,33.3,16,48,-4.00
2019,0,35506,Mackenzie Hughes,33.3,22,66,-1.00
2019,0,34261,Scott Langley,33.3,12,36,-2.00
2019,0,46435,Austin Cook,32.4,12,37,-1.00
2019,0,25396,Kevin Na,32.3,10,31,E
2019,0,31557,Jim Herman,32.0,8,25,-1.00
2019,0,28679,Fabián Gómez,31.3,10,32,-3.00
2019,0,19803,Ryan Armour,31.1,14,45,-3.00
2019,0,32333,Kevin Tway,31.0,18,58,-4.00
2019,0,29908,C.T. Pan,30.4,17,56,-3.00
2019,0,49298,Kramer Hickok,29.7,11,37,-1.00
2019,0,32200,Roberto Castro,29.3,12,41,-5.00
2019,0,49964,Aaron Wise,29.3,12,41,-2.00
2019,0,46523,Joey Garber,26.9,7,26,E
2019,0,24781,Hunter Mahan,22.7,5,22,-1.00
2018,0,47959,Bryson DeChambeau,73.5,36,49,-7.00
2018,0,30978,Kiradech Aphibarnrat,68.4,13,19,-3.00
2018,0,32102,Rickie Fowler,68.3,28,41,-10.00
2018,0,29485,Brett Stegmaier,67.9,19,28,-4.00
2018,0,34046,Jordan Spieth,66.0,35,53,-8.00
2018,0,37275,Sam Ryder,64.6,31,48,-7.00
2018,0,29484,Peter Uihlein,64.1,41,64,-5.00
2018,0,31323,Gary Woodland,63.6,28,44,-6.00
2018,0,21528,Henrik Stenson,63.2,24,38,-4.00
2018,0,32757,Patton Kizzire,62.9,44,70,-6.00
2018,0,31420,Anirban Lahiri,62.9,39,62,-11.00
2018,0,46970,Jon Rahm,62.2,28,45,-6.00
2018,0,35532,Tom Hoge,61.6,45,73,-13.00
2018,0,46501,Ollie Schniederjans,61.2,52,85,-22.00
2018,0,28252,Seamus Power,60.8,31,51,-8.00
2018,0,26300,Matt Jones,60.5,26,43,-3.00
2018,0,29725,Tony Finau,60.0,48,80,-10.00
2018,0,34264,Hudson Swafford,60.0,27,45,-4.00
2018,0,35545,Blayne Barber,59.0,23,39,-3.00
2018,0,27095,Nick Watney,59.0,46,78,-7.00
2018,0,33418,Shawn Stefani,58.8,30,51,-6.00
2018,0,19846,Brian Gay,58.7,37,63,-6.00
2018,0,28500,Martin Flores,58.5,55,94,-5.00
2018,0,28307,Matt Every,58.1,36,62,-4.00
2018,0,32876,Martin Piller,58.0,40,69,-7.00
2018,0,24024,Zach Johnson,57.8,37,64,-13.00
2018,0,39954,Cody Gribble,57.1,28,49,-5.00
2018,0,29221,Webb Simpson,56.9,33,58,-7.00
2018,0,29974,Branden Grace,55.9,19,34,E
2018,0,36689,Brooks Koepka,55.9,19,34,-3.00
2018,0,29926,Danny Lee,55.9,33,59,-11.00
2018,0,23320,Ryan Palmer,55.9,33,59,-2.00
2018,0,29908,C.T. Pan,55.9,33,59,-9.00
2018,0,33419,Cameron Tringale,55.8,29,52,-5.00
2018,0,8793,Tiger Woods,55.8,24,43,-3.00
2018,0,37189,Harold Varner III,55.6,30,54,-2.00
2018,0,27644,Brian Harman,55.4,36,65,-7.00
2018,0,47128,Richy Werenski,55.2,37,67,-6.00
2018,0,40058,Zac Blair,55.0,11,20,-3.00
2018,0,36799,Stephan Jaeger,54.8,34,62,-8.00
2018,0,34256,Andrew Putnam,54.7,35,64,-10.00
2018,0,24358,Robert Garrigus,54.5,36,66,-7.00
2018,0,25198,Francesco Molinari,54.5,24,44,-5.00
2018,0,27214,Kevin Streelman,54.4,31,57,-2.00
2018,0,24138,Ian Poulter,54.3,25,46,-8.00
2018,0,32839,Hideki Matsuyama,54.1,20,37,-4.00
2018,0,30926,Chris Kirk,53.8,43,80,-10.00
2018,0,49771,J.T. Poston,53.8,28,52,-5.00
2018,0,37454,Whee Kim,53.7,29,54,-7.00
2018,0,36699,Patrick Rodgers,53.6,30,56,-9.00
2018,0,27141,J.B. Holmes,53.4,31,58,-4.00
2018,0,25396,Kevin Na,53.2,33,62,-9.00
2018,0,23325,Vaughn Taylor,53.2,33,62,-2.00
2018,0,26596,Ryan Moore,53.1,17,32,-2.00
2018,0,27129,Luke List,52.9,37,70,-8.00
2018,0,33948,Byeong Hun An,52.7,29,55,-5.00
2018,0,34360,Patrick Reed,52.6,30,57,-4.00
2018,0,47347,Adam Schenk,52.6,30,57,-10.00
2018,0,35544,Andrew Yun,52.5,21,40,-2.00
2018,0,46402,Talor Gooch,52.3,23,44,-5.00
2018,0,33413,Ben Martin,52.2,35,67,-8.00
2018,0,29461,Jamie Lovemark,52.0,39,75,-7.00
2018,0,48081,Xander Schauffele,51.9,40,77,-11.00
2018,0,27963,Chris Stroud,51.9,27,52,-2.00
2018,0,34174,John Huh,51.6,32,62,-4.00
2018,0,37338,Zecheng Dou,51.5,17,33,-4.00
2018,0,30925,Dustin Johnson,51.4,19,37,-4.00
2018,0,34021,Bud Cauley,51.2,22,43,-2.00
2018,0,29222,Billy Hurley III,51.2,22,43,-1.00
2018,0,26476,Chez Reavie,51.1,23,45,-2.00
2018,0,34098,Russell Henley,51.0,25,49,-9.00
2018,0,50526,Tom Lovelady,51.0,25,49,-1.00
2018,0,24502,Adam Scott,51.0,25,49,-6.00
2018,0,21961,Charles Howell III,50.8,33,65,-3.00
2018,0,32640,Troy Merritt,50.7,34,67,-4.00
2018,0,27649,Brandt Snedeker,50.7,37,73,-5.00
2018,0,35461,Beau Hossler,50.6,40,79,-7.00
2018,0,33122,Russell Knox,50.6,39,77,-6.00
2018,0,20229,Stewart Cink,50.0,31,62,-4.00
2018,0,25686,Jason Dufner,50.0,22,44,E
2018,0,29535,Brice Garnett,50.0,31,62,-7.00
2018,0,24924,Bill Haas,50.0,35,70,-4.00
2018,0,35506,Mackenzie Hughes,50.0,41,82,-8.00
2018,0,28775,Nate Lashley,50.0,21,42,-3.00
2018,0,1810,Phil Mickelson,50.0,38,76,-9.00
2018,0,25493,Nick Taylor,50.0,33,66,-2.00
2018,0,32254,Xinjun Zhang,50.0,24,48,-1.00
2018,0,39546,Keith Mitchell,49.4,39,79,-8.00
2018,0,30944,Jason Kokrak,49.3,35,71,E
2018,0,34076,Joel Dahmen,49.2,30,61,-7.00
2018,0,33399,Adam Hadwin,49.2,30,61,-1.00
2018,0,35891,Cameron Smith,49.1,26,53,-1.00
2018,0,32366,Kevin Chappell,49.0,24,49,-5.00
2018,0,29518,Brendan Steele,48.8,21,43,-2.00
2018,0,30911,Tommy Fleetwood,48.6,18,37,-6.00
2018,0,25240,D.A. Points,48.6,18,37,-2.00
2018,0,31202,William McGirt,48.4,31,64,-5.00
2018,0,26851,Marc Leishman,48.1,26,54,-6.00
2018,0,32150,Michael Thompson,48.1,26,54,-5.00
2018,0,24925,Jonathan Byrd,48.0,24,50,-2.00
2018,0,25900,Lucas Glover,48.0,24,50,-4.00
2018,0,23108,Matt Kuchar,48.0,24,50,-7.00
2018,0,34563,Chesson Hadley,47.9,35,73,-2.00
2018,0,30692,Scott Stallings,47.9,35,73,-7.00
2018,0,12716,Charley Hoffman,47.8,33,69,-12.00
2018,0,37455,Si Woo Kim,47.8,32,67,-12.00
2018,0,20593,Greg Chalmers,47.5,19,40,-3.00
2018,0,24781,Hunter Mahan,47.5,19,40,-3.00
2018,0,39324,J.J. Spaun,47.3,26,55,-4.00
2018,0,46435,Austin Cook,47.2,34,72,-8.00
2018,0,22371,Aaron Baddeley,47.1,33,70,-10.00
2018,0,32333,Kevin Tway,47.1,40,85,-11.00
2018,0,29223,Sam Saunders,46.8,29,62,-11.00
2018,0,29268,Bronson Burgoon,46.7,21,45,-6.00
2018,0,39997,Corey Conners,46.7,28,60,-5.00
2018,0,30110,Kyle Stanley,46.7,21,45,-4.00
2018,0,31646,Emiliano Grillo,46.6,27,58,-5.00
2018,0,39975,Michael Kim,46.6,27,58,-9.00
2018,0,28679,Fabián Gómez,46.4,26,56,-1.00
2018,0,29420,Billy Horschel,46.4,26,56,-6.00
2018,0,28237,Rory McIlroy,46.3,19,41,-5.00
2018,0,33448,Justin Thomas,46.3,31,67,-6.00
2018,0,45526,Abraham Ancer,46.2,30,65,-3.00
2018,0,27958,Ryan Blaum,46.0,23,50,-3.00
2018,0,28089,Jason Day,45.6,26,57,-10.00
2018,0,45609,Tyler Duncan,45.3,29,64,-3.00
2018,0,24140,Sean O'Hair,45.3,24,53,-7.00
2018,0,47125,Matt Atkins,45.2,14,31,-1.00
2018,0,32448,James Hahn,45.2,28,62,-13.00
2018,0,34466,Peter Malnati,45.2,38,84,-9.00
2018,0,22056,Cameron Percy,45.2,14,31,E
2018,0,27064,Jhonattan Vegas,45.2,28,62,-5.00
2018,0,27349,Alex Noren,45.0,18,40,-4.00
2018,0,49964,Aaron Wise,45.0,36,80,-4.00
2018,0,20472,Alex Cejka,44.7,17,38,-3.00
2018,0,23621,Rory Sabbatini,44.7,38,85,-8.00
2018,0,48084,Wesley Bryan,44.2,19,43,-4.00
2018,0,47287,Ethan Tracy,44.2,19,43,E
2018,0,25632,Jimmy Walker,44.2,23,52,-4.00
2018,0,19803,Ryan Armour,44.1,26,59,-3.00
2018,0,26758,David Hearn,44.1,15,34,-3.00
2018,0,34213,Grayson Murray,44.1,26,59,-3.00
2018,0,24846,Ricky Barnes,44.0,11,25,E
2018,0,28132,Tyrone Van Aswegen,44.0,37,84,-9.00
2018,0,35310,Lanto Griffin,43.9,18,41,-4.00
2018,0,26331,Charl Schwartzel,43.9,18,41,-3.00
2018,0,31560,Brian Stuard,43.6,24,55,-4.00
2018,0,33141,Keegan Bradley,43.5,27,62,-3.00
2018,0,25364,Paul Casey,43.2,19,44,-5.00
2018,0,40026,Daniel Berger,42.9,18,42,+1.00
2018,0,26499,Rafa Cabrera Bello,42.9,15,35,-2.00
2018,0,34099,Harris English,42.9,27,63,-5.00
2018,0,33204,Shane Lowry,42.9,21,49,-2.00
2018,0,26329,Louis Oosthuizen,42.9,12,28,-1.00
2018,0,40009,Dominic Bozzelli,42.6,23,54,-8.00
2018,0,31416,Derek Fathauer,42.5,31,73,-4.00
2018,0,22405,Justin Rose,42.2,19,45,-7.00
2018,0,25804,Bubba Watson,42.2,27,64,-2.00
2018,0,35421,Brandon Harkins,41.7,35,84,-6.00
2018,0,46601,Trey Mullinax,41.5,17,41,-7.00
2018,0,25892,Steve Wheatcroft,41.5,17,41,-3.00
2018,0,24361,Pat Perez,41.4,12,29,-2.00
2018,0,35450,Patrick Cantlay,41.3,19,46,-3.00
2018,0,34358,Jonathan Randolph,41.1,23,56,E
2018,0,20157,Retief Goosen,40.6,13,32,-1.00
2018,0,37278,Nicholas Lindheim,40.0,20,50,-3.00
2018,0,27942,Rob Oppenheim,39.6,19,48,-5.00
2018,0,34363,Tyrrell Hatton,39.4,13,33,-2.00
2018,0,34431,Robert Streb,39.4,28,71,-2.00
2018,0,27974,Sung Kang,39.3,22,56,-2.00
2018,0,35376,Roberto Díaz,39.1,18,46,-2.00
2018,0,27556,Ted Potter Jr.,38.2,21,55,-3.00
2018,0,23353,J.J. Henry,37.7,20,53,-1.00
2018,0,12510,Chad Campbell,36.7,22,60,-4.00
2018,0,32816,Satoshi Kodaira,36.7,11,30,-1.00
2018,0,47993,Denny McCarthy,36.6,15,41,-1.00
2018,0,29478,Kevin Kisner,36.5,19,52,-4.00
2018,0,25818,Scott Piercy,35.9,14,39,-2.00
2018,0,33410,Andrew Landry,35.8,19,53,-5.00
2018,0,39327,Ben Silverman,35.6,16,45,-3.00
2018,0,27895,Jonas Blixt,35.3,12,34,-2.00
2018,0,29479,Scott Brown,35.3,24,68,-5.00
2018,0,25572,Graeme McDowell,34.4,11,32,-5.00
2018,0,35879,Kelly Kraft,33.9,19,56,-4.00
2018,0,22582,Kyle Thompson,32.4,12,37,E
2018,0,34409,David Lingmerth,32.0,16,50,-1.00
2018,0,39328,Conrad Shindler,29.0,9,31,-1.00
2018,0,20572,Rod Pampling,28.2,11,39,-1.00
2018,0,25834,Daniel Summerhays,26.9,7,26,-2.00
2018,0,27936,Martin Laird,26.7,12,45,-5.00
2018,0,26951,Johnson Wagner,25.6,11,43,-2.00
2018,0,10809,Jim Furyk,25.0,8,32,-1.00
2018,0,23541,Ben Crane,19.2,5,26,-1.00
2017,0,33418,Shawn Stefani,68.8,33,48,-3.00
2017,0,47128,Richy Werenski,67.5,27,40,-3.00
2017,0,24502,Adam Scott,64.9,24,37,-4.00
2017,0,20229,Stewart Cink,64.8,57,88,-16.00
2017,0,28500,Martin Flores,63.3,38,60,-2.00
2017,0,34099,Harris English,63.2,36,57,-6.00
2017,0,24924,Bill Haas,62.1,41,66,-10.00
2017,0,26476,Chez Reavie,59.7,37,62,-5.00
2017,0,21209,Sergio Garcia,59.5,22,37,-5.00
2017,0,22056,Cameron Percy,59.2,29,49,-3.00
2017,0,33419,Cameron Tringale,58.5,31,53,+2.00
2017,0,28307,Matt Every,58.0,40,69,-12.00
2017,0,46550,Brandon Hagy,58.0,29,50,-1.00
2017,0,34021,Bud Cauley,57.9,44,76,-12.00
2017,0,26758,David Hearn,57.6,34,59,-3.00
2017,0,35545,Blayne Barber,57.4,31,54,+1.00
2017,0,27974,Sung Kang,57.4,39,68,-10.00
2017,0,19846,Brian Gay,56.9,33,58,-7.00
2017,0,25191,Gonzalo Fernandez-Castaño,56.8,21,37,-4.00
2017,0,36801,Mark Hubbard,56.6,30,53,-5.00
2017,0,29223,Sam Saunders,56.6,30,53,-6.00
2017,0,28679,Fabián Gómez,56.0,28,50,-5.00
2017,0,25198,Francesco Molinari,56.0,28,50,-6.00
2017,0,22405,Justin Rose,55.6,25,45,-3.00
2017,0,25720,Chad Collins,55.3,21,38,-5.00
2017,0,33399,Adam Hadwin,55.1,38,69,-2.00
2017,0,28252,Seamus Power,54.8,34,62,-9.00
2017,0,27963,Chris Stroud,54.8,17,31,-6.00
2017,0,12716,Charley Hoffman,54.7,47,86,-6.00
2017,0,26300,Matt Jones,54.7,29,53,-3.00
2017,0,46501,Ollie Schniederjans,54.7,41,75,-5.00
2017,0,24140,Sean O'Hair,54.5,42,77,-9.00
2017,0,22371,Aaron Baddeley,54.3,25,46,-6.00
2017,0,26331,Charl Schwartzel,54.3,25,46,-2.00
2017,0,23800,Bryce Molder,54.2,32,59,-9.00
2017,0,27095,Nick Watney,54.2,39,72,-4.00
2017,0,34098,Russell Henley,54.0,34,63,-8.00
2017,0,35891,Cameron Smith,53.5,38,71,-7.00
2017,0,29221,Webb Simpson,53.4,39,73,-4.00
2017,0,31323,Gary Woodland,53.3,24,45,-3.00
2017,0,27895,Jonas Blixt,53.2,25,47,-4.00
2017,0,26329,Louis Oosthuizen,53.2,25,47,-4.00
2017,0,29479,Scott Brown,53.0,35,66,-6.00
2017,0,31202,William McGirt,52.9,36,68,-7.00
2017,0,39324,J.J. Spaun,52.7,29,55,-6.00
2017,0,33461,Morgan Hoffmann,52.6,41,78,-4.00
2017,0,25364,Paul Casey,52.4,33,63,-9.00
2017,0,23325,Vaughn Taylor,52.4,33,63,-2.00
2017,0,34046,Jordan Spieth,52.3,34,65,-9.00
2017,0,24781,Hunter Mahan,52.1,25,48,-3.00
2017,0,29720,Andres Gonzales,51.9,27,52,-2.00
2017,0,37454,Whee Kim,51.8,29,56,-2.00
2017,0,22046,Geoff Ogilvy,51.8,29,56,-6.00
2017,0,39975,Michael Kim,51.7,46,89,-11.00
2017,0,27936,Martin Laird,51.7,31,60,-7.00
2017,0,20593,Greg Chalmers,51.6,32,62,-12.00
2017,0,20157,Retief Goosen,51.4,19,37,-7.00
2017,0,27129,Luke List,51.4,37,72,-3.00
2017,0,28237,Rory McIlroy,51.4,18,35,-6.00
2017,0,32333,Kevin Tway,51.4,36,70,-6.00
2017,0,27649,Brandt Snedeker,51.3,20,39,-7.00
2017,0,35110,Brett Drewitt,51.2,21,41,-5.00
2017,0,21961,Charles Howell III,51.2,43,84,-7.00
2017,0,30925,Dustin Johnson,51.1,24,47,-2.00
2017,0,23983,Luke Donald,51.0,26,51,-4.00
2017,0,48084,Wesley Bryan,50.9,29,57,-11.00
2017,0,46970,Jon Rahm,50.8,32,63,-9.00
2017,0,29725,Tony Finau,50.6,45,89,-12.00
2017,0,34360,Patrick Reed,50.5,46,91,-14.00
2017,0,33141,Keegan Bradley,50.0,29,58,-4.00
2017,0,28089,Jason Day,50.0,20,40,-4.00
2017,0,37455,Si Woo Kim,50.0,32,64,-8.00
2017,0,33122,Russell Knox,50.0,19,38,-4.00
2017,0,46732,Rick Lamb,50.0,12,24,E
2017,0,49771,J.T. Poston,50.0,39,78,-6.00
2017,0,37189,Harold Varner III,50.0,43,86,-6.00
2017,0,27958,Ryan Blaum,49.3,34,69,-3.00
2017,0,23108,Matt Kuchar,49.3,33,67,-8.00
2017,0,33413,Ben Martin,49.3,34,69,-7.00
2017,0,29222,Billy Hurley III,49.0,25,51,-8.00
2017,0,46443,Brian Campbell,48.7,19,39,-1.00
2017,0,30944,Jason Kokrak,48.7,38,78,-2.00
2017,0,31416,Derek Fathauer,48.6,34,70,-14.00
2017,0,25834,Daniel Summerhays,48.6,36,74,-10.00
2017,0,40058,Zac Blair,48.5,33,68,-4.00
2017,0,29926,Danny Lee,48.5,32,66,-7.00
2017,0,39954,Cody Gribble,48.4,30,62,-1.00
2017,0,33948,Byeong Hun An,48.3,29,60,-8.00
2017,0,32640,Troy Merritt,48.2,27,56,-5.00
2017,0,28420,Ryan Brehm,48.1,25,52,-6.00
2017,0,23541,Ben Crane,48.1,25,52,-3.00
2017,0,31420,Anirban Lahiri,48.1,26,54,-1.00
2017,0,31557,Jim Herman,48.0,24,50,-4.00
2017,0,48081,Xander Schauffele,48.0,24,50,-4.00
2017,0,27214,Kevin Streelman,47.9,34,71,-7.00
2017,0,34409,David Lingmerth,47.6,30,63,-9.00
2017,0,23320,Ryan Palmer,47.5,19,40,-6.00
2017,0,32448,James Hahn,47.4,37,78,-8.00
2017,0,27644,Brian Harman,47.4,46,97,-18.00
2017,0,33204,Shane Lowry,47.4,18,38,-6.00
2017,0,34431,Robert Streb,47.4,46,97,-13.00
2017,0,29420,Billy Horschel,47.2,34,72,-3.00
2017,0,46440,Smylie Kaufman,47.2,25,53,-5.00
2017,0,25818,Scott Piercy,47.2,17,36,-4.00
2017,0,28132,Tyrone Van Aswegen,47.2,34,72,-1.00
2017,0,24138,Ian Poulter,47.1,24,51,-7.00
2017,0,48822,Sebastián Muñoz,46.9,15,32,-3.00
2017,0,23353,J.J. Henry,46.8,29,62,-7.00
2017,0,29518,Brendan Steele,46.8,22,47,-4.00
2017,0,29289,S.Y. Noh,46.5,33,71,-6.00
2017,0,26596,Ryan Moore,46.2,24,52,-6.00
2017,0,24357,K.J. Choi,46.0,23,50,-9.00
2017,0,30926,Chris Kirk,46.0,29,63,-4.00
2017,0,32150,Michael Thompson,45.8,22,48,-7.00
2017,0,33120,Mark Anderson,45.7,16,35,-1.00
2017,0,25900,Lucas Glover,45.7,37,81,-8.00
2017,0,34264,Hudson Swafford,45.7,21,46,-6.00
2017,0,31646,Emiliano Grillo,45.6,26,57,-4.00
2017,0,34174,John Huh,45.5,25,55,-3.00
2017,0,26851,Marc Leishman,45.5,30,66,-6.00
2017,0,26951,Johnson Wagner,45.5,20,44,-2.00
2017,0,36689,Brooks Koepka,45.3,24,53,-7.00
2017,0,25274,Steven Bowditch,45.2,14,31,-4.00
2017,0,35300,Andrew Loupe,45.2,14,31,-2.00
2017,0,32102,Rickie Fowler,45.1,23,51,-3.00
2017,0,32757,Patton Kizzire,45.0,27,60,-6.00
2017,0,32839,Hideki Matsuyama,44.9,22,49,-8.00
2017,0,20572,Rod Pampling,44.8,30,67,-2.00
2017,0,25240,D.A. Points,44.7,21,47,-5.00
2017,0,30110,Kyle Stanley,44.7,34,76,-11.00
2017,0,19803,Ryan Armour,44.4,8,18,-1.00
2017,0,25345,Carl Pettersson,44.4,24,54,-5.00
2017,0,29476,Kyle Reifers,44.3,35,79,-4.00
2017,0,29908,C.T. Pan,44.0,22,50,-2.00
2017,0,25396,Kevin Na,43.8,21,48,-2.00
2017,0,25493,Nick Taylor,43.8,35,80,-5.00
2017,0,35450,Patrick Cantlay,43.6,17,39,-8.00
2017,0,6522,Ernie Els,43.6,17,39,E
2017,0,30692,Scott Stallings,43.4,33,76,-4.00
2017,0,20104,Ken Duke,43.3,26,60,-4.00
2017,0,32200,Roberto Castro,42.9,15,35,-4.00
2017,0,30191,Julián Etulain,42.9,15,35,-7.00
2017,0,26289,Boo Weekley,42.9,18,42,-1.00
2017,0,29461,Jamie Lovemark,42.6,26,61,-6.00
2017,0,20472,Alex Cejka,42.5,17,40,-3.00
2017,0,25804,Bubba Watson,42.5,17,40,-8.00
2017,0,35506,Mackenzie Hughes,42.4,39,92,-6.00
2017,0,47959,Bryson DeChambeau,42.3,22,52,-4.00
2017,0,29974,Branden Grace,42.3,11,26,-3.00
2017,0,27770,Camilo Villegas,42.3,22,52,-4.00
2017,0,34358,Jonathan Randolph,42.1,16,38,E
2017,0,36699,Patrick Rodgers,42.1,24,57,-7.00
2017,0,29740,Brad Fritsch,41.9,18,43,-5.00
2017,0,34466,Peter Malnati,41.9,26,62,-1.00
2017,0,27064,Jhonattan Vegas,41.9,26,62,-2.00
2017,0,29478,Kevin Kisner,41.8,23,55,-5.00
2017,0,24846,Ricky Barnes,41.5,34,82,-11.00
2017,0,24361,Pat Perez,41.3,26,63,-3.00
2017,0,32366,Kevin Chappell,41.2,21,51,-3.00
2017,0,20771,Steven Alker,41.0,16,39,E
2017,0,34213,Grayson Murray,40.9,36,88,-10.00
2017,0,27466,Spencer Levin,40.7,22,54,E
2017,0,40026,Daniel Berger,40.3,25,62,-9.00
2017,0,24358,Robert Garrigus,40.0,16,40,-3.00
2017,0,25349,Tim Wilkinson,40.0,10,25,-1.00
2017,0,24024,Zach Johnson,39.7,25,63,-10.00
2017,0,27436,Graham DeLaet,39.3,22,56,E
2017,0,24507,Jason Bohn,39.2,20,51,-8.00
2017,0,10809,Jim Furyk,39.1,9,23,-1.00
2017,0,22986,Søren Kjeldsen,38.5,10,26,-1.00
2017,0,33448,Justin Thomas,38.1,16,42,-6.00
2017,0,31560,Brian Stuard,37.8,17,45,-2.00
2017,0,28093,Miguel Angel Carballo,37.5,12,32,-3.00
2017,0,25686,Jason Dufner,37.2,16,43,-1.00
2017,0,30852,Ryo Ishikawa,37.2,16,43,-2.00
2017,0,35532,Tom Hoge,37.1,13,35,-5.00
2017,0,12510,Chad Campbell,37.0,20,54,-2.00
2017,0,25632,Jimmy Walker,36.8,14,38,+2.00
2017,0,23621,Rory Sabbatini,36.4,16,44,-3.00
2017,0,46601,Trey Mullinax,36.2,17,47,-6.00
2017,0,35879,Kelly Kraft,36.1,22,61,-8.00
2017,0,23497,Tag Ridings,35.9,14,39,-7.00
2017,0,1810,Phil Mickelson,33.3,22,66,-4.00
2017,0,27141,J.B. Holmes,31.4,16,51,-3.00
2017,0,25892,Steve Wheatcroft,30.8,12,39,-2.00
2017,0,40009,Dominic Bozzelli,29.8,14,47,-2.00
2017,0,29485,Brett Stegmaier,29.8,17,57,-4.00
2017,0,37278,Nicholas Lindheim,29.3,12,41,-1.00
2017,0,26499,Rafa Cabrera Bello,25.0,9,36,+1.00
2017,0,25572,Graeme McDowell,24.1,7,29,-1.00
2016,0,24140,Sean O'Hair,66.7,52,78,-10.00
2016,0,29289,S.Y. Noh,62.5,40,64,-10.00
2016,0,27129,Luke List,62.3,33,53,-2.00
2016,0,27644,Brian Harman,61.4,54,88,-3.00
2016,0,29268,Bronson Burgoon,60.7,37,61,-5.00
2016,0,35539,Luke Guthrie,60.6,20,33,-7.00
2016,0,25364,Paul Casey,59.1,26,44,-2.00
2016,0,32757,Patton Kizzire,58.6,34,58,-9.00
2016,0,34046,Jordan Spieth,57.7,41,71,-11.00
2016,0,26331,Charl Schwartzel,57.4,31,54,-6.00
2016,0,28089,Jason Day,57.1,32,56,-10.00
2016,0,25396,Kevin Na,57.1,28,49,-3.00
2016,0,36689,Brooks Koepka,56.7,34,60,-8.00
2016,0,23108,Matt Kuchar,56.5,35,62,-7.00
2016,0,29222,Billy Hurley III,56.3,27,48,-8.00
2016,0,36699,Patrick Rodgers,56.3,36,64,-7.00
2016,0,23638,Brendon de Jonge,56.1,32,57,-4.00
2016,0,33141,Keegan Bradley,56.0,28,50,-3.00
2016,0,30944,Jason Kokrak,55.9,38,68,-13.00
2016,0,24502,Adam Scott,55.8,29,52,-1.00
2016,0,32150,Michael Thompson,55.6,25,45,-3.00
2016,0,21878,Mark Wilson,55.6,20,36,-2.00
2016,0,23320,Ryan Palmer,55.4,46,83,-7.00
2016,0,20472,Alex Cejka,55.0,22,40,-5.00
2016,0,33448,Justin Thomas,54.7,35,64,-3.00
2016,0,27064,Jhonattan Vegas,54.5,48,88,-6.00
2016,0,32876,Martin Piller,54.4,31,57,-4.00
2016,0,33418,Shawn Stefani,54.4,37,68,-9.00
2016,0,29420,Billy Horschel,54.3,25,46,-7.00
2016,0,39975,Michael Kim,54.2,58,107,-15.00
2016,0,1810,Phil Mickelson,54.1,33,61,-11.00
2016,0,32366,Kevin Chappell,54.0,34,63,-5.00
2016,0,27214,Kevin Streelman,54.0,27,50,-5.00
2016,0,22405,Justin Rose,53.8,14,26,-3.00
2016,0,28114,Dawie van der Walt,53.7,29,54,-4.00
2016,0,23541,Ben Crane,53.6,30,56,-8.00
2016,0,29518,Brendan Steele,53.6,30,56,-6.00
2016,0,34264,Hudson Swafford,53.6,45,84,-15.00
2016,0,28237,Rory McIlroy,53.5,23,43,-7.00
2016,0,21961,Charles Howell III,53.4,39,73,-6.00
2016,0,12510,Chad Campbell,53.2,33,62,-12.00
2016,0,37455,Si Woo Kim,53.2,50,94,-12.00
2016,0,32839,Hideki Matsuyama,53.2,25,47,-7.00
2016,0,34099,Harris English,53.0,35,66,-9.00
2016,0,29725,Tony Finau,52.9,37,70,-8.00
