YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2017,72,0,26758,David Hearn,39.93,115,288
2017,72,0,33413,Ben Martin,39.93,115,288
2017,74,0,24357,K.J. Choi,39.9,79,198
2017,75,0,40026,Daniel Berger,39.77,136,342
2017,76,0,40058,Zac Blair,39.72,143,360
2017,77,0,26476,Chez Reavie,39.68,150,378
2017,77,0,47128,Richy Werenski,39.68,100,252
2017,79,0,33948,Byeong Hun An,39.58,114,288
2017,79,0,29926,Danny Lee,39.58,114,288
2017,81,0,31560,Brian Stuard,39.54,121,306
2017,82,0,35110,Brett Drewitt,39.51,64,162
2017,82,0,27936,Martin Laird,39.51,128,324
2017,82,0,46501,Ollie Schniederjans,39.51,128,324
2017,85,0,25900,Lucas Glover,39.44,142,360
2017,85,0,26300,Matt Jones,39.44,71,180
2017,85,0,46970,Jon Rahm,39.44,142,360
2017,85,0,28132,Tyrone Van Aswegen,39.44,142,360
2017,89,0,27649,Brandt Snedeker,39.39,78,198
2017,90,0,29725,Tony Finau,39.35,170,432
2017,90,0,23800,Bryce Molder,39.35,85,216
2017,92,0,37455,Si Woo Kim,39.32,92,234
2017,93,0,34431,Robert Streb,39.18,134,342
2017,94,0,31646,Emiliano Grillo,39.17,141,360
2017,95,0,26851,Marc Leishman,39.15,148,378
2017,96,0,29478,Kevin Kisner,39.13,162,414
2017,97,0,22371,Aaron Baddeley,38.89,70,180
2017,97,0,20593,Greg Chalmers,38.89,70,180
2017,97,0,29740,Brad Fritsch,38.89,70,180
2017,97,0,20157,Retief Goosen,38.89,42,108
2017,97,0,35506,Mackenzie Hughes,38.89,154,396
2017,97,0,39975,Michael Kim,38.89,126,324
2017,97,0,30926,Chris Kirk,38.89,112,288
2017,97,0,27129,Luke List,38.89,133,342
2017,97,0,36699,Patrick Rodgers,38.89,77,198
2017,106,0,20229,Stewart Cink,38.62,146,378
2017,107,0,1810,Phil Mickelson,38.6,132,342
2017,108,0,29289,S.Y. Noh,38.54,111,288
2017,109,0,21209,Sergio Garcia,38.52,104,270
2017,110,0,31420,Anirban Lahiri,38.49,97,252
2017,111,0,32757,Patton Kizzire,38.43,83,216
2017,111,0,25804,Bubba Watson,38.43,83,216
2017,113,0,29461,Jamie Lovemark,38.41,159,414
2017,114,0,25198,Francesco Molinari,38.19,110,288
2017,115,0,22046,Geoff Ogilvy,38.03,89,234
2017,116,0,25686,Jason Dufner,38.01,130,342
2017,116,0,29518,Brendan Steele,38.01,130,342
2017,118,0,23621,Rory Sabbatini,37.96,82,216
2017,119,0,47959,Bryson DeChambeau,37.85,109,288
2017,120,0,12716,Charley Hoffman,37.78,170,450
2017,120,0,23320,Ryan Palmer,37.78,68,180
2017,120,0,27214,Kevin Streelman,37.78,136,360
2017,123,0,27095,Nick Watney,37.7,95,252
2017,124,0,29221,Webb Simpson,37.68,156,414
2017,125,0,34174,John Huh,37.65,122,324
2017,126,0,46440,Smylie Kaufman,37.5,81,216
2017,126,0,30944,Jason Kokrak,37.5,135,360
2017,126,0,48081,Xander Schauffele,37.5,135,360
2017,129,0,24924,Bill Haas,37.43,128,342
2017,130,0,25834,Daniel Summerhays,37.3,141,378
2017,131,0,23541,Ben Crane,37.25,114,306
2017,132,0,12510,Chad Campbell,37.22,134,360
2017,133,0,26329,Louis Oosthuizen,37.04,100,270
2017,134,0,33141,Keegan Bradley,36.96,153,414
2017,135,0,31416,Derek Fathauer,36.9,93,252
2017,136,0,24507,Jason Bohn,36.87,73,198
2017,136,0,28237,Rory McIlroy,36.87,73,198
2017,138,0,25191,Gonzalo Fernandez-Castaño,36.67,66,180
2017,138,0,46550,Brandon Hagy,36.67,99,270
2017,138,0,33418,Shawn Stefani,36.67,66,180
2017,141,0,35450,Patrick Cantlay,36.57,79,216
2017,142,0,6522,Ernie Els,36.51,46,126
2017,143,0,28307,Matt Every,36.42,59,162
2017,144,0,25364,Paul Casey,36.36,144,396
2017,145,0,36801,Mark Hubbard,36.32,85,234
2017,146,0,28500,Martin Flores,36.27,111,306
2017,147,0,26499,Rafa Cabrera Bello,36.11,78,216
2017,147,0,20104,Ken Duke,36.11,78,216
2017,147,0,29974,Branden Grace,36.11,91,252
2017,147,0,30110,Kyle Stanley,36.11,143,396
2017,147,0,34264,Hudson Swafford,36.11,117,324
2017,152,0,21961,Charles Howell III,35.96,123,342
2017,153,0,27466,Spencer Levin,35.93,97,270
2017,154,0,34099,Harris English,35.9,84,234
2017,155,0,34098,Russell Henley,35.75,148,414
2017,156,0,25240,D.A. Points,35.65,77,216
2017,157,0,25396,Kevin Na,35.62,109,306
2017,158,0,29476,Kyle Reifers,35.56,96,270
2017,159,0,39324,J.J. Spaun,35.49,115,324
2017,160,0,35300,Andrew Loupe,35.42,51,144
2017,161,0,23353,J.J. Henry,35.29,108,306
2017,162,0,25493,Nick Taylor,35.28,127,360
2017,163,0,20771,Steven Alker,35.19,76,216
2017,164,0,25632,Jimmy Walker,35.04,82,234
2017,165,0,31202,William McGirt,34.97,107,306
2017,166,0,22056,Cameron Percy,34.92,88,252
2017,167,0,32448,James Hahn,34.72,125,360
2017,167,0,26951,Johnson Wagner,34.72,50,144
2017,169,0,28093,Miguel Angel Carballo,34.57,56,162
2017,170,0,22986,Søren Kjeldsen,34.44,62,180
2017,170,0,33204,Shane Lowry,34.44,62,180
2017,172,0,28420,Ryan Brehm,34.38,99,288
2017,173,0,31557,Jim Herman,34.13,86,252
2017,174,0,27436,Graham DeLaet,34.03,98,288
2017,174,0,46732,Rick Lamb,34.03,49,144
2017,176,0,26289,Boo Weekley,33.8,73,216
2017,177,0,29485,Brett Stegmaier,33.73,85,252
2017,178,0,33120,Mark Anderson,33.33,48,144
2017,178,0,24358,Robert Garrigus,33.33,72,216
2017,180,0,37189,Harold Varner III,33.06,119,360
2017,181,0,32200,Roberto Castro,32.83,65,198
2017,182,0,29420,Billy Horschel,32.64,94,288
2017,183,0,20572,Rod Pampling,32.54,82,252
2017,184,0,10809,Jim Furyk,32.1,52,162
2017,185,0,28679,Fabián Gómez,31.82,63,198
2017,186,0,34358,Jonathan Randolph,31.35,79,252
2017,187,0,19803,Ryan Armour,31.31,62,198
2017,188,0,25818,Scott Piercy,31.2,73,234
2017,189,0,25274,Steven Bowditch,29.63,16,54
2017,190,0,20472,Alex Cejka,28.15,76,270
2016,1,0,22371,Aaron Baddeley,47.84,155,324
2016,2,0,20098,Stuart Appleby,47.44,111,234
2016,3,0,25892,Steve Wheatcroft,47.06,144,306
2016,4,0,27895,Jonas Blixt,46.43,117,252
2016,5,0,34261,Scott Langley,46.3,100,216
2016,6,0,28089,Jason Day,46.08,141,306
2016,7,0,34046,Jordan Spieth,45.99,149,324
2016,8,0,31416,Derek Fathauer,45.83,165,360
2016,9,0,24494,Erik Compton,45.45,90,198
2016,10,0,34098,Russell Henley,45.24,114,252
2016,11,0,6527,Steve Stricker,44.87,105,234
2016,12,0,45526,Abraham Ancer,44.44,56,126
2016,12,0,25240,D.A. Points,44.44,80,180
2016,14,0,31420,Anirban Lahiri,44.07,119,270
2016,15,0,20766,Padraig Harrington,43.94,87,198
2016,16,0,24024,Zach Johnson,43.92,166,378
2016,17,0,35732,Wes Roach,43.83,71,162
2016,18,0,27141,J.B. Holmes,43.75,126,288
2016,19,0,27747,Hiroshi Iwata,43.7,118,270
2016,20,0,25349,Tim Wilkinson,43.65,110,252
2016,21,0,2206,David Toms,43.59,102,234
2016,22,0,24490,George McNeill,43.52,47,108
2016,23,0,34262,Jon Curran,43.39,164,378
2016,23,0,27644,Brian Harman,43.39,164,378
2016,25,0,35539,Luke Guthrie,43.33,78,180
2016,25,0,1810,Phil Mickelson,43.33,117,270
2016,27,0,20104,Ken Duke,43.21,70,162
2016,28,0,27942,Rob Oppenheim,43.16,101,234
2016,29,0,39975,Michael Kim,43.12,163,378
2016,30,0,36689,Brooks Koepka,43.06,124,288
2016,31,0,29461,Jamie Lovemark,42.98,147,342
2016,32,0,30926,Chris Kirk,42.81,131,306
2016,33,0,27129,Luke List,42.74,100,234
2016,34,0,24140,Sean O'Hair,42.59,138,324
2016,35,0,29725,Tony Finau,42.5,153,360
2016,36,0,29223,Sam Saunders,42.42,84,198
2016,37,0,24507,Jason Bohn,42.31,99,234
2016,38,0,33413,Ben Martin,42.28,137,324
2016,39,0,25572,Graeme McDowell,42.22,76,180
2016,40,0,25632,Jimmy Walker,42.16,129,306
2016,41,0,22892,Jason Gore,42.13,91,216
2016,41,0,34360,Patrick Reed,42.13,182,432
2016,43,0,29926,Danny Lee,42.11,144,342
2016,44,0,21731,Freddie Jacobson,41.98,136,324
2016,45,0,29222,Billy Hurley III,41.88,98,234
2016,46,0,32366,Kevin Chappell,41.67,150,360
2016,46,0,34174,John Huh,41.67,120,288
2016,46,0,25493,Nick Taylor,41.67,120,288
2016,49,0,27974,Sung Kang,41.5,127,306
2016,50,0,33419,Cameron Tringale,41.48,112,270
2016,51,0,25274,Steven Bowditch,41.41,82,198
2016,52,0,30925,Dustin Johnson,41.39,149,360
2016,53,0,29478,Kevin Kisner,41.27,156,378
2016,54,0,27649,Brandt Snedeker,41.23,141,342
2016,55,0,34265,Will Wilcox,41.2,89,216
2016,56,0,23541,Ben Crane,41.03,96,234
2016,57,0,25834,Daniel Summerhays,40.91,162,396
2016,58,0,24357,K.J. Choi,40.74,110,270
2016,58,0,6522,Ernie Els,40.74,88,216
2016,58,0,28679,Fabián Gómez,40.74,110,270
2016,58,0,34466,Peter Malnati,40.74,88,216
2016,62,0,32757,Patton Kizzire,40.64,139,342
2016,63,0,33399,Adam Hadwin,40.56,146,360
2016,64,0,28114,Dawie van der Walt,40.4,80,198
2016,65,0,34563,Chesson Hadley,40.37,109,270
2016,66,0,23108,Matt Kuchar,40.34,167,414
2016,67,0,32102,Rickie Fowler,40.2,123,306
2016,68,0,24781,Hunter Mahan,40.12,65,162
2016,68,0,20572,Rod Pampling,40.12,65,162
2016,68,0,32876,Martin Piller,40.12,65,162
2016,71,0,35532,Tom Hoge,40.08,101,252
2016,72,0,24846,Ricky Barnes,40.06,137,342
2016,72,0,40058,Zac Blair,40.06,137,342
2016,74,0,29268,Bronson Burgoon,40.0,108,270
2016,75,0,37455,Si Woo Kim,39.9,158,396
2016,75,0,28475,Jeff Overton,39.9,79,198
2016,77,0,46440,Smylie Kaufman,39.87,122,306
2016,78,0,24924,Bill Haas,39.81,129,324
2016,78,0,35891,Cameron Smith,39.81,86,216
2016,80,0,20472,Alex Cejka,39.74,93,234
2016,81,0,28237,Rory McIlroy,39.68,100,252
2016,82,0,32839,Hideki Matsuyama,39.63,107,270
2016,82,0,23800,Bryce Molder,39.63,107,270
2016,82,0,29289,S.Y. Noh,39.63,107,270
2016,85,0,30110,Kyle Stanley,39.51,128,324
2016,86,0,29221,Webb Simpson,39.26,106,270
2016,87,0,26476,Chez Reavie,39.22,120,306
2016,87,0,26331,Charl Schwartzel,39.22,120,306
2016,89,0,26758,David Hearn,39.17,141,360
2016,90,0,35545,Blayne Barber,38.89,105,270
2016,90,0,29720,Andres Gonzales,38.89,98,252
2016,90,0,31557,Jim Herman,38.89,126,324
2016,90,0,37454,Whee Kim,38.89,105,270
2016,90,0,26596,Ryan Moore,38.89,133,342
2016,90,0,26329,Louis Oosthuizen,38.89,84,216
2016,90,0,33667,Carlos Ortiz,38.89,70,180
2016,90,0,10213,Dicky Pride,38.89,49,126
2016,90,0,20645,John Senden,38.89,119,306
2016,90,0,33418,Shawn Stefani,38.89,112,288
2016,90,0,21878,Mark Wilson,38.89,77,198
2016,101,0,25686,Jason Dufner,38.66,167,432
2016,102,0,34264,Hudson Swafford,38.64,153,396
2016,103,0,31323,Gary Woodland,38.62,146,378
2016,104,0,26851,Marc Leishman,38.61,139,360
2016,105,0,26300,Matt Jones,38.49,97,252
2016,106,0,29974,Branden Grace,38.46,90,234
2016,107,0,25720,Chad Collins,38.43,83,216
2016,107,0,20157,Retief Goosen,38.43,83,216
2016,109,0,35300,Andrew Loupe,38.38,76,198
2016,109,0,27064,Jhonattan Vegas,38.38,152,396
2016,111,0,30692,Scott Stallings,38.33,69,180
2016,112,0,30711,Colt Knost,38.3,131,342
2016,113,0,23983,Luke Donald,38.27,124,324
2016,114,0,34431,Robert Streb,38.24,117,306
2016,115,0,25396,Kevin Na,38.13,151,396
2016,116,0,40026,Daniel Berger,38.1,144,378
2016,116,0,25198,Francesco Molinari,38.1,96,252
2016,116,0,33448,Justin Thomas,38.1,144,378
2016,119,0,32448,James Hahn,37.91,116,306
2016,120,0,30163,Henrik Norlander,37.78,102,270
2016,120,0,30927,Brendon Todd,37.78,34,90
2016,122,0,31202,William McGirt,37.63,149,396
2016,123,0,21961,Charles Howell III,37.57,142,378
2016,124,0,20848,Ángel Cabrera,37.5,81,216
2016,124,0,35879,Kelly Kraft,37.5,81,216
2016,124,0,23320,Ryan Palmer,37.5,135,360
2016,127,0,24502,Adam Scott,37.43,128,342
2016,127,0,37189,Harold Varner III,37.43,128,342
2016,129,0,27214,Kevin Streelman,37.41,101,270
2016,129,0,27770,Camilo Villegas,37.41,101,270
2016,131,0,24358,Robert Garrigus,37.3,94,252
2016,131,0,22405,Justin Rose,37.3,94,252
2016,133,0,33461,Morgan Hoffmann,37.22,67,180
2016,134,0,28132,Tyrone Van Aswegen,37.2,154,414
2016,135,0,29479,Scott Brown,37.13,127,342
2016,136,0,10885,Robert Allenby,37.04,20,54
2016,136,0,28092,D.H. Lee,37.04,60,162
2016,136,0,6567,Vijay Singh,37.04,100,270
2016,139,0,25804,Bubba Watson,36.93,113,306
2016,140,0,32640,Troy Merritt,36.9,93,252
2016,141,0,36801,Mark Hubbard,36.67,132,360
2016,141,0,27466,Spencer Levin,36.67,132,360
2016,143,0,29518,Brendan Steele,36.42,118,324
2016,144,0,12716,Charley Hoffman,36.39,131,360
2016,145,0,29485,Brett Stegmaier,36.27,111,306
2016,146,0,29476,Kyle Reifers,36.23,150,414
2016,147,0,12510,Chad Campbell,36.11,117,324
2016,147,0,27936,Martin Laird,36.11,104,288
2016,147,0,24912,Will MacKenzie,36.11,104,288
2016,147,0,26951,Johnson Wagner,36.11,117,324
2016,151,0,29420,Billy Horschel,35.95,110,306
2016,152,0,8075,Jerry Kelly,35.93,97,270
2016,153,0,32150,Michael Thompson,35.9,84,234
2016,154,0,34099,Harris English,35.86,142,396
2016,155,0,32618,Rhein Gibson,35.8,58,162
2016,155,0,33410,Andrew Landry,35.8,58,162
2016,155,0,34409,David Lingmerth,35.8,116,324
2016,158,0,29745,Tyler Aldridge,35.71,90,252
2016,158,0,31646,Emiliano Grillo,35.71,135,378
2016,160,0,24461,Thomas Aiken,35.65,77,216
2016,161,0,27963,Chris Stroud,35.62,109,306
2016,162,0,32200,Roberto Castro,35.35,140,396
2016,163,0,23621,Rory Sabbatini,35.19,57,162
2016,164,0,20229,Stewart Cink,34.72,75,216
2016,164,0,23638,Brendon de Jonge,34.72,75,216
2016,164,0,23325,Vaughn Taylor,34.72,75,216
2016,167,0,27436,Graham DeLaet,34.62,81,234
2016,168,0,30944,Jason Kokrak,34.57,112,324
2016,169,0,31560,Brian Stuard,34.52,87,252
2016,170,0,33122,Russell Knox,34.39,130,378
2016,171,0,36699,Patrick Rodgers,34.38,99,288
2016,172,0,21209,Sergio Garcia,33.8,73,216
2016,173,0,25900,Lucas Glover,33.7,91,270
2016,174,0,25818,Scott Piercy,33.33,114,342
2016,174,0,26289,Boo Weekley,33.33,96,288
2016,176,0,25364,Paul Casey,32.64,94,288
2016,177,0,33141,Keegan Bradley,32.59,88,270
2016,178,0,22046,Geoff Ogilvy,32.22,58,180
2016,178,0,35451,Scott Pinckney,32.22,87,270
2016,180,0,10809,Jim Furyk,31.48,68,216
2016,180,0,28158,Steve Marino,31.48,68,216
2016,182,0,33204,Shane Lowry,30.81,61,198
2016,183,0,23353,J.J. Henry,30.56,66,216
2016,184,0,20691,Greg Owen,30.37,82,270
2016,185,0,37273,Derek Ernst,30.3,60,198
2015,1,0,21753,Brian Davis,49.6,125,252
2015,2,0,22293,Heath Slocum,49.07,53,108
2015,3,0,34256,Andrew Putnam,47.98,95,198
2015,4,0,29479,Scott Brown,47.37,162,342
2015,5,0,26300,Matt Jones,46.49,159,342
2015,6,0,32102,Rickie Fowler,45.83,132,288
2015,6,0,33486,Roger Sloan,45.83,66,144
2015,8,0,27649,Brandt Snedeker,45.45,180,396
2015,9,0,34358,Jonathan Randolph,45.3,106,234
2015,10,0,34360,Patrick Reed,45.14,195,432
2015,11,0,29926,Danny Lee,45.11,203,450
2015,12,0,20593,Greg Chalmers,44.95,89,198
2015,13,0,20229,Stewart Cink,44.79,129,288
2015,13,0,28679,Fabián Gómez,44.79,129,288
2015,13,0,23621,Rory Sabbatini,44.79,129,288
2015,13,0,27770,Camilo Villegas,44.79,129,288
2015,17,0,23108,Matt Kuchar,44.44,184,414
2015,17,0,34046,Jordan Spieth,44.44,160,360
2015,19,0,25818,Scott Piercy,44.14,143,324
2015,20,0,25720,Chad Collins,44.1,127,288
2015,20,0,24494,Erik Compton,44.1,127,288
2015,20,0,30711,Colt Knost,44.1,127,288
2015,20,0,1810,Phil Mickelson,44.1,127,288
2015,24,0,39977,Max Homa,43.98,95,216
2015,25,0,34563,Chesson Hadley,43.92,166,378
2015,26,0,25562,Andres Romero,43.89,79,180
2015,26,0,25349,Tim Wilkinson,43.89,79,180
2015,28,0,23048,Eric Axley,43.75,63,144
2015,29,0,24846,Ricky Barnes,43.65,110,252
2015,30,0,35545,Blayne Barber,43.59,102,234
2015,31,0,23320,Ryan Palmer,43.52,141,324
2015,32,0,8075,Jerry Kelly,43.4,125,288
2015,33,0,22371,Aaron Baddeley,43.16,101,234
2015,34,0,34409,David Lingmerth,43.14,132,306
2015,35,0,24925,Jonathan Byrd,43.06,93,216
2015,35,0,35539,Luke Guthrie,43.06,124,288
2015,35,0,24490,George McNeill,43.06,155,360
2015,38,0,25240,D.A. Points,42.93,85,198
2015,39,0,34262,Jon Curran,42.86,108,252
2015,40,0,24357,K.J. Choi,42.74,100,234
2015,41,0,25369,Jamie Donaldson,42.59,69,162
2015,41,0,10860,Justin Leonard,42.59,69,162
2015,43,0,32640,Troy Merritt,42.48,130,306
2015,44,0,26758,David Hearn,42.4,145,342
2015,44,0,23800,Bryce Molder,42.4,145,342
2015,46,0,24507,Jason Bohn,42.33,160,378
2015,46,0,30927,Brendon Todd,42.33,160,378
2015,48,0,26851,Marc Leishman,42.31,99,234
2015,49,0,27214,Kevin Streelman,42.22,152,360
2015,50,0,24361,Pat Perez,42.17,167,396
2015,50,0,25345,Carl Pettersson,42.17,167,396
2015,52,0,10885,Robert Allenby,42.06,53,126
2015,52,0,22405,Justin Rose,42.06,106,252
2015,54,0,34261,Scott Langley,41.94,151,360
2015,55,0,28780,Nicholas Thompson,41.88,98,234
2015,56,0,27141,J.B. Holmes,41.81,143,342
2015,57,0,40058,Zac Blair,41.8,158,378
2015,58,0,33448,Justin Thomas,41.79,173,414
2015,59,0,20771,Steven Alker,41.67,75,180
2015,59,0,21209,Sergio Garcia,41.67,105,252
2015,59,0,32839,Hideki Matsuyama,41.67,165,396
2015,59,0,26329,Louis Oosthuizen,41.67,105,252
2015,59,0,29425,Andrew Svoboda,41.67,75,180
2015,59,0,2206,David Toms,41.67,75,180
2015,59,0,26951,Johnson Wagner,41.67,90,216
2015,66,0,25396,Kevin Na,41.55,172,414
2015,67,0,30926,Chris Kirk,41.5,127,306
2015,68,0,22892,Jason Gore,41.45,97,234
2015,69,0,29478,Kevin Kisner,41.44,179,432
2015,70,0,34174,John Huh,41.41,164,396
2015,71,0,26596,Ryan Moore,41.32,119,288
2015,72,0,29720,Andres Gonzales,41.18,126,306
2015,72,0,28475,Jeff Overton,41.18,126,306
2015,74,0,28259,Sangmoon Bae,41.11,148,360
2015,74,0,33667,Carlos Ortiz,41.11,148,360
2015,76,0,33418,Shawn Stefani,41.01,155,378
2015,77,0,25892,Steve Wheatcroft,40.97,118,288
2015,78,0,28089,Jason Day,40.85,125,306
2015,79,0,28307,Matt Every,40.74,88,216
2015,79,0,24138,Ian Poulter,40.74,110,270
2015,79,0,27064,Jhonattan Vegas,40.74,132,324
2015,82,0,24781,Hunter Mahan,40.64,139,342
2015,83,0,29222,Billy Hurley III,40.6,95,234
2015,84,0,30944,Jason Kokrak,40.52,124,306
2015,85,0,23638,Brendon de Jonge,40.4,160,396
2015,85,0,20691,Greg Owen,40.4,80,198
2015,87,0,25804,Bubba Watson,40.28,116,288
2015,88,0,29420,Billy Horschel,40.21,152,378
2015,89,0,33461,Morgan Hoffmann,40.2,123,306
2015,90,0,23623,Bo Van Pelt,40.08,101,252
2015,91,0,34264,Hudson Swafford,40.06,137,342
2015,92,0,27963,Chris Stroud,40.0,108,270
2015,92,0,33419,Cameron Tringale,40.0,144,360
2015,94,0,29725,Tony Finau,39.9,158,396
2015,95,0,25834,Daniel Summerhays,39.65,157,396
2015,96,0,34431,Robert Streb,39.56,178,450
2015,97,0,29476,Kyle Reifers,39.54,121,306
2015,98,0,23541,Ben Crane,39.51,64,162
2015,98,0,27095,Nick Watney,39.51,128,324
2015,100,0,25632,Jimmy Walker,39.44,142,360
2015,101,0,27933,John Merrick,39.35,85,216
2015,102,0,27436,Graham DeLaet,39.32,92,234
2015,103,0,20104,Ken Duke,39.24,113,288
2015,103,0,36801,Mark Hubbard,39.24,113,288
2015,105,0,32366,Kevin Chappell,39.22,120,306
2015,106,0,32200,Roberto Castro,38.89,77,198
2015,106,0,30736,Oscar Fraustro,38.89,56,144
2015,106,0,20157,Retief Goosen,38.89,105,270
2015,109,0,36689,Brooks Koepka,38.6,132,342
2015,110,0,40026,Daniel Berger,38.58,125,324
2015,111,0,26289,Boo Weekley,38.54,111,288
2015,111,0,21878,Mark Wilson,38.54,111,288
2015,113,0,34130,Sung Joon Park,38.49,97,252
2015,114,0,31416,Derek Fathauer,38.46,90,234
2015,115,0,30925,Dustin Johnson,38.24,117,306
2015,116,0,31202,William McGirt,38.16,158,414
2015,117,0,29223,Sam Saunders,38.15,103,270
2015,118,0,25274,Steven Bowditch,38.1,144,378
2015,119,0,32448,James Hahn,38.01,130,342
2015,120,0,20472,Alex Cejka,37.96,123,324
2015,121,0,24140,Sean O'Hair,37.91,116,306
2015,122,0,32334,Charlie Beljan,37.88,75,198
2015,123,0,35532,Tom Hoge,37.85,109,288
2015,124,0,10809,Jim Furyk,37.78,102,270
2015,124,0,25900,Lucas Glover,37.78,102,270
2015,124,0,24024,Zach Johnson,37.78,136,360
2015,124,0,27936,Martin Laird,37.78,102,270
2015,128,0,33141,Keegan Bradley,37.72,129,342
2015,129,0,33399,Adam Hadwin,37.65,122,324
2015,130,0,29289,S.Y. Noh,37.61,88,234
2015,131,0,25686,Jason Dufner,37.58,115,306
2015,131,0,28500,Martin Flores,37.58,115,306
2015,133,0,12716,Charley Hoffman,37.5,135,360
2015,134,0,29518,Brendan Steele,37.43,128,342
2015,135,0,36699,Patrick Rodgers,37.37,74,198
2015,136,0,37454,Whee Kim,37.3,94,252
2015,137,0,22046,Geoff Ogilvy,37.22,67,180
2015,138,0,34099,Harris English,37.2,154,414
2015,139,0,35451,Scott Pinckney,37.04,120,324
2015,139,0,32150,Michael Thompson,37.04,100,270
2015,139,0,28132,Tyrone Van Aswegen,37.04,60,162
2015,142,0,31560,Brian Stuard,36.93,113,306
2015,143,0,34098,Russell Henley,36.84,126,342
2015,143,0,27466,Spencer Levin,36.84,126,342
2015,145,0,33122,Russell Knox,36.77,139,378
2015,146,0,30852,Ryo Ishikawa,36.73,119,324
2015,146,0,29221,Webb Simpson,36.73,119,324
2015,148,0,24924,Bill Haas,36.55,125,342
2015,149,0,6567,Vijay Singh,36.46,105,288
2015,150,0,25493,Nick Taylor,36.26,124,342
2015,151,0,22056,Cameron Percy,36.11,91,252
2015,152,0,28023,Byron Smith,35.8,58,162
2015,153,0,26331,Charl Schwartzel,35.71,90,252
2015,154,0,25364,Paul Casey,35.67,122,342
2015,154,0,35541,John Peterson,35.67,122,342
2015,156,0,20848,Ángel Cabrera,35.19,57,162
2015,157,0,33413,Ben Martin,35.09,120,342
2015,158,0,28486,Michael Putnam,35.07,101,288
2015,159,0,27895,Jonas Blixt,35.04,82,234
2015,160,0,26476,Chez Reavie,35.0,63,180
2015,161,0,30946,Alex Prugh,34.92,88,252
2015,162,0,27644,Brian Harman,34.72,100,288
2015,163,0,31323,Gary Woodland,34.52,87,252
2015,164,0,31557,Jim Herman,34.5,118,342
2015,165,0,20766,Padraig Harrington,34.44,62,180
2015,166,0,34265,Will Wilcox,34.34,68,198
2015,167,0,23983,Luke Donald,34.03,98,288
2015,168,0,24502,Adam Scott,33.89,61,180
2015,169,0,24358,Robert Garrigus,33.84,67,198
2015,170,0,12510,Chad Campbell,33.33,114,342
2015,170,0,23548,Bill Lunde,33.33,42,126
2015,170,0,25198,Francesco Molinari,33.33,72,216
2015,170,0,20645,John Senden,33.33,90,270
2015,174,0,1706,Davis Love III,32.64,47,144
2015,175,0,6522,Ernie Els,32.32,64,198
2015,175,0,37273,Derek Ernst,32.32,64,198
2015,177,0,20396,Lee Westwood,31.94,69,216
2015,178,0,21961,Charles Howell III,31.16,129,414
2015,179,0,29535,Brice Garnett,31.02,67,216
2015,180,0,31193,Jim Renner,30.86,50,162
2015,181,0,25191,Gonzalo Fernandez-Castaño,30.56,66,216
2015,182,0,30692,Scott Stallings,30.3,60,198
2015,183,0,21528,Henrik Stenson,28.89,78,270
2015,184,0,23353,J.J. Henry,28.82,83,288
2014,1,0,20848,Ángel Cabrera,49.54,107,216
2014,2,0,23800,Bryce Molder,47.44,111,234
2014,3,0,33461,Morgan Hoffmann,46.49,159,342
2014,4,0,8075,Jerry Kelly,46.3,150,324
2014,5,0,6522,Ernie Els,46.08,141,306
2014,6,0,32102,Rickie Fowler,45.99,149,324
2014,7,0,25720,Chad Collins,45.96,91,198
2014,8,0,19846,Brian Gay,45.83,132,288
2014,9,0,30852,Ryo Ishikawa,45.24,114,252
2014,10,0,35732,Wes Roach,44.95,89,198
2014,11,0,24140,Sean O'Hair,44.84,113,252
2014,12,0,25562,Andres Romero,44.81,121,270
2014,13,0,27963,Chris Stroud,44.72,161,360
2014,14,0,34409,David Lingmerth,44.44,104,234
2014,15,0,21731,Freddie Jacobson,44.17,159,360
2014,16,0,25349,Tim Wilkinson,44.14,143,324
2014,17,0,26300,Matt Jones,44.12,135,306
2014,18,0,28237,Rory McIlroy,44.1,127,288
2014,19,0,26331,Charl Schwartzel,44.05,111,252
2014,20,0,23409,James Driscoll,43.94,87,198
2014,21,0,35300,Andrew Loupe,43.89,79,180
2014,21,0,25396,Kevin Na,43.89,158,360
2014,23,0,10860,Justin Leonard,43.75,126,288
2014,24,0,1810,Phil Mickelson,43.7,118,270
2014,25,0,25240,D.A. Points,43.52,94,216
2014,26,0,30926,Chris Kirk,43.33,195,450
2014,27,0,34046,Jordan Spieth,43.24,179,414
2014,28,0,35539,Luke Guthrie,43.21,140,324
2014,29,0,24663,Y.E. Yang,43.16,101,234
2014,30,0,35541,John Peterson,43.06,62,144
2014,31,0,34261,Scott Langley,42.98,147,342
2014,32,0,28259,Sangmoon Bae,42.96,116,270
2014,33,0,27556,Ted Potter Jr.,42.93,85,198
2014,33,0,20396,Lee Westwood,42.93,85,198
2014,35,0,22371,Aaron Baddeley,42.86,108,252
2014,35,0,23135,Tim Clark,42.86,108,252
2014,35,0,35139,Richard Lee,42.86,108,252
2014,38,0,24846,Ricky Barnes,42.5,153,360
2014,38,0,23320,Ryan Palmer,42.5,153,360
2014,40,0,24912,Will MacKenzie,42.46,107,252
2014,41,0,25632,Jimmy Walker,42.42,168,396
