YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,60767,Blaine Hale Jr.,-.364
2024,0,30163,Henrik Norlander,-.333
2024,0,59095,Chris Gotterup,-.273
2024,0,38991,Alejandro Tosti,-.250
2024,0,59866,Nick Dunlap,-.231
2024,0,24502,Adam Scott,-.231
2024,0,31646,Emiliano Grillo,-.208
2024,0,33948,Byeong Hun An,-.188
2024,0,29725,Tony Finau,-.182
2024,0,51766,Wyndham Clark,-.167
2024,0,36699,Patrick Rodgers,-.167
2024,0,29221,Webb Simpson,-.167
2024,0,27214,Kevin Streelman,-.133
2024,0,48084,Wesley Bryan,-.111
2024,0,59836,Pierceson Coody,-.111
2024,0,48117,Kurt Kitayama,-.111
2024,0,57366,Cameron Young,-.111
2024,0,25493,Nick Taylor,-.107
2024,0,52215,Robert MacIntyre,-.105
2024,0,52955,Ludvig Åberg,-.100
2024,0,32367,Jorge Campillo,-.100
2024,0,34563,Chesson Hadley,-.100
2024,0,24024,Zach Johnson,-.100
2024,0,28237,Rory McIlroy,-.091
2024,0,51634,Sahith Theegala,-.091
2024,0,57975,Harry Hall,-.087
2024,0,47483,Will Zalatoris,-.087
2024,0,39971,Sungjae Im,-.077
2024,0,50188,S.H. Kim,-.074
2024,0,33141,Keegan Bradley,-.067
2024,0,46046,Scottie Scheffler,-.067
2024,0,60004,Jacob Bridgeman,-.063
2024,0,46717,Viktor Hovland,-.063
2024,0,46340,Alex Smalley,-.063
2024,0,32839,Hideki Matsuyama,-.059
2024,0,40250,Taylor Pendrith,-.053
2024,0,47983,Chad Ramey,-.050
2024,0,34255,Joseph Bramlett,-.048
2024,0,39546,Keith Mitchell,-.045
2024,0,48081,Xander Schauffele,-.045
2024,0,34587,Chan Kim,-.043
2024,0,39324,J.J. Spaun,-.043
2024,0,35461,Beau Hossler,-.042
2024,0,52513,Carson Young,-.037
2024,0,37212,Paul Barjon,E
2024,0,47591,Eric Cole,E
2024,0,39997,Corey Conners,E
2024,0,40098,Matt Fitzpatrick,E
2024,0,51977,Max Greyserman,E
2024,0,54591,Ben Griffin,E
2024,0,54421,Garrick Higgo,E
2024,0,52453,Nicolai Højgaard,E
2024,0,36799,Stephan Jaeger,E
2024,0,47420,Jake Knapp,E
2024,0,28775,Nate Lashley,E
2024,0,34466,Peter Malnati,E
2024,0,49947,Taylor Moore,E
2024,0,48867,Matti Schmid,E
2024,0,48119,Ben Taylor,E
2024,0,27064,Jhonattan Vegas,E
2024,0,35532,Tom Hoge,+.025
2024,0,36801,Mark Hubbard,+.038
2024,0,31323,Gary Woodland,+.040
2024,0,46442,Maverick McNealy,+.042
2024,0,39327,Ben Silverman,+.048
2024,0,47347,Adam Schenk,+.050
2024,0,55893,Sam Stevens,+.050
2024,0,33448,Justin Thomas,+.050
2024,0,59143,Mac Meissner,+.053
2024,0,40058,Zac Blair,+.056
2024,0,50493,Justin Suh,+.056
2024,0,52374,Brandon Wu,+.059
2024,0,33968,Thorbjørn Olesen,+.063
2024,0,48153,Matthieu Pavon,+.063
2024,0,45242,Kevin Yu,+.063
2024,0,47504,Sam Burns,+.067
2024,0,27649,Brandt Snedeker,+.067
2024,0,54783,Dylan Wu,+.071
2024,0,35506,Mackenzie Hughes,+.074
2024,0,55789,Taylor Montgomery,+.077
2024,0,50484,Hayden Springer,+.077
2024,0,58168,Davis Thompson,+.080
2024,0,33408,Tyson Alexander,+.083
2024,0,39977,Max Homa,+.095
2024,0,37455,Si Woo Kim,+.100
2024,0,32640,Troy Merritt,+.100
2024,0,23320,Ryan Palmer,+.100
2024,0,48699,Callum Tarren,+.103
2024,0,29420,Billy Horschel,+.105
2024,0,30926,Chris Kirk,+.111
2024,0,37378,Min Woo Lee,+.111
2024,0,32070,Rafael Campos,+.118
2024,0,32366,Kevin Chappell,+.118
2024,0,33399,Adam Hadwin,+.118
2024,0,51890,Greyson Sigg,+.120
2024,0,56630,Akshay Bhatia,+.125
2024,0,33653,Thomas Detry,+.125
2024,0,59442,Parker Coody,+.133
2024,0,34076,Joel Dahmen,+.133
2024,0,47988,Nick Hardy,+.133
2024,0,26476,Chez Reavie,+.133
2024,0,51894,Vince Whaley,+.133
2024,0,56149,Wilson Furr,+.143
2024,0,52375,Doug Ghim,+.143
2024,0,45609,Tyler Duncan,+.150
2024,0,32102,Rickie Fowler,+.150
2024,0,50525,Collin Morikawa,+.150
2024,0,37275,Sam Ryder,+.150
2024,0,51696,Rico Hoey,+.167
2024,0,47993,Denny McCarthy,+.167
2024,0,47995,Davis Riley,+.167
2024,0,28252,Seamus Power,+.172
2024,0,35450,Patrick Cantlay,+.176
2024,0,54628,Lee Hodges,+.176
2024,0,36871,Matt NeSmith,+.176
2024,0,30927,Brendon Todd,+.176
2024,0,27139,David Skinns,+.179
2024,0,57362,Austin Eckroat,+.182
2024,0,33486,Roger Sloan,+.182
2024,0,28089,Jason Day,+.190
2024,0,55182,Tom Kim,+.192
2024,0,52372,Cameron Champ,+.200
2024,0,30911,Tommy Fleetwood,+.200
2024,0,47679,Victor Perez,+.200
2024,0,27770,Camilo Villegas,+.200
2024,0,32791,K.H. Lee,+.214
2024,0,29908,C.T. Pan,+.214
2024,0,47806,Raul Pereda,+.214
2024,0,40115,Adam Svensson,+.214
2024,0,55454,Carl Yuan,+.214
2024,0,27349,Alex Noren,+.217
2024,0,33204,Shane Lowry,+.222
2024,0,51997,Andrew Novak,+.222
2024,0,34256,Andrew Putnam,+.231
2024,0,51287,Ryo Hisatsune,+.233
2024,0,27129,Luke List,+.235
2024,0,34099,Harris English,+.238
2024,0,48887,Matt Wallace,+.238
2024,0,28420,Ryan Brehm,+.240
2024,0,35310,Lanto Griffin,+.250
2024,0,34098,Russell Henley,+.250
2024,0,27936,Martin Laird,+.250
2024,0,36326,David Lipsky,+.250
2024,0,50095,Austin Smotherman,+.250
2024,0,45157,Cam Davis,+.259
2024,0,32333,Kevin Tway,+.267
2024,0,40026,Daniel Berger,+.273
2024,0,34021,Bud Cauley,+.273
2024,0,27644,Brian Harman,+.273
2024,0,60067,Joe Highsmith,+.280
2024,0,46441,Robby Shelton,+.280
2024,0,52514,Trace Crowe,+.286
2024,0,47663,Kevin Dougherty,+.286
2024,0,51349,Nico Echavarria,+.286
2024,0,40162,Justin Lower,+.286
2024,0,46113,Ryan McCormick,+.286
2024,0,45522,Christiaan Bezuidenhout,+.296
2024,0,34374,Erik Barnes,+.300
2024,0,25900,Lucas Glover,+.304
2024,0,29478,Kevin Kisner,+.313
2024,0,32757,Patton Kizzire,+.313
2024,0,36884,Ben Kohles,+.313
2024,0,48319,Tom Whitney,+.313
2024,0,40006,Erik van Rooyen,+.316
2024,0,22371,Aaron Baddeley,+.318
2024,0,54576,Patrick Fishburn,+.333
2024,0,35617,Martin Trainer,+.333
2024,0,12716,Charley Hoffman,+.353
2024,0,26596,Ryan Moore,+.353
2024,0,57900,Chandler Phillips,+.364
2024,0,49960,Sepp Straka,+.364
2024,0,52666,Sami Valimaki,+.364
2024,0,39975,Michael Kim,+.375
2024,0,23108,Matt Kuchar,+.375
2024,0,49771,J.T. Poston,+.400
2024,0,29936,Ryan Fox,+.407
2024,0,27330,Josh Teater,+.417
2024,0,46414,Aaron Rai,+.438
2024,0,50497,Adrien Dumont de Chassart,+.500
2024,0,22405,Justin Rose,+.538
2024,0,55708,Hayden Buckley,+.600
