YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,1,0,32367,Jorge Campillo,-1.000
2024,1,0,34098,Russell Henley,-1.000
2024,1,0,39971,Sungjae Im,-1.000
2024,1,0,50525,Collin Morikawa,-1.000
2024,5,0,47591,Eric Cole,-.909
2024,6,0,55893,Sam Stevens,-.889
2024,6,0,27214,Kevin Streelman,-.889
2024,6,0,48699,Callum Tarren,-.889
2024,9,0,48887,Matt Wallace,-.875
2024,10,0,51766,Wyndham Clark,-.857
2024,10,0,24502,Adam Scott,-.857
2024,12,0,52215,Robert MacIntyre,-.846
2024,13,0,52453,Nicolai Højgaard,-.833
2024,13,0,30163,Henrik Norlander,-.833
2024,15,0,37378,Min Woo Lee,-.818
2024,16,0,47504,Sam Burns,-.800
2024,16,0,29725,Tony Finau,-.800
2024,16,0,52375,Doug Ghim,-.800
2024,16,0,50095,Austin Smotherman,-.800
2024,16,0,50493,Justin Suh,-.800
2024,21,0,60004,Jacob Bridgeman,-.778
2024,21,0,29420,Billy Horschel,-.778
2024,21,0,37455,Si Woo Kim,-.778
2024,24,0,45157,Cam Davis,-.750
2024,24,0,28089,Jason Day,-.750
2024,24,0,33399,Adam Hadwin,-.750
2024,27,0,56630,Akshay Bhatia,-.727
2024,27,0,47988,Nick Hardy,-.727
2024,29,0,34076,Joel Dahmen,-.714
2024,29,0,35617,Martin Trainer,-.714
2024,31,0,40098,Matt Fitzpatrick,-.700
2024,31,0,27936,Martin Laird,-.700
2024,31,0,39546,Keith Mitchell,-.700
2024,31,0,40250,Taylor Pendrith,-.700
2024,31,0,45242,Kevin Yu,-.700
2024,31,0,55454,Carl Yuan,-.700
2024,37,0,46113,Ryan McCormick,-.667
2024,37,0,28237,Rory McIlroy,-.667
2024,37,0,27349,Alex Noren,-.667
2024,37,0,51997,Andrew Novak,-.667
2024,37,0,33968,Thorbjørn Olesen,-.667
2024,37,0,46046,Scottie Scheffler,-.667
2024,37,0,51890,Greyson Sigg,-.667
2024,44,0,35506,Mackenzie Hughes,-.647
2024,45,0,12716,Charley Hoffman,-.636
2024,46,0,39997,Corey Conners,-.625
2024,46,0,34563,Chesson Hadley,-.625
2024,46,0,54628,Lee Hodges,-.625
2024,46,0,34587,Chan Kim,-.625
2024,46,0,32640,Troy Merritt,-.625
2024,46,0,26596,Ryan Moore,-.625
2024,52,0,22371,Aaron Baddeley,-.600
2024,52,0,34255,Joseph Bramlett,-.600
2024,52,0,54576,Patrick Fishburn,-.600
2024,52,0,32791,K.H. Lee,-.600
2024,52,0,34466,Peter Malnati,-.600
2024,52,0,39327,Ben Silverman,-.600
2024,52,0,27139,David Skinns,-.600
2024,52,0,27770,Camilo Villegas,-.600
2024,60,0,54591,Ben Griffin,-.583
2024,60,0,36801,Mark Hubbard,-.583
2024,60,0,51634,Sahith Theegala,-.583
2024,63,0,50497,Adrien Dumont de Chassart,-.571
2024,63,0,46717,Viktor Hovland,-.571
2024,63,0,48117,Kurt Kitayama,-.571
2024,63,0,47993,Denny McCarthy,-.571
2024,63,0,34046,Jordan Spieth,-.571
2024,63,0,50484,Hayden Springer,-.571
2024,63,0,51894,Vince Whaley,-.571
2024,63,0,48319,Tom Whitney,-.571
2024,63,0,47483,Will Zalatoris,-.571
