YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
2021,54,0,31323,Gary Woodland,4.818,53,11
2021,58,0,46441,Robby Shelton,4.833,29,6
2021,58,0,29518,Brendan Steele,4.833,29,6
2021,60,0,39997,Corey Conners,4.857,34,7
2021,61,0,33404,Chris Baker,4.9,49,10
2021,61,0,34098,Russell Henley,4.9,49,10
2021,61,0,26331,Charl Schwartzel,4.9,49,10
2021,61,0,27064,Jhonattan Vegas,4.9,49,10
2021,65,0,29725,Tony Finau,4.909,54,11
2021,65,0,25396,Kevin Na,4.909,54,11
2021,65,0,30927,Brendon Todd,4.909,54,11
2021,68,0,26851,Marc Leishman,4.933,74,15
2021,68,0,32839,Hideki Matsuyama,4.933,74,15
2021,70,0,33948,Byeong Hun An,5.0,5,1
2021,70,0,34076,Joel Dahmen,5.0,5,1
2021,70,0,28089,Jason Day,5.0,5,1
2021,70,0,45609,Tyler Duncan,5.0,5,1
2021,70,0,30911,Tommy Fleetwood,5.0,55,11
2021,70,0,32102,Rickie Fowler,5.0,5,1
2021,70,0,33399,Adam Hadwin,5.0,55,11
2021,70,0,34363,Tyrrell Hatton,5.0,35,7
2021,70,0,31557,Jim Herman,5.0,5,1
2021,70,0,46717,Viktor Hovland,5.0,40,8
2021,70,0,21961,Charles Howell III,5.0,5,1
2021,70,0,29478,Kevin Kisner,5.0,75,15
2021,70,0,33410,Andrew Landry,5.0,20,4
2021,70,0,29926,Danny Lee,5.0,5,1
2021,70,0,32791,K.H. Lee,5.0,30,6
2021,70,0,35449,Adam Long,5.0,5,1
2021,70,0,48822,Sebastián Muñoz,5.0,55,11
2021,70,0,27349,Alex Noren,5.0,5,1
2021,70,0,22405,Justin Rose,5.0,35,7
2021,70,0,23621,Rory Sabbatini,5.0,5,1
2021,70,0,27649,Brandt Snedeker,5.0,5,1
2021,70,0,39324,J.J. Spaun,5.0,30,6
2021,70,0,31560,Brian Stuard,5.0,30,6
2021,93,0,29420,Billy Horschel,5.091,56,11
2021,93,0,26300,Matt Jones,5.091,56,11
2021,93,0,33204,Shane Lowry,5.091,56,11
2021,93,0,32640,Troy Merritt,5.091,56,11
2021,93,0,26476,Chez Reavie,5.091,56,11
2021,93,0,27214,Kevin Streelman,5.091,56,11
2021,93,0,20396,Lee Westwood,5.091,56,11
2021,100,0,39977,Max Homa,5.143,36,7
2021,100,0,40006,Erik van Rooyen,5.143,36,7
2021,100,0,48887,Matt Wallace,5.143,36,7
2021,100,0,47483,Will Zalatoris,5.143,36,7
2021,104,0,34046,Jordan Spieth,5.182,57,11
2021,104,0,25632,Jimmy Walker,5.182,57,11
2021,106,0,28679,Fabián Gómez,5.2,52,10
2021,106,0,36699,Patrick Rodgers,5.2,52,10
2021,108,0,27974,Sung Kang,5.286,37,7
2021,108,0,23108,Matt Kuchar,5.286,37,7
2021,110,0,34466,Peter Malnati,5.5,33,6
2021,111,0,33490,Bo Hoag,5.667,34,6
2021,112,0,33141,Keegan Bradley,6.0,6,1
2021,112,0,25900,Lucas Glover,6.0,6,1
2021,112,0,34563,Chesson Hadley,6.0,6,1
2021,112,0,36801,Mark Hubbard,6.0,6,1
2021,112,0,32139,Danny Willett,6.0,6,1
2020,1,0,25364,Paul Casey,4.0,16,4
2020,2,0,35310,Lanto Griffin,4.25,17,4
2020,2,0,49771,J.T. Poston,4.25,17,4
2020,4,0,39997,Corey Conners,4.5,18,4
2020,4,0,45609,Tyler Duncan,4.5,18,4
2020,4,0,27974,Sung Kang,4.5,18,4
2020,4,0,50525,Collin Morikawa,4.5,18,4
2020,4,0,45486,Joaquin Niemann,4.5,18,4
2020,4,0,31323,Gary Woodland,4.5,18,4
2020,10,0,35450,Patrick Cantlay,4.75,19,4
2020,10,0,52372,Cameron Champ,4.75,19,4
2020,10,0,32102,Rickie Fowler,4.75,19,4
2020,10,0,31557,Jim Herman,4.75,19,4
2020,10,0,29478,Kevin Kisner,4.75,19,4
2020,10,0,23108,Matt Kuchar,4.75,19,4
2020,10,0,25572,Graeme McDowell,4.75,19,4
2020,10,0,23320,Ryan Palmer,4.75,19,4
2020,10,0,46970,Jon Rahm,4.75,19,4
2020,10,0,26476,Chez Reavie,4.75,19,4
2020,10,0,34360,Patrick Reed,4.75,19,4
2020,10,0,48081,Xander Schauffele,4.75,19,4
2020,10,0,30927,Brendon Todd,4.75,19,4
2020,10,0,56278,Matthew Wolff,4.75,19,4
2020,24,0,28775,Nate Lashley,5.0,20,4
2020,24,0,35449,Adam Long,5.0,20,4
2020,24,0,35617,Martin Trainer,5.0,20,4
2020,27,0,29970,Dylan Frittelli,5.25,21,4
2020,27,0,39977,Max Homa,5.25,21,4
2020,27,0,30925,Dustin Johnson,5.25,21,4
2020,27,0,48822,Sebastián Muñoz,5.25,21,4
2020,27,0,33448,Justin Thomas,5.25,21,4
2020,32,0,25396,Kevin Na,5.5,22,4
2020,33,0,39546,Keith Mitchell,5.75,23,4
2019,1,0,26851,Marc Leishman,4.0,16,4
2019,1,0,48081,Xander Schauffele,4.0,16,4
2019,3,0,47959,Bryson DeChambeau,4.25,17,4
2019,3,0,30925,Dustin Johnson,4.25,17,4
2019,3,0,25818,Scott Piercy,4.25,17,4
2019,3,0,24138,Ian Poulter,4.25,17,4
2019,3,0,46970,Jon Rahm,4.25,17,4
2019,3,0,33448,Justin Thomas,4.25,17,4
2019,3,0,31323,Gary Woodland,4.25,17,4
2019,10,0,33141,Keegan Bradley,4.5,18,4
2019,10,0,25364,Paul Casey,4.5,18,4
2019,10,0,52372,Cameron Champ,4.5,18,4
2019,10,0,28089,Jason Day,4.5,18,4
2019,10,0,29535,Brice Garnett,4.5,18,4
2019,10,0,21961,Charles Howell III,4.5,18,4
2019,10,0,39975,Michael Kim,4.5,18,4
2019,10,0,36689,Brooks Koepka,4.5,18,4
2019,10,0,23108,Matt Kuchar,4.5,18,4
2019,10,0,28237,Rory McIlroy,4.5,18,4
2019,10,0,34256,Andrew Putnam,4.5,18,4
2019,21,0,32757,Patton Kizzire,4.75,19,4
2019,21,0,33410,Andrew Landry,4.75,19,4
2019,21,0,32640,Troy Merritt,4.75,19,4
2019,21,0,27556,Ted Potter Jr.,4.75,19,4
2019,25,0,29420,Billy Horschel,5.0,20,4
2019,25,0,32816,Satoshi Kodaira,5.0,20,4
2019,25,0,29221,Webb Simpson,5.0,20,4
2019,25,0,27649,Brandt Snedeker,5.0,20,4
2019,25,0,32333,Kevin Tway,5.0,20,4
2019,25,0,25804,Bubba Watson,5.0,20,4
2019,25,0,49964,Aaron Wise,5.0,20,4
2019,32,0,25198,Francesco Molinari,5.25,21,4
2019,32,0,34360,Patrick Reed,5.25,21,4
2018,1,0,24138,Ian Poulter,4.0,12,3
2018,2,0,34098,Russell Henley,4.25,17,4
2018,2,0,34264,Hudson Swafford,4.25,17,4
2018,4,0,35450,Patrick Cantlay,4.286,30,7
2018,4,0,27644,Brian Harman,4.286,30,7
2018,4,0,29478,Kevin Kisner,4.286,30,7
2018,7,0,33410,Andrew Landry,4.333,13,3
2018,7,0,27129,Luke List,4.333,13,3
2018,7,0,29221,Webb Simpson,4.333,13,3
2018,7,0,21528,Henrik Stenson,4.333,13,3
2018,7,0,25804,Bubba Watson,4.333,13,3
2018,12,0,32102,Rickie Fowler,4.429,31,7
2018,12,0,30925,Dustin Johnson,4.429,31,7
2018,12,0,36689,Brooks Koepka,4.429,31,7
2018,12,0,27064,Jhonattan Vegas,4.429,31,7
2018,16,0,19803,Ryan Armour,4.5,18,4
2018,16,0,48084,Wesley Bryan,4.5,18,4
2018,16,0,29420,Billy Horschel,4.5,18,4
2018,16,0,34213,Grayson Murray,4.5,18,4
2018,20,0,40026,Daniel Berger,4.571,32,7
2018,20,0,26851,Marc Leishman,4.571,32,7
2018,20,0,32839,Hideki Matsuyama,4.571,32,7
2018,20,0,24361,Pat Perez,4.571,32,7
2018,20,0,46970,Jon Rahm,4.571,32,7
2018,20,0,35891,Cameron Smith,4.571,32,7
2018,20,0,33448,Justin Thomas,4.571,32,7
2018,27,0,26499,Rafa Cabrera Bello,4.667,14,3
2018,27,0,28089,Jason Day,4.667,14,3
2018,27,0,29725,Tony Finau,4.667,14,3
2018,27,0,30911,Tommy Fleetwood,4.667,14,3
2018,27,0,31646,Emiliano Grillo,4.667,14,3
2018,27,0,34363,Tyrrell Hatton,4.667,14,3
2018,27,0,31420,Anirban Lahiri,4.667,14,3
2018,27,0,25396,Kevin Na,4.667,14,3
2018,27,0,26329,Louis Oosthuizen,4.667,14,3
2018,27,0,24502,Adam Scott,4.667,14,3
2018,27,0,49964,Aaron Wise,4.667,14,3
2018,27,0,8793,Tiger Woods,4.667,14,3
2018,39,0,47959,Bryson DeChambeau,4.714,33,7
2018,39,0,34046,Jordan Spieth,4.714,33,7
2018,41,0,27895,Jonas Blixt,4.75,19,4
2018,41,0,25686,Jason Dufner,4.75,19,4
2018,41,0,27963,Chris Stroud,4.75,19,4
2018,44,0,32757,Patton Kizzire,4.857,34,7
2018,44,0,30110,Kyle Stanley,4.857,34,7
2018,46,0,30978,Kiradech Aphibarnrat,5.0,15,3
2018,46,0,25364,Paul Casey,5.0,15,3
2018,46,0,32366,Kevin Chappell,5.0,35,7
2018,46,0,29974,Branden Grace,5.0,15,3
2018,46,0,12716,Charley Hoffman,5.0,15,3
2018,46,0,24024,Zach Johnson,5.0,15,3
2018,46,0,37455,Si Woo Kim,5.0,35,7
2018,46,0,23108,Matt Kuchar,5.0,15,3
2018,46,0,28237,Rory McIlroy,5.0,15,3
2018,46,0,25198,Francesco Molinari,5.0,15,3
2018,46,0,25240,D.A. Points,5.0,20,4
2018,46,0,27556,Ted Potter Jr.,5.0,15,3
2018,46,0,29518,Brendan Steele,5.0,35,7
2018,46,0,31323,Gary Woodland,5.0,15,3
2018,60,0,48081,Xander Schauffele,5.143,36,7
2018,61,0,33122,Russell Knox,5.333,16,3
2018,61,0,32816,Satoshi Kodaira,5.333,16,3
2018,61,0,1810,Phil Mickelson,5.333,16,3
2018,61,0,27349,Alex Noren,5.333,16,3
2018,61,0,34360,Patrick Reed,5.333,16,3
2018,66,0,33399,Adam Hadwin,5.5,22,4
2018,67,0,46435,Austin Cook,5.571,39,7
2018,68,0,33948,Byeong Hun An,5.667,17,3
2018,68,0,26331,Charl Schwartzel,5.667,17,3
2017,1,0,32200,Roberto Castro,4.0,4,1
2017,1,0,46601,Trey Mullinax,4.0,12,3
2017,1,0,25396,Kevin Na,4.0,12,3
2017,1,0,24140,Sean O'Hair,4.0,4,1
2017,1,0,23320,Ryan Palmer,4.0,4,1
2017,6,0,35506,Mackenzie Hughes,4.2,21,5
2017,7,0,24502,Adam Scott,4.25,17,4
2017,8,0,32366,Kevin Chappell,4.333,26,6
2017,8,0,27141,J.B. Holmes,4.333,26,6
2017,8,0,27936,Martin Laird,4.333,13,3
2017,11,0,32839,Hideki Matsuyama,4.375,35,8
2017,12,0,22371,Aaron Baddeley,4.5,9,2
2017,12,0,20593,Greg Chalmers,4.5,9,2
2017,12,0,39954,Cody Gribble,4.5,9,2
2017,12,0,32448,James Hahn,4.5,9,2
2017,12,0,36689,Brooks Koepka,4.5,27,6
2017,12,0,23108,Matt Kuchar,4.5,27,6
2017,12,0,22405,Justin Rose,4.5,18,4
2017,12,0,23325,Vaughn Taylor,4.5,9,2
2017,12,0,33448,Justin Thomas,4.5,36,8
2017,12,0,27064,Jhonattan Vegas,4.5,27,6
2017,12,0,25632,Jimmy Walker,4.5,27,6
2017,23,0,12716,Charley Hoffman,4.625,37,8
2017,23,0,37455,Si Woo Kim,4.625,37,8
2017,25,0,28420,Ryan Brehm,4.667,14,3
2017,25,0,20229,Stewart Cink,4.667,14,3
2017,25,0,34099,Harris English,4.667,14,3
2017,25,0,10809,Jim Furyk,4.667,14,3
2017,25,0,21209,Sergio Garcia,4.667,28,6
2017,25,0,33122,Russell Knox,4.667,28,6
2017,25,0,34409,David Lingmerth,4.667,14,3
2017,25,0,29461,Jamie Lovemark,4.667,14,3
2017,25,0,1810,Phil Mickelson,4.667,14,3
2017,25,0,26476,Chez Reavie,4.667,14,3
2017,25,0,25804,Bubba Watson,4.667,28,6
2017,36,0,28237,Rory McIlroy,4.75,19,4
2017,36,0,34360,Patrick Reed,4.75,38,8
2017,36,0,26331,Charl Schwartzel,4.75,19,4
2017,36,0,34046,Jordan Spieth,4.75,38,8
2017,40,0,40026,Daniel Berger,4.833,29,6
2017,40,0,25364,Paul Casey,4.833,29,6
2017,40,0,24924,Bill Haas,4.833,29,6
2017,40,0,30925,Dustin Johnson,4.833,29,6
2017,40,0,24024,Zach Johnson,4.833,29,6
2017,40,0,26851,Marc Leishman,4.833,29,6
2017,40,0,31323,Gary Woodland,4.833,29,6
2017,47,0,29974,Branden Grace,4.875,39,8
2017,48,0,33948,Byeong Hun An,5.0,5,1
2017,48,0,33141,Keegan Bradley,5.0,15,3
2017,48,0,48084,Wesley Bryan,5.0,20,4
2017,48,0,26499,Rafa Cabrera Bello,5.0,30,6
2017,48,0,34021,Bud Cauley,5.0,5,1
2017,48,0,28089,Jason Day,5.0,30,6
2017,48,0,47959,Bryson DeChambeau,5.0,20,4
2017,48,0,29725,Tony Finau,5.0,10,2
2017,48,0,32102,Rickie Fowler,5.0,30,6
2017,48,0,25900,Lucas Glover,5.0,5,1
2017,48,0,28679,Fabián Gómez,5.0,10,2
2017,48,0,34098,Russell Henley,5.0,30,6
2017,48,0,31557,Jim Herman,5.0,10,2
2017,48,0,29420,Billy Horschel,5.0,20,4
2017,48,0,37454,Whee Kim,5.0,15,3
2017,48,0,30944,Jason Kokrak,5.0,15,3
2017,48,0,33204,Shane Lowry,5.0,15,3
2017,48,0,31202,William McGirt,5.0,25,5
2017,48,0,26596,Ryan Moore,5.0,25,5
2017,48,0,26329,Louis Oosthuizen,5.0,30,6
2017,48,0,29908,C.T. Pan,5.0,5,1
2017,48,0,49771,J.T. Poston,5.0,5,1
2017,48,0,46970,Jon Rahm,5.0,20,4
2017,48,0,31560,Brian Stuard,5.0,15,3
2017,48,0,37189,Harold Varner III,5.0,15,3
2017,73,0,29518,Brendan Steele,5.125,41,8
2017,74,0,33399,Adam Hadwin,5.167,31,6
2017,74,0,29478,Kevin Kisner,5.167,31,6
2017,76,0,20572,Rod Pampling,5.2,26,5
2017,77,0,25198,Francesco Molinari,5.25,21,4
2017,78,0,6522,Ernie Els,5.333,16,3
2017,78,0,27644,Brian Harman,5.333,32,6
2017,78,0,34358,Jonathan Randolph,5.333,16,3
2017,78,0,29221,Webb Simpson,5.333,16,3
2017,78,0,30110,Kyle Stanley,5.333,16,3
2017,78,0,25834,Daniel Summerhays,5.333,16,3
2017,78,0,34264,Hudson Swafford,5.333,16,3
2017,85,0,27649,Brandt Snedeker,5.4,27,5
2017,86,0,25686,Jason Dufner,5.5,33,6
2017,86,0,29222,Billy Hurley III,5.5,11,2
2017,86,0,48081,Xander Schauffele,5.5,33,6
2017,89,0,31646,Emiliano Grillo,5.75,23,4
2017,90,0,24361,Pat Perez,5.833,35,6
2017,91,0,25572,Graeme McDowell,6.0,6,1
2017,91,0,25818,Scott Piercy,6.0,6,1
2017,93,0,32640,Troy Merritt,7.0,7,1
2016,1,0,36689,Brooks Koepka,4.333,13,3
2016,2,0,33204,Shane Lowry,4.5,18,4
2016,2,0,24502,Adam Scott,4.5,18,4
2016,4,0,31646,Emiliano Grillo,4.571,32,7
2016,4,0,30925,Dustin Johnson,4.571,32,7
2016,6,0,20472,Alex Cejka,4.667,14,3
2016,6,0,34466,Peter Malnati,4.667,14,3
2016,6,0,32640,Troy Merritt,4.667,14,3
2016,9,0,32102,Rickie Fowler,4.714,33,7
2016,9,0,24924,Bill Haas,4.714,33,7
2016,9,0,46440,Smylie Kaufman,4.714,33,7
2016,9,0,25818,Scott Piercy,4.714,33,7
2016,13,0,31557,Jim Herman,4.75,19,4
2016,13,0,31420,Anirban Lahiri,4.75,19,4
2016,13,0,32839,Hideki Matsuyama,4.75,19,4
2016,13,0,25396,Kevin Na,4.75,19,4
2016,13,0,26329,Louis Oosthuizen,4.75,19,4
2016,13,0,26331,Charl Schwartzel,4.75,19,4
2016,13,0,31560,Brian Stuard,4.75,19,4
2016,20,0,32448,James Hahn,4.857,34,7
2016,20,0,24024,Zach Johnson,4.857,34,7
2016,20,0,34360,Patrick Reed,4.857,34,7
2016,20,0,33448,Justin Thomas,4.857,34,7
2016,20,0,25804,Bubba Watson,4.857,34,7
2016,25,0,25274,Steven Bowditch,5.0,35,7
2016,25,0,32366,Kevin Chappell,5.0,20,4
2016,25,0,25686,Jason Dufner,5.0,20,4
2016,25,0,29974,Branden Grace,5.0,20,4
2016,25,0,20766,Padraig Harrington,5.0,15,3
2016,25,0,12716,Charley Hoffman,5.0,20,4
2016,25,0,29222,Billy Hurley III,5.0,20,4
2016,25,0,26300,Matt Jones,5.0,20,4
2016,25,0,30926,Chris Kirk,5.0,35,7
2016,25,0,23108,Matt Kuchar,5.0,20,4
2016,25,0,25572,Graeme McDowell,5.0,15,3
2016,25,0,27649,Brandt Snedeker,5.0,35,7
2016,25,0,34046,Jordan Spieth,5.0,35,7
2016,38,0,27141,J.B. Holmes,5.143,36,7
2016,38,0,25632,Jimmy Walker,5.143,36,7
2016,40,0,34099,Harris English,5.25,21,4
2016,40,0,10809,Jim Furyk,5.25,21,4
2016,40,0,31202,William McGirt,5.25,21,4
2016,40,0,1810,Phil Mickelson,5.25,21,4
2016,40,0,22405,Justin Rose,5.25,21,4
2016,45,0,29478,Kevin Kisner,5.286,37,7
2016,45,0,33122,Russell Knox,5.286,37,7
2016,47,0,23353,J.J. Henry,5.333,16,3
2016,48,0,28089,Jason Day,5.429,38,7
2016,48,0,28679,Fabián Gómez,5.429,38,7
2016,48,0,29926,Danny Lee,5.429,38,7
2016,48,0,34409,David Lingmerth,5.429,38,7
2016,52,0,25364,Paul Casey,5.5,22,4
2016,52,0,26851,Marc Leishman,5.5,22,4
2016,52,0,23325,Vaughn Taylor,5.5,22,4
2015,1,0,20848,Ángel Cabrera,4.0,8,2
2015,1,0,23541,Ben Crane,4.0,8,2
2015,1,0,27644,Brian Harman,4.0,8,2
2015,1,0,29289,S.Y. Noh,4.0,8,2
2015,1,0,20645,John Senden,4.0,8,2
2015,6,0,33413,Ben Martin,4.2,21,5
2015,7,0,26851,Marc Leishman,4.333,13,3
2015,7,0,26329,Louis Oosthuizen,4.333,13,3
2015,7,0,27649,Brandt Snedeker,4.333,13,3
2015,10,0,34098,Russell Henley,4.4,22,5
2015,10,0,12716,Charley Hoffman,4.4,22,5
2015,10,0,24781,Hunter Mahan,4.4,22,5
2015,10,0,34431,Robert Streb,4.4,22,5
2015,10,0,25804,Bubba Watson,4.4,22,5
2015,15,0,34563,Chesson Hadley,4.5,9,2
2015,15,0,26300,Matt Jones,4.5,9,2
2015,15,0,30926,Chris Kirk,4.5,9,2
2015,15,0,22046,Geoff Ogilvy,4.5,9,2
2015,19,0,27770,Camilo Villegas,4.6,23,5
2015,19,0,25632,Jimmy Walker,4.6,23,5
2015,21,0,29926,Danny Lee,4.667,14,3
2015,21,0,34409,David Lingmerth,4.667,14,3
2015,21,0,25198,Francesco Molinari,4.667,14,3
2015,21,0,24138,Ian Poulter,4.667,14,3
2015,21,0,22405,Justin Rose,4.667,14,3
2015,21,0,29221,Webb Simpson,4.667,14,3
2015,21,0,21528,Henrik Stenson,4.667,14,3
2015,28,0,28259,Sangmoon Bae,4.8,24,5
2015,28,0,27141,J.B. Holmes,4.8,24,5
2015,28,0,29420,Billy Horschel,4.8,24,5
2015,28,0,24024,Zach Johnson,4.8,24,5
2015,28,0,23108,Matt Kuchar,4.8,24,5
2015,28,0,32839,Hideki Matsuyama,4.8,24,5
2015,34,0,28307,Matt Every,5.0,25,5
2015,34,0,10809,Jim Furyk,5.0,15,3
2015,34,0,24924,Bill Haas,5.0,15,3
2015,34,0,32448,James Hahn,5.0,15,3
2015,34,0,30925,Dustin Johnson,5.0,15,3
2015,34,0,29478,Kevin Kisner,5.0,15,3
2015,34,0,36689,Brooks Koepka,5.0,15,3
2015,34,0,1810,Phil Mickelson,5.0,15,3
2015,34,0,25396,Kevin Na,5.0,15,3
2015,34,0,34360,Patrick Reed,5.0,25,5
2015,34,0,26331,Charl Schwartzel,5.0,15,3
2015,34,0,24502,Adam Scott,5.0,15,3
2015,34,0,34046,Jordan Spieth,5.0,15,3
2015,34,0,30692,Scott Stallings,5.0,10,2
2015,34,0,27214,Kevin Streelman,5.0,10,2
2015,34,0,25493,Nick Taylor,5.0,10,2
2015,34,0,30927,Brendon Todd,5.0,25,5
2015,34,0,20396,Lee Westwood,5.0,15,3
2015,52,0,26596,Ryan Moore,5.2,26,5
2015,53,0,33141,Keegan Bradley,5.333,16,3
2015,53,0,25364,Paul Casey,5.333,16,3
2015,53,0,25369,Jamie Donaldson,5.333,16,3
2015,53,0,32102,Rickie Fowler,5.333,16,3
2015,53,0,20766,Padraig Harrington,5.333,16,3
2015,58,0,28089,Jason Day,5.4,27,5
2015,59,0,25274,Steven Bowditch,5.6,28,5
2015,60,0,21209,Sergio Garcia,5.667,17,3
2015,61,0,28679,Fabián Gómez,6.0,18,3
2015,61,0,32640,Troy Merritt,6.0,18,3
2015,61,0,31323,Gary Woodland,6.0,18,3
2015,64,0,23320,Ryan Palmer,6.333,19,3
2014,1,0,27644,Brian Harman,4.0,8,2
2014,2,0,30925,Dustin Johnson,4.25,17,4
2014,3,0,27649,Brandt Snedeker,4.333,26,6
2014,4,0,23638,Brendon de Jonge,4.5,9,2
2014,4,0,32102,Rickie Fowler,4.5,9,2
2014,4,0,10809,Jim Furyk,4.5,9,2
2014,4,0,24924,Bill Haas,4.5,27,6
2014,4,0,34098,Russell Henley,4.5,27,6
2014,4,0,27141,J.B. Holmes,4.5,9,2
2014,4,0,30926,Chris Kirk,4.5,27,6
2014,4,0,26851,Marc Leishman,4.5,9,2
2014,4,0,32839,Hideki Matsuyama,4.5,9,2
2014,4,0,25572,Graeme McDowell,4.5,9,2
2014,4,0,24138,Ian Poulter,4.5,9,2
2014,4,0,22405,Justin Rose,4.5,9,2
2014,4,0,24502,Adam Scott,4.5,27,6
2014,4,0,29221,Webb Simpson,4.5,27,6
2014,4,0,34046,Jordan Spieth,4.5,27,6
2014,4,0,26679,Kevin Stadler,4.5,9,2
2014,4,0,20396,Lee Westwood,4.5,9,2
2014,21,0,31323,Gary Woodland,4.667,28,6
2014,22,0,28259,Sangmoon Bae,4.75,19,4
2014,22,0,25240,D.A. Points,4.75,19,4
2014,22,0,32150,Michael Thompson,4.75,19,4
2014,25,0,25686,Jason Dufner,4.833,29,6
2014,25,0,34099,Harris English,4.833,29,6
2014,25,0,34360,Patrick Reed,4.833,29,6
2014,28,0,7867,Woody Austin,5.0,20,4
2014,28,0,33141,Keegan Bradley,5.0,10,2
2014,28,0,29479,Scott Brown,5.0,20,4
2014,28,0,20848,Ángel Cabrera,5.0,10,2
2014,28,0,23541,Ben Crane,5.0,5,1
2014,28,0,28089,Jason Day,5.0,5,1
2014,28,0,27436,Graham DeLaet,5.0,10,2
2014,28,0,23983,Luke Donald,5.0,10,2
2014,28,0,20104,Ken Duke,5.0,20,4
2014,28,0,6522,Ernie Els,5.0,10,2
2014,28,0,37273,Derek Ernst,5.0,20,4
2014,28,0,28307,Matt Every,5.0,10,2
2014,28,0,21209,Sergio Garcia,5.0,10,2
2014,28,0,29420,Billy Horschel,5.0,20,4
2014,28,0,26300,Matt Jones,5.0,10,2
2014,28,0,27408,Martin Kaymer,5.0,10,2
2014,28,0,23108,Matt Kuchar,5.0,30,6
2014,28,0,27936,Martin Laird,5.0,20,4
2014,28,0,24781,Hunter Mahan,5.0,10,2
2014,28,0,28237,Rory McIlroy,5.0,10,2
2014,28,0,27933,John Merrick,5.0,20,4
2014,28,0,26596,Ryan Moore,5.0,30,6
2014,28,0,25396,Kevin Na,5.0,10,2
2014,28,0,29289,S.Y. Noh,5.0,10,2
2014,28,0,26331,Charl Schwartzel,5.0,10,2
2014,28,0,20645,John Senden,5.0,10,2
2014,28,0,30692,Scott Stallings,5.0,10,2
2014,28,0,21528,Henrik Stenson,5.0,10,2
2014,28,0,30927,Brendon Todd,5.0,10,2
2014,28,0,25632,Jimmy Walker,5.0,30,6
2014,58,0,24024,Zach Johnson,5.167,31,6
2014,58,0,27214,Kevin Streelman,5.167,31,6
2014,60,0,19846,Brian Gay,5.25,21,4
2014,61,0,27895,Jonas Blixt,5.333,32,6
2014,62,0,25274,Steven Bowditch,5.5,11,2
2014,62,0,1810,Phil Mickelson,5.5,11,2
