YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
2024,0,36871,Matt NeSmith,28.8,288,10
2024,0,45157,Cam Davis,28.82,490,17
2024,0,51696,Rico Hoey,28.82,490,17
2024,0,52215,Robert MacIntyre,28.85,375,13
2024,0,47483,Will Zalatoris,28.85,375,13
2024,0,54421,Garrick Higgo,28.86,404,14
2024,0,48153,Matthieu Pavon,28.86,404,14
2024,0,39324,J.J. Spaun,28.87,433,15
2024,0,48084,Wesley Bryan,28.88,231,8
2024,0,52513,Carson Young,28.88,462,16
2024,0,29221,Webb Simpson,28.9,289,10
2024,0,27129,Luke List,28.92,376,13
2024,0,31323,Gary Woodland,28.93,434,15
2024,0,35506,Mackenzie Hughes,28.95,637,22
2024,0,55893,Sam Stevens,28.95,637,22
2024,0,37212,Paul Barjon,29.0,87,3
2024,0,59442,Parker Coody,29.0,261,9
2024,0,29725,Tony Finau,29.0,551,19
2024,0,25900,Lucas Glover,29.0,580,20
2024,0,38991,Alejandro Tosti,29.0,290,10
2024,0,27644,Brian Harman,29.05,610,21
2024,0,51287,Ryo Hisatsune,29.06,465,16
2024,0,54628,Lee Hodges,29.06,523,18
2024,0,39546,Keith Mitchell,29.06,465,16
2024,0,34256,Andrew Putnam,29.06,465,16
2024,0,40026,Daniel Berger,29.07,407,14
2024,0,23108,Matt Kuchar,29.08,378,13
2024,0,28775,Nate Lashley,29.08,349,12
2024,0,32791,K.H. Lee,29.08,378,13
2024,0,34466,Peter Malnati,29.08,349,12
2024,0,46340,Alex Smalley,29.09,320,11
2024,0,40115,Adam Svensson,29.09,669,23
2024,0,30927,Brendon Todd,29.09,640,22
2024,0,47420,Jake Knapp,29.12,495,17
2024,0,25493,Nick Taylor,29.12,495,17
2024,0,27064,Jhonattan Vegas,29.13,437,15
2024,0,36699,Patrick Rodgers,29.14,641,22
2024,0,50484,Hayden Springer,29.15,379,13
2024,0,39997,Corey Conners,29.18,642,22
2024,0,32367,Jorge Campillo,29.2,292,10
2024,0,33448,Justin Thomas,29.2,438,15
2024,0,46441,Robby Shelton,29.21,409,14
2024,0,40006,Erik van Rooyen,29.24,497,17
2024,0,33408,Tyson Alexander,29.25,351,12
2024,0,51349,Nico Echavarria,29.25,468,16
2024,0,33399,Adam Hadwin,29.25,468,16
2024,0,26596,Ryan Moore,29.25,351,12
2024,0,34587,Chan Kim,29.31,469,16
2024,0,47983,Chad Ramey,29.33,440,15
2024,0,26476,Chez Reavie,29.33,264,9
2024,0,48887,Matt Wallace,29.38,382,13
2024,0,59836,Pierceson Coody,29.4,441,15
2024,0,29908,C.T. Pan,29.4,294,10
2024,0,54783,Dylan Wu,29.4,441,15
2024,0,59095,Chris Gotterup,29.42,353,12
2024,0,27214,Kevin Streelman,29.42,353,12
2024,0,56149,Wilson Furr,29.43,206,7
2024,0,34255,Joseph Bramlett,29.44,471,16
2024,0,32366,Kevin Chappell,29.45,324,11
2024,0,45609,Tyler Duncan,29.55,325,11
2024,0,60067,Joe Highsmith,29.58,355,12
2024,0,40058,Zac Blair,29.6,444,15
2024,0,34021,Bud Cauley,29.6,296,10
2024,0,47679,Victor Perez,29.6,444,15
2024,0,27139,David Skinns,29.6,444,15
2024,0,47995,Davis Riley,29.62,385,13
2024,0,54576,Patrick Fishburn,29.67,356,12
2024,0,36884,Ben Kohles,29.69,475,16
2024,0,46414,Aaron Rai,29.7,594,20
2024,0,39975,Michael Kim,29.71,416,14
2024,0,37275,Sam Ryder,29.75,357,12
2024,0,36801,Mark Hubbard,29.78,685,23
2024,0,28420,Ryan Brehm,29.8,149,5
2024,0,32070,Rafael Campos,29.86,209,7
2024,0,50497,Adrien Dumont de Chassart,29.92,359,12
2024,0,52453,Nicolai Højgaard,30.0,360,12
2024,0,27936,Martin Laird,30.0,390,13
2024,0,50095,Austin Smotherman,30.0,360,12
2024,0,29936,Ryan Fox,30.06,481,16
2024,0,34563,Chesson Hadley,30.1,301,10
2024,0,34076,Joel Dahmen,30.11,542,18
2024,0,52375,Doug Ghim,30.11,572,19
2024,0,27770,Camilo Villegas,30.2,151,5
2024,0,33968,Thorbjørn Olesen,30.22,272,9
2024,0,45242,Kevin Yu,30.23,393,13
2024,0,51070,Vincent Norrman,30.29,212,7
2024,0,48867,Matti Schmid,30.29,424,14
2024,0,35310,Lanto Griffin,30.5,488,16
2024,0,47988,Nick Hardy,30.53,519,17
2024,0,23320,Ryan Palmer,30.83,185,6
2024,0,47663,Kevin Dougherty,30.88,247,8
2024,0,50493,Justin Suh,30.91,340,11
2023,0,25493,Nick Taylor,26.79,509,19
2023,0,34466,Peter Malnati,27.07,406,15
2023,0,33597,Harry Higgs,27.31,355,13
2023,0,35617,Martin Trainer,27.4,274,10
2023,0,46442,Maverick McNealy,27.42,329,12
2023,0,26596,Ryan Moore,27.62,359,13
2023,0,55789,Taylor Montgomery,27.67,581,21
2023,0,40098,Matt Fitzpatrick,27.69,443,16
2023,0,36699,Patrick Rodgers,27.85,557,20
2023,0,39971,Sungjae Im,27.91,642,23
2023,0,35450,Patrick Cantlay,27.94,475,17
2023,0,30911,Tommy Fleetwood,27.94,475,17
2023,0,30926,Chris Kirk,27.94,503,18
2023,0,36801,Mark Hubbard,27.95,615,22
2023,0,23108,Matt Kuchar,27.95,559,20
2023,0,48081,Xander Schauffele,27.95,559,20
2023,0,47591,Eric Cole,27.96,755,27
2023,0,22405,Justin Rose,28.0,392,14
2023,0,28089,Jason Day,28.06,477,17
2023,0,50188,S.H. Kim,28.09,618,22
2023,0,27644,Brian Harman,28.1,562,20
2023,0,39335,Kevin Roy,28.1,281,10
2023,0,51634,Sahith Theegala,28.13,675,24
2023,0,29420,Billy Horschel,28.18,310,11
2023,0,46970,Jon Rahm,28.18,479,17
2023,0,37275,Sam Ryder,28.18,620,22
2023,0,22371,Aaron Baddeley,28.19,451,16
2023,0,35449,Adam Long,28.2,564,20
2023,0,51766,Wyndham Clark,28.21,677,24
2023,0,33141,Keegan Bradley,28.22,508,18
2023,0,40115,Adam Svensson,28.22,762,27
2023,0,32139,Danny Willett,28.23,367,13
2023,0,54591,Ben Griffin,28.24,706,25
2023,0,49947,Taylor Moore,28.24,593,21
2023,0,48084,Wesley Bryan,28.25,226,8
2023,0,29970,Dylan Frittelli,28.25,226,8
2023,0,34363,Tyrrell Hatton,28.26,537,19
2023,0,37455,Si Woo Kim,28.27,622,22
2023,0,34098,Russell Henley,28.28,509,18
2023,0,28252,Seamus Power,28.29,481,17
2023,0,29535,Brice Garnett,28.33,510,18
2023,0,33399,Adam Hadwin,28.33,510,18
2023,0,35532,Tom Hoge,28.33,595,21
2023,0,33653,Thomas Detry,28.36,624,22
2023,0,47993,Denny McCarthy,28.36,624,22
2023,0,29725,Tony Finau,28.37,539,19
2023,0,32839,Hideki Matsuyama,28.37,539,19
2023,0,35506,Mackenzie Hughes,28.38,454,16
2023,0,48117,Kurt Kitayama,28.38,369,13
2023,0,27349,Alex Noren,28.39,511,18
2023,0,30927,Brendon Todd,28.39,653,23
2023,0,40162,Justin Lower,28.4,568,20
2023,0,33948,Byeong Hun An,28.43,654,23
2023,0,33408,Tyson Alexander,28.47,427,15
2023,0,49298,Kramer Hickok,28.47,484,17
2023,0,46435,Austin Cook,28.5,342,12
2023,0,32757,Patton Kizzire,28.5,513,18
2023,0,25818,Scott Piercy,28.5,513,18
2023,0,58168,Davis Thompson,28.5,570,20
2023,0,47504,Sam Burns,28.53,485,17
2023,0,54421,Garrick Higgo,28.53,542,19
2023,0,45522,Christiaan Bezuidenhout,28.56,514,18
2023,0,27963,Chris Stroud,28.56,257,9
2023,0,34409,David Lingmerth,28.57,400,14
2023,0,51491,Brandon Matthews,28.57,200,7
2023,0,39058,Lucas Herbert,28.58,343,12
2023,0,49960,Sepp Straka,28.58,543,19
2023,0,31202,William McGirt,28.6,286,10
2023,0,28237,Rory McIlroy,28.6,429,15
2023,0,54783,Dylan Wu,28.62,601,21
2023,0,25632,Jimmy Walker,28.64,401,14
2023,0,32102,Rickie Fowler,28.65,659,23
2023,0,55182,Tom Kim,28.65,573,20
2023,0,27095,Nick Watney,28.67,258,9
2023,0,35901,Paul Haley II,28.69,373,13
2023,0,35461,Beau Hossler,28.7,660,23
2023,0,31560,Brian Stuard,28.7,287,10
2023,0,47128,Richy Werenski,28.73,431,15
2023,0,48699,Callum Tarren,28.75,460,16
2023,0,47079,Harrison Endycott,28.79,403,14
2023,0,33204,Shane Lowry,28.79,403,14
2023,0,51349,Nico Echavarria,28.8,288,10
2023,0,39977,Max Homa,28.8,576,20
2023,0,51997,Andrew Novak,28.8,576,20
2023,0,29221,Webb Simpson,28.8,288,10
2023,0,51950,Max McGreevy,28.83,346,12
2023,0,57975,Harry Hall,28.84,548,19
2023,0,34256,Andrew Putnam,28.84,721,25
2023,0,39546,Keith Mitchell,28.85,577,20
2023,0,48119,Ben Taylor,28.85,577,20
2023,0,54628,Lee Hodges,28.86,606,21
2023,0,49766,Hank Lebioda,28.88,231,8
2023,0,45157,Cam Davis,28.89,520,18
2023,0,34099,Harris English,28.9,607,21
2023,0,46717,Viktor Hovland,28.91,636,22
2023,0,40058,Zac Blair,28.92,376,13
2023,0,30692,Scott Stallings,28.93,434,15
2023,0,50525,Collin Morikawa,28.94,521,18
2023,0,49771,J.T. Poston,28.95,579,20
2023,0,55893,Sam Stevens,28.95,579,20
2023,0,31646,Emiliano Grillo,29.0,696,24
2023,0,33410,Andrew Landry,29.0,377,13
2023,0,33413,Ben Martin,29.0,551,19
2023,0,34610,Matthias Schwab,29.0,493,17
2023,0,33448,Justin Thomas,29.0,435,15
2023,0,55454,Carl Yuan,29.0,435,15
2023,0,52374,Brandon Wu,29.04,697,24
2023,0,51890,Greyson Sigg,29.05,610,21
2023,0,30163,Henrik Norlander,29.06,465,16
2023,0,27214,Kevin Streelman,29.06,494,17
2023,0,36799,Stephan Jaeger,29.07,843,29
2023,0,48887,Matt Wallace,29.07,436,15
2023,0,52955,Ludvig Åberg,29.08,349,12
2023,0,32366,Kevin Chappell,29.1,291,10
2023,0,57366,Cameron Young,29.1,582,20
2023,0,47995,Davis Riley,29.11,553,19
2023,0,27974,Sung Kang,29.13,233,8
2023,0,24140,Sean O'Hair,29.14,204,7
2023,0,32816,Satoshi Kodaira,29.15,379,13
2023,0,50493,Justin Suh,29.15,758,26
2023,0,40006,Erik van Rooyen,29.15,379,13
2023,0,37338,Zecheng Dou,29.17,525,18
2023,0,46414,Aaron Rai,29.18,642,22
2023,0,35310,Lanto Griffin,29.2,292,10
2023,0,40250,Taylor Pendrith,29.2,584,20
2023,0,45609,Tyler Duncan,29.21,409,14
2023,0,46340,Alex Smalley,29.22,672,23
2023,0,50095,Austin Smotherman,29.22,526,18
2023,0,35879,Kelly Kraft,29.25,468,16
2023,0,28775,Nate Lashley,29.27,644,22
2023,0,46046,Scottie Scheffler,29.27,644,22
2023,0,46441,Robby Shelton,29.28,527,18
2023,0,34076,Joel Dahmen,29.29,498,17
2023,0,24024,Zach Johnson,29.31,381,13
2023,0,56630,Akshay Bhatia,29.33,528,18
2023,0,55708,Hayden Buckley,29.33,440,15
2023,0,47988,Nick Hardy,29.33,704,24
2023,0,39975,Michael Kim,29.33,528,18
2023,0,26476,Chez Reavie,29.33,528,18
2023,0,47983,Chad Ramey,29.39,529,18
2023,0,27936,Martin Laird,29.43,412,14
2023,0,24502,Adam Scott,29.44,471,16
2023,0,58967,Trevor Werbylo,29.46,383,13
2023,0,25900,Lucas Glover,29.52,620,21
2023,0,29289,S.Y. Noh,29.53,443,15
2023,0,34046,Jordan Spieth,29.53,443,15
2023,0,23320,Ryan Palmer,29.54,384,13
2023,0,32791,K.H. Lee,29.55,650,22
2023,0,34563,Chesson Hadley,29.56,532,18
2023,0,19803,Ryan Armour,29.57,414,14
2023,0,39997,Corey Conners,29.58,562,19
2023,0,12716,Charley Hoffman,29.58,355,12
2023,0,34255,Joseph Bramlett,29.6,444,15
2023,0,28420,Ryan Brehm,29.64,326,11
2023,0,59018,Ryan Gerard,29.64,326,11
2023,0,39954,Cody Gribble,29.64,415,14
2023,0,36326,David Lipsky,29.65,593,20
2023,0,57362,Austin Eckroat,29.68,564,19
2023,0,51070,Vincent Norrman,29.69,475,16
2023,0,34431,Robert Streb,29.7,297,10
2023,0,56762,Will Gordon,29.73,654,22
2023,0,32448,James Hahn,29.73,446,15
2023,0,32640,Troy Merritt,29.73,446,15
2023,0,39324,J.J. Spaun,29.73,654,22
2023,0,32333,Kevin Tway,29.73,446,15
2023,0,24925,Jonathan Byrd,29.75,238,8
2023,0,52375,Doug Ghim,29.76,506,17
2023,0,58696,Peter Kuest,29.78,268,9
2023,0,31323,Gary Woodland,29.78,536,18
2023,0,27554,Scott Harrington,29.83,358,12
2023,0,49453,Trevor Cone,29.86,418,14
2023,0,47347,Adam Schenk,29.88,717,24
2023,0,29908,C.T. Pan,29.89,269,9
2023,0,51414,Brent Grant,29.92,359,12
2023,0,31577,Tano Goya,29.94,509,17
2023,0,36871,Matt NeSmith,29.95,569,19
2023,0,52372,Cameron Champ,30.0,330,11
2023,0,52453,Nicolai Hojgaard,30.0,300,10
2023,0,33122,Russell Knox,30.0,660,22
2023,0,22056,Cameron Percy,30.0,360,12
2023,0,52513,Carson Young,30.0,510,17
2023,0,45242,Kevin Yu,30.0,390,13
2023,0,48867,Matti Schmid,30.08,361,12
2023,0,52411,Kyle Westmoreland,30.1,301,10
2023,0,39067,MJ Daffue,30.16,573,19
2023,0,20229,Stewart Cink,30.23,393,13
2023,0,32662,Michael Gligic,30.25,242,8
2023,0,27129,Luke List,30.35,607,20
2023,0,36724,Augusto Núñez,30.38,395,13
2023,0,53165,Doc Redman,30.6,306,10
2023,0,25686,Jason Dufner,30.71,430,14
2023,0,31557,Jim Herman,30.83,370,12
2023,0,46601,Trey Mullinax,30.9,309,10
2022,0,27214,Kevin Streelman,27.0,486,18
2022,0,29974,Branden Grace,27.25,218,8
2022,0,39058,Lucas Herbert,27.33,246,9
2022,0,30927,Brendon Todd,27.33,492,18
2022,0,34563,Chesson Hadley,27.36,383,14
2022,0,30692,Scott Stallings,27.37,520,19
2022,0,25198,Francesco Molinari,27.4,274,10
2022,0,47856,Seth Reeves,27.4,274,10
2022,0,25818,Scott Piercy,27.43,384,14
2022,0,47995,Davis Riley,27.58,524,19
2022,0,29725,Tony Finau,27.63,525,19
2022,0,36689,Brooks Koepka,27.63,221,8
2022,0,23108,Matt Kuchar,27.63,442,16
2022,0,29926,Danny Lee,27.63,221,8
2022,0,30911,Tommy Fleetwood,27.69,360,13
2022,0,45522,Christiaan Bezuidenhout,27.78,500,18
2022,0,34360,Patrick Reed,27.8,417,15
2022,0,34466,Peter Malnati,27.81,584,21
2022,0,28775,Nate Lashley,27.86,390,14
2022,0,35891,Cameron Smith,27.86,390,14
2022,0,34431,Robert Streb,27.86,390,14
2022,0,35506,Mackenzie Hughes,27.87,418,15
2022,0,19803,Ryan Armour,27.88,223,8
2022,0,29221,Webb Simpson,27.91,307,11
2022,0,50525,Collin Morikawa,27.92,363,13
2022,0,35532,Tom Hoge,27.94,503,18
2022,0,25686,Jason Dufner,28.0,140,5
2022,0,34256,Andrew Putnam,28.0,504,18
2022,0,39971,Sungjae Im,28.05,561,20
2022,0,45157,Cam Davis,28.06,477,17
2022,0,40098,Matt Fitzpatrick,28.06,449,16
2022,0,35617,Martin Trainer,28.09,309,11
2022,0,35450,Patrick Cantlay,28.13,450,16
2022,0,27936,Martin Laird,28.15,366,13
2022,0,29970,Dylan Frittelli,28.16,535,19
2022,0,28089,Jason Day,28.18,310,11
2022,0,47988,Nick Hardy,28.18,310,11
2022,0,57366,Cameron Young,28.18,479,17
2022,0,49947,Taylor Moore,28.19,451,16
2022,0,51634,Sahith Theegala,28.19,733,26
2022,0,47128,Richy Werenski,28.22,254,9
2022,0,48117,Kurt Kitayama,28.23,367,13
2022,0,31560,Brian Stuard,28.23,367,13
2022,0,22056,Cameron Percy,28.25,226,8
2022,0,47983,Chad Ramey,28.25,339,12
2022,0,51894,Vince Whaley,28.25,452,16
2022,0,39977,Max Homa,28.26,537,19
2022,0,33667,Carlos Ortiz,28.27,311,11
2022,0,46414,Aaron Rai,28.28,509,18
2022,0,32640,Troy Merritt,28.29,594,21
2022,0,46601,Trey Mullinax,28.29,396,14
2022,0,27895,Jonas Blixt,28.33,170,6
2022,0,46435,Austin Cook,28.33,340,12
2022,0,29478,Kevin Kisner,28.33,340,12
2022,0,51890,Greyson Sigg,28.35,482,17
2022,0,48084,Wesley Bryan,28.38,227,8
2022,0,45609,Tyler Duncan,28.38,454,16
2022,0,47529,Mito Pereira,28.42,540,19
2022,0,39324,J.J. Spaun,28.42,540,19
2022,0,32791,K.H. Lee,28.43,597,21
2022,0,22405,Justin Rose,28.45,313,11
2022,0,32139,Danny Willett,28.45,313,11
2022,0,45526,Abraham Ancer,28.5,342,12
2022,0,45486,Joaquin Niemann,28.5,513,18
2022,0,37189,Harold Varner III,28.5,399,14
2022,0,24924,Bill Haas,28.53,485,17
2022,0,23621,Rory Sabbatini,28.55,314,11
2022,0,33597,Harry Higgs,28.58,343,12
2022,0,37455,Si Woo Kim,28.59,629,22
2022,0,29420,Billy Horschel,28.6,429,15
2022,0,30926,Chris Kirk,28.63,544,19
2022,0,46046,Scottie Scheffler,28.63,544,19
2022,0,24925,Jonathan Byrd,28.64,315,11
2022,0,48699,Callum Tarren,28.67,344,12
2022,0,46402,Talor Gooch,28.69,459,16
2022,0,49766,Hank Lebioda,28.69,373,13
2022,0,33419,Cameron Tringale,28.7,574,20
2022,0,34174,John Huh,28.71,402,14
2022,0,32150,Michael Thompson,28.72,517,18
2022,0,26851,Marc Leishman,28.73,431,15
2022,0,34264,Hudson Swafford,28.73,316,11
2022,0,54783,Dylan Wu,28.73,316,11
2022,0,46442,Maverick McNealy,28.75,575,20
2022,0,48887,Matt Wallace,28.75,230,8
2022,0,30944,Jason Kokrak,28.77,374,13
2022,0,33204,Shane Lowry,28.77,374,13
2022,0,35449,Adam Long,28.78,518,18
2022,0,36801,Mark Hubbard,28.79,403,14
2022,0,30978,Kiradech Aphibarnrat,28.8,288,10
2022,0,52372,Cameron Champ,28.8,288,10
2022,0,49298,Kramer Hickok,28.8,432,15
2022,0,32839,Hideki Matsuyama,28.82,490,17
2022,0,27095,Nick Watney,28.82,317,11
2022,0,23983,Luke Donald,28.83,346,12
2022,0,34098,Russell Henley,28.83,519,18
2022,0,47993,Denny McCarthy,28.86,635,22
2022,0,33486,Roger Sloan,28.89,260,9
2022,0,36799,Stephan Jaeger,28.93,405,14
2022,0,40162,Justin Lower,28.93,434,15
2022,0,47347,Adam Schenk,28.93,434,15
2022,0,32757,Patton Kizzire,28.94,492,17
2022,0,33490,Bo Hoag,29.0,203,7
2022,0,35461,Beau Hossler,29.0,377,13
2022,0,36326,David Lipsky,29.0,464,16
2022,0,24138,Ian Poulter,29.0,232,8
2022,0,48081,Xander Schauffele,29.0,493,17
2022,0,40115,Adam Svensson,29.0,580,20
2022,0,33448,Justin Thomas,29.0,522,18
2022,0,33141,Keegan Bradley,29.06,494,17
2022,0,47504,Sam Burns,29.06,494,17
2022,0,49960,Sepp Straka,29.06,523,18
2022,0,25493,Nick Taylor,29.06,465,16
2022,0,31420,Anirban Lahiri,29.08,349,12
2022,0,29289,S.Y. Noh,29.08,349,12
2022,0,51950,Max McGreevy,29.09,320,11
2022,0,36871,Matthew NeSmith,29.1,582,20
2022,0,36852,Jim Knous,29.11,262,9
2022,0,27649,Brandt Snedeker,29.11,262,9
2022,0,31646,Emiliano Grillo,29.13,437,15
2022,0,51766,Wyndham Clark,29.14,612,21
2022,0,53165,Doc Redman,29.14,408,14
2022,0,46717,Viktor Hovland,29.19,467,16
2022,0,52375,Doug Ghim,29.2,438,15
2022,0,34363,Tyrrell Hatton,29.2,438,15
2022,0,49771,J.T. Poston,29.2,438,15
2022,0,32816,Satoshi Kodaira,29.22,263,9
2022,0,56278,Matthew Wolff,29.22,263,9
2022,0,47483,Will Zalatoris,29.25,468,16
2022,0,32662,Michael Gligic,29.27,439,15
2022,0,21961,Charles Howell III,29.27,322,11
2022,0,51997,Andrew Novak,29.29,410,14
2022,0,34610,Matthias Schwab,29.29,410,14
2022,0,32366,Kevin Chappell,29.3,293,10
2022,0,24024,Zach Johnson,29.3,293,10
2022,0,52374,Brandon Wu,29.31,381,13
2022,0,24980,Scott Gutschewski,29.38,235,8
2022,0,45540,Jared Wolfe,29.38,235,8
2022,0,33122,Russell Knox,29.39,529,18
2022,0,46340,Alex Smalley,29.39,529,18
2022,0,29535,Brice Garnett,29.42,353,12
2022,0,27349,Alex Noren,29.43,412,14
2022,0,40250,Taylor Pendrith,29.44,471,16
2022,0,34046,Jordan Spieth,29.44,471,16
2022,0,10381,Curtis Thompson,29.44,265,9
2022,0,29518,Brendan Steele,29.47,442,15
2022,0,32102,Rickie Fowler,29.5,413,14
2022,0,33399,Adam Hadwin,29.5,590,20
2022,0,32448,James Hahn,29.5,354,12
2022,0,54421,Garrick Higgo,29.5,236,8
2022,0,12716,Charley Hoffman,29.5,354,12
2022,0,27974,Sung Kang,29.5,354,12
2022,0,36884,Ben Kohles,29.5,295,10
2022,0,26476,Chez Reavie,29.5,531,18
2022,0,39546,Keith Mitchell,29.53,561,19
2022,0,27064,Jhonattan Vegas,29.53,502,17
2022,0,27770,Camilo Villegas,29.55,325,11
2022,0,35310,Lanto Griffin,29.56,473,16
2022,0,46550,Brandon Hagy,29.58,355,12
2022,0,54628,Lee Hodges,29.58,562,19
2022,0,39997,Corey Conners,29.6,592,20
2022,0,29908,C.T. Pan,29.61,533,18
2022,0,26300,Matt Jones,29.64,326,11
2022,0,28237,Rory McIlroy,29.64,415,14
2022,0,28114,Dawie van der Walt,29.67,267,9
2022,0,24361,Pat Perez,29.69,386,13
2022,0,25900,Lucas Glover,29.7,594,20
2022,0,27644,Brian Harman,29.7,594,20
2022,0,20229,Stewart Cink,29.71,416,14
2022,0,28252,Seamus Power,29.73,446,15
2022,0,27139,David Skinns,29.75,357,12
2022,0,40006,Erik van Rooyen,29.75,238,8
2022,0,31323,Gary Woodland,29.75,357,12
2022,0,34076,Joel Dahmen,29.78,536,18
2022,0,48822,Sebastián Muñoz,29.78,536,18
2022,0,49964,Aaron Wise,29.79,566,19
2022,0,35879,Kelly Kraft,29.82,328,11
2022,0,24502,Adam Scott,29.82,507,17
2022,0,55708,Hayden Buckley,29.88,508,17
2022,0,36699,Patrick Rodgers,29.88,508,17
2022,0,27129,Luke List,30.0,420,14
2022,0,46970,Jon Rahm,30.0,510,17
2022,0,37275,Sam Ryder,30.0,450,15
2022,0,37212,Paul Barjon,30.08,361,12
2022,0,23325,Vaughn Taylor,30.1,301,10
2022,0,32333,Kevin Tway,30.17,362,12
2022,0,39953,Chase Seiffert,30.22,272,9
2022,0,34255,Joseph Bramlett,30.29,424,14
2022,0,50095,Austin Smotherman,30.31,485,16
2022,0,35110,Brett Drewitt,30.33,273,9
2022,0,39436,Joshua Creel,30.4,152,5
2022,0,23320,Ryan Palmer,30.46,396,13
