YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2024,0,12716,Charley Hoffman,"45' 0""",1439.583,32
2024,0,46414,Aaron Rai,"45' 0""",1304.167,29
2024,0,27770,Camilo Villegas,"45' 0""",1259.0,28
2024,0,24024,Zach Johnson,"44' 11""",943.583,21
2024,0,27936,Martin Laird,"44' 10""",1523.333,34
2024,0,36699,Patrick Rodgers,"44' 8""",1519.5,34
2024,0,34563,Chesson Hadley,"44' 6""",1245.667,28
2024,0,34587,Chan Kim,"44' 6""",2135.5,48
2024,0,27649,Brandt Snedeker,"44' 5""",1553.417,35
2024,0,47420,Jake Knapp,"44' 4""",1462.917,33
2024,0,33948,Byeong Hun An,"44' 3""",1461.0,33
2024,0,49947,Taylor Moore,"44' 2""",1412.417,32
2024,0,36799,Stephan Jaeger,"44' 1""",1321.5,30
2024,0,29535,Brice Garnett,"44' 0""",1319.833,30
2024,0,33204,Shane Lowry,"43' 11""",1098.75,25
2024,0,57975,Harry Hall,"43' 10""",1184.25,27
2024,0,51977,Max Greyserman,"43' 8""",1135.167,26
2024,0,51696,Rico Hoey,"43' 8""",1660.333,38
2024,0,51997,Andrew Novak,"43' 8""",1004.917,23
2024,0,48887,Matt Wallace,"43' 8""",1791.833,41
2024,0,55789,Taylor Montgomery,"43' 6""",609.417,14
2024,0,47983,Chad Ramey,"43' 6""",1697.583,39
2024,0,30911,Tommy Fleetwood,"43' 5""",1041.917,24
2024,0,32757,Patton Kizzire,"43' 5""",1301.75,30
2024,0,32102,Rickie Fowler,"43' 4""",1342.75,31
2024,0,40006,Erik van Rooyen,"43' 4""",1472.583,34
2024,0,57366,Cameron Young,"43' 2""",1813.083,42
2024,0,46113,Ryan McCormick,"43' 1""",1120.5,26
2024,0,31323,Gary Woodland,"43' 1""",1724.0,40
2024,0,52513,Carson Young,"43' 0""",1936.5,45
2024,0,32070,Rafael Campos,"42' 9""",1496.083,35
2024,0,39971,Sungjae Im,"42' 9""",1411.75,33
2024,0,30163,Henrik Norlander,"42' 9""",939.583,22
2024,0,40115,Adam Svensson,"42' 9""",2394.5,56
2024,0,34255,Joseph Bramlett,"42' 8""",2218.583,52
2024,0,46717,Viktor Hovland,"42' 8""",895.833,21
2024,0,50188,S.H. Kim,"42' 8""",1793.167,42
2024,0,32640,Troy Merritt,"42' 8""",1193.5,28
2024,0,40250,Taylor Pendrith,"42' 8""",1194.833,28
2024,0,52955,Ludvig Åberg,"42' 7""",1193.0,28
2024,0,59836,Pierceson Coody,"42' 7""",852.083,20
2024,0,33486,Roger Sloan,"42' 7""",1192.833,28
2024,0,27330,Josh Teater,"42' 6""",1274.333,30
2024,0,26596,Ryan Moore,"42' 3""",1774.083,42
2024,0,51894,Vince Whaley,"42' 3""",760.917,18
2024,0,59442,Parker Coody,"42' 2""",842.75,20
2024,0,36326,David Lipsky,"42' 2""",1602.0,38
2024,0,46046,Scottie Scheffler,"42' 2""",801.75,19
2024,0,50493,Justin Suh,"42' 2""",1307.083,31
2024,0,54783,Dylan Wu,"42' 1""",1429.417,34
2024,0,59866,Nick Dunlap,"41' 11""",1382.25,33
2024,0,47806,Raul Pereda,"41' 10""",878.917,21
2024,0,34046,Jordan Spieth,"41' 10""",920.5,22
2024,0,47663,Kevin Dougherty,"41' 8""",1250.417,30
2024,0,29936,Ryan Fox,"41' 8""",1250.083,30
2024,0,47504,Sam Burns,"41' 7""",789.417,19
2024,0,36871,Matt NeSmith,"41' 7""",1371.25,33
2024,0,33968,Thorbjørn Olesen,"41' 7""",665.083,16
2024,0,40058,Zac Blair,"41' 6""",1493.833,36
2024,0,47347,Adam Schenk,"41' 6""",1742.167,42
2024,0,32367,Jorge Campillo,"41' 3""",1071.917,26
2024,0,60067,Joe Highsmith,"41' 3""",1320.917,32
2024,0,32791,K.H. Lee,"41' 3""",1444.667,35
2024,0,33448,Justin Thomas,"41' 2""",823.667,20
2024,0,55182,Tom Kim,"41' 1""",1232.75,30
2024,0,40026,Daniel Berger,"41' 0""",1066.833,26
2024,0,36884,Ben Kohles,"41' 0""",1886.417,46
2024,0,45157,Cam Davis,"40' 11""",1267.25,31
2024,0,47591,Eric Cole,"40' 9""",1303.0,32
2024,0,46340,Alex Smalley,"40' 7""",1339.917,33
2024,0,48867,Matti Schmid,"40' 6""",1539.25,38
2024,0,46441,Robby Shelton,"40' 6""",1377.917,34
2024,0,39975,Michael Kim,"40' 5""",1091.417,27
2024,0,34021,Bud Cauley,"40' 4""",927.5,23
2024,0,39977,Max Homa,"40' 4""",1330.5,33
2024,0,48117,Kurt Kitayama,"40' 3""",1327.5,33
2024,0,27139,David Skinns,"40' 2""",1083.417,27
2024,0,51349,Nico Echavarria,"40' 1""",1362.333,34
2024,0,37378,Min Woo Lee,"39' 11""",878.5,22
2024,0,38991,Alejandro Tosti,"39' 11""",1993.833,50
2024,0,26476,Chez Reavie,"39' 10""",1035.75,26
2024,0,27064,Jhonattan Vegas,"39' 10""",1314.75,33
2024,0,57900,Chandler Phillips,"39' 9""",1311.083,33
2024,0,49771,J.T. Poston,"39' 9""",1192.833,30
2024,0,33653,Thomas Detry,"39' 7""",949.75,24
2024,0,27644,Brian Harman,"39' 4""",943.167,24
2024,0,52372,Cameron Champ,"39' 3""",902.167,23
2024,0,23320,Ryan Palmer,"39' 3""",864.0,22
2024,0,28420,Ryan Brehm,"39' 2""",1095.833,28
2024,0,29908,C.T. Pan,"39' 0""",896.833,23
2024,0,37455,Si Woo Kim,"38' 10""",932.333,24
2024,0,32839,Hideki Matsuyama,"38' 10""",1202.75,31
2024,0,39997,Corey Conners,"38' 8""",1352.167,35
2024,0,48153,Matthieu Pavon,"38' 8""",1044.917,27
2024,0,51634,Sahith Theegala,"38' 7""",1544.583,40
2024,0,60767,Blaine Hale Jr.,"38' 6""",1000.917,26
2024,0,48081,Xander Schauffele,"38' 6""",423.25,11
2024,0,22371,Aaron Baddeley,"38' 3""",802.583,21
2024,0,52666,Sami Valimaki,"38' 2""",1105.917,29
2024,0,50484,Hayden Springer,"38' 0""",1290.75,34
2024,0,59143,Mac Meissner,"37' 11""",985.417,26
2024,0,23108,Matt Kuchar,"37' 10""",870.75,23
2024,0,47995,Davis Riley,"37' 10""",1135.167,30
2024,0,30927,Brendon Todd,"37' 10""",1514.917,40
2024,0,30926,Chris Kirk,"37' 9""",1169.0,31
2024,0,22405,Justin Rose,"37' 9""",980.833,26
2024,0,37212,Paul Barjon,"37' 8""",1054.25,28
2024,0,28775,Nate Lashley,"37' 2""",1338.25,36
2024,0,48319,Tom Whitney,"37' 2""",1376.667,37
2024,0,25900,Lucas Glover,"37' 0""",999.25,27
2024,0,34098,Russell Henley,"37' 0""",369.833,10
2024,0,27214,Kevin Streelman,"36' 11""",738.25,20
2024,0,34256,Andrew Putnam,"36' 10""",1030.917,28
2024,0,50095,Austin Smotherman,"36' 10""",588.667,16
2024,0,51766,Wyndham Clark,"36' 4""",763.5,21
2024,0,55454,Carl Yuan,"36' 3""",1414.25,39
2024,0,35532,Tom Hoge,"35' 11""",1220.917,34
2024,0,31646,Emiliano Grillo,"35' 7""",746.583,21
2024,0,34076,Joel Dahmen,"35' 3""",1446.667,41
2024,0,29478,Kevin Kisner,"34' 9""",1146.167,33
2024,0,34466,Peter Malnati,"34' 8""",1005.417,29
2024,0,48084,Wesley Bryan,"34' 7""",588.5,17
2024,0,52514,Trace Crowe,"34' 4""",789.417,23
2024,0,37275,Sam Ryder,"34' 4""",1337.833,39
2024,0,29221,Webb Simpson,"31' 11""",828.917,26
2023,0,47504,Sam Burns,"58' 9""",1116.667,19
2023,0,52453,Nicolai Hojgaard,"56' 10""",795.75,14
2023,0,45609,Tyler Duncan,"52' 0""",2287.25,44
2023,0,27349,Alex Noren,"51' 9""",1293.083,25
2023,0,35461,Beau Hossler,"51' 5""",1387.25,27
2023,0,51997,Andrew Novak,"51' 2""",1380.5,27
2023,0,31646,Emiliano Grillo,"50' 11""",1933.333,38
2023,0,49771,J.T. Poston,"50' 2""",1605.083,32
2023,0,32448,James Hahn,"49' 11""",1647.5,33
2023,0,25632,Jimmy Walker,"49' 10""",1942.833,39
2023,0,30911,Tommy Fleetwood,"49' 9""",995.333,20
2023,0,47993,Denny McCarthy,"49' 9""",1741.167,35
2023,0,27644,Brian Harman,"49' 7""",1189.0,24
2023,0,35450,Patrick Cantlay,"48' 7""",1068.583,22
2023,0,32102,Rickie Fowler,"48' 4""",1547.0,32
2023,0,34431,Robert Streb,"47' 9""",1624.0,34
2023,0,54783,Dylan Wu,"47' 7""",1998.167,42
2023,0,29908,C.T. Pan,"47' 6""",950.75,20
2023,0,46442,Maverick McNealy,"47' 4""",473.667,10
2023,0,34255,Joseph Bramlett,"47' 3""",1747.5,37
2023,0,46601,Trey Mullinax,"47' 2""",1745.833,37
2023,0,57366,Cameron Young,"47' 2""",1651.5,35
2023,0,28775,Nate Lashley,"47' 1""",1224.583,26
2023,0,12716,Charley Hoffman,"47' 0""",1503.083,32
2023,0,51766,Wyndham Clark,"46' 11""",1829.5,39
2023,0,52955,Ludvig Åberg,"46' 9""",748.583,16
2023,0,54628,Lee Hodges,"46' 9""",1962.167,42
2023,0,54591,Ben Griffin,"46' 8""",1725.833,37
2023,0,27936,Martin Laird,"46' 8""",2053.25,44
2023,0,22371,Aaron Baddeley,"46' 7""",559.25,12
2023,0,26596,Ryan Moore,"46' 7""",1118.5,24
2023,0,35310,Lanto Griffin,"46' 6""",1209.083,26
2023,0,35449,Adam Long,"46' 6""",1533.75,33
2023,0,32333,Kevin Tway,"46' 6""",1906.083,41
2023,0,33408,Tyson Alexander,"46' 5""",1393.667,30
2023,0,52374,Brandon Wu,"46' 5""",1670.25,36
2023,0,28420,Ryan Brehm,"46' 3""",1573.667,34
2023,0,36871,Matt NeSmith,"46' 3""",2266.5,49
2023,0,30163,Henrik Norlander,"46' 3""",1618.75,35
2023,0,47347,Adam Schenk,"46' 3""",1895.167,41
2023,0,28089,Jason Day,"46' 2""",830.333,18
2023,0,33653,Thomas Detry,"46' 2""",1155.0,25
2023,0,50525,Collin Morikawa,"46' 2""",1339.5,29
2023,0,50095,Austin Smotherman,"46' 1""",2256.083,49
2023,0,48081,Xander Schauffele,"46' 0""",1104.083,24
2023,0,37455,Si Woo Kim,"45' 11""",1837.5,40
2023,0,35506,Mackenzie Hughes,"45' 10""",1053.75,23
2023,0,57362,Austin Eckroat,"45' 9""",1554.583,34
2023,0,33948,Byeong Hun An,"45' 6""",1684.5,37
2023,0,25493,Nick Taylor,"45' 5""",1316.417,29
2023,0,34256,Andrew Putnam,"45' 4""",1588.0,35
2023,0,55708,Hayden Buckley,"45' 3""",1628.667,36
2023,0,31323,Gary Woodland,"45' 2""",2437.667,54
2023,0,55454,Carl Yuan,"45' 0""",1935.833,43
2023,0,34046,Jordan Spieth,"44' 11""",1257.417,28
2023,0,24140,Sean O'Hair,"44' 8""",1027.0,23
2023,0,48119,Ben Taylor,"44' 8""",1651.25,37
2023,0,39058,Lucas Herbert,"44' 7""",713.333,16
2023,0,34610,Matthias Schwab,"44' 7""",1961.0,44
2023,0,46435,Austin Cook,"44' 6""",1601.083,36
2023,0,33410,Andrew Landry,"44' 5""",1376.333,31
2023,0,51890,Greyson Sigg,"44' 0""",1451.25,33
2023,0,49947,Taylor Moore,"43' 11""",1404.833,32
2023,0,52411,Kyle Westmoreland,"43' 11""",1800.75,41
2023,0,33141,Keegan Bradley,"43' 10""",876.583,20
2023,0,47079,Harrison Endycott,"43' 10""",1840.0,42
2023,0,52375,Doug Ghim,"43' 10""",2016.5,46
2023,0,46717,Viktor Hovland,"43' 9""",1225.583,28
2023,0,51491,Brandon Matthews,"43' 9""",1400.333,32
2023,0,40098,Matt Fitzpatrick,"43' 8""",785.667,18
2023,0,46970,Jon Rahm,"43' 8""",1265.25,29
2023,0,31557,Jim Herman,"43' 7""",2006.0,46
2023,0,35532,Tom Hoge,"43' 7""",1394.25,32
2023,0,23108,Matt Kuchar,"43' 6""",1349.667,31
2023,0,30692,Scott Stallings,"43' 6""",2131.833,49
2023,0,20229,Stewart Cink,"43' 5""",1216.25,28
2023,0,29420,Billy Horschel,"43' 5""",1128.083,26
2023,0,46414,Aaron Rai,"43' 5""",2039.75,47
2023,0,23320,Ryan Palmer,"43' 3""",1514.417,35
2023,0,56630,Akshay Bhatia,"43' 0""",1460.583,34
2023,0,39971,Sungjae Im,"42' 11""",1458.75,34
2023,0,46046,Scottie Scheffler,"42' 11""",1159.833,27
2023,0,27129,Luke List,"42' 10""",2011.75,47
2023,0,51070,Vincent Norrman,"42' 10""",1842.667,43
2023,0,35617,Martin Trainer,"42' 10""",1284.417,30
2023,0,39997,Corey Conners,"42' 9""",1281.25,30
2023,0,54421,Garrick Higgo,"42' 9""",1880.167,44
2023,0,33204,Shane Lowry,"42' 9""",897.917,21
2023,0,47983,Chad Ramey,"42' 9""",1838.083,43
2023,0,26476,Chez Reavie,"42' 8""",1918.583,45
2023,0,31577,Tano Goya,"42' 6""",2126.583,50
2023,0,39954,Cody Gribble,"42' 5""",1400.583,33
2023,0,40250,Taylor Pendrith,"42' 5""",1314.167,31
2023,0,25818,Scott Piercy,"42' 4""",1779.333,42
2023,0,39975,Michael Kim,"42' 1""",1261.833,30
2023,0,52513,Carson Young,"42' 1""",1304.667,31
2023,0,33413,Ben Martin,"42' 0""",1512.333,36
2023,0,58967,Trevor Werbylo,"42' 0""",1259.833,30
2023,0,29725,Tony Finau,"41' 11""",1718.25,41
2023,0,22405,Justin Rose,"41' 11""",1090.083,26
2023,0,48867,Matti Schmid,"41' 11""",1089.167,26
2023,0,27095,Nick Watney,"41' 10""",1212.917,29
2023,0,33399,Adam Hadwin,"41' 9""",1126.75,27
2023,0,59018,Ryan Gerard,"41' 8""",1250.667,30
2023,0,49298,Kramer Hickok,"41' 8""",2209.667,53
2023,0,28237,Rory McIlroy,"41' 6""",622.0,15
2023,0,39324,J.J. Spaun,"41' 6""",1783.333,43
2023,0,31202,William McGirt,"41' 5""",413.917,10
2023,0,46441,Robby Shelton,"41' 5""",1158.75,28
2023,0,56762,Will Gordon,"41' 4""",2024.667,49
2023,0,33597,Harry Higgs,"41' 4""",785.667,19
2023,0,24502,Adam Scott,"41' 4""",744.667,18
2023,0,50493,Justin Suh,"41' 4""",1489.25,36
2023,0,35901,Paul Haley II,"41' 3""",2020.583,49
2023,0,32839,Hideki Matsuyama,"41' 3""",1401.417,34
2023,0,45242,Kevin Yu,"41' 3""",1403.75,34
2023,0,47591,Eric Cole,"41' 2""",1112.25,27
2023,0,34363,Tyrrell Hatton,"41' 2""",988.667,24
2023,0,28252,Seamus Power,"41' 2""",947.417,23
2023,0,53165,Doc Redman,"41' 1""",1889.667,46
2023,0,39067,MJ Daffue,"41' 0""",1597.833,39
2023,0,32662,Michael Gligic,"41' 0""",1065.333,26
2023,0,57975,Harry Hall,"41' 0""",1024.833,25
2023,0,58168,Davis Thompson,"41' 0""",1559.5,38
2023,0,24024,Zach Johnson,"40' 10""",979.167,24
2023,0,33122,Russell Knox,"40' 10""",1674.667,41
2023,0,49453,Trevor Cone,"40' 9""",1750.833,43
2023,0,39977,Max Homa,"40' 9""",1141.583,28
2023,0,32816,Satoshi Kodaira,"40' 9""",1669.75,41
2023,0,35879,Kelly Kraft,"40' 9""",1140.75,28
2023,0,48887,Matt Wallace,"40' 9""",1672.0,41
2023,0,48084,Wesley Bryan,"40' 7""",892.667,22
2023,0,48699,Callum Tarren,"40' 7""",1420.417,35
2023,0,24925,Jonathan Byrd,"40' 6""",810.417,20
2023,0,37275,Sam Ryder,"40' 6""",1133.667,28
2023,0,34099,Harris English,"40' 5""",1294.333,32
2023,0,32139,Danny Willett,"40' 5""",969.583,24
2023,0,34466,Peter Malnati,"40' 4""",1452.083,36
2023,0,33448,Justin Thomas,"40' 4""",1774.333,44
2023,0,46340,Alex Smalley,"40' 3""",2091.5,52
2023,0,40006,Erik van Rooyen,"40' 3""",1328.667,33
2023,0,51634,Sahith Theegala,"40' 1""",1083.0,27
2023,0,32791,K.H. Lee,"40' 0""",1480.417,37
2023,0,36799,Stephan Jaeger,"39' 11""",2035.5,51
2023,0,55893,Sam Stevens,"39' 11""",1436.25,36
2023,0,27214,Kevin Streelman,"39' 11""",1917.5,48
2023,0,25686,Jason Dufner,"39' 10""",2190.417,55
2023,0,32366,Kevin Chappell,"39' 9""",715.833,18
2023,0,34563,Chesson Hadley,"39' 8""",1389.167,35
2023,0,55182,Tom Kim,"39' 7""",1228.167,31
2023,0,32757,Patton Kizzire,"39' 6""",1499.833,38
2023,0,36699,Patrick Rodgers,"39' 6""",1342.417,34
2023,0,36724,Augusto Núñez,"39' 5""",1615.667,41
2023,0,47128,Richy Werenski,"39' 5""",945.833,24
2023,0,47995,Davis Riley,"39' 4""",1689.667,43
2023,0,36326,David Lipsky,"39' 1""",1835.417,47
2023,0,49960,Sepp Straka,"39' 0""",1130.167,29
2023,0,34076,Joel Dahmen,"38' 11""",1674.417,43
2023,0,30926,Chris Kirk,"38' 10""",894.0,23
2023,0,39335,Kevin Roy,"38' 9""",1355.25,35
2023,0,51349,Nico Echavarria,"38' 7""",732.5,19
2023,0,27554,Scott Harrington,"38' 6""",1269.5,33
2023,0,40162,Justin Lower,"38' 6""",1463.5,38
2023,0,55789,Taylor Montgomery,"38' 6""",1308.25,34
2023,0,45157,Cam Davis,"38' 5""",1842.167,48
2023,0,19803,Ryan Armour,"38' 3""",1110.083,29
2023,0,30927,Brendon Todd,"38' 3""",1148.583,30
2023,0,51414,Brent Grant,"38' 2""",1719.0,45
2023,0,34098,Russell Henley,"38' 1""",1256.833,33
2023,0,40115,Adam Svensson,"38' 1""",1674.583,44
2023,0,48117,Kurt Kitayama,"38' 0""",1215.25,32
2023,0,29970,Dylan Frittelli,"37' 11""",948.083,25
2023,0,40058,Zac Blair,"37' 10""",1173.417,31
2023,0,22056,Cameron Percy,"37' 8""",791.25,21
2023,0,29289,S.Y. Noh,"37' 7""",789.333,21
2023,0,47988,Nick Hardy,"37' 6""",1651.0,44
2023,0,49766,Hank Lebioda,"37' 5""",859.917,23
2023,0,36801,Mark Hubbard,"37' 4""",1156.083,31
2023,0,25900,Lucas Glover,"37' 0""",1626.917,44
2023,0,58696,Peter Kuest,"36' 9""",697.917,19
2023,0,29221,Webb Simpson,"36' 8""",953.333,26
2023,0,45522,Christiaan Bezuidenhout,"36' 7""",841.75,23
2023,0,29535,Brice Garnett,"36' 7""",915.167,25
2023,0,32640,Troy Merritt,"35' 10""",1825.583,51
2023,0,39546,Keith Mitchell,"35' 9""",1286.583,36
2023,0,52372,Cameron Champ,"35' 8""",1106.667,31
2023,0,27974,Sung Kang,"34' 11""",418.75,12
2023,0,37338,Zecheng Dou,"34' 8""",1491.667,43
2023,0,51950,Max McGreevy,"34' 1""",1192.0,35
2023,0,50188,S.H. Kim,"33' 9""",1384.5,41
2023,0,34409,David Lingmerth,"33' 6""",838.5,25
2023,0,27963,Chris Stroud,"32' 6""",520.25,16
2023,0,31560,Brian Stuard,"32' 3""",386.833,12
2022,0,53165,Doc Redman,"53' 3""",1385.0,26
2022,0,52372,Cameron Champ,"52' 7""",1262.833,24
2022,0,32448,James Hahn,"51' 11""",1142.833,22
2022,0,34431,Robert Streb,"51' 10""",1555.833,30
2022,0,27349,Alex Noren,"51' 9""",776.75,15
2022,0,35506,Mackenzie Hughes,"50' 9""",1420.167,28
2022,0,33141,Keegan Bradley,"50' 7""",1012.333,20
2022,0,47988,Nick Hardy,"49' 9""",896.083,18
2022,0,35879,Kelly Kraft,"49' 8""",893.833,18
2022,0,27064,Jhonattan Vegas,"49' 8""",1489.583,30
2022,0,34563,Chesson Hadley,"49' 4""",1381.417,28
2022,0,54421,Garrick Higgo,"49' 2""",1032.333,21
2022,0,48081,Xander Schauffele,"48' 11""",880.333,18
2022,0,51950,Max McGreevy,"48' 8""",1021.833,21
2022,0,46442,Maverick McNealy,"48' 8""",1458.833,30
2022,0,30927,Brendon Todd,"48' 7""",1408.333,29
2022,0,29725,Tony Finau,"48' 5""",1452.833,30
2022,0,51894,Vince Whaley,"48' 5""",871.333,18
2022,0,35532,Tom Hoge,"48' 3""",1786.167,37
2022,0,39971,Sungjae Im,"48' 1""",1539.917,32
2022,0,51890,Greyson Sigg,"48' 1""",1345.5,28
2022,0,32333,Kevin Tway,"47' 11""",1773.833,37
2022,0,36699,Patrick Rodgers,"47' 8""",1526.083,32
2022,0,33667,Carlos Ortiz,"47' 6""",1092.0,23
2022,0,34363,Tyrrell Hatton,"47' 5""",569.333,12
2022,0,32791,K.H. Lee,"47' 2""",1840.25,39
2022,0,29974,Branden Grace,"46' 10""",1124.333,24
2022,0,30944,Jason Kokrak,"46' 10""",796.333,17
2022,0,47529,Mito Pereira,"46' 8""",1679.917,36
2022,0,51766,Wyndham Clark,"46' 6""",1161.583,25
2022,0,29420,Billy Horschel,"46' 6""",975.667,21
2022,0,40250,Taylor Pendrith,"46' 6""",1813.667,39
2022,0,30978,Kiradech Aphibarnrat,"46' 5""",603.167,13
2022,0,10381,Curtis Thompson,"46' 4""",1111.833,24
2022,0,46717,Viktor Hovland,"46' 2""",1385.0,30
2022,0,49771,J.T. Poston,"46' 0""",1655.083,36
2022,0,33486,Roger Sloan,"45' 9""",1647.667,36
2022,0,24924,Bill Haas,"45' 7""",1822.917,40
2022,0,33204,Shane Lowry,"45' 7""",1002.0,22
2022,0,24138,Ian Poulter,"45' 7""",775.417,17
2022,0,36884,Ben Kohles,"45' 4""",997.0,22
2022,0,29518,Brendan Steele,"45' 2""",1717.75,38
2022,0,33122,Russell Knox,"45' 1""",1666.917,37
2022,0,36689,Brooks Koepka,"45' 1""",901.417,20
2022,0,49947,Taylor Moore,"45' 0""",1889.417,42
2022,0,39546,Keith Mitchell,"44' 11""",2335.5,52
2022,0,47983,Chad Ramey,"44' 11""",1392.083,31
2022,0,28089,Jason Day,"44' 10""",852.333,19
2022,0,49766,Hank Lebioda,"44' 10""",1657.5,37
2022,0,49964,Aaron Wise,"44' 10""",1792.667,40
2022,0,47504,Sam Burns,"44' 8""",1071.25,24
2022,0,36852,Jim Knous,"44' 8""",1027.167,23
2022,0,45526,Abraham Ancer,"44' 7""",579.917,13
2022,0,34264,Hudson Swafford,"44' 7""",1383.333,31
2022,0,46435,Austin Cook,"44' 6""",933.833,21
2022,0,46970,Jon Rahm,"44' 6""",1111.5,25
2022,0,34610,Matthias Schwab,"44' 6""",1156.5,26
2022,0,31420,Anirban Lahiri,"44' 4""",1063.25,24
2022,0,30163,Henrik Norlander,"44' 4""",1419.333,32
2022,0,27214,Kevin Streelman,"44' 4""",1464.083,33
2022,0,29535,Brice Garnett,"44' 3""",1592.083,36
2022,0,21961,Charles Howell III,"44' 3""",1415.167,32
2022,0,55708,Hayden Buckley,"44' 2""",1812.083,41
2022,0,39058,Lucas Herbert,"44' 2""",486.0,11
2022,0,35310,Lanto Griffin,"44' 1""",1058.0,24
2022,0,23108,Matt Kuchar,"44' 1""",1058.667,24
2022,0,45522,Christiaan Bezuidenhout,"43' 11""",835.0,19
2022,0,51997,Andrew Novak,"43' 10""",1664.917,38
2022,0,29908,C.T. Pan,"43' 10""",1579.333,36
2022,0,36801,Mark Hubbard,"43' 9""",919.5,21
2022,0,50525,Collin Morikawa,"43' 8""",785.25,18
2022,0,29289,S.Y. Noh,"43' 8""",1005.0,23
2022,0,45540,Jared Wolfe,"43' 8""",1266.5,29
2022,0,52375,Doug Ghim,"43' 3""",1644.0,38
2022,0,24980,Scott Gutschewski,"43' 3""",907.667,21
2022,0,46550,Brandon Hagy,"43' 3""",1903.5,44
2022,0,33597,Harry Higgs,"43' 3""",1255.333,29
2022,0,54628,Lee Hodges,"43' 3""",2204.5,51
2022,0,47993,Denny McCarthy,"43' 3""",1470.917,34
2022,0,34466,Peter Malnati,"43' 1""",1551.583,36
2022,0,27095,Nick Watney,"43' 1""",2024.75,47
2022,0,24925,Jonathan Byrd,"43' 0""",731.167,17
