YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
2023,0,57975,Harry Hall,"2' 7""",67.0,26,101
2023,0,34363,Tyrrell Hatton,"2' 7""",92.75,36,19
2023,0,46414,Aaron Rai,"2' 7""",96.917,37,85
2023,0,48119,Ben Taylor,"2' 7""",91.917,36,166
2023,0,25493,Nick Taylor,"2' 7""",88.75,34,81
2023,0,31323,Gary Woodland,"2' 7""",92.833,36,162
2023,0,45522,Christiaan Bezuidenhout,"2' 8""",92.583,35,32
2023,0,34255,Joseph Bramlett,"2' 8""",63.75,24,98
2023,0,47504,Sam Burns,"2' 8""",102.75,38,55
2023,0,45157,Cam Davis,"2' 8""",102.333,38,65
2023,0,28089,Jason Day,"2' 8""",87.667,33,22
2023,0,33653,Thomas Detry,"2' 8""",96.833,36,37
2023,0,47079,Harrison Endycott,"2' 8""",76.667,29,75
2023,0,27644,Brian Harman,"2' 8""",113.583,42,1
2023,0,35461,Beau Hossler,"2' 8""",104.583,39,44
2023,0,27974,Sung Kang,"2' 8""",28.917,11,184
2023,0,27936,Martin Laird,"2' 8""",55.167,21,118
2023,0,28237,Rory McIlroy,"2' 8""",61.417,23,66
2023,0,23320,Ryan Palmer,"2' 8""",68.5,26,150
2023,0,47983,Chad Ramey,"2' 8""",123.583,47,102
2023,0,50095,Austin Smotherman,"2' 8""",104.917,39,127
2023,0,40115,Adam Svensson,"2' 8""",113.583,43,41
2023,0,51634,Sahith Theegala,"2' 8""",94.5,35,108
2023,0,30927,Brendon Todd,"2' 8""",124.167,47,7
2023,0,27095,Nick Watney,"2' 8""",80.167,30,185
2023,0,52374,Brandon Wu,"2' 8""",118.167,44,140
2023,0,35450,Patrick Cantlay,"2' 9""",81.583,30,29
2023,0,52375,Doug Ghim,"2' 9""",95.583,35,26
2023,0,47988,Nick Hardy,"2' 9""",122.667,45,147
2023,0,36326,David Lipsky,"2' 9""",90.833,33,167
2023,0,40162,Justin Lower,"2' 9""",139.583,51,88
2023,0,47993,Denny McCarthy,"2' 9""",141.667,52,9
2023,0,46442,Maverick McNealy,"2' 9""",58.0,21,14
2023,0,47128,Richy Werenski,"2' 9""",125.167,46,155
2023,0,32139,Danny Willett,"2' 9""",80.667,29,43
2023,0,33141,Keegan Bradley,"2' 10""",67.25,24,156
2023,0,55708,Hayden Buckley,"2' 10""",79.833,28,164
2023,0,49453,Trevor Cone,"2' 10""",103.583,37,171
2023,0,34076,Joel Dahmen,"2' 10""",117.917,42,126
2023,0,30911,Tommy Fleetwood,"2' 10""",91.75,32,5
2023,0,34563,Chesson Hadley,"2' 10""",105.417,37,86
2023,0,34098,Russell Henley,"2' 10""",107.25,38,18
2023,0,54628,Lee Hodges,"2' 10""",123.583,44,73
2023,0,33122,Russell Knox,"2' 10""",113.833,40,133
2023,0,35879,Kelly Kraft,"2' 10""",86.167,30,114
2023,0,23108,Matt Kuchar,"2' 10""",109.833,39,2
2023,0,26596,Ryan Moore,"2' 10""",108.583,38,21
2023,0,36871,Matt NeSmith,"2' 10""",133.5,47,151
2023,0,53165,Doc Redman,"2' 10""",93.667,33,187
2023,0,39335,Kevin Roy,"2' 10""",72.583,26,133
2023,0,48867,Matti Schmid,"2' 10""",74.583,26,179
2023,0,46441,Robby Shelton,"2' 10""",117.333,41,80
2023,0,49960,Sepp Straka,"2' 10""",100.5,35,176
2023,0,25632,Jimmy Walker,"2' 10""",81.917,29,96
2023,0,58967,Trevor Werbylo,"2' 10""",70.833,25,138
2023,0,52513,Carson Young,"2' 10""",96.25,34,145
2023,0,37338,Zecheng Dou,"2' 11""",104.75,36,163
2023,0,31577,Tano Goya,"2' 11""",99.75,34,67
2023,0,35901,Paul Haley II,"2' 11""",67.0,23,140
2023,0,39977,Max Homa,"2' 11""",64.333,22,15
2023,0,50188,S.H. Kim,"2' 11""",137.25,47,17
2023,0,48117,Kurt Kitayama,"2' 11""",96.417,33,109
2023,0,32757,Patton Kizzire,"2' 11""",81.417,28,105
2023,0,31202,William McGirt,"2' 11""",58.583,20,31
2023,0,30163,Henrik Norlander,"2' 11""",122.25,42,36
2023,0,27963,Chris Stroud,"2' 11""",57.583,20,46
2023,0,50493,Justin Suh,"2' 11""",121.083,41,169
2023,0,57366,Cameron Young,"2' 11""",101.917,35,148
2023,0,56630,Akshay Bhatia,"3' 0""",106.417,35,110
2023,0,20229,Stewart Cink,"3' 0""",33.417,11,121
2023,0,45609,Tyler Duncan,"3' 0""",95.75,32,154
2023,0,59018,Ryan Gerard,"3' 0""",86.0,29,158
2023,0,49298,Kramer Hickok,"3' 0""",109.25,36,24
2023,0,46717,Viktor Hovland,"3' 0""",114.75,38,48
2023,0,35449,Adam Long,"3' 0""",107.5,36,79
2023,0,33413,Ben Martin,"3' 0""",107.417,36,113
2023,0,49947,Taylor Moore,"3' 0""",113.75,38,60
2023,0,29289,S.Y. Noh,"3' 0""",33.417,11,142
2023,0,25818,Scott Piercy,"3' 0""",108.667,36,56
2023,0,46046,Scottie Scheffler,"3' 0""",80.583,27,10
2023,0,51890,Greyson Sigg,"3' 0""",148.917,50,58
2023,0,55893,Sam Stevens,"3' 0""",107.0,36,138
2023,0,35617,Martin Trainer,"3' 0""",71.75,24,136
2023,0,24925,Jonathan Byrd,"3' 1""",70.083,23,4
2023,0,32102,Rickie Fowler,"3' 1""",91.833,30,64
2023,0,56762,Will Gordon,"3' 1""",118.833,39,191
2023,0,24024,Zach Johnson,"3' 1""",59.167,19,97
2023,0,50525,Collin Morikawa,"3' 1""",92.0,30,94
2023,0,22056,Cameron Percy,"3' 1""",58.833,19,33
2023,0,57362,Austin Eckroat,"3' 2""",95.917,30,47
2023,0,47995,Davis Riley,"3' 2""",113.833,36,177
2023,0,48699,Callum Tarren,"3' 2""",114.333,36,168
2023,0,45242,Kevin Yu,"3' 2""",75.5,24,183
2023,0,40058,Zac Blair,"3' 3""",61.667,19,119
2023,0,28420,Ryan Brehm,"3' 3""",118.083,36,181
2023,0,51766,Wyndham Clark,"3' 3""",113.333,35,51
2023,0,39067,MJ Daffue,"3' 3""",166.833,52,137
2023,0,34431,Robert Streb,"3' 3""",86.75,27,93
2023,0,33948,Byeong Hun An,"3' 4""",150.0,45,12
2023,0,51349,Nico Echavarria,"3' 4""",80.417,24,133
2023,0,31646,Emiliano Grillo,"3' 4""",130.167,39,125
2023,0,36799,Stephan Jaeger,"3' 4""",123.917,37,44
2023,0,37455,Si Woo Kim,"3' 4""",146.5,44,26
2023,0,28775,Nate Lashley,"3' 4""",126.417,38,121
2023,0,32791,K.H. Lee,"3' 4""",147.0,44,104
2023,0,40250,Taylor Pendrith,"3' 4""",97.333,29,132
2023,0,46970,Jon Rahm,"3' 4""",82.75,25,62
2023,0,47347,Adam Schenk,"3' 4""",166.833,50,61
2023,0,39324,J.J. Spaun,"3' 4""",130.5,39,3
2023,0,27214,Kevin Streelman,"3' 4""",127.583,38,111
2023,0,31560,Brian Stuard,"3' 4""",74.0,22,84
2023,0,40006,Erik van Rooyen,"3' 4""",80.5,24,189
2023,0,29535,Brice Garnett,"3' 5""",91.333,27,107
2023,0,12716,Charley Hoffman,"3' 5""",72.083,21,91
2023,0,55789,Taylor Montgomery,"3' 5""",122.083,36,76
2023,0,32366,Kevin Chappell,"3' 6""",55.833,16,130
2023,0,35506,Mackenzie Hughes,"3' 6""",98.417,28,67
2023,0,46340,Alex Smalley,"3' 6""",132.417,38,57
2023,0,36801,Mark Hubbard,"3' 7""",132.5,37,71
2023,0,26476,Chez Reavie,"3' 7""",118.0,33,129
2023,0,54783,Dylan Wu,"3' 7""",128.0,36,98
2023,0,33408,Tyson Alexander,"3' 8""",119.917,33,157
2023,0,39058,Lucas Herbert,"3' 8""",40.75,11,94
2023,0,32839,Hideki Matsuyama,"3' 8""",108.917,30,23
2023,0,49771,J.T. Poston,"3' 8""",125.083,34,117
2023,0,19803,Ryan Armour,"3' 9""",112.167,30,161
2023,0,35310,Lanto Griffin,"3' 9""",63.75,17,83
2023,0,29908,C.T. Pan,"3' 9""",48.583,13,103
2023,0,55454,Carl Yuan,"3' 9""",106.0,28,172
2023,0,51491,Brandon Matthews,"3' 10""",72.417,19,193
2023,0,28252,Seamus Power,"3' 10""",130.25,34,131
2023,0,34256,Andrew Putnam,"3' 11""",159.083,41,16
2023,0,40098,Matt Fitzpatrick,"4' 0""",115.667,29,13
2023,0,30926,Chris Kirk,"4' 0""",112.583,28,41
2023,0,29420,Billy Horschel,"4' 1""",61.333,15,170
2023,0,33410,Andrew Landry,"4' 1""",97.667,24,98
2023,0,52372,Cameron Champ,"4' 2""",67.25,16,190
2023,0,34099,Harris English,"4' 2""",116.083,28,20
2023,0,51414,Brent Grant,"4' 2""",84.0,20,192
2023,0,58168,Davis Thompson,"4' 2""",151.417,36,119
2023,0,24502,Adam Scott,"4' 3""",102.0,24,149
2023,0,32333,Kevin Tway,"4' 5""",186.167,42,92
2023,0,58696,Peter Kuest,"4' 7""",68.25,15,59
2023,0,49766,Hank Lebioda,"4' 8""",83.75,18,116
2023,0,34409,David Lingmerth,"4' 9""",114.667,24,106
2022,0,27214,Kevin Streelman,"1' 8""",82.75,50,15
2022,0,29221,Webb Simpson,"1' 9""",50.667,29,119
2022,0,28089,Jason Day,"1' 10""",56.0,30,83
2022,0,50525,Collin Morikawa,"1' 10""",63.167,34,94
2022,0,30978,Kiradech Aphibarnrat,"1' 11""",28.417,15,138
2022,0,40098,Matt Fitzpatrick,"1' 11""",56.583,30,1
2022,0,34098,Russell Henley,"1' 11""",62.5,32,153
2022,0,24924,Bill Haas,"2' 0""",59.0,29,23
2022,0,34431,Robert Streb,"2' 0""",69.25,34,48
2022,0,29725,Tony Finau,"2' 1""",84.167,40,22
2022,0,31557,Jim Herman,"2' 2""",45.667,21,157
2022,0,49298,Kramer Hickok,"2' 3""",86.167,38,147
2022,0,33122,Russell Knox,"2' 3""",80.583,36,122
2022,0,27349,Alex Noren,"2' 3""",56.25,25,12
2022,0,26476,Chez Reavie,"2' 3""",90.0,40,72
2022,0,54628,Lee Hodges,"2' 4""",114.667,50,113
2022,0,33448,Justin Thomas,"2' 4""",66.5,29,11
2022,0,27770,Camilo Villegas,"2' 4""",90.083,39,176
2022,0,56278,Matthew Wolff,"2' 4""",42.167,18,172
2022,0,51766,Wyndham Clark,"2' 5""",88.917,37,61
2022,0,30911,Tommy Fleetwood,"2' 5""",45.417,19,13
2022,0,46550,Brandon Hagy,"2' 5""",89.167,37,187
2022,0,54421,Garrick Higgo,"2' 5""",41.0,17,193
2022,0,35506,Mackenzie Hughes,"2' 5""",68.0,28,90
2022,0,26300,Matt Jones,"2' 5""",59.583,25,81
2022,0,36884,Ben Kohles,"2' 5""",40.583,17,173
2022,0,27936,Martin Laird,"2' 5""",93.917,39,24
2022,0,51950,Max McGreevy,"2' 5""",75.25,31,136
2022,0,28237,Rory McIlroy,"2' 5""",51.417,21,30
2022,0,49947,Taylor Moore,"2' 5""",127.417,53,111
2022,0,45486,Joaquin Niemann,"2' 5""",71.167,29,41
2022,0,48081,Xander Schauffele,"2' 5""",81.417,34,39
2022,0,33486,Roger Sloan,"2' 5""",74.5,31,168
2022,0,49964,Aaron Wise,"2' 5""",116.333,48,31
2022,0,25686,Jason Dufner,"2' 6""",40.25,16,176
2022,0,45609,Tyler Duncan,"2' 6""",123.333,50,34
2022,0,46402,Talor Gooch,"2' 6""",64.583,26,63
2022,0,48117,Kurt Kitayama,"2' 6""",57.667,23,115
2022,0,36871,Matthew NeSmith,"2' 6""",109.083,43,143
2022,0,46970,Jon Rahm,"2' 6""",78.667,31,139
2022,0,37275,Sam Ryder,"2' 6""",127.0,51,135
2022,0,51890,Greyson Sigg,"2' 6""",103.5,42,53
2022,0,27649,Brandt Snedeker,"2' 6""",39.75,16,148
2022,0,45522,Christiaan Bezuidenhout,"2' 7""",99.417,38,4
2022,0,34255,Joseph Bramlett,"2' 7""",82.167,32,188
2022,0,23983,Luke Donald,"2' 7""",80.0,31,89
2022,0,32448,James Hahn,"2' 7""",96.417,37,58
2022,0,29420,Billy Horschel,"2' 7""",60.167,23,32
2022,0,36799,Stephan Jaeger,"2' 7""",98.0,38,78
2022,0,30926,Chris Kirk,"2' 7""",99.417,38,28
2022,0,29478,Kevin Kisner,"2' 7""",113.0,44,90
2022,0,30163,Henrik Norlander,"2' 7""",91.417,35,136
2022,0,34256,Andrew Putnam,"2' 7""",96.25,37,6
2022,0,36699,Patrick Rodgers,"2' 7""",90.583,35,101
2022,0,50095,Austin Smotherman,"2' 7""",76.333,30,145
2022,0,34264,Hudson Swafford,"2' 7""",68.083,26,181
2022,0,31323,Gary Woodland,"2' 7""",89.0,34,54
2022,0,55708,Hayden Buckley,"2' 8""",123.0,46,156
2022,0,45157,Cam Davis,"2' 8""",103.167,39,95
2022,0,52375,Doug Ghim,"2' 8""",80.417,30,57
2022,0,25900,Lucas Glover,"2' 8""",104.0,39,179
2022,0,31646,Emiliano Grillo,"2' 8""",107.75,41,127
2022,0,24980,Scott Gutschewski,"2' 8""",49.917,19,98
2022,0,23108,Matt Kuchar,"2' 8""",68.917,26,2
2022,0,47529,Mito Pereira,"2' 8""",113.25,43,45
2022,0,39953,Chase Seiffert,"2' 8""",55.583,21,93
2022,0,46340,Alex Smalley,"2' 8""",127.333,48,71
2022,0,39324,J.J. Spaun,"2' 8""",123.583,47,78
2022,0,51634,Sahith Theegala,"2' 8""",131.833,50,26
2022,0,10381,Curtis Thompson,"2' 8""",63.167,24,109
2022,0,48887,Matt Wallace,"2' 8""",77.417,29,175
2022,0,20229,Stewart Cink,"2' 9""",66.667,24,189
2022,0,29535,Brice Garnett,"2' 9""",80.5,29,25
2022,0,35310,Lanto Griffin,"2' 9""",103.083,37,99
2022,0,27644,Brian Harman,"2' 9""",83.167,30,28
2022,0,12716,Charley Hoffman,"2' 9""",58.333,21,158
2022,0,34174,John Huh,"2' 9""",92.917,34,96
2022,0,32816,Satoshi Kodaira,"2' 9""",63.417,23,133
2022,0,35879,Kelly Kraft,"2' 9""",104.083,38,144
2022,0,27129,Luke List,"2' 9""",59.833,22,140
2022,0,32839,Hideki Matsuyama,"2' 9""",75.0,27,17
2022,0,29289,S.Y. Noh,"2' 9""",76.5,28,165
2022,0,24361,Pat Perez,"2' 9""",75.833,28,41
2022,0,28252,Seamus Power,"2' 9""",73.167,27,27
2022,0,47995,Davis Riley,"2' 9""",141.833,51,131
2022,0,48699,Callum Tarren,"2' 9""",55.75,20,146
2022,0,47128,Richy Werenski,"2' 9""",71.917,26,185
2022,0,45526,Abraham Ancer,"2' 10""",75.417,27,64
2022,0,27895,Jonas Blixt,"2' 10""",65.333,23,183
2022,0,35450,Patrick Cantlay,"2' 10""",71.667,25,8
2022,0,39997,Corey Conners,"2' 10""",96.333,34,107
2022,0,46435,Austin Cook,"2' 10""",103.333,37,36
2022,0,34076,Joel Dahmen,"2' 10""",101.583,36,169
2022,0,29970,Dylan Frittelli,"2' 10""",140.0,49,102
2022,0,47993,Denny McCarthy,"2' 10""",148.417,52,7
2022,0,46442,Maverick McNealy,"2' 10""",87.667,31,124
2022,0,47856,Seth Reeves,"2' 10""",80.167,28,182
2022,0,46046,Scottie Scheffler,"2' 10""",88.833,31,85
2022,0,31560,Brian Stuard,"2' 10""",117.583,42,44
2022,0,37189,Harold Varner III,"2' 10""",121.5,43,60
2022,0,51894,Vince Whaley,"2' 10""",74.667,26,121
2022,0,45540,Jared Wolfe,"2' 10""",64.417,23,126
2022,0,47504,Sam Burns,"2' 11""",98.75,34,92
2022,0,32662,Michael Gligic,"2' 11""",101.833,35,107
2022,0,34563,Chesson Hadley,"2' 11""",98.75,34,104
2022,0,35532,Tom Hoge,"2' 11""",147.167,50,16
2022,0,39977,Max Homa,"2' 11""",117.083,40,82
2022,0,21961,Charles Howell III,"2' 11""",67.5,23,73
2022,0,36801,Mark Hubbard,"2' 11""",92.333,32,19
2022,0,39971,Sungjae Im,"2' 11""",114.583,39,5
2022,0,27974,Sung Kang,"2' 11""",84.417,29,149
2022,0,29926,Danny Lee,"2' 11""",75.167,26,163
2022,0,35449,Adam Long,"2' 11""",113.5,39,17
2022,0,40162,Justin Lower,"2' 11""",118.75,41,117
2022,0,32640,Troy Merritt,"2' 11""",121.0,42,38
2022,0,25198,Francesco Molinari,"2' 11""",52.583,18,142
2022,0,46601,Trey Mullinax,"2' 11""",139.75,48,116
2022,0,29908,C.T. Pan,"2' 11""",109.333,38,77
2022,0,47347,Adam Schenk,"2' 11""",129.0,44,123
2022,0,33419,Cameron Tringale,"2' 11""",111.0,38,129
2022,0,32333,Kevin Tway,"2' 11""",100.75,35,120
2022,0,37212,Paul Barjon,"3' 0""",104.083,35,191
2022,0,35110,Brett Drewitt,"3' 0""",81.083,27,164
2022,0,29974,Branden Grace,"3' 0""",62.167,21,86
2022,0,39058,Lucas Herbert,"3' 0""",66.583,22,62
2022,0,32757,Patton Kizzire,"3' 0""",138.333,46,96
2022,0,31420,Anirban Lahiri,"3' 0""",95.5,32,104
2022,0,28775,Nate Lashley,"3' 0""",113.75,38,65
2022,0,32791,K.H. Lee,"3' 0""",127.75,43,87
2022,0,26851,Marc Leishman,"3' 0""",131.0,44,50
2022,0,47983,Chad Ramey,"3' 0""",91.083,30,171
2022,0,25493,Nick Taylor,"3' 0""",101.583,34,80
2022,0,32150,Michael Thompson,"3' 0""",147.25,49,35
2022,0,35617,Martin Trainer,"3' 0""",101.917,34,160
2022,0,27064,Jhonattan Vegas,"3' 0""",44.5,15,150
2022,0,32139,Danny Willett,"3' 0""",81.083,27,67
2022,0,19803,Ryan Armour,"3' 1""",49.917,16,49
2022,0,24925,Jonathan Byrd,"3' 1""",67.667,22,9
2022,0,32366,Kevin Chappell,"3' 1""",58.75,19,192
2022,0,33490,Bo Hoag,"3' 1""",61.917,20,178
2022,0,46717,Viktor Hovland,"3' 1""",95.083,31,99
2022,0,39546,Keith Mitchell,"3' 1""",143.667,47,20
2022,0,51997,Andrew Novak,"3' 1""",115.417,37,37
2022,0,23621,Rory Sabbatini,"3' 1""",76.75,25,106
2022,0,23325,Vaughn Taylor,"3' 1""",74.417,24,21
2022,0,57366,Cameron Young,"3' 1""",113.5,37,33
2022,0,34363,Tyrrell Hatton,"3' 2""",78.667,25,151
2022,0,33597,Harry Higgs,"3' 2""",98.833,31,67
2022,0,33204,Shane Lowry,"3' 2""",123.0,39,3
2022,0,34466,Peter Malnati,"3' 2""",134.833,43,110
2022,0,34610,Matthias Schwab,"3' 2""",59.917,19,103
2022,0,30692,Scott Stallings,"3' 2""",132.667,42,43
2022,0,40115,Adam Svensson,"3' 2""",109.417,35,158
2022,0,30927,Brendon Todd,"3' 2""",114.417,36,14
2022,0,28114,Dawie van der Walt,"3' 2""",96.0,30,186
2022,0,52374,Brandon Wu,"3' 2""",88.167,28,130
2022,0,48084,Wesley Bryan,"3' 3""",77.833,24,76
2022,0,23320,Ryan Palmer,"3' 3""",90.25,28,153
2022,0,22056,Cameron Percy,"3' 3""",103.833,32,59
2022,0,33141,Keegan Bradley,"3' 4""",107.333,32,118
2022,0,52372,Cameron Champ,"3' 4""",70.333,21,167
2022,0,24024,Zach Johnson,"3' 4""",87.667,26,170
2022,0,36852,Jim Knous,"3' 4""",99.583,30,50
2022,0,36326,David Lipsky,"3' 4""",122.583,37,155
2022,0,25818,Scott Piercy,"3' 5""",169.083,49,88
2022,0,34360,Patrick Reed,"3' 5""",108.5,32,56
2022,0,54783,Dylan Wu,"3' 5""",74.333,22,141
2022,0,46414,Aaron Rai,"3' 6""",122.667,35,75
2022,0,40006,Erik van Rooyen,"3' 6""",52.0,15,190
2022,0,27095,Nick Watney,"3' 6""",98.167,28,180
2022,0,47988,Nick Hardy,"3' 7""",82.75,23,174
2022,0,33667,Carlos Ortiz,"3' 7""",133.25,37,166
2022,0,27139,David Skinns,"3' 7""",97.5,27,184
2022,0,29518,Brendan Steele,"3' 7""",133.5,37,69
2022,0,39436,Joshua Creel,"3' 8""",84.75,23,128
2022,0,33399,Adam Hadwin,"3' 8""",147.75,40,46
2022,0,36689,Brooks Koepka,"3' 8""",66.333,18,161
2022,0,30944,Jason Kokrak,"3' 9""",105.833,28,65
2022,0,49766,Hank Lebioda,"3' 9""",111.75,30,55
2022,0,49771,J.T. Poston,"3' 9""",168.25,45,10
2022,0,35891,Cameron Smith,"3' 9""",93.583,25,83
2022,0,34046,Jordan Spieth,"3' 9""",135.833,36,40
2022,0,48822,Sebastián Muñoz,"3' 11""",125.417,32,73
2022,0,32102,Rickie Fowler,"4' 0""",123.583,31,152
2022,0,37455,Si Woo Kim,"4' 0""",170.917,43,47
2022,0,24138,Ian Poulter,"4' 0""",51.75,13,52
2022,0,49960,Sepp Straka,"4' 0""",103.667,26,125
2022,0,35461,Beau Hossler,"4' 3""",157.917,37,112
2022,0,47483,Will Zalatoris,"4' 3""",109.417,26,114
2022,0,22405,Justin Rose,"4' 4""",128.917,30,132
2022,0,40250,Taylor Pendrith,"4' 10""",182.25,38,70
2022,0,53165,Doc Redman,"5' 1""",96.583,19,162
2022,0,24502,Adam Scott,"5' 2""",154.417,30,133
2021,0,28252,Seamus Power,"1' 5""",31.917,22,2
2021,0,34314,Sebastian Cappelen,"1' 10""",30.75,17,173
2021,0,20396,Lee Westwood,"1' 10""",37.333,20,176
2021,0,36801,Mark Hubbard,"1' 11""",77.333,41,86
2021,0,25632,Jimmy Walker,"2' 0""",46.917,23,184
2021,0,27095,Nick Watney,"2' 0""",41.5,21,161
2021,0,33948,Byeong Hun An,"2' 1""",74.417,36,91
2021,0,34255,Joseph Bramlett,"2' 1""",65.417,31,141
2021,0,34076,Joel Dahmen,"2' 1""",65.917,32,109
2021,0,23325,Vaughn Taylor,"2' 1""",64.667,31,27
2021,0,22371,Aaron Baddeley,"2' 2""",41.0,19,15
2021,0,35461,Beau Hossler,"2' 2""",70.917,33,110
2021,0,30926,Chris Kirk,"2' 2""",52.167,24,11
2021,0,33667,Carlos Ortiz,"2' 2""",74.667,35,127
2021,0,49771,J.T. Poston,"2' 2""",64.417,30,154
2021,0,26476,Chez Reavie,"2' 2""",82.667,38,116
2021,0,27942,Rob Oppenheim,"2' 3""",75.25,33,51
2021,0,33486,Roger Sloan,"2' 3""",63.667,28,60
2021,0,52375,Doug Ghim,"2' 4""",75.75,33,23
2021,0,31420,Anirban Lahiri,"2' 4""",94.75,41,67
2021,0,25818,Scott Piercy,"2' 4""",79.75,34,54
2021,0,25493,Nick Taylor,"2' 4""",99.083,43,61
2021,0,27770,Camilo Villegas,"2' 4""",79.833,34,58
2021,0,51894,Vince Whaley,"2' 4""",67.0,29,65
2021,0,20229,Stewart Cink,"2' 5""",80.333,33,121
2021,0,33413,Ben Martin,"2' 5""",63.5,26,78
2021,0,28237,Rory McIlroy,"2' 5""",83.833,35,131
2021,0,53165,Doc Redman,"2' 5""",105.667,43,31
2021,0,30110,Kyle Stanley,"2' 5""",93.25,38,87
2021,0,33419,Cameron Tringale,"2' 5""",102.917,43,8
2021,0,19803,Ryan Armour,"2' 6""",79.333,32,88
2021,0,40026,Daniel Berger,"2' 6""",83.167,33,17
2021,0,47959,Bryson DeChambeau,"2' 6""",84.417,34,97
2021,0,32102,Rickie Fowler,"2' 6""",91.25,37,151
2021,0,32839,Hideki Matsuyama,"2' 6""",125.417,51,48
2021,0,25396,Kevin Na,"2' 6""",125.0,50,4
2021,0,24138,Ian Poulter,"2' 6""",85.25,34,9
2021,0,46441,Robby Shelton,"2' 6""",106.083,42,124
2021,0,27214,Kevin Streelman,"2' 6""",101.167,40,145
2021,0,37189,Harold Varner III,"2' 6""",85.083,34,115
2021,0,25804,Bubba Watson,"2' 6""",65.833,26,158
2021,0,47504,Sam Burns,"2' 7""",96.917,38,143
2021,0,52372,Cameron Champ,"2' 7""",108.75,42,185
2021,0,12716,Charley Hoffman,"2' 7""",123.167,48,47
2021,0,34174,John Huh,"2' 7""",70.167,27,57
2021,0,29478,Kevin Kisner,"2' 7""",86.167,33,113
2021,0,23108,Matt Kuchar,"2' 7""",55.083,21,139
2021,0,35230,Nelson Ledesma,"2' 7""",31.083,12,166
2021,0,27349,Alex Noren,"2' 7""",92.083,36,53
2021,0,26331,Charl Schwartzel,"2' 7""",88.083,34,77
