YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,1,0,50525,Collin Morikawa,-.264
2024,2,0,32367,Jorge Campillo,-.257
2024,3,0,32791,K.H. Lee,-.237
2024,4,0,31646,Emiliano Grillo,-.234
2024,5,0,27129,Luke List,-.223
2024,6,0,37455,Si Woo Kim,-.220
2024,7,0,33204,Shane Lowry,-.218
2024,8,0,40162,Justin Lower,-.216
2024,9,0,33486,Roger Sloan,-.214
2024,10,0,22405,Justin Rose,-.208
2024,11,0,51634,Sahith Theegala,-.204
2024,12,0,60004,Jacob Bridgeman,-.203
2024,13,0,27644,Brian Harman,-.200
2024,13,0,51287,Ryo Hisatsune,-.200
2024,15,0,52955,Ludvig Åberg,-.199
2024,16,0,35461,Beau Hossler,-.196
2024,17,0,34256,Andrew Putnam,-.195
2024,17,0,40006,Erik van Rooyen,-.195
2024,19,0,47591,Eric Cole,-.193
2024,20,0,47995,Davis Riley,-.190
2024,20,0,48081,Xander Schauffele,-.190
2024,22,0,33399,Adam Hadwin,-.185
2024,22,0,35506,Mackenzie Hughes,-.185
2024,24,0,34098,Russell Henley,-.184
2024,24,0,46717,Viktor Hovland,-.184
2024,26,0,56630,Akshay Bhatia,-.183
2024,26,0,54591,Ben Griffin,-.183
2024,28,0,46046,Scottie Scheffler,-.182
2024,29,0,30163,Henrik Norlander,-.180
2024,30,0,39971,Sungjae Im,-.179
2024,31,0,47347,Adam Schenk,-.178
2024,32,0,51997,Andrew Novak,-.177
2024,32,0,34046,Jordan Spieth,-.177
2024,34,0,35450,Patrick Cantlay,-.174
2024,34,0,51766,Wyndham Clark,-.174
2024,34,0,28252,Seamus Power,-.174
2024,37,0,45157,Cam Davis,-.173
2024,37,0,51696,Rico Hoey,-.173
2024,39,0,51977,Max Greyserman,-.172
2024,39,0,32757,Patton Kizzire,-.172
2024,41,0,58168,Davis Thompson,-.171
2024,42,0,39975,Michael Kim,-.170
2024,43,0,29420,Billy Horschel,-.169
2024,44,0,26476,Chez Reavie,-.168
2024,45,0,50484,Hayden Springer,-.167
2024,46,0,36871,Matt NeSmith,-.162
2024,46,0,27064,Jhonattan Vegas,-.162
