YEAR,MOVEMENT,PLAYER_ID,PLAYER,RATING
2021,0,40042,Tyler McCumber,8.4
2021,0,37212,Paul Barjon,8.3
2021,0,54334,Ben Cook,8.3
2021,0,45157,Cam Davis,8.3
2021,0,27436,Graham DeLaet,8.3
2021,0,37273,Derek Ernst,8.3
2021,0,55789,Taylor Montgomery,8.3
2021,0,33293,Thomas Pieters,8.3
2021,0,47995,Davis Riley,8.3
2021,0,48081,Xander Schauffele,8.3
2021,0,29484,Peter Uihlein,8.3
2021,0,31323,Gary Woodland,8.3
2021,0,21209,Sergio Garcia,8.2
2021,0,35461,Beau Hossler,8.2
2021,0,47127,David Pastore,8.2
2021,0,32333,Kevin Tway,8.2
2021,0,35450,Patrick Cantlay,8.1
2021,0,24358,Robert Garrigus,8.1
2021,0,49960,Sepp Straka,8.1
2021,0,58168,Davis Thompson,8.1
2021,0,35658,Kris Ventura,8.1
2021,0,20229,Stewart Cink,8.0
2021,0,28089,Jason Day,8.0
2021,0,46717,Viktor Hovland,8.0
2021,0,34587,Chan Kim,8.0
2021,0,23320,Ryan Palmer,8.0
2021,0,47529,Mito Pereira,8.0
2021,0,47483,Will Zalatoris,8.0
2021,0,34314,Sebastian Cappelen,7.9
2021,0,46046,Scottie Scheffler,7.9
2021,0,24502,Adam Scott,7.9
2021,0,25804,Bubba Watson,7.9
2021,0,29725,Tony Finau,7.8
2021,0,21961,Charles Howell III,7.8
2021,0,35104,Tom Lewis,7.8
2021,0,29289,S.Y. Noh,7.8
2021,0,47504,Sam Burns,7.7
2021,0,26300,Matt Jones,7.7
2021,0,33667,Carlos Ortiz,7.7
2021,0,29268,Bronson Burgoon,7.6
2021,0,31420,Anirban Lahiri,7.6
2021,0,46442,Maverick McNealy,7.6
2021,0,56320,Bryson Nimmer,7.6
2021,0,34610,Matthias Schwab,7.6
2021,0,30692,Scott Stallings,7.6
2021,0,35225,Brandon Stone,7.6
2021,0,25364,Paul Casey,7.5
2021,0,52686,Rasmus Hojgaard,7.5
2021,0,24781,Hunter Mahan,7.5
2021,0,47137,Trevor Simsby,7.5
2021,0,40006,Erik van Rooyen,7.5
2021,0,50188,S.H. Kim,7.4
2021,0,25818,Scott Piercy,7.4
2021,0,26331,Charl Schwartzel,7.4
2021,0,34046,Jordan Spieth,7.4
2021,0,56676,John Augenstein,7.3
2021,0,32070,Rafael Campos,7.3
2021,0,54687,Broc Everett,7.3
2021,0,33597,Harry Higgs,7.3
2021,0,47056,Rikuya Hoshino,7.3
2021,0,39834,Guido Migliozzi,7.3
2021,0,24140,Sean O'Hair,7.3
2021,0,48887,Matt Wallace,7.3
2021,0,35310,Lanto Griffin,7.2
2021,0,27141,J.B. Holmes,7.2
2021,0,52215,Robert MacIntyre,7.2
2021,0,56630,Akshay Bhatia,7.1
2021,0,33141,Keegan Bradley,7.1
2021,0,29926,Danny Lee,7.1
2021,0,27895,Jonas Blixt,7.0
2021,0,48084,Wesley Bryan,7.0
2021,0,34363,Tyrrell Hatton,7.0
2021,0,32757,Patton Kizzire,7.0
2021,0,29461,Jamie Lovemark,7.0
2021,0,32839,Hideki Matsuyama,7.0
2021,0,37157,Renato Paratore,7.0
2021,0,45847,JC Ritchie,7.0
2021,0,34264,Hudson Swafford,7.0
2021,0,27095,Nick Watney,7.0
2021,0,51894,Vince Whaley,7.0
2021,0,30911,Tommy Fleetwood,6.9
2021,0,47988,Nick Hardy,6.9
2021,0,1810,Phil Mickelson,6.9
2021,0,48822,Sebastián Muñoz,6.9
2021,0,47347,Adam Schenk,6.9
2021,0,35891,Cameron Smith,6.9
2021,0,32139,Danny Willett,6.9
2021,0,49964,Aaron Wise,6.9
2021,0,47842,Hanbyeol Kim,6.8
2021,0,37250,Romain Langasque,6.8
2021,0,36326,David Lipsky,6.8
2021,0,46340,Alex Smalley,6.8
2021,0,48119,Ben Taylor,6.8
2021,0,36698,Andy Zhang,6.8
2021,0,32366,Kevin Chappell,6.7
2021,0,34563,Chesson Hadley,6.7
2021,0,33204,Shane Lowry,6.7
2021,0,29908,C.T. Pan,6.7
2021,0,29518,Brendan Steele,6.7
2021,0,57362,Austin Eckroat,6.6
2021,0,20766,Padraig Harrington,6.6
2021,0,39977,Max Homa,6.6
2021,0,50006,Willie Mack III,6.6
2021,0,35732,Wes Roach,6.6
2021,0,37189,Harold Varner III,6.6
2021,0,30978,Kiradech Aphibarnrat,6.5
2021,0,31646,Emiliano Grillo,6.4
2021,0,27349,Alex Noren,6.4
2021,0,59160,John Pak,6.4
2021,0,51890,Greyson Sigg,6.4
2021,0,40098,Matt Fitzpatrick,6.3
2021,0,22405,Justin Rose,6.3
2021,0,46441,Robby Shelton,6.3
2021,0,25632,Jimmy Walker,6.3
2021,0,54783,Dylan Wu,6.3
2021,0,29974,Branden Grace,6.2
2021,0,37275,Sam Ryder,6.2
2021,0,33486,Roger Sloan,6.2
2021,0,33404,Chris Baker,6.1
2021,0,34021,Bud Cauley,6.1
2021,0,39997,Corey Conners,6.1
2021,0,32448,James Hahn,6.1
2021,0,49766,Hank Lebioda,6.1
2021,0,37187,Tain Lee,6.1
2021,0,26851,Marc Leishman,6.1
2021,0,33419,Cameron Tringale,6.1
2021,0,34099,Harris English,6.0
2021,0,32102,Rickie Fowler,6.0
2021,0,32662,Michael Gligic,6.0
2021,0,32791,K.H. Lee,6.0
2021,0,47679,Victor Perez,6.0
2021,0,50493,Justin Suh,6.0
2021,0,33653,Thomas Detry,5.9
2021,0,25686,Jason Dufner,5.9
2021,0,46732,Rick Lamb,5.9
2021,0,49771,J.T. Poston,5.9
2021,0,35181,Daniel van Tonder,5.9
2021,0,46402,Talor Gooch,5.8
2021,0,39975,Michael Kim,5.8
2021,0,37455,Si Woo Kim,5.8
2021,0,28252,Seamus Power,5.8
2021,0,39953,Chase Seiffert,5.8
2021,0,25493,Nick Taylor,5.8
2021,0,40009,Dominic Bozzelli,5.7
2021,0,32618,Rhein Gibson,5.7
2021,0,39971,Sungjae Im,5.7
2021,0,27974,Sung Kang,5.7
2021,0,27936,Martin Laird,5.7
2021,0,33413,Ben Martin,5.7
2021,0,36871,Matthew NeSmith,5.7
2021,0,31569,Jason Scrivener,5.7
2021,0,40026,Daniel Berger,5.6
2021,0,35506,Mackenzie Hughes,5.6
2021,0,34466,Peter Malnati,5.6
2021,0,34431,Robert Streb,5.6
2021,0,27214,Kevin Streelman,5.6
2021,0,27770,Camilo Villegas,5.6
2021,0,25900,Lucas Glover,5.5
2021,0,29420,Billy Horschel,5.5
2021,0,25198,Francesco Molinari,5.5
2021,0,50525,Collin Morikawa,5.5
2021,0,26329,Louis Oosthuizen,5.5
2021,0,53165,Doc Redman,5.5
2021,0,27330,Josh Teater,5.5
2021,0,47128,Richy Werenski,5.5
2021,0,29454,Bernd Wiesberger,5.5
2021,0,22371,Aaron Baddeley,5.4
2021,0,47334,Sam Fidone,5.4
2021,0,24924,Bill Haas,5.4
2021,0,30926,Chris Kirk,5.4
2021,0,30110,Kyle Stanley,5.4
2021,0,54314,Tyler Strafaci,5.4
2021,0,33449,Zack Sucher,5.4
2021,0,23788,D.J. Trahan,5.4
2021,0,8793,Tiger Woods,5.4
2021,0,33605,Gunn Charoenkul,5.3
2021,0,33399,Adam Hadwin,5.3
2021,0,31557,Jim Herman,5.3
2021,0,31997,Steve Lewton,5.3
2021,0,58693,George Markham,5.3
2021,0,51634,Sahith Theegala,5.3
2021,0,52666,Sami Valimaki,5.3
2021,0,33120,Mark Anderson,5.2
2021,0,24494,Erik Compton,5.2
2021,0,47993,Denny McCarthy,5.2
2021,0,23814,Edoardo Molinari,5.2
2021,0,22056,Cameron Percy,5.2
2021,0,29221,Webb Simpson,5.2
2021,0,23623,Bo Van Pelt,5.2
2021,0,29479,Scott Brown,5.1
2021,0,48045,Michael Gellerman,5.1
2021,0,34360,Patrick Reed,5.1
2021,0,34076,Joel Dahmen,5.0
2021,0,34174,John Huh,5.0
2021,0,28114,Dawie van der Walt,5.0
2021,0,45526,Abraham Ancer,4.9
2021,0,19846,Brian Gay,4.9
2021,0,46724,Jeongwoo Ham,4.9
2021,0,27644,Brian Harman,4.9
2021,0,32775,Shugo Imahira,4.9
2021,0,33410,Andrew Landry,4.9
2021,0,28775,Nate Lashley,4.9
2021,0,35449,Adam Long,4.9
2021,0,39324,J.J. Spaun,4.9
2021,0,20396,Lee Westwood,4.9
2021,0,32254,Xinjun Zhang,4.9
2021,0,45609,Tyler Duncan,4.8
2021,0,49773,Chase Koepka,4.8
2021,0,30163,Henrik Norlander,4.8
2021,0,26499,Rafa Cabrera Bello,4.7
2021,0,52375,Doug Ghim,4.7
2021,0,33122,Russell Knox,4.7
2021,0,32640,Troy Merritt,4.7
2021,0,33490,Bo Hoag,4.6
2021,0,54628,Lee Hodges,4.6
2021,0,23108,Matt Kuchar,4.6
2021,0,34098,Russell Henley,4.5
2021,0,36799,Stephan Jaeger,4.5
2021,0,47238,Jazz Janewattananond,4.5
2021,0,29425,Andrew Svoboda,4.5
2021,0,49298,Kramer Hickok,4.4
2021,0,24361,Pat Perez,4.4
2021,0,47918,Naoki Sekito,4.4
2021,0,35314,Andy Sullivan,4.4
2021,0,32200,Roberto Castro,4.3
2021,0,29478,Kevin Kisner,4.3
2021,0,26328,Shaun Norris,4.3
2021,0,32150,Michael Thompson,4.3
2021,0,46435,Austin Cook,4.2
2021,0,32816,Satoshi Kodaira,4.2
2021,0,35230,Nelson Ledesma,4.2
2021,0,52330,Dylan Meyer,4.2
2021,0,23353,J.J. Henry,4.1
2021,0,24024,Zach Johnson,4.1
2021,0,27171,Jay McLuen,4.1
2021,0,46414,Aaron Rai,4.1
2021,0,23621,Rory Sabbatini,4.1
2021,0,20593,Greg Chalmers,4.0
2021,0,55182,Tom Kim,4.0
2021,0,45522,Christiaan Bezuidenhout,3.9
2021,0,29535,Brice Garnett,3.9
2021,0,24846,Ricky Barnes,3.8
2021,0,24925,Jonathan Byrd,3.8
2021,0,35532,Tom Hoge,3.8
2021,0,59872,Brad Marek,3.8
2021,0,27942,Rob Oppenheim,3.8
2021,0,27556,Ted Potter Jr.,3.8
2021,0,24138,Ian Poulter,3.7
2021,0,26679,Kevin Stadler,3.7
2021,0,40058,Zac Blair,3.6
2021,0,27408,Martin Kaymer,3.6
2021,0,35879,Kelly Kraft,3.6
2021,0,49481,Tae Hee Lee,3.6
2021,0,25396,Kevin Na,3.6
2021,0,27649,Brandt Snedeker,3.6
2021,0,10423,Mike Weir,3.6
2021,0,30852,Ryo Ishikawa,3.5
2021,0,6527,Steve Stricker,3.5
2021,0,27963,Chris Stroud,3.5
2021,0,25572,Graeme McDowell,3.4
2021,0,27958,Ryan Blaum,3.3
2021,0,28938,Justin Harding,3.3
2021,0,34500,Ryosuke Kinoshita,3.3
2021,0,26596,Ryan Moore,3.3
2021,0,19803,Ryan Armour,3.2
2021,0,23983,Luke Donald,3.2
2021,0,31202,William McGirt,3.2
2021,0,25863,Rod Perry,3.2
2021,0,33418,Shawn Stefani,3.2
2021,0,26951,Johnson Wagner,3.2
2021,0,10809,Jim Furyk,3.1
2021,0,36801,Mark Hubbard,3.1
2021,0,26476,Chez Reavie,3.1
2021,0,45836,Richard Bland,2.9
2021,0,34409,David Lingmerth,2.9
2021,0,20645,John Senden,2.8
2021,0,21528,Henrik Stenson,2.8
2021,0,8075,Jerry Kelly,2.7
2021,0,34256,Andrew Putnam,2.7
2021,0,23325,Vaughn Taylor,2.7
2021,0,28679,Fabián Gómez,2.6
2021,0,47917,Takumi Kanaya,2.6
2021,0,25349,Tim Wilkinson,2.6
2021,0,46439,Will Grimmer,2.5
2021,0,26758,David Hearn,2.5
2021,0,26420,Richard Johnson,2.5
2021,0,26341,Wade Ormsby,2.2
2021,0,34656,Mikumu Horikawa,2.0
2021,0,31560,Brian Stuard,2.0
2021,0,30927,Brendon Todd,2.0
2021,0,23802,Brad Kennedy,1.9
2021,0,58381,Kyle Mendoza,1.8
2021,0,36514,Yuki Inamori,1.5
2021,0,24357,K.J. Choi,1.4
2021,0,25240,D.A. Points,1.3
2021,0,24507,Jason Bohn,1.1
2020,0,46601,Trey Mullinax,9.8
2020,0,46501,Ollie Schniederjans,9.7
2020,1,33803,Lucas Bjerregaard,9.6
2020,1,28420,Ryan Brehm,9.6
2020,-1,52372,Cameron Champ,9.6
2020,1,46823,Jeremy Gandon,9.4
2020,1,32333,Kevin Tway,9.4
2020,1,47504,Sam Burns,9.3
2020,-4,47959,Bryson DeChambeau,9.3
2020,1,40042,Tyler McCumber,9.3
2020,1,34213,Grayson Murray,9.3
2020,0,29936,Ryan Fox,9.2
2020,0,56278,Matthew Wolff,9.2
2020,0,55708,Hayden Buckley,9.1
2020,0,56762,Will Gordon,9.1
2020,0,46550,Brandon Hagy,9.1
2020,0,30925,Dustin Johnson,9.1
2020,0,28237,Rory McIlroy,9.1
2020,0,27129,Luke List,9.0
2020,0,23063,Scott Hend,8.9
2020,0,39067,MJ Daffue,8.8
2020,2,46970,Jon Rahm,8.8
2020,0,56781,Isaiah Salinda,8.8
2020,-1,47056,Rikuya Hoshino,8.7
2020,-1,36689,Brooks Koepka,8.7
2020,-1,24781,Hunter Mahan,8.7
2020,-1,27064,Jhonattan Vegas,8.7
2020,1,45157,Cam Davis,8.6
2020,1,39546,Keith Mitchell,8.6
2020,-5,45486,Joaquin Niemann,8.6
2020,1,36699,Patrick Rodgers,8.6
2020,0,51766,Wyndham Clark,8.5
2020,0,30911,Tommy Fleetwood,8.5
2020,0,30944,Jason Kokrak,8.5
2020,0,35296,Haotong Li,8.5
2020,0,49960,Sepp Straka,8.5
2020,0,25804,Bubba Watson,8.5
2020,0,21209,Sergio Garcia,8.4
2020,0,35617,Martin Trainer,8.4
2020,1,35450,Patrick Cantlay,8.3
2020,1,27436,Graham DeLaet,8.3
2020,1,29725,Tony Finau,8.3
2020,1,32662,Michael Gligic,8.3
2020,1,27554,Scott Harrington,8.3
2020,1,35461,Beau Hossler,8.3
2020,1,48117,Kurt Kitayama,8.3
2020,1,35104,Tom Lewis,8.3
2020,1,1810,Phil Mickelson,8.3
2020,-2,48081,Xander Schauffele,8.3
2020,1,32070,Rafael Campos,8.1
2020,1,34314,Sebastian Cappelen,8.1
2020,1,27141,J.B. Holmes,8.1
2020,1,33449,Zack Sucher,8.1
2020,-9,33448,Justin Thomas,8.1
2020,1,58168,Davis Thompson,8.1
2020,1,51894,Vince Whaley,8.1
2020,0,39058,Lucas Herbert,8.0
2020,0,47995,Davis Riley,8.0
2020,0,33418,Shawn Stefani,8.0
2020,-3,46046,Scottie Scheffler,7.9
2020,1,27095,Nick Watney,7.9
2020,0,25364,Paul Casey,7.8
2020,0,39977,Max Homa,7.8
2020,0,32982,Vince Covello,7.7
2020,0,28252,Seamus Power,7.7
2020,0,31323,Gary Woodland,7.7
2020,1,27974,Sung Kang,7.5
2020,1,37455,Si Woo Kim,7.5
2020,1,29518,Brendan Steele,7.5
2020,1,34264,Hudson Swafford,7.5
2020,1,20396,Lee Westwood,7.5
2020,-5,32839,Hideki Matsuyama,7.4
2020,1,31559,Garrett Osborn,7.4
2020,1,34610,Matthias Schwab,7.4
2020,1,33419,Cameron Tringale,7.4
2020,1,40006,Erik van Rooyen,7.4
2020,1,35658,Kris Ventura,7.4
2020,1,48887,Matt Wallace,7.4
2020,0,33948,Byeong Hun An,7.3
2020,0,21961,Charles Howell III,7.3
2020,0,47679,Victor Perez,7.3
2020,0,28259,Sangmoon Bae,7.2
2020,0,28089,Jason Day,7.2
2020,0,33597,Harry Higgs,7.2
2020,0,23320,Ryan Palmer,7.2
2020,0,24502,Adam Scott,7.2
2020,0,34046,Jordan Spieth,7.2
2020,0,32366,Kevin Chappell,7.1
2020,0,46717,Viktor Hovland,7.1
2020,0,39997,Corey Conners,7.0
2020,0,25900,Lucas Glover,7.0
2020,0,29926,Danny Lee,7.0
2020,0,52215,Robert MacIntyre,7.0
2020,0,29289,S.Y. Noh,7.0
2020,0,47347,Adam Schenk,7.0
2020,0,25632,Jimmy Walker,7.0
2020,0,34255,Joseph Bramlett,6.9
2020,0,20229,Stewart Cink,6.9
2020,0,33204,Shane Lowry,6.9
2020,0,57900,Chandler Phillips,6.9
2020,0,29223,Sam Saunders,6.9
2020,0,37189,Harold Varner III,6.9
2020,0,32139,Danny Willett,6.9
2020,0,24358,Robert Garrigus,6.8
2020,0,33122,Russell Knox,6.8
2020,0,37447,Zander Lombard,6.8
2020,0,57883,Jack Trent,6.8
2020,0,29484,Peter Uihlein,6.8
2020,0,30978,Kiradech Aphibarnrat,6.7
2020,0,33141,Keegan Bradley,6.7
2020,0,39971,Sungjae Im,6.7
2020,0,22405,Justin Rose,6.7
2020,0,20645,John Senden,6.7
2020,21,34363,Tyrrell Hatton,6.6
2020,6,29420,Billy Horschel,6.6
2020,0,35506,Mackenzie Hughes,6.6
2020,0,27936,Martin Laird,6.6
2020,0,35230,Nelson Ledesma,6.6
2020,0,33667,Carlos Ortiz,6.6
2020,0,23788,D.J. Trahan,6.6
2020,-1,47987,Cole Hammer,6.5
2020,-1,26300,Matt Jones,6.5
2020,-1,24140,Sean O'Hair,6.5
2020,-1,34360,Patrick Reed,6.5
2020,-1,37275,Sam Ryder,6.5
2020,-1,46405,Sebastian Soderberg,6.5
2020,-1,49964,Aaron Wise,6.5
2020,-1,8793,Tiger Woods,6.5
2020,0,6522,Ernie Els,6.4
2020,0,46442,Maverick McNealy,6.4
2020,0,27349,Alex Noren,6.4
2020,0,25818,Scott Piercy,6.4
2020,0,33486,Roger Sloan,6.4
2020,-20,40026,Daniel Berger,6.3
2020,1,12716,Charley Hoffman,6.3
2020,-5,48822,Sebastián Muñoz,6.3
2020,1,36871,Matthew NeSmith,6.3
2020,1,28307,Matt Every,6.2
2020,1,32102,Rickie Fowler,6.2
2020,1,32757,Patton Kizzire,6.2
2020,1,25198,Francesco Molinari,6.2
2020,1,26329,Louis Oosthuizen,6.2
2020,1,35732,Wes Roach,6.2
2020,1,36698,Andy Zhang,6.2
2020,-10,45526,Abraham Ancer,6.1
2020,1,46435,Austin Cook,6.1
2020,1,34076,Joel Dahmen,6.1
2020,1,52375,Doug Ghim,6.1
2020,1,46402,Talor Gooch,6.1
2020,9,35310,Lanto Griffin,6.1
2020,1,31646,Emiliano Grillo,6.1
2020,1,32791,K.H. Lee,6.1
2020,1,39324,J.J. Spaun,6.1
2020,1,25493,Nick Taylor,6.1
2020,-1,34563,Chesson Hadley,6.0
2020,-1,35891,Cameron Smith,6.0
2020,-3,34099,Harris English,5.9
2020,2,29970,Dylan Frittelli,5.9
2020,2,24924,Bill Haas,5.9
2020,-3,50525,Collin Morikawa,5.9
2020,0,40009,Dominic Bozzelli,5.8
2020,0,29268,Bronson Burgoon,5.8
2020,0,31420,Anirban Lahiri,5.8
2020,0,29476,Kyle Reifers,5.8
2020,0,26331,Charl Schwartzel,5.8
2020,7,29221,Webb Simpson,5.8
2020,0,30692,Scott Stallings,5.8
2020,0,29974,Branden Grace,5.7
2020,1,48045,Michael Gellerman,5.6
2020,1,32618,Rhein Gibson,5.6
2020,-8,26851,Marc Leishman,5.6
2020,1,35449,Adam Long,5.6
2020,1,39953,Chase Seiffert,5.6
2020,1,29454,Bernd Wiesberger,5.6
2020,0,24925,Jonathan Byrd,5.5
2020,0,32448,James Hahn,5.5
2020,0,27644,Brian Harman,5.5
2020,0,29772,Michael Lorenzo-Vera,5.5
2020,0,34466,Peter Malnati,5.5
2020,0,32640,Troy Merritt,5.5
2020,0,51997,Andrew Novak,5.5
2020,0,33120,Mark Anderson,5.4
2020,0,20593,Greg Chalmers,5.4
2020,0,49766,Hank Lebioda,5.4
2020,0,49771,J.T. Poston,5.4
2020,0,27214,Kevin Streelman,5.4
2020,0,23623,Bo Van Pelt,5.4
2020,0,47128,Richy Werenski,5.4
2020,0,32254,Xinjun Zhang,5.4
2020,0,56741,Braden Bailey,5.3
2020,0,19846,Brian Gay,5.3
2020,0,33399,Adam Hadwin,5.3
2020,0,49773,Chase Koepka,5.3
2020,0,28300,Joost Luiten,5.3
2020,0,53165,Doc Redman,5.3
2020,0,27330,Josh Teater,5.3
2020,0,52374,Brandon Wu,5.3
2020,0,30812,Benjamin Hebert,5.2
2020,0,33490,Bo Hoag,5.2
2020,0,27933,John Merrick,5.2
2020,0,48084,Wesley Bryan,5.1
2020,0,40098,Matt Fitzpatrick,5.1
2020,0,49298,Kramer Hickok,5.1
2020,0,35532,Tom Hoge,5.1
2020,0,30852,Ryo Ishikawa,5.1
2020,0,27963,Chris Stroud,5.1
2020,0,33404,Chris Baker,5.0
2020,0,23614,Rich Beem,5.0
2020,0,26499,Rafa Cabrera Bello,5.0
2020,0,28938,Justin Harding,5.0
2020,0,33413,Ben Martin,5.0
2020,0,48119,Ben Taylor,5.0
2020,0,27958,Ryan Blaum,4.9
2020,0,47238,Jazz Janewattananond,4.9
2020,0,46441,Robby Shelton,4.9
2020,0,28775,Nate Lashley,4.8
2020,0,24490,George McNeill,4.8
2020,0,30163,Henrik Norlander,4.8
2020,0,26328,Shaun Norris,4.8
2020,0,40101,Brinson Paolini,4.8
2020,0,29535,Brice Garnett,4.7
2020,0,32775,Shugo Imahira,4.6
2020,0,29461,Jamie Lovemark,4.6
2020,0,47993,Denny McCarthy,4.6
2020,0,27556,Ted Potter Jr.,4.6
2020,1,29479,Scott Brown,4.5
2020,1,32367,Jorge Campillo,4.5
2020,1,24024,Zach Johnson,4.5
2020,1,30926,Chris Kirk,4.5
2020,1,29670,Pablo Larrazabal,4.5
2020,1,34021,Bud Cauley,4.4
2020,1,31557,Jim Herman,4.4
2020,-9,29478,Kevin Kisner,4.4
2020,1,26596,Ryan Moore,4.4
2020,1,22056,Cameron Percy,4.4
2020,1,23621,Rory Sabbatini,4.4
2020,0,30750,Tommy Gainey,4.3
2020,0,34098,Russell Henley,4.3
2020,0,1706,Davis Love III,4.3
2020,0,24361,Pat Perez,4.3
2020,0,25345,Carl Pettersson,4.3
2020,0,27649,Brandt Snedeker,4.3
2020,0,20850,Daniel Chopra,4.2
2020,0,45609,Tyler Duncan,4.2
2020,0,33410,Andrew Landry,4.2
2020,0,25572,Graeme McDowell,4.2
2020,0,24138,Ian Poulter,4.2
2020,0,32150,Michael Thompson,4.2
2020,0,45522,Christiaan Bezuidenhout,4.1
2020,0,35947,John Oda,4.1
2020,0,29908,C.T. Pan,4.0
2020,0,25349,Tim Wilkinson,4.0
2020,1,45798,Zach Murray,3.9
2020,-2,25396,Kevin Na,3.9
2020,1,27942,Rob Oppenheim,3.9
2020,1,30110,Kyle Stanley,3.9
2020,0,12510,Chad Campbell,3.8
2020,0,32200,Roberto Castro,3.8
2020,0,46404,Marcus Kinhult,3.8
2020,0,23108,Matt Kuchar,3.8
2020,0,40058,Zac Blair,3.7
2020,0,26476,Chez Reavie,3.7
2020,0,26289,Boo Weekley,3.7
2020,0,21407,Arjun Atwal,3.6
2020,0,25686,Jason Dufner,3.6
2020,0,37454,Whee Kim,3.6
2020,0,19803,Ryan Armour,3.5
2020,0,23353,J.J. Henry,3.5
2020,0,32816,Satoshi Kodaira,3.5
2020,0,6567,Vijay Singh,3.5
2020,0,28679,Fabián Gómez,3.4
2020,0,36801,Mark Hubbard,3.4
2020,0,23325,Vaughn Taylor,3.4
2020,0,26758,David Hearn,3.3
2020,0,12782,Tim Herron,3.3
2020,0,33461,Morgan Hoffmann,3.3
2020,0,49481,Tae Hee Lee,3.3
2020,0,26951,Johnson Wagner,3.3
2020,0,25863,Rod Perry,3.2
2020,0,23983,Luke Donald,3.1
2020,0,6527,Steve Stricker,3.0
2020,1,10809,Jim Furyk,2.9
2020,1,34174,John Huh,2.9
2020,1,34256,Andrew Putnam,2.9
2020,-1,30927,Brendon Todd,2.9
2020,0,24846,Ricky Barnes,2.8
2020,0,20472,Alex Cejka,2.8
2020,0,31202,William McGirt,2.7
2020,0,25240,D.A. Points,2.7
2020,0,22371,Aaron Baddeley,2.6
2020,0,23541,Ben Crane,2.5
2020,0,34656,Mikumu Horikawa,2.5
2020,0,31560,Brian Stuard,2.3
2020,0,34409,David Lingmerth,2.1
2020,0,24357,K.J. Choi,1.9
2020,0,8075,Jerry Kelly,1.5
2020,0,23638,Brendon de Jonge,1.3
2020,0,1666,Bernhard Langer,1.0
2020,0,21528,Henrik Stenson,1.0
2019,0,48117,Kurt Kitayama,9.7
2019,0,47856,Seth Reeves,9.6
2019,0,25804,Bubba Watson,9.6
2019,0,33974,Dean Burmester,9.5
2019,0,50526,Tom Lovelady,9.5
2019,0,40042,Tyler McCumber,9.5
2019,0,28237,Rory McIlroy,9.5
2019,0,52372,Cameron Champ,9.4
2019,0,46550,Brandon Hagy,9.4
2019,0,30925,Dustin Johnson,9.4
2019,0,46601,Trey Mullinax,9.4
2019,0,54364,Stephen Stallings Jr.,9.4
2019,0,36689,Brooks Koepka,9.3
2019,0,54328,Norman Xiong,9.3
2019,0,47504,Sam Burns,9.2
2019,0,34213,Grayson Murray,9.2
2019,0,51766,Wyndham Clark,9.1
2019,0,27129,Luke List,9.1
2019,0,45157,Cam Davis,9.0
2019,0,27896,Ross Fisher,9.0
2019,0,39546,Keith Mitchell,9.0
2019,0,27141,J.B. Holmes,8.9
2019,0,25562,Andres Romero,8.9
2019,0,35617,Martin Trainer,8.9
2019,0,54628,Lee Hodges,8.8
2019,0,33948,Byeong Hun An,8.7
2019,0,39470,Richard Jung,8.7
2019,0,46970,Jon Rahm,8.7
2019,0,27064,Jhonattan Vegas,8.7
2019,0,35450,Patrick Cantlay,8.6
2019,0,54926,George Cunningham,8.6
2019,0,35421,Brandon Harkins,8.6
2019,0,30944,Jason Kokrak,8.6
2019,0,52096,Adri Arnaus,8.5
2019,0,29725,Tony Finau,8.5
