YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
2019,0,26951,Johnson Wagner,"8' 4""",10.312,103,140
2019,0,30946,Alex Prugh,"8' 5""",9.698,96,183
2019,0,31557,Jim Herman,"8' 6""",9.465,93,166
2019,0,29518,Brendan Steele,"8' 8""",9.598,92,163
2019,0,31646,Emiliano Grillo,"8' 9""",10.749,102,170
2019,0,24781,Hunter Mahan,"9' 2""",10.633,97,172
2018,0,48084,Wesley Bryan,"4' 11""",6.655,112,53
2018,0,8793,Tiger Woods,"5' 1""",7.208,118,4
2018,0,25396,Kevin Na,"5' 3""",9.588,152,8
2018,0,34363,Tyrrell Hatton,"5' 5""",5.016,77,21
2018,0,29461,Jamie Lovemark,"5' 5""",11.915,182,40
2018,0,28775,Nate Lashley,"5' 9""",4.291,62,49
2018,0,26596,Ryan Moore,"5' 9""",10.115,147,4
2018,0,29221,Webb Simpson,"5' 9""",9.148,133,1
2018,0,29725,Tony Finau,"5' 10""",10.938,157,119
2018,0,32102,Rickie Fowler,"5' 10""",7.167,102,14
2018,0,10809,Jim Furyk,"5' 10""",5.689,81,21
2018,0,29926,Danny Lee,"5' 10""",10.086,144,46
2018,0,34021,Bud Cauley,"5' 11""",6.24,88,56
2018,0,26300,Matt Jones,"5' 11""",7.201,102,54
2018,0,36689,Brooks Koepka,"5' 11""",8.078,113,12
2018,0,27936,Martin Laird,"5' 11""",10.432,147,73
2018,0,34046,Jordan Spieth,"5' 11""",9.197,129,31
2018,0,25900,Lucas Glover,"6' 0""",7.015,97,64
2018,0,27214,Kevin Streelman,"6' 0""",11.372,157,43
2018,0,33448,Justin Thomas,"6' 0""",10.235,143,24
2018,1,24846,Ricky Barnes,"6' 1""",7.353,101,115
2018,1,24924,Bill Haas,"6' 1""",11.243,153,51
2018,1,36799,Stephan Jaeger,"6' 1""",8.818,120,133
2018,1,24024,Zach Johnson,"6' 1""",10.291,141,25
2018,1,37455,Si Woo Kim,"6' 1""",12.371,169,118
2018,1,30926,Chris Kirk,"6' 1""",12.839,175,10
2018,1,31202,William McGirt,"6' 1""",10.897,150,19
2018,1,27942,Rob Oppenheim,"6' 1""",7.218,99,68
2018,-11,27141,J.B. Holmes,"6' 2""",10.397,141,122
2018,0,19803,Ryan Armour,"6' 3""",13.589,180,55
2018,0,45609,Tyler Duncan,"6' 3""",11.544,153,186
2018,0,30944,Jason Kokrak,"6' 3""",14.307,190,162
2018,0,40058,Zac Blair,"6' 4""",7.412,97,33
2018,0,34076,Joel Dahmen,"6' 4""",9.892,131,11
2018,0,33122,Russell Knox,"6' 4""",12.468,165,70
2018,0,22405,Justin Rose,"6' 4""",7.075,93,15
2018,0,32333,Kevin Tway,"6' 4""",14.916,197,132
2018,0,30978,Kiradech Aphibarnrat,"6' 5""",4.916,64,157
2018,0,35545,Blayne Barber,"6' 5""",7.98,103,114
2018,0,30925,Dustin Johnson,"6' 5""",10.135,131,23
2018,0,23108,Matt Kuchar,"6' 5""",9.649,126,9
2018,0,34409,David Lingmerth,"6' 5""",11.392,148,86
2018,0,32839,Hideki Matsuyama,"6' 5""",10.03,130,47
2018,0,27556,Ted Potter Jr.,"6' 5""",13.165,171,113
2018,0,26331,Charl Schwartzel,"6' 5""",7.046,91,101
2018,0,37189,Harold Varner III,"6' 5""",11.629,151,96
2018,0,34099,Harris English,"6' 6""",12.676,162,103
2018,0,34256,Andrew Putnam,"6' 6""",10.882,140,32
2018,0,26951,Johnson Wagner,"6' 6""",8.504,109,2
2018,1,22371,Aaron Baddeley,"6' 7""",12.426,158,39
2018,-3,24925,Jonathan Byrd,"6' 7""",8.051,102,93
2018,1,20472,Alex Cejka,"6' 7""",9.373,119,6
2018,1,20229,Stewart Cink,"6' 7""",8.736,111,152
2018,1,29535,Brice Garnett,"6' 7""",12.822,163,83
2018,1,26851,Marc Leishman,"6' 7""",13.775,175,75
2018,1,34360,Patrick Reed,"6' 7""",9.594,121,18
2018,1,46501,Ollie Schniederjans,"6' 7""",12.987,164,126
2018,0,28089,Jason Day,"6' 8""",8.12,102,25
2018,0,46402,Talor Gooch,"6' 8""",11.74,146,69
2018,0,23353,J.J. Henry,"6' 8""",10.034,126,171
2018,0,35532,Tom Hoge,"6' 8""",14.744,184,34
2018,0,29908,C.T. Pan,"6' 8""",13.332,167,128
2018,0,48081,Xander Schauffele,"6' 8""",13.023,162,104
2018,0,24502,Adam Scott,"6' 8""",8.296,104,168
2018,0,35891,Cameron Smith,"6' 8""",11.319,141,38
2018,0,27963,Chris Stroud,"6' 8""",11.38,142,60
2018,0,27958,Ryan Blaum,"6' 9""",12.791,158,158
2018,0,35450,Patrick Cantlay,"6' 9""",11.129,138,109
2018,0,32448,James Hahn,"6' 9""",11.892,146,67
2018,0,39546,Keith Mitchell,"6' 9""",14.376,177,137
2018,0,34213,Grayson Murray,"6' 9""",10.684,132,176
2018,0,23320,Ryan Palmer,"6' 9""",10.132,125,159
2018,0,31560,Brian Stuard,"6' 9""",13.189,162,72
2018,0,25632,Jimmy Walker,"6' 9""",11.212,138,74
2018,0,47128,Richy Werenski,"6' 9""",13.3,165,138
2018,0,33141,Keegan Bradley,"6' 10""",12.291,149,131
2018,0,25364,Paul Casey,"6' 10""",10.459,128,50
2018,0,29974,Branden Grace,"6' 10""",7.865,96,105
2018,0,29222,Billy Hurley III,"6' 10""",10.881,132,164
2018,0,27129,Luke List,"6' 10""",12.925,158,90
2018,0,28237,Rory McIlroy,"6' 10""",7.503,92,17
2018,0,46970,Jon Rahm,"6' 10""",6.45,79,121
2018,0,36699,Patrick Rodgers,"6' 10""",13.074,160,119
2018,0,23621,Rory Sabbatini,"6' 10""",11.638,142,35
2018,0,25493,Nick Taylor,"6' 10""",14.613,179,29
2018,0,47959,Bryson DeChambeau,"6' 11""",12.648,152,63
2018,0,28307,Matt Every,"6' 11""",10.396,125,188
2018,0,21961,Charles Howell III,"6' 11""",12.936,156,44
2018,0,34174,John Huh,"6' 11""",16.338,197,100
2018,0,33413,Ben Martin,"6' 11""",11.722,141,81
2018,0,1810,Phil Mickelson,"6' 11""",10.678,129,91
2018,0,25198,Francesco Molinari,"6' 11""",11.233,136,82
2018,0,30110,Kyle Stanley,"6' 11""",8.788,106,169
2018,0,33419,Cameron Tringale,"6' 11""",8.023,97,160
2018,0,33948,Byeong Hun An,"7' 0""",13.765,164,37
2018,0,12510,Chad Campbell,"7' 0""",11.392,136,71
2018,0,28679,Fabián Gómez,"7' 0""",12.119,145,79
2018,0,26329,Louis Oosthuizen,"7' 0""",6.033,72,3
2018,0,49771,J.T. Poston,"7' 0""",9.675,115,111
2018,0,24138,Ian Poulter,"7' 0""",9.104,109,123
2018,0,21528,Henrik Stenson,"7' 0""",7.858,93,48
2018,0,29484,Peter Uihlein,"7' 0""",12.048,143,102
2018,0,25686,Jason Dufner,"7' 1""",9.464,112,94
2018,0,28500,Martin Flores,"7' 1""",11.66,137,165
2018,0,19846,Brian Gay,"7' 1""",18.215,215,13
2018,0,27644,Brian Harman,"7' 1""",14.329,168,126
2018,0,12716,Charley Hoffman,"7' 1""",12.139,143,143
2018,0,35879,Kelly Kraft,"7' 1""",13.668,161,77
2018,0,37278,Nicholas Lindheim,"7' 1""",10.326,121,180
2018,0,33204,Shane Lowry,"7' 1""",8.67,102,181
2018,0,25572,Graeme McDowell,"7' 1""",10.341,122,61
2018,0,26476,Chez Reavie,"7' 1""",10.047,118,27
2018,0,32150,Michael Thompson,"7' 1""",8.961,106,148
2018,0,40026,Daniel Berger,"7' 2""",12.214,142,76
2018,0,40009,Dominic Bozzelli,"7' 2""",12.414,144,78
2018,0,32366,Kevin Chappell,"7' 2""",11.13,129,141
2018,0,31416,Derek Fathauer,"7' 2""",13.628,159,163
2018,0,34466,Peter Malnati,"7' 2""",15.595,181,36
2018,0,32876,Martin Piller,"7' 2""",13.207,154,106
2018,0,34358,Jonathan Randolph,"7' 2""",12.856,149,64
2018,0,39328,Conrad Shindler,"7' 2""",7.509,87,58
2018,0,32254,Xinjun Zhang,"7' 2""",10.703,124,95
2018,0,47993,Denny McCarthy,"7' 3""",8.95,103,64
2018,0,27649,Brandt Snedeker,"7' 3""",11.906,137,57
2018,0,31323,Gary Woodland,"7' 3""",9.995,115,173
2018,0,35376,Roberto Díaz,"7' 4""",11.204,127,87
2018,0,29420,Billy Horschel,"7' 4""",13.874,158,98
2018,0,27974,Sung Kang,"7' 4""",13.061,149,189
2018,0,29478,Kevin Kisner,"7' 4""",11.827,135,52
2018,0,32757,Patton Kizzire,"7' 4""",11.05,125,160
2018,0,24361,Pat Perez,"7' 4""",8.797,100,155
2018,0,30692,Scott Stallings,"7' 4""",16.58,189,45
2018,0,24358,Robert Garrigus,"7' 5""",12.661,143,129
2018,0,35310,Lanto Griffin,"7' 5""",11.187,125,150
2018,0,34563,Chesson Hadley,"7' 5""",16.172,182,136
2018,0,39975,Michael Kim,"7' 5""",11.454,129,144
2018,0,34264,Hudson Swafford,"7' 5""",9.784,110,179
2018,0,47287,Ethan Tracy,"7' 5""",9.354,105,166
2018,0,28132,Tyrone Van Aswegen,"7' 5""",16.639,186,97
2018,0,27895,Jonas Blixt,"7' 6""",11.457,128,130
2018,0,29268,Bronson Burgoon,"7' 6""",9.814,109,156
2018,0,26499,Rafa Cabrera Bello,"7' 6""",8.646,96,99
2018,0,31646,Emiliano Grillo,"7' 6""",13.619,152,41
2018,0,35421,Brandon Harkins,"7' 6""",17.165,190,146
2018,0,35506,Mackenzie Hughes,"7' 6""",12.653,141,177
2018,0,33410,Andrew Landry,"7' 6""",12.748,142,125
2018,0,39327,Ben Silverman,"7' 6""",15.542,172,116
2018,0,25804,Bubba Watson,"7' 6""",14.181,157,135
2018,0,49964,Aaron Wise,"7' 6""",13.268,147,141
2018,0,20593,Greg Chalmers,"7' 7""",9.039,99,185
2018,0,46435,Austin Cook,"7' 7""",18.214,201,28
2018,0,20157,Retief Goosen,"7' 7""",7.401,81,124
2018,0,31420,Anirban Lahiri,"7' 7""",13.086,144,92
2018,0,24140,Sean O'Hair,"7' 7""",9.15,101,110
2018,0,20572,Rod Pampling,"7' 7""",10.308,113,134
2018,0,28252,Seamus Power,"7' 7""",13.614,150,7
2018,0,23325,Vaughn Taylor,"7' 7""",12.718,139,62
2018,0,29479,Scott Brown,"7' 8""",15.004,163,170
2018,0,33399,Adam Hadwin,"7' 8""",13.926,152,85
2018,0,26758,David Hearn,"7' 8""",8.057,88,154
2018,0,32640,Troy Merritt,"7' 8""",13.966,152,107
2018,0,22582,Kyle Thompson,"7' 8""",7.141,78,178
2018,0,45526,Abraham Ancer,"7' 9""",14.267,154,20
2018,0,34098,Russell Henley,"7' 9""",10.115,109,175
2018,0,25240,D.A. Points,"7' 9""",9.085,98,182
2018,0,37275,Sam Ryder,"7' 9""",10.742,115,139
2018,0,47347,Adam Schenk,"7' 9""",12.513,135,172
2018,0,39324,J.J. Spaun,"7' 9""",14.654,158,150
2018,0,33418,Shawn Stefani,"7' 9""",10.82,116,89
2018,0,35544,Andrew Yun,"7' 9""",7.197,77,193
2018,0,39954,Cody Gribble,"7' 10""",11.706,125,183
2018,0,27349,Alex Noren,"7' 10""",11.865,126,30
2018,0,25818,Scott Piercy,"7' 10""",13.595,145,145
2018,0,27064,Jhonattan Vegas,"7' 10""",12.142,129,84
2018,0,39997,Corey Conners,"7' 11""",13.063,137,112
2018,0,37338,Zecheng Dou,"7' 11""",6.96,73,191
2018,0,25834,Daniel Summerhays,"7' 11""",8.761,92,167
2018,0,30911,Tommy Fleetwood,"8' 0""",10.51,109,148
2018,0,29223,Sam Saunders,"8' 0""",16.269,170,147
2018,0,25892,Steve Wheatcroft,"8' 0""",10.294,107,42
2018,0,35461,Beau Hossler,"8' 1""",19.423,201,58
2018,0,37454,Whee Kim,"8' 1""",13.165,136,87
2018,0,22056,Cameron Percy,"8' 1""",7.507,77,117
2018,0,34431,Robert Streb,"8' 1""",11.346,117,184
2018,0,23541,Ben Crane,"8' 3""",10.199,103,16
2018,0,46601,Trey Mullinax,"8' 3""",12.695,128,174
2018,0,29518,Brendan Steele,"8' 3""",10.808,109,187
2018,0,47125,Matt Atkins,"8' 5""",11.405,113,107
2018,0,50526,Tom Lovelady,"8' 6""",14.69,144,190
2018,0,24781,Hunter Mahan,"8' 6""",9.997,98,80
2018,0,29485,Brett Stegmaier,"8' 6""",9.763,96,140
2018,0,32816,Satoshi Kodaira,"8' 8""",9.536,92,192
2018,0,27095,Nick Watney,"9' 0""",13.757,127,153
2017,0,25349,Tim Wilkinson,"5' 4""",5.987,93,22
2017,0,34358,Jonathan Randolph,"5' 5""",7.524,115,140
2017,0,33120,Mark Anderson,"5' 6""",6.214,94,42
2017,0,40009,Dominic Bozzelli,"5' 6""",8.378,126,122
2017,0,33461,Morgan Hoffmann,"5' 6""",12.586,190,61
2017,0,6522,Ernie Els,"5' 7""",6.408,95,161
2017,0,24924,Bill Haas,"5' 7""",9.29,139,9
2017,0,26758,David Hearn,"5' 7""",9.377,140,31
2017,0,36801,Mark Hubbard,"5' 8""",8.127,120,104
2017,0,26851,Marc Leishman,"5' 8""",11.36,166,39
2017,0,25396,Kevin Na,"5' 8""",8.874,130,43
2017,0,48084,Wesley Bryan,"5' 9""",12.696,184,49
2017,0,1810,Phil Mickelson,"5' 9""",9.309,134,67
2017,0,24138,Ian Poulter,"5' 9""",8.844,128,1
2017,0,25493,Nick Taylor,"5' 9""",11.663,168,33
2017,0,35110,Brett Drewitt,"5' 10""",5.964,85,81
2017,0,29974,Branden Grace,"5' 10""",7.943,114,39
2017,0,31420,Anirban Lahiri,"5' 10""",10.533,150,170
2017,0,26331,Charl Schwartzel,"5' 10""",8.652,123,65
2017,0,34046,Jordan Spieth,"5' 10""",9.045,130,34
2017,0,34431,Robert Streb,"5' 10""",13.838,199,94
2017,0,25892,Steve Wheatcroft,"5' 10""",6.065,87,11
2017,0,25720,Chad Collins,"5' 11""",10.838,152,20
2017,0,28252,Seamus Power,"5' 11""",9.52,134,12
2017,0,27963,Chris Stroud,"5' 11""",6.841,96,79
2017,0,32366,Kevin Chappell,"6' 0""",10.798,149,139
2017,0,47959,Bryson DeChambeau,"6' 0""",9.438,131,127
2017,0,19846,Brian Gay,"6' 1""",11.055,152,27
2017,0,29222,Billy Hurley III,"6' 1""",10.265,141,97
2017,0,27466,Spencer Levin,"6' 1""",10.255,141,43
2017,0,24361,Pat Perez,"6' 1""",12.111,165,18
2017,0,33418,Shawn Stefani,"6' 1""",8.706,119,75
2017,0,25364,Paul Casey,"6' 2""",11.538,156,7
2017,0,20593,Greg Chalmers,"6' 2""",10.362,140,80
2017,0,30191,Julián Etulain,"6' 2""",8.024,109,103
2017,0,25900,Lucas Glover,"6' 2""",11.387,154,58
2017,0,27141,J.B. Holmes,"6' 2""",11.203,151,145
2017,0,35891,Cameron Smith,"6' 2""",12.413,167,101
2017,0,25632,Jimmy Walker,"6' 2""",7.112,96,129
2017,0,47128,Richy Werenski,"6' 2""",9.072,123,48
2017,0,24507,Jason Bohn,"6' 3""",10.218,136,132
2017,0,28420,Ryan Brehm,"6' 3""",11.491,153,133
2017,0,24357,K.J. Choi,"6' 3""",8.245,110,55
2017,0,20229,Stewart Cink,"6' 3""",10.329,138,118
2017,0,23983,Luke Donald,"6' 3""",7.532,101,70
2017,0,23320,Ryan Palmer,"6' 3""",8.462,113,138
2017,0,29908,C.T. Pan,"6' 3""",12.52,166,51
2017,0,23621,Rory Sabbatini,"6' 3""",7.273,97,111
2017,0,12510,Chad Campbell,"6' 4""",13.103,173,5
2017,0,31416,Derek Fathauer,"6' 4""",9.928,130,180
2017,0,29720,Andres Gonzales,"6' 4""",7.455,98,31
2017,0,37455,Si Woo Kim,"6' 4""",10.8,143,167
2017,0,36689,Brooks Koepka,"6' 4""",12.642,166,153
2017,0,32839,Hideki Matsuyama,"6' 4""",9.726,128,37
2017,0,28237,Rory McIlroy,"6' 4""",5.982,79,28
2017,0,29221,Webb Simpson,"6' 4""",12.318,162,4
2017,0,20771,Steven Alker,"6' 5""",7.475,97,73
2017,0,34021,Bud Cauley,"6' 5""",13.298,173,110
2017,0,12716,Charley Hoffman,"6' 5""",14.556,188,146
2017,0,30944,Jason Kokrak,"6' 5""",13.79,180,179
2017,0,23108,Matt Kuchar,"6' 5""",11.142,145,3
2017,0,46732,Rick Lamb,"6' 5""",6.186,80,177
2017,0,33419,Cameron Tringale,"6' 5""",11.567,150,95
2017,0,27895,Jonas Blixt,"6' 6""",9.587,123,105
2017,0,23353,J.J. Henry,"6' 6""",12.279,157,143
2017,0,26300,Matt Jones,"6' 6""",9.182,118,17
2017,0,37454,Whee Kim,"6' 6""",12.221,156,29
2017,0,34409,David Lingmerth,"6' 6""",11.823,152,76
2017,0,30110,Kyle Stanley,"6' 6""",12.783,163,112
2017,0,27644,Brian Harman,"6' 7""",15.801,201,15
2017,0,30852,Ryo Ishikawa,"6' 7""",6.809,86,120
2017,0,37278,Nicholas Lindheim,"6' 7""",6.326,80,144
2017,0,35300,Andrew Loupe,"6' 7""",8.121,103,187
2017,0,23800,Bryce Molder,"6' 7""",11.353,143,83
2017,0,33448,Justin Thomas,"6' 7""",10.011,127,54
2017,0,40058,Zac Blair,"6' 8""",14.566,182,2
2017,0,29725,Tony Finau,"6' 8""",14.561,183,78
2017,0,30925,Dustin Johnson,"6' 8""",8.796,110,23
2017,0,39975,Michael Kim,"6' 8""",12.703,159,96
2017,0,29478,Kevin Kisner,"6' 8""",13.961,175,30
2017,0,33122,Russell Knox,"6' 8""",10.107,127,126
2017,0,29461,Jamie Lovemark,"6' 8""",15.138,190,64
2017,0,25198,Francesco Molinari,"6' 8""",11.458,143,24
2017,0,46970,Jon Rahm,"6' 8""",9.492,118,13
2017,0,37189,Harold Varner III,"6' 8""",14.802,185,136
2017,0,27770,Camilo Villegas,"6' 8""",9.324,116,26
2017,0,35450,Patrick Cantlay,"6' 9""",7.066,87,60
2017,0,32200,Roberto Castro,"6' 9""",10.484,130,74
2017,0,33399,Adam Hadwin,"6' 9""",12.982,160,21
2017,0,31202,William McGirt,"6' 9""",13.246,164,147
2017,0,29289,S.Y. Noh,"6' 9""",13.855,172,82
2017,0,22405,Justin Rose,"6' 9""",7.39,91,92
2017,0,32333,Kevin Tway,"6' 9""",11.618,143,87
2017,0,28132,Tyrone Van Aswegen,"6' 9""",12.519,155,93
2017,0,22371,Aaron Baddeley,"6' 10""",8.483,103,69
2017,0,35545,Blayne Barber,"6' 10""",8.662,105,158
2017,0,28089,Jason Day,"6' 10""",11.274,137,121
2017,0,25191,Gonzalo Fernandez-Castaño,"6' 10""",8.574,104,6
2017,0,10809,Jim Furyk,"6' 10""",7.178,88,53
2017,0,39954,Cody Gribble,"6' 10""",11.363,138,172
2017,0,27974,Sung Kang,"6' 10""",14.819,180,135
2017,0,32757,Patton Kizzire,"6' 10""",12.562,154,176
2017,0,34466,Peter Malnati,"6' 10""",11.508,141,38
2017,0,32640,Troy Merritt,"6' 10""",13.463,165,115
2017,0,27649,Brandt Snedeker,"6' 10""",7.313,89,16
2017,0,21209,Sergio Garcia,"6' 11""",7.731,93,35
2017,0,35506,Mackenzie Hughes,"6' 11""",17.528,211,101
2017,0,33204,Shane Lowry,"6' 11""",7.464,90,163
2017,0,26329,Louis Oosthuizen,"6' 11""",10.455,126,18
2017,0,19803,Ryan Armour,"7' 0""",6.38,76,113
2017,0,34099,Harris English,"7' 0""",12.2,146,77
2017,0,28307,Matt Every,"7' 0""",10.519,125,190
2017,0,27129,Luke List,"7' 0""",12.568,149,151
2017,0,26289,Boo Weekley,"7' 0""",10.456,124,152
2017,0,27958,Ryan Blaum,"7' 1""",13.366,158,67
2017,0,28500,Martin Flores,"7' 1""",8.683,102,134
2017,0,32102,Rickie Fowler,"7' 1""",11.164,132,8
2017,0,32448,James Hahn,"7' 1""",15.205,179,50
2017,0,25572,Graeme McDowell,"7' 1""",10.236,121,116
2017,0,22046,Geoff Ogilvy,"7' 1""",12.942,152,47
2017,0,25240,D.A. Points,"7' 1""",10.589,125,162
2017,0,23497,Tag Ridings,"7' 1""",8.899,105,123
2017,0,48081,Xander Schauffele,"7' 1""",12.429,146,125
2017,0,24502,Adam Scott,"7' 1""",7.548,89,109
2017,0,27064,Jhonattan Vegas,"7' 1""",11.177,132,124
2017,0,33948,Byeong Hun An,"7' 2""",12.501,146,155
2017,0,25686,Jason Dufner,"7' 2""",13.34,155,119
2017,0,28679,Fabián Gómez,"7' 2""",11.652,136,99
2017,0,31646,Emiliano Grillo,"7' 2""",11.683,136,160
2017,0,34098,Russell Henley,"7' 2""",16.557,193,131
2017,0,34174,John Huh,"7' 2""",17.186,199,10
2017,0,25818,Scott Piercy,"7' 2""",7.503,87,189
2017,0,34360,Patrick Reed,"7' 2""",16.967,197,41
2017,0,29223,Sam Saunders,"7' 2""",10.613,123,107
2017,0,39324,J.J. Spaun,"7' 2""",13.126,153,83
2017,0,26499,Rafa Cabrera Bello,"7' 3""",10.306,119,72
2017,0,23541,Ben Crane,"7' 3""",12.741,147,89
2017,0,46550,Brandon Hagy,"7' 3""",10.904,125,58
2017,0,46440,Smylie Kaufman,"7' 3""",9.524,110,169
2017,0,30926,Chris Kirk,"7' 3""",12.644,146,173
2017,0,31560,Brian Stuard,"7' 3""",12.201,141,130
2017,0,26951,Johnson Wagner,"7' 3""",8.996,103,159
2017,0,25804,Bubba Watson,"7' 3""",9.551,110,168
2017,0,33141,Keegan Bradley,"7' 4""",16.938,193,87
2017,0,20472,Alex Cejka,"7' 4""",11.814,134,45
2017,0,21961,Charles Howell III,"7' 4""",12.319,140,25
2017,0,27936,Martin Laird,"7' 4""",15.489,177,46
2017,0,29476,Kyle Reifers,"7' 4""",12.144,138,108
2017,0,40026,Daniel Berger,"7' 5""",12.263,138,36
2017,0,24024,Zach Johnson,"7' 5""",12.177,137,70
2017,0,24846,Ricky Barnes,"7' 6""",15.051,167,63
2017,0,35532,Tom Hoge,"7' 6""",6.461,72,61
2017,0,48822,Sebastián Muñoz,"7' 6""",7.395,82,137
2017,0,36699,Patrick Rodgers,"7' 6""",14.279,158,182
2017,0,29518,Brendan Steele,"7' 6""",12.302,136,90
2017,0,31323,Gary Woodland,"7' 6""",10.055,112,114
2017,0,29479,Scott Brown,"7' 7""",16.532,181,85
2017,0,20157,Retief Goosen,"7' 7""",7.354,81,57
2017,0,29420,Billy Horschel,"7' 7""",14.739,162,175
2017,0,29926,Danny Lee,"7' 7""",14.101,155,166
2017,0,24781,Hunter Mahan,"7' 7""",11.723,129,117
2017,0,25345,Carl Pettersson,"7' 7""",10.048,111,178
2017,0,49771,J.T. Poston,"7' 7""",13.793,152,86
2017,0,26476,Chez Reavie,"7' 7""",15.66,173,13
2017,0,29485,Brett Stegmaier,"7' 7""",12.307,135,188
2017,0,34264,Hudson Swafford,"7' 7""",11.886,131,164
2017,0,29740,Brad Fritsch,"7' 8""",8.321,90,150
2017,0,31557,Jim Herman,"7' 8""",10.981,119,157
2017,0,26596,Ryan Moore,"7' 8""",12.573,136,141
2017,0,24140,Sean O'Hair,"7' 8""",12.369,135,128
2017,0,46501,Ollie Schniederjans,"7' 8""",13.559,147,100
2017,0,25274,Steven Bowditch,"7' 9""",9.215,99,185
2017,0,24358,Robert Garrigus,"7' 9""",9.847,106,171
2017,0,25834,Daniel Summerhays,"7' 9""",14.848,160,155
2017,0,28093,Miguel Angel Carballo,"7' 10""",6.948,74,174
2017,0,30692,Scott Stallings,"7' 10""",12.128,129,165
2017,0,33413,Ben Martin,"7' 11""",10.419,110,106
2017,0,46601,Trey Mullinax,"8' 0""",12.32,128,154
2017,0,27436,Graham DeLaet,"8' 1""",10.953,113,148
2017,0,20104,Ken Duke,"8' 1""",11.781,122,149
2017,0,35879,Kelly Kraft,"8' 1""",12.47,129,183
2017,0,23325,Vaughn Taylor,"8' 2""",15.054,154,52
2017,0,46443,Brian Campbell,"8' 4""",8.432,84,142
2017,0,32150,Michael Thompson,"8' 4""",8.038,80,98
2017,0,27214,Kevin Streelman,"8' 5""",15.956,158,66
2017,0,20572,Rod Pampling,"8' 7""",15.016,146,184
2017,0,34213,Grayson Murray,"9' 0""",20.289,188,181
2017,0,22986,Søren Kjeldsen,"9' 4""",6.142,55,186
2017,0,22056,Cameron Percy,"9' 5""",10.025,89,56
2017,0,27095,Nick Watney,"9' 5""",12.691,112,90
2016,0,25198,Francesco Molinari,"5' 2""",7.837,126,53
2016,0,6527,Steve Stricker,"5' 2""",4.997,80,1
2016,0,29974,Branden Grace,"5' 3""",4.163,66,82
2016,0,33141,Keegan Bradley,"5' 4""",7.692,120,165
2016,0,34099,Harris English,"5' 5""",8.897,136,63
2016,0,28237,Rory McIlroy,"5' 5""",4.107,63,88
2016,0,30692,Scott Stallings,"5' 6""",8.731,133,103
2016,0,24846,Ricky Barnes,"5' 8""",10.797,159,66
2016,0,32448,James Hahn,"5' 9""",7.147,104,150
2016,0,26758,David Hearn,"5' 9""",10.308,149,40
2016,0,33122,Russell Knox,"5' 9""",5.76,83,28
2016,0,28475,Jeff Overton,"5' 9""",9.156,133,11
2016,0,27963,Chris Stroud,"5' 9""",7.785,113,126
2016,0,10809,Jim Furyk,"5' 10""",3.805,54,119
2016,0,20157,Retief Goosen,"5' 10""",7.981,114,59
2016,0,30926,Chris Kirk,"5' 10""",9.756,140,16
2016,0,23800,Bryce Molder,"5' 10""",10.353,148,2
2016,0,26331,Charl Schwartzel,"5' 10""",5.744,82,69
2016,0,28089,Jason Day,"5' 11""",6.977,98,26
2016,0,23983,Luke Donald,"5' 11""",7.353,103,6
2016,0,25900,Lucas Glover,"5' 11""",8.949,126,123
2016,0,25364,Paul Casey,"6' 0""",6.002,83,36
2016,0,21961,Charles Howell III,"6' 0""",11.372,157,44
2016,0,34360,Patrick Reed,"6' 0""",8.734,121,8
2016,0,30927,Brendon Todd,"6' 0""",9.023,125,35
2016,0,25892,Steve Wheatcroft,"6' 0""",9.759,135,54
2016,0,20766,Padraig Harrington,"6' 1""",6.375,87,64
2016,0,27129,Luke List,"6' 1""",10.53,144,44
2016,0,1810,Phil Mickelson,"6' 1""",7.109,98,4
2016,0,20098,Stuart Appleby,"6' 2""",9.991,135,14
2016,0,29420,Billy Horschel,"6' 2""",8.158,110,166
2016,0,29222,Billy Hurley III,"6' 2""",6.923,94,32
2016,0,30711,Colt Knost,"6' 2""",10.499,142,27
2016,0,34261,Scott Langley,"6' 2""",9.145,123,19
2016,0,22371,Aaron Baddeley,"6' 3""",11.8,158,5
2016,0,32366,Kevin Chappell,"6' 3""",9.505,126,79
2016,0,35539,Luke Guthrie,"6' 3""",6.389,85,50
2016,0,46440,Smylie Kaufman,"6' 3""",7.987,107,159
2016,0,23108,Matt Kuchar,"6' 3""",8.504,114,34
2016,0,29461,Jamie Lovemark,"6' 3""",13.8,184,36
2016,0,33418,Shawn Stefani,"6' 3""",11.001,146,49
2016,0,34431,Robert Streb,"6' 3""",8.28,111,149
2016,0,23325,Vaughn Taylor,"6' 3""",9.025,120,163
2016,0,25632,Jimmy Walker,"6' 3""",8.524,113,112
2016,0,8075,Jerry Kelly,"6' 4""",7.865,104,7
2016,0,37455,Si Woo Kim,"6' 4""",15.829,207,20
2016,0,30944,Jason Kokrak,"6' 4""",10.784,141,92
2016,0,45526,Abraham Ancer,"6' 5""",6.759,88,131
2016,0,40026,Daniel Berger,"6' 5""",8.46,110,127
2016,0,24924,Bill Haas,"6' 5""",8.435,109,12
2016,0,35532,Tom Hoge,"6' 5""",10.303,133,91
2016,0,26851,Marc Leishman,"6' 5""",9.552,124,56
2016,0,27466,Spencer Levin,"6' 5""",11.945,156,76
